compartment,label,omitted_donor,direction,ligand,pearson,cohort,scope,rank,ranked_ligands
macrophages,__broad__,__none__,down,CCL2,-0.007384831421392,GSE135893,focused_triad,4.0,5
macrophages,__broad__,__none__,down,CXCL12,-0.0149755711778559,GSE135893,focused_triad,5.0,5
macrophages,__broad__,__none__,down,FGF7,0.0041665846382543,GSE135893,focused_triad,2.0,5
macrophages,__broad__,__none__,down,TGFB1,0.0142334188823346,GSE135893,focused_triad,1.0,5
macrophages,__broad__,__none__,down,VEGFA,-0.0064422466734355,GSE135893,focused_triad,3.0,5
macrophages,__broad__,__none__,up,CCL2,0.099325360917811,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,__broad__,__none__,up,CXCL12,0.0550094620706196,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,__broad__,__none__,up,FGF7,0.07249527717926,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,__broad__,__none__,up,HBEGF,0.0160846164202322,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,__broad__,__none__,up,IL1B,0.0972860201236962,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,__broad__,__none__,up,TGFB1,0.133424269893204,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,__broad__,__none__,up,VEGFA,0.0733050677442817,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,__broad__,__none__,up,WNT7B,0.0614995303216315,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,__broad__,__none__,down,CCL2,-0.007384831421392,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,__broad__,__none__,down,CXCL12,-0.0149755711778559,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,__broad__,__none__,down,FGF7,0.0041665846382543,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,__broad__,__none__,down,HBEGF,-0.0135810113397949,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,__broad__,__none__,down,IL1B,0.0029081147583761,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,__broad__,__none__,down,TGFB1,0.0142334188823346,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,__broad__,__none__,down,VEGFA,-0.0064422466734355,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,__broad__,__none__,down,WNT7B,0.0015559672156146,GSE135893,source_agnostic_planned_panel,4.0,8
