"compartment","label","direction","gene"
"macrophages","Macrophages","up","GPAT3"
"macrophages","Macrophages","up","GPC4"
"macrophages","Macrophages","up","GPR141"
"macrophages","Macrophages","up","GPR35"
"macrophages","Macrophages","up","GPR82"
"macrophages","Macrophages","up","GPR84"
"macrophages","Macrophages","up","GPRC5A"
"macrophages","Macrophages","up","GTF2H3"
"macrophages","Macrophages","up","GTPBP4"
"macrophages","Macrophages","up","HAMP"
"macrophages","Macrophages","up","HCST"
"macrophages","Macrophages","up","HELLS"
"macrophages","Macrophages","up","HES1"
"macrophages","Macrophages","up","HIVEP3"
"macrophages","Macrophages","up","HK2"
"macrophages","Macrophages","up","HK3"
"macrophages","Macrophages","up","HNRNPM"
"macrophages","Macrophages","up","HOMER3"
"macrophages","Macrophages","up","HPSE"
"macrophages","Macrophages","up","HS3ST1"
"macrophages","Macrophages","up","HS3ST2"
"macrophages","Macrophages","up","HS3ST3B1"
"macrophages","Macrophages","up","HSBP1"
"macrophages","Macrophages","up","HSD11B1"
"macrophages","Macrophages","up","HSD3B7"
"macrophages","Macrophages","up","HTATSF1"
"macrophages","Macrophages","up","HTRA4"
"macrophages","Macrophages","up","HYOU1"
"macrophages","Macrophages","up","IGF2R"
"macrophages","Macrophages","up","IGFLR1"
"macrophages","Macrophages","up","IL18BP"
"macrophages","Macrophages","up","IL1RN"
"macrophages","Macrophages","up","IL4I1"
"macrophages","Macrophages","up","IL6R"
"macrophages","Macrophages","up","IQCG"
"macrophages","Macrophages","up","IRAK2"
"macrophages","Macrophages","up","ITGA5"
"macrophages","Macrophages","up","ITGA6"
"macrophages","Macrophages","up","ITGAM"
"macrophages","Macrophages","up","ITGB1"
"macrophages","Macrophages","up","ITGB1BP1"
"macrophages","Macrophages","up","ITGB2-AS1"
"macrophages","Macrophages","up","ITGB7"
"macrophages","Macrophages","up","JAK3"
"macrophages","Macrophages","up","JARID2"
"macrophages","Macrophages","up","KCNJ15"
"macrophages","Macrophages","up","KCNJ5"
"macrophages","Macrophages","up","KCNMB1"
"macrophages","Macrophages","up","KCNN4"
"macrophages","Macrophages","up","KIAA0930"
"macrophages","Macrophages","up","KIFC3"
"macrophages","Macrophages","up","KLRG1"
"macrophages","Macrophages","up","LAT"
"macrophages","Macrophages","up","LBH"
"macrophages","Macrophages","up","LEPR"
"macrophages","Macrophages","up","LGALS1"
"macrophages","Macrophages","up","LGALS2"
"macrophages","Macrophages","up","LGMN"
"macrophages","Macrophages","up","LHFPL2"
"macrophages","Macrophages","up","LILRB4"
"macrophages","Macrophages","up","LIMS1"
"macrophages","Macrophages","up","LINC00877"
"macrophages","Macrophages","up","LINC01010"
"macrophages","Macrophages","up","LINC01588"
"macrophages","Macrophages","up","LMLN"
"macrophages","Macrophages","up","LRG1"
"macrophages","Macrophages","up","LRP12"
"macrophages","Macrophages","up","LRRC59"
"macrophages","Macrophages","up","LSR"
"macrophages","Macrophages","up","LUCAT1"
"macrophages","Macrophages","up","LY9"
"macrophages","Macrophages","up","MAK16"
"macrophages","Macrophages","up","MANF"
"macrophages","Macrophages","up","MARCKS"
"macrophages","Macrophages","up","MARCKSL1"
"macrophages","Macrophages","up","MATK"
"macrophages","Macrophages","up","MBOAT7"
"macrophages","Macrophages","up","MEI1"
"macrophages","Macrophages","up","METTL1"
"macrophages","Macrophages","up","MFSD12"
"macrophages","Macrophages","up","MGLL"
"macrophages","Macrophages","up","MKKS"
"macrophages","Macrophages","up","MMP10"
"macrophages","Macrophages","up","MMP12"
"macrophages","Macrophages","up","MMP9"
"macrophages","Macrophages","up","MPDU1"
"macrophages","Macrophages","up","MRAS"
"macrophages","Macrophages","up","MRC2"
"macrophages","Macrophages","up","MREG"
"macrophages","Macrophages","up","MT1E"
"macrophages","Macrophages","up","MT1X"
"macrophages","Macrophages","up","MTHFD2"
"macrophages","Macrophages","up","NLN"
"macrophages","Macrophages","up","NME1"
"macrophages","Macrophages","up","NOLC1"
"macrophages","Macrophages","up","NOMO1"
"macrophages","Macrophages","up","NOP16"
"macrophages","Macrophages","up","NPC1"
"macrophages","Macrophages","up","NPM3"
"macrophages","Macrophages","up","NRAS"
"macrophages","Macrophages","up","NRGN"
"macrophages","Macrophages","up","NRIP3"
"macrophages","Macrophages","up","NRP2"
"macrophages","Macrophages","up","NT5E"
"macrophages","Macrophages","up","NUP62"
"macrophages","Macrophages","up","OAF"
"macrophages","Macrophages","up","OSBPL8"
"macrophages","Macrophages","up","OTUD4"
"macrophages","Macrophages","up","PACSIN2"
"macrophages","Macrophages","up","PADI2"
"macrophages","Macrophages","up","PAICS"
"macrophages","Macrophages","up","PALLD"
"macrophages","Macrophages","up","PAPLN"
"macrophages","Macrophages","up","PCYT1A"
"macrophages","Macrophages","up","PDE6G"
"macrophages","Macrophages","up","PDLIM4"
"macrophages","Macrophages","up","PDLIM7"
"macrophages","Macrophages","up","PDSS1"
"macrophages","Macrophages","up","PEA15"
"macrophages","Macrophages","up","PHLDA2"
"macrophages","Macrophages","up","PID1"
"macrophages","Macrophages","up","PIK3R3"
"macrophages","Macrophages","up","PIK3R6"
"macrophages","Macrophages","up","PITPNA"
"macrophages","Macrophages","up","PKIB"
"macrophages","Macrophages","up","PLA2G7"
"macrophages","Macrophages","up","PLD4"
"macrophages","Macrophages","up","PLEK"
"macrophages","Macrophages","up","PLEK2"
"macrophages","Macrophages","up","PLEKHB2"
"macrophages","Macrophages","up","PLPP5"
"macrophages","Macrophages","up","PLXNC1"
"macrophages","Macrophages","up","PNP"
"macrophages","Macrophages","up","POLE4"
"macrophages","Macrophages","up","POLR1C"
"macrophages","Macrophages","up","POLR2L"
"macrophages","Macrophages","up","POP1"
"macrophages","Macrophages","up","PPRC1"
"macrophages","Macrophages","up","PRADC1"
"macrophages","Macrophages","up","PRKCA"
"macrophages","Macrophages","up","PRKCB"
"macrophages","Macrophages","up","PRR7"
"macrophages","Macrophages","up","PSMD1"
"macrophages","Macrophages","up","PSME3"
"macrophages","Macrophages","up","PTGDS"
"macrophages","Macrophages","up","PTGS1"
"macrophages","Macrophages","up","PTPN1"
"macrophages","Macrophages","up","PTPN13"
"macrophages","Macrophages","up","PTPN7"
"macrophages","Macrophages","up","PTPRJ"
"macrophages","Macrophages","up","RAB10"
"macrophages","Macrophages","up","RAB27A"
"macrophages","Macrophages","up","RABL3"
"macrophages","Macrophages","up","RALA"
"macrophages","Macrophages","up","RALY-AS1"
"macrophages","Macrophages","up","RAPH1"
"macrophages","Macrophages","up","RARRES1"
"macrophages","Macrophages","up","RBM19"
"macrophages","Macrophages","up","RBPJ"
"macrophages","Macrophages","up","RFTN1"
"macrophages","Macrophages","up","RGCC"
"macrophages","Macrophages","up","RGS16"
"macrophages","Macrophages","up","RHBDF2"
"macrophages","Macrophages","up","RNF145"
"macrophages","Macrophages","up","RPS6KA3"
"macrophages","Macrophages","up","RUVBL1"
"macrophages","Macrophages","up","S100A16"
"macrophages","Macrophages","up","S100A2"
"macrophages","Macrophages","up","S100A8"
"macrophages","Macrophages","up","S100B"
"macrophages","Macrophages","up","SBF2-AS1"
"macrophages","Macrophages","up","SCGB3A2"
"macrophages","Macrophages","up","SDC2"
"macrophages","Macrophages","up","SDF2L1"
"macrophages","Macrophages","up","SDS"
"macrophages","Macrophages","up","SDSL"
"macrophages","Macrophages","up","SELL"
"macrophages","Macrophages","up","SERPINB9"
"macrophages","Macrophages","up","SERPINE1"
"macrophages","Macrophages","up","SFXN3"
"macrophages","Macrophages","up","SGPL1"
"macrophages","Macrophages","up","SGTB"
"macrophages","Macrophages","up","SIGLEC15"
"macrophages","Macrophages","up","SLAMF7"
"macrophages","Macrophages","up","SLAMF9"
"macrophages","Macrophages","up","SLC17A9"
"macrophages","Macrophages","up","SLC1A4"
"macrophages","Macrophages","up","SLC22A18AS"
"macrophages","Macrophages","up","SLC25A19"
"macrophages","Macrophages","up","SLC28A3"
"macrophages","Macrophages","up","SLC30A1"
"macrophages","Macrophages","up","SLC35E4"
"macrophages","Macrophages","up","SLC35F2"
"macrophages","Macrophages","up","SLC39A11"
"macrophages","Macrophages","up","SLC39A13"
"macrophages","Macrophages","up","SLC39A8"
"macrophages","Macrophages","up","SLC41A2"
"macrophages","Macrophages","up","SLC43A3"
"macrophages","Macrophages","up","SLC4A7"
"macrophages","Macrophages","up","SLC7A1"
"macrophages","Macrophages","up","SLC7A11"
"macrophages","Macrophages","up","SLC7A5"
"macrophages","Macrophages","up","SLC9A7"
"macrophages","Macrophages","up","SLC9B2"
"macrophages","Macrophages","up","SMIM3"
"macrophages","Macrophages","up","SMOX"
"macrophages","Macrophages","up","SMPDL3A"
"macrophages","Macrophages","up","SNAI1"
"macrophages","Macrophages","up","SNCA"
"macrophages","Macrophages","up","SNN"
"macrophages","Macrophages","up","SNRPA1"
"macrophages","Macrophages","up","SPHK1"
"macrophages","Macrophages","up","SPINK1"
"macrophages","Macrophages","up","SPON2"
"macrophages","Macrophages","up","SPP1"
"macrophages","Macrophages","up","SPSB1"
"macrophages","Macrophages","up","SQLE"
"macrophages","Macrophages","up","SRPRB"
"macrophages","Macrophages","up","ST20"
"macrophages","Macrophages","up","ST3GAL6-AS1"
"macrophages","Macrophages","up","STXBP1"
"macrophages","Macrophages","up","SULF2"
"macrophages","Macrophages","up","SURF4"
"macrophages","Macrophages","up","SYNCRIP"
"macrophages","Macrophages","up","SYNJ2"
"macrophages","Macrophages","up","TACSTD2"
"macrophages","Macrophages","up","TAF7"
"macrophages","Macrophages","up","TDG"
"macrophages","Macrophages","up","TESC"
"macrophages","Macrophages","up","TFEB"
"macrophages","Macrophages","up","TIMD4"
"macrophages","Macrophages","up","TIMM17A"
"macrophages","Macrophages","up","TIMP1"
"macrophages","Macrophages","up","TMEM158"
"macrophages","Macrophages","up","TMEM176A"
"macrophages","Macrophages","up","TMEM176B"
"macrophages","Macrophages","up","TMEM199"
"macrophages","Macrophages","up","TMEM217"
"macrophages","Macrophages","up","TMEM70"
"macrophages","Macrophages","up","TNFRSF12A"
"macrophages","Macrophages","up","TNFRSF18"
"macrophages","Macrophages","up","TNFRSF21"
"macrophages","Macrophages","up","TNFSF14"
"macrophages","Macrophages","up","TNFSF15"
"macrophages","Macrophages","up","TP53I11"
"macrophages","Macrophages","up","TPD52L2"
"macrophages","Macrophages","up","TPM3"
"macrophages","Macrophages","up","TPM4"
"macrophages","Macrophages","up","TPPP3"
"macrophages","Macrophages","up","TRAF1"
"macrophages","Macrophages","up","TRAF3"
"macrophages","Macrophages","up","TRAF5"
"macrophages","Macrophages","up","TRMT1"
"macrophages","Macrophages","up","TRMT6"
"macrophages","Macrophages","up","TSPAN4"
"macrophages","Macrophages","up","TSR1"
"macrophages","Macrophages","up","TUBB3"
"macrophages","Macrophages","up","TYMP"
"macrophages","Macrophages","up","UBE2Q2"
"macrophages","Macrophages","up","UCK2"
"macrophages","Macrophages","up","VAMP5"
"macrophages","Macrophages","up","WDR82"
"macrophages","Macrophages","up","WEE1"
"macrophages","Macrophages","up","WFDC2"
"macrophages","Macrophages","up","WSB2"
"macrophages","Macrophages","up","XIAP"
"macrophages","Macrophages","up","YKT6"
"macrophages","Macrophages","up","ZG16B"
"macrophages","Macrophages","up","ZMIZ1-AS1"
"macrophages","Macrophages","up","ZP3"
"macrophages","Macrophages","down","ABCA7"
"macrophages","Macrophages","down","ABCG1"
"macrophages","Macrophages","down","ABHD14B"
"macrophages","Macrophages","down","ABHD15"
"macrophages","Macrophages","down","ABHD5"
"macrophages","Macrophages","down","ACACB"
"macrophages","Macrophages","down","ACP6"
"macrophages","Macrophages","down","AGRP"
"macrophages","Macrophages","down","AKR1C3"
"macrophages","Macrophages","down","ALDH2"
"macrophages","Macrophages","down","ALOX5"
"macrophages","Macrophages","down","AMIGO2"
"macrophages","Macrophages","down","AMY2B"
"macrophages","Macrophages","down","ANG"
"macrophages","Macrophages","down","ANKZF1"
"macrophages","Macrophages","down","ANOS1"
"macrophages","Macrophages","down","ANP32B"
"macrophages","Macrophages","down","AOC2"
"macrophages","Macrophages","down","ATAD1"
"macrophages","Macrophages","down","ATG16L2"
"macrophages","Macrophages","down","ATP6AP1L"
"macrophages","Macrophages","down","BACE1"
"macrophages","Macrophages","down","BFAR"
"macrophages","Macrophages","down","BTN3A3"
"macrophages","Macrophages","down","C1QC"
"macrophages","Macrophages","down","C1RL"
"macrophages","Macrophages","down","C7orf31"
"macrophages","Macrophages","down","CABLES1"
"macrophages","Macrophages","down","CALCOCO1"
"macrophages","Macrophages","down","CALCOCO2"
"macrophages","Macrophages","down","CASP8"
"macrophages","Macrophages","down","CBX7"
"macrophages","Macrophages","down","CCNB1IP1"
"macrophages","Macrophages","down","CD163"
"macrophages","Macrophages","down","CD302"
"macrophages","Macrophages","down","CEP120"
"macrophages","Macrophages","down","CES1"
"macrophages","Macrophages","down","CHDH"
"macrophages","Macrophages","down","CHST12"
"macrophages","Macrophages","down","CIRBP"
"macrophages","Macrophages","down","CITED2"
"macrophages","Macrophages","down","CLCN4"
"macrophages","Macrophages","down","CLIC2"
"macrophages","Macrophages","down","CORO2A"
"macrophages","Macrophages","down","CREBRF"
"macrophages","Macrophages","down","CRTAP"
"macrophages","Macrophages","down","CXCL16"
"macrophages","Macrophages","down","CYB5D2"
"macrophages","Macrophages","down","DAP3"
"macrophages","Macrophages","down","DCLRE1B"
"macrophages","Macrophages","down","DDB2"
"macrophages","Macrophages","down","DENND1C"
"macrophages","Macrophages","down","DIS3L"
"macrophages","Macrophages","down","DNPEP"
"macrophages","Macrophages","down","DYM"
"macrophages","Macrophages","down","DYRK1B"
"macrophages","Macrophages","down","EIF2A"
"macrophages","Macrophages","down","EIF2S3"
"macrophages","Macrophages","down","EIF3H"
"macrophages","Macrophages","down","ELP2"
"macrophages","Macrophages","down","EPB41L4A-AS1"
"macrophages","Macrophages","down","EXTL2"
"macrophages","Macrophages","down","F8"
"macrophages","Macrophages","down","FAAH"
"macrophages","Macrophages","down","FAM110A"
"macrophages","Macrophages","down","FAM111A"
"macrophages","Macrophages","down","FAM185A"
"macrophages","Macrophages","down","FAM76B"
"macrophages","Macrophages","down","FBXL8"
"macrophages","Macrophages","down","FCN3"
"macrophages","Macrophages","down","FDFT1"
"macrophages","Macrophages","down","FDXR"
"macrophages","Macrophages","down","FHL1"
"macrophages","Macrophages","down","FLI1"
"macrophages","Macrophages","down","FMNL2"
"macrophages","Macrophages","down","FRMD4A"
"macrophages","Macrophages","down","GAA"
"macrophages","Macrophages","down","GAS6-AS1"
"macrophages","Macrophages","down","GBGT1"
"macrophages","Macrophages","down","GCNT1"
"macrophages","Macrophages","down","GDE1"
"macrophages","Macrophages","down","GIMAP2"
"macrophages","Macrophages","down","GLDN"
"macrophages","Macrophages","down","GLI4"
"macrophages","Macrophages","down","GLUL"
"macrophages","Macrophages","down","GMPR2"
"macrophages","Macrophages","down","GOLPH3L"
"macrophages","Macrophages","down","GRINA"
"macrophages","Macrophages","down","HAUS4"
"macrophages","Macrophages","down","HEXIM2"
"macrophages","Macrophages","down","HMCES"
"macrophages","Macrophages","down","HSD17B11"
"macrophages","Macrophages","down","HSDL2"
"macrophages","Macrophages","down","HSPBAP1"
"macrophages","Macrophages","down","IDUA"
"macrophages","Macrophages","down","IFFO1"
"macrophages","Macrophages","down","IGBP1"
"macrophages","Macrophages","down","IL18"
"macrophages","Macrophages","down","IL18R1"
"macrophages","Macrophages","down","INPP5K"
"macrophages","Macrophages","down","INTS12"
"macrophages","Macrophages","down","IRF8"
"macrophages","Macrophages","down","JADE2"
"macrophages","Macrophages","down","JRK"
"macrophages","Macrophages","down","KCNA3"
"macrophages","Macrophages","down","KCNE3"
"macrophages","Macrophages","down","KCTD18"
"macrophages","Macrophages","down","KIF13A"
"macrophages","Macrophages","down","KIZ"
"macrophages","Macrophages","down","KLF11"
"macrophages","Macrophages","down","KLHL36"
"macrophages","Macrophages","down","KRBOX4"
"macrophages","Macrophages","down","KSR1"
"macrophages","Macrophages","down","LAMB1"
"macrophages","Macrophages","down","LENG1"
"macrophages","Macrophages","down","LENG9"
"macrophages","Macrophages","down","LETMD1"
"macrophages","Macrophages","down","LGALS3BP"
"macrophages","Macrophages","down","LINC00685"
"macrophages","Macrophages","down","LINC01003"
"macrophages","Macrophages","down","LINC01138"
"macrophages","Macrophages","down","LIPT1"
"macrophages","Macrophages","down","LMBR1"
"macrophages","Macrophages","down","LRRC27"
"macrophages","Macrophages","down","LRRC28"
"macrophages","Macrophages","down","LTB4R"
"macrophages","Macrophages","down","LZTFL1"
"macrophages","Macrophages","down","MAN2A2"
"macrophages","Macrophages","down","MAP1LC3C"
"macrophages","Macrophages","down","MAP4K2"
"macrophages","Macrophages","down","MBIP"
"macrophages","Macrophages","down","MCOLN1"
"macrophages","Macrophages","down","MEGF9"
"macrophages","Macrophages","down","MIF4GD"
"macrophages","Macrophages","down","MIIP"
"macrophages","Macrophages","down","MPST"
"macrophages","Macrophages","down","MRPL45"
"macrophages","Macrophages","down","MTHFD1"
"macrophages","Macrophages","down","MVB12B"
"macrophages","Macrophages","down","NCF4"
"macrophages","Macrophages","down","NCKIPSD"
"macrophages","Macrophages","down","NECAB3"
"macrophages","Macrophages","down","NEIL2"
"macrophages","Macrophages","down","NEK8"
"macrophages","Macrophages","down","NFKBIL1"
"macrophages","Macrophages","down","NHEJ1"
"macrophages","Macrophages","down","NKIRAS1"
"macrophages","Macrophages","down","NOA1"
"macrophages","Macrophages","down","NOD1"
"macrophages","Macrophages","down","NOP14-AS1"
"macrophages","Macrophages","down","NPEPL1"
"macrophages","Macrophages","down","NR1H2"
"macrophages","Macrophages","down","NT5C3B"
"macrophages","Macrophages","down","NT5DC1"
"macrophages","Macrophages","down","NUDT18"
"macrophages","Macrophages","down","ORC4"
"macrophages","Macrophages","down","OSBPL1A"
"macrophages","Macrophages","down","PARP16"
"macrophages","Macrophages","down","PARP8"
"macrophages","Macrophages","down","PCCA"
"macrophages","Macrophages","down","PCED1B"
"macrophages","Macrophages","down","PCMTD1"
"macrophages","Macrophages","down","PDE3B"
"macrophages","Macrophages","down","PDK3"
"macrophages","Macrophages","down","PDLIM2"
"macrophages","Macrophages","down","PEX14"
"macrophages","Macrophages","down","PGD"
"macrophages","Macrophages","down","PHF3"
"macrophages","Macrophages","down","PHLDA3"
"macrophages","Macrophages","down","PHYH"
"macrophages","Macrophages","down","PIAS1"
"macrophages","Macrophages","down","PICK1"
"macrophages","Macrophages","down","PLEKHG3"
"macrophages","Macrophages","down","PLXNA2"
"macrophages","Macrophages","down","PML"
"macrophages","Macrophages","down","PNPLA2"
"macrophages","Macrophages","down","POLB"
"macrophages","Macrophages","down","POLL"
"macrophages","Macrophages","down","POLR1E"
"macrophages","Macrophages","down","POLR3C"
"macrophages","Macrophages","down","POU2F1"
"macrophages","Macrophages","down","PPARG"
"macrophages","Macrophages","down","PPP1CC"
"macrophages","Macrophages","down","PPP3CC"
"macrophages","Macrophages","down","PRPSAP1"
"macrophages","Macrophages","down","PSPH"
"macrophages","Macrophages","down","PSTK"
"macrophages","Macrophages","down","R3HDM2"
"macrophages","Macrophages","down","RAB9A"
"macrophages","Macrophages","down","RABGGTA"
"macrophages","Macrophages","down","RARA"
"macrophages","Macrophages","down","RARA-AS1"
"macrophages","Macrophages","down","RASSF7"
"macrophages","Macrophages","down","RBMS2"
"macrophages","Macrophages","down","RBP7"
"macrophages","Macrophages","down","RCL1"
"macrophages","Macrophages","down","RCOR3"
"macrophages","Macrophages","down","RNASE4"
"macrophages","Macrophages","down","RPP25"
"macrophages","Macrophages","down","RUFY2"
"macrophages","Macrophages","down","RYK"
"macrophages","Macrophages","down","SAA1"
"macrophages","Macrophages","down","SCAMP1-AS1"
"macrophages","Macrophages","down","SECTM1"
"macrophages","Macrophages","down","SENP3"
"macrophages","Macrophages","down","SERPING1"
"macrophages","Macrophages","down","SF3A2"
"macrophages","Macrophages","down","SGF29"
"macrophages","Macrophages","down","SLC22A5"
"macrophages","Macrophages","down","SLC25A40"
"macrophages","Macrophages","down","SLC2A9"
"macrophages","Macrophages","down","SLC7A7"
"macrophages","Macrophages","down","SLU7"
"macrophages","Macrophages","down","SOCS2"
"macrophages","Macrophages","down","SOWAHD"
"macrophages","Macrophages","down","SPATA7"
"macrophages","Macrophages","down","SPN"
"macrophages","Macrophages","down","SPSB3"
"macrophages","Macrophages","down","SRPX"
"macrophages","Macrophages","down","SSH3"
"macrophages","Macrophages","down","STAC"
"macrophages","Macrophages","down","STX12"
"macrophages","Macrophages","down","SULT1B1"
"macrophages","Macrophages","down","SUPT3H"
"macrophages","Macrophages","down","SVIL"
"macrophages","Macrophages","down","SYF2"
"macrophages","Macrophages","down","TAF6L"
"macrophages","Macrophages","down","TAF8"
"macrophages","Macrophages","down","TANC2"
"macrophages","Macrophages","down","TBC1D10C"
"macrophages","Macrophages","down","TBC1D17"
"macrophages","Macrophages","down","TBXAS1"
"macrophages","Macrophages","down","TCF7L2"
"macrophages","Macrophages","down","TFAP4"
"macrophages","Macrophages","down","THEM6"
"macrophages","Macrophages","down","TKT"
"macrophages","Macrophages","down","TLR4"
"macrophages","Macrophages","down","TMEM150B"
"macrophages","Macrophages","down","TMEM236"
"macrophages","Macrophages","down","TMEM62"
"macrophages","Macrophages","down","TMLHE"
"macrophages","Macrophages","down","TNRC6C"
"macrophages","Macrophages","down","TOP1MT"
"macrophages","Macrophages","down","TRAF3IP2"
"macrophages","Macrophages","down","TRIM22"
"macrophages","Macrophages","down","TRIM4"
"macrophages","Macrophages","down","TRMT2B"
"macrophages","Macrophages","down","TXNIP"
"macrophages","Macrophages","down","UBALD1"
"macrophages","Macrophages","down","ULK1"
"macrophages","Macrophages","down","USP30"
"macrophages","Macrophages","down","USP33"
"macrophages","Macrophages","down","VPS51"
"macrophages","Macrophages","down","VSIG4"
"macrophages","Macrophages","down","WDR19"
"macrophages","Macrophages","down","XAB2"
"macrophages","Macrophages","down","ZC2HC1A"
"macrophages","Macrophages","down","ZFAND1"
"macrophages","Macrophages","down","ZFP30"
"macrophages","Macrophages","down","ZMYND15"
"macrophages","Macrophages","down","ZNF100"
"macrophages","Macrophages","down","ZNF136"
"macrophages","Macrophages","down","ZNF138"
"macrophages","Macrophages","down","ZNF175"
"macrophages","Macrophages","down","ZNF180"
"macrophages","Macrophages","down","ZNF181"
"macrophages","Macrophages","down","ZNF205"
"macrophages","Macrophages","down","ZNF224"
"macrophages","Macrophages","down","ZNF253"
"macrophages","Macrophages","down","ZNF277"
"macrophages","Macrophages","down","ZNF33B"
"macrophages","Macrophages","down","ZNF350"
"macrophages","Macrophages","down","ZNF383"
"macrophages","Macrophages","down","ZNF426"
"macrophages","Macrophages","down","ZNF480"
"macrophages","Macrophages","down","ZNF486"
"macrophages","Macrophages","down","ZNF564"
"macrophages","Macrophages","down","ZNF577"
"macrophages","Macrophages","down","ZNF581"
"macrophages","Macrophages","down","ZNF582"
"macrophages","Macrophages","down","ZNF589"
"macrophages","Macrophages","down","ZNF687"
"macrophages","Macrophages","down","ZNF69"
"macrophages","Macrophages","down","ZNF700"
"macrophages","Macrophages","down","ZNF736"
"macrophages","Macrophages","down","ZNF74"
"macrophages","Macrophages","down","ZNF766"
"macrophages","Macrophages","down","ZNF790-AS1"
"macrophages","Macrophages","down","ZNF836"
"macrophages","Macrophages","down","ZNF91"
"macrophages","Macrophages","down","ZRSR2"
