group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
5,Rps8,16.424814,0.21260084,1.2707072863413589e-60,1.6289719341372044e-59,0.8627195836044242,0.9626652687984157
5,Sftpc,16.423567,1.4340018,1.2971068795581077e-60,1.6614928662320626e-59,0.5250487963565387,0.22587221154406198
5,Ybx1,16.37799,0.25161856,2.746649364001356e-60,3.5015433426833745e-59,0.7690305790500976,0.911351855087658
5,Ptma,15.725759,0.13351506,1.0073764891094122e-55,1.1657353497672581e-54,0.9134677944046844,0.9744306599103034
5,Rps29,14.962107,0.14447695,1.2985041746999377e-50,1.3609168306416129e-49,0.8171763175016266,0.9528219465315394
5,Rps24,14.305295,0.14145343,2.0277536083427944e-46,1.9530915507971182e-45,0.8880936890045543,0.965169782747976
5,Myl6,13.987597,0.036842383,1.8557616407403693e-44,1.729779571841041e-43,0.8178269355888094,0.9545110373347312
5,Rpl19,13.231982,0.011783696,5.7354839136574385e-40,4.92783725858043e-39,0.8432010409889394,0.9537538586988177
5,Rps27a,12.406156,-0.01895921,2.419964153268317e-35,1.9091947302700447e-34,0.7963565387117761,0.954103325761547
5,Rps20,12.339021,0.07366432,5.583051193554354e-35,4.3725534353795805e-34,0.8458035133376708,0.9569573067738366
5,Ly6a,12.100712,0.1501857,1.0469922846164386e-33,7.997740542455222e-33,0.8002602472348731,0.9072164948453608
5,Rps3a1,11.812492,-0.06773145,3.364369578411907e-32,2.491426993866244e-31,0.8002602472348731,0.9473469625487798
5,Rpl23,11.683529,0.01980078,1.5473517280774927e-31,1.1354292234171548e-30,0.8445022771633052,0.9601607548488555
5,Rpl37a,11.582385,0.021361636,5.06178496073925e-31,3.684915421610674e-30,0.7807417046193884,0.9446094705574
5,Rps11,11.562856,-0.027080761,6.355916851275712e-31,4.6218070460946225e-30,0.7573194534808068,0.9331935465082416
5,Rpl41,11.423758,-0.074356414,3.181721291549117e-30,2.2837530909586847e-29,0.8139232270657124,0.9583551750247539
6,Malat1,30.292444,3.5459971,1.4415758976376621e-201,4.645910802906658e-197,1.0,0.9414934146075977
6,Fus,18.876333,2.3707817,1.7855804691190544e-79,3.7126249908883155e-77,0.7831325301204819,0.6975617720692282
6,Fendrr,15.762799,2.6281047,5.609271117411809e-56,4.952755878683501e-54,0.6987951807228916,0.5838685098508762
6,Scgb1a1,15.206519,3.2697058,3.2011811064031392e-52,2.547349745608898e-50,0.7740963855421686,0.2437683683465767
6,Neat1,14.733086,2.4201066,3.952381516898396e-49,2.8306078117022557e-47,0.6837349397590361,0.595787525851747
6,Sftpc,14.052489,2.7533243,7.437265252894025e-45,4.556809592590658e-43,0.7379518072289156,0.24164580385327092
6,Btg2,13.72139,1.4929173,7.560196931421023e-43,4.2820742830551267e-41,0.7409638554216867,0.7559050832698379
6,Ube2d3,12.234959,1.370508,2.0220780680400307e-34,8.035454004536882e-33,0.6746987951807228,0.7644497659736584
6,Tcf4,12.220633,0.8095789,2.4119924109913837e-34,9.549593540716256e-33,0.7560240963855421,0.8362904103624688
6,Fosb,11.734505,1.6382263,8.48214678875177e-32,2.981053726367416e-30,0.6656626506024096,0.6499401327963427
6,Zbtb20,10.930028,1.0026538,8.282274789011778e-28,2.4265559263661053e-26,0.6746987951807228,0.7614564057907913
6,Sbno2,10.652308,2.1296468,1.7009357145374067e-26,4.657413441640742e-25,0.5692771084337349,0.5051703494067704
6,Qk,10.250771,0.80954325,1.174042167912025e-24,2.857781796636612e-23,0.6596385542168675,0.7797431152715794
6,Klf7,9.673961,0.9914021,3.8902425941015314e-22,8.210526412750763e-21,0.641566265060241,0.7361489060629149
6,Slc38a2,9.467305,1.3949807,2.8715569795989162e-21,5.816752881113379e-20,0.6054216867469879,0.6841732883422227
6,Hnrnpa2b1,8.282112,0.6069489,1.2100933023324309e-16,1.87045021331269e-15,0.6325301204819277,0.802274953738979
6,Nfib,8.033829,0.36014992,9.44771552339052e-16,1.3821197271349508e-14,0.6656626506024096,0.8310112114945031
6,Slfn5,7.9793,0.8778722,1.4716561019337322e-15,2.1211329540751487e-14,0.6204819277108434,0.7307064330031566
6,Hnrnph1,6.631618,1.3720199,3.3202681443070696e-11,3.5257199919185583e-10,0.5210843373493976,0.6164144987482312
