gsm,module,assayed_genes,source_genes,assayed_fraction,eligible
GSM9226190,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226190,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226190,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226190,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226190,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226190,GENE_IL1B,1,1,1.0,True
GSM9226190,GENE_IL1A,1,1,1.0,True
GSM9226190,GENE_IL1R1,1,1,1.0,True
GSM9226190,GENE_IL1RAP,1,1,1.0,True
GSM9226190,GENE_IL1RN,1,1,1.0,True
GSM9226190,GENE_IL1R2,1,1,1.0,True
GSM9226190,GENE_SIGIRR,1,1,1.0,True
GSM9226190,GENE_TGFB1,1,1,1.0,True
GSM9226190,GENE_CCL2,1,1,1.0,True
GSM9226190,GENE_CXCL12,1,1,1.0,True
GSM9226190,GENE_AREG,1,1,1.0,True
GSM9226190,GENE_HBEGF,1,1,1.0,True
GSM9226190,GENE_FGF7,1,1,1.0,True
GSM9226190,GENE_FGF10,1,1,1.0,True
GSM9226190,GENE_COL1A1,1,1,1.0,True
GSM9226190,GENE_C1QA,1,1,1.0,True
GSM9226190,GENE_KRT8,1,1,1.0,True
GSM9226190,GENE_KRT5,1,1,1.0,True
GSM9226190,GENE_KRT17,1,1,1.0,True
GSM9226190,GENE_CLDN4,1,1,1.0,True
GSM9226190,GENE_SFTPC,1,1,1.0,True
GSM9226190,GENE_AGER,1,1,1.0,True
GSM9226190,GENE_AQP5,1,1,1.0,True
GSM9226190,GENE_CD3D,1,1,1.0,True
GSM9226190,GENE_CD8A,1,1,1.0,True
GSM9226190,GENE_TNF,1,1,1.0,True
GSM9226190,GENE_IFNG,1,1,1.0,True
GSM9226191,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226191,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226191,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226191,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226191,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226191,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226191,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226191,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226191,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226191,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226191,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226191,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226191,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226191,GENE_IL1B,1,1,1.0,True
GSM9226191,GENE_IL1A,1,1,1.0,True
GSM9226191,GENE_IL1R1,1,1,1.0,True
GSM9226191,GENE_IL1RAP,1,1,1.0,True
GSM9226191,GENE_IL1RN,1,1,1.0,True
GSM9226191,GENE_IL1R2,1,1,1.0,True
GSM9226191,GENE_SIGIRR,1,1,1.0,True
GSM9226191,GENE_TGFB1,1,1,1.0,True
GSM9226191,GENE_CCL2,1,1,1.0,True
GSM9226191,GENE_CXCL12,1,1,1.0,True
GSM9226191,GENE_AREG,1,1,1.0,True
GSM9226191,GENE_HBEGF,1,1,1.0,True
GSM9226191,GENE_FGF7,1,1,1.0,True
GSM9226191,GENE_FGF10,1,1,1.0,True
GSM9226191,GENE_COL1A1,1,1,1.0,True
GSM9226191,GENE_C1QA,1,1,1.0,True
GSM9226191,GENE_KRT8,1,1,1.0,True
GSM9226191,GENE_KRT5,1,1,1.0,True
GSM9226191,GENE_KRT17,1,1,1.0,True
GSM9226191,GENE_CLDN4,1,1,1.0,True
GSM9226191,GENE_SFTPC,1,1,1.0,True
GSM9226191,GENE_AGER,1,1,1.0,True
GSM9226191,GENE_AQP5,1,1,1.0,True
GSM9226191,GENE_CD3D,1,1,1.0,True
GSM9226191,GENE_CD8A,1,1,1.0,True
GSM9226191,GENE_TNF,1,1,1.0,True
GSM9226191,GENE_IFNG,1,1,1.0,True
GSM9226192,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226192,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226192,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226192,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226192,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226192,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226192,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226192,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226192,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226192,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226192,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226192,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226192,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226192,GENE_IL1B,1,1,1.0,True
GSM9226192,GENE_IL1A,1,1,1.0,True
GSM9226192,GENE_IL1R1,1,1,1.0,True
GSM9226192,GENE_IL1RAP,1,1,1.0,True
GSM9226192,GENE_IL1RN,1,1,1.0,True
GSM9226192,GENE_IL1R2,1,1,1.0,True
GSM9226192,GENE_SIGIRR,1,1,1.0,True
GSM9226192,GENE_TGFB1,1,1,1.0,True
GSM9226192,GENE_CCL2,1,1,1.0,True
GSM9226192,GENE_CXCL12,1,1,1.0,True
GSM9226192,GENE_AREG,1,1,1.0,True
GSM9226192,GENE_HBEGF,1,1,1.0,True
GSM9226192,GENE_FGF7,1,1,1.0,True
GSM9226192,GENE_FGF10,1,1,1.0,True
GSM9226192,GENE_COL1A1,1,1,1.0,True
GSM9226192,GENE_C1QA,1,1,1.0,True
GSM9226192,GENE_KRT8,1,1,1.0,True
GSM9226192,GENE_KRT5,1,1,1.0,True
GSM9226192,GENE_KRT17,1,1,1.0,True
GSM9226192,GENE_CLDN4,1,1,1.0,True
GSM9226192,GENE_SFTPC,1,1,1.0,True
GSM9226192,GENE_AGER,1,1,1.0,True
GSM9226192,GENE_AQP5,1,1,1.0,True
GSM9226192,GENE_CD3D,1,1,1.0,True
GSM9226192,GENE_CD8A,1,1,1.0,True
GSM9226192,GENE_TNF,1,1,1.0,True
GSM9226192,GENE_IFNG,1,1,1.0,True
GSM9226193,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226193,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226193,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226193,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226193,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226193,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226193,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226193,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226193,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226193,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226193,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226193,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226193,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226193,GENE_IL1B,1,1,1.0,True
GSM9226193,GENE_IL1A,1,1,1.0,True
GSM9226193,GENE_IL1R1,1,1,1.0,True
GSM9226193,GENE_IL1RAP,1,1,1.0,True
GSM9226193,GENE_IL1RN,1,1,1.0,True
GSM9226193,GENE_IL1R2,1,1,1.0,True
GSM9226193,GENE_SIGIRR,1,1,1.0,True
GSM9226193,GENE_TGFB1,1,1,1.0,True
GSM9226193,GENE_CCL2,1,1,1.0,True
GSM9226193,GENE_CXCL12,1,1,1.0,True
GSM9226193,GENE_AREG,1,1,1.0,True
GSM9226193,GENE_HBEGF,1,1,1.0,True
GSM9226193,GENE_FGF7,1,1,1.0,True
GSM9226193,GENE_FGF10,1,1,1.0,True
GSM9226193,GENE_COL1A1,1,1,1.0,True
GSM9226193,GENE_C1QA,1,1,1.0,True
GSM9226193,GENE_KRT8,1,1,1.0,True
GSM9226193,GENE_KRT5,1,1,1.0,True
GSM9226193,GENE_KRT17,1,1,1.0,True
GSM9226193,GENE_CLDN4,1,1,1.0,True
GSM9226193,GENE_SFTPC,1,1,1.0,True
GSM9226193,GENE_AGER,1,1,1.0,True
GSM9226193,GENE_AQP5,1,1,1.0,True
GSM9226193,GENE_CD3D,1,1,1.0,True
GSM9226193,GENE_CD8A,1,1,1.0,True
GSM9226193,GENE_TNF,1,1,1.0,True
GSM9226193,GENE_IFNG,1,1,1.0,True
GSM9226194,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226194,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226194,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226194,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226194,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226194,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226194,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226194,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226194,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226194,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226194,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226194,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226194,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226194,GENE_IL1B,1,1,1.0,True
GSM9226194,GENE_IL1A,1,1,1.0,True
GSM9226194,GENE_IL1R1,1,1,1.0,True
GSM9226194,GENE_IL1RAP,1,1,1.0,True
GSM9226194,GENE_IL1RN,1,1,1.0,True
GSM9226194,GENE_IL1R2,1,1,1.0,True
GSM9226194,GENE_SIGIRR,1,1,1.0,True
GSM9226194,GENE_TGFB1,1,1,1.0,True
GSM9226194,GENE_CCL2,1,1,1.0,True
GSM9226194,GENE_CXCL12,1,1,1.0,True
GSM9226194,GENE_AREG,1,1,1.0,True
GSM9226194,GENE_HBEGF,1,1,1.0,True
GSM9226194,GENE_FGF7,1,1,1.0,True
GSM9226194,GENE_FGF10,1,1,1.0,True
GSM9226194,GENE_COL1A1,1,1,1.0,True
GSM9226194,GENE_C1QA,1,1,1.0,True
GSM9226194,GENE_KRT8,1,1,1.0,True
GSM9226194,GENE_KRT5,1,1,1.0,True
GSM9226194,GENE_KRT17,1,1,1.0,True
GSM9226194,GENE_CLDN4,1,1,1.0,True
GSM9226194,GENE_SFTPC,1,1,1.0,True
GSM9226194,GENE_AGER,1,1,1.0,True
GSM9226194,GENE_AQP5,1,1,1.0,True
GSM9226194,GENE_CD3D,1,1,1.0,True
GSM9226194,GENE_CD8A,1,1,1.0,True
GSM9226194,GENE_TNF,1,1,1.0,True
GSM9226194,GENE_IFNG,1,1,1.0,True
GSM9226195,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226195,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226195,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226195,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226195,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226195,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226195,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226195,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226195,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226195,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226195,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226195,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226195,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226195,GENE_IL1B,1,1,1.0,True
GSM9226195,GENE_IL1A,1,1,1.0,True
GSM9226195,GENE_IL1R1,1,1,1.0,True
GSM9226195,GENE_IL1RAP,1,1,1.0,True
GSM9226195,GENE_IL1RN,1,1,1.0,True
GSM9226195,GENE_IL1R2,1,1,1.0,True
GSM9226195,GENE_SIGIRR,1,1,1.0,True
GSM9226195,GENE_TGFB1,1,1,1.0,True
GSM9226195,GENE_CCL2,1,1,1.0,True
GSM9226195,GENE_CXCL12,1,1,1.0,True
GSM9226195,GENE_AREG,1,1,1.0,True
GSM9226195,GENE_HBEGF,1,1,1.0,True
GSM9226195,GENE_FGF7,1,1,1.0,True
GSM9226195,GENE_FGF10,1,1,1.0,True
GSM9226195,GENE_COL1A1,1,1,1.0,True
GSM9226195,GENE_C1QA,1,1,1.0,True
GSM9226195,GENE_KRT8,1,1,1.0,True
GSM9226195,GENE_KRT5,1,1,1.0,True
GSM9226195,GENE_KRT17,1,1,1.0,True
GSM9226195,GENE_CLDN4,1,1,1.0,True
GSM9226195,GENE_SFTPC,1,1,1.0,True
GSM9226195,GENE_AGER,1,1,1.0,True
GSM9226195,GENE_AQP5,1,1,1.0,True
GSM9226195,GENE_CD3D,1,1,1.0,True
GSM9226195,GENE_CD8A,1,1,1.0,True
GSM9226195,GENE_TNF,1,1,1.0,True
GSM9226195,GENE_IFNG,1,1,1.0,True
GSM9226196,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226196,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226196,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226196,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226196,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226196,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226196,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226196,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226196,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226196,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226196,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226196,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226196,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226196,GENE_IL1B,1,1,1.0,True
GSM9226196,GENE_IL1A,1,1,1.0,True
GSM9226196,GENE_IL1R1,1,1,1.0,True
GSM9226196,GENE_IL1RAP,1,1,1.0,True
GSM9226196,GENE_IL1RN,1,1,1.0,True
GSM9226196,GENE_IL1R2,1,1,1.0,True
GSM9226196,GENE_SIGIRR,1,1,1.0,True
GSM9226196,GENE_TGFB1,1,1,1.0,True
GSM9226196,GENE_CCL2,1,1,1.0,True
GSM9226196,GENE_CXCL12,1,1,1.0,True
GSM9226196,GENE_AREG,1,1,1.0,True
GSM9226196,GENE_HBEGF,1,1,1.0,True
GSM9226196,GENE_FGF7,1,1,1.0,True
GSM9226196,GENE_FGF10,1,1,1.0,True
GSM9226196,GENE_COL1A1,1,1,1.0,True
GSM9226196,GENE_C1QA,1,1,1.0,True
GSM9226196,GENE_KRT8,1,1,1.0,True
GSM9226196,GENE_KRT5,1,1,1.0,True
GSM9226196,GENE_KRT17,1,1,1.0,True
GSM9226196,GENE_CLDN4,1,1,1.0,True
GSM9226196,GENE_SFTPC,1,1,1.0,True
GSM9226196,GENE_AGER,1,1,1.0,True
GSM9226196,GENE_AQP5,1,1,1.0,True
GSM9226196,GENE_CD3D,1,1,1.0,True
GSM9226196,GENE_CD8A,1,1,1.0,True
GSM9226196,GENE_TNF,1,1,1.0,True
GSM9226196,GENE_IFNG,1,1,1.0,True
GSM9226197,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226197,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226197,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226197,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226197,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226197,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226197,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226197,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226197,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226197,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226197,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226197,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226197,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226197,GENE_IL1B,1,1,1.0,True
GSM9226197,GENE_IL1A,1,1,1.0,True
GSM9226197,GENE_IL1R1,1,1,1.0,True
GSM9226197,GENE_IL1RAP,1,1,1.0,True
GSM9226197,GENE_IL1RN,1,1,1.0,True
GSM9226197,GENE_IL1R2,1,1,1.0,True
GSM9226197,GENE_SIGIRR,1,1,1.0,True
GSM9226197,GENE_TGFB1,1,1,1.0,True
GSM9226197,GENE_CCL2,1,1,1.0,True
GSM9226197,GENE_CXCL12,1,1,1.0,True
GSM9226197,GENE_AREG,1,1,1.0,True
GSM9226197,GENE_HBEGF,1,1,1.0,True
GSM9226197,GENE_FGF7,1,1,1.0,True
GSM9226197,GENE_FGF10,1,1,1.0,True
GSM9226197,GENE_COL1A1,1,1,1.0,True
GSM9226197,GENE_C1QA,1,1,1.0,True
GSM9226197,GENE_KRT8,1,1,1.0,True
GSM9226197,GENE_KRT5,1,1,1.0,True
GSM9226197,GENE_KRT17,1,1,1.0,True
GSM9226197,GENE_CLDN4,1,1,1.0,True
GSM9226197,GENE_SFTPC,1,1,1.0,True
GSM9226197,GENE_AGER,1,1,1.0,True
GSM9226197,GENE_AQP5,1,1,1.0,True
GSM9226197,GENE_CD3D,1,1,1.0,True
GSM9226197,GENE_CD8A,1,1,1.0,True
GSM9226197,GENE_TNF,1,1,1.0,True
GSM9226197,GENE_IFNG,1,1,1.0,True
GSM9226198,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226198,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226198,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226198,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226198,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226198,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226198,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226198,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226198,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226198,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226198,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226198,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226198,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226198,GENE_IL1B,1,1,1.0,True
GSM9226198,GENE_IL1A,1,1,1.0,True
GSM9226198,GENE_IL1R1,1,1,1.0,True
GSM9226198,GENE_IL1RAP,1,1,1.0,True
GSM9226198,GENE_IL1RN,1,1,1.0,True
GSM9226198,GENE_IL1R2,1,1,1.0,True
GSM9226198,GENE_SIGIRR,1,1,1.0,True
GSM9226198,GENE_TGFB1,1,1,1.0,True
GSM9226198,GENE_CCL2,1,1,1.0,True
GSM9226198,GENE_CXCL12,1,1,1.0,True
GSM9226198,GENE_AREG,1,1,1.0,True
GSM9226198,GENE_HBEGF,1,1,1.0,True
GSM9226198,GENE_FGF7,1,1,1.0,True
GSM9226198,GENE_FGF10,1,1,1.0,True
GSM9226198,GENE_COL1A1,1,1,1.0,True
GSM9226198,GENE_C1QA,1,1,1.0,True
GSM9226198,GENE_KRT8,1,1,1.0,True
GSM9226198,GENE_KRT5,1,1,1.0,True
GSM9226198,GENE_KRT17,1,1,1.0,True
GSM9226198,GENE_CLDN4,1,1,1.0,True
GSM9226198,GENE_SFTPC,1,1,1.0,True
GSM9226198,GENE_AGER,1,1,1.0,True
GSM9226198,GENE_AQP5,1,1,1.0,True
GSM9226198,GENE_CD3D,1,1,1.0,True
GSM9226198,GENE_CD8A,1,1,1.0,True
GSM9226198,GENE_TNF,1,1,1.0,True
GSM9226198,GENE_IFNG,1,1,1.0,True
GSM9226199,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226199,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226199,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226199,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226199,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226199,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226199,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226199,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226199,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226199,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226199,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226199,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226199,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226199,GENE_IL1B,1,1,1.0,True
GSM9226199,GENE_IL1A,1,1,1.0,True
GSM9226199,GENE_IL1R1,1,1,1.0,True
GSM9226199,GENE_IL1RAP,1,1,1.0,True
GSM9226199,GENE_IL1RN,1,1,1.0,True
GSM9226199,GENE_IL1R2,1,1,1.0,True
GSM9226199,GENE_SIGIRR,1,1,1.0,True
GSM9226199,GENE_TGFB1,1,1,1.0,True
GSM9226199,GENE_CCL2,1,1,1.0,True
GSM9226199,GENE_CXCL12,1,1,1.0,True
GSM9226199,GENE_AREG,1,1,1.0,True
GSM9226199,GENE_HBEGF,1,1,1.0,True
GSM9226199,GENE_FGF7,1,1,1.0,True
GSM9226199,GENE_FGF10,1,1,1.0,True
GSM9226199,GENE_COL1A1,1,1,1.0,True
GSM9226199,GENE_C1QA,1,1,1.0,True
GSM9226199,GENE_KRT8,1,1,1.0,True
GSM9226199,GENE_KRT5,1,1,1.0,True
GSM9226199,GENE_KRT17,1,1,1.0,True
GSM9226199,GENE_CLDN4,1,1,1.0,True
GSM9226199,GENE_SFTPC,1,1,1.0,True
GSM9226199,GENE_AGER,1,1,1.0,True
GSM9226199,GENE_AQP5,1,1,1.0,True
GSM9226199,GENE_CD3D,1,1,1.0,True
GSM9226199,GENE_CD8A,1,1,1.0,True
GSM9226199,GENE_TNF,1,1,1.0,True
GSM9226199,GENE_IFNG,1,1,1.0,True
GSM9226200,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226200,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226200,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226200,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226200,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226200,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226200,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226200,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226200,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226200,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226200,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226200,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226200,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226200,GENE_IL1B,1,1,1.0,True
GSM9226200,GENE_IL1A,1,1,1.0,True
GSM9226200,GENE_IL1R1,1,1,1.0,True
GSM9226200,GENE_IL1RAP,1,1,1.0,True
GSM9226200,GENE_IL1RN,1,1,1.0,True
GSM9226200,GENE_IL1R2,1,1,1.0,True
GSM9226200,GENE_SIGIRR,1,1,1.0,True
GSM9226200,GENE_TGFB1,1,1,1.0,True
GSM9226200,GENE_CCL2,1,1,1.0,True
GSM9226200,GENE_CXCL12,1,1,1.0,True
GSM9226200,GENE_AREG,1,1,1.0,True
GSM9226200,GENE_HBEGF,1,1,1.0,True
GSM9226200,GENE_FGF7,1,1,1.0,True
GSM9226200,GENE_FGF10,1,1,1.0,True
GSM9226200,GENE_COL1A1,1,1,1.0,True
GSM9226200,GENE_C1QA,1,1,1.0,True
GSM9226200,GENE_KRT8,1,1,1.0,True
GSM9226200,GENE_KRT5,1,1,1.0,True
GSM9226200,GENE_KRT17,1,1,1.0,True
GSM9226200,GENE_CLDN4,1,1,1.0,True
GSM9226200,GENE_SFTPC,1,1,1.0,True
GSM9226200,GENE_AGER,1,1,1.0,True
GSM9226200,GENE_AQP5,1,1,1.0,True
GSM9226200,GENE_CD3D,1,1,1.0,True
GSM9226200,GENE_CD8A,1,1,1.0,True
GSM9226200,GENE_TNF,1,1,1.0,True
GSM9226200,GENE_IFNG,1,1,1.0,True
GSM9226201,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226201,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226201,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226201,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226201,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226201,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226201,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226201,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226201,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226201,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226201,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226201,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
