set	gene
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col17a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col18a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col19a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col1a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col1a2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col20a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col22a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col23a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col25a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col26a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col28a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col2a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col3a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col4a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col4a2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col4a3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col4a4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col4a5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col4a6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col5a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col5a2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col5a3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col6a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col6a2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col6a3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col6a5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col6a6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col7a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col8a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col8a2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col9a1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col9a2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Col9a3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Colgalt1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Colgalt2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Comp
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ctrb1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ctsb
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ctsd
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ctsg
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ctsk
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ctsl
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ctss
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Dcn
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ddr1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ddr2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Dmp1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Dspp
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Efemp2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Elane
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Eln
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Emilin1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Emilin2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Emilin3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	F11r
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Fbln2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Fbln5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Fbn1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Fbn2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Fga
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Fgb
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Fgf2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Fgg
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Fn1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Furin
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Gdf5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Hapln1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Htra1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ibsp
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Icam1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Icam2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Icam4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Icam5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga11
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga2b
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itga9
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgad
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgae
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgal
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgam
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgav
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgax
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgb1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgb2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgb3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgb4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgb6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgb7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Itgb8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Jam2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Jam3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b11
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b16
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b21
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b22
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b24
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b26
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b27
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk1b9
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klk7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Klkb1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Lama4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Lox
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Loxl1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Loxl2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Loxl3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Loxl4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ltbp1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ltbp2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ltbp3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Ltbp4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Lum
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Madcam1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Matn1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Matn3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Matn4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Megf6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mfap2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mfap4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mfap5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp11
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp12
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp13
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp14
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp15
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp16
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp17
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp19
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp1a
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp20
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp24
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp25
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp7
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp8
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Mmp9
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Nid1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Nid2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Optc
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P3h2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P3h3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P4ha1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P4ha2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P4ha3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	P4hb
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Pcolce
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Pcolce2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Pecam1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Phykpl
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Plg
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Plod1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Plod2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Plod3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Prss1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Prss1l
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Prss2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Prss3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Prss3l
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Pxdn
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Scube1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Scube3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Sdc1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Sdc2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Sdc3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Sdc4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Serpine1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Serpinh1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Sh3pxd2a
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Sparc
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Spock3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Spp1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tgfb1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tgfb2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tgfb3
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Thbs1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Timp1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Timp2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tll1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tll2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tmprss6
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tnc
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tnn
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tnr
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tnxb
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Tpsb2
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Try10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Try4
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Try5
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Vcam1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Vcan
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Vtn
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Vwf
