gsm,treatment,label,gene,cells,detection_fraction,mean_normalized_10000
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Fgf10,62,0.0,0.0
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Fgf7,62,0.0,0.0
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Gsdmd,62,0.5483870967741932,1.241242888529062
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Hbegf,62,0.016129032258064516,0.0555534980185919
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1a,62,0.04838709677419355,0.03645267577738709
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1b,62,0.9999999999999992,129.40919402970877
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1r1,62,0.016129032258064516,0.01781819736860861
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1r2,62,0.6451612903225802,2.612837646695534
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1rap,62,0.25806451612903214,0.5328119027929324
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Il1rn,62,0.5483870967741932,1.6987367922634666
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Nlrp3,62,0.8548387096774187,5.563209622228248
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Pycard,62,0.45161290322580616,0.9371366231569607
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Sigirr,62,0.0,0.0
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Tgfb1,62,0.9193548387096767,4.928794849077317
GSM9057716,Control IgG,inflammatory_CSF1R_CSF3R_myeloid,Vegfa,62,0.24193548387096764,0.6698045848306503
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Areg,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Casp1,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Ccl2,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Cxcl12,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Fgf10,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Fgf7,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Gsdmd,8,0.125,0.37037037037037035
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Hbegf,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Il1a,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Il1b,8,0.875,87.9385068218791
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Il1r1,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Il1r2,8,0.5,7.216169389946996
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Il1rap,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Il1rn,8,0.5,4.933145150301971
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Nlrp3,8,0.125,1.1973180076628351
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Pycard,8,0.125,0.23946360153256704
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Sigirr,8,0.0,0.0
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Tgfb1,8,0.125,1.1415525114155252
GSM9057716,Control IgG,inflammatory_granulocyte_candidate,Vegfa,8,0.375,5.291043091291918
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Areg,39,0.02564102564102564,0.05476511243277582
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Casp1,39,0.07692307692307693,0.06241555141346474
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Ccl2,39,0.17948717948717946,0.41191800171512
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Cxcl12,39,0.02564102564102564,0.15298941313261122
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Fgf10,39,0.0,0.0
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Fgf7,39,0.0,0.0
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Gsdmd,39,0.3846153846153847,1.1414952421425977
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Hbegf,39,0.02564102564102564,0.41924502356157034
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Il1a,39,0.0,0.0
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Il1b,39,0.0,0.0
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Il1r1,39,0.07692307692307693,0.18157568347999087
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Il1r2,39,0.0,0.0
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Il1rap,39,0.07692307692307693,0.07124358254429358
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Il1rn,39,0.0,0.0
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Nlrp3,39,0.0,0.0
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Pycard,39,0.2564102564102564,0.4724987346554171
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Sigirr,39,0.0,0.0
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Tgfb1,39,0.1282051282051282,0.15980745281806907
GSM9057716,Control IgG,mesothelial_stromal_ambiguous,Vegfa,39,0.23076923076923073,0.8756965426726719
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Areg,62,0.49999999999999967,7.7864574095177455
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Casp1,62,0.03225806451612903,0.01899665209056394
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Ccl2,62,0.03225806451612903,0.07645722906089296
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Cxcl12,62,0.016129032258064516,0.0073908409742310935
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Fgf10,62,0.0,0.0
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Fgf7,62,0.016129032258064516,0.006672609737739747
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Gsdmd,62,0.17741935483870963,0.1977219596152209
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Hbegf,62,0.38709677419354815,1.5352609132591126
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Il1a,62,0.0,0.0
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Il1b,62,0.03225806451612903,1.5923329436391693
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Il1r1,62,0.29032258064516114,0.4435993243416118
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Il1r2,62,0.016129032258064516,0.08459705215529119
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Il1rap,62,0.03225806451612903,0.017589407055840018
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Il1rn,62,0.03225806451612903,0.15187618242031845
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Nlrp3,62,0.016129032258064516,0.012085293165041597
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Pycard,62,0.20967741935483863,0.7091174271791162
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Sigirr,62,0.22580645161290314,0.22768906897700264
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Tgfb1,62,0.37096774193548365,0.7250613057284562
GSM9057716,Control IgG,mixed_AT2_AT1_alveolar,Vegfa,62,0.6612903225806447,2.150321317784081
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Areg,3,0.0,0.0
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Casp1,3,0.3333333333333333,0.8097165991902833
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Ccl2,3,0.3333333333333333,5.918035212309513
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Cxcl12,3,0.0,0.0
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Fgf10,3,0.3333333333333333,0.5398110661268556
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Fgf7,3,0.6666666666666666,1.3929997708532404
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Gsdmd,3,0.6666666666666666,1.1945985349867891
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Hbegf,3,0.3333333333333333,0.18493860038467227
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Il1a,3,0.0,0.0
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Il1b,3,1.0,55.47064355800134
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Il1r1,3,0.0,0.0
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Il1r2,3,0.3333333333333333,0.7397544015386891
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Il1rap,3,0.0,0.0
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Il1rn,3,0.0,0.0
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Nlrp3,3,0.0,0.0
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Pycard,3,0.6666666666666666,1.0946268672808723
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Sigirr,3,0.0,0.0
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Tgfb1,3,1.0,4.775309940856392
GSM9057716,Control IgG,mixed_fibroblast_myeloid,Vegfa,3,0.6666666666666666,1.8043717987652388
GSM9057716,Control IgG,mixed_lineage,Areg,21,0.0,0.0
GSM9057716,Control IgG,mixed_lineage,Casp1,21,0.0,0.0
GSM9057716,Control IgG,mixed_lineage,Ccl2,21,0.0,0.0
GSM9057716,Control IgG,mixed_lineage,Cxcl12,21,0.19047619047619047,1.4409890951668327
GSM9057716,Control IgG,mixed_lineage,Fgf10,21,0.047619047619047616,0.7002801120448179
GSM9057716,Control IgG,mixed_lineage,Fgf7,21,0.047619047619047616,0.6241028521500344
GSM9057716,Control IgG,mixed_lineage,Gsdmd,21,0.14285714285714285,0.8613176474960738
GSM9057716,Control IgG,mixed_lineage,Hbegf,21,0.0,0.0
GSM9057716,Control IgG,mixed_lineage,Il1a,21,0.0,0.0
GSM9057716,Control IgG,mixed_lineage,Il1b,21,0.7142857142857144,30.026891692391
GSM9057716,Control IgG,mixed_lineage,Il1r1,21,0.09523809523809523,0.17800006869807902
GSM9057716,Control IgG,mixed_lineage,Il1r2,21,0.0,0.0
GSM9057716,Control IgG,mixed_lineage,Il1rap,21,0.0,0.0
GSM9057716,Control IgG,mixed_lineage,Il1rn,21,0.0,0.0
GSM9057716,Control IgG,mixed_lineage,Nlrp3,21,0.19047619047619047,2.5638355180952725
GSM9057716,Control IgG,mixed_lineage,Pycard,21,0.14285714285714285,3.166470814862329
GSM9057716,Control IgG,mixed_lineage,Sigirr,21,0.0,0.0
GSM9057716,Control IgG,mixed_lineage,Tgfb1,21,0.3333333333333333,2.8980433111981565
GSM9057716,Control IgG,mixed_lineage,Vegfa,21,0.23809523809523808,2.616996821477842
GSM9057716,Control IgG,mixed_myeloid_B,Areg,9,0.2222222222222222,0.36761015235057215
GSM9057716,Control IgG,mixed_myeloid_B,Casp1,9,0.3333333333333333,0.2558533520068612
GSM9057716,Control IgG,mixed_myeloid_B,Ccl2,9,0.2222222222222222,0.5946816773014221
GSM9057716,Control IgG,mixed_myeloid_B,Cxcl12,9,0.0,0.0
GSM9057716,Control IgG,mixed_myeloid_B,Fgf10,9,0.1111111111111111,0.08358618153246905
GSM9057716,Control IgG,mixed_myeloid_B,Fgf7,9,0.0,0.0
GSM9057716,Control IgG,mixed_myeloid_B,Gsdmd,9,0.3333333333333333,0.5048845040548839
GSM9057716,Control IgG,mixed_myeloid_B,Hbegf,9,0.0,0.0
GSM9057716,Control IgG,mixed_myeloid_B,Il1a,9,0.0,0.0
GSM9057716,Control IgG,mixed_myeloid_B,Il1b,9,0.6666666666666667,41.43632345436618
GSM9057716,Control IgG,mixed_myeloid_B,Il1r1,9,0.0,0.0
GSM9057716,Control IgG,mixed_myeloid_B,Il1r2,9,0.0,0.0
GSM9057716,Control IgG,mixed_myeloid_B,Il1rap,9,0.0,0.0
GSM9057716,Control IgG,mixed_myeloid_B,Il1rn,9,0.2222222222222222,0.2899398097451371
GSM9057716,Control IgG,mixed_myeloid_B,Nlrp3,9,0.4444444444444444,1.2937247298067198
GSM9057716,Control IgG,mixed_myeloid_B,Pycard,9,0.4444444444444444,1.9057360441509374
GSM9057716,Control IgG,mixed_myeloid_B,Sigirr,9,0.0,0.0
GSM9057716,Control IgG,mixed_myeloid_B,Tgfb1,9,0.8888888888888891,4.355343557560742
GSM9057716,Control IgG,mixed_myeloid_B,Vegfa,9,0.3333333333333333,1.137613861382668
GSM9057716,Control IgG,mural_pericyte,Areg,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Casp1,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Ccl2,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Cxcl12,24,0.125,3.2417513425800717
GSM9057716,Control IgG,mural_pericyte,Fgf10,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Fgf7,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Gsdmd,24,0.20833333333333331,0.9947568581470532
GSM9057716,Control IgG,mural_pericyte,Hbegf,24,0.375,2.9763563623571865
GSM9057716,Control IgG,mural_pericyte,Il1a,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Il1b,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Il1r1,24,0.08333333333333333,0.4623098490056251
GSM9057716,Control IgG,mural_pericyte,Il1r2,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Il1rap,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Il1rn,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Nlrp3,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Pycard,24,0.08333333333333333,0.49122330236179634
GSM9057716,Control IgG,mural_pericyte,Sigirr,24,0.0,0.0
GSM9057716,Control IgG,mural_pericyte,Tgfb1,24,0.125,0.4753916449111345
GSM9057716,Control IgG,mural_pericyte,Vegfa,24,0.08333333333333333,0.23635355009778583
GSM9057716,Control IgG,neuroendocrine_candidate,Areg,70,0.04285714285714286,0.10137939234661847
GSM9057716,Control IgG,neuroendocrine_candidate,Casp1,70,0.02857142857142857,0.027682572728572753
GSM9057716,Control IgG,neuroendocrine_candidate,Ccl2,70,0.0,0.0
GSM9057716,Control IgG,neuroendocrine_candidate,Cxcl12,70,0.0,0.0
GSM9057716,Control IgG,neuroendocrine_candidate,Fgf10,70,0.0,0.0
GSM9057716,Control IgG,neuroendocrine_candidate,Fgf7,70,0.0,0.0
GSM9057716,Control IgG,neuroendocrine_candidate,Gsdmd,70,0.1142857142857143,0.1287948388048011
GSM9057716,Control IgG,neuroendocrine_candidate,Hbegf,70,0.3428571428571429,0.8710600705995348
GSM9057716,Control IgG,neuroendocrine_candidate,Il1a,70,0.0,0.0
GSM9057716,Control IgG,neuroendocrine_candidate,Il1b,70,0.014285714285714285,0.8333817857627381
GSM9057716,Control IgG,neuroendocrine_candidate,Il1r1,70,0.014285714285714285,0.03752486021989568
GSM9057716,Control IgG,neuroendocrine_candidate,Il1r2,70,0.014285714285714285,0.038761943523848284
GSM9057716,Control IgG,neuroendocrine_candidate,Il1rap,70,0.05714285714285714,0.08176639450966255
GSM9057716,Control IgG,neuroendocrine_candidate,Il1rn,70,0.1285714285714286,0.28106674406757665
GSM9057716,Control IgG,neuroendocrine_candidate,Nlrp3,70,0.02857142857142857,0.04557887069043007
GSM9057716,Control IgG,neuroendocrine_candidate,Pycard,70,0.1285714285714286,0.15209777901439628
GSM9057716,Control IgG,neuroendocrine_candidate,Sigirr,70,0.14285714285714288,0.1682373390051333
GSM9057716,Control IgG,neuroendocrine_candidate,Tgfb1,70,0.18571428571428575,0.2826968503301194
GSM9057716,Control IgG,neuroendocrine_candidate,Vegfa,70,0.17142857142857146,0.22585724470034585
GSM9057716,Control IgG,neutrophil,Areg,347,0.0,0.0
GSM9057716,Control IgG,neutrophil,Casp1,347,0.043227665706051875,0.2567437404104206
GSM9057716,Control IgG,neutrophil,Ccl2,347,0.005763688760806916,0.039155780036660426
GSM9057716,Control IgG,neutrophil,Cxcl12,347,0.005763688760806916,0.05803739746971508
GSM9057716,Control IgG,neutrophil,Fgf10,347,0.0,0.0
GSM9057716,Control IgG,neutrophil,Fgf7,347,0.002881844380403458,0.03910236608417175
GSM9057716,Control IgG,neutrophil,Gsdmd,347,0.06628242074927955,0.4158371109755314
GSM9057716,Control IgG,neutrophil,Hbegf,347,0.005763688760806916,0.039618044627006764
GSM9057716,Control IgG,neutrophil,Il1a,347,0.002881844380403458,0.013498100142404955
GSM9057716,Control IgG,neutrophil,Il1b,347,1.000000000000008,298.85445850320843
GSM9057716,Control IgG,neutrophil,Il1r1,347,0.002881844380403458,0.021004696650170976
GSM9057716,Control IgG,neutrophil,Il1r2,347,0.6829971181556221,11.84921771183617
GSM9057716,Control IgG,neutrophil,Il1rap,347,0.21902017291066259,1.8234383637088403
GSM9057716,Control IgG,neutrophil,Il1rn,347,0.4495677233429389,5.615378117046867
GSM9057716,Control IgG,neutrophil,Nlrp3,347,0.6916426512968327,12.044161719010356
GSM9057716,Control IgG,neutrophil,Pycard,347,0.011527377521613832,0.05671744933322401
GSM9057716,Control IgG,neutrophil,Sigirr,347,0.002881844380403458,0.024526335152369856
GSM9057716,Control IgG,neutrophil,Tgfb1,347,0.17002881844380388,1.366871988838999
GSM9057716,Control IgG,neutrophil,Vegfa,347,0.10374639769452444,0.8077934184823222
GSM9057716,Control IgG,pDC_candidate,Areg,30,0.39999999999999997,1.2285737839848017
GSM9057716,Control IgG,pDC_candidate,Casp1,30,0.3333333333333333,0.4942317092198447
GSM9057716,Control IgG,pDC_candidate,Ccl2,30,0.0,0.0
GSM9057716,Control IgG,pDC_candidate,Cxcl12,30,0.0,0.0
GSM9057716,Control IgG,pDC_candidate,Fgf10,30,0.0,0.0
GSM9057716,Control IgG,pDC_candidate,Fgf7,30,0.03333333333333333,0.03772019161857342
GSM9057716,Control IgG,pDC_candidate,Gsdmd,30,0.16666666666666666,0.39025914671614137
GSM9057716,Control IgG,pDC_candidate,Hbegf,30,0.0,0.0
GSM9057716,Control IgG,pDC_candidate,Il1a,30,0.0,0.0
GSM9057716,Control IgG,pDC_candidate,Il1b,30,0.06666666666666667,0.23374661170161654
GSM9057716,Control IgG,pDC_candidate,Il1r1,30,0.0,0.0
GSM9057716,Control IgG,pDC_candidate,Il1r2,30,0.03333333333333333,0.03321707357581797
GSM9057716,Control IgG,pDC_candidate,Il1rap,30,0.03333333333333333,0.03772019161857342
GSM9057716,Control IgG,pDC_candidate,Il1rn,30,0.0,0.0
GSM9057716,Control IgG,pDC_candidate,Nlrp3,30,0.06666666666666667,0.07438178776096793
GSM9057716,Control IgG,pDC_candidate,Pycard,30,0.49999999999999994,0.9854799379738395
GSM9057716,Control IgG,pDC_candidate,Sigirr,30,0.16666666666666666,0.21964220414976923
GSM9057716,Control IgG,pDC_candidate,Tgfb1,30,0.7333333333333333,2.852859342450175
GSM9057716,Control IgG,pDC_candidate,Vegfa,30,0.03333333333333333,0.03321707357581797
GSM9057716,Control IgG,plasma_cell,Areg,109,0.045871559633027525,0.23191124913891364
GSM9057716,Control IgG,plasma_cell,Casp1,109,0.26605504587155965,0.15877204346438714
GSM9057716,Control IgG,plasma_cell,Ccl2,109,0.01834862385321101,0.07804950044502422
GSM9057716,Control IgG,plasma_cell,Cxcl12,109,0.0,0.0
GSM9057716,Control IgG,plasma_cell,Fgf10,109,0.027522935779816515,0.11781745694158818
GSM9057716,Control IgG,plasma_cell,Fgf7,109,0.027522935779816515,0.12439476256327218
GSM9057716,Control IgG,plasma_cell,Gsdmd,109,0.1926605504587156,0.114500889330706
GSM9057716,Control IgG,plasma_cell,Hbegf,109,0.0,0.0
GSM9057716,Control IgG,plasma_cell,Il1a,109,0.0,0.0
GSM9057716,Control IgG,plasma_cell,Il1b,109,0.13761467889908258,1.4410675490324505
GSM9057716,Control IgG,plasma_cell,Il1r1,109,0.009174311926605505,0.0022908861903776826
GSM9057716,Control IgG,plasma_cell,Il1r2,109,0.01834862385321101,0.013863753723295867
GSM9057716,Control IgG,plasma_cell,Il1rap,109,0.009174311926605505,0.01260727212670813
GSM9057716,Control IgG,plasma_cell,Il1rn,109,0.009174311926605505,0.009184414782866659
GSM9057716,Control IgG,plasma_cell,Nlrp3,109,0.01834862385321101,0.01105304460015236
GSM9057716,Control IgG,plasma_cell,Pycard,109,0.75229357798165,11.933511967160962
GSM9057716,Control IgG,plasma_cell,Sigirr,109,0.06422018348623854,0.028049378364537365
GSM9057716,Control IgG,plasma_cell,Tgfb1,109,0.28440366972477066,0.5844243251647473
GSM9057716,Control IgG,plasma_cell,Vegfa,109,0.01834862385321101,0.01094326880491691
GSM9057716,Control IgG,secretory_airway,Areg,23,0.4782608695652173,10.556911456407535
GSM9057716,Control IgG,secretory_airway,Casp1,23,0.0,0.0
GSM9057716,Control IgG,secretory_airway,Ccl2,23,0.0,0.0
GSM9057716,Control IgG,secretory_airway,Cxcl12,23,0.0,0.0
GSM9057716,Control IgG,secretory_airway,Fgf10,23,0.0,0.0
GSM9057716,Control IgG,secretory_airway,Fgf7,23,0.043478260869565216,0.03206597895830461
GSM9057716,Control IgG,secretory_airway,Gsdmd,23,0.0,0.0
GSM9057716,Control IgG,secretory_airway,Hbegf,23,0.30434782608695654,1.119945727604867
GSM9057716,Control IgG,secretory_airway,Il1a,23,0.0,0.0
GSM9057716,Control IgG,secretory_airway,Il1b,23,0.043478260869565216,0.025056627979233064
GSM9057716,Control IgG,secretory_airway,Il1r1,23,0.34782608695652173,0.4083655877670602
GSM9057716,Control IgG,secretory_airway,Il1r2,23,0.0,0.0
GSM9057716,Control IgG,secretory_airway,Il1rap,23,0.0,0.0
GSM9057716,Control IgG,secretory_airway,Il1rn,23,0.0,0.0
GSM9057716,Control IgG,secretory_airway,Nlrp3,23,0.0,0.0
GSM9057716,Control IgG,secretory_airway,Pycard,23,0.13043478260869565,0.09169078372662263
GSM9057716,Control IgG,secretory_airway,Sigirr,23,0.17391304347826086,0.1593950859369866
GSM9057716,Control IgG,secretory_airway,Tgfb1,23,0.043478260869565216,0.031326652402597605
GSM9057716,Control IgG,secretory_airway,Vegfa,23,0.08695652173913043,0.09132488705366404
GSM9057716,Control IgG,smooth_muscle,Areg,220,0.004545454545454545,0.009565350474441384
GSM9057716,Control IgG,smooth_muscle,Casp1,220,0.0,0.0
GSM9057716,Control IgG,smooth_muscle,Ccl2,220,0.00909090909090909,0.14501196747637027
GSM9057716,Control IgG,smooth_muscle,Cxcl12,220,0.26818181818181813,0.8384153378932956
GSM9057716,Control IgG,smooth_muscle,Fgf10,220,0.013636363636363636,0.034669978015351544
GSM9057716,Control IgG,smooth_muscle,Fgf7,220,0.10909090909090911,0.3316385241982106
GSM9057716,Control IgG,smooth_muscle,Gsdmd,220,0.09545454545454547,0.22536716000933404
GSM9057716,Control IgG,smooth_muscle,Hbegf,220,0.10454545454545457,0.3221222845104142
GSM9057716,Control IgG,smooth_muscle,Il1a,220,0.0,0.0
GSM9057716,Control IgG,smooth_muscle,Il1b,220,0.03181818181818182,0.5143219904994495
GSM9057716,Control IgG,smooth_muscle,Il1r1,220,0.2590909090909091,0.7361448166870751
GSM9057716,Control IgG,smooth_muscle,Il1r2,220,0.004545454545454545,0.009199462751375318
GSM9057716,Control IgG,smooth_muscle,Il1rap,220,0.09090909090909093,0.33910947495586985
GSM9057716,Control IgG,smooth_muscle,Il1rn,220,0.004545454545454545,0.004599731375687659
GSM9057716,Control IgG,smooth_muscle,Nlrp3,220,0.004545454545454545,0.004599731375687659
GSM9057716,Control IgG,smooth_muscle,Pycard,220,0.05454545454545456,0.13158816339004925
GSM9057716,Control IgG,smooth_muscle,Sigirr,220,0.0,0.0
GSM9057716,Control IgG,smooth_muscle,Tgfb1,220,0.10909090909090911,0.18909243077287308
GSM9057716,Control IgG,smooth_muscle,Vegfa,220,0.06818181818181819,0.1532834944203778
GSM9057716,Control IgG,vascular_endothelial,Areg,85,0.0,0.0
GSM9057716,Control IgG,vascular_endothelial,Casp1,85,0.023529411764705882,0.06728559064485708
GSM9057716,Control IgG,vascular_endothelial,Ccl2,85,0.0,0.0
GSM9057716,Control IgG,vascular_endothelial,Cxcl12,85,0.482352941176471,9.95124125326184
GSM9057716,Control IgG,vascular_endothelial,Fgf10,85,0.0,0.0
GSM9057716,Control IgG,vascular_endothelial,Fgf7,85,0.0,0.0
GSM9057716,Control IgG,vascular_endothelial,Gsdmd,85,0.1882352941176471,0.8868253465284097
GSM9057716,Control IgG,vascular_endothelial,Hbegf,85,0.15294117647058825,0.6057727012481083
GSM9057716,Control IgG,vascular_endothelial,Il1a,85,0.011764705882352941,0.044261496923825965
GSM9057716,Control IgG,vascular_endothelial,Il1b,85,0.023529411764705882,0.6512246213572923
GSM9057716,Control IgG,vascular_endothelial,Il1r1,85,0.08235294117647059,0.40189672084218375
GSM9057716,Control IgG,vascular_endothelial,Il1r2,85,0.0,0.0
GSM9057716,Control IgG,vascular_endothelial,Il1rap,85,0.011764705882352941,0.04234955321221361
GSM9057716,Control IgG,vascular_endothelial,Il1rn,85,0.011764705882352941,0.01496020585243253
GSM9057716,Control IgG,vascular_endothelial,Nlrp3,85,0.011764705882352941,0.20944288193405544
GSM9057716,Control IgG,vascular_endothelial,Pycard,85,0.07058823529411765,0.20240436173894819
GSM9057716,Control IgG,vascular_endothelial,Sigirr,85,0.07058823529411765,0.1954398466168619
GSM9057716,Control IgG,vascular_endothelial,Tgfb1,85,0.30588235294117666,1.9591216903790403
GSM9057716,Control IgG,vascular_endothelial,Vegfa,85,0.4588235294117651,4.110155213944306
GSM9057717,anti-IL-1β,APC_ambiguous,Areg,97,0.15463917525773196,0.630183944905515
GSM9057717,anti-IL-1β,APC_ambiguous,Casp1,97,0.4536082474226807,0.46658527840263775
GSM9057717,anti-IL-1β,APC_ambiguous,Ccl2,97,0.2164948453608247,2.7482487181052075
GSM9057717,anti-IL-1β,APC_ambiguous,Cxcl12,97,0.020618556701030927,0.025552837459039204
GSM9057717,anti-IL-1β,APC_ambiguous,Fgf10,97,0.0,0.0
GSM9057717,anti-IL-1β,APC_ambiguous,Fgf7,97,0.0,0.0
GSM9057717,anti-IL-1β,APC_ambiguous,Gsdmd,97,0.4329896907216497,0.5143660146548936
GSM9057717,anti-IL-1β,APC_ambiguous,Hbegf,97,0.020618556701030927,0.027097771662403968
GSM9057717,anti-IL-1β,APC_ambiguous,Il1a,97,0.08247422680412371,0.8716238027574142
GSM9057717,anti-IL-1β,APC_ambiguous,Il1b,97,0.8453608247422671,33.977560365429085
GSM9057717,anti-IL-1β,APC_ambiguous,Il1r1,97,0.030927835051546393,0.027860427191651063
GSM9057717,anti-IL-1β,APC_ambiguous,Il1r2,97,0.18556701030927833,0.5018703993312607
GSM9057717,anti-IL-1β,APC_ambiguous,Il1rap,97,0.08247422680412371,0.061089832736060085
GSM9057717,anti-IL-1β,APC_ambiguous,Il1rn,97,0.1443298969072165,0.2856488182598346
GSM9057717,anti-IL-1β,APC_ambiguous,Nlrp3,97,0.5154639175257735,1.0944002745158583
GSM9057717,anti-IL-1β,APC_ambiguous,Pycard,97,0.6288659793814432,1.153832699682966
GSM9057717,anti-IL-1β,APC_ambiguous,Sigirr,97,0.12371134020618559,0.10795000423132375
GSM9057717,anti-IL-1β,APC_ambiguous,Tgfb1,97,0.8556701030927826,2.821754447220563
