gsm,gene,assayed
GSM9237912,CAPN14,True
GSM9237912,CAPN15,True
GSM9237912,CAPN2,True
GSM9237912,CAPN3,True
GSM9237912,CAPN5,True
GSM9237912,CAPN6,True
GSM9237912,CAPN7,True
GSM9237912,CAPN8,True
GSM9237912,CAPN9,True
GSM9237912,CAPNS1,True
GSM9237912,CAPNS2,True
GSM9237912,CAPS,True
GSM9237912,CAPSL,True
GSM9237912,CARMN,False
GSM9237912,CASC1,True
GSM9237912,CASK,True
GSM9237912,CASKIN2,True
GSM9237912,CASP1,False
GSM9237912,CASP3,True
GSM9237912,CASP4,True
GSM9237912,CASP6,True
GSM9237912,CASP7,True
GSM9237912,CASP8,True
GSM9237912,CASP8AP2,True
GSM9237912,CASS4,True
GSM9237912,CAST,True
GSM9237912,CATSPER1,False
GSM9237912,CATSPERD,True
GSM9237912,CAV1,True
GSM9237912,CAV2,True
GSM9237912,CAVIN1,True
GSM9237912,CAVIN3,True
GSM9237912,CBL,True
GSM9237912,CBR3,True
GSM9237912,CBX1,False
GSM9237912,CBX5,True
GSM9237912,CCDC113,True
GSM9237912,CCDC114,True
GSM9237912,CCDC146,True
GSM9237912,CCDC153,True
GSM9237912,CCDC17,True
GSM9237912,CCDC170,True
GSM9237912,CCDC173,True
GSM9237912,CCDC190,True
GSM9237912,CCDC30,True
GSM9237912,CCDC39,True
GSM9237912,CCDC65,True
GSM9237912,CCDC74A,False
GSM9237912,CCDC78,True
GSM9237912,CCDC80,True
GSM9237912,CCL1,True
GSM9237912,CCL11,True
GSM9237912,CCL13,True
GSM9237912,CCL14,True
GSM9237912,CCL15,True
GSM9237912,CCL17,True
GSM9237912,CCL18,True
GSM9237912,CCL19,True
GSM9237912,CCL2,True
GSM9237912,CCL20,True
GSM9237912,CCL21,True
GSM9237912,CCL22,True
GSM9237912,CCL23,True
GSM9237912,CCL24,True
GSM9237912,CCL3,True
GSM9237912,CCL3L3,False
GSM9237912,CCL4,True
GSM9237912,CCL4L2,True
GSM9237912,CCL5,True
GSM9237912,CCL7,True
GSM9237912,CCL8,True
GSM9237912,CCN1,True
GSM9237912,CCN2,True
GSM9237912,CCN5,True
GSM9237912,CCNA2,True
GSM9237912,CCNB2,True
GSM9237912,CCND1,True
GSM9237912,CCND2,True
GSM9237912,CCND3,True
GSM9237912,CCNE1,True
GSM9237912,CCNF,True
GSM9237912,CCNG1,True
GSM9237912,CCNG2,True
GSM9237912,CCNK,True
GSM9237912,CCNL1,True
GSM9237912,CCNO,True
GSM9237912,CCNT1,True
GSM9237912,CCP110,True
GSM9237912,CCR1,True
GSM9237912,CCR10,True
GSM9237912,CCR2,True
GSM9237912,CCR3,True
GSM9237912,CCR4,True
GSM9237912,CCR5,True
GSM9237912,CCR6,True
GSM9237912,CCR7,True
GSM9237912,CCRL2,True
GSM9237912,CD14,True
GSM9237912,CD151,True
GSM9237912,CD160,True
GSM9237912,CD163,True
GSM9237912,CD164L2,True
GSM9237912,CD177,True
GSM9237912,CD1A,True
GSM9237912,CD1C,True
GSM9237912,CD1E,True
GSM9237912,CD2,True
GSM9237912,CD200,True
GSM9237912,CD207,True
GSM9237912,CD22,True
GSM9237912,CD226,True
GSM9237912,CD24,True
GSM9237912,CD244,True
GSM9237912,CD247,True
GSM9237912,CD248,True
GSM9237912,CD27,True
GSM9237912,CD274,True
GSM9237912,CD28,True
GSM9237912,CD300A,True
GSM9237912,CD300E,True
GSM9237912,CD300LG,True
GSM9237912,CD34,True
GSM9237912,CD36,True
GSM9237912,CD37,True
GSM9237912,CD38,True
GSM9237912,CD3D,True
GSM9237912,CD3E,True
GSM9237912,CD3G,True
GSM9237912,CD4,True
GSM9237912,CD40,True
GSM9237912,CD40LG,True
GSM9237912,CD44,True
GSM9237912,CD47,True
GSM9237912,CD48,True
GSM9237912,CD5,True
GSM9237912,CD52,True
GSM9237912,CD53,True
GSM9237912,CD55,True
GSM9237912,CD6,True
GSM9237912,CD68,True
GSM9237912,CD69,True
GSM9237912,CD7,True
GSM9237912,CD70,True
GSM9237912,CD74,True
GSM9237912,CD79A,True
GSM9237912,CD79B,True
GSM9237912,CD80,True
GSM9237912,CD81,True
GSM9237912,CD82,True
GSM9237912,CD83,True
GSM9237912,CD84,True
GSM9237912,CD86,True
GSM9237912,CD8A,True
GSM9237912,CD8B,False
GSM9237912,CD9,True
GSM9237912,CD93,True
GSM9237912,CD96,True
GSM9237912,CDA,True
GSM9237912,CDC20,True
GSM9237912,CDC20B,True
GSM9237912,CDC25A,True
GSM9237912,CDC25B,True
GSM9237912,CDC27,True
GSM9237912,CDC42EP2,True
GSM9237912,CDC45,True
GSM9237912,CDC6,True
GSM9237912,CDC7,True
GSM9237912,CDCA3,True
GSM9237912,CDCA8,True
GSM9237912,CDH1,True
GSM9237912,CDH11,True
GSM9237912,CDH13,True
GSM9237912,CDH19,True
GSM9237912,CDH5,True
GSM9237912,CDH6,True
GSM9237912,CDHR3,True
GSM9237912,CDHR4,True
GSM9237912,CDK1,True
GSM9237912,CDK4,True
GSM9237912,CDK5R1,True
GSM9237912,CDK9,True
GSM9237912,CDKN1A,True
GSM9237912,CDKN1B,True
GSM9237912,CDKN1C,True
GSM9237912,CDKN2A,True
GSM9237912,CDKN2AIP,True
GSM9237912,CDKN2B,True
GSM9237912,CDKN2C,True
GSM9237912,CDKN2D,True
GSM9237912,CDKN3,True
GSM9237912,CEACAM1,True
GSM9237912,CEACAM5,True
GSM9237912,CEACAM6,True
GSM9237912,CEACAM8,True
GSM9237912,CEBPA,True
GSM9237912,CEBPB,True
GSM9237912,CEBPD,True
GSM9237912,CENPA,True
GSM9237912,CENPE,True
GSM9237912,CENPF,True
GSM9237912,CENPM,True
GSM9237912,CEP126,True
GSM9237912,CES1,True
GSM9237912,CETN2,True
GSM9237912,CFAP100,True
GSM9237912,CFAP126,True
GSM9237912,CFAP157,True
GSM9237912,CFAP221,True
GSM9237912,CFAP43,True
GSM9237912,CFAP44,True
GSM9237912,CFAP45,True
GSM9237912,CFAP46,True
GSM9237912,CFAP52,True
GSM9237912,CFAP53,True
GSM9237912,CFAP54,True
GSM9237912,CFAP70,True
GSM9237912,CFAP73,True
GSM9237912,CFB,True
GSM9237912,CFD,True
GSM9237912,CFH,True
GSM9237912,CFLAR,True
GSM9237912,CFP,True
GSM9237912,CGA,True
GSM9237912,CGRRF1,True
GSM9237912,CH17-262H11.1,False
GSM9237912,CH17-373J23.1,False
GSM9237912,CH25H,True
GSM9237912,CHAF1A,True
GSM9237912,CHEK1,True
GSM9237912,CHEK2,True
GSM9237912,CHGA,True
GSM9237912,CHGB,True
GSM9237912,CHI3L1,True
GSM9237912,CHI3L2,True
GSM9237912,CHIT1,True
GSM9237912,CHMP1A,True
GSM9237912,CHN1,True
GSM9237912,CHPF,True
GSM9237912,CHPF2,True
GSM9237912,CHRDL1,True
GSM9237912,CHST1,True
GSM9237912,CHST12,True
GSM9237912,CHST2,True
GSM9237912,CHST3,True
GSM9237912,CHST4,True
GSM9237912,CHST6,True
GSM9237912,CHST9,True
GSM9237912,CHSY1,True
GSM9237912,CIITA,True
GSM9237912,CIT,True
GSM9237912,CITED2,True
GSM9237912,CKB,True
GSM9237912,CKS1B,True
GSM9237912,CKS2,True
GSM9237912,CLCA2,True
GSM9237912,CLCA4,True
GSM9237912,CLCF1,True
GSM9237912,CLCNKB,True
GSM9237912,CLDN10,True
GSM9237912,CLDN18,True
GSM9237912,CLDN3,True
GSM9237912,CLDN4,True
GSM9237912,CLDN5,True
GSM9237912,CLDN9,True
GSM9237912,CLEC10A,True
GSM9237912,CLEC14A,True
GSM9237912,CLEC1B,True
GSM9237912,CLEC2B,True
GSM9237912,CLEC2D,True
GSM9237912,CLEC4A,True
GSM9237912,CLEC4D,True
GSM9237912,CLEC4E,True
GSM9237912,CLEC5A,True
GSM9237912,CLEC9A,True
GSM9237912,CLECL1,True
GSM9237912,CLIC3,True
GSM9237912,CLIC5,True
GSM9237912,CLN6,True
GSM9237912,CLNK,True
GSM9237912,CLU,True
GSM9237912,CMA1,True
GSM9237912,CMKLR1,True
GSM9237912,CMPK2,True
GSM9237912,CMTM3,True
GSM9237912,CMTR1,True
GSM9237912,CNKSR3,True
GSM9237912,CNN1,True
GSM9237912,CNN3,True
GSM9237912,CNOT6L,True
GSM9237912,CNOT9,True
GSM9237912,CNTFR,True
GSM9237912,COG2,True
GSM9237912,COL10A1,True
GSM9237912,COL11A1,True
GSM9237912,COL11A2,True
GSM9237912,COL12A1,True
GSM9237912,COL13A1,True
GSM9237912,COL14A1,True
GSM9237912,COL15A1,True
GSM9237912,COL16A1,True
GSM9237912,COL17A1,True
GSM9237912,COL18A1,True
GSM9237912,COL19A1,True
GSM9237912,COL1A1,True
GSM9237912,COL1A2,True
GSM9237912,COL20A1,True
GSM9237912,COL21A1,True
GSM9237912,COL22A1,True
GSM9237912,COL23A1,True
GSM9237912,COL24A1,True
GSM9237912,COL25A1,True
GSM9237912,COL26A1,True
GSM9237912,COL27A1,True
GSM9237912,COL28A1,True
GSM9237912,COL2A1,True
GSM9237912,COL3A1,True
GSM9237912,COL4A1,True
GSM9237912,COL4A2,True
GSM9237912,COL4A3,True
GSM9237912,COL4A4,True
GSM9237912,COL4A5,True
GSM9237912,COL4A6,True
GSM9237912,COL5A1,True
GSM9237912,COL5A2,True
GSM9237912,COL5A3,True
GSM9237912,COL6A1,True
GSM9237912,COL6A2,True
GSM9237912,COL6A3,True
GSM9237912,COL6A5,True
GSM9237912,COL6A6,True
GSM9237912,COL7A1,True
GSM9237912,COL8A1,True
GSM9237912,COL8A2,True
GSM9237912,COL9A1,True
GSM9237912,COL9A2,True
GSM9237912,COL9A3,True
GSM9237912,COLGALT1,True
GSM9237912,COLGALT2,True
GSM9237912,COMP,True
GSM9237912,COPB2,True
GSM9237912,COQ8A,True
GSM9237912,CORO1A,True
GSM9237912,COTL1,True
GSM9237912,COX10,True
GSM9237912,COX11,True
GSM9237912,COX15,True
GSM9237912,COX17,True
GSM9237912,COX4I1,True
GSM9237912,COX4I2,True
GSM9237912,COX5A,False
GSM9237912,COX5B,True
GSM9237912,COX6A1,True
GSM9237912,COX6B1,True
GSM9237912,COX6C,True
GSM9237912,COX7A1,True
GSM9237912,COX7A2,True
GSM9237912,COX7A2L,True
GSM9237912,COX7B,True
GSM9237912,COX7C,True
GSM9237912,COX8A,True
GSM9237912,CP,True
GSM9237912,CPA3,True
GSM9237912,CPA4,True
GSM9237912,CPE,True
GSM9237912,CPT1A,True
GSM9237912,CPVL,True
GSM9237912,CRABP2,True
GSM9237912,CRCT1,True
GSM9237912,CREB5,True
GSM9237912,CREM,True
GSM9237912,CRIP1,True
GSM9237912,CRIP2,True
GSM9237912,CRISP3,True
GSM9237912,CRISPLD2,True
GSM9237912,CRLF2,True
GSM9237912,CRNDE,False
GSM9237912,CRNN,True
GSM9237912,CRTAM,True
GSM9237912,CRTAP,True
GSM9237912,CRYAB,True
GSM9237912,CS,True
GSM9237912,CSE1L,True
GSM9237912,CSF1,True
GSM9237912,CSF1R,True
GSM9237912,CSF2,True
GSM9237912,CSF2RA,True
GSM9237912,CSF2RB,True
GSM9237912,CSF3,True
GSM9237912,CSF3R,True
GSM9237912,CSNK1E,True
GSM9237912,CSPG4,True
GSM9237912,CSPP1,True
GSM9237912,CSRNP2,True
GSM9237912,CSRP2,True
GSM9237912,CST1,False
GSM9237912,CST6,True
GSM9237912,CST7,True
GSM9237912,CSTA,True
GSM9237912,CTB-61M7.2,False
GSM9237912,CTCF,True
GSM9237912,CTD-2020K17.1,False
GSM9237912,CTD-2035E11.3,False
GSM9237912,CTD-3252C9.4,False
GSM9237912,CTGF,False
GSM9237912,CTH,True
GSM9237912,CTHRC1,True
GSM9237912,CTLA4,True
GSM9237912,CTNNAL1,True
GSM9237912,CTNNB1,True
GSM9237912,CTPS1,True
GSM9237912,CTRB1,True
GSM9237912,CTRB2,True
GSM9237912,CTSB,True
GSM9237912,CTSD,True
GSM9237912,CTSE,True
GSM9237912,CTSF,True
GSM9237912,CTSG,True
GSM9237912,CTSK,True
GSM9237912,CTSL,True
GSM9237912,CTSS,True
GSM9237912,CTSV,True
GSM9237912,CTSW,True
GSM9237912,CTSZ,True
GSM9237912,CTXN1,True
GSM9237912,CUL1,True
GSM9237912,CUL3,True
GSM9237912,CUL4A,True
GSM9237912,CUL5,True
GSM9237912,CX3CL1,True
GSM9237912,CX3CR1,True
GSM9237912,CXCL1,True
GSM9237912,CXCL10,True
GSM9237912,CXCL11,True
GSM9237912,CXCL12,True
GSM9237912,CXCL13,True
GSM9237912,CXCL14,True
GSM9237912,CXCL17,True
GSM9237912,CXCL2,True
GSM9237912,CXCL3,True
GSM9237912,CXCL5,True
GSM9237912,CXCL6,True
GSM9237912,CXCL8,True
GSM9237912,CXCL9,True
GSM9237912,CXCR1,True
GSM9237912,CXCR2,True
GSM9237912,CXCR3,True
GSM9237912,CXCR4,True
GSM9237912,CXCR5,True
GSM9237912,CXCR6,True
GSM9237912,CXorf21,True
GSM9237912,CXorf36,False
GSM9237912,CYB5A,True
GSM9237912,CYB5R3,True
GSM9237912,CYBB,True
GSM9237912,CYC1,True
GSM9237912,CYCS,True
GSM9237912,CYFIP2,True
GSM9237912,CYP1A1,True
GSM9237912,CYP1B1,True
GSM9237912,CYP24A1,True
GSM9237912,CYP26A1,True
GSM9237912,CYP27A1,True
GSM9237912,CYP2A6,True
GSM9237912,CYP2F1,True
GSM9237912,CYP3A5,True
GSM9237912,CYP4B1,True
GSM9237912,CYR61,False
GSM9237912,CYTH4,True
GSM9237912,CYTIP,True
GSM9237912,CYTL1,True
GSM9237912,CYYR1,True
GSM9237912,DAG1,True
GSM9237912,DAPK2,True
GSM9237912,DAW1,True
GSM9237912,DBF4,True
GSM9237912,DCBLD2,True
GSM9237912,DCK,True
GSM9237912,DCLRE1B,True
GSM9237912,DCN,True
GSM9237912,DCTPP1,True
GSM9237912,DCXR,True
GSM9237912,DDB2,True
GSM9237912,DDIT3,True
GSM9237912,DDIT4,True
GSM9237912,DDR1,True
GSM9237912,DDR2,True
GSM9237912,DDX39A,True
GSM9237912,DDX60,True
GSM9237912,DECR1,True
GSM9237912,DEF6,True
GSM9237912,DEFA3,True
GSM9237912,DEFB1,True
GSM9237912,DEFB4A,True
GSM9237912,DEK,True
GSM9237912,DENND3,True
GSM9237912,DENND5A,True
GSM9237912,DEPDC1,True
GSM9237912,DERL3,True
GSM9237912,DES,True
GSM9237912,DGKA,True
GSM9237912,DHCR24,True
GSM9237912,DHRS9,True
GSM9237912,DHX58,True
GSM9237912,DIAPH3,True
GSM9237912,DKC1,True
GSM9237912,DKK1,True
GSM9237912,DKK2,True
GSM9237912,DKK3,True
GSM9237912,DKK4,True
GSM9237912,DLAT,True
GSM9237912,DLC1,True
GSM9237912,DLD,True
GSM9237912,DLEC1,True
GSM9237912,DLGAP5,True
GSM9237912,DLL1,True
GSM9237912,DLST,True
GSM9237912,DMBT1,True
GSM9237912,DMD,True
GSM9237912,DMKN,True
GSM9237912,DMP1,True
GSM9237912,DNAAF1,True
GSM9237912,DNAAF3,True
GSM9237912,DNAH10,True
GSM9237912,DNAH11,True
GSM9237912,DNAH12,True
GSM9237912,DNAH3,True
GSM9237912,DNAH5,True
GSM9237912,DNAH6,True
GSM9237912,DNAH7,True
GSM9237912,DNAH9,True
GSM9237912,DNAI1,True
GSM9237912,DNAI2,True
GSM9237912,DNAJA4,True
GSM9237912,DNAJB4,True
GSM9237912,DNALI1,True
GSM9237912,DNASE1L3,True
GSM9237912,DNMT1,True
GSM9237912,DNTT,True
GSM9237912,DNTTIP2,True
GSM9237912,DOCK10,True
GSM9237912,DOK2,True
GSM9237912,DONSON,True
GSM9237912,DPCD,True
GSM9237912,DPP4,True
GSM9237912,DPT,True
GSM9237912,DPYSL3,True
GSM9237912,DPYSL4,True
GSM9237912,DR1,True
GSM9237912,DRAM1,True
GSM9237912,DRC1,True
GSM9237912,DRC3,True
GSM9237912,DSC2,True
GSM9237912,DSCC1,True
GSM9237912,DSPP,True
GSM9237912,DST,True
GSM9237912,DTHD1,True
GSM9237912,DTNA,True
GSM9237912,DTYMK,True
GSM9237912,DUOXA2,True
GSM9237912,DUSP1,True
GSM9237912,DUSP2,True
GSM9237912,DUSP4,True
GSM9237912,DUSP5,True
GSM9237912,DUSP6,True
GSM9237912,DUT,True
GSM9237912,DVL2,True
GSM9237912,DYDC2,True
GSM9237912,DYNC2H1,True
GSM9237912,DYNLRB2,True
GSM9237912,DYSF,True
GSM9237912,DYX1C1,False
GSM9237912,DZIP1L,True
GSM9237912,DZIP3,True
GSM9237912,E2F1,True
GSM9237912,E2F2,True
GSM9237912,E2F3,True
GSM9237912,E2F4,True
GSM9237912,E2F8,True
GSM9237912,EBF1,True
GSM9237912,EBI3,True
GSM9237912,ECD,True
GSM9237912,ECE1,True
GSM9237912,ECH1,True
GSM9237912,ECHS1,True
GSM9237912,ECI1,True
GSM9237912,ECM1,True
GSM9237912,ECSCR,True
GSM9237912,EDN1,True
GSM9237912,EDN2,True
GSM9237912,EDNRB,True
GSM9237912,EED,True
GSM9237912,EFCAB1,True
GSM9237912,EFCAB10,True
GSM9237912,EFEMP1,True
GSM9237912,EFEMP2,True
GSM9237912,EFHB,True
GSM9237912,EFHC1,True
GSM9237912,EFNA1,True
GSM9237912,EFNA3,True
GSM9237912,EFNA5,True
GSM9237912,EFNB2,True
GSM9237912,EGF,True
GSM9237912,EGFL6,True
GSM9237912,EGFL7,True
GSM9237912,EGFR,True
GSM9237912,EGLN3,True
GSM9237912,EGR1,True
GSM9237912,EGR2,True
GSM9237912,EGR3,True
GSM9237912,EHD1,True
GSM9237912,EI24,True
GSM9237912,EIF1,True
GSM9237912,EIF2AK2,True
GSM9237912,EIF2S1,True
GSM9237912,EIF4E3,True
GSM9237912,ELANE,True
GSM9237912,ELF3,True
GSM9237912,ELK3,True
GSM9237912,ELN,True
GSM9237912,ELP1,True
GSM9237912,EMB,True
GSM9237912,EMCN,True
GSM9237912,EMILIN1,True
GSM9237912,EMILIN2,True
GSM9237912,EMILIN3,True
GSM9237912,EMP1,True
GSM9237912,EMP2,True
GSM9237912,EMP3,True
GSM9237912,ENG,True
GSM9237912,ENKUR,True
GSM9237912,ENO1,True
GSM9237912,ENO2,True
GSM9237912,ENO3,True
GSM9237912,ENPP2,True
GSM9237912,ENTPD1,True
GSM9237912,EOMES,True
GSM9237912,EPAS1,True
GSM9237912,EPCAM,True
GSM9237912,EPHA2,True
GSM9237912,EPHA7,True
GSM9237912,EPHB2,True
GSM9237912,EPHX1,True
GSM9237912,EPPIN,True
GSM9237912,EPS8L2,True
GSM9237912,EPSTI1,True
GSM9237912,ERBB2,True
GSM9237912,ERBB3,True
GSM9237912,ERBB4,True
GSM9237912,ERCC5,True
GSM9237912,EREG,True
GSM9237912,ERG,True
GSM9237912,ERICH3,True
GSM9237912,ERO1A,True
GSM9237912,ERRFI1,True
GSM9237912,ESAM,True
GSM9237912,ESM1,True
GSM9237912,ESPL1,True
GSM9237912,ETFA,True
GSM9237912,ETFB,True
GSM9237912,ETFDH,True
GSM9237912,ETS1,True
GSM9237912,ETS2,True
GSM9237912,EVI2A,True
GSM9237912,EVI2B,True
GSM9237912,EWSR1,True
GSM9237912,EXO1,True
GSM9237912,EXOSC8,True
GSM9237912,EXT1,True
GSM9237912,EXT2,True
GSM9237912,EZH2,True
GSM9237912,F11R,True
GSM9237912,F13A1,True
GSM9237912,F2R,True
GSM9237912,F2RL1,True
GSM9237912,F2RL3,True
GSM9237912,F3,True
GSM9237912,FABP3,True
GSM9237912,FABP4,True
GSM9237912,FABP5,True
GSM9237912,FABP6,True
GSM9237912,FAM101B,False
GSM9237912,FAM107A,True
GSM9237912,FAM110D,True
GSM9237912,FAM162A,True
GSM9237912,FAM162B,True
GSM9237912,FAM166B,True
GSM9237912,FAM167B,True
GSM9237912,FAM179A,False
GSM9237912,FAM183A,True
GSM9237912,FAM198B,False
GSM9237912,FAM216B,True
GSM9237912,FAM227A,True
GSM9237912,FAM229B,True
GSM9237912,FAM25A,False
GSM9237912,FAM26F,False
GSM9237912,FAM3D,True
GSM9237912,FAM43A,True
GSM9237912,FAM46C,False
GSM9237912,FAM49A,True
GSM9237912,FAM65B,False
GSM9237912,FAM81B,True
GSM9237912,FAM92B,True
GSM9237912,FANCC,True
GSM9237912,FANK1,True
GSM9237912,FAS,True
GSM9237912,FASLG,True
GSM9237912,FASN,True
GSM9237912,FBLN1,True
GSM9237912,FBLN2,True
GSM9237912,FBLN5,True
GSM9237912,FBN1,True
GSM9237912,FBN2,True
GSM9237912,FBN3,True
GSM9237912,FBP1,True
GSM9237912,FBP2,True
GSM9237912,FBXO32,True
GSM9237912,FBXO5,True
GSM9237912,FBXW7,True
GSM9237912,FCER1A,True
GSM9237912,FCER1G,True
GSM9237912,FCER2,True
GSM9237912,FCGBP,True
GSM9237912,FCGR1A,True
GSM9237912,FCGR2A,True
GSM9237912,FCGR2B,True
GSM9237912,FCGR3A,True
GSM9237912,FCGR3B,True
GSM9237912,FCMR,True
GSM9237912,FCN1,False
GSM9237912,FCN3,True
GSM9237912,FCRL3,True
GSM9237912,FCRL5,True
GSM9237912,FCRL6,True
GSM9237912,FCRLA,True
GSM9237912,FDCSP,True
GSM9237912,FDX1,True
GSM9237912,FDXR,True
GSM9237912,FENDRR,False
GSM9237912,FERMT2,True
GSM9237912,FFAR2,True
GSM9237912,FFAR3,True
GSM9237912,FGA,True
GSM9237912,FGB,True
GSM9237912,FGD3,True
GSM9237912,FGF10,True
GSM9237912,FGF13,True
GSM9237912,FGF2,True
GSM9237912,FGF7,True
GSM9237912,FGFBP1,True
GSM9237912,FGFBP2,True
GSM9237912,FGFR1,True
GSM9237912,FGFR2,True
GSM9237912,FGFR3,True
GSM9237912,FGFR4,True
GSM9237912,FGFRL1,True
GSM9237912,FGG,True
GSM9237912,FGGY,True
GSM9237912,FGL2,True
GSM9237912,FGR,True
GSM9237912,FH,True
GSM9237912,FHAD1,True
GSM9237912,FHL1,True
GSM9237912,FHL5,True
GSM9237912,FIBIN,True
GSM9237912,FILIP1,True
GSM9237912,FILIP1L,True
GSM9237912,FJX1,True
GSM9237912,FKBP11,True
GSM9237912,FKBP1A,False
GSM9237912,FKBP4,False
GSM9237912,FLI1,True
GSM9237912,FLJ21408,False
GSM9237912,FLNA,True
GSM9237912,FLRT3,True
GSM9237912,FLT1,True
GSM9237912,FMNL1,True
GSM9237912,FMO2,True
GSM9237912,FMO3,True
GSM9237912,FMOD,True
GSM9237912,FN1,True
GSM9237912,FNTA,True
GSM9237912,FOLR1,True
GSM9237912,FOLR2,True
GSM9237912,FOS,True
GSM9237912,FOSB,True
GSM9237912,FOSL1,True
GSM9237912,FOSL2,True
GSM9237912,FOXF1,True
GSM9237912,FOXI1,True
GSM9237912,FOXJ1,True
GSM9237912,FOXN3,True
GSM9237912,FOXO3,True
GSM9237912,FPR1,True
GSM9237912,FPR2,True
GSM9237912,FPR3,True
GSM9237912,FRAT1,True
GSM9237912,FRMPD2,True
GSM9237912,FRZB,True
GSM9237912,FSCN1,True
GSM9237912,FST,True
GSM9237912,FSTL1,True
GSM9237912,FSTL3,True
GSM9237912,FUCA1,True
GSM9237912,FURIN,True
GSM9237912,FUT4,True
GSM9237912,FUT8,True
GSM9237912,FXN,True
GSM9237912,FXYD1,True
GSM9237912,FXYD3,True
GSM9237912,FXYD5,True
GSM9237912,FXYD6,True
GSM9237912,FXYD7,True
GSM9237912,FYB,False
GSM9237912,FYN,True
GSM9237912,FZD1,True
GSM9237912,FZD10,True
GSM9237912,FZD2,True
GSM9237912,FZD3,True
GSM9237912,FZD4,True
GSM9237912,FZD5,True
GSM9237912,FZD6,True
GSM9237912,FZD7,True
GSM9237912,FZD8,True
GSM9237912,FZD9,True
GSM9237912,G0S2,True
GSM9237912,G3BP1,False
GSM9237912,G6PD,True
GSM9237912,GAA,True
GSM9237912,GABBR1,True
GSM9237912,GABPB1-AS1,False
GSM9237912,GADD45A,True
GSM9237912,GADD45B,True
GSM9237912,GADD45G,True
GSM9237912,GAL3ST1,True
GSM9237912,GALE,True
GSM9237912,GALK1,True
GSM9237912,GALK2,True
GSM9237912,GALNT15,True
GSM9237912,GALNT18,True
GSM9237912,GALNT6,True
GSM9237912,GAPDH,False
GSM9237912,GAPDHS,True
GSM9237912,GAPT,True
GSM9237912,GAS6,True
GSM9237912,GATA1,True
GSM9237912,GATA2,True
GSM9237912,GATA3,True
GSM9237912,GBE1,True
GSM9237912,GBP1,True
GSM9237912,GBP4,True
GSM9237912,GBP5,True
GSM9237912,GBP6,True
GSM9237912,GCH1,True
GSM9237912,GCHFR,True
GSM9237912,GCK,True
GSM9237912,GCLC,True
GSM9237912,GCNT2,True
GSM9237912,GCSAML,True
GSM9237912,GDF10,True
GSM9237912,GDF15,True
GSM9237912,GDF5,True
GSM9237912,GEM,True
GSM9237912,GFI1,True
GSM9237912,GFOD1,True
GSM9237912,GFPT1,True
GSM9237912,GFPT2,True
GSM9237912,GFUS,False
GSM9237912,GGTLC1,True
GSM9237912,GIMAP1,True
GSM9237912,GIMAP2,True
GSM9237912,GIMAP4,True
GSM9237912,GIMAP5,True
GSM9237912,GIMAP6,True
GSM9237912,GIMAP7,True
GSM9237912,GIMAP8,True
GSM9237912,GINS1,True
GSM9237912,GINS2,True
GSM9237912,GINS3,True
GSM9237912,GINS4,True
GSM9237912,GJA1,True
GSM9237912,GJA4,True
GSM9237912,GJA5,True
GSM9237912,GKN2,True
GSM9237912,GLCE,True
GSM9237912,GLIPR1,True
GSM9237912,GLRX,True
GSM9237912,GLS2,True
GSM9237912,GLUD1,True
GSM9237912,GM2A,True
GSM9237912,GMFG,True
GSM9237912,GMPPA,True
GSM9237912,GMPPB,True
GSM9237912,GNA15,True
GSM9237912,GNAI1,True
GSM9237912,GNAI3,True
GSM9237912,GNE,True
GSM9237912,GNG11,True
GSM9237912,GNG2,True
GSM9237912,GNLY,True
GSM9237912,GNPDA1,True
GSM9237912,GOT1,True
GSM9237912,GOT2,True
GSM9237912,GP1BA,False
GSM9237912,GP2,True
GSM9237912,GPC1,True
GSM9237912,GPC3,True
GSM9237912,GPC4,True
GSM9237912,GPI,True
GSM9237912,GPIHBP1,True
GSM9237912,GPM6B,True
GSM9237912,GPNMB,True
GSM9237912,GPR132,True
GSM9237912,GPR146,True
GSM9237912,GPR155,True
GSM9237912,GPR171,True
GSM9237912,GPR18,True
GSM9237912,GPR183,True
GSM9237912,GPR25,True
GSM9237912,GPR34,True
GSM9237912,GPR35,True
GSM9237912,GPR4,True
GSM9237912,GPR65,True
GSM9237912,GPR82,False
GSM9237912,GPR87,True
GSM9237912,GPRC5A,True
GSM9237912,GPRIN3,True
GSM9237912,GPSM3,True
GSM9237912,GPX2,True
GSM9237912,GPX3,True
GSM9237912,GPX4,True
GSM9237912,GRAP2,True
GSM9237912,GRASP,True
GSM9237912,GRB2,True
GSM9237912,GRHPR,True
GSM9237912,GRIN2B,True
GSM9237912,GRM7,True
GSM9237912,GRP,True
GSM9237912,GRPEL1,True
GSM9237912,GS1-600G8.5,False
GSM9237912,GSDMD,True
GSM9237912,GSN,True
GSM9237912,GSPT1,True
GSM9237912,GSTA1,True
GSM9237912,GSTA2,True
GSM9237912,GSTM3,True
GSM9237912,GUSB,True
GSM9237912,GYPC,True
GSM9237912,GYS1,True
GSM9237912,GYS2,True
GSM9237912,GZMA,True
GSM9237912,GZMB,True
GSM9237912,GZMH,True
GSM9237912,GZMK,True
GSM9237912,GZMM,True
GSM9237912,H1-2,False
GSM9237912,H2AC25,False
GSM9237912,H2AJ,False
GSM9237912,H2AX,False
GSM9237912,H2AZ1,False
