"NGenes","Correlation","Direction","PValue","FDR","set","cohort","compartment","label","cell_floor","correlation_setting","n_control","n_IPF","assayed_fraction","mean_member_log2FC","FDR_global"
55,0.01,"Down",0.0437204108538493,0.065580616280774,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","fibroblasts","Fibroblast",100,"fixed001",3,5,0.988505747126437,-0.168054314047198,0.0961849038784686
49,0.01,"Down",0.291811899107446,0.350174278928935,"HALLMARK_TGF_BETA_SIGNALING","GSE136831","fibroblasts","Fibroblast",100,"fixed001",3,5,0.981481481481481,-0.0689450122453571,0.385191706821828
25,0.01,"Down",0.574579116629416,0.574579116629416,"HALLMARK_WNT_BETA_CATENIN_SIGNALING","GSE136831","fibroblasts","Fibroblast",100,"fixed001",3,5,1,-0.0368065398741231,0.701126433170098
175,0.01,"Up",0.000141530364600968,0.000424591093802904,"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","GSE136831","fibroblasts","Fibroblast",100,"fixed001",3,5,0.99,0.310380010534657,0.000518944670203549
191,0.230575205443126,"Up",0.912826641140175,0.912826641140175,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","__broad__",50,"estimated",27,32,0.985,0.0382103432207941,0.980397759309577
182,0.102636625289789,"Up",0.840838342299678,0.912826641140175,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","__broad__",50,"estimated",27,32,0.985,0.0685050364512425,0.980397759309577
79,0.0776439950883642,"Up",0.538448261805667,0.863672917462278,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","__broad__",50,"estimated",27,32,0.988505747126437,0.104237039971705,0.942284458159916
176,0.0539244064905302,"Up",0.029828548230023,0.208799837610161,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","__broad__",50,"estimated",27,32,0.965,0.213206991556741,0.579846075427194
192,0.35637365505432,"Up",0.123258255226234,0.431403893291818,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","__broad__",50,"estimated",27,32,0.96,0.31792798144177,0.683753376681324
169,0.079684417984714,"Up",0.355542035487756,0.829598082804765,"HALLMARK_HYPOXIA","GSE136831","macrophages","__broad__",50,"estimated",27,32,0.945,0.109153428647626,0.810976728639132
186,0.0958969652830437,"Up",0.61690922675877,0.863672917462278,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","__broad__",50,"estimated",27,32,0.955,0.0777586441743824,0.963503562372486
191,0.01,"Up",0.66605079843615,0.66605079843615,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","__broad__",50,"fixed001",27,32,0.985,0.0382103432207941,0.836833054445419
182,0.01,"Up",0.594895155417053,0.66605079843615,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","__broad__",50,"fixed001",27,32,0.985,0.0685050364512425,0.767101647774621
79,0.01,"Up",0.218247930676178,0.305547102946649,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","__broad__",50,"fixed001",27,32,0.988505747126437,0.104237039971705,0.356471620104424
176,0.01,"Up",1.45955154152416e-05,5.10843039533454e-05,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","__broad__",50,"fixed001",27,32,0.965,0.213206991556741,0.000143036051069367
192,0.01,"Up",2.86930998912277e-14,2.00851699238594e-13,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","__broad__",50,"fixed001",27,32,0.96,0.31792798144177,1.40596189467016e-12
169,0.01,"Up",0.0311400365420541,0.072660085264793,"HALLMARK_HYPOXIA","GSE136831","macrophages","__broad__",50,"fixed001",27,32,0.945,0.109153428647626,0.0897565759153325
186,0.01,"Up",0.197736723305004,0.305547102946649,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","__broad__",50,"fixed001",27,32,0.955,0.0777586441743824,0.347896549684993
191,0.230575205443126,"Up",0.912826641140175,0.912826641140175,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","__broad__",30,"estimated",27,32,0.985,0.0382103432207941,0.960389641772647
182,0.102636625289789,"Up",0.840838342299678,0.912826641140175,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","__broad__",30,"estimated",27,32,0.985,0.0685050364512425,0.960389641772647
79,0.0776439950883642,"Up",0.538448261805667,0.863672917462278,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","__broad__",30,"estimated",27,32,0.988505747126437,0.104237039971705,0.960389641772647
176,0.0539244064905302,"Up",0.029828548230023,0.208799837610161,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","__broad__",30,"estimated",27,32,0.965,0.213206991556741,0.506741535972938
192,0.35637365505432,"Up",0.123258255226234,0.431403893291818,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","__broad__",30,"estimated",27,32,0.96,0.31792798144177,0.728077731528799
169,0.079684417984714,"Up",0.355542035487756,0.829598082804765,"HALLMARK_HYPOXIA","GSE136831","macrophages","__broad__",30,"estimated",27,32,0.945,0.109153428647626,0.757459119082611
186,0.0958969652830437,"Up",0.61690922675877,0.863672917462278,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","__broad__",30,"estimated",27,32,0.955,0.0777586441743824,0.960389641772647
191,0.01,"Up",0.66605079843615,0.66605079843615,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","__broad__",30,"fixed001",27,32,0.985,0.0382103432207941,0.836833054445419
182,0.01,"Up",0.594895155417053,0.66605079843615,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","__broad__",30,"fixed001",27,32,0.985,0.0685050364512425,0.767101647774621
79,0.01,"Up",0.218247930676178,0.305547102946649,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","__broad__",30,"fixed001",27,32,0.988505747126437,0.104237039971705,0.368763744935611
176,0.01,"Up",1.45955154152416e-05,5.10843039533454e-05,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","__broad__",30,"fixed001",27,32,0.965,0.213206991556741,0.000143036051069367
192,0.01,"Up",2.86930998912277e-14,2.00851699238594e-13,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","__broad__",30,"fixed001",27,32,0.96,0.31792798144177,1.40596189467016e-12
169,0.01,"Up",0.0311400365420541,0.072660085264793,"HALLMARK_HYPOXIA","GSE136831","macrophages","__broad__",30,"fixed001",27,32,0.945,0.109153428647626,0.0847700994755918
186,0.01,"Up",0.197736723305004,0.305547102946649,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","__broad__",30,"fixed001",27,32,0.955,0.0777586441743824,0.346039265783756
191,0.230575205443126,"Up",0.912826641140175,0.912826641140175,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","__broad__",100,"estimated",27,32,0.985,0.0382103432207941,0.956193616478489
182,0.102636625289789,"Up",0.840838342299678,0.912826641140175,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","__broad__",100,"estimated",27,32,0.985,0.0685050364512425,0.956193616478489
79,0.0776439950883642,"Up",0.538448261805667,0.863672917462278,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","__broad__",100,"estimated",27,32,0.988505747126437,0.104237039971705,0.846132982837476
176,0.0539244064905302,"Up",0.029828548230023,0.208799837610161,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","__broad__",100,"estimated",27,32,0.965,0.213206991556741,0.327728860637732
192,0.35637365505432,"Up",0.123258255226234,0.431403893291818,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","__broad__",100,"estimated",27,32,0.96,0.31792798144177,0.406752242246572
169,0.079684417984714,"Up",0.355542035487756,0.829598082804765,"HALLMARK_HYPOXIA","GSE136831","macrophages","__broad__",100,"estimated",27,32,0.945,0.109153428647626,0.782192478073064
186,0.0958969652830437,"Up",0.61690922675877,0.863672917462278,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","__broad__",100,"estimated",27,32,0.955,0.0777586441743824,0.854693989802545
191,0.01,"Up",0.66605079843615,0.66605079843615,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","__broad__",100,"fixed001",27,32,0.985,0.0382103432207941,0.757919874082515
182,0.01,"Up",0.594895155417053,0.66605079843615,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","__broad__",100,"fixed001",27,32,0.985,0.0685050364512425,0.701126433170098
79,0.01,"Up",0.218247930676178,0.305547102946649,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","__broad__",100,"fixed001",27,32,0.988505747126437,0.104237039971705,0.313138335317995
176,0.01,"Up",1.45955154152416e-05,5.10843039533454e-05,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","__broad__",100,"fixed001",27,32,0.965,0.213206991556741,8.02753347838286e-05
192,0.01,"Up",2.86930998912277e-14,2.00851699238594e-13,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","__broad__",100,"fixed001",27,32,0.96,0.31792798144177,9.46872296410513e-13
169,0.01,"Up",0.0311400365420541,0.072660085264793,"HALLMARK_HYPOXIA","GSE136831","macrophages","__broad__",100,"fixed001",27,32,0.945,0.109153428647626,0.0734015147062705
186,0.01,"Up",0.197736723305004,0.305547102946649,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","__broad__",100,"fixed001",27,32,0.955,0.0777586441743824,0.30352143211921
187,0.206078366870951,"Down",0.64749544682011,0.858797054913888,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage",50,"estimated",27,32,0.985,-0.0410361926434473,0.963503562372486
173,0.0880026238028497,"Down",0.626992690392221,0.858797054913888,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage",50,"estimated",27,32,0.985,0.00691962306230445,0.963503562372486
79,0.0551880855069934,"Down",0.858797054913888,0.858797054913888,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage",50,"estimated",27,32,0.988505747126437,0.0592331701357677,0.980397759309577
162,0.0521169213108442,"Up",0.0397247103803311,0.278072972662318,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage",50,"estimated",27,32,0.965,0.236887807078266,0.579846075427194
188,0.378409500306808,"Up",0.172259180599512,0.602907132098292,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage",50,"estimated",27,32,0.96,0.344954751386558,0.76733634994328
161,0.0714332398400409,"Up",0.519826271534488,0.858797054913888,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage",50,"estimated",27,32,0.945,0.111771308061979,0.942284458159916
180,0.102183139667049,"Up",0.80780844111978,0.858797054913888,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage",50,"estimated",27,32,0.955,0.0968580605033454,0.980397759309577
187,0.01,"Down",0.0888387966173309,0.207290525440439,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage",50,"fixed001",27,32,0.985,-0.0410361926434473,0.217655051712461
173,0.01,"Down",0.23474438736377,0.328642142309278,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage",50,"fixed001",27,32,0.985,0.00691962306230445,0.371047580026604
79,0.01,"Down",0.757895277409016,0.757895277409016,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage",50,"fixed001",27,32,0.988505747126437,0.0592331701357677,0.89841268388047
162,0.01,"Up",6.70833670686474e-05,0.000234791784740266,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage",50,"fixed001",27,32,0.965,0.236887807078266,0.000547847497727287
188,0.01,"Up",5.39190533500636e-12,3.77433373450445e-11,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage",50,"fixed001",27,32,0.96,0.344954751386558,1.32101680707656e-10
161,0.01,"Up",0.157384778527223,0.27542336242264,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage",50,"fixed001",27,32,0.945,0.111771308061979,0.296609774916689
180,0.01,"Up",0.521150740324264,0.608009197044974,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage",50,"fixed001",27,32,0.955,0.0968580605033454,0.690172602051052
187,0.206078366870951,"Down",0.64749544682011,0.858797054913888,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage",30,"estimated",27,32,0.985,-0.0410361926434473,0.960389641772647
173,0.0880026238028497,"Down",0.626992690392221,0.858797054913888,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage",30,"estimated",27,32,0.985,0.00691962306230445,0.960389641772647
79,0.0551880855069934,"Down",0.858797054913888,0.858797054913888,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage",30,"estimated",27,32,0.988505747126437,0.0592331701357677,0.960389641772647
162,0.0521169213108442,"Up",0.0397247103803311,0.278072972662318,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage",30,"estimated",27,32,0.965,0.236887807078266,0.506741535972938
188,0.378409500306808,"Up",0.172259180599512,0.602907132098292,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage",30,"estimated",27,32,0.96,0.344954751386558,0.757459119082611
161,0.0714332398400409,"Up",0.519826271534488,0.858797054913888,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage",30,"estimated",27,32,0.945,0.111771308061979,0.960389641772647
180,0.102183139667049,"Up",0.80780844111978,0.858797054913888,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage",30,"estimated",27,32,0.955,0.0968580605033454,0.960389641772647
187,0.01,"Down",0.0888387966173309,0.207290525440439,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage",30,"fixed001",27,32,0.985,-0.0410361926434473,0.213849184488198
173,0.01,"Down",0.23474438736377,0.328642142309278,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage",30,"fixed001",27,32,0.985,0.00691962306230445,0.383415832694158
79,0.01,"Down",0.757895277409016,0.757895277409016,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage",30,"fixed001",27,32,0.988505747126437,0.0592331701357677,0.89841268388047
162,0.01,"Up",6.70833670686474e-05,0.000234791784740266,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage",30,"fixed001",27,32,0.965,0.236887807078266,0.000547847497727287
188,0.01,"Up",5.39190533500636e-12,3.77433373450445e-11,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage",30,"fixed001",27,32,0.96,0.344954751386558,1.32101680707656e-10
161,0.01,"Up",0.157384778527223,0.27542336242264,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage",30,"fixed001",27,32,0.945,0.111771308061979,0.296609774916689
180,0.01,"Up",0.521150740324264,0.608009197044974,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage",30,"fixed001",27,32,0.955,0.0968580605033454,0.690172602051052
187,0.206078366870951,"Down",0.64749544682011,0.858797054913888,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage",100,"estimated",27,32,0.985,-0.0410361926434473,0.854693989802545
173,0.0880026238028497,"Down",0.626992690392221,0.858797054913888,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage",100,"estimated",27,32,0.985,0.00691962306230445,0.854693989802545
79,0.0551880855069934,"Down",0.858797054913888,0.858797054913888,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage",100,"estimated",27,32,0.988505747126437,0.0592331701357677,0.956193616478489
162,0.0521169213108442,"Up",0.0397247103803311,0.278072972662318,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage",100,"estimated",27,32,0.965,0.236887807078266,0.327728860637732
188,0.378409500306808,"Up",0.172259180599512,0.602907132098292,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage",100,"estimated",27,32,0.96,0.344954751386558,0.435990968738614
161,0.0714332398400409,"Up",0.519826271534488,0.858797054913888,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage",100,"estimated",27,32,0.945,0.111771308061979,0.846132982837476
180,0.102183139667049,"Up",0.80780844111978,0.858797054913888,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage",100,"estimated",27,32,0.955,0.0968580605033454,0.956193616478489
187,0.01,"Down",0.0888387966173309,0.207290525440439,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage",100,"fixed001",27,32,0.985,-0.0410361926434473,0.174420778929241
173,0.01,"Down",0.23474438736377,0.328642142309278,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage",100,"fixed001",27,32,0.985,0.00691962306230445,0.322773532625184
79,0.01,"Down",0.757895277409016,0.757895277409016,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage",100,"fixed001",27,32,0.988505747126437,0.0592331701357677,0.806791746919275
162,0.01,"Up",6.70833670686474e-05,0.000234791784740266,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage",100,"fixed001",27,32,0.965,0.236887807078266,0.000276718889158171
188,0.01,"Up",5.39190533500636e-12,3.77433373450445e-11,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage",100,"fixed001",27,32,0.96,0.344954751386558,8.8966438027605e-11
161,0.01,"Up",0.157384778527223,0.27542336242264,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage",100,"fixed001",27,32,0.945,0.111771308061979,0.259684884569918
180,0.01,"Up",0.521150740324264,0.608009197044974,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage",100,"fixed001",27,32,0.955,0.0968580605033454,0.66146055502695
179,0.210820220989493,"Up",0.916791816569911,0.990020005988301,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage_Alveolar",50,"estimated",26,29,0.985,0.0414057928908224,0.980397759309577
149,0.0973940475073768,"Up",0.990020005988301,0.990020005988301,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",50,"estimated",26,29,0.985,0.0135594345900726,0.990020005988301
74,0.0627555491228248,"Up",0.380662546095919,0.728089773619908,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage_Alveolar",50,"estimated",26,29,0.988505747126437,0.100453822174664,0.810976728639132
154,0.0553257741489849,"Up",0.0838701297413748,0.4644397504185,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage_Alveolar",50,"estimated",26,29,0.965,0.163106528224622,0.683753376681324
187,0.283387494211531,"Up",0.132697071548143,0.4644397504185,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage_Alveolar",50,"estimated",26,29,0.96,0.287201447353838,0.683753376681324
150,0.0492215252897192,"Up",0.490358687986781,0.728089773619908,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage_Alveolar",50,"estimated",26,29,0.945,0.0554183015805678,0.942284458159916
175,0.0843599952186582,"Up",0.52006412401422,0.728089773619908,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",50,"estimated",26,29,0.955,0.0845081587915881,0.942284458159916
179,0.01,"Up",0.696504753745954,0.812588879370279,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage_Alveolar",50,"fixed001",26,29,0.985,0.0414057928908224,0.853218323338793
149,0.01,"Up",0.975044984346559,0.975044984346559,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",50,"fixed001",26,29,0.985,0.0135594345900726,0.975044984346559
74,0.01,"Up",0.112668624591112,0.213527480253267,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage_Alveolar",50,"fixed001",26,29,0.988505747126437,0.100453822174664,0.250485261521338
154,0.01,"Up",0.000668530856063768,0.00233985799622319,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage_Alveolar",50,"fixed001",26,29,0.965,0.163106528224622,0.00363977910523607
187,0.01,"Up",4.11264664433011e-11,2.87885265103108e-10,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage_Alveolar",50,"fixed001",26,29,0.96,0.287201447353838,6.71732285240585e-10
150,0.01,"Up",0.204457030024683,0.286239842034557,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage_Alveolar",50,"fixed001",26,29,0.945,0.0554183015805678,0.347896549684993
175,0.01,"Up",0.122015703001867,0.213527480253267,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",50,"fixed001",26,29,0.955,0.0845081587915881,0.250485261521338
179,0.215256728946413,"Up",0.949818640320049,0.953879147037538,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage_Alveolar",30,"estimated",26,30,0.985,0.0529342409498812,0.960389641772647
149,0.103105221992206,"Down",0.953879147037538,0.953879147037538,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",30,"estimated",26,30,0.985,0.0201130979270225,0.960389641772647
74,0.0689868168687637,"Up",0.433899977342747,0.827169608719089,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage_Alveolar",30,"estimated",26,30,0.988505747126437,0.106296197742796,0.885879120408107
153,0.0608240328221333,"Up",0.0932884688544845,0.520055522520571,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage_Alveolar",30,"estimated",26,30,0.965,0.180700078620196,0.728077731528799
187,0.296935440426937,"Up",0.148587292148735,0.520055522520571,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage_Alveolar",30,"estimated",26,30,0.96,0.290248926727468,0.728077731528799
149,0.0542101984964316,"Up",0.5487361857416,0.827169608719089,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage_Alveolar",30,"estimated",26,30,0.945,0.068572995493152,0.960389641772647
174,0.0940192180996513,"Up",0.59083543479935,0.827169608719089,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",30,"estimated",26,30,0.955,0.0826065285098501,0.960389641772647
179,0.01,"Up",0.812407506296026,0.88191796294442,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage_Alveolar",30,"fixed001",26,30,0.985,0.0529342409498812,0.89841268388047
149,0.01,"Down",0.88191796294442,0.88191796294442,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",30,"fixed001",26,30,0.985,0.0201130979270225,0.919446386899502
74,0.01,"Up",0.141238537915847,0.305442211172636,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage_Alveolar",30,"fixed001",26,30,0.988505747126437,0.106296197742796,0.27682753431506
153,0.01,"Up",0.000583455385773522,0.00204209385020733,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage_Alveolar",30,"fixed001",26,30,0.965,0.180700078620196,0.00317659043365584
187,0.01,"Up",9.11906102849175e-11,6.38334271994423e-10,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage_Alveolar",30,"fixed001",26,30,0.96,0.290248926727468,1.48944663465365e-09
149,0.01,"Up",0.250382977129624,0.350536167981474,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage_Alveolar",30,"fixed001",26,30,0.945,0.068572995493152,0.395766641269406
174,0.01,"Up",0.174538406384364,0.305442211172636,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",30,"fixed001",26,30,0.955,0.0826065285098501,0.316754885660512
179,0.223190594945289,"Up",0.927218052342777,0.984959643137986,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage_Alveolar",100,"estimated",25,27,0.985,0.0615481966458473,0.956193616478489
149,0.106666610073178,"Up",0.984959643137986,0.984959643137986,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",100,"estimated",25,27,0.985,0.0401075334828451,0.984959643137986
74,0.0681826720818055,"Up",0.396889841129759,0.718486226746084,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage_Alveolar",100,"estimated",25,27,0.988505747126437,0.119847308295151,0.78881993340637
154,0.060611466484331,"Up",0.0929557943732169,0.514445608540662,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage_Alveolar",100,"estimated",25,27,0.965,0.190405601231801,0.387129032287484
187,0.303984724950874,"Up",0.146984459583046,0.514445608540662,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage_Alveolar",100,"estimated",25,27,0.96,0.314011212402507,0.435990968738614
150,0.0560981536747788,"Up",0.513204447675774,0.718486226746084,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage_Alveolar",100,"estimated",25,27,0.945,0.0798458485749479,0.846132982837476
175,0.087990348805945,"Up",0.48939248156381,0.718486226746084,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",100,"estimated",25,27,0.955,0.118151395420066,0.846132982837476
179,0.01,"Up",0.72579299495865,0.846758494118425,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","GSE136831","macrophages","Macrophage_Alveolar",100,"fixed001",25,27,0.985,0.0615481966458473,0.798372294454515
149,0.01,"Up",0.960750992110684,0.960750992110684,"HALLMARK_INFLAMMATORY_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",100,"fixed001",25,27,0.985,0.0401075334828451,0.960750992110684
74,0.01,"Up",0.112562069325062,0.196983621318858,"HALLMARK_IL6_JAK_STAT3_SIGNALING","GSE136831","macrophages","Macrophage_Alveolar",100,"fixed001",25,27,0.988505747126437,0.119847308295151,0.206363793762613
154,0.01,"Up",0.000569612175778937,0.00199364261522628,"HALLMARK_GLYCOLYSIS","GSE136831","macrophages","Macrophage_Alveolar",100,"fixed001",25,27,0.965,0.190405601231801,0.00187972018007049
187,0.01,"Up",4.39570418440165e-11,3.07699292908115e-10,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","GSE136831","macrophages","Macrophage_Alveolar",100,"fixed001",25,27,0.96,0.314011212402507,4.83527460284181e-10
150,0.01,"Up",0.202347621412806,0.283286669977929,"HALLMARK_HYPOXIA","GSE136831","macrophages","Macrophage_Alveolar",100,"fixed001",25,27,0.945,0.0798458485749479,0.30352143211921
175,0.01,"Up",0.089853128539306,0.196983621318858,"HALLMARK_INTERFERON_GAMMA_RESPONSE","GSE136831","macrophages","Macrophage_Alveolar",100,"fixed001",25,27,0.955,0.118151395420066,0.174420778929241
