label,uncertainty_cutoff,cells,gene,detection_fraction,mean_normalized_10000
AT2,0.3,11920,SFTPC,0.998238255033557,570.9945306490047
AT2,0.3,11920,SFTPA1,0.9965604026845638,266.26088753026386
AT2,0.3,11920,ABCA3,0.89748322147651,17.21506735017423
AT2,0.3,11920,AGER,0.5962248322147651,5.130765459816533
AT2,0.3,11920,HOPX,0.6413590604026845,4.056785100218555
AT2,0.3,11920,SCGB1A1,0.1063758389261745,0.5323157786130629
AT2,0.3,11920,FOXJ1,0.033389261744966446,0.08108011874625173
AT2,0.3,11920,PTPRC,0.053691275167785234,0.1699180441324091
AT2,0.3,11920,LST1,0.05142617449664429,0.16495841027728284
AT2,0.3,11920,TYROBP,0.1556208053691275,0.5839417371870158
AT2,0.3,11920,C1QA,0.260738255033557,1.1102258940036438
AT2,0.3,11920,C1QB,0.23129194630872482,0.9947292565265452
AT2,0.3,11920,CD68,0.25016778523489935,0.9592740863520534
AT2,0.3,11920,CSF1R,0.06988255033557048,0.2791615632265566
AT2,0.3,11920,PPARG,0.04211409395973154,0.11624226542130978
AT2,0.3,11920,FABP4,0.03347315436241611,0.12341107703701636
AT2,0.3,11920,COL1A1,0.3344798657718121,1.8043087210209952
AT2,0.3,11920,COL1A2,0.30251677852348996,1.713815475436791
AT2,0.3,11920,COL3A1,0.22676174496644294,1.2352543120320163
AT2,0.3,11920,DCN,0.3575503355704698,2.171671446647156
AT2,0.3,11920,LUM,0.24354026845637583,1.223570008669647
AT2,0.3,11920,PDGFRA,0.04412751677852349,0.11674679032242724
AT2,0.3,11920,PI16,0.008976510067114094,0.024721562966337065
AT2,0.3,11920,ACTA2,0.0848993288590604,0.29064570099867953
AT2,0.3,11920,TAGLN,0.2916946308724832,1.3161405902973722
AT2,0.3,11920,MYH11,0.047399328859060404,0.19158894747428337
AT2,0.3,11920,PECAM1,0.2587248322147651,1.1878885767158343
AT2,0.3,11920,VWF,0.0776006711409396,0.3385540348824566
AT2,0.3,11920,MKI67,0.016023489932885906,0.05489231381484471
AT2,0.3,11920,CLDN4,0.5760906040268456,3.3486519411734066
AT2,0.3,11920,KRT17,0.009899328859060403,0.07304103139496329
AT2 proliferating,0.3,32,EPCAM,0.9375,3.548486836099443
AT2 proliferating,0.3,32,KRT8,1.0,7.764169534026777
AT2 proliferating,0.3,32,SFTPC,1.0,403.36300739864413
AT2 proliferating,0.3,32,SFTPA1,1.0,118.86918537747191
AT2 proliferating,0.3,32,ABCA3,0.84375,7.3248129533244315
AT2 proliferating,0.3,32,AGER,0.8125,4.016298485034522
AT2 proliferating,0.3,32,HOPX,0.9375,4.3511796352375995
AT2 proliferating,0.3,32,SCGB1A1,0.1875,0.2945179113462718
AT2 proliferating,0.3,32,FOXJ1,0.21875,0.4908279346584785
AT2 proliferating,0.3,32,PTPRC,0.15625,0.17676109278280092
AT2 proliferating,0.3,32,LST1,0.0625,0.018803235553625723
AT2 proliferating,0.3,32,TYROBP,0.1875,0.30473970647619397
AT2 proliferating,0.3,32,C1QA,0.40625,0.6057871130719046
AT2 proliferating,0.3,32,C1QB,0.40625,0.5838956094776294
AT2 proliferating,0.3,32,CD68,0.40625,0.660864270710642
AT2 proliferating,0.3,32,CSF1R,0.0625,0.05822490719212865
AT2 proliferating,0.3,32,PPARG,0.03125,0.012773349683220928
AT2 proliferating,0.3,32,FABP4,0.03125,0.0267849490014571
AT2 proliferating,0.3,32,COL1A1,0.5625,1.1205650277164372
AT2 proliferating,0.3,32,COL1A2,0.375,0.7660256670609957
AT2 proliferating,0.3,32,COL3A1,0.40625,0.9838569034818957
AT2 proliferating,0.3,32,DCN,0.5625,1.2866880046223226
AT2 proliferating,0.3,32,LUM,0.21875,0.7002507082500078
AT2 proliferating,0.3,32,PDGFRA,0.0625,0.11576796798520475
AT2 proliferating,0.3,32,PI16,0.0,0.0
AT2 proliferating,0.3,32,ACTA2,0.15625,0.36104662955582056
AT2 proliferating,0.3,32,TAGLN,0.34375,1.0487731616104472
AT2 proliferating,0.3,32,MYH11,0.0625,0.06394883383499422
AT2 proliferating,0.3,32,PECAM1,0.125,0.2782491719607456
AT2 proliferating,0.3,32,VWF,0.03125,0.06423432682425488
AT2 proliferating,0.3,32,MKI67,1.0,9.406156460210447
AT2 proliferating,0.3,32,CLDN4,0.875,3.122521785338262
AT2 proliferating,0.3,32,KRT17,0.0,0.0
Adventitial fibroblasts,0.3,506,EPCAM,0.07905138339920949,0.3111285410363354
Adventitial fibroblasts,0.3,506,KRT8,0.14031620553359683,0.5905311612244507
Adventitial fibroblasts,0.3,506,SFTPC,0.8537549407114624,28.352934861060962
Adventitial fibroblasts,0.3,506,SFTPA1,0.7905138339920948,16.298595753524356
Adventitial fibroblasts,0.3,506,ABCA3,0.1956521739130435,1.005438660987661
Adventitial fibroblasts,0.3,506,AGER,0.3794466403162055,3.877418524012748
Adventitial fibroblasts,0.3,506,HOPX,0.11462450592885376,0.5874568399338986
Adventitial fibroblasts,0.3,506,SCGB1A1,0.10474308300395258,2.963838832059649
Adventitial fibroblasts,0.3,506,FOXJ1,0.015810276679841896,0.06898927339795308
Adventitial fibroblasts,0.3,506,PTPRC,0.04940711462450593,0.21239746730176934
Adventitial fibroblasts,0.3,506,LST1,0.043478260869565216,0.19988963964838383
Adventitial fibroblasts,0.3,506,TYROBP,0.15217391304347827,0.6824033553341364
Adventitial fibroblasts,0.3,506,C1QA,0.24703557312252963,1.3621600880455893
Adventitial fibroblasts,0.3,506,C1QB,0.191699604743083,1.087630795070005
Adventitial fibroblasts,0.3,506,CD68,0.22727272727272727,1.07801575204442
Adventitial fibroblasts,0.3,506,CSF1R,0.06521739130434782,0.2896656755398457
Adventitial fibroblasts,0.3,506,PPARG,0.037549407114624504,0.1825276840960204
Adventitial fibroblasts,0.3,506,FABP4,0.019762845849802372,0.12591653911001394
Adventitial fibroblasts,0.3,506,COL1A1,0.9446640316205533,26.05026349874678
Adventitial fibroblasts,0.3,506,COL1A2,0.9703557312252964,40.746562727993506
Adventitial fibroblasts,0.3,506,COL3A1,0.8596837944664032,17.438400883428447
Adventitial fibroblasts,0.3,506,DCN,0.9466403162055336,118.89543703659413
Adventitial fibroblasts,0.3,506,LUM,0.658102766798419,14.459235266142246
Adventitial fibroblasts,0.3,506,PDGFRA,0.38735177865612647,2.8328948738480837
Adventitial fibroblasts,0.3,506,PI16,0.5158102766798419,10.828206432875728
Adventitial fibroblasts,0.3,506,ACTA2,0.14031620553359683,0.5590426365865508
Adventitial fibroblasts,0.3,506,TAGLN,0.5770750988142292,6.840324535284394
Adventitial fibroblasts,0.3,506,MYH11,0.037549407114624504,0.1776851217968034
Adventitial fibroblasts,0.3,506,PECAM1,0.13438735177865613,0.6294557503213232
Adventitial fibroblasts,0.3,506,VWF,0.07905138339920949,0.4214525497985452
Adventitial fibroblasts,0.3,506,MKI67,0.005928853754940711,0.01220457854821903
Adventitial fibroblasts,0.3,506,CLDN4,0.08498023715415019,0.35929355904930654
Adventitial fibroblasts,0.3,506,KRT17,0.003952569169960474,0.005416912304875225
Alveolar Mph proliferating,0.3,2,EPCAM,0.0,0.0
Alveolar Mph proliferating,0.3,2,KRT8,0.0,0.0
Alveolar Mph proliferating,0.3,2,SFTPC,1.0,4.79358745266247
Alveolar Mph proliferating,0.3,2,SFTPA1,1.0,8.273804797628593
Alveolar Mph proliferating,0.3,2,ABCA3,0.0,0.0
Alveolar Mph proliferating,0.3,2,AGER,0.5,1.3133701076963489
Alveolar Mph proliferating,0.3,2,HOPX,0.0,0.0
Alveolar Mph proliferating,0.3,2,SCGB1A1,0.0,0.0
Alveolar Mph proliferating,0.3,2,FOXJ1,0.0,0.0
Alveolar Mph proliferating,0.3,2,PTPRC,1.0,2.396793726331235
Alveolar Mph proliferating,0.3,2,LST1,0.0,0.0
Alveolar Mph proliferating,0.3,2,TYROBP,1.0,15.464185976622296
Alveolar Mph proliferating,0.3,2,C1QA,1.0,34.80217344966121
Alveolar Mph proliferating,0.3,2,C1QB,1.0,24.59146790382431
Alveolar Mph proliferating,0.3,2,CD68,1.0,32.24174206094094
Alveolar Mph proliferating,0.3,2,CSF1R,0.0,0.0
Alveolar Mph proliferating,0.3,2,PPARG,0.5,2.1668472372697725
Alveolar Mph proliferating,0.3,2,FABP4,0.5,5.417118093174431
Alveolar Mph proliferating,0.3,2,COL1A1,0.0,0.0
Alveolar Mph proliferating,0.3,2,COL1A2,0.5,1.3133701076963489
Alveolar Mph proliferating,0.3,2,COL3A1,0.0,0.0
Alveolar Mph proliferating,0.3,2,DCN,0.5,1.3133701076963489
Alveolar Mph proliferating,0.3,2,LUM,0.0,0.0
Alveolar Mph proliferating,0.3,2,PDGFRA,0.0,0.0
Alveolar Mph proliferating,0.3,2,PI16,0.0,0.0
Alveolar Mph proliferating,0.3,2,ACTA2,0.0,0.0
Alveolar Mph proliferating,0.3,2,TAGLN,0.5,4.333694474539545
Alveolar Mph proliferating,0.3,2,MYH11,0.0,0.0
Alveolar Mph proliferating,0.3,2,PECAM1,1.0,3.710163834027584
Alveolar Mph proliferating,0.3,2,VWF,0.0,0.0
Alveolar Mph proliferating,0.3,2,MKI67,1.0,20.947612896469153
Alveolar Mph proliferating,0.3,2,CLDN4,0.0,0.0
Alveolar Mph proliferating,0.3,2,KRT17,0.0,0.0
Alveolar fibroblasts,0.3,6536,EPCAM,0.16982864137086903,0.8900773586266111
Alveolar fibroblasts,0.3,6536,KRT8,0.15850673194614442,0.867977893464273
Alveolar fibroblasts,0.3,6536,SFTPC,0.833843329253366,38.59281826422854
Alveolar fibroblasts,0.3,6536,SFTPA1,0.8150244798041616,22.697958168278014
Alveolar fibroblasts,0.3,6536,ABCA3,0.13739290085679315,0.9030917918170146
Alveolar fibroblasts,0.3,6536,AGER,0.4969400244798042,7.501866374454164
Alveolar fibroblasts,0.3,6536,HOPX,0.1839045287637699,1.0630054649287235
Alveolar fibroblasts,0.3,6536,SCGB1A1,0.08797429620563035,0.6907189882371776
Alveolar fibroblasts,0.3,6536,FOXJ1,0.007037943696450428,0.03121725229179398
Alveolar fibroblasts,0.3,6536,PTPRC,0.04253365973072215,0.17220368962538646
Alveolar fibroblasts,0.3,6536,LST1,0.04804161566707466,0.20198917875558894
Alveolar fibroblasts,0.3,6536,TYROBP,0.1361689106487148,0.8006817172196989
Alveolar fibroblasts,0.3,6536,C1QA,0.21328029375764995,1.685776117170621
Alveolar fibroblasts,0.3,6536,C1QB,0.19262545899632802,1.4897425503792
Alveolar fibroblasts,0.3,6536,CD68,0.21083231334149327,1.2927251021108446
Alveolar fibroblasts,0.3,6536,CSF1R,0.0755813953488372,0.513629629105831
Alveolar fibroblasts,0.3,6536,PPARG,0.031517747858017135,0.14256862616040866
Alveolar fibroblasts,0.3,6536,FABP4,0.030752753977968176,0.2019410131744113
Alveolar fibroblasts,0.3,6536,COL1A1,0.8849449204406364,18.321667072233137
Alveolar fibroblasts,0.3,6536,COL1A2,0.9331395348837209,25.637361632851746
Alveolar fibroblasts,0.3,6536,COL3A1,0.841952264381885,16.280431752907646
Alveolar fibroblasts,0.3,6536,DCN,0.9374235006119951,29.938984465713286
Alveolar fibroblasts,0.3,6536,LUM,0.8561811505507956,19.11910022351818
Alveolar fibroblasts,0.3,6536,PDGFRA,0.49510403916768664,4.051388670739876
Alveolar fibroblasts,0.3,6536,PI16,0.02555079559363525,0.23608729963853373
Alveolar fibroblasts,0.3,6536,ACTA2,0.19002447980416157,1.402248525077799
Alveolar fibroblasts,0.3,6536,TAGLN,0.413249694002448,4.2170787063315895
Alveolar fibroblasts,0.3,6536,MYH11,0.05263157894736842,0.3394067977719576
Alveolar fibroblasts,0.3,6536,PECAM1,0.1552937576499388,1.0951609657319328
Alveolar fibroblasts,0.3,6536,VWF,0.07053243574051407,0.4315126124576926
Alveolar fibroblasts,0.3,6536,MKI67,0.011627906976744186,0.057706300743543444
Alveolar fibroblasts,0.3,6536,CLDN4,0.0682374541003672,0.2910281736763908
Alveolar fibroblasts,0.3,6536,KRT17,0.0027539779681762548,0.010763911878591803
Alveolar macrophages,0.3,3095,EPCAM,0.0704361873990307,0.08601670027555293
Alveolar macrophages,0.3,3095,KRT8,0.25848142164781907,0.39581660115976985
Alveolar macrophages,0.3,3095,SFTPC,0.9647819063004847,14.553880364638909
Alveolar macrophages,0.3,3095,SFTPA1,0.9353796445880452,9.541523744883664
Alveolar macrophages,0.3,3095,ABCA3,0.24264943457189014,0.382239666731971
Alveolar macrophages,0.3,3095,AGER,0.5463651050080776,1.4052652586779057
Alveolar macrophages,0.3,3095,HOPX,0.2516962843295638,0.37394121863717494
Alveolar macrophages,0.3,3095,SCGB1A1,0.22552504038772214,0.3882121413137037
Alveolar macrophages,0.3,3095,FOXJ1,0.013893376413570274,0.009932893074777198
Alveolar macrophages,0.3,3095,PTPRC,0.6410339256865912,1.3451073998786425
Alveolar macrophages,0.3,3095,LST1,0.8155088852988691,2.935777930952148
Alveolar macrophages,0.3,3095,TYROBP,0.9777059773828756,16.94669746143081
Alveolar macrophages,0.3,3095,C1QA,0.9886914378029079,45.90221661212368
Alveolar macrophages,0.3,3095,C1QB,0.9825525040387723,43.23649014848288
Alveolar macrophages,0.3,3095,CD68,0.9912762520193861,28.7306179774737
Alveolar macrophages,0.3,3095,CSF1R,0.8180936995153474,3.7100706706373354
Alveolar macrophages,0.3,3095,PPARG,0.8294022617124395,5.485604192831106
Alveolar macrophages,0.3,3095,FABP4,0.6500807754442649,12.905586989002815
Alveolar macrophages,0.3,3095,COL1A1,0.3473344103392569,0.8853553473904456
Alveolar macrophages,0.3,3095,COL1A2,0.3382875605815832,0.7875487978383293
Alveolar macrophages,0.3,3095,COL3A1,0.2510500807754443,0.5962465189166198
Alveolar macrophages,0.3,3095,DCN,0.3715670436187399,0.9231062296928356
Alveolar macrophages,0.3,3095,LUM,0.22003231017770597,0.506135183025818
Alveolar macrophages,0.3,3095,PDGFRA,0.03715670436187399,0.05873306315989258
Alveolar macrophages,0.3,3095,PI16,0.011308562197092083,0.013929413030047381
Alveolar macrophages,0.3,3095,ACTA2,0.23941841680129242,0.3527055336367588
Alveolar macrophages,0.3,3095,TAGLN,0.8516962843295638,4.882521143157504
Alveolar macrophages,0.3,3095,MYH11,0.04878836833602585,0.08363432332317647
Alveolar macrophages,0.3,3095,PECAM1,0.9211631663974151,7.572283526662788
Alveolar macrophages,0.3,3095,VWF,0.13764135702746366,0.21812524229452052
Alveolar macrophages,0.3,3095,MKI67,0.03489499192245557,0.06954737347869175
Alveolar macrophages,0.3,3095,CLDN4,0.1234248788368336,0.14398872596610052
Alveolar macrophages,0.3,3095,KRT17,0.007431340872374798,0.011584407943908602
B cells,0.3,153,EPCAM,0.026143790849673203,0.1837907118535224
B cells,0.3,153,KRT8,0.08496732026143791,0.7864708429330826
B cells,0.3,153,SFTPC,0.7124183006535948,17.975498546873098
B cells,0.3,153,SFTPA1,0.6143790849673203,12.636610790046097
B cells,0.3,153,ABCA3,0.06535947712418301,0.5661213667593691
B cells,0.3,153,AGER,0.2222222222222222,2.516267532925111
B cells,0.3,153,HOPX,0.058823529411764705,0.512285204467934
B cells,0.3,153,SCGB1A1,0.11764705882352941,0.9606581452613319
B cells,0.3,153,FOXJ1,0.0196078431372549,0.14260819303548594
B cells,0.3,153,PTPRC,0.28104575163398693,2.5718397892017224
B cells,0.3,153,LST1,0.0392156862745098,0.3306943658547038
B cells,0.3,153,TYROBP,0.0718954248366013,0.5784883897892105
B cells,0.3,153,C1QA,0.13725490196078433,1.2227173991219775
B cells,0.3,153,C1QB,0.09803921568627451,0.8905525889261003
B cells,0.3,153,CD68,0.09803921568627451,0.7492036668489555
B cells,0.3,153,CSF1R,0.006535947712418301,0.05142366414176476
B cells,0.3,153,PPARG,0.0196078431372549,0.1647660063947496
B cells,0.3,153,FABP4,0.013071895424836602,0.11106054311913771
B cells,0.3,153,COL1A1,0.05228758169934641,0.526182603244105
B cells,0.3,153,COL1A2,0.10457516339869281,1.1136515952562653
B cells,0.3,153,COL3A1,0.08496732026143791,0.6102608086510171
B cells,0.3,153,DCN,0.1437908496732026,1.59522165182887
B cells,0.3,153,LUM,0.12418300653594772,1.1765710225834216
B cells,0.3,153,PDGFRA,0.013071895424836602,0.10394728454584745
B cells,0.3,153,PI16,0.0,0.0
B cells,0.3,153,ACTA2,0.06535947712418301,0.8067572978169227
B cells,0.3,153,TAGLN,0.22875816993464052,2.587463740898749
B cells,0.3,153,MYH11,0.0392156862745098,0.299879320111309
B cells,0.3,153,PECAM1,0.0915032679738562,0.7279375083505356
B cells,0.3,153,VWF,0.058823529411764705,0.5918496044788812
B cells,0.3,153,MKI67,0.013071895424836602,0.1747792933405227
B cells,0.3,153,CLDN4,0.013071895424836602,0.10017088755386673
B cells,0.3,153,KRT17,0.0,0.0
Basal resting,0.3,171,EPCAM,0.21052631578947367,1.1124488861776973
Basal resting,0.3,171,KRT8,0.4269005847953216,2.857232747060601
Basal resting,0.3,171,SFTPC,0.7076023391812866,8.867490382961455
Basal resting,0.3,171,SFTPA1,0.631578947368421,8.36440855212125
Basal resting,0.3,171,ABCA3,0.08187134502923976,0.4133238393702514
Basal resting,0.3,171,AGER,0.38596491228070173,2.224330526901547
Basal resting,0.3,171,HOPX,0.13450292397660818,0.595697251829518
Basal resting,0.3,171,SCGB1A1,0.36257309941520466,11.44384748334449
Basal resting,0.3,171,FOXJ1,0.08771929824561403,0.348093654824125
Basal resting,0.3,171,PTPRC,0.017543859649122806,0.07547253858289035
Basal resting,0.3,171,LST1,0.029239766081871343,0.15787224998713634
Basal resting,0.3,171,TYROBP,0.1111111111111111,0.528844490761628
Basal resting,0.3,171,C1QA,0.2046783625730994,0.9847110878295073
Basal resting,0.3,171,C1QB,0.07602339181286549,0.32640186475459687
Basal resting,0.3,171,CD68,0.16374269005847952,0.9501877671354994
Basal resting,0.3,171,CSF1R,0.017543859649122806,0.0805789552476661
Basal resting,0.3,171,PPARG,0.029239766081871343,0.17401997444127448
Basal resting,0.3,171,FABP4,0.023391812865497075,0.14577088018145057
Basal resting,0.3,171,COL1A1,0.21637426900584794,1.3700064792694742
Basal resting,0.3,171,COL1A2,0.14619883040935672,0.7966338123808168
Basal resting,0.3,171,COL3A1,0.09941520467836257,0.6071193473398226
Basal resting,0.3,171,DCN,0.23391812865497075,1.779220430963076
Basal resting,0.3,171,LUM,0.08187134502923976,0.39577143012282145
Basal resting,0.3,171,PDGFRA,0.017543859649122806,0.11255362874555817
Basal resting,0.3,171,PI16,0.005847953216374269,0.011745236425736631
Basal resting,0.3,171,ACTA2,0.07602339181286549,0.3050387577196296
Basal resting,0.3,171,TAGLN,0.14035087719298245,0.9080030874050768
Basal resting,0.3,171,MYH11,0.017543859649122806,0.037529266554522135
Basal resting,0.3,171,PECAM1,0.0935672514619883,0.4672468364646962
Basal resting,0.3,171,VWF,0.04678362573099415,0.273400738464355
Basal resting,0.3,171,MKI67,0.0,0.0
Basal resting,0.3,171,CLDN4,0.1871345029239766,1.1506875982463662
Basal resting,0.3,171,KRT17,0.7368421052631579,20.790176120532013
CD4 T cells,0.3,2552,EPCAM,0.025078369905956112,0.1644349845386345
CD4 T cells,0.3,2552,KRT8,0.08503134796238244,0.605315377149711
CD4 T cells,0.3,2552,SFTPC,0.7452978056426333,15.514698285836472
CD4 T cells,0.3,2552,SFTPA1,0.731974921630094,12.208932360585706
CD4 T cells,0.3,2552,ABCA3,0.07210031347962383,0.47529706886864187
CD4 T cells,0.3,2552,AGER,0.3330721003134796,3.0830630191336885
CD4 T cells,0.3,2552,HOPX,0.22727272727272727,1.8509486314242
CD4 T cells,0.3,2552,SCGB1A1,0.07327586206896551,0.7510454141595628
CD4 T cells,0.3,2552,FOXJ1,0.008228840125391849,0.049643432473074504
CD4 T cells,0.3,2552,PTPRC,0.4114420062695925,3.4724479742237357
CD4 T cells,0.3,2552,LST1,0.042711598746081506,0.2827446227650394
CD4 T cells,0.3,2552,TYROBP,0.061128526645768025,0.41395994227786526
CD4 T cells,0.3,2552,C1QA,0.125,0.8598916233633296
CD4 T cells,0.3,2552,C1QB,0.10658307210031348,0.748147710739821
CD4 T cells,0.3,2552,CD68,0.1238244514106583,0.8709375197289039
CD4 T cells,0.3,2552,CSF1R,0.019592476489028215,0.13381751310351242
CD4 T cells,0.3,2552,PPARG,0.16575235109717867,1.347730994269908
CD4 T cells,0.3,2552,FABP4,0.013322884012539185,0.09555736124515848
CD4 T cells,0.3,2552,COL1A1,0.09090909090909091,0.697310821316123
CD4 T cells,0.3,2552,COL1A2,0.11167711598746081,0.8786135937180011
CD4 T cells,0.3,2552,COL3A1,0.07405956112852664,0.5623368647915107
CD4 T cells,0.3,2552,DCN,0.1281347962382445,1.0470393657046495
CD4 T cells,0.3,2552,LUM,0.06974921630094044,0.5316799533000987
CD4 T cells,0.3,2552,PDGFRA,0.009404388714733543,0.06396316452868885
CD4 T cells,0.3,2552,PI16,0.019984326018808778,0.1548411408691015
CD4 T cells,0.3,2552,ACTA2,0.03683385579937304,0.2514553695810113
CD4 T cells,0.3,2552,TAGLN,0.09717868338557993,0.717449921734825
CD4 T cells,0.3,2552,MYH11,0.02468652037617555,0.1667166030935948
CD4 T cells,0.3,2552,PECAM1,0.07876175548589341,0.5515221405555146
CD4 T cells,0.3,2552,VWF,0.02860501567398119,0.21764326174214715
CD4 T cells,0.3,2552,MKI67,0.03800940438871473,0.3135672886159305
CD4 T cells,0.3,2552,CLDN4,0.029780564263322883,0.2053537215134436
CD4 T cells,0.3,2552,KRT17,0.0035266457680250786,0.060470033861581604
CD8 T cells,0.3,3025,EPCAM,0.020495867768595043,0.15337814721489182
CD8 T cells,0.3,3025,KRT8,0.07801652892561983,0.605064862677928
CD8 T cells,0.3,3025,SFTPC,0.7761983471074381,19.45892788090288
CD8 T cells,0.3,3025,SFTPA1,0.7414876033057851,13.935660468070308
CD8 T cells,0.3,3025,ABCA3,0.07735537190082645,0.5814492827034767
CD8 T cells,0.3,3025,AGER,0.3378512396694215,3.4862421368184884
CD8 T cells,0.3,3025,HOPX,0.27735537190082643,2.406748757522255
CD8 T cells,0.3,3025,SCGB1A1,0.07338842975206611,1.0553666024607102
CD8 T cells,0.3,3025,FOXJ1,0.004628099173553719,0.029384366162866115
CD8 T cells,0.3,3025,PTPRC,0.416198347107438,3.834737510345555
CD8 T cells,0.3,3025,LST1,0.05057851239669422,0.31430028267405485
CD8 T cells,0.3,3025,TYROBP,0.14942148760330579,1.208166647710365
CD8 T cells,0.3,3025,C1QA,0.2231404958677686,2.211791205979481
CD8 T cells,0.3,3025,C1QB,0.21289256198347106,2.05919774532515
CD8 T cells,0.3,3025,CD68,0.1993388429752066,1.674894007078324
CD8 T cells,0.3,3025,CSF1R,0.06611570247933884,0.5810350850031307
CD8 T cells,0.3,3025,PPARG,0.09652892561983471,0.7699612388846462
CD8 T cells,0.3,3025,FABP4,0.01652892561983471,0.1170132167508205
CD8 T cells,0.3,3025,COL1A1,0.1206611570247934,1.0851748063853093
CD8 T cells,0.3,3025,COL1A2,0.14082644628099172,1.2321247281826349
CD8 T cells,0.3,3025,COL3A1,0.09917355371900827,0.9002487987415345
CD8 T cells,0.3,3025,DCN,0.19834710743801653,1.9433741003175133
CD8 T cells,0.3,3025,LUM,0.11702479338842975,0.9939891558101954
CD8 T cells,0.3,3025,PDGFRA,0.013553719008264463,0.11061683610629101
CD8 T cells,0.3,3025,PI16,0.004297520661157025,0.030986792403182674
CD8 T cells,0.3,3025,ACTA2,0.05586776859504132,0.43295941426501694
CD8 T cells,0.3,3025,TAGLN,0.12859504132231406,1.132655785220978
CD8 T cells,0.3,3025,MYH11,0.02743801652892562,0.22827156230214724
CD8 T cells,0.3,3025,PECAM1,0.24198347107438017,2.1720595771781706
CD8 T cells,0.3,3025,VWF,0.03471074380165289,0.2916947773368866
CD8 T cells,0.3,3025,MKI67,0.03603305785123967,0.3071773977080132
CD8 T cells,0.3,3025,CLDN4,0.026776859504132233,0.18250296058728677
CD8 T cells,0.3,3025,KRT17,0.0019834710743801653,0.00750317053006781
Classical monocytes,0.3,154,EPCAM,0.01948051948051948,0.05701940618939152
Classical monocytes,0.3,154,KRT8,0.07792207792207792,0.3145217489987532
Classical monocytes,0.3,154,SFTPC,0.7662337662337663,11.997759489637781
Classical monocytes,0.3,154,SFTPA1,0.6623376623376623,8.395339054343431
Classical monocytes,0.3,154,ABCA3,0.09090909090909091,0.4751083203208324
Classical monocytes,0.3,154,AGER,0.4090909090909091,3.2290337448176185
Classical monocytes,0.3,154,HOPX,0.16233766233766234,0.8376906690061019
Classical monocytes,0.3,154,SCGB1A1,0.12337662337662338,0.6506598781506078
Classical monocytes,0.3,154,FOXJ1,0.006493506493506494,0.041651741459310415
Classical monocytes,0.3,154,PTPRC,0.4935064935064935,2.78681354508324
Classical monocytes,0.3,154,LST1,0.7142857142857143,5.463807080387897
Classical monocytes,0.3,154,TYROBP,0.8961038961038961,14.336988864252262
Classical monocytes,0.3,154,C1QA,0.15584415584415584,0.9520525570561782
Classical monocytes,0.3,154,C1QB,0.14285714285714285,0.7218315668892861
Classical monocytes,0.3,154,CD68,0.7857142857142857,9.281666817544718
Classical monocytes,0.3,154,CSF1R,0.6038961038961039,5.569297820965504
Classical monocytes,0.3,154,PPARG,0.025974025974025976,0.0861608404425498
Classical monocytes,0.3,154,FABP4,0.012987012987012988,0.08922401987209591
Classical monocytes,0.3,154,COL1A1,0.1038961038961039,0.5834008312931962
Classical monocytes,0.3,154,COL1A2,0.11688311688311688,0.6216655629630744
Classical monocytes,0.3,154,COL3A1,0.06493506493506493,0.6505795312997749
Classical monocytes,0.3,154,DCN,0.21428571428571427,1.2748396103983761
Classical monocytes,0.3,154,LUM,0.1038961038961039,0.565909386028948
Classical monocytes,0.3,154,PDGFRA,0.01948051948051948,0.09776869228403584
Classical monocytes,0.3,154,PI16,0.0,0.0
Classical monocytes,0.3,154,ACTA2,0.05194805194805195,0.2359464987707743
Classical monocytes,0.3,154,TAGLN,0.2597402597402597,1.7450157118731993
Classical monocytes,0.3,154,MYH11,0.05194805194805195,0.19377648819261029
Classical monocytes,0.3,154,PECAM1,0.7532467532467533,6.791822567011894
Classical monocytes,0.3,154,VWF,0.03896103896103896,0.19215267985613654
Classical monocytes,0.3,154,MKI67,0.0,0.0
Classical monocytes,0.3,154,CLDN4,0.03896103896103896,0.20924710433452495
Classical monocytes,0.3,154,KRT17,0.0,0.0
Club (non-nasal),0.3,10,EPCAM,0.6,4.9310446257588545
Club (non-nasal),0.3,10,KRT8,0.5,7.219084548328023
Club (non-nasal),0.3,10,SFTPC,0.5,4.385886920800371
Club (non-nasal),0.3,10,SFTPA1,0.6,3.387836617623369
Club (non-nasal),0.3,10,ABCA3,0.1,0.0751653638003608
Club (non-nasal),0.3,10,AGER,0.2,0.33950583432639836
Club (non-nasal),0.3,10,HOPX,0.0,0.0
Club (non-nasal),0.3,10,SCGB1A1,1.0,1526.5159571999438
Club (non-nasal),0.3,10,FOXJ1,0.1,0.0751653638003608
Club (non-nasal),0.3,10,PTPRC,0.0,0.0
Club (non-nasal),0.3,10,LST1,0.0,0.0
Club (non-nasal),0.3,10,TYROBP,0.0,0.0
Club (non-nasal),0.3,10,C1QA,0.0,0.0
Club (non-nasal),0.3,10,C1QB,0.1,0.1503307276007216
Club (non-nasal),0.3,10,CD68,0.0,0.0
Club (non-nasal),0.3,10,CSF1R,0.0,0.0
Club (non-nasal),0.3,10,PPARG,0.0,0.0
Club (non-nasal),0.3,10,FABP4,0.1,0.27181299266104925
Club (non-nasal),0.3,10,COL1A1,0.3,0.7725102713550271
Club (non-nasal),0.3,10,COL1A2,0.0,0.0
Club (non-nasal),0.3,10,COL3A1,0.0,0.0
