sample_id,day,cell_type,cells,genotype,sex,round,unit_id,heterozygous,library_umis,metadata_pre_gene_filter_umis,library_minus_metadata_umis,cells_ge_1000_umis,eligible_20,eligible_50,eligible_100
EEM-scRNA-238,90.0,AF2,126,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-238|AF2,True,499641,499642,-1,120,True,True,True
EEM-scRNA-238,90.0,AT1,125,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-238|AT1,True,1439625,1439628,-3,125,True,True,True
EEM-scRNA-238,90.0,AT1_AT2,19,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-238|AT1_AT2,True,541951,541952,-1,19,False,False,False
EEM-scRNA-238,90.0,AT2,221,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-238|AT2,True,3690303,3690320,-17,217,True,True,True
EEM-scRNA-238,90.0,Adventitial_fibroblast,172,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-238|Adventitial_fibroblast,True,1630221,1630226,-5,169,True,True,True
EEM-scRNA-238,90.0,Peribronchial_fibroblast,25,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-238|Peribronchial_fibroblast,True,132543,132544,-1,25,True,False,False
EEM-scRNA-239,90.0,AF1,1519,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-239|AF1,True,13606381,13606412,-31,1519,True,True,True
EEM-scRNA-239,90.0,AF2,105,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-239|AF2,True,470606,470607,-1,103,True,True,True
EEM-scRNA-239,90.0,AT1,64,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-239|AT1,True,505151,505151,0,64,True,True,False
EEM-scRNA-239,90.0,AT1_AT2,9,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-239|AT1_AT2,True,174062,174062,0,9,False,False,False
EEM-scRNA-239,90.0,AT2,278,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-239|AT2,True,4003189,4003199,-10,277,True,True,True
EEM-scRNA-239,90.0,Adventitial_fibroblast,543,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-239|Adventitial_fibroblast,True,3923665,3923677,-12,534,True,True,True
EEM-scRNA-239,90.0,Peribronchial_fibroblast,59,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-239|Peribronchial_fibroblast,True,295314,295315,-1,59,True,True,False
EEM-scRNA-310,366.0,AF1,580,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-310|AF1,True,5444264,5444292,-28,577,True,True,True
EEM-scRNA-310,366.0,AF2,125,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-310|AF2,True,585557,585560,-3,121,True,True,True
EEM-scRNA-310,366.0,AT1,117,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-310|AT1,True,1183312,1183318,-6,117,True,True,True
EEM-scRNA-310,366.0,AT1_AT2,42,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-310|AT1_AT2,True,1134802,1134805,-3,42,True,False,False
EEM-scRNA-310,366.0,AT2,252,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-310|AT2,True,4036066,4036081,-15,249,True,True,True
EEM-scRNA-310,366.0,Adventitial_fibroblast,135,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-310|Adventitial_fibroblast,True,1160804,1160811,-7,133,True,True,True
EEM-scRNA-310,366.0,Peribronchial_fibroblast,22,Ki67Cre/+; ROSA26LSL-tdTm/+,M,2022-12-06,EEM-scRNA-310|Peribronchial_fibroblast,True,116647,116647,0,22,True,False,False
EEM-scRNA-311,366.0,AF1,559,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-311|AF1,True,5334120,5334153,-33,559,True,True,True
EEM-scRNA-311,366.0,AF2,99,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-311|AF2,True,419060,419068,-8,97,True,True,False
EEM-scRNA-311,366.0,AT1,100,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-311|AT1,True,974358,974367,-9,100,True,True,True
EEM-scRNA-311,366.0,AT1_AT2,19,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-311|AT1_AT2,True,509660,509662,-2,19,False,False,False
EEM-scRNA-311,366.0,AT2,202,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-311|AT2,True,2971434,2971449,-15,196,True,True,True
EEM-scRNA-311,366.0,Adventitial_fibroblast,210,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-311|Adventitial_fibroblast,True,1677359,1677374,-15,209,True,True,True
EEM-scRNA-311,366.0,Peribronchial_fibroblast,19,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-311|Peribronchial_fibroblast,True,107313,107315,-2,18,False,False,False
EEM-scRNA-312,366.0,AF1,542,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-312|AF1,True,6891582,6891622,-40,542,True,True,True
EEM-scRNA-312,366.0,AF2,75,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-312|AF2,True,408017,408024,-7,73,True,True,False
EEM-scRNA-312,366.0,AT1,56,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-312|AT1,True,703870,703872,-2,56,True,True,False
EEM-scRNA-312,366.0,AT1_AT2,14,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-312|AT1_AT2,True,410931,410933,-2,14,False,False,False
EEM-scRNA-312,366.0,AT2,147,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-312|AT2,True,3182096,3182119,-23,146,True,True,True
EEM-scRNA-312,366.0,Adventitial_fibroblast,190,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-312|Adventitial_fibroblast,True,1893651,1893664,-13,187,True,True,True
EEM-scRNA-312,366.0,Peribronchial_fibroblast,18,Ki67Cre/+; ROSA26LSL-tdTm/+,F,2022-12-06,EEM-scRNA-312|Peribronchial_fibroblast,True,153251,153254,-3,18,False,False,False
