donor,disease,label,gene,cells,detected_cells,detection_fraction,count_sum,full_library_sum,mean_normalized_10000,cohort
135I,IPF,Macrophage,IL1A,3638,26,0.0071467839472237,38,27828988,0.0112959488474871,GSE136831
135I,IPF,Macrophage,IL1B,3638,630,0.1731720725673446,1766,27828988,0.632749962756943,GSE136831
135I,IPF,Macrophage,IL1R1,3638,719,0.1976360637713029,960,27828988,0.4403790148843922,GSE136831
135I,IPF,Macrophage,IL1R2,3638,704,0.1935129191863661,2071,27828988,1.1048604094567651,GSE136831
135I,IPF,Macrophage,IL1RAP,3638,1545,0.4246838922484882,3172,27828988,1.3464112089693685,GSE136831
135I,IPF,Macrophage,IL1RN,3638,1170,0.3216052776250687,4524,27828988,1.7681069379394607,GSE136831
135I,IPF,Macrophage,NLRP3,3638,2121,0.5830126443100605,5641,27828988,2.4270835220179983,GSE136831
135I,IPF,Macrophage,PYCARD,3638,1653,0.4543705332600329,3319,27828988,1.0686152025614386,GSE136831
135I,IPF,Macrophage,SIGIRR,3638,483,0.1327652556349642,567,27828988,0.2116406107932863,GSE136831
135I,IPF,Macrophage_Alveolar,CASP1,349,152,0.4355300859598854,250,4143718,0.6210414385785814,GSE136831
135I,IPF,Macrophage_Alveolar,GSDMD,349,97,0.2779369627507163,137,4143718,0.3143117323773439,GSE136831
135I,IPF,Macrophage_Alveolar,IL1A,349,31,0.0888252148997134,48,4143718,0.1027855704889596,GSE136831
135I,IPF,Macrophage_Alveolar,IL1B,349,120,0.3438395415472779,331,4143718,0.7616065082104437,GSE136831
135I,IPF,Macrophage_Alveolar,IL1R1,349,18,0.0515759312320916,21,4143718,0.1014638602578954,GSE136831
135I,IPF,Macrophage_Alveolar,IL1R2,349,21,0.0601719197707736,27,4143718,0.0619459637255004,GSE136831
135I,IPF,Macrophage_Alveolar,IL1RAP,349,240,0.6876790830945558,720,4143718,1.7652989486325723,GSE136831
135I,IPF,Macrophage_Alveolar,IL1RN,349,110,0.3151862464183381,228,4143718,0.5374297603516284,GSE136831
135I,IPF,Macrophage_Alveolar,NLRP3,349,84,0.2406876790830945,202,4143718,0.5289201223913004,GSE136831
135I,IPF,Macrophage_Alveolar,PYCARD,349,254,0.7277936962750716,825,4143718,1.9268346913568013,GSE136831
135I,IPF,Macrophage_Alveolar,SIGIRR,349,46,0.1318051575931232,52,4143718,0.1519192833638647,GSE136831
135I,IPF,Multiplet,CASP1,102,17,0.1666666666666666,20,1280655,0.1594934992143948,GSE136831
135I,IPF,Multiplet,GSDMD,102,28,0.2745098039215686,41,1280655,0.2988767021361438,GSE136831
135I,IPF,Multiplet,IL1A,102,1,0.0098039215686274,1,1280655,0.0040525469447038,GSE136831
135I,IPF,Multiplet,IL1B,102,11,0.1078431372549019,20,1280655,0.1885518805850299,GSE136831
135I,IPF,Multiplet,IL1R1,102,38,0.3725490196078431,87,1280655,0.6540313120261981,GSE136831
135I,IPF,Multiplet,IL1R2,102,27,0.2647058823529412,84,1280655,0.7887949860797836,GSE136831
135I,IPF,Multiplet,IL1RAP,102,40,0.392156862745098,97,1280655,0.750695130621469,GSE136831
135I,IPF,Multiplet,IL1RN,102,26,0.2549019607843137,73,1280655,0.8722846159201846,GSE136831
135I,IPF,Multiplet,NLRP3,102,53,0.5196078431372549,182,1280655,1.587557686787355,GSE136831
135I,IPF,Multiplet,PYCARD,102,44,0.4313725490196078,94,1280655,0.6985291563579749,GSE136831
135I,IPF,Multiplet,SIGIRR,102,21,0.2058823529411764,29,1280655,0.2240267429551659,GSE136831
135I,IPF,NK,CASP1,155,6,0.0387096774193548,6,467439,0.1098172244501108,GSE136831
135I,IPF,NK,GSDMD,155,10,0.064516129032258,10,467439,0.1991934914977379,GSE136831
135I,IPF,NK,IL1A,155,0,0.0,0,467439,0.0,GSE136831
135I,IPF,NK,IL1B,155,1,0.0064516129032258,1,467439,0.0157318042019649,GSE136831
135I,IPF,NK,IL1R1,155,0,0.0,0,467439,0.0,GSE136831
135I,IPF,NK,IL1R2,155,2,0.0129032258064516,2,467439,0.0365458845385866,GSE136831
135I,IPF,NK,IL1RAP,155,9,0.0580645161290322,10,467439,0.2202879654800631,GSE136831
135I,IPF,NK,IL1RN,155,1,0.0064516129032258,1,467439,0.0266705783514915,GSE136831
135I,IPF,NK,NLRP3,155,3,0.0193548387096774,3,467439,0.0789350125708594,GSE136831
135I,IPF,NK,PYCARD,155,18,0.1161290322580645,21,467439,0.4106371557044821,GSE136831
135I,IPF,NK,SIGIRR,155,21,0.1354838709677419,24,467439,0.5610220456659972,GSE136831
135I,IPF,T,CASP1,102,3,0.0294117647058823,3,333395,0.0889062566587725,GSE136831
135I,IPF,T,GSDMD,102,5,0.0490196078431372,5,333395,0.1831893410139349,GSE136831
135I,IPF,T,IL1A,102,0,0.0,0,333395,0.0,GSE136831
135I,IPF,T,IL1B,102,0,0.0,0,333395,0.0,GSE136831
135I,IPF,T,IL1R1,102,3,0.0294117647058823,4,333395,0.1451748532926849,GSE136831
135I,IPF,T,IL1R2,102,5,0.0490196078431372,5,333395,0.1471414572650404,GSE136831
135I,IPF,T,IL1RAP,102,4,0.0392156862745098,5,333395,0.1164966401001899,GSE136831
135I,IPF,T,IL1RN,102,0,0.0,0,333395,0.0,GSE136831
135I,IPF,T,NLRP3,102,12,0.1176470588235294,14,333395,0.4156422234602184,GSE136831
135I,IPF,T,PYCARD,102,3,0.0294117647058823,3,333395,0.0594103265059942,GSE136831
135I,IPF,T,SIGIRR,102,7,0.0686274509803921,7,333395,0.2422991213713856,GSE136831
135I,IPF,T_Cytotoxic,CASP1,355,16,0.0450704225352112,18,1097576,0.1601616878447548,GSE136831
135I,IPF,T_Cytotoxic,GSDMD,355,37,0.104225352112676,40,1097576,0.3497078860523867,GSE136831
135I,IPF,T_Cytotoxic,IL1A,355,0,0.0,0,1097576,0.0,GSE136831
135I,IPF,T_Cytotoxic,IL1B,355,2,0.0056338028169014,2,1097576,0.0156364195105657,GSE136831
135I,IPF,T_Cytotoxic,IL1R1,355,3,0.0084507042253521,3,1097576,0.0235716820155725,GSE136831
135I,IPF,T_Cytotoxic,IL1R2,355,0,0.0,0,1097576,0.0,GSE136831
135I,IPF,T_Cytotoxic,IL1RAP,355,16,0.0450704225352112,18,1097576,0.1564568156418529,GSE136831
135I,IPF,T_Cytotoxic,IL1RN,355,4,0.0112676056338028,4,1097576,0.0311594288999094,GSE136831
135I,IPF,T_Cytotoxic,NLRP3,355,11,0.0309859154929577,13,1097576,0.1341969358730095,GSE136831
135I,IPF,T_Cytotoxic,PYCARD,355,29,0.0816901408450704,32,1097576,0.2572957623497193,GSE136831
135I,IPF,T_Cytotoxic,SIGIRR,355,42,0.1183098591549295,48,1097576,0.3982582824534235,GSE136831
135I,IPF,cDC2,CASP1,176,25,0.1420454545454545,35,1595462,0.1730668547151066,GSE136831
135I,IPF,cDC2,GSDMD,176,38,0.2159090909090909,47,1595462,0.2514220205373959,GSE136831
135I,IPF,cDC2,IL1A,176,0,0.0,0,1595462,0.0,GSE136831
135I,IPF,cDC2,IL1B,176,24,0.1363636363636363,53,1595462,0.3630609671048542,GSE136831
135I,IPF,cDC2,IL1R1,176,93,0.5284090909090909,184,1595462,1.3403899333670422,GSE136831
135I,IPF,cDC2,IL1R2,176,114,0.6477272727272727,749,1595462,5.306395715538557,GSE136831
135I,IPF,cDC2,IL1RAP,176,84,0.4772727272727273,204,1595462,1.244955147031591,GSE136831
135I,IPF,cDC2,IL1RN,176,36,0.2045454545454545,92,1595462,0.5279914318147643,GSE136831
135I,IPF,cDC2,NLRP3,176,155,0.8806818181818182,780,1595462,5.350475811356393,GSE136831
135I,IPF,cDC2,PYCARD,176,107,0.6079545454545454,223,1595462,1.2920732469430318,GSE136831
135I,IPF,cDC2,SIGIRR,176,40,0.2272727272727272,49,1595462,0.2717334392014902,GSE136831
135I,IPF,cMonocyte,CASP1,222,37,0.1666666666666666,50,776365,0.6897451162617355,GSE136831
135I,IPF,cMonocyte,GSDMD,222,11,0.0495495495495495,13,776365,0.1910447471908745,GSE136831
135I,IPF,cMonocyte,IL1A,222,0,0.0,0,776365,0.0,GSE136831
135I,IPF,cMonocyte,IL1B,222,35,0.1576576576576576,77,776365,0.9179374541611334,GSE136831
135I,IPF,cMonocyte,IL1R1,222,41,0.1846846846846846,59,776365,0.8528793644397146,GSE136831
135I,IPF,cMonocyte,IL1R2,222,147,0.6621621621621622,858,776365,11.9777148212378,GSE136831
135I,IPF,cMonocyte,IL1RAP,222,157,0.7072072072072072,389,776365,5.268527091199309,GSE136831
135I,IPF,cMonocyte,IL1RN,222,29,0.1306306306306306,50,776365,0.651687394751256,GSE136831
135I,IPF,cMonocyte,NLRP3,222,191,0.8603603603603603,607,776365,8.426902319080378,GSE136831
135I,IPF,cMonocyte,PYCARD,222,78,0.3513513513513513,94,776365,1.2480783453584892,GSE136831
135I,IPF,cMonocyte,SIGIRR,222,21,0.0945945945945946,23,776365,0.3130091542883474,GSE136831
135I,IPF,ncMonocyte,CASP1,95,35,0.3684210526315789,51,552292,0.7965578955154785,GSE136831
135I,IPF,ncMonocyte,GSDMD,95,19,0.2,22,552292,0.3511820403186819,GSE136831
135I,IPF,ncMonocyte,IL1A,95,0,0.0,0,552292,0.0,GSE136831
135I,IPF,ncMonocyte,IL1B,95,20,0.2105263157894736,40,552292,0.7114635050641891,GSE136831
135I,IPF,ncMonocyte,IL1R1,95,3,0.031578947368421,3,552292,0.0411650947656049,GSE136831
135I,IPF,ncMonocyte,IL1R2,95,30,0.3157894736842105,106,552292,2.244553922694444,GSE136831
135I,IPF,ncMonocyte,IL1RAP,95,66,0.6947368421052632,142,552292,2.820958436438485,GSE136831
135I,IPF,ncMonocyte,IL1RN,95,5,0.0526315789473684,6,552292,0.0825495522350937,GSE136831
135I,IPF,ncMonocyte,NLRP3,95,75,0.7894736842105263,280,552292,5.286071804772536,GSE136831
135I,IPF,ncMonocyte,PYCARD,95,45,0.4736842105263157,86,552292,1.5531506559662849,GSE136831
135I,IPF,ncMonocyte,SIGIRR,95,17,0.1789473684210526,24,552292,0.3995969887889408,GSE136831
137C,control,Macrophage,CASP1,478,96,0.200836820083682,115,3364679,0.3724013842586184,GSE136831
137C,control,Macrophage,GSDMD,478,76,0.1589958158995816,96,3364679,0.2863440378635065,GSE136831
137C,control,Macrophage,IL1A,478,6,0.0125523012552301,9,3364679,0.0237908976127905,GSE136831
137C,control,Macrophage,IL1B,478,68,0.1422594142259414,300,3364679,1.0175946731362857,GSE136831
137C,control,Macrophage,IL1R1,478,168,0.3514644351464435,347,3364679,1.162113033627861,GSE136831
137C,control,Macrophage,IL1R2,478,319,0.6673640167364017,2777,3364679,8.836116657161211,GSE136831
137C,control,Macrophage,IL1RAP,478,317,0.6631799163179917,1127,3364679,3.627006837449241,GSE136831
137C,control,Macrophage,IL1RN,478,50,0.104602510460251,93,3364679,0.2930149729717998,GSE136831
137C,control,Macrophage,NLRP3,478,254,0.5313807531380753,706,3364679,2.241097586008854,GSE136831
137C,control,Macrophage,PYCARD,478,193,0.403765690376569,365,3364679,0.9238077198324746,GSE136831
137C,control,Macrophage,SIGIRR,478,53,0.1108786610878661,60,3364679,0.1691662623412204,GSE136831
137C,control,Macrophage_Alveolar,CASP1,217,135,0.6221198156682027,276,3281605,0.9522366018516626,GSE136831
137C,control,Macrophage_Alveolar,GSDMD,217,88,0.4055299539170507,150,3281605,0.4052570040790258,GSE136831
137C,control,Macrophage_Alveolar,IL1A,217,40,0.184331797235023,73,3281605,0.2412897984070536,GSE136831
137C,control,Macrophage_Alveolar,IL1B,217,44,0.2027649769585253,74,3281605,0.2347227986109037,GSE136831
137C,control,Macrophage_Alveolar,IL1R1,217,12,0.0552995391705069,12,3281605,0.0528830627759932,GSE136831
137C,control,Macrophage_Alveolar,IL1R2,217,24,0.1105990783410138,121,3281605,0.436375097419193,GSE136831
137C,control,Macrophage_Alveolar,IL1RAP,217,157,0.7235023041474654,627,3281605,2.236527343226116,GSE136831
137C,control,Macrophage_Alveolar,IL1RN,217,19,0.0875576036866359,25,3281605,0.0864035204148566,GSE136831
137C,control,Macrophage_Alveolar,NLRP3,217,15,0.0691244239631336,23,3281605,0.0589681518404286,GSE136831
137C,control,Macrophage_Alveolar,PYCARD,217,164,0.7557603686635944,749,3281605,2.01574248288456,GSE136831
137C,control,Macrophage_Alveolar,SIGIRR,217,44,0.2027649769585253,60,3281605,0.16353096603388,GSE136831
137C,control,NK,CASP1,114,7,0.0614035087719298,7,392115,0.2355339836567063,GSE136831
137C,control,NK,GSDMD,114,12,0.1052631578947368,12,392115,0.3068049680771386,GSE136831
137C,control,NK,IL1A,114,0,0.0,0,392115,0.0,GSE136831
137C,control,NK,IL1B,114,0,0.0,0,392115,0.0,GSE136831
137C,control,NK,IL1R1,114,1,0.0087719298245614,1,392115,0.0541811601270006,GSE136831
137C,control,NK,IL1R2,114,3,0.0263157894736842,3,392115,0.0620912740232244,GSE136831
137C,control,NK,IL1RAP,114,8,0.0701754385964912,10,392115,0.3036666752032296,GSE136831
137C,control,NK,IL1RN,114,0,0.0,0,392115,0.0,GSE136831
137C,control,NK,NLRP3,114,5,0.043859649122807,5,392115,0.1087859020327429,GSE136831
137C,control,NK,PYCARD,114,8,0.0701754385964912,10,392115,0.2242263174428367,GSE136831
137C,control,NK,SIGIRR,114,41,0.3596491228070175,55,392115,1.405627494907636,GSE136831
137C,control,cMonocyte,CASP1,50,7,0.14,9,220310,0.3756891127768115,GSE136831
137C,control,cMonocyte,GSDMD,50,6,0.12,9,220310,0.4751879118189874,GSE136831
137C,control,cMonocyte,IL1A,50,0,0.0,0,220310,0.0,GSE136831
137C,control,cMonocyte,IL1B,50,21,0.42,75,220310,3.422034878403101,GSE136831
137C,control,cMonocyte,IL1R1,50,15,0.3,36,220310,1.770880296855439,GSE136831
137C,control,cMonocyte,IL1R2,50,42,0.84,329,220310,15.06269698288098,GSE136831
137C,control,cMonocyte,IL1RAP,50,32,0.64,91,220310,4.244712847747662,GSE136831
137C,control,cMonocyte,IL1RN,50,5,0.1,9,220310,0.2859681852430424,GSE136831
137C,control,cMonocyte,NLRP3,50,27,0.54,75,220310,3.4001390612563105,GSE136831
137C,control,cMonocyte,PYCARD,50,15,0.3,30,220310,1.1802867468684624,GSE136831
137C,control,cMonocyte,SIGIRR,50,5,0.1,7,220310,0.4148586822879485,GSE136831
138I,IPF,B,CASP1,82,3,0.0365853658536585,3,309161,0.0885326731212501,GSE136831
138I,IPF,B,GSDMD,82,7,0.0853658536585365,7,309161,0.2579441571234667,GSE136831
138I,IPF,B,IL1A,82,0,0.0,0,309161,0.0,GSE136831
138I,IPF,B,IL1B,82,0,0.0,0,309161,0.0,GSE136831
138I,IPF,B,IL1R1,82,1,0.0121951219512195,1,309161,0.036776604195475,GSE136831
138I,IPF,B,IL1R2,82,0,0.0,0,309161,0.0,GSE136831
138I,IPF,B,IL1RAP,82,5,0.0609756097560975,6,309161,0.1956633949684803,GSE136831
138I,IPF,B,IL1RN,82,2,0.024390243902439,2,309161,0.0428319207758298,GSE136831
138I,IPF,B,NLRP3,82,2,0.024390243902439,5,309161,0.0441442851512507,GSE136831
138I,IPF,B,PYCARD,82,3,0.0365853658536585,6,309161,0.0767672013413664,GSE136831
138I,IPF,B,SIGIRR,82,4,0.048780487804878,4,309161,0.1413772028900539,GSE136831
138I,IPF,Ciliated,CASP1,85,1,0.0117647058823529,1,907810,0.0038536165227662,GSE136831
138I,IPF,Ciliated,GSDMD,85,22,0.2588235294117647,26,907810,0.2780478926321678,GSE136831
138I,IPF,Ciliated,IL1A,85,0,0.0,0,907810,0.0,GSE136831
138I,IPF,Ciliated,IL1B,85,1,0.0117647058823529,1,907810,0.0126420652077723,GSE136831
138I,IPF,Ciliated,IL1R1,85,15,0.1764705882352941,25,907810,0.2995232293238476,GSE136831
138I,IPF,Ciliated,IL1R2,85,3,0.0352941176470588,3,907810,0.0379285228028692,GSE136831
138I,IPF,Ciliated,IL1RAP,85,9,0.1058823529411764,10,907810,0.0711526977200288,GSE136831
138I,IPF,Ciliated,IL1RN,85,5,0.0588235294117647,5,907810,0.057231195181946,GSE136831
138I,IPF,Ciliated,NLRP3,85,2,0.0235294117647058,2,907810,0.0163209222803807,GSE136831
138I,IPF,Ciliated,PYCARD,85,18,0.2117647058823529,25,907810,0.2304217322065237,GSE136831
138I,IPF,Ciliated,SIGIRR,85,28,0.3294117647058823,46,907810,0.4853396172667744,GSE136831
138I,IPF,Fibroblast,CASP1,187,12,0.0641711229946524,12,2150944,0.0601371068886675,GSE136831
138I,IPF,Fibroblast,GSDMD,187,50,0.267379679144385,78,2150944,0.3515354246662691,GSE136831
138I,IPF,Fibroblast,IL1A,187,0,0.0,0,2150944,0.0,GSE136831
138I,IPF,Fibroblast,IL1B,187,5,0.0267379679144385,5,2150944,0.0187741186366662,GSE136831
138I,IPF,Fibroblast,IL1R1,187,155,0.8288770053475936,1864,2150944,8.01607461120872,GSE136831
138I,IPF,Fibroblast,IL1R2,187,17,0.0909090909090909,38,2150944,0.1119447706511525,GSE136831
138I,IPF,Fibroblast,IL1RAP,187,54,0.2887700534759358,125,2150944,0.3886925549815263,GSE136831
138I,IPF,Fibroblast,IL1RN,187,8,0.0427807486631016,8,2150944,0.0719789089552987,GSE136831
138I,IPF,Fibroblast,NLRP3,187,5,0.0267379679144385,5,2150944,0.0196456752574461,GSE136831
138I,IPF,Fibroblast,PYCARD,187,49,0.2620320855614973,75,2150944,0.2963727631156567,GSE136831
138I,IPF,Fibroblast,SIGIRR,187,44,0.2352941176470588,56,2150944,0.2179263868107783,GSE136831
138I,IPF,Goblet,CASP1,64,4,0.0625,5,1206672,0.0444903539036089,GSE136831
138I,IPF,Goblet,GSDMD,64,24,0.375,35,1206672,0.2464130869901622,GSE136831
138I,IPF,Goblet,IL1A,64,0,0.0,0,1206672,0.0,GSE136831
138I,IPF,Goblet,IL1B,64,6,0.09375,9,1206672,0.0703264959360905,GSE136831
138I,IPF,Goblet,IL1R1,64,46,0.71875,295,1206672,2.733124467411977,GSE136831
138I,IPF,Goblet,IL1R2,64,6,0.09375,7,1206672,0.0667955828538178,GSE136831
138I,IPF,Goblet,IL1RAP,64,14,0.21875,20,1206672,0.1382698177382723,GSE136831
138I,IPF,Goblet,IL1RN,64,10,0.15625,16,1206672,0.1343743254458852,GSE136831
138I,IPF,Goblet,NLRP3,64,3,0.046875,3,1206672,0.0346234554661222,GSE136831
138I,IPF,Goblet,PYCARD,64,23,0.359375,33,1206672,0.2436049515282128,GSE136831
138I,IPF,Goblet,SIGIRR,64,13,0.203125,16,1206672,0.2399718546970934,GSE136831
138I,IPF,Macrophage,CASP1,1889,396,0.2096347273689782,602,19720721,0.2628077071838676,GSE136831
138I,IPF,Macrophage,GSDMD,1889,444,0.2350449973530968,598,19720721,0.2697627341717706,GSE136831
138I,IPF,Macrophage,IL1A,1889,67,0.0354685018528321,109,19720721,0.0433155181535151,GSE136831
138I,IPF,Macrophage,IL1B,1889,392,0.2075172048703017,1175,19720721,0.5356836483097926,GSE136831
138I,IPF,Macrophage,IL1R1,1889,534,0.2826892535733192,975,19720721,0.6734311336383854,GSE136831
138I,IPF,Macrophage,IL1R2,1889,332,0.1757543673901535,910,19720721,0.7162207119425833,GSE136831
138I,IPF,Macrophage,IL1RAP,1889,783,0.4145050291159343,1496,19720721,0.9765037910897773,GSE136831
138I,IPF,Macrophage,IL1RN,1889,658,0.3483324510322922,2255,19720721,1.360365366223779,GSE136831
138I,IPF,Macrophage,NLRP3,1889,728,0.3853890947591318,1481,19720721,0.9473195504864332,GSE136831
138I,IPF,Macrophage,PYCARD,1889,1171,0.6199047114875595,3290,19720721,1.526575979127111,GSE136831
138I,IPF,Macrophage,SIGIRR,1889,282,0.1492853361566966,336,19720721,0.18398386496274,GSE136831
138I,IPF,Myofibroblast,CASP1,77,5,0.0649350649350649,5,587918,0.1102671082767765,GSE136831
138I,IPF,Myofibroblast,GSDMD,77,17,0.2207792207792207,23,587918,0.2906879469671511,GSE136831
138I,IPF,Myofibroblast,IL1A,77,1,0.0129870129870129,1,587918,0.0070478173262131,GSE136831
138I,IPF,Myofibroblast,IL1B,77,1,0.0129870129870129,1,587918,0.0152376076346509,GSE136831
138I,IPF,Myofibroblast,IL1R1,77,54,0.7012987012987013,258,587918,5.47381929084531,GSE136831
138I,IPF,Myofibroblast,IL1R2,77,2,0.0259740259740259,2,587918,0.0204801972806182,GSE136831
138I,IPF,Myofibroblast,IL1RAP,77,19,0.2467532467532467,25,587918,0.4911251499861814,GSE136831
138I,IPF,Myofibroblast,IL1RN,77,2,0.0259740259740259,2,587918,0.027485329212691,GSE136831
138I,IPF,Myofibroblast,NLRP3,77,3,0.0389610389610389,4,587918,0.035906783216835,GSE136831
138I,IPF,Myofibroblast,PYCARD,77,16,0.2077922077922078,20,587918,0.2753570531097307,GSE136831
138I,IPF,Myofibroblast,SIGIRR,77,6,0.0779220779220779,6,587918,0.1007485697970724,GSE136831
138I,IPF,NK,CASP1,92,4,0.0434782608695652,4,238021,0.1990778660339413,GSE136831
138I,IPF,NK,GSDMD,92,6,0.0652173913043478,6,238021,0.2098570735229493,GSE136831
138I,IPF,NK,IL1A,92,0,0.0,0,238021,0.0,GSE136831
138I,IPF,NK,IL1B,92,1,0.0108695652173913,1,238021,0.0330582883740611,GSE136831
138I,IPF,NK,IL1R1,92,0,0.0,0,238021,0.0,GSE136831
138I,IPF,NK,IL1R2,92,1,0.0108695652173913,2,238021,0.0687294670717123,GSE136831
138I,IPF,NK,IL1RAP,92,2,0.0217391304347826,2,238021,0.1533832695220846,GSE136831
138I,IPF,NK,IL1RN,92,2,0.0217391304347826,2,238021,0.058130992471395,GSE136831
138I,IPF,NK,NLRP3,92,2,0.0217391304347826,2,238021,0.0479916314873815,GSE136831
138I,IPF,NK,PYCARD,92,9,0.0978260869565217,9,238021,0.3735480347900073,GSE136831
138I,IPF,NK,SIGIRR,92,8,0.0869565217391304,11,238021,0.5367843138561064,GSE136831
138I,IPF,SMC,CASP1,59,0,0.0,0,324387,0.0,GSE136831
138I,IPF,SMC,GSDMD,59,12,0.2033898305084746,15,324387,0.4302379793987161,GSE136831
138I,IPF,SMC,IL1A,59,0,0.0,0,324387,0.0,GSE136831
138I,IPF,SMC,IL1B,59,1,0.0169491525423728,1,324387,0.0156922067793471,GSE136831
138I,IPF,SMC,IL1R1,59,12,0.2033898305084746,21,324387,0.6792556928291394,GSE136831
138I,IPF,SMC,IL1R2,59,4,0.0677966101694915,4,324387,0.2833549830000647,GSE136831
138I,IPF,SMC,IL1RAP,59,7,0.1186440677966101,11,324387,0.2404371322892953,GSE136831
138I,IPF,SMC,IL1RN,59,2,0.0338983050847457,2,324387,0.0787057646063557,GSE136831
138I,IPF,SMC,NLRP3,59,2,0.0338983050847457,2,324387,0.0748102209137003,GSE136831
138I,IPF,SMC,PYCARD,59,6,0.1016949152542373,6,324387,0.1693454257958028,GSE136831
138I,IPF,SMC,SIGIRR,59,6,0.1016949152542373,7,324387,0.1850260045517083,GSE136831
138I,IPF,T,CASP1,241,15,0.0622406639004149,15,864642,0.1663769334613508,GSE136831
138I,IPF,T,GSDMD,241,21,0.0871369294605809,25,864642,0.2481448201068901,GSE136831
138I,IPF,T,IL1A,241,0,0.0,0,864642,0.0,GSE136831
138I,IPF,T,IL1B,241,2,0.0082987551867219,2,864642,0.0179136482092168,GSE136831
138I,IPF,T,IL1R1,241,16,0.0663900414937759,32,864642,0.4905953811373855,GSE136831
138I,IPF,T,IL1R2,241,5,0.0207468879668049,5,864642,0.0548271691737797,GSE136831
138I,IPF,T,IL1RAP,241,9,0.0373443983402489,10,864642,0.095779744588305,GSE136831
138I,IPF,T,IL1RN,241,3,0.0124481327800829,4,864642,0.0275983321317213,GSE136831
138I,IPF,T,NLRP3,241,29,0.1203319502074688,33,864642,0.3761465896996322,GSE136831
138I,IPF,T,PYCARD,241,16,0.0663900414937759,19,864642,0.2157675936179123,GSE136831
138I,IPF,T,SIGIRR,241,20,0.0829875518672199,24,864642,0.2773548969515863,GSE136831
138I,IPF,T_Cytotoxic,CASP1,64,5,0.078125,6,212966,0.5644466601315496,GSE136831
138I,IPF,T_Cytotoxic,GSDMD,64,6,0.09375,6,212966,0.2572544975784177,GSE136831
138I,IPF,T_Cytotoxic,IL1A,64,1,0.015625,1,212966,0.0672332185886402,GSE136831
138I,IPF,T_Cytotoxic,IL1B,64,1,0.015625,1,212966,0.0410643889618922,GSE136831
138I,IPF,T_Cytotoxic,IL1R1,64,2,0.03125,2,212966,0.1087286091620036,GSE136831
138I,IPF,T_Cytotoxic,IL1R2,64,1,0.015625,1,212966,0.0445791726105563,GSE136831
138I,IPF,T_Cytotoxic,IL1RAP,64,3,0.046875,3,212966,0.1268588588514932,GSE136831
138I,IPF,T_Cytotoxic,IL1RN,64,0,0.0,0,212966,0.0,GSE136831
138I,IPF,T_Cytotoxic,NLRP3,64,1,0.015625,1,212966,0.0178062678062678,GSE136831
138I,IPF,T_Cytotoxic,PYCARD,64,1,0.015625,1,212966,0.0556247775008899,GSE136831
138I,IPF,T_Cytotoxic,SIGIRR,64,4,0.0625,4,212966,0.1809753568315174,GSE136831
138I,IPF,VE_Peribronchial,CASP1,120,9,0.075,10,1006342,0.0975952704428418,GSE136831
138I,IPF,VE_Peribronchial,GSDMD,120,28,0.2333333333333333,38,1006342,0.309472202057121,GSE136831
138I,IPF,VE_Peribronchial,IL1A,120,0,0.0,0,1006342,0.0,GSE136831
138I,IPF,VE_Peribronchial,IL1B,120,2,0.0166666666666666,3,1006342,0.0232910767397874,GSE136831
138I,IPF,VE_Peribronchial,IL1R1,120,80,0.6666666666666666,496,1006342,4.753569467609365,GSE136831
138I,IPF,VE_Peribronchial,IL1R2,120,6,0.05,6,1006342,0.1149186653765705,GSE136831
138I,IPF,VE_Peribronchial,IL1RAP,120,30,0.25,50,1006342,0.4770251414879404,GSE136831
138I,IPF,VE_Peribronchial,IL1RN,120,3,0.025,3,1006342,0.0257312206786607,GSE136831
138I,IPF,VE_Peribronchial,NLRP3,120,3,0.025,3,1006342,0.0335094509553815,GSE136831
138I,IPF,VE_Peribronchial,PYCARD,120,18,0.15,21,1006342,0.213185435181265,GSE136831
138I,IPF,VE_Peribronchial,SIGIRR,120,28,0.2333333333333333,36,1006342,0.321338882923236,GSE136831
138I,IPF,cDC2,CASP1,113,21,0.1858407079646017,29,1258429,0.227014086513323,GSE136831
138I,IPF,cDC2,GSDMD,113,27,0.2389380530973451,36,1258429,0.2990967199073635,GSE136831
138I,IPF,cDC2,IL1A,113,1,0.0088495575221238,1,1258429,0.0052801655859927,GSE136831
138I,IPF,cDC2,IL1B,113,13,0.1150442477876106,46,1258429,0.4004385662634816,GSE136831
138I,IPF,cDC2,IL1R1,113,69,0.6106194690265486,203,1258429,2.041548454798479,GSE136831
138I,IPF,cDC2,IL1R2,113,69,0.6106194690265486,429,1258429,3.1624486733115176,GSE136831
138I,IPF,cDC2,IL1RAP,113,48,0.4247787610619469,114,1258429,0.9324755040560392,GSE136831
138I,IPF,cDC2,IL1RN,113,13,0.1150442477876106,35,1258429,0.2055256176826799,GSE136831
138I,IPF,cDC2,NLRP3,113,70,0.6194690265486725,246,1258429,2.167926394959413,GSE136831
138I,IPF,cDC2,PYCARD,113,65,0.5752212389380531,175,1258429,1.1752661510766569,GSE136831
138I,IPF,cDC2,SIGIRR,113,22,0.1946902654867256,23,1258429,0.1904947351163682,GSE136831
138I,IPF,cMonocyte,CASP1,202,49,0.2425742574257425,60,948314,0.5898397793679167,GSE136831
138I,IPF,cMonocyte,GSDMD,202,24,0.1188118811881188,27,948314,0.289751601971222,GSE136831
