logFC	logCPM	F	PValue	FDR	feature_id	contrast	FDR_all_three
0.0454041087694227	5.35161725701429	0.541076825227641	0.468042356894377	0.555209878407733	67241	Mutant_positive_minus_negative	0.586539834932141
-0.067523155073592	-1.08300038280151	0.00900066168952406	0.925016307537812	0.944930741178267	26950	Mutant_positive_minus_negative	0.951445344896035
-0.225197615316951	1.57191948113104	1.31532724873486	0.261052181220326	0.343581783341638	628327	Mutant_positive_minus_negative	0.377608978602974
1.17635429106079	1.99650826067001	66.2159576499868	6.93850294277427e-09	5.78805439032718e-08	627110	Mutant_positive_minus_negative	8.93178747179914e-08
1.53577753486991	3.08433788246922	134.095527343546	2.99872617219054e-12	5.93472388873831e-11	76820	Mutant_positive_minus_negative	9.38700106678716e-11
1.61497012009355	2.1314309982706	114.544295634409	1.88313636163494e-11	3.06393608717827e-10	18109	Mutant_positive_minus_negative	4.76316408555361e-10
-0.036656170329215	5.93193499588698	0.472806285358335	0.497298593827726	0.583050096858923	104721	Mutant_positive_minus_negative	0.613020178106856
-0.269829025406449	6.43989706231826	34.7138850484519	2.35554710623326e-06	1.0819617791686e-05	71169	Mutant_positive_minus_negative	1.62583046709587e-05
1.74190393806334	3.484480751186	211.123475944343	1.19843348983561e-14	4.39595603505657e-13	105005	Mutant_positive_minus_negative	7.48201758060358e-13
1.5272690924967	3.13762931436961	139.516629446157	1.8773410874581e-12	3.85532995741756e-11	217410	Mutant_positive_minus_negative	6.12317110883965e-11
-0.281546048455718	5.24418449892645	14.2673883247937	0.000751833207021687	0.00198223348175845	14245	Mutant_positive_minus_negative	0.00271647381203489
-0.974298695555897	4.38131130688517	155.698398655224	5.0620045037943e-13	1.19728752867184e-11	50496	Mutant_positive_minus_negative	1.93753507174863e-11
-0.433824835200254	7.61249279600937	123.865758369178	7.5677674107951e-12	1.35747374735141e-10	19878	Mutant_positive_minus_negative	2.12079733556707e-10
-0.133905585424338	4.52038271512544	3.49202782007017	0.0720529982462414	0.113390877835105	217430	Mutant_positive_minus_negative	0.1346470336973
1.91394646237653	3.42106842151322	385.283246822238	5.17881376972485e-18	5.619194017556e-16	73667	Mutant_positive_minus_negative	9.49068595878553e-16
-1.34076083793691	2.65213960684988	33.2216854611768	3.33960811215664e-06	1.48900458242018e-05	382571	Mutant_positive_minus_negative	2.22392100721984e-05
-0.260517101137574	7.70425513080997	46.6229632771741	1.92674305624089e-07	1.13197066492365e-06	71853	Mutant_positive_minus_negative	1.73272866657459e-06
-1.45632107993911	7.09584796634508	656.184708955776	4.06414295331119e-21	1.21267773199185e-18	68775	Mutant_positive_minus_negative	2.27924971314132e-18
-0.276692166649117	4.0666774845797	9.59507410715928	0.00437599807095543	0.00956713908256227	217431	Mutant_positive_minus_negative	0.0125932950232621
0.296513930491373	4.78091436159046	16.7058146948202	0.000327338319754526	0.00093811994261382	18263	Mutant_positive_minus_negative	0.00130509157241402
-0.0494906673967884	5.77720569179195	0.918680856502757	0.345942451176282	0.434134832776706	53602	Mutant_positive_minus_negative	0.467877189102873
-0.22963733017939	2.39337131575869	1.84319959946703	0.185309399703243	0.256742623966026	668525	Mutant_positive_minus_negative	0.288224517469404
0.0214146849141421	5.37604498876051	0.142498085010854	0.708627565557263	0.770502123839277	100043324	Mutant_positive_minus_negative	0.792303898961363
-0.227290000029733	1.76727979106116	1.79698799159279	0.190746755237312	0.263241719671097	668455	Mutant_positive_minus_negative	0.295136283831486
-0.183783324740074	0.600402919283101	0.316100969782123	0.578393852402339	0.65678856951659	69513	Mutant_positive_minus_negative	0.684222771255274
-0.308775986411501	0.0412804477022424	1.05145970372626	0.3137475145661	0.400271866141064	382686	Mutant_positive_minus_negative	0.435031116718084
-0.594719808056146	5.39009219022033	69.518797573782	4.17288749728922e-09	3.64974759909467e-08	211914	Mutant_positive_minus_negative	5.64157906546089e-08
-0.338210705417395	4.83858557374721	20.6791219794647	9.35523427842541e-05	0.00030565553814287	16413	Mutant_positive_minus_negative	0.000432870223849052
-0.195961480468748	6.73656482388774	20.0254899323882	0.000114056837867805	0.000365566183920029	54451	Mutant_positive_minus_negative	0.000515648571199551
-0.514102402039687	5.56371245011777	59.0970915386769	2.10071358428897e-08	1.54330833209411e-07	67732	Mutant_positive_minus_negative	2.40019675801382e-07
-0.159151921109455	6.65201627546892	13.777340459844	0.000894442731467256	0.00232621076457357	11491	Mutant_positive_minus_negative	0.00317457264691863
-0.00637140730620113	6.17719430664152	0.0174885097558801	0.895727364935182	0.922647700331991	22630	Mutant_positive_minus_negative	0.931115615935880
-0.588555059731457	1.92277762490346	12.136151571065	0.00162902917311069	0.00396735467744239	434693	Mutant_positive_minus_negative	0.00534226081090295
0.0826307181070253	3.11519412461799	0.517603509607402	0.477767909918755	0.564502504591791	21340	Mutant_positive_minus_negative	0.595226808325803
0.093834436012752	3.04507737931285	0.623690430934892	0.43624950349948	0.525246162512449	195733	Mutant_positive_minus_negative	0.556526581037431
-0.0755497413079886	5.17883321016279	1.0044103854794	0.324741976222152	0.412500737049768	194655	Mutant_positive_minus_negative	0.446600570484496
-1.82593085293064	1.22172411937651	19.1935700497124	0.000146147951370828	0.000456631416324962	12879	Mutant_positive_minus_negative	0.0006406342254835
0.600591323271967	2.63795032675631	18.1478582727827	0.000204989861940582	0.000618076699935887	20135	Mutant_positive_minus_negative	0.000864221365239581
2.30617686680421	-0.603498091927623	26.2272993333605	1.51221641489566e-05	5.86149135486412e-05	67216	Mutant_positive_minus_negative	8.56507936807572e-05
-0.25735041736678	7.05934041327211	40.5353402741891	6.55009837813418e-07	3.42423606587365e-06	77480	Mutant_positive_minus_negative	5.19676119491034e-06
-0.256647037248282	6.55135543071151	9.93615418498061	0.00545567495969534	0.0116582086041362	15902	Mutant_positive_minus_negative	0.0152376549876334
-0.308662171464071	5.87641272116364	28.5560268283757	1.0513087207422e-05	4.23031797485375e-05	108089	Mutant_positive_minus_negative	6.20704189917658e-05
0.631631605145486	2.58956953073899	27.6521938713503	1.33316645769996e-05	5.24477960387235e-05	58185	Mutant_positive_minus_negative	7.66599533947099e-05
0.790655322361091	2.97448364907937	33.7937422709984	2.91642891808392e-06	1.3154450899125e-05	22169	Mutant_positive_minus_negative	1.96687819876804e-05
2.11400602998576	-0.15429498317458	26.269262081725	1.73590943511029e-05	6.6357158894238e-05	20666	Mutant_positive_minus_negative	9.66660035716157e-05
-0.100811728155555	2.78044063845796	0.507713284900044	0.481966987325959	0.568425036131771	20115	Mutant_positive_minus_negative	0.598910791159635
-0.336030772014202	2.79457484985907	5.7092766712784	0.0237767532840471	0.0430528771099632	19819	Mutant_positive_minus_negative	0.0533738576324182
-0.426232912695801	5.71248270303361	48.0590922121179	1.46538507610787e-07	8.8025221993379e-07	104923	Mutant_positive_minus_negative	1.35470650325419e-06
-0.206381944907271	5.12039981359284	8.81364591638264	0.00603089962283241	0.0127591271540589	217449	Mutant_positive_minus_negative	0.0166149571285276
0.0866791926427209	3.34448115529766	0.756922299584459	0.391616407348729	0.481030690396618	380752	Mutant_positive_minus_negative	0.514163113986299
1.0802353711632	5.14488961942015	278.626317289188	3.52341948334064e-16	1.9952327264056e-14	69675	Mutant_positive_minus_negative	3.50444722458419e-14
2.21395908713658	-0.435582673243688	17.0573536419592	0.000262274285384459	0.000770291086887235	268534	Mutant_positive_minus_negative	0.00107448894878329
-0.210205321481822	4.20509608918097	5.85002502397398	0.0222549474125697	0.0406579258275558	211986	Mutant_positive_minus_negative	0.0505205214416139
-0.19959833339517	4.4705500071126	6.19865458364565	0.0189265057961687	0.0352791523226038	11431	Mutant_positive_minus_negative	0.0440605647311859
0.100512511534898	3.53115254086515	0.977632809805632	0.331166419023493	0.418908668304032	24057	Mutant_positive_minus_negative	0.452973302950414
0.0337111050786305	3.59085596035872	0.0718077738613071	0.790666999516272	0.839690789737566	104943	Mutant_positive_minus_negative	0.85553962146231
1.64379691143664	5.60877800959634	161.942589581197	1.86484810896808e-07	1.09790333067867e-06	16777	Mutant_positive_minus_negative	1.68161467989628e-06
-0.365101202940942	5.87559605765744	51.5892523541238	7.64277589062198e-08	4.91239895272952e-07	13382	Mutant_positive_minus_negative	7.58056535599131e-07
-0.381062711404085	4.78981307203836	24.173968524448	3.39659394651103e-05	0.000121320330741402	104836	Mutant_positive_minus_negative	0.000175965114103723
-0.34258074423182	7.16251067533799	59.7834581120892	1.87744931901623e-08	1.40016739982603e-07	23985	Mutant_positive_minus_negative	2.17173790735749e-07
-0.531988231708946	5.01876448566543	63.8448257048988	9.83032438557475e-09	7.89070425072829e-08	12033	Mutant_positive_minus_negative	1.22119546170198e-07
-0.67271607499699	2.3945608220405	16.4331133906341	0.00035834375643217	0.00101590749585265	71916	Mutant_positive_minus_negative	0.00141094444039965
-0.402220382776369	5.40663921269952	38.2448183346599	1.06881574948877e-06	5.33582534397289e-06	238123	Mutant_positive_minus_negative	8.05427157312664e-06
-0.414164298432706	1.09427649239402	3.29170430851253	0.0802556773840258	0.1246992880323	73010	Mutant_positive_minus_negative	0.147086540722807
-0.0266280426855068	6.94543470301486	0.378520318053602	0.54331444257862	0.625886620465503	73389	Mutant_positive_minus_negative	0.654360635383113
1.45330779088232	1.5767780089257	47.9223697786418	1.51344042523846e-07	9.08064255143077e-07	19088	Mutant_positive_minus_negative	1.39500247354455e-06
1.58009772141133	1.62615509973869	57.4004459789313	2.80148600779392e-08	2.0031270459415e-07	30955	Mutant_positive_minus_negative	3.10263075638333e-07
-0.0713771016385491	4.74553391180684	0.62019621189656	0.437523602174223	0.526330920401244	72123	Mutant_positive_minus_negative	0.557617080579518
-0.37246875189745	6.11928221429155	49.9146434412513	1.03686223769102e-07	6.46362172760703e-07	59027	Mutant_positive_minus_negative	9.96158172137084e-07
-0.363668803264232	2.31517393582606	1.85835749242468	0.183569227959544	0.254695532595929	100504486	Mutant_positive_minus_negative	0.286109662725257
0.297247939620419	0.190654509249536	0.342399692301808	0.563099382455141	0.643869852983097	74076	Mutant_positive_minus_negative	0.671719075741829
-0.147783951309968	7.22400762327327	11.8672824571627	0.00180175682687312	0.00434100293878312	19027	Mutant_positive_minus_negative	0.00583796302222538
1.85951114671769	4.10493796237226	438.780543639508	9.13870318582209e-19	1.24382560202821e-16	68764	Mutant_positive_minus_negative	2.18147874817255e-16
0.0106360538860954	5.10451759952475	0.0226100772656076	0.881542551786482	0.910956658909027	380753	Mutant_positive_minus_negative	0.921450702877866
0.333932778068181	1.21485263319422	2.05327875670881	0.162841594567291	0.229988183261068	100504517	Mutant_positive_minus_negative	0.260323333820587
2.06506728691448	0.571854802385165	60.2236901851251	1.76499589833438e-08	1.3242590115356e-07	75040	Mutant_positive_minus_negative	2.05649634732588e-07
-0.397781982717933	3.90110686606614	20.354636767314	0.000103188092364423	0.00033397297478648	28071	Mutant_positive_minus_negative	0.000471919760599249
-0.782523846281808	0.299705366572609	4.70316798793911	0.0386956381870495	0.0659130005610123	100861990	Mutant_positive_minus_negative	0.0803893852687129
-1.3227308643946	3.24327032400076	58.46797742465	2.33113303360299e-08	1.69652252107805e-07	79221	Mutant_positive_minus_negative	2.63372768078039e-07
-0.412233928501832	6.84679219632385	101.101291384145	7.63281172659509e-11	1.04991761303058e-09	217463	Mutant_positive_minus_negative	1.62382139053724e-09
0.684144879714147	0.848718968796036	6.61417703102097	0.0156573301975816	0.0298561061012261	100169866	Mutant_positive_minus_negative	0.0375134127385228
-0.0207925476728372	5.51123025832489	0.109917297033526	0.742682059824939	0.799740081910178	11622	Mutant_positive_minus_negative	0.818659764154856
1.72014717979657	1.27039704727445	61.1685709166185	1.51489797616214e-08	1.15731939921869e-07	403205	Mutant_positive_minus_negative	1.79337413515755e-07
0.963287614461844	2.39737330476876	28.2907235632031	1.12588528997709e-05	4.5058643691732e-05	66109	Mutant_positive_minus_negative	6.59626627636348e-05
-0.189010428684209	1.56205973276815	0.935227454629768	0.34170670407137	0.429694065423986	432649	Mutant_positive_minus_negative	0.463677274364496
0.232676926867023	3.05502199537729	4.07614006274522	0.0530612010770385	0.0869099119509478	66912	Mutant_positive_minus_negative	0.104581140184358
-0.136048717808087	4.25681805179838	2.44313993943971	0.129159107396495	0.188101437053128	217473	Mutant_positive_minus_negative	0.216200306785532
0.515690694708304	1.1589492966094	4.68406595890144	0.0390358362199	0.0664195673635232	75847	Mutant_positive_minus_negative	0.0809840934333425
1.4237095780669	1.74209040589917	30.498098520933	6.48210364592984e-06	2.72195724412036e-05	17286	Mutant_positive_minus_negative	4.01983693726009e-05
-0.256831175895966	3.8248771116114	3.30115972321264	0.0798408048398012	0.12410438067465	319660	Mutant_positive_minus_negative	0.146437203344618
1.16344573638124	-0.262299036122363	4.82673382217294	0.0362402500782285	0.0624019221189429	217480	Mutant_positive_minus_negative	0.0762066841634162
1.40811193145318	1.38196544125711	35.3711718492851	2.03019184554346e-06	9.50813663611601e-06	14009	Mutant_positive_minus_negative	1.42772881139684e-05
0.0296920174868499	3.48131259077143	0.0630415250603388	0.803566625108795	0.849270468986313	11861	Mutant_positive_minus_negative	0.864912907875609
0.778402916811837	-0.418230335599796	1.93388261451403	0.175159305996142	0.244778149314253	20259	Mutant_positive_minus_negative	0.275617448972633
0.342574142643174	2.26594704431467	0.53336642032614	0.47121602456454	0.558249052236649	380755	Mutant_positive_minus_negative	0.589358720784324
-0.016588608971991	7.38250301263826	0.0677073464208652	0.796942720841092	0.844167344113216	15982	Mutant_positive_minus_negative	0.859880155066205
0.70005815457871	1.51384984814339	3.68940836306029	0.0649058948349427	0.103630362652703	100316693	Mutant_positive_minus_negative	0.123679367642743
-0.104635025255673	3.70922508582918	0.971487338145492	0.332665434613181	0.42029451050062	246196	Mutant_positive_minus_negative	0.454422779973422
-0.331438550236067	6.52424477574947	28.0892272301623	1.18566998162244e-05	4.71230928146868e-05	238130	Mutant_positive_minus_negative	6.9031352475999e-05
-0.167697650638703	0.243381381394882	0.238236445701735	0.629248237149572	0.701092607181729	93757	Mutant_positive_minus_negative	0.726606805656974
1.37165339786525	1.19305534588507	27.0694075231915	1.54962649229368e-05	5.99900315729259e-05	16981	Mutant_positive_minus_negative	8.7623923667743e-05
-0.1185564559897	6.75119874742967	6.10967718545394	0.0197206536351258	0.0365443284130671	27362	Mutant_positive_minus_negative	0.0455923803222327
0.178360997088797	2.00289026220404	1.16287527687581	0.289981011420722	0.375477374046893	100039062	Mutant_positive_minus_negative	0.409341504764572
-0.572657533682597	6.28766471239713	165.24851786605	2.46397184617889e-13	6.36122914564253e-12	67452	Mutant_positive_minus_negative	1.0436120245308e-11
2.02921686856518	2.97894904635542	155.650992632935	6.36367909912602e-12	1.16026844773254e-10	319504	Mutant_positive_minus_negative	1.82063020716729e-10
0.459773302319152	1.34716768640899	3.6621549158976	0.0658337807140415	0.104874429318179	217517	Mutant_positive_minus_negative	0.12514376651593
-0.51404247646467	3.43726964201726	22.2644960514079	5.85317609798882e-05	0.000198900307350842	217536	Mutant_positive_minus_negative	0.000283776316018314
-0.237350632071759	3.83306216290853	4.0122663384624	0.0548359648064157	0.0895050315523192	18760	Mutant_positive_minus_negative	0.107559921192071
0.0854467115502832	4.51965995786775	1.1176200022563	0.299376443263002	0.385423572325651	217558	Mutant_positive_minus_negative	0.419651720450695
-0.302369231478777	5.75575148957646	33.2398690551245	3.32151329419521e-06	1.48264097447448e-05	76983	Mutant_positive_minus_negative	2.21377148937856e-05
1.51821169484263	-0.510525658145938	4.30835643456978	0.0463980919566577	0.0771280045853332	12810	Mutant_positive_minus_negative	0.0934776498635178
-0.362884959954229	6.58269779255295	64.3994859774587	9.01917749612269e-09	7.31911914382007e-08	94186	Mutant_positive_minus_negative	1.13068859167659e-07
-0.140579121016896	3.55864105936727	1.36636163643316	0.25219430953369	0.33384923698701	11782	Mutant_positive_minus_negative	0.367733005048843
-0.064564282753483	8.01003665288268	2.71339033631483	0.110574842045659	0.164826520240219	207304	Mutant_positive_minus_negative	0.190814775248066
0.23776966335966	2.04341965865102	1.37424382134985	0.250863225979973	0.332342368024697	544864	Mutant_positive_minus_negative	0.366300271993769
-0.242269247795141	6.19096188761898	21.1481056353635	8.12952256791223e-05	0.00026912240700603	320487	Mutant_positive_minus_negative	0.000381195745432838
-0.196453476785407	2.83493636286358	2.21382362886245	0.14784316401036	0.211344622515638	328092	Mutant_positive_minus_negative	0.240765615867971
0.767648116305843	0.0520476911751238	4.7857987512559	0.0371473566505112	0.0636837284592909	76826	Mutant_positive_minus_negative	0.0777733620009894
0.101563208394204	7.20316726115395	5.82085056664828	0.0225612995695229	0.0411207710702122	11855	Mutant_positive_minus_negative	0.0511087878315237
1.38301605340185	0.2294102481508	15.1405262685321	0.000558648399158315	0.0015180365256288	238161	Mutant_positive_minus_negative	0.00209001492396892
0.26613853015363	4.04479964257903	8.36916199104333	0.00726680700184775	0.0151060795070565	104725	Mutant_positive_minus_negative	0.0195432939867119
-0.229524838222605	4.05613870835788	5.94314786754383	0.0213071319972618	0.0391198035817671	66266	Mutant_positive_minus_negative	0.0487315537291226
-0.154985433329244	5.68228957052698	8.89118514024791	0.00583968468252744	0.0124002391589018	72183	Mutant_positive_minus_negative	0.0161704724927
-0.164837807792492	5.99627502680531	11.1808108639499	0.00234014412426045	0.00549563738943926	12632	Mutant_positive_minus_negative	0.00733825307842061
0.125612196323583	4.8192637969061	3.35088057788485	0.0777238390644622	0.121251064440398	217578	Mutant_positive_minus_negative	0.143271394771606
-0.29525280288015	1.68212699523819	1.23175841452408	0.276412780479679	0.361042234356655	72658	Mutant_positive_minus_negative	0.394700966493898
0.151841918547613	1.0450122639224	0.464927503157653	0.500877716898926	0.586375096702779	665137	Mutant_positive_minus_negative	0.616354197818967
-0.356394614797761	5.40068928007641	37.0977365247667	1.37490488232446e-06	6.67909334819861e-06	24067	Mutant_positive_minus_negative	1.00801815187335e-05
0.235549483735921	5.84864965367744	17.1188801813248	0.000285768224223699	0.000832672256723927	73385	Mutant_positive_minus_negative	0.00115810023517018
0.155833077367634	1.25203031120194	0.40925159987612	0.5274987901514	0.611389499364243	100039815	Mutant_positive_minus_negative	0.640511639075711
-0.303029657024544	5.31221064172294	26.0536192914759	2.02876610985088e-05	7.60713749648289e-05	665155	Mutant_positive_minus_negative	0.00011111307786956
0.310178003390934	5.86645370612068	33.0016818779985	3.51401055329411e-06	1.55870176514898e-05	100101807	Mutant_positive_minus_negative	2.32773819887198e-05
0.0441959702788522	1.27022853194416	0.0428360712200348	0.837517277875668	0.876495216748878	100039830	Mutant_positive_minus_negative	0.889433374793105
-0.368113914352255	5.18350170734866	33.4049283250811	3.19477615075507e-06	1.43224925614319e-05	100101806	Mutant_positive_minus_negative	2.13818030575625e-05
0.0536016266223206	3.07942621359954	0.140368181137242	0.710709432178813	0.772332788183671	100503822	Mutant_positive_minus_negative	0.793906951021343
-0.114444648334828	3.57247299565265	0.990641237180414	0.328023897538193	0.416056469729633	59032	Mutant_positive_minus_negative	0.450050295711611
-0.211694207639605	3.65415499436296	3.92594855020586	0.0573411054405683	0.0930848077020148	66132	Mutant_positive_minus_negative	0.111622355973886
-0.296688561474532	6.01068396043654	27.9118544680904	1.2414594463504e-05	4.91389917591141e-05	26443	Mutant_positive_minus_negative	7.1892826957848e-05
1.51568905284099	7.68063253721539	743.627577557258	7.4036225993624e-22	2.98385873275508e-19	18035	Mutant_positive_minus_negative	5.59473512391577e-19
-0.0960236065771676	1.72238190455773	0.379588402720124	0.542754573615273	0.625533478804107	79459	Mutant_positive_minus_negative	0.653969245512625
-0.43909805170945	6.598412637795	78.071309073101	1.25634812745949e-09	1.26623296714206e-08	56784	Mutant_positive_minus_negative	1.95129963582266e-08
-0.0188626482712804	3.76848120105629	0.0418897188188114	0.839295659063146	0.877764319629534	52592	Mutant_positive_minus_negative	0.890509319096244
0.0697048040827851	4.54590183039159	0.52961226744036	0.472750949474712	0.559939216186994	100503961	Mutant_positive_minus_negative	0.59077282744577
-0.459514098637552	6.6338374666347	64.0147679879526	9.57368014850498e-09	7.72064559169456e-08	217588	Mutant_positive_minus_negative	1.19377354286796e-07
-0.0669470871802555	3.76585856578114	0.518499903732149	0.477390322452801	0.564271215295015	621837	Mutant_positive_minus_negative	0.594903970640482
-0.676039393786696	7.68370012063996	245.660601734037	1.76744468821373e-15	8.16180707807267e-14	104798	Mutant_positive_minus_negative	1.41602436053309e-13
-0.330214708488487	8.82866053035415	59.8631277106785	1.85322999472019e-08	1.38510195559145e-07	21869	Mutant_positive_minus_negative	2.14694250358974e-07
-0.825891652414512	1.81811259964746	9.78513949602873	0.00405344618343839	0.00892863017919222	97836	Mutant_positive_minus_negative	0.0117755609403164
-0.676735629011134	0.922233796742572	4.84983323893225	0.0359704584114916	0.0619855211808866	18094	Mutant_positive_minus_negative	0.0757317335989013
-0.226803744305209	5.55601160287721	10.9044882130491	0.00260391872242863	0.00603381166326204	328099	Mutant_positive_minus_negative	0.0080429468275785
-0.577186011375119	2.68208666707029	16.6607496591555	0.000332267605857254	0.000949965758702995	73490	Mutant_positive_minus_negative	0.00132112347462573
-0.235887844810543	6.61150363318773	20.0786945102689	0.000112219426785911	0.000360123397313382	15375	Mutant_positive_minus_negative	0.000508329104518354
-0.120827071362084	2.56180102675342	0.322769532274105	0.574430713781675	0.653675610930434	70846	Mutant_positive_minus_negative	0.68090862678218
-0.762501016975167	0.227378360506851	2.48671176749703	0.12589040333097	0.18424028467113	100504027	Mutant_positive_minus_negative	0.211810398837923
-0.062702485242361	2.86376114859513	0.11696699289362	0.734875615927377	0.793258581428292	100503562	Mutant_positive_minus_negative	0.812923077311427
-0.632495196053464	1.52912535718484	5.10385323486032	0.0317723504081782	0.0555845967903138	66864	Mutant_positive_minus_negative	0.0682136140768359
0.111591695773151	0.306998899663703	0.0680677070629505	0.796064256887441	0.843582366470805	100504043	Mutant_positive_minus_negative	0.859270917113362
-0.0332295035812582	5.1098944876041	0.220240375951101	0.642453965665511	0.712786251788778	20334	Mutant_positive_minus_negative	0.737398272370479
0.0725886794249979	1.69890885298789	0.122148395690352	0.729304785047047	0.788124602645911	66603	Mutant_positive_minus_negative	0.808509077221348
-0.303637646729131	4.46656785941685	12.3844166851067	0.00148487906961287	0.00365376470561034	78232	Mutant_positive_minus_negative	0.00492953364004681
-0.151035063802956	4.19122584624594	2.64130323274143	0.115209409711359	0.17073095913402	18949	Mutant_positive_minus_negative	0.197204074547486
-0.352341279090019	4.1825072088662	17.9287972166811	0.000219831747790758	0.000657207976632255	338320	Mutant_positive_minus_negative	0.000918392406763975
-0.381995368928126	6.7389594582755	69.7109548295927	4.0571207057019e-09	3.56456879216708e-08	217615	Mutant_positive_minus_negative	5.51227932969202e-08
-0.142895451929663	5.14358242462315	4.50504555344497	0.0426794954010398	0.0718003958194224	70611	Mutant_positive_minus_negative	0.0873557801392841
-0.148162240891998	0.645344538398292	0.172014010856717	0.681461152725087	0.7461927484603	217648	Mutant_positive_minus_negative	0.769769310256439
0.0724751201117872	4.00443049960463	0.731197489427176	0.399679948151628	0.488918987411478	66689	Mutant_positive_minus_negative	0.521815490329046
-0.043507173749462	6.20983472703583	0.752660346293064	0.392935470152742	0.482493412067896	328108	Mutant_positive_minus_negative	0.515468259861619
-0.0529696863052799	5.42555718241136	0.708364445408865	0.407046385405731	0.496285691965686	328110	Mutant_positive_minus_negative	0.528940988466709
0.128523407895018	3.31611102946079	1.15308543402664	0.291979142498358	0.377654916222451	30795	Mutant_positive_minus_negative	0.411563005330029
-0.152034908024472	3.53242452790206	1.39281068441268	0.247760423759386	0.32910287946671	104806	Mutant_positive_minus_negative	0.363007623706387
0.450495627698082	1.47783239844379	4.0244566489025	0.0544980754566709	0.0890378160246083	217653	Mutant_positive_minus_negative	0.106973788325762
-0.320032065364698	-0.34408113575919	0.570179538698163	0.45645576850594	0.544629937260702	70948	Mutant_positive_minus_negative	0.575849069366466
-0.139933057294945	3.23871489812572	1.29592375177733	0.264508873710779	0.347383325593315	20090	Mutant_positive_minus_negative	0.38143557896742
-0.1971074082237	4.45215736955519	6.13439086620284	0.0194964987966753	0.0361937874287167	66483	Mutant_positive_minus_negative	0.0451728733692207
0.0601847175330789	5.66140848206275	1.23673907323158	0.275462591407383	0.360013272260525	217664	Mutant_positive_minus_negative	0.393694393589943
0.958089098660135	2.20099545122305	33.9775255474824	2.79470781684269e-06	1.26674155456091e-05	109065	Mutant_positive_minus_negative	1.89411851278966e-05
-0.634219745577436	1.51287957553647	6.9660508573933	0.0133649403276111	0.0259277837113295	414085	Mutant_positive_minus_negative	0.0328672465326311
0.335198879608029	0.978892449029652	1.52880412805815	0.226465231199304	0.30483512859273	18974	Mutant_positive_minus_negative	0.337922858851264
-0.437293498066008	3.14454672133652	7.27123182483432	0.0116718911886559	0.0230144953212841	271005	Mutant_positive_minus_negative	0.029293319191759
-0.194545661842959	5.34607501275482	11.693133589789	0.00192432681224241	0.00460840481845241	69554	Mutant_positive_minus_negative	0.0061860196447693
-0.445255538254498	6.11468530806949	76.4114922822406	1.57351766879614e-09	1.54328066681674e-08	66244	Mutant_positive_minus_negative	2.37882755593123e-08
-0.324981022086525	8.85326928278436	70.3530650263528	3.69468867187238e-09	3.27207702241849e-08	11845	Mutant_positive_minus_negative	5.07017595219091e-08
-0.598379497952992	3.44561068245278	12.1360446668188	0.00162889713665011	0.00396735467744239	76062	Mutant_positive_minus_negative	0.00534220417929892
-0.669728056562018	4.52549441216351	60.7610990716359	1.60231356927679e-08	1.21572114136424e-07	207965	Mutant_positive_minus_negative	1.88487470363144e-07
-0.412745200188471	6.49715712690943	83.3289779450623	6.300298827707e-10	6.84082831425486e-09	20663	Mutant_positive_minus_negative	1.05719650263917e-08
-0.559427839027096	3.01461285657305	14.6134960790038	0.000665974926075698	0.00177700205554437	217666	Mutant_positive_minus_negative	0.00243939257624894
-0.408250337446051	2.94256838003943	10.211174141161	0.00341831873900543	0.00767008438964688	68055	Mutant_positive_minus_negative	0.0101658510518288
1.40569099549029	0.0474891132226424	13.3231264481004	0.00105703598726406	0.00270464551094808	71091	Mutant_positive_minus_negative	0.00367872232786299
-0.0606370143923992	0.285303456512119	0.0316573412459482	0.860053183658066	0.89386999783231	74724	Mutant_positive_minus_negative	0.905638628954093
-0.0877199843031017	5.65581894511836	2.29255958940543	0.141089678658096	0.203131433057346	399510	Mutant_positive_minus_negative	0.232121528185634
0.462334063262912	0.589931365182903	2.4372954914008	0.129611176526955	0.188671265127333	70934	Mutant_positive_minus_negative	0.216777731485635
0.202083641311086	1.70623416556969	1.14927034010752	0.292764111320247	0.378417856651529	73991	Mutant_positive_minus_negative	0.412345527071011
0.0621314871871535	5.67056569782794	1.10748967679022	0.301535160134667	0.387527503077073	64010	Mutant_positive_minus_negative	0.422042235738296
0.226587046993767	4.86013164729516	10.4432302485636	0.00311859654281411	0.00707842948483087	18080	Mutant_positive_minus_negative	0.00940976417157655
0.13608316338157	5.5431970755244	3.45625039769211	0.0734447190828079	0.115305905219958	110095	Mutant_positive_minus_negative	0.136824813250082
-0.241348740765219	5.2723581138783	16.4783796682732	0.000352964416860362	0.00100230525109908	72736	Mutant_positive_minus_negative	0.00139294511878051
-0.0537501853483776	-0.361335850075633	0.0175442368897047	0.895566853333218	0.922632228575617	100861697	Mutant_positive_minus_negative	0.931039463623274
-0.0921423967609107	5.42194194322146	1.70536519321311	0.202108186702507	0.27660850532558	319710	Mutant_positive_minus_negative	0.309007451950346
0.038940108313189	5.41932215684979	0.454995799485771	0.505447777221259	0.590462860364783	56444	Mutant_positive_minus_negative	0.620616806491563
-0.668415724265454	3.44652790298917	44.2777629013568	3.04870467520351e-07	1.72076033977656e-06	19167	Mutant_positive_minus_negative	2.621671997439e-06
-0.194676012936328	2.03068288165736	1.00134213421157	0.32547006384014	0.413292239095976	73204	Mutant_positive_minus_negative	0.447443779897446
