cohort,view,resource,family,ligand,receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_IPF,difference_IPF_minus_control,ligand_component_difference,receptor_component_difference,loo_min,loo_max,inference
GSE136831,subtype,consensus,exploratory,CXCL12,ACKR3,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,1.03149422886049,1.9144846950594792,0.14850376266150178,0.44764406215227215,1.5314238334352916,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,ACKR3,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,0.859244634402363,1.7722547682360608,-0.05376549943133302,0.3833141326285139,1.1176515637880415,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,AVPR1A,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,1.015894249393366,1.9144846950594792,0.11730380372725469,0.3582315439161803,1.8250039223702303,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,AVPR1A,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,0.24716118321608072,1.7722547682360608,-1.2779324018038984,-0.11236901364755125,0.8503523138097124,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR3,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,1.6272954329636147,1.9144846950594792,1.3401061708677515,1.373748221407148,1.9328862101424196,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR3,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,0.9103324716961934,1.7722547682360608,0.048410175156326396,0.36330046481777756,1.5082870443884524,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,CCR4,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,1.9666721160830103,1.9144846950594792,2.0188595371065428,1.842113064279443,2.1028692574862844,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,CCR4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,0.6896621988181204,1.7722547682360608,-0.39293037059981994,0.27269037183377387,1.069656676801567,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR4,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,1.3169936564351081,1.9144846950594792,0.719502617810738,0.9303061402302042,1.8444768429169311,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,CXCR4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,1.4047922883491877,1.7722547682360608,1.0373298084623164,1.0185463547715417,1.9039851821268918,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,GRM7,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,1.2727246346765417,1.9144846950594792,0.6309645742936079,1.0322876816408009,1.5012213648447252,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,GRM7,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,1.0018171055037266,1.7722547682360608,0.23137944277139333,0.7396211719941785,1.245356133667336,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,EGFR_ERBB2,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.09343515134517322,0.2853700805831876,-0.09849977789284159,-0.1869826131761645,0.4921159431993658,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,EGFR_ERBB2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.04167935719229199,-0.19012876670871925,0.2734874810933068,-0.16762900729747532,0.25793074502405666,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,ERBB2_ERBB4,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.11788107506971279,0.2853700805831876,-0.049607930443761994,-0.15031372758935468,0.4921159431993658,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,ERBB2_ERBB4,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.06612528091683245,-0.19012876670871925,0.3223793285423864,-0.14318308357293485,0.26568677591052037,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,CD44,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.07773432964317806,0.2853700805831876,-0.12990142129683058,-0.01111459931751213,0.1515874964668349,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,CD44,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,-0.20305063209316554,-0.19012876670871925,-0.2159724974776136,-0.33628522542818207,-0.06716087256246439,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,PRLR,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.23724853622219433,0.2853700805831876,0.18912699186120202,-0.014222060203014752,0.5851248873101755,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,PRLR,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.027781264086756075,-0.19012876670871925,0.24569129488223201,-0.23428320073969067,0.5237674626645394,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,ACKR2,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,0.5805377713711084,0.20926104683804603,0.9518144959041708,-0.12734824198890182,1.0950917139426983,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,ACKR2,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,1.0679550636504342,0.9859982643300889,1.1499118629707814,0.6459846397454636,1.5603650202563903,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,DPP4,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,0.744908067340738,1.9144846950594792,-0.4246685603780018,0.15584001674979575,1.2100874625155802,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,DPP4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,0.03833812664574454,1.7722547682360608,-1.6955785149445701,-0.6718399352563305,0.6006723520929025,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ENG,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,-0.21801281002501494,-0.14003821497943836,-0.2959874050705933,-0.40377110962164586,-0.005780743507610708,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ENG,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,-0.26612674986272644,-0.24317414182292652,-0.28907935790252814,-0.429287756653296,-0.14340693168157603,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,CD9,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.40538035710418985,0.2853700805831876,0.5253906336251921,0.21843502958423588,0.6646780309287639,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,CD9,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.5571501148124138,-0.19012876670871925,1.3044289963335496,0.4158631730579909,0.6993064818418206,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,CD82,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,-0.17777485904829238,0.2853700805831876,-0.6409197986797714,-0.320036546166099,-0.05747257188101873,descriptive_no_p_value
GSE136831,subtype,consensus,core,HBEGF,CD82,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,-0.2696427960184353,-0.19012876670871925,-0.3491568253281505,-0.43010116872166293,-0.06315837745482522,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,CAV1,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.4261888546463677,-0.14003821497943836,0.9924159242721755,-0.18770175390936394,1.0031732268710059,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,CAV1,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.20119353752770497,-0.24317414182292652,0.64556121687834,-0.3900997782219653,0.6886656614160893,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,SDC4,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,0.8466270606869291,1.9144846950594792,-0.2212305736856175,0.4201995562393481,1.2150751707960197,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CXCL12,SDC4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,0.8956505209120804,1.7722547682360608,0.019046273588099183,0.5109890777366939,1.1870760681467463,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,LPP,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.10229649024554455,-0.14003821497943836,0.34463119547052834,0.0016916399889304046,0.21536837305508527,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,LPP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.05282956398419891,-0.24317414182292652,0.34883326979132434,0.018045908815066625,0.08340459681078194,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,IL1B,IL1R2,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,-0.46401832725449665,-0.6756717425609224,-0.2523649119480682,-0.8882839010740957,0.22815603854912414,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,IL1B,IL1R2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.19759199622315116,0.46063886405908594,-0.06545487161278674,-0.19030117392347723,0.43210309237578226,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,AREG,EGFR,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,-0.1159415991238717,-0.3184334783042342,0.08655028005649079,-0.27952575006290026,0.17055107261683133,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,AREG,EGFR,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.11373552076741955,-0.08038494228763593,0.3078559838224759,-0.1255250261842651,0.42472075931240294,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,HBEGF,EGFR,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.18596018031983874,0.2853700805831876,0.08655028005649079,-0.008165245704846669,0.47295430850011755,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,HBEGF,EGFR,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.05886360855687656,-0.19012876670871925,0.3078559838224759,-0.049068054702805064,0.16342833271472834,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,HBEGF,ERBB4,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.7040658720090844,0.2853700805831876,1.1227616634349795,0.5716126379054813,0.9187301010512323,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,HBEGF,ERBB4,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.7898591769590873,-0.19012876670871925,1.7698471206268955,0.6789482728994507,0.9853449143644539,descriptive_no_p_value
GSE136831,subtype,cellchatdb,exploratory,CXCL12,ACKR3,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,1.03149422886049,1.9144846950594792,0.14850376266150178,0.44764406215227215,1.5314238334352916,descriptive_no_p_value
GSE136831,subtype,cellchatdb,exploratory,CXCL12,ACKR3,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,0.859244634402363,1.7722547682360608,-0.05376549943133302,0.3833141326285139,1.1176515637880415,descriptive_no_p_value
GSE136831,subtype,cellchatdb,exploratory,CCL2,CCR2,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,0.4062277783241255,0.20926104683804603,0.603194509810206,0.1813541011140325,0.595628229307894,descriptive_no_p_value
GSE136831,subtype,cellchatdb,exploratory,CCL2,CCR2,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,1.1749090538514095,0.9859982643300889,1.3638198433727327,0.8147914523163728,1.5225987816362165,descriptive_no_p_value
GSE136831,subtype,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,1.3169936564351081,1.9144846950594792,0.719502617810738,0.9303061402302042,1.8444768429169311,descriptive_no_p_value
GSE136831,subtype,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,1.4047922883491877,1.7722547682360608,1.0373298084623164,1.0185463547715417,1.9039851821268918,descriptive_no_p_value
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,0.7172956495071077,0.20926104683804603,1.2253302521761706,0.2119631703623428,1.1745565370480353,descriptive_no_p_value
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,1.5566242239802461,0.9859982643300889,2.1272501836304043,0.8981487267807688,2.2051138969155906,descriptive_no_p_value
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,Fibroblast,macrophages,Macrophage,100,0.5,3,5,0.5805377713711084,0.20926104683804603,0.9518144959041708,-0.12734824198890182,1.0950917139426983,descriptive_no_p_value
GSE136831,subtype,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,0.5,3,3,1.0679550636504342,0.9859982643300889,1.1499118629707814,0.6459846397454636,1.5603650202563903,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.9972386739336043,0.715583285070287,1.2788940627969216,0.6955854955946679,1.3868601819503148,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,1.06129396074296,0.8571305157389562,1.2654574057469627,0.917335142293572,1.297056287820868,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.30161116011800004,-0.6756717425609224,1.2788940627969216,0.08610417955789096,0.6398556605169512,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.8630481349030248,0.46063886405908594,1.2654574057469627,0.6203262369015752,1.3063178243151485,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,-0.04867490810173525,-0.14003821497943836,0.04268839877596964,-0.2956079002302383,0.10150671518576182,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,-0.07738076916131487,-0.24317414182292652,0.08841260350029767,-0.25739880575962637,0.04196789248575428,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,IL1A,IL1R2,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.2316091865611094,0.715583285070287,-0.2523649119480682,-0.2788025850373179,0.9751605599824891,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,IL1A,IL1R2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.3958378220630854,0.8571305157389562,-0.06545487161278674,0.10995353302688748,0.6547183772808651,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,TGFB1,ACVR1B_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.033739053549407316,-0.14003821497943836,0.2075163220782521,-0.11394343059527934,0.19900411244430583,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,TGFB1,ACVR1B_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.046318858209787095,-0.24317414182292652,0.3358118582425007,-0.07876633312883818,0.12207166876843178,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,TGFB1,ACVR1C_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.866816330982545,-0.14003821497943836,1.8736708769445283,0.547274357313051,1.0682024054122121,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,TGFB1,ACVR1C_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,1.146363431045455,-0.24317414182292652,2.5359010039138363,0.8494187501820232,1.3620345505032607,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.3910991470070071,-0.14003821497943836,0.922236508993457,0.2677009378217088,0.5612313556062594,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.09645483842633595,-0.24317414182292652,0.43608381867559753,-0.13298890945241038,0.3992098902647596,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,AREG,EGFR_ERBB2,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,-0.20846662809853722,-0.3184334783042342,-0.09849977789284159,-0.45834311753421897,0.1897127073160787,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,AREG,EGFR_ERBB2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.09655126940283498,-0.08038494228763593,0.2734874810933068,-0.16810360272611113,0.5192231716217304,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,HBEGF,EGFR_ERBB2,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.09343515134517322,0.2853700805831876,-0.09849977789284159,-0.1869826131761645,0.4921159431993658,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,HBEGF,EGFR_ERBB2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.04167935719229199,-0.19012876670871925,0.2734874810933068,-0.16762900729747532,0.25793074502405666,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,HBEGF,ERBB2_ERBB4,macrophages,Macrophage,fibroblasts,Fibroblast,100,0.5,3,5,0.11788107506971279,0.2853700805831876,-0.049607930443761994,-0.15031372758935468,0.4921159431993658,descriptive_no_p_value
GSE136831,subtype,cellchatdb,core,HBEGF,ERBB2_ERBB4,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,0.5,3,3,0.06612528091683245,-0.19012876670871925,0.3223793285423864,-0.14318308357293485,0.26568677591052037,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.3128916557542203,-0.1617601381431042,-0.4640231733653333,-0.43816597584947736,-0.1918434258278623,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.09513652473049916,-0.1617601381431042,-0.028512911317895018,-0.23918578996564488,-0.02034907473901626,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.22441665900030205,-0.1617601381431042,-0.28707317985749814,-0.36638193300342614,-0.14261954993274806,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.41713239153853543,-0.1617601381431042,0.9960249212201733,0.3185634912620827,0.4913176102860719,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.4709060727961205,-0.1617601381431042,1.1035722837353488,0.3723371725196678,0.545091291543657,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.5118924945603203,-0.1617601381431042,1.1855451272637425,0.3824139490100107,0.6186145834838617,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,EGFR,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.40655320048507537,-0.1617601381431042,-0.6513462628270439,-0.45506099371832676,-0.35169801702568293,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ITGB3,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.30332422186936636,-0.1617601381431042,-0.44488830559562764,-0.4352465584454519,-0.21718569287198175,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ITGB1,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.1345769894485409,-0.1617601381431042,0.4309141170401869,0.04374879628054362,0.18504027971056303,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ITGB5,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.02329475423748928,-0.1617601381431042,0.20834964661808364,-0.13622368372521176,0.1311255605597248,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ITGB8,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.30259759607229775,-0.1617601381431042,0.7669553302877024,0.1551996177040289,0.4566465164001272,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,SDC2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.04948940157664872,-0.1617601381431042,0.0627813349898112,-0.1486431036993494,0.04811065653290836,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ACVRL1,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.36392210250711265,-0.1617601381431042,-0.5660840668711211,-0.4607088573328886,-0.23682362790958233,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,CXCR4,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.26496194763069614,-0.1617601381431042,0.6916840334044982,-0.0879086985238704,0.5088217405144135,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,TGFBR3,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.8757653303416086,-0.1617601381431042,-1.5897705225401149,-0.9882200668348977,-0.7813078175241825,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,VASN,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.5581562478080508,-0.1617601381431042,-0.9545523574729975,-0.7198428560112538,-0.461130351001211,descriptive_no_p_value
GSE136831,broad,consensus,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.1237431139887688,-0.3586988674531626,0.6061850954306998,0.014474668395322965,0.26042271347370693,descriptive_no_p_value
GSE136831,broad,consensus,core,IL1A,IL1R2_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.3662622933835693,-0.3586988674531626,-0.373825719313976,-0.44216781080968914,-0.22342603292182517,descriptive_no_p_value
GSE136831,broad,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.021478036449383175,-0.5632290225319334,0.6061850954306998,-0.20377180872273115,0.12394335303612891,descriptive_no_p_value
GSE136831,broad,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.4685273709229545,-0.5632290225319334,-0.373825719313976,-0.7839152480093965,-0.1435970837727254,descriptive_no_p_value
GSE136831,broad,consensus,core,IL1B,ADRB2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.04817659063337709,-0.5632290225319334,0.4668758412651809,-0.23740777435229976,0.11148253339195158,descriptive_no_p_value
GSE136831,broad,consensus,core,IL1B,SIGIRR,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.6205224672747205,-0.5632290225319334,-0.6778159120175085,-0.7454068561975404,-0.4987615714761171,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CCL2,CCR1,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.4160749400217254,0.38875051725084653,0.4433993627926043,0.24891904291675182,0.6519181626608681,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.5294014767447317,0.38875051725084653,0.6700524362386173,0.30844780547768735,0.68763174176501,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CCL2,CCR10,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.3038893606675632,0.38875051725084653,0.21902820408427803,0.14458628486897762,0.3948583437287958,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CCL2,CCR3,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.6690342560216367,0.38875051725084653,0.9493179947924276,0.44407219453955094,0.9074451123660516,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CCL2,CCR4,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.4233020100866476,0.38875051725084653,0.4578535029224482,0.23728692434662868,0.5628154208071217,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CCL2,CCR5,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.9002325148478585,0.38875051725084653,1.41171451244487,0.659096615403139,1.0801036813214084,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CCL2,ACKR1,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.7930615876354681,0.38875051725084653,1.1973726580200899,0.48624719789712323,1.1003538001746564,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CCL2,ACKR4,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.053570914299365224,0.38875051725084653,-0.28160868865211697,-0.16513188018903158,0.32042534816003654,descriptive_no_p_value
GSE136831,broad,consensus,core,AREG,EGFR_ERBB2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.08892544745585695,-0.43735248418665584,0.2595015892749424,-0.16731009916310402,0.03026844954841046,descriptive_no_p_value
GSE136831,broad,consensus,core,AREG,ERBB3,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.11988810331384592,-0.43735248418665584,0.19757627755896512,-0.24251673590785483,0.1001509919496204,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,CD4,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.9677915097923782,1.5723594521406348,0.3632235674441162,0.7324384235524963,1.1084067268341133,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,ITGB3,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,1.287589239445741,1.5723594521406348,1.0028190267508448,1.050545027500862,1.6660159560496437,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,ITGB1,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.6382303458772514,1.5723594521406348,-0.2958987603861347,0.48027157596431014,0.8357116799295854,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,ITGAV,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.6329098613540145,1.5723594521406348,-0.30653972943260754,0.4909442260850554,0.8113791846408676,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,ITGA5,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.6825502308927591,1.5723594521406348,-0.20725899035512185,0.4889350349066248,0.9856046254763289,descriptive_no_p_value
