gene,t,pval,pval_adj,mean_logCPM_homeostasis,mean_logCPM_H1N1,log2FC_H1N1_vs_homeostasis
Eepd1,0.9890540700234356,0.4842620551862563,0.9992132031473282,2.497564812317247,2.3247642037935083,-0.17280060852373857
Ankmy2,0.9667321264318159,0.48431297934727885,0.9992132031473282,2.925621097036088,2.825511861900275,-0.10010923513581327
Syce1,-0.8551210275343201,0.4843443531138487,0.9992132031473282,0.07847714895263261,0.10724118596088594,0.028764037008253335
Rnf165,1.0358707335613129,0.4843902409432769,0.9992132031473282,1.238606944617965,0.8288798624301041,-0.4097270821878609
Ghdc,-1.0361705454202133,0.48439417549614494,0.9992132031473282,2.2569448834733654,2.476185518423556,0.21924063495019075
Asic2,-0.9855171480679362,0.48442628216374906,0.9992132031473282,0.060042670217767866,0.09875279171085735,0.038710121493089486
Hgd,0.9562311308518935,0.4844910653330784,0.9992132031473282,0.09314051433130172,0.06500520885817843,-0.02813530547312329
Gm45779,-0.9630622994911762,0.484590771289121,0.9992132031473282,0.5287799111822429,0.6452275270089484,0.11644761582670549
Oaf,-0.9676311602089752,0.4846048918022857,0.9992132031473282,2.4517463587685606,2.6827341606121906,0.23098780184363
Septin10,-0.9651393858373667,0.4846617901309229,0.9992132031473282,3.0224436774941443,3.1288506202137385,0.10640694271959417
Snai1,-0.9856974614254687,0.4846754406983001,0.9992132031473282,2.660139585195535,2.91504351951366,0.25490393431812475
Ercc4,1.0184958876507146,0.4847090655771522,0.9992132031473282,2.5032070004158595,2.376212741566652,-0.12699425884920768
Stambpl1,-0.9199772707156826,0.4847390373059204,0.9992132031473282,2.2937543240152976,2.39790567087293,0.10415134685763228
Olfml3,-0.9692265087389107,0.48482828973035297,0.9992132031473282,4.690859621663596,4.901546324768594,0.21068670310499815
Yeats2,1.018683617034158,0.48486201114360017,0.9992132031473282,3.402315252788613,3.2270893338891398,-0.17522591889947314
Zfp141,0.9568277366035033,0.48486628630880085,0.9992132031473282,1.8883195640203727,1.7991014888098873,-0.08921807521048541
4930558J22Rik,-0.9670058863673212,0.4849154238981084,0.9992132031473282,0.03274134043140576,0.06611121872232369,0.03336987829091793
Iffo1,1.0040545348155003,0.4849353227007388,0.9992132031473282,2.755783283150304,2.550106767116164,-0.20567651603414028
Orc6,-1.0171919713739883,0.48494648528765827,0.9992132031473282,3.1318652864897008,3.359693493216994,0.2278282067272932
Cdv3,-0.9612523881881903,0.485033950418804,0.9992132031473282,4.701350809289961,4.755332921564519,0.05398211227455807
Armc10,-1.0148069960528778,0.4850411417377078,0.9992132031473282,2.637250813687918,2.7902972263343706,0.1530464126464528
Ube2h,1.017796515182031,0.48505492339361606,0.9992132031473282,4.625756612793097,4.50655398584369,-0.11920262694940753
Gm16546,1.0275873936205635,0.4850815847873276,0.9992132031473282,0.3354365440416147,0.2357641224480319,-0.0996724215935828
1700022H01Rik,-0.9481089337396117,0.4851596679404054,0.9992132031473282,0.011153705609691157,0.022461023032228314,0.011307317422537157
4930438A08Rik,0.8551650565973431,0.4852212314757202,0.9992132031473282,0.05917154995539933,0.043975165282924514,-0.01519638467247482
Gm24533,0.7276625103438069,0.4852677871412977,0.9992132031473282,0.057783117571929055,0.04750661316673953,-0.010276504405189527
Gm43714,-0.903278967351939,0.48526783518965516,0.9992132031473282,0.13184303317870918,0.16612800125855806,0.034284968079848877
Med24,0.9647743555800822,0.4853703642900682,0.9992132031473282,2.4102424276116587,2.3007618797726086,-0.10948054783905015
Zcchc8,-0.9497899610540078,0.4853971683323626,0.9992132031473282,3.3481936170434548,3.420569024279353,0.07237540723589841
Pcp4l1,-0.8155678443619186,0.4854440448375116,0.9992132031473282,3.6375385963972136,3.8086196666505456,0.17108107025333208
Asz1,0.9971814664340102,0.48544983487665255,0.9992132031473282,0.2362262409218682,0.14414063768315982,-0.09208560323870837
Col14a1,0.9393475296721044,0.4855005062660187,0.9992132031473282,4.102721271236523,3.862203804134601,-0.24051746710192168
Tmcc1,1.0187989307874838,0.48550469274947516,0.9992132031473282,4.344882638070061,4.0794366415154375,-0.2654459965546234
Gm49695,-0.8965862818372721,0.4855075785231829,0.9992132031473282,0.048261235098294164,0.07435685978242854,0.026095624684134372
2410004P03Rik,-0.9532219040556813,0.4855150319913716,0.9992132031473282,1.5644654906429138,1.8794505210690107,0.3149850304260968
Parvb,1.0179941079873178,0.4855209963910453,0.9992132031473282,4.456856884376792,4.2111493329762935,-0.24570755140049894
Sost,1.038403710276273,0.4855386531833989,0.9992132031473282,0.8752539090750789,0.33433407518190583,-0.5409198338931731
C130026I21Rik,0.867297876431471,0.4855935178560289,0.9992132031473282,1.4665649382149755,1.2413001926490792,-0.22526474556589626
Tbrg4,1.0041283237046532,0.48562646223825334,0.9992132031473282,2.0516173658816035,1.874241267157832,-0.17737609872377158
9330121K16Rik,0.7643882645713516,0.48571673680864036,0.9992132031473282,0.23254139512330013,0.20530881577561,-0.027232579347690133
Ppib,-1.0119649434500093,0.48577052904257884,0.9992132031473282,5.684485924318136,5.963598648958535,0.2791127246403988
Gm8373,0.7382327919059998,0.4858080738362932,0.9992132031473282,0.057783117571929055,0.048376554217099695,-0.00940656335482936
Depdc1a,-0.7802339373765219,0.48591045893811097,0.9992132031473282,0.6247249014167151,0.7257498076815243,0.1010249062648092
Casz1,1.0006911498286386,0.4859479269926565,0.9992132031473282,5.242210169881976,5.027399219521938,-0.21481095036003772
Pxn,1.0224052272996962,0.48595957959610087,0.9992132031473282,4.372989679488114,4.1483496980885946,-0.22463998139951968
Tekt3,0.9984684308417694,0.48598498171650334,0.9992132031473282,0.9075970591084608,0.7831805426378279,-0.1244165164706329
Slc25a46,-1.0125626316781986,0.48606343441118227,0.9992132031473282,3.123523140215796,3.284034843444218,0.16051170322842223
Thoc7,-0.9712592915127889,0.48610641319525927,0.9992132031473282,4.266484819219073,4.3737807718739585,0.10729595265488534
Dok3,0.9835897160375806,0.4861330534721299,0.9992132031473282,2.4341728172530948,2.056361983518243,-0.3778108337348516
Ddx60,0.8280431541747085,0.4861595250935506,0.9992132031473282,2.84103458888914,2.6705277267443703,-0.17050686214476984
E030037K01Rik,-1.020242759797452,0.48617520249784535,0.9992132031473282,0.16759098420930169,0.25160291547675334,0.08401193126745166
Sdf4,-1.027884943609464,0.4862792596189456,0.9992132031473282,4.891996981697976,5.052866027861381,0.16086904616340458
Gm8013,0.9835990270788829,0.4862976256408466,0.9992132031473282,0.37795747017077197,0.3234725864196799,-0.05448488375109206
Slc6a7,1.0333261321236742,0.4864066744884944,0.9992132031473282,0.20611480161074552,0.08167654941353115,-0.12443825219721437
Adam19,-0.9127109288200383,0.4864261574096299,0.9992132031473282,2.6650543959258193,2.780184060118419,0.11512966419259962
Gm53042,1.0263128543353628,0.4864482274026265,0.9992132031473282,0.17750375914874833,0.08306744462895067,-0.09443631451979766
Gm44321,1.0217119259783116,0.48653606022799445,0.9992132031473282,1.2730200120747834,0.9452064348864393,-0.32781357718834414
Gm15228,-0.7073983293096817,0.4865450224553771,0.9992132031473282,0.13512018745425367,0.15698745979609002,0.021867272341836358
Gatad1,-1.0144787089210792,0.48663592269550565,0.9992132031473282,4.175375980228262,4.332268849613658,0.1568928693853957
Mtmr3,1.0072720260695762,0.4869348581346135,0.9992132031473282,3.9029603798778116,3.7518694474820693,-0.15109093239574234
Mecr,-0.9468260543778111,0.48694813723222724,0.9992132031473282,2.261078599646474,2.379150569097375,0.11807196945090093
Gm30671,0.9546217716712444,0.48702161892092155,0.9992132031473282,0.11041437801471833,0.0738103658202191,-0.03660401219449923
Ccn4,-1.002108428666426,0.4870778327573491,0.9992132031473282,1.9152362560189307,2.4237456288495576,0.5085093728306269
Bmerb1,-0.9465428473513932,0.4870859822180166,0.9992132031473282,0.012677644838480703,0.02546950257839959,0.012791857739918887
Gm39323,-0.8670061130800343,0.48724014474369326,0.9992132031473282,0.03619548275021445,0.050106820117418994,0.013911337367204547
Cnksr3,-1.029877861262393,0.4872776794900729,0.9992132031473282,2.5542040250840037,2.824278258208202,0.2700742331241983
Prkar2b,0.7122135876198338,0.48729621620306174,0.9992132031473282,2.901313068276262,2.8117000005638855,-0.08961306771237654
Gnal,0.9804632933846602,0.48731777010770505,0.9992132031473282,1.1605599235799637,1.0040678395929592,-0.15649208398700454
2610028D06Rik,1.0176240473277687,0.4873181432510833,0.9992132031473282,0.8729438038447034,0.648024633131353,-0.22491917071335044
Miga1,0.9892270888932145,0.4873792752836298,0.9992132031473282,2.8509250870318255,2.714813748419932,-0.13611133861189328
Gm15163,-0.9359223445729875,0.48739604048919044,0.9992132031473282,0.022064020466796324,0.04425830320377368,0.022194282736977353
3300002I08Rik,-0.9974455713167008,0.4874171872413833,0.9992132031473282,0.5490240038944355,0.7042649432261534,0.1552409393317179
Midn,0.9868240570561349,0.48742523156686063,0.9992132031473282,5.063531996202723,4.853198011365191,-0.21033398483753185
Thap7,-0.9613957311206939,0.48742681179097846,0.9992132031473282,2.7853402429090823,2.9144776526435137,0.12913740973443133
Gm15169,-0.7058350753922847,0.4874452590583594,0.9992132031473282,0.023831350448171862,0.028107786353492377,0.004276435905320515
Cd53,0.9556136781372102,0.4874682209796061,0.9992132031473282,4.215280638083985,3.8659369163641863,-0.34934372171979833
Plxdc2,0.7118849495315017,0.4875599817650867,0.9992132031473282,5.461578533309774,5.391551103991717,-0.07002742931805717
Tpm3,-0.9999569170168603,0.48759952202682555,0.9992132031473282,5.535990531235692,5.793233931302624,0.25724340006693236
Gm36948,0.9059422227538219,0.4876446748820889,0.9992132031473282,0.21726241850438818,0.16588061905608617,-0.05138179944830201
Gm38146,1.011835576260638,0.4876975291487915,0.9992132031473282,0.9069204140727356,0.7175899582046108,-0.1893304558681248
1110032F04Rik,-0.9623562669299282,0.48783979265639654,0.9992132031473282,0.3163450696614919,0.449364370392599,0.13301930073110713
Gfi1b,0.9890919467913828,0.48786033340447565,0.9992132031473282,0.07095298507487303,0.04359548470758452,-0.027357500367288512
Gm43320,0.8620452610524928,0.4878852662188587,0.9992132031473282,0.40074702346855107,0.3258085508999484,-0.07493847256860264
Ighv7-3,1.0384860757292327,0.4879687332680199,0.9992132031473282,0.48199871016094825,0.007769172227082001,-0.47422953793386624
Rps16-ps2,-0.7050146750897244,0.4879767612020322,0.9992132031473282,1.779384440642353,1.836862606700581,0.0574781660582282
Atrnl1,-0.9026919019215964,0.48813784862967186,0.9992132031473282,3.112031511781135,3.1963525900184777,0.08432107823734292
Serpinb2,0.9069630870882203,0.48818978345906355,0.9992132031473282,0.7748718630984183,0.5303972340052793,-0.244474629093139
Fzd2,0.9988253484838929,0.48823346023044467,0.9992132031473282,3.3328358063368255,3.0591220470512344,-0.27371375928559116
Mia3,0.8923610961520267,0.4882694951505769,0.9992132031473282,4.479433595273331,4.424899713422017,-0.054533881851313915
Oxct2a,-0.7055098097232051,0.48832475488405497,0.9992132031473282,0.047105797607319616,0.05343931937053647,0.0063335217632168525
Gm50443,-0.9428875746271915,0.488365213020555,0.9992132031473282,0.048261235098294164,0.07435093044827852,0.026089695349984357
Gm17025,-0.8920491871479552,0.4884093748915426,0.9992132031473282,0.14685593296637417,0.18674222984624428,0.03988629687987011
Tspan13,0.9368274922929319,0.4885092389011061,0.9992132031473282,6.057941241971273,5.916245651914336,-0.141695590056937
Adra1d,1.0203723379288276,0.48856313398198425,0.9992132031473282,0.09371438535150184,0.042640253714834916,-0.05107413163666692
Brap,1.0176514847993259,0.4885779548760614,0.9992132031473282,3.5027394123984528,3.363188428979522,-0.13955098341893057
Pdrg1,-1.017674803146996,0.488598029076997,0.9992132031473282,3.657599675279276,3.881622687783641,0.22402301250436496
Gm37409,1.0154038133765722,0.48860746896095963,0.9992132031473282,1.1175056261499103,0.8872549497028206,-0.23025067644708974
Clcf1,1.0062408439381962,0.48866703000614553,0.9992132031473282,2.012231220983298,1.7160523227811826,-0.2961788982021156
Tmem121,-0.9456590345418235,0.48870479561524655,0.9992132031473282,0.15689030753565136,0.23999036584597586,0.08310005831032449
Mrps36-ps2,-0.9622803522741695,0.4887083657262113,0.9992132031473282,0.10439170531611128,0.14367385768482627,0.03928215236871499
Gm16096,-0.9413806096892146,0.48871933655874533,0.9992132031473282,0.4405963343150121,0.5570580118212952,0.11646167750628311
Snhg7os,-0.7804485316851397,0.48873721623208877,0.9992132031473282,0.23601578507674525,0.2703072465934287,0.03429146151668344
Gm50130,-0.8733490802172894,0.4887655366359336,0.9992132031473282,0.551550902897443,0.5996319003214249,0.048080997423981864
Gm14769,1.0160381770638782,0.4888404218731225,0.9992132031473282,0.24541064992251452,0.1438707924263639,-0.1015398574961506
Gm49713,-0.8184805870168598,0.4888494702059221,0.9992132031473282,0.03474166530527703,0.044245375113771176,0.009503709808494146
Oxnad1,-1.0188425300766573,0.4889501259467456,0.9992132031473282,1.9905142791298427,2.189755393742247,0.19924111461240446
Enpp2,-0.97446508765834,0.4889808780791756,0.9992132031473282,3.7222933419821276,3.849936325277749,0.12764298329562163
Sdc3,0.9794999394496005,0.48899628818134133,0.9992132031473282,4.36888928169346,4.12694663427045,-0.2419426474230102
Pdcd5,-0.9919646351369006,0.48911108725487257,0.9992132031473282,4.6150298256197235,4.768829752651364,0.15379992703164014
Zbed5,0.9153906185333812,0.4891138161103222,0.9992132031473282,0.9425526217790978,0.8750156594977705,-0.06753696228132733
Gm20695,-0.9599534018832037,0.48918273300516857,0.9992132031473282,0.022064020466796324,0.04430223618842167,0.022238215721625345
Smad1,-1.0154164633546328,0.4891864782300604,0.9992132031473282,4.018570424767333,4.194565027856318,0.17599460308898518
Il20ra,0.9926639332805325,0.48923622508031844,0.9992132031473282,0.09834862566663861,0.04920111118797105,-0.04914751447866757
Tbc1d22b,1.01070033909766,0.48931826903847286,0.9992132031473282,2.292865299300043,2.1212828728180533,-0.17158242648198962
Gm12511,-0.8092951839319169,0.4893595575677848,0.9992132031473282,0.06823718635551593,0.08669383188332355,0.018456645527807625
Thap2,-0.9654943577088055,0.48939516205731787,0.9992132031473282,3.3647595162358126,3.466496776432504,0.10173726019669127
Gm37474,0.9995907772653866,0.4894221669494523,0.9992132031473282,3.3732402260841954,2.9161957840311095,-0.4570444420530859
Gm36543,-0.9553631341367478,0.4894229243784303,0.9992132031473282,0.025041777140523292,0.0502359067871038,0.02519412964658051
Dnajc12,-0.9580678403507501,0.4894878899956342,0.9992132031473282,2.1842158533636233,2.367292365716359,0.1830765123527356
Hcrt,0.9575512645781314,0.489519837101555,0.9992132031473282,0.07095298507487303,0.04395414816027259,-0.026998836914600442
Tspan4,-0.9800894874896278,0.48958879392263943,0.9992132031473282,3.5148891521460275,3.812015107073257,0.2971259549272296
Dppa5a,0.9556281139541483,0.48959454346870107,0.9992132031473282,0.09314051433130172,0.06532274780950507,-0.02781776652179664
Rbm44,0.9154804422256456,0.4896014075622474,0.9992132031473282,0.8376481815499907,0.7231727351343823,-0.11447544641560836
Gm47168,-0.9109748440130967,0.48965078573606424,0.9992132031473282,0.07847714895263261,0.10676063457124026,0.02828348561860765
Ppp1r16a,0.8485742804025339,0.489693093299715,0.9992132031473282,2.570909945491589,2.4745241237166313,-0.09638582177495758
Gm47391,-0.8574032140861458,0.48969629361375927,0.9992132031473282,0.03474166530527703,0.0440867675200266,0.009345102214749566
Olfr1124,-0.7019633528297965,0.48975667692054636,0.9992132031473282,0.023831350448171862,0.029529816709635035,0.005698466261463173
Gm49288,1.014105749459503,0.48990356792659384,0.9992132031473282,0.05587305405347334,0.024594342853271733,-0.031278711200201606
Gm5069,1.0039943412927206,0.48994324867625266,0.9992132031473282,0.9472858677895876,0.7830693314073699,-0.16421653638221767
ENSMUSG00002076530,-0.7311602240473258,0.4899478732047607,0.9992132031473282,0.057783117571929055,0.0670866742116192,0.009303556639690139
Tcp11l1,0.9743142818255943,0.48995176428555665,0.9992132031473282,1.8952762719809673,1.7374170332961092,-0.15785923868485807
Nt5c1a,-0.9289604023340796,0.48997193137215805,0.9992132031473282,0.011153705609691157,0.022290287638442433,0.011136582028751276
Gm26910,-0.7555312659483239,0.48998001827546434,0.9992132031473282,1.2202193264368277,1.2712021210393376,0.05098279460250987
Trav7-4,-0.8772204018367686,0.48998979406406573,0.9992132031473282,0.012677644838480703,0.02526713158744206,0.012589486748961355
Gm17641,-0.8533583381462326,0.49000085670741167,0.9992132031473282,0.011153705609691157,0.022255699941793317,0.01110199433210216
1700097N02Rik,-0.7016762182668066,0.49004483448760106,0.9992132031473282,0.5490887910137844,0.5893648554199753,0.040276064406190915
Ankk1,0.9857582902314839,0.4900529574221338,0.9992132031473282,0.15739559342980217,0.10615252282319096,-0.05124307060661121
Lix1l,-1.0217865105440138,0.49006411147321527,0.9992132031473282,3.5063275334689896,3.829856833520673,0.32352930005168323
Nsun4,0.976427231700349,0.4900686810244665,0.9992132031473282,2.570989487710274,2.413860419761412,-0.15712906794886194
Mapk8,1.004594662339973,0.4901068645712472,0.9992132031473282,3.5162502781544305,3.3210044417009845,-0.19524583645344595
Alg12,-1.0008337377036023,0.4901253893318396,0.9992132031473282,1.8627163849673098,2.0174427526004637,0.15472636763315384
Zfp292,0.9856360087675383,0.49014524761849443,0.9992132031473282,4.600726780330469,4.434849252580164,-0.16587752775030484
Rpl28,-0.9727528779068787,0.4902153281392524,0.9992132031473282,7.079934498480688,7.2272546597754594,0.14732016129477188
Cacnb4,-0.8639713660229957,0.4902227081419851,0.9992132031473282,0.7488931963050377,0.8163394457752527,0.06744624947021505
Muc4,-0.9945899788113807,0.49031052429431105,0.9992132031473282,1.4764665701354311,2.0296072062981114,0.5531406361626803
Tnfsf8,-0.9761299525726521,0.49041008566551014,0.9992132031473282,1.3650766963462555,1.6419399746085608,0.2768632782623053
Gm11672,1.0100955683436896,0.49043411940310183,0.9992132031473282,0.11539527945429018,0.06436744996855849,-0.05102782948573169
Nudt1,-0.9591248115451819,0.49050234922985686,0.9992132031473282,2.1420923123695688,2.3072852782022273,0.16519296583265852
Gm13312,0.7570815208114039,0.49050898526043896,0.9992132031473282,0.13370602242601126,0.11965330556305981,-0.014052716862951453
Tuba-rs1,0.8604956117287006,0.4905417691433553,0.9992132031473282,0.1934807206758713,0.16551574041226672,-0.027964980263604583
Spc24,-0.7553847074787399,0.49062181445275127,0.9992132031473282,1.8457150568832328,1.9657620025433613,0.12004694566012852
Gm38126,-0.9670600059367904,0.4906374800056699,0.9992132031473282,1.3430523303116173,1.4860710299271374,0.14301869961552005
Gm7940,0.83174127571567,0.4906438720617961,0.9992132031473282,0.10359458311488859,0.08640242966661511,-0.017192153448273476
Gm19726,-0.981767192795111,0.49064550505784627,0.9992132031473282,0.1367015620490986,0.20874951102596978,0.07204794897687117
Cfap91,-0.8829009772759077,0.49064988320568015,0.9992132031473282,1.2061312112252949,1.3794533902462,0.1733221790209052
Gm15710,-1.0033471291916727,0.490695284232436,0.9992132031473282,0.18630445514162197,0.30945334469410185,0.12314888955247988
Gm49087,1.0123722023552193,0.49070615258885464,0.9992132031473282,0.06611301665059002,0.024430274477429813,-0.04168274217316021
Gm36963,0.9874394046563305,0.49071608196195915,0.9992132031473282,2.040145489616751,1.859588801597414,-0.180556688019337
Trub2,0.9917621596062028,0.49072973758430266,0.9992132031473282,2.4924705004282774,2.32021358153127,-0.17225691889700734
Lcn2,-0.959941840959272,0.4907352973634865,0.9992132031473282,4.423362260225854,5.106419293396082,0.6830570331702281
Inpp5d,0.9551780516826917,0.4907940773930708,0.9992132031473282,3.8243106450791053,3.602975391119426,-0.22133525395967935
Lair1,0.9102989486756936,0.4908545362477183,0.9992132031473282,2.613381836260226,2.298061308162957,-0.31532052809726885
Kat5,0.9985086605455902,0.49093147686418437,0.9992132031473282,3.103337314144024,2.984373001484173,-0.11896431265985097
Bves,1.0203869207413927,0.49096415613636996,0.9992132031473282,0.2935074105713568,0.10213582856263566,-0.19137158200872117
Champ1,0.9787954232926752,0.4910238544609553,0.9992132031473282,2.655847624197002,2.544661709451036,-0.11118591474596595
Taf9,0.9216789888658495,0.49109278765970055,0.9992132031473282,0.30068497490200646,0.25740563488718354,-0.04327934001482292
Gm47113,1.0114049662653075,0.491148256347727,0.9992132031473282,0.05587305405347334,0.024700425761148094,-0.031172628292325248
Cibar2,-0.8615810299881218,0.49115822208970866,0.9992132031473282,1.4572758682950646,1.6587650839975259,0.20148921570246126
Rnf11,-1.0124920049055224,0.4911999350998374,0.9992132031473282,4.519202228110793,4.724824963761233,0.2056227356504401
Igkv12-46,1.0277447780464393,0.49123371507287655,0.9992132031473282,0.9819257369169533,0.048933979332455156,-0.9329917575844981
Gm45718,1.0111025196225223,0.4913107720244716,0.9992132031473282,1.3087444722371324,1.0005051407174441,-0.3082393315196883
4930544F09Rik,-0.9185028450646143,0.4913182884616225,0.9992132031473282,0.08851159971007144,0.1266819378017652,0.03817033809169376
Aqp6,-0.8333141841020474,0.4913895703711091,0.9992132031473282,0.012677644838480703,0.02530676058504463,0.012629115746563925
Shq1,-0.9897117141731137,0.4913898188202507,0.9992132031473282,1.6094318103610221,1.7374638805082654,0.12803207014724327
B230217C12Rik,0.955050421092984,0.49143659894623143,0.9992132031473282,2.171974246216166,1.9679494056934401,-0.20402484052272607
Gm48818,0.9941552227469285,0.4914626464517643,0.9992132031473282,0.15739559342980217,0.10614631074001556,-0.05124928268978661
Pcm1,-0.6999879135712493,0.4914829390249335,0.9992132031473282,4.509844051206581,4.535768415045679,0.025924363839097353
Ttll13,0.706210016443731,0.4915762955664301,0.9992132031473282,0.5415632448792049,0.5184320750730175,-0.023131169806187457
Matn3,-0.857616271099204,0.49161797454104206,0.9992132031473282,0.03274134043140576,0.06514803383740773,0.032406693406001975
Rgl2,0.9784391711030354,0.4917397467589649,0.9992132031473282,3.83161626137254,3.6352560169821904,-0.1963602443903496
Bap1,1.0156518585423455,0.4917734688194305,0.9992132031473282,3.0841412667485373,2.8461501219270993,-0.23799114482143802
Fmo5,0.8987712756556038,0.4918383255138768,0.9992132031473282,3.0939723498643774,2.986398243182304,-0.10757410668207346
Zfp647,0.9918005885247668,0.4918529620363611,0.9992132031473282,1.616565518945337,1.433561514346052,-0.1830040045992849
Klrb1a,0.8189907305628077,0.4919988705153243,0.9992132031473282,0.38604433445422925,0.3407731480880683,-0.045271186366160954
Gm47664,1.0020211252934184,0.4920060913639932,0.9992132031473282,2.7573519409758567,2.432324855548752,-0.32502708542710446
Gm35021,1.0063371921358393,0.4920330334533695,0.9992132031473282,0.6147973713379495,0.4588128355323211,-0.15598453580562843
Gm44417,1.0048015936084076,0.492046895156603,0.9992132031473282,2.1754140143545637,1.831342059118377,-0.3440719552361866
Gm37639,1.003243949934523,0.492085677334991,0.9992132031473282,1.1406795728764043,0.8705036115599738,-0.2701759613164305
Gm47337,-0.9328952069345482,0.49210357894044504,0.9992132031473282,0.011153705609691157,0.022245253459496482,0.011091547849805325
Ndufb2,-0.9165795804664076,0.4921327756459776,0.9992132031473282,4.630561877674792,4.724610927852651,0.09404905017785925
Gm18889,-0.8351137939007492,0.49216364969163534,0.9992132031473282,0.07095298507487303,0.09758893468114666,0.02663594960627362
Ldlrap1,0.9733037976596548,0.4921733764920704,0.9992132031473282,3.6165927980191936,3.487847173243892,-0.1287456247753016
Tmsb10,-0.9868052412294013,0.4922061645503956,0.9992132031473282,6.593688189354529,6.930216792233848,0.3365286028793193
Mrpl32,-1.0005235545713718,0.4924185076461212,0.9992132031473282,3.570080676778753,3.8379084343808105,0.26782775760205757
Gm20139,-0.7000862533266673,0.49249359437305223,0.9992132031473282,0.047105797607319616,0.052651365841782226,0.00554556823446261
Gm16897,-0.977157473194964,0.4925077703182378,0.9992132031473282,0.21703293727976436,0.3076910585867268,0.09065812130696244
Pcdhgc3,-0.9560549410634301,0.4926041586442917,0.9992132031473282,2.2185203431554763,2.5384580709618723,0.31993772780639596
Tmdd1,-0.8818365351420195,0.4926225137619099,0.9992132031473282,0.011153705609691157,0.022150554419879117,0.01099684881018796
Mlf1,-0.9239176942899419,0.49270429348302897,0.9992132031473282,2.285386225439441,2.6059339800107915,0.32054775457135065
Eppk1,-0.8487895056326836,0.49274562297878427,0.9992132031473282,1.6254327068633003,1.7873008043705314,0.16186809750723108
Fabp3,0.9952486631223174,0.4927525076248054,0.9992132031473282,2.3319112475541672,1.8876962224637255,-0.44421502509044175
Fam217a,0.9830474091456464,0.49276366504025804,0.9992132031473282,0.36929180627209035,0.27371811527747864,-0.09557369099461172
Septin6,0.9763250462523363,0.49276837229205667,0.9992132031473282,2.935965737576672,2.7283183888675695,-0.20764734870910262
Ccdc149,0.77150132948325,0.4927765961120593,0.9992132031473282,1.0357650738712125,0.999320984615751,-0.0364440892554615
Rps27l,-0.984203772594421,0.49285171736193567,0.9992132031473282,5.35331201079749,5.5777639764871125,0.22445196568962267
Trim9,-0.6974174360511652,0.49298244143391373,0.9992132031473282,0.06984886992000877,0.07970285602383523,0.009853986103826456
Gm38162,0.9110693539670132,0.4929976286513457,0.9992132031473282,1.864868157330647,1.744491334062495,-0.12037682326815191
Wrnip1,-1.0049668026795584,0.49305751633472794,0.9992132031473282,2.724282428404992,2.9533396983523876,0.22905726994739561
Dynlt4,-0.899210024035399,0.4930730434210821,0.9992132031473282,1.838233350265125,2.129720707548157,0.2914873572830319
Gm6117,0.6983250617366006,0.4930790211369613,0.9992132031473282,0.023831350448171862,0.020819875245846473,-0.0030114752023253887
Cpne9,0.9833300552176191,0.4930852107535507,0.9992132031473282,0.7393641481390698,0.5550997276359003,-0.1842644205031695
Gm10710,0.9419567125229746,0.49313763524401205,0.9992132031473282,0.13184303317870918,0.09797052663120107,-0.03387250654750812
Gm48744,0.9208801876940497,0.4931473498014797,0.9992132031473282,0.11041437801471833,0.07459691930764517,-0.03581745870707316
A930005H10Rik,0.9975076843975863,0.49317857437685825,0.9992132031473282,3.3290557126557205,2.8598442858422652,-0.4692114268134553
Ptk6,0.9695573883856193,0.4932296443395683,0.9992132031473282,1.3380995837118446,1.0700984733501628,-0.2680011103616817
Nedd4l,0.9511191884679878,0.4932448223070971,0.9992132031473282,3.530565314465191,3.4064423833525077,-0.12412293111268324
Ppp1cc,-1.0129336759624707,0.4932579591769484,0.9992132031473282,3.669338265802886,3.911073033907701,0.24173476810481498
Gm7887,-0.715277844867095,0.4932796080307474,0.9992132031473282,0.08030293870359564,0.08817454651660947,0.007871607813013826
9830107B12Rik,1.0125350680963283,0.49331064789079665,0.9992132031473282,0.3707112990320091,0.18154250416875387,-0.18916879486325525
Gm38164,0.9617507755527823,0.49340213680689615,0.9992132031473282,0.3857987260000101,0.2915066336556427,-0.09429209234436736
Spats2,-0.9877962872965399,0.49343953432952675,0.9992132031473282,3.0302184472944638,3.164410458764405,0.13419201146994109
Errfi1,-0.9291485530262917,0.49353286691140813,0.9992132031473282,4.64373594572457,4.8109949087704535,0.1672589630458834
Gm7591,0.9770580314977834,0.4935523123957274,0.9992132031473282,0.2269824816576433,0.16565744201348195,-0.06132503964416133
Spice1,0.7432347287523875,0.4936746384230696,0.9992132031473282,2.7329716387184693,2.6876464813443244,-0.04532515737414489
Cavin3,-0.9960093907023031,0.4937107005290143,0.9992132031473282,4.459072824878122,4.83929984137085,0.3802270164927277
Fbn1,-0.878118528330958,0.493754802566858,0.9992132031473282,4.808427326019699,5.001709984786913,0.19328265876721407
Fam210a,-0.8360766641980548,0.49376517151912286,0.9992132031473282,2.669459147887406,2.732297919921251,0.06283877203384503
2310033P09Rik,0.6953990103907738,0.49384775309119094,0.9992132031473282,3.751304253759178,3.7235389278757274,-0.027765325883450487
Ifnz,0.9520729845469285,0.49395538146624896,0.9992132031473282,0.07095298507487303,0.04425240562016122,-0.026700579454711812
Ces2b,0.9609058119598124,0.49396762743045075,0.9992132031473282,1.0227038639459929,0.8562327344943514,-0.16647112945164144
