group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
11,Akap5,10.415519,1.8131967,2.106455933464728e-25,1.3222198279557403e-21,0.9953271028037384,0.5009124087591241
11,Lama3,10.400683,1.1845961,2.4616231127387495e-25,1.3222198279557403e-21,0.9205607476635514,0.443978102189781
11,Hs2st1,9.950413,1.2513163,2.5113955763879228e-23,1.1562465233689998e-19,0.9953271028037384,0.7051094890510949
11,Rtkn2,9.901899,1.557416,4.0844368393906807e-23,1.5375962828736334e-19,0.9626168224299065,0.3854014598540146
11,Fam189a2,9.896897,1.1088266,4.2938955398605875e-23,1.5375962828736334e-19,0.9813084112149533,0.6321167883211679
11,Pdpn,9.76011,1.1625929,1.6697374921203397e-22,5.3812299896054305e-19,0.9532710280373832,0.4116788321167883
11,Sec14l3,9.740527,1.4993442,2.025019480988007e-22,5.932938893934681e-19,0.9953271028037384,0.6468978102189781
11,Sparc,9.664503,1.5607593,4.266850152211781e-22,1.1459337225456773e-18,1.0,0.8888686131386861
11,Hopx,9.653122,2.3005998,4.768156753055938e-22,1.169046293464011e-18,0.9953271028037384,0.583941605839416
11,Spock2,9.646658,1.2642794,5.078393976820204e-22,1.169046293464011e-18,0.8878504672897196,0.3627737226277372
11,Col4a3,9.538441,1.4061818,1.4499659786222735e-21,3.115300237269242e-18,0.9672897196261683,0.4852189781021898
11,Cryab,9.50968,1.4315854,1.9125040802257875e-21,3.852261343594793e-18,1.0,0.6934306569343066
11,Clic5,9.492957,1.8969563,2.24570484738925e-21,4.257327989509456e-18,1.0,0.6273722627737226
11,Akr1c14,9.414687,1.0075426,4.744920397404246e-21,8.13325469708378e-18,0.7523364485981309,0.2793795620437956
11,Ntn4,9.413586,0.9912037,4.794955915495589e-21,8.13325469708378e-18,0.794392523364486,0.3124087591240876
11,Pdgfa,9.361681,1.0177866,7.84781758047737e-21,1.2645973249181233e-17,0.9672897196261683,0.6631386861313868
2,Cd52,9.694112,8.792194,3.1940372579250875e-22,6.534356845906185e-18,0.8604651162790697,0.008317112015572465
2,Laptm5,9.669714,7.8101716,4.055080579561986e-22,6.534356845906185e-18,0.8604651162790697,0.010794549637232349
2,Ptprc,9.445945,8.803768,3.522114680183678e-21,3.7836903970986525e-17,0.8372093023255814,0.009024951336046718
2,Coro1a,8.871343,7.484971,7.2269040662877e-19,5.822716606208e-15,0.7906976744186046,0.010617589807113786
2,Arhgdib,8.835585,6.90718,9.95762249176998e-19,6.418285153295258e-15,0.7906976744186046,0.01663422403114493
2,Lcp1,8.615121,2.33743,6.986781488191704e-18,3.7528332300240375e-14,1.0,0.5222084586798796
2,Fxyd5,8.582295,5.1777205,9.299810086367182e-18,4.281632563763451e-14,0.7906976744186046,0.05662714563794019
2,Rac2,8.303352,6.779788,1.0121413090032773e-16,4.077411263319703e-13,0.7441860465116279,0.014687665899840736
2,Srgn,8.261541,4.3456497,1.438036172503303e-16,5.149447751937383e-13,0.813953488372093,0.10688373739161211
2,Gvin-ps7,7.8071113,5.023132,5.851354364212034e-15,1.8857744844982544e-11,0.7209302325581395,0.036453725004423995
2,Zfp36l2,7.78141,2.1340754,7.172061209860019e-15,2.101283533376079e-11,0.9534883720930233,0.451601486462573
2,Fcer1g,7.334197,8.788646,2.2305440879540528e-13,5.990497905548602e-10,0.6511627906976745,0.005308794903556893
2,Lsp1,7.25849,6.756324,3.914353510898157e-13,9.703983457632754e-10,0.6511627906976745,0.014156786409485048
2,Slfn2,7.227993,4.6625695,4.901842913888923e-13,1.1284042387772302e-09,0.6744186046511628,0.048840913112723414
2,Apbb1ip,7.0383987,7.074222,1.9446133443278546e-12,3.964325276386216e-09,0.627906976744186,0.006724473544505397
2,Btg1,7.0367227,1.7208762,1.9681396432350584e-12,3.964325276386216e-09,0.9534883720930233,0.7244735445053972
2,Fau,6.888102,0.8133577,5.6541723961803426e-12,1.0718980469652947e-08,1.0,0.9787648203857724
2,Stk17b,6.854439,2.644804,7.15930762420838e-12,1.2818342561832648e-08,0.813953488372093,0.2811891700583967
2,Arpc1b,6.731147,1.4641556,1.6833116143422217e-11,2.855250879316901e-08,0.9534883720930233,0.7313749778800213
2,Sh3bgrl3,6.614606,1.5770105,3.725427519645416e-11,6.003153905156623e-08,0.9767441860465116,0.6745708724119625
3,Calcrl,34.507465,7.03892,6.198462224046819e-261,1.997640405565809e-256,0.9511201629327902,0.05246972900249856
3,Ramp2,34.075626,6.992817,1.694247200395183e-254,2.730109938716798e-250,0.9409368635437881,0.049778973669037094
3,Cdh5,34.05209,6.85383,3.779686964042885e-254,4.0603917159058037e-250,0.9389002036659878,0.052854122621564484
