cluster,gene,scores,log2FC,pval,pval_adj,frac_expressing_in_cluster,frac_expressing_other
12,LCP1,8.744451,3.7388096,2.241028382621709e-18,3.953974434224203e-15,0.6575342465753424,0.06555474981870921
12,B2M,8.725617,1.043131,2.6473250580463162e-18,4.359438417253471e-15,1.0,0.9883973894126178
12,HLA-B,8.597643,1.475488,8.137023726961058e-18,1.2465534103066923e-14,0.9863013698630136,0.8356780275562001
12,DUSP2,8.586003,2.6631916,9.004714272773443e-18,1.2465534103066923e-14,0.7534246575342466,0.21044234952864393
12,TXNIP,8.584219,1.7783296,9.145536519866263e-18,1.2465534103066923e-14,0.9863013698630136,0.7190717911530095
12,RPS27,8.57878,0.8615291,9.588484189234101e-18,1.2465534103066923e-14,1.0,0.9814358230601885
12,CD247,8.491689,6.233467,2.0365514873017666e-17,2.515242914392047e-14,0.589041095890411,0.01696881798404641
13,LAMP3,29.473667,5.5823355,6.263851155164758e-191,1.5472338738372471e-186,0.996875,0.14831528279181708
13,SFTPC,29.417776,9.906717,3.253840221713019e-190,4.0186553658266645e-186,1.0,0.42448856799037304
13,SFTPA1,29.196335,8.0338955,2.1585346168456585e-187,1.7772654523568203e-183,0.990625,0.24187725631768953
13,NAPSA,29.099874,5.8997045,3.603051758015156e-186,2.2249745368683093e-182,1.0,0.3118231046931408
13,CTSH,28.883553,3.1997168,1.9212632624965566e-183,9.49142476938549e-180,0.996875,0.7999398315282792
13,PGC,28.840322,6.841823,6.700484343816469e-183,2.7584777296101766e-179,0.9875,0.19945848375451264
13,LRRK2,28.791374,5.1119184,2.750499458338324e-182,9.70572673148785e-179,0.9875,0.20878459687123946
13,SFTPD,28.5743,5.206414,1.4019984177467683e-179,4.328845364595366e-176,0.99375,0.2799338146811071
13,SFTPA2,28.520075,6.714866,6.604783177909304e-179,1.8127194364170858e-175,0.9875,0.34687123947051746
13,NPC2,28.410698,3.2628336,1.4916852341519122e-177,3.684611696878638e-174,1.0,0.8417569193742479
13,SLC34A2,28.197065,3.6274407,6.352763146450871e-175,1.4265418407316634e-171,1.0,0.6565884476534296
13,ABCA3,28.003874,4.8548756,1.457535682035921e-172,3.000215740164107e-169,0.9875,0.1463598074608905
13,LPCAT1,27.692131,3.898205,8.684770211374384e-169,1.650173146085836e-165,0.996875,0.3203971119133574
13,NRGN,27.066925,5.121559,2.4145944135513054e-161,4.2602069006522e-158,0.934375,0.06227436823104693
13,DBI,26.941275,2.4326386,7.218568500628839e-160,1.188705736893553e-156,0.996875,0.8055054151624549
13,SCD,26.752565,4.2670064,1.1527992070296524e-157,1.7797058258024655e-154,0.975,0.25015042117930203
13,C2,26.724968,3.846571,2.413608946336151e-157,3.506973799026428e-154,0.9625,0.20547533092659445
13,FASN,26.624838,3.2290967,3.501702999912239e-156,4.805309211157346e-153,0.990625,0.440734055354994
13,SFTA2,26.390493,3.0338428,1.761602542969969e-153,2.290176021784274e-150,0.996875,0.6332731648616126
13,FTL,26.32547,1.7727134,9.801695442283394e-153,1.2105583955992105e-149,1.0,0.9726233453670277
14,SCG2,7.7342873,13.298929,1.0398400891893305e-14,5.6309057394768434e-11,1.0,0.0014392630972941854
14,SCGN,7.733619,13.305786,1.0453127671008564e-14,5.6309057394768434e-11,1.0,0.0010074841681059297
