cluster,gene,scores,log2FC,pval,pval_adj,frac_expressing_in_cluster,frac_expressing_other
22,GATA2,30.54322,4.7576413,6.957095091200836e-205,1.0740450365484491e-201,0.859375,0.11169489657199544
22,RGS2,30.484638,3.8607461,4.164805524549112e-204,6.05146242716986e-201,0.9453125,0.33254950949774037
22,VWA5A,30.396502,5.7823143,6.109884448519206e-203,8.38445865349294e-200,0.8046875,0.08219127751037954
22,SAMSN1,29.499998,3.746764,2.8790482591036645e-191,3.742914265690506e-188,0.890625,0.20130800602564575
22,SLC18A2,29.305096,10.173161,8.931147930994279e-189,1.1030414252174484e-185,0.755859375,0.002718888929713047
23,CCL21,23.177593,11.1421,7.662825057785805e-119,1.8927944175236718e-114,0.9414634146341463,0.027139950588577242
23,IGFBP7,23.064993,5.103414,1.040318411390792e-117,1.2848452539881977e-113,0.9902439024390244,0.4939325679407063
23,MMRN1,22.987072,8.610474,6.278273903885826e-117,5.1693214566627926e-113,0.9365853658536586,0.03295305914837959
23,GNG11,22.663727,5.457115,1.0216109880495835e-113,6.308703253953191e-110,0.9707317073170731,0.21286876907426247
23,TFF3,22.12067,6.994105,1.9993716518708078e-108,9.877295834572165e-105,0.9170731707317074,0.12218427554134574
23,PPFIBP1,21.77847,5.4349384,3.712779692308852e-105,1.528489519662016e-101,0.9170731707317074,0.17457491643656445
23,TFPI,21.363369,4.4759607,2.929053288939531e-101,1.0335792184299337e-97,0.9512195121951219,0.38043162331056535
23,AKAP12,19.92251,4.9453254,2.596439118391023e-88,8.016830332922084e-85,0.8731707317073171,0.14510972242406628
23,NRP2,19.88895,4.9808097,5.072501179687225e-88,1.3921761293272684e-84,0.848780487804878,0.16570992588286587
23,APP,19.577353,3.4945831,2.412359847413159e-85,5.958770059095244e-82,0.9073170731707317,0.4591629123673885
23,GYPC,19.035488,3.504224,8.668190367077173e-81,1.946481547792484e-77,0.9121951219512195,0.33345443976166256
23,CAVIN2,18.981016,3.6509936,2.4481744030239383e-80,5.039362994091192e-77,0.9219512195121952,0.39318413021363174
23,TGFBR2,18.932346,3.3562613,6.175068342143378e-80,1.1733104855329507e-76,0.8975609756097561,0.4206147362301991
23,NR2F2,18.907185,3.8788798,9.952984993510635e-80,1.7560620166050444e-76,0.8682926829268293,0.24683912222060747
23,S100A10,18.769583,2.3446476,1.3393527273487879e-78,2.2055567812161607e-75,0.9609756097560975,0.8115099549484086
23,SNCG,18.270344,5.849617,1.4254862167995316e-74,2.200683440072827e-71,0.7658536585365854,0.061618950733904956
23,MRC1,18.260466,4.621078,1.7082780068235533e-74,2.4821279439146232e-71,0.8195121951219512,0.08410841447464032
23,ECSCR,18.163555,4.5700846,1.0031418064257471e-73,1.37658920891791e-70,0.8048780487804879,0.10390931550646708
23,ADIRF,18.132408,3.5239482,1.7684164069762443e-73,2.2990344036168532e-70,0.9073170731707317,0.39114954221770093
23,VIM,18.091003,2.7435813,3.7519858447785784e-73,4.6338901175937835e-70,0.9853658536585366,0.7746330475221624
24,TMSB4X,16.81282,1.5142016,1.9659050044053366e-63,1.2139954878454055e-59,0.9930795847750865,0.9750364431486881
24,ACKR1,16.488457,5.3708677,4.441535938415265e-61,2.1942075842959092e-57,0.6055363321799307,0.061042274052478133
24,ACTG1,15.509435,1.1406522,2.995037585630816e-54,1.0568631914666685e-50,0.9273356401384083,0.9268950437317784
24,TMSB10,14.625641,1.2135267,1.9274801854429685e-48,2.975668003789173e-45,0.9515570934256056,0.9571428571428572
24,IGFBP7,14.430144,2.7713978,3.343803758344538e-47,4.3471208755193917e-44,0.740484429065744,0.49504373177842564
24,CLU,14.086647,2.6263595,4.5883301768277166e-45,5.016293519515417e-42,0.71280276816609,0.474234693877551
24,IFITM3,13.154168,1.9013711,1.61045499178033e-39,9.944962187991483e-37,0.8131487889273357,0.6677842565597668
24,PRSS23,12.269469,3.415554,1.3211629796501016e-34,5.099069806302682e-32,0.5294117647058824,0.18283527696793003
24,SPARCL1,12.226546,2.6331491,2.2427227499208317e-34,8.522691483968379e-32,0.698961937716263,0.35375364431486883
24,IFI27,11.496815,2.5707304,1.3687442480046704e-30,3.6591305054418927e-28,0.6401384083044983,0.33782798833819244
24,VIM,11.4147215,1.5321243,3.530334732123041e-30,8.989979197749612e-28,0.8546712802768166,0.7753644314868805
24,MYL6,11.057503,0.7390028,2.0163327739358536e-28,3.984434867919162e-26,0.8131487889273357,0.9118440233236151
24,SERF2,10.978775,0.58114415,4.834367502091052e-28,9.046493308269022e-26,0.7854671280276817,0.8971938775510204
24,TPT1,10.817008,0.66036654,2.85960922374195e-27,4.939524995499993e-25,0.9653979238754326,0.97817055393586
24,MGP,10.447852,2.325236,1.498817067964223e-25,2.0682838209935348e-23,0.671280276816609,0.4118804664723032
24,RAMP3,10.332022,3.0331087,5.04850707090831e-25,6.563324903079272e-23,0.45674740484429066,0.139067055393586
24,GNG11,9.924652,2.6783416,3.252348102022805e-23,3.23936493822844e-21,0.4913494809688581,0.21559766763848395
24,TIMP1,9.5967865,1.8789989,8.247594500205e-22,6.56070375525087e-20,0.6228373702422145,0.5549198250728863
24,GAPDH,9.026855,0.7259052,1.7667512229579493e-19,1.0038060011362207e-17,0.7439446366782007,0.8370991253644315
24,MYL12A,8.948911,0.7759486,3.5900774831280457e-19,1.9277935632770842e-17,0.71280276816609,0.8427478134110787
25,VWF,54.989716,6.5958037,0.0,0.0,0.9931565440547476,0.10538403614457831
25,LIFR,54.383427,5.743442,0.0,0.0,0.9828913601368692,0.1686370481927711
25,HSPG2,53.78783,5.39248,0.0,0.0,0.962360992301112,0.14262048192771085
25,NUAK1,53.269268,6.677966,0.0,0.0,0.9349871685201027,0.06027861445783132
25,ACKR1,52.137432,7.658414,0.0,0.0,0.9170230966638152,0.029292168674698794
25,PRSS23,51.939243,5.232445,0.0,0.0,0.9597946963216424,0.15240963855421688
25,MKL2,51.246075,4.8733115,0.0,0.0,0.9332763045337895,0.1340737951807229
25,SPARCL1,50.735012,5.099194,0.0,0.0,0.9957228400342173,0.32925451807228917
25,ENG,50.350197,4.379838,0.0,0.0,0.9820359281437125,0.21080572289156627
25,CLEC14A,50.07992,4.6737347,0.0,0.0,0.9726261762189906,0.101355421686747
25,NPDC1,49.93928,4.336629,0.0,0.0,0.9649272882805817,0.1929593373493976
25,GSN,49.891235,3.6833496,0.0,0.0,0.9940119760479041,0.4962725903614458
25,SLCO2A1,49.2903,4.88151,0.0,0.0,0.951240376390077,0.11170933734939759
25,EMCN,48.994553,4.5650854,0.0,0.0,0.9366980325064157,0.07707078313253012
25,NOSTRIN,48.814846,4.8819656,0.0,0.0,0.9084687767322498,0.07405873493975904
25,PTPRB,48.31375,4.563764,0.0,0.0,0.9281437125748503,0.07759789156626506
25,JAM2,48.05505,5.181436,0.0,0.0,0.8751069289991446,0.048268072289156624
25,ADGRL4,47.888496,4.8359475,0.0,0.0,0.8939264328485885,0.05990210843373494
25,IL6ST,47.84832,3.3207421,0.0,0.0,0.981180496150556,0.4522590361445783
25,TSPAN7,47.777237,4.785307,0.0,0.0,0.8896492728828058,0.075
26,DNAAF1,72.264694,6.464161,0.0,0.0,0.9844054580896686,0.0639093352027106
26,LRRIQ1,72.20568,6.452905,0.0,0.0,0.9819688109161794,0.055458192156404566
26,TPPP3,71.863945,6.3282275,0.0,0.0,0.9926900584795322,0.13463410834599057
26,CAPS,71.54436,6.152764,0.0,0.0,0.9970760233918129,0.23289325076917086
26,CETN2,71.16376,5.745669,0.0,0.0,0.97953216374269,0.21992444600225883
26,RSPH1,71.11003,6.163443,0.0,0.0,0.9887914230019493,0.08957432721891187
26,DNAH12,71.10901,6.372353,0.0,0.0,0.9678362573099415,0.049655333567005494
26,PIFO,70.46346,5.92356,0.0,0.0,0.9785575048732943,0.08731549635860887
26,TSPAN1,70.17784,5.4838877,0.0,0.0,0.9805068226120858,0.15360049850060364
26,AKAP9,70.13168,3.8479216,0.0,0.0,0.9907407407407407,0.4835455855434825
26,CDHR3,69.98229,6.1603174,0.0,0.0,0.9532163742690059,0.049966896444288665
26,C20orf85,69.88086,6.108768,0.0,0.0,0.9790448343079922,0.09732445379133076
26,C11orf88,69.85969,6.0939865,0.0,0.0,0.9692982456140351,0.0781633368384157
26,CEP126,69.856926,5.407268,0.0,0.0,0.9605263157894737,0.11052693071620516
26,AGR3,69.80495,5.233223,0.0,0.0,0.9809941520467836,0.182614791447599
26,C9orf24,69.66297,6.1424494,0.0,0.0,0.9736842105263158,0.09934961249367139
26,STK33,69.5621,5.856021,0.0,0.0,0.9502923976608187,0.0671807454141839
26,RP1,69.43048,6.3147283,0.0,0.0,0.9439571150097466,0.06433773415897495
26,TOGARAM2,69.36989,6.1993546,0.0,0.0,0.942495126705653,0.05343303345406395
26,ODF3B,69.30841,4.862852,0.0,0.0,0.9775828460038987,0.21980760992327764
27,CAPS,24.540281,6.4206243,5.4922195521099e-133,1.3566331515666665e-128,1.0,0.283917862983827
27,GSTA1,24.512053,6.969264,1.0988631032105094e-132,1.3571508756201396e-128,0.9906542056074766,0.11971651826276576
27,TSPAN1,24.300495,5.636421,1.936800088162457e-130,1.3459499539327452e-126,1.0,0.20868617117935673
27,C1orf194,24.295643,5.834346,2.179587796336578e-130,1.3459499539327452e-126,0.9953271028037384,0.12444121388333636
27,TMEM190,24.270672,7.77217,4.0011241358113535e-130,1.852640452303255e-126,0.9766355140186916,0.08257314192258768
27,AL357093.2,24.265837,6.093781,4.500158987012482e-130,1.852640452303255e-126,0.9906542056074766,0.07795747773941486
27,TSPAN19,24.201141,6.186462,2.164024849281636e-129,7.636225400300814e-126,0.9813084112149533,0.04404870070870434
27,PRDX5,24.182688,4.0396886,3.384288401810231e-129,1.0449413476639315e-125,1.0,0.6278030165364347
27,C20orf85,24.174574,6.091705,4.119236756292203e-129,1.1305474124130411e-125,0.9953271028037384,0.15609667454115936
27,RSPH1,23.982302,5.717202,4.254807979160289e-127,1.0509801189323829e-123,1.0,0.14955478829729238
27,C9orf24,23.96372,5.9188766,6.647753795465381e-127,1.492783331834458e-123,1.0,0.15755042703979646
27,DYNLL1,23.800108,3.5507076,3.3311355755505013e-125,6.85686498763941e-122,1.0,0.7013265491550064
27,SNTN,23.792522,5.5994844,3.991521406577363e-125,7.584197712605189e-122,1.0,0.12262402326003997
27,DTHD1,23.78012,5.048476,5.36371309915196e-125,9.463505518725183e-122,1.0,0.10750499727421406
27,ATP5IF1,23.77241,3.5822792,6.44512849352734e-125,1.0613407927907923e-121,1.0,0.5828093767036162
27,OMG,23.762722,5.969664,8.117109608897473e-125,1.253129527808603e-121,0.9719626168224299,0.06102126113029257
27,TUBB4B,23.756044,4.0819383,9.515527096280726e-125,1.3826060870895895e-121,1.0,0.6450663274577503
27,CCDC78,23.751076,5.0426,1.0709592965514956e-124,1.4696536435621385e-121,1.0,0.11113937852080684
27,ERICH3,23.745766,5.2110367,1.2151922730069818e-124,1.5798139123971293e-121,1.0,0.098491731782664
27,RSPH4A,23.653187,4.909724,1.0944575326279737e-123,1.351709775672179e-120,1.0,0.09503906959840087
28,AGER,41.16928,8.870322,0.0,0.0,0.9437689969604863,0.06283476783273614
28,EMP2,39.747833,5.271694,0.0,0.0,0.9437689969604863,0.45698348786524323
28,HOPX,37.08787,4.8127594,4.407108325149893e-301,3.6286660913175834e-297,0.9118541033434651,0.33707657641018063
28,CAV1,36.82653,4.493087,6.947295255654261e-297,4.290128502747898e-293,0.9285714285714286,0.41509364264341914
28,S100A10,35.7032,2.9604092,3.525979834661107e-279,1.7419045579192804e-275,0.9559270516717325,0.8091315429795722
28,GPRC5A,34.47817,4.7928066,1.704134576699809e-260,7.015638029843663e-257,0.851063829787234,0.24236267592626795
28,KRT7,33.94863,4.937085,1.2778472262798916e-252,4.509157762334229e-249,0.8404255319148937,0.22721731742455026
28,CD55,33.48897,3.437438,6.97587530928146e-246,2.1538887001820167e-242,0.8799392097264438,0.5444571681873591
28,ANXA2,32.838013,2.462546,1.6891892210408346e-236,4.636073660992184e-233,0.9240121580547113,0.7304495585682095
28,LMO7,32.592426,4.613255,5.251121354236369e-233,1.2970794857099253e-229,0.8054711246200608,0.26334453843596467
28,MYL9,32.584732,4.443074,6.749136516677176e-233,1.5155492827131174e-229,0.8419452887537994,0.2636400576262421
28,RAB11FIP1,32.017284,3.9023373,6.267161638464373e-225,1.290042996930904e-221,0.8191489361702128,0.3825495918141184
28,CLDN18,31.931406,6.687573,9.78976769120935e-224,1.860131167235094e-220,0.7462006079027356,0.0443278785416128
28,CEACAM6,31.84614,5.4992642,1.4887189552874512e-222,2.626631922468238e-219,0.770516717325228,0.11990691145506262
28,SLC39A8,31.554476,5.734852,1.5567007976271002e-218,2.5634710934791336e-215,0.7522796352583586,0.11403346754829892
28,SFTA2,31.528194,4.4476213,3.569180069845262e-218,5.510144806577989e-215,0.8009118541033434,0.188208784307931
28,RNASE1,31.318089,3.6944785,2.647125958341191e-215,3.846274017469751e-212,0.8768996960486323,0.3765653282110007
28,KRT19,31.02228,3.937678,2.6993336482277673e-211,3.704235580270782e-208,0.8358662613981763,0.295593070074988
28,AQP4,30.914288,5.159143,7.677065255439804e-210,9.980588888137821e-207,0.7507598784194529,0.14790735473384803
28,TSPAN13,30.710436,4.8085823,4.1298922069169545e-207,5.100623370152785e-204,0.756838905775076,0.19511654538066567
29,CALD1,33.91218,5.4206686,4.406074802117801e-252,1.0883445368711181e-247,0.951271186440678,0.2740580401364787
29,TPM2,33.579277,6.6980844,3.366781991005521e-247,4.1581440979913686e-243,0.9322033898305084,0.16017903657775984
29,MYL9,33.5428,5.8268566,1.1464507306700885e-246,9.439493166093953e-243,0.9470338983050848,0.2657665920680926
29,PPP1R14A,32.942867,6.2794147,5.3525125687849504e-238,3.3053103240389266e-234,0.9152542372881356,0.11736434677330594
29,IGFBP7,32.341743,4.6887875,1.812449450260585e-229,8.953862774177342e-226,0.9555084745762712,0.4896723777378288
29,TAGLN,31.719706,7.2707043,8.312160229294942e-221,3.421977830396906e-217,0.8919491525423728,0.1803940272223649
29,ACTA2,29.85107,7.1700616,8.502270080798333e-196,3.0002081895114235e-192,0.8305084745762712,0.09370070073742524
29,BGN,28.573887,5.299579,1.4186831098100757e-179,4.380361436927336e-176,0.8241525423728814,0.09898374729427303
29,GPX3,28.136978,4.0714493,3.4587791802375056e-174,9.492811614560736e-171,0.8940677966101694,0.2986755695784569
29,TPM1,27.082989,4.3309264,1.5620417008126712e-161,3.858399205177379e-158,0.8347457627118644,0.37322522654730894
29,LGALS1,26.986351,2.9785929,2.1372870888474093e-160,4.799375307419987e-157,0.951271186440678,0.6330483912389477
29,SPARCL1,26.8777,4.32363,4.0035581623204636e-159,8.240990847289814e-156,0.9194915254237288,0.3476171258759218
29,TIMP3,25.454851,3.862993,6.238421873732913e-143,1.1853481438698207e-139,0.8771186440677966,0.36126499614777857
29,CST3,24.119797,2.4180346,1.5496931083044057e-128,2.7342121048733663e-125,0.9470338983050848,0.6676816964449499
29,EGFL6,23.883093,5.917231,4.590249888408294e-126,7.558917499571553e-123,0.6652542372881356,0.04541952525956635
29,MYL6,23.606167,1.5482289,3.3311967281341035e-123,5.142743148852531e-120,0.9576271186440678,0.9100047694170305
29,NEXN,23.420282,4.9654474,2.6558251953091966e-121,3.858914008784263e-118,0.6758474576271186,0.08617969695857945
29,COX4I2,23.015533,8.147168,3.258356300412028e-117,4.471369943137639e-114,0.6228813559322034,0.010786220053564222
29,VIM,22.8308,2.3609264,2.2677594475506933e-115,2.9482066375762986e-112,0.9555084745762712,0.7730858128187255
29,SPARC,22.425976,3.1780884,2.1962342863908186e-111,2.7124591554069805e-108,0.8177966101694916,0.28983380416039917
3,IFI27,51.028923,5.434392,0.0,0.0,0.9487603305785124,0.31324710584863685
3,CLDN5,50.284115,5.7288284,0.0,0.0,0.9347107438016529,0.21086767977676382
3,FCN3,49.407787,6.2767024,0.0,0.0,0.9008264462809917,0.14721520419321996
3,IFITM3,49.1587,3.594141,0.0,0.0,0.9677685950413223,0.6556808326105811
3,HLA-B,48.621864,2.6738293,0.0,0.0,0.9826446280991735,0.8907952788566688
3,MT2A,48.463688,3.783068,0.0,0.0,0.9900826446280991,0.7300049021456314
3,RGCC,47.01226,4.2858934,0.0,0.0,0.9090909090909091,0.4924770918963762
3,HYAL2,46.58941,5.3126464,0.0,0.0,0.8586776859504133,0.2351521550586372
3,HLA-C,46.330303,2.6264136,0.0,0.0,0.9495867768595041,0.8539537689958143
3,TMSB10,46.22448,2.0686917,0.0,0.0,0.9942148760330578,0.95539047475395
3,B2M,45.679707,2.012703,0.0,0.0,0.9991735537190083,0.9858591952939402
3,MT1M,45.010983,5.296309,0.0,0.0,0.8338842975206612,0.2036652965798107
3,EPAS1,44.92729,4.3466225,0.0,0.0,0.9008264462809917,0.4289000339379313
3,SLC9A3R2,44.528107,4.451696,0.0,0.0,0.8578512396694215,0.3388890983822919
3,TIMP3,43.499607,4.3050127,0.0,0.0,0.8834710743801653,0.346619404954938
3,HLA-DRB1,42.571316,3.3781364,0.0,0.0,0.9049586776859504,0.5342207473886648
3,HLA-A,42.24586,2.2008636,0.0,0.0,0.9404958677685951,0.8712621139560315
3,TMEM100,40.80994,4.861069,0.0,0.0,0.7826446280991736,0.14732833063086842
3,HLA-DRB5,39.778175,4.5577765,0.0,0.0,0.759504132231405,0.16414646102794223
3,AQP1,38.051105,4.154631,0.0,0.0,0.7652892561983471,0.21147102077755572
30,CAPS,34.402912,6.107972,2.2807993595762513e-259,5.633802498089298e-255,0.9787685774946921,0.2775332012620148
30,C20orf85,30.979786,5.8255625,1.009169175737438e-210,1.246374390494523e-206,0.881104033970276,0.1501577518526671
30,GSTP1,30.903858,3.3126779,1.0600635594292997e-209,8.728209993821044e-206,0.9681528662420382,0.7692420573776506
30,C9orf24,30.594183,5.6918135,1.4626709213804914e-205,9.03235860725488e-202,0.8747346072186837,0.1517719568567026
30,PRDX5,29.512972,3.6353464,1.962490735825602e-191,9.695096733125638e-188,0.9129511677282378,0.6257979308826767
30,DYNLL1,29.070652,3.2674391,8.437617204184423e-186,3.473626376009324e-182,0.910828025477707,0.7000513610683102
30,TPPP3,28.886799,5.1373024,1.7491251645575915e-183,6.172162955676724e-180,0.8598726114649682,0.1866974833076528
30,RSPH1,28.231592,5.1066885,2.3953496134585857e-175,7.395941350255066e-172,0.8237791932059448,0.1445814072932717
30,C11orf88,25.702522,4.86848,1.0953817501697797e-145,3.0063360678826367e-142,0.7558386411889597,0.1335387776065742
30,FAM183A,25.266357,4.8449683,7.487698816434454e-141,1.8495364846474745e-137,0.7367303609341825,0.12598136326949885
30,CETN2,25.090153,4.320666,6.3699333843458125e-139,1.3111977043893827e-135,0.7876857749469215,0.26729767407733507
30,C1orf194,24.678806,5.094289,1.8062859532027838e-134,3.1869335235758545e-131,0.7112526539278131,0.12113874825739232
30,CALM1,24.38105,1.8323947,2.717093497937818e-131,4.47432843283747e-128,0.910828025477707,0.8772103602612077
30,PIFO,24.16113,4.61571,5.703578407329617e-129,8.805255639965555e-126,0.7154989384288747,0.14355418592706728
30,TUBB4B,23.774042,2.895599,6.199396591760625e-125,9.007723247828189e-122,0.8343949044585988,0.6445814072932717
30,SNTN,23.617338,4.7793584,2.5575674262606004e-123,3.509692944225727e-120,0.692144373673036,0.11967128916281458
30,MORN2,22.869598,4.3848433,9.328578467968943e-116,1.212764298617373e-112,0.6942675159235668,0.2105070071171766
30,C5orf49,22.270016,4.5993648,7.217487377313053e-110,8.10359798668226e-107,0.6539278131634819,0.12473402303910779
30,S100A11,22.226728,1.9632286,1.8944711388698972e-109,2.0345796348358839e-106,0.89171974522293,0.8002788172279698
30,ODF3B,21.99577,3.7866087,3.1612055954445287e-107,3.253539142211471e-104,0.7048832271762208,0.2684716413529973
31,TAGLN,25.952282,9.1266365,1.713630322178899e-148,4.2328382588140985e-144,0.9914893617021276,0.18567687495453553
31,TPM2,25.742682,8.517603,3.892831515759298e-146,4.807841563538521e-142,0.9829787234042553,0.16639994180548484
31,ACTA2,25.376455,8.848231,4.5891689024273244e-142,3.7785687019619116e-138,0.9702127659574468,0.0988579326398487
31,DES,25.03653,10.485188,2.447585449772752e-138,1.5114452048709188e-134,0.948936170212766,0.014112169927984287
31,MYL9,24.811451,6.9922314,6.744992925144423e-136,3.332161404879848e-132,0.9617021276595744,0.27151378482578015
31,ACTG2,24.24393,10.747859,7.662244122403267e-130,3.154418201124718e-126,0.9191489361702128,0.015530661235178584
31,TPM1,23.755554,6.031295,9.627102154674276e-125,3.39712929032299e-121,0.9361702127659575,0.3763366552702408
31,DSTN,23.525103,4.100896,2.258037188700786e-122,6.971972074762265e-119,0.9574468085106383,0.6636720739070343
