comp,label,case,reference,omitted_patient,direction,ligand,pearson,scope,rank,ranked_ligands,planned_omissions
AT2,__broad__,LUAD,AAH,__none__,up,VEGFA,0.0377486215899471,focused_triad,7.0,9,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT11,0.0519949138002062,focused_triad,6.0,9,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT2,0.0595163605852911,focused_triad,3.0,9,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT5A,0.0576172639892513,focused_triad,4.0,9,8
AT2,__broad__,LUAD,AAH,__none__,down,CXCL12,-0.023202476669107,focused_triad,9.0,9,8
AT2,__broad__,LUAD,AAH,__none__,down,CXCL2,-0.0213624783841424,focused_triad,8.0,9,8
AT2,__broad__,LUAD,AAH,__none__,down,FGF7,-0.0058517414790891,focused_triad,2.0,9,8
AT2,__broad__,LUAD,AAH,__none__,down,HBEGF,0.0135508308440851,focused_triad,1.0,9,8
AT2,__broad__,LUAD,AAH,__none__,down,TGFB1,-0.0069035145346261,focused_triad,3.0,9,8
AT2,__broad__,LUAD,AAH,__none__,down,VEGFA,-0.0168428082441127,focused_triad,6.0,9,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT11,-0.0154548250901168,focused_triad,5.0,9,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT2,-0.0178602843571845,focused_triad,7.0,9,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT5A,-0.0113211632894422,focused_triad,4.0,9,8
AT2,__broad__,LUAD,AAH,__none__,up,AREG,0.0699274426201088,source_agnostic_planned_panel,3.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,CXCL12,0.0311517841721199,source_agnostic_planned_panel,18.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,CXCL2,0.0536195399625281,source_agnostic_planned_panel,11.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,FGF7,0.0858131970895243,source_agnostic_planned_panel,1.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,HBEGF,0.0316200609303118,source_agnostic_planned_panel,17.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,TGFB1,0.081318938295505,source_agnostic_planned_panel,2.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,VEGFA,0.0377486215899471,source_agnostic_planned_panel,16.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT10A,0.0559543945531703,source_agnostic_planned_panel,9.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT11,0.0519949138002062,source_agnostic_planned_panel,14.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT2,0.0595163605852911,source_agnostic_planned_panel,7.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT2B,0.0530164443000539,source_agnostic_planned_panel,13.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT3A,0.046758094917502,source_agnostic_planned_panel,15.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT4,0.0672664813196799,source_agnostic_planned_panel,4.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT5A,0.0576172639892513,source_agnostic_planned_panel,8.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT5B,0.0531794873675776,source_agnostic_planned_panel,12.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT7A,0.0595709175560263,source_agnostic_planned_panel,6.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT7B,0.0600942663466697,source_agnostic_planned_panel,5.0,18,8
AT2,__broad__,LUAD,AAH,__none__,up,WNT9A,0.0555899084280351,source_agnostic_planned_panel,10.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,AREG,-0.009516644374369,source_agnostic_planned_panel,5.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,CXCL12,-0.023202476669107,source_agnostic_planned_panel,18.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,CXCL2,-0.0213624783841424,source_agnostic_planned_panel,17.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,FGF7,-0.0058517414790891,source_agnostic_planned_panel,2.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,HBEGF,0.0135508308440851,source_agnostic_planned_panel,1.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,TGFB1,-0.0069035145346261,source_agnostic_planned_panel,3.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,VEGFA,-0.0168428082441127,source_agnostic_planned_panel,13.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT10A,-0.0153177635223427,source_agnostic_planned_panel,9.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT11,-0.0154548250901168,source_agnostic_planned_panel,10.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT2,-0.0178602843571845,source_agnostic_planned_panel,14.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT2B,-0.0185595301424705,source_agnostic_planned_panel,15.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT3A,-0.0116805071955522,source_agnostic_planned_panel,7.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT4,-0.0189150162026522,source_agnostic_planned_panel,16.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT5A,-0.0113211632894422,source_agnostic_planned_panel,6.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT5B,-0.0093855323221787,source_agnostic_planned_panel,4.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT7A,-0.0164790682144843,source_agnostic_planned_panel,12.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT7B,-0.0152660885418078,source_agnostic_planned_panel,8.0,18,8
AT2,__broad__,LUAD,AAH,__none__,down,WNT9A,-0.015901623329497,source_agnostic_planned_panel,11.0,18,8
AT2,__broad__,LUAD,AIS,__none__,up,CXCL12,0.0417248170684877,focused_triad,7.0,9,12
AT2,__broad__,LUAD,AIS,__none__,up,CXCL2,0.05091084615529,focused_triad,4.0,9,12
AT2,__broad__,LUAD,AIS,__none__,up,FGF7,0.0640960108288101,focused_triad,2.0,9,12
AT2,__broad__,LUAD,AIS,__none__,up,HBEGF,0.0079101362078585,focused_triad,9.0,9,12
AT2,__broad__,LUAD,AIS,__none__,up,TGFB1,0.0644364088574232,focused_triad,1.0,9,12
AT2,__broad__,LUAD,AIS,__none__,up,VEGFA,0.0375936877129637,focused_triad,8.0,9,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT11,0.0439460143049733,focused_triad,5.0,9,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT2,0.0511577820065808,focused_triad,3.0,9,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT2B,0.0423885057915196,focused_triad,6.0,9,12
AT2,__broad__,LUAD,AIS,__none__,up,AREG,0.0205177629085389,source_agnostic_planned_panel,18.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,CXCL12,0.0417248170684877,source_agnostic_planned_panel,12.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,CXCL2,0.05091084615529,source_agnostic_planned_panel,5.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,FGF7,0.0640960108288101,source_agnostic_planned_panel,3.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,HBEGF,0.0079101362078585,source_agnostic_planned_panel,19.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,TGFB1,0.0644364088574232,source_agnostic_planned_panel,2.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,VEGFA,0.0375936877129637,source_agnostic_planned_panel,16.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT10A,0.0441320860844567,source_agnostic_planned_panel,8.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT10B,0.040628655244849,source_agnostic_planned_panel,15.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT11,0.0439460143049733,source_agnostic_planned_panel,10.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT2,0.0511577820065808,source_agnostic_planned_panel,4.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT2B,0.0423885057915196,source_agnostic_planned_panel,11.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT3A,0.0737857393149378,source_agnostic_planned_panel,1.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT4,0.0415193015241131,source_agnostic_planned_panel,14.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT5A,0.0348221863383369,source_agnostic_planned_panel,17.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT5B,0.0415352178482784,source_agnostic_planned_panel,13.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT7A,0.045389586167473,source_agnostic_planned_panel,6.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT7B,0.0445633652532375,source_agnostic_planned_panel,7.0,19,12
AT2,__broad__,LUAD,AIS,__none__,up,WNT9A,0.0439754228017386,source_agnostic_planned_panel,9.0,19,12
AT2,__broad__,LUAD,normal,__none__,up,CXCL12,0.0358168488681389,focused_triad,10.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,CXCL2,0.0575831960329805,focused_triad,2.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,FGF10,0.0359574318865839,focused_triad,9.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,FGF7,0.0677827649560263,focused_triad,1.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,HBEGF,0.0139012837167099,focused_triad,13.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,IL1B,0.030635044710754,focused_triad,12.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,TGFB1,0.0477162204272958,focused_triad,5.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,VEGFA,0.0078604899299525,focused_triad,14.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,WNT10B,0.0412851483515422,focused_triad,8.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,WNT11,0.0423531967945138,focused_triad,7.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,WNT2,0.0541074227348411,focused_triad,3.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,WNT2B,0.0479187009390699,focused_triad,4.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,WNT5A,0.0326901917832739,focused_triad,11.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,WNT9A,0.0469033136854463,focused_triad,6.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,CXCL12,-0.0380423489713682,focused_triad,12.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,CXCL2,-0.0197182591703351,focused_triad,5.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,FGF10,-0.0247291244024615,focused_triad,10.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,FGF7,-0.0420616558217431,focused_triad,13.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,HBEGF,0.0078188018375797,focused_triad,1.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,IL1B,-0.0268706973547854,focused_triad,11.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,TGFB1,-0.0475627306607714,focused_triad,14.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,VEGFA,-0.0174915261701558,focused_triad,3.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,WNT10B,-0.022634563022223,focused_triad,9.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,WNT11,-0.0198184066505944,focused_triad,6.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,WNT2,-0.0220712080019,focused_triad,8.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,WNT2B,-0.0196060279739797,focused_triad,4.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,WNT5A,-0.0171094546239612,focused_triad,2.0,14,23
AT2,__broad__,LUAD,normal,__none__,down,WNT9A,-0.0208510216082735,focused_triad,7.0,14,23
AT2,__broad__,LUAD,normal,__none__,up,AREG,0.0777348568367168,source_agnostic_planned_panel,1.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,CXCL12,0.0358168488681389,source_agnostic_planned_panel,18.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,CXCL2,0.0575831960329805,source_agnostic_planned_panel,3.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,FGF10,0.0359574318865839,source_agnostic_planned_panel,17.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,FGF7,0.0677827649560263,source_agnostic_planned_panel,2.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,HBEGF,0.0139012837167099,source_agnostic_planned_panel,21.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,IL1B,0.030635044710754,source_agnostic_planned_panel,20.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,TGFB1,0.0477162204272958,source_agnostic_planned_panel,9.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,VEGFA,0.0078604899299525,source_agnostic_planned_panel,22.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT10A,0.0475173825607794,source_agnostic_planned_panel,10.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT10B,0.0412851483515422,source_agnostic_planned_panel,16.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT11,0.0423531967945138,source_agnostic_planned_panel,14.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT2,0.0541074227348411,source_agnostic_planned_panel,4.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT2B,0.0479187009390699,source_agnostic_planned_panel,7.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT3,0.0475054615906569,source_agnostic_planned_panel,11.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT3A,0.0422080855008485,source_agnostic_planned_panel,15.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT4,0.0480626877890306,source_agnostic_planned_panel,6.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT5A,0.0326901917832739,source_agnostic_planned_panel,19.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT5B,0.042700117455467,source_agnostic_planned_panel,13.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT7A,0.047778969708914,source_agnostic_planned_panel,8.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT7B,0.0486285530134802,source_agnostic_planned_panel,5.0,22,23
AT2,__broad__,LUAD,normal,__none__,up,WNT9A,0.0469033136854463,source_agnostic_planned_panel,12.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,AREG,-0.0457195349294906,source_agnostic_planned_panel,21.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,CXCL12,-0.0380423489713682,source_agnostic_planned_panel,19.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,CXCL2,-0.0197182591703351,source_agnostic_planned_panel,7.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,FGF10,-0.0247291244024615,source_agnostic_planned_panel,15.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,FGF7,-0.0420616558217431,source_agnostic_planned_panel,20.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,HBEGF,0.0078188018375797,source_agnostic_planned_panel,1.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,IL1B,-0.0268706973547854,source_agnostic_planned_panel,16.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,TGFB1,-0.0475627306607714,source_agnostic_planned_panel,22.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,VEGFA,-0.0174915261701558,source_agnostic_planned_panel,3.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT10A,-0.021343968451781,source_agnostic_planned_panel,11.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT10B,-0.022634563022223,source_agnostic_planned_panel,14.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT11,-0.0198184066505944,source_agnostic_planned_panel,8.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT2,-0.0220712080019,source_agnostic_planned_panel,13.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT2B,-0.0196060279739797,source_agnostic_planned_panel,6.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT3,-0.0216899142812425,source_agnostic_planned_panel,12.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT3A,-0.0291293397662479,source_agnostic_planned_panel,18.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT4,-0.0270823893148717,source_agnostic_planned_panel,17.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT5A,-0.0171094546239612,source_agnostic_planned_panel,2.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT5B,-0.0186572831003421,source_agnostic_planned_panel,5.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT7A,-0.0180742826238264,source_agnostic_planned_panel,4.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT7B,-0.0201509754882282,source_agnostic_planned_panel,9.0,22,23
AT2,__broad__,LUAD,normal,__none__,down,WNT9A,-0.0208510216082735,source_agnostic_planned_panel,10.0,22,23
AT2,__broad__,MIA,normal,__none__,up,CXCL12,0.0361155192689932,focused_triad,3.0,6,4
AT2,__broad__,MIA,normal,__none__,up,CXCL2,0.0326582663965906,focused_triad,4.0,6,4
AT2,__broad__,MIA,normal,__none__,up,FGF7,0.0930936019616674,focused_triad,1.0,6,4
AT2,__broad__,MIA,normal,__none__,up,HBEGF,0.016237317550191,focused_triad,6.0,6,4
AT2,__broad__,MIA,normal,__none__,up,VEGFA,0.028408042999015,focused_triad,5.0,6,4
AT2,__broad__,MIA,normal,__none__,up,WNT2,0.0426679992170495,focused_triad,2.0,6,4
AT2,__broad__,MIA,normal,__none__,down,CXCL12,0.015968587595468,focused_triad,5.0,6,4
AT2,__broad__,MIA,normal,__none__,down,CXCL2,0.0186156729991654,focused_triad,3.0,6,4
AT2,__broad__,MIA,normal,__none__,down,FGF7,0.0161733036878943,focused_triad,4.0,6,4
AT2,__broad__,MIA,normal,__none__,down,HBEGF,0.0123469842318655,focused_triad,6.0,6,4
AT2,__broad__,MIA,normal,__none__,down,VEGFA,0.0423055498974138,focused_triad,1.0,6,4
AT2,__broad__,MIA,normal,__none__,down,WNT2,0.0274193688136597,focused_triad,2.0,6,4
AT2,__broad__,MIA,normal,__none__,up,AREG,0.0415692483735862,source_agnostic_planned_panel,4.0,12,4
AT2,__broad__,MIA,normal,__none__,up,CXCL12,0.0361155192689932,source_agnostic_planned_panel,9.0,12,4
AT2,__broad__,MIA,normal,__none__,up,CXCL2,0.0326582663965906,source_agnostic_planned_panel,10.0,12,4
AT2,__broad__,MIA,normal,__none__,up,FGF7,0.0930936019616674,source_agnostic_planned_panel,1.0,12,4
AT2,__broad__,MIA,normal,__none__,up,HBEGF,0.016237317550191,source_agnostic_planned_panel,12.0,12,4
AT2,__broad__,MIA,normal,__none__,up,VEGFA,0.028408042999015,source_agnostic_planned_panel,11.0,12,4
AT2,__broad__,MIA,normal,__none__,up,WNT2,0.0426679992170495,source_agnostic_planned_panel,3.0,12,4
AT2,__broad__,MIA,normal,__none__,up,WNT3A,0.0498595784243701,source_agnostic_planned_panel,2.0,12,4
AT2,__broad__,MIA,normal,__none__,up,WNT5B,0.0393250245165239,source_agnostic_planned_panel,8.0,12,4
AT2,__broad__,MIA,normal,__none__,up,WNT7A,0.0410091776391404,source_agnostic_planned_panel,6.0,12,4
AT2,__broad__,MIA,normal,__none__,up,WNT7B,0.0410101577638663,source_agnostic_planned_panel,5.0,12,4
AT2,__broad__,MIA,normal,__none__,up,WNT9A,0.0407756966228381,source_agnostic_planned_panel,7.0,12,4
AT2,__broad__,MIA,normal,__none__,down,AREG,0.0064775712100656,source_agnostic_planned_panel,12.0,12,4
AT2,__broad__,MIA,normal,__none__,down,CXCL12,0.015968587595468,source_agnostic_planned_panel,9.0,12,4
AT2,__broad__,MIA,normal,__none__,down,CXCL2,0.0186156729991654,source_agnostic_planned_panel,7.0,12,4
AT2,__broad__,MIA,normal,__none__,down,FGF7,0.0161733036878943,source_agnostic_planned_panel,8.0,12,4
AT2,__broad__,MIA,normal,__none__,down,HBEGF,0.0123469842318655,source_agnostic_planned_panel,11.0,12,4
AT2,__broad__,MIA,normal,__none__,down,VEGFA,0.0423055498974138,source_agnostic_planned_panel,1.0,12,4
AT2,__broad__,MIA,normal,__none__,down,WNT2,0.0274193688136597,source_agnostic_planned_panel,2.0,12,4
AT2,__broad__,MIA,normal,__none__,down,WNT3A,0.0156797913094133,source_agnostic_planned_panel,10.0,12,4
AT2,__broad__,MIA,normal,__none__,down,WNT5B,0.0248547287730492,source_agnostic_planned_panel,6.0,12,4
AT2,__broad__,MIA,normal,__none__,down,WNT7A,0.0264822733721201,source_agnostic_planned_panel,3.0,12,4
AT2,__broad__,MIA,normal,__none__,down,WNT7B,0.0257087545752314,source_agnostic_planned_panel,5.0,12,4
AT2,__broad__,MIA,normal,__none__,down,WNT9A,0.0257861995253507,source_agnostic_planned_panel,4.0,12,4
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,AREG,0.0285934373956948,focused_triad,3.0,5,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,HBEGF,0.0120617300309372,focused_triad,5.0,5,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,TGFB1,0.103856620423259,focused_triad,1.0,5,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,VEGFA,0.0172002998180069,focused_triad,4.0,5,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,WNT7B,0.0546852462661597,focused_triad,2.0,5,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,AREG,0.011292541610338,focused_triad,4.0,5,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,HBEGF,0.0566149925455667,focused_triad,1.0,5,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,TGFB1,0.018844428254439,focused_triad,3.0,5,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,VEGFA,0.0265182978812036,focused_triad,2.0,5,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,WNT7B,0.0101152053577532,focused_triad,5.0,5,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,AREG,0.0285934373956948,source_agnostic_planned_panel,13.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,CXCL12,0.0468877608122131,source_agnostic_planned_panel,10.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,FGF7,0.0436229021216218,source_agnostic_planned_panel,11.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,HBEGF,0.0120617300309372,source_agnostic_planned_panel,15.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,TGFB1,0.103856620423259,source_agnostic_planned_panel,1.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,VEGFA,0.0172002998180069,source_agnostic_planned_panel,14.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,WNT10A,0.0547865445522449,source_agnostic_planned_panel,4.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,WNT2,0.0546137002047037,source_agnostic_planned_panel,6.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,WNT2B,0.048509184154087,source_agnostic_planned_panel,9.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,WNT3A,0.0375884347574716,source_agnostic_planned_panel,12.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,WNT5A,0.060755457291141,source_agnostic_planned_panel,3.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,WNT5B,0.0515301808761011,source_agnostic_planned_panel,8.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,WNT7A,0.0635778587830898,source_agnostic_planned_panel,2.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,WNT7B,0.0546852462661597,source_agnostic_planned_panel,5.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,up,WNT9A,0.0539600059445805,source_agnostic_planned_panel,7.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,AREG,0.011292541610338,source_agnostic_planned_panel,6.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,CXCL12,-0.0094401728502589,source_agnostic_planned_panel,15.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,FGF7,0.0226651782862186,source_agnostic_planned_panel,3.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,HBEGF,0.0566149925455667,source_agnostic_planned_panel,1.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,TGFB1,0.018844428254439,source_agnostic_planned_panel,4.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,VEGFA,0.0265182978812036,source_agnostic_planned_panel,2.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,WNT10A,0.0106663838905023,source_agnostic_planned_panel,7.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,WNT2,0.0067495108752441,source_agnostic_planned_panel,12.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,WNT2B,0.0056667728264083,source_agnostic_planned_panel,13.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,WNT3A,0.0096580552848667,source_agnostic_planned_panel,10.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,WNT5A,-3.84055761913833e-05,source_agnostic_planned_panel,14.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,WNT5B,0.0096551406610717,source_agnostic_planned_panel,11.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,WNT7A,0.0121445641770226,source_agnostic_planned_panel,5.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,WNT7B,0.0101152053577532,source_agnostic_planned_panel,9.0,15,3
fibroblasts,Adventitial fibroblasts,LUAD,AIS,__none__,down,WNT9A,0.0104287051639733,source_agnostic_planned_panel,8.0,15,3
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,up,AREG,0.0269866658000929,focused_triad,6.0,7,8
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,up,CXCL12,0.0463553880125107,focused_triad,3.0,7,8
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,up,HBEGF,0.0216493397320743,focused_triad,7.0,7,8
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,up,TGFB1,0.0653010053622385,focused_triad,1.0,7,8
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,up,VEGFA,0.0518512311986393,focused_triad,2.0,7,8
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,up,WNT5A,0.0440286656297159,focused_triad,4.0,7,8
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,up,WNT7B,0.043784979711725,focused_triad,5.0,7,8
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,down,AREG,-0.0113806895891038,focused_triad,7.0,7,8
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,down,CXCL12,-0.0035619612637021,focused_triad,4.0,7,8
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,down,HBEGF,-0.0068110131146351,focused_triad,5.0,7,8
fibroblasts,Alveolar fibroblasts,LUAD,AAH,__none__,down,TGFB1,-0.0022591015997369,focused_triad,3.0,7,8
