comp,label,case,reference,ligand,source_label,source_comp,focused_direction,supporting_patients,patients,receptors
AT2,AT2,MIA,normal,WNT6,EC venous pulmonary,other,False,0,,
AT2,AT2,MIA,normal,WNT6,EC venous systemic,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Goblet (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT6,Goblet (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT6,Lymphatic EC differentiating,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Lymphatic EC mature,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Mast cells,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Monocyte-derived Mph,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT6,Multiciliated (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT6,Non-classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Pericytes,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Plasma cells,other,False,0,,
AT2,AT2,MIA,normal,WNT6,NK cells,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Neuroendocrine,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Plasmacytoid DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT6,SMG serous (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT6,Smooth muscle,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Suprabasal,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Alveolar macrophages,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT6,Interstitial Mph perivascular,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT6,AT0,other,False,0,,
AT2,AT2,MIA,normal,WNT6,AT2 proliferating,AT2,False,0,,
AT2,AT2,MIA,normal,WNT6,Club (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT6,Mesothelium,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Migratory DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Myofibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT6,Peribronchial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT6,T cells proliferating,other,False,0,,
AT2,AT2,MIA,normal,WNT6,pre-TB secretory,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Club (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT6,DC2,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Deuterosomal,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Goblet (subsegmental),other,False,0,,
AT2,AT2,MIA,normal,WNT6,Ionocyte,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Multiciliated (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT6,SM activated stress response,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Alveolar Mph proliferating,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT6,Hillock-like,other,False,0,,
AT2,AT2,MIA,normal,WNT6,SMG mucous,other,False,0,,
AT2,AT2,MIA,normal,WNT6,SMG duct,other,False,0,,
AT2,AT2,MIA,normal,WNT6,SMG serous (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT6,Smooth muscle FAM83D+,other,False,0,,
AT2,AT2,MIA,normal,WNT6,Tuft,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,AT1,other,False,4,10;13;15;18,FZD5;FZD7;LRP6
AT2,AT2,MIA,normal,WNT7A,AT2,AT2,False,0,,
AT2,AT2,MIA,normal,WNT7A,Adventitial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT7A,Alveolar fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT7A,B cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Basal resting,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,CD4 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,CD8 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,EC aerocyte capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,EC arterial,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,EC general capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,EC venous pulmonary,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,EC venous systemic,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Goblet (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Goblet (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Lymphatic EC differentiating,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Lymphatic EC mature,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Mast cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Monocyte-derived Mph,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT7A,Multiciliated (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Non-classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Pericytes,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Plasma cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,NK cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Neuroendocrine,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Plasmacytoid DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,SMG serous (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Smooth muscle,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Suprabasal,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Alveolar macrophages,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT7A,Interstitial Mph perivascular,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT7A,AT0,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,AT2 proliferating,AT2,False,0,,
AT2,AT2,MIA,normal,WNT7A,Club (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Mesothelium,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Migratory DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Myofibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT7A,Peribronchial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT7A,T cells proliferating,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,pre-TB secretory,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Club (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7A,DC2,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Deuterosomal,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Goblet (subsegmental),other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Ionocyte,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Multiciliated (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7A,SM activated stress response,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Alveolar Mph proliferating,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT7A,Hillock-like,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,SMG mucous,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,SMG duct,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,SMG serous (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Smooth muscle FAM83D+,other,False,0,,
AT2,AT2,MIA,normal,WNT7A,Tuft,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,AT1,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,AT2,AT2,False,4,10;13;15;18,FZD5;FZD6;FZD7;FZD8;LRP5;LRP6;TMED5
AT2,AT2,MIA,normal,WNT7B,Adventitial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT7B,Alveolar fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT7B,B cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Basal resting,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,CD4 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,CD8 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,EC aerocyte capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,EC arterial,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,EC general capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,EC venous pulmonary,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,EC venous systemic,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Goblet (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Goblet (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Lymphatic EC differentiating,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Lymphatic EC mature,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Mast cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Monocyte-derived Mph,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT7B,Multiciliated (non-nasal),other,False,4,10;13;15;18,FZD5;FZD6;FZD7;FZD8;LRP5;LRP6;TMED5
AT2,AT2,MIA,normal,WNT7B,Non-classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Pericytes,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Plasma cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,NK cells,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Neuroendocrine,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Plasmacytoid DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,SMG serous (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Smooth muscle,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Suprabasal,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Alveolar macrophages,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT7B,Interstitial Mph perivascular,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT7B,AT0,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,AT2 proliferating,AT2,False,0,,
AT2,AT2,MIA,normal,WNT7B,Club (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Mesothelium,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Migratory DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Myofibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT7B,Peribronchial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT7B,T cells proliferating,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,pre-TB secretory,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Club (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7B,DC2,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Deuterosomal,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Goblet (subsegmental),other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Ionocyte,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Multiciliated (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7B,SM activated stress response,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Alveolar Mph proliferating,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT7B,Hillock-like,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,SMG mucous,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,SMG duct,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,SMG serous (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Smooth muscle FAM83D+,other,False,0,,
AT2,AT2,MIA,normal,WNT7B,Tuft,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,AT1,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,AT2,AT2,False,0,,
AT2,AT2,MIA,normal,WNT8A,Adventitial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT8A,Alveolar fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT8A,B cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Basal resting,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,CD4 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,CD8 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,EC aerocyte capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,EC arterial,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,EC general capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,EC venous pulmonary,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,EC venous systemic,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Goblet (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Goblet (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Lymphatic EC differentiating,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Lymphatic EC mature,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Mast cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Monocyte-derived Mph,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT8A,Multiciliated (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Non-classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Pericytes,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Plasma cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,NK cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Neuroendocrine,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Plasmacytoid DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,SMG serous (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Smooth muscle,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Suprabasal,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Alveolar macrophages,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT8A,Interstitial Mph perivascular,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT8A,AT0,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,AT2 proliferating,AT2,False,0,,
AT2,AT2,MIA,normal,WNT8A,Club (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Mesothelium,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Migratory DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Myofibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT8A,Peribronchial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT8A,T cells proliferating,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,pre-TB secretory,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Club (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8A,DC2,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Deuterosomal,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Goblet (subsegmental),other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Ionocyte,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Multiciliated (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8A,SM activated stress response,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Alveolar Mph proliferating,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT8A,Hillock-like,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,SMG mucous,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,SMG duct,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,SMG serous (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Smooth muscle FAM83D+,other,False,0,,
AT2,AT2,MIA,normal,WNT8A,Tuft,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,AT1,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,AT2,AT2,False,0,,
AT2,AT2,MIA,normal,WNT8B,Adventitial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT8B,Alveolar fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT8B,B cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Basal resting,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,CD4 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,CD8 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,EC aerocyte capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,EC arterial,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,EC general capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,EC venous pulmonary,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,EC venous systemic,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Goblet (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Goblet (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Lymphatic EC differentiating,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Lymphatic EC mature,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Mast cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Monocyte-derived Mph,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT8B,Multiciliated (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Non-classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Pericytes,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Plasma cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,NK cells,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Neuroendocrine,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Plasmacytoid DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,SMG serous (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Smooth muscle,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Suprabasal,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Alveolar macrophages,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT8B,Interstitial Mph perivascular,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT8B,AT0,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,AT2 proliferating,AT2,False,0,,
AT2,AT2,MIA,normal,WNT8B,Club (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Mesothelium,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Migratory DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Myofibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT8B,Peribronchial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT8B,T cells proliferating,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,pre-TB secretory,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Club (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8B,DC2,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Deuterosomal,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Goblet (subsegmental),other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Ionocyte,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Multiciliated (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8B,SM activated stress response,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Alveolar Mph proliferating,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT8B,Hillock-like,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,SMG mucous,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,SMG duct,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,SMG serous (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Smooth muscle FAM83D+,other,False,0,,
AT2,AT2,MIA,normal,WNT8B,Tuft,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,AT1,other,False,4,10;13;15;18,FZD5;FZD6;FZD7;FZD8;LRP5;LRP6
AT2,AT2,MIA,normal,WNT9A,AT2,AT2,False,0,,
AT2,AT2,MIA,normal,WNT9A,Adventitial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT9A,Alveolar fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT9A,B cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Basal resting,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,CD4 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,CD8 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,EC aerocyte capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,EC arterial,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,EC general capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,EC venous pulmonary,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,EC venous systemic,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Goblet (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Goblet (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Lymphatic EC differentiating,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Lymphatic EC mature,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Mast cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Monocyte-derived Mph,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT9A,Multiciliated (non-nasal),other,False,4,10;13;15;18,FZD5;FZD6;FZD7;FZD8;LRP5;LRP6
AT2,AT2,MIA,normal,WNT9A,Non-classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Pericytes,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Plasma cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,NK cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Neuroendocrine,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Plasmacytoid DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,SMG serous (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Smooth muscle,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Suprabasal,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Alveolar macrophages,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT9A,Interstitial Mph perivascular,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT9A,AT0,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,AT2 proliferating,AT2,False,0,,
AT2,AT2,MIA,normal,WNT9A,Club (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Mesothelium,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Migratory DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Myofibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT9A,Peribronchial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT9A,T cells proliferating,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,pre-TB secretory,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Club (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT9A,DC2,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Deuterosomal,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Goblet (subsegmental),other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Ionocyte,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Multiciliated (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT9A,SM activated stress response,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Alveolar Mph proliferating,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT9A,Hillock-like,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,SMG mucous,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,SMG duct,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,SMG serous (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Smooth muscle FAM83D+,other,False,0,,
AT2,AT2,MIA,normal,WNT9A,Tuft,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,AT1,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,AT2,AT2,False,0,,
AT2,AT2,MIA,normal,WNT9B,Adventitial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT9B,Alveolar fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT9B,B cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Basal resting,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,CD4 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,CD8 T cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,EC aerocyte capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,EC arterial,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,EC general capillary,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,EC venous pulmonary,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,EC venous systemic,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Goblet (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Goblet (nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Lymphatic EC differentiating,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Lymphatic EC mature,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Mast cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Monocyte-derived Mph,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT9B,Multiciliated (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Non-classical monocytes,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Pericytes,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Plasma cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,NK cells,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Neuroendocrine,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Plasmacytoid DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,SMG serous (bronchial),other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Smooth muscle,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Suprabasal,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Alveolar macrophages,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT9B,Interstitial Mph perivascular,macrophages,True,0,,
AT2,AT2,MIA,normal,WNT9B,AT0,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,AT2 proliferating,AT2,False,0,,
AT2,AT2,MIA,normal,WNT9B,Club (non-nasal),other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Mesothelium,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Migratory DCs,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Myofibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT9B,Peribronchial fibroblasts,fibroblasts,True,0,,
AT2,AT2,MIA,normal,WNT9B,T cells proliferating,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,pre-TB secretory,other,False,0,,
AT2,AT2,MIA,normal,WNT9B,Club (nasal),other,False,0,,
