comp,label,case,reference,omitted_patient,direction,ligand,pearson,scope,rank,ranked_ligands,planned_omissions
fibroblasts,Alveolar fibroblasts,LUAD,normal,24,down,FGF10,0.0100584128942632,focused_triad,5.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,24,down,HBEGF,0.008602249173906,focused_triad,6.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,24,down,TGFB1,0.0386390611187059,focused_triad,1.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,24,down,VEGFA,0.0155485117711281,focused_triad,2.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,24,down,WNT4,0.0154569771401783,focused_triad,3.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,24,down,WNT5A,0.005755758341118,focused_triad,8.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,24,down,WNT7B,0.0118899826322927,focused_triad,4.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,25,down,AREG,0.0056847402027291,focused_triad,8.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,25,down,CXCL12,-0.0003798376346678,focused_triad,10.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,25,down,FGF10,0.0064670410775776,focused_triad,6.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,25,down,HBEGF,0.0036644460999592,focused_triad,9.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,25,down,IL1B,0.0060815839641792,focused_triad,7.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,25,down,TGFB1,0.0357851617002731,focused_triad,1.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,25,down,VEGFA,0.012348051318155,focused_triad,5.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,25,down,WNT4,0.021826326380983,focused_triad,2.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,25,down,WNT5A,0.0206573494466311,focused_triad,3.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,25,down,WNT7B,0.0193479936681153,focused_triad,4.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,3,down,AREG,-0.0029133128284432,focused_triad,9.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,3,down,CXCL12,0.0007601244248274,focused_triad,8.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,3,down,FGF10,0.0068192603839684,focused_triad,6.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,3,down,HBEGF,-0.0062254170515742,focused_triad,10.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,3,down,IL1B,0.0059501681647334,focused_triad,7.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,3,down,TGFB1,0.0378446124005685,focused_triad,1.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,3,down,VEGFA,0.0089476286681748,focused_triad,3.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,3,down,WNT4,0.0094510744506661,focused_triad,2.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,3,down,WNT5A,0.0072757605195039,focused_triad,5.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,3,down,WNT7B,0.0076860142863528,focused_triad,4.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,4,down,AREG,-0.0092216104077442,focused_triad,10.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,4,down,CXCL12,-0.0028598968475837,focused_triad,7.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,4,down,FGF10,0.0044973921621984,focused_triad,4.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,4,down,HBEGF,-0.0090909617890731,focused_triad,9.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,4,down,IL1B,-0.0012710316428293,focused_triad,6.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,4,down,TGFB1,0.0354052745274011,focused_triad,1.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,4,down,VEGFA,0.0076212529423649,focused_triad,3.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,4,down,WNT4,-0.0047917173255574,focused_triad,8.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,4,down,WNT5A,0.0192059925686358,focused_triad,2.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,4,down,WNT7B,-0.0007357243194001,focused_triad,5.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,5,down,AREG,-0.002155756297216,focused_triad,9.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,5,down,CXCL12,-0.0048112201227879,focused_triad,10.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,5,down,FGF10,0.0058943506356734,focused_triad,5.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,5,down,HBEGF,0.0026969434531594,focused_triad,7.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,5,down,IL1B,-0.0001801967978211,focused_triad,8.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,5,down,TGFB1,0.0332993183278785,focused_triad,1.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,5,down,VEGFA,0.0051629200200616,focused_triad,6.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,5,down,WNT4,0.0135500229618601,focused_triad,2.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,5,down,WNT5A,0.0097507071707658,focused_triad,4.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,5,down,WNT7B,0.0104881178097502,focused_triad,3.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,6,down,AREG,-0.0094698483772871,focused_triad,9.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,6,down,CXCL12,-0.0037955402524697,focused_triad,7.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,6,down,HBEGF,-0.0039141983343417,focused_triad,8.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,6,down,IL1B,-0.0006661015760775,focused_triad,6.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,6,down,TGFB1,0.0334439693835669,focused_triad,1.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,6,down,VEGFA,0.0039055700381918,focused_triad,5.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,6,down,WNT4,0.0144554847129445,focused_triad,2.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,6,down,WNT5A,0.0084211553708356,focused_triad,4.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,6,down,WNT7B,0.0124297649937164,focused_triad,3.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,7,down,AREG,-0.0013005853059843,focused_triad,7.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,7,down,CXCL12,-0.001397985837234,focused_triad,8.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,7,down,HBEGF,-0.0084788391091839,focused_triad,9.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,7,down,IL1B,0.0007229734118346,focused_triad,6.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,7,down,TGFB1,0.0327659899341789,focused_triad,1.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,7,down,VEGFA,0.0143959868534013,focused_triad,2.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,7,down,WNT4,0.0074228944274873,focused_triad,5.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,7,down,WNT5A,0.0103431306776868,focused_triad,4.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,7,down,WNT7B,0.0120368983429638,focused_triad,3.0,9,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,9,down,AREG,-0.0019735965774279,focused_triad,9.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,9,down,CXCL12,0.0034302353608375,focused_triad,8.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,9,down,FGF10,0.0094213848049961,focused_triad,6.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,9,down,HBEGF,-0.0032507316163073,focused_triad,10.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,9,down,IL1B,0.0074077468555209,focused_triad,7.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,9,down,TGFB1,0.0406945076525672,focused_triad,1.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,9,down,VEGFA,0.0117740617370471,focused_triad,4.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,9,down,WNT4,0.0126467858824626,focused_triad,3.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,9,down,WNT5A,0.017295162984916,focused_triad,2.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,9,down,WNT7B,0.0101374890083434,focused_triad,5.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,__none__,down,AREG,-0.0009713522925203,focused_triad,8.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,__none__,down,CXCL12,-0.0040913530678738,focused_triad,9.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,__none__,down,FGF10,0.0064622442785813,focused_triad,4.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,__none__,down,HBEGF,-0.0079430909903028,focused_triad,10.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,__none__,down,IL1B,0.0009739041750581,focused_triad,7.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,__none__,down,TGFB1,0.0373552546936846,focused_triad,1.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,__none__,down,VEGFA,0.0031854380498443,focused_triad,6.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,__none__,down,WNT4,0.007413921129193,focused_triad,3.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,__none__,down,WNT5A,0.0093314765244128,focused_triad,2.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,__none__,down,WNT7B,0.0059984995722788,focused_triad,5.0,10,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,AREG,0.0412165528348863,source_agnostic_planned_panel,20.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,CXCL12,0.0554129323463297,source_agnostic_planned_panel,17.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,FGF10,0.0449221880528057,source_agnostic_planned_panel,19.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,FGF7,0.0637873863876596,source_agnostic_planned_panel,11.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,HBEGF,0.0283616667517272,source_agnostic_planned_panel,21.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,IL1B,0.0801352717664708,source_agnostic_planned_panel,2.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,TGFB1,0.0916407860714172,source_agnostic_planned_panel,1.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,VEGFA,0.0567171772450693,source_agnostic_planned_panel,16.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT10A,0.0646742587693496,source_agnostic_planned_panel,9.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT10B,0.0617346143308354,source_agnostic_planned_panel,12.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT11,0.060815048748888,source_agnostic_planned_panel,13.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT2,0.0704472892670508,source_agnostic_planned_panel,3.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT2B,0.0599644588182673,source_agnostic_planned_panel,14.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT3,0.0670348046158704,source_agnostic_planned_panel,6.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT3A,0.0514936334236551,source_agnostic_planned_panel,18.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT4,0.0666579352523653,source_agnostic_planned_panel,7.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT5A,0.0662888280972671,source_agnostic_planned_panel,8.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT5B,0.0597579476565781,source_agnostic_planned_panel,15.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT7A,0.0671207284751973,source_agnostic_planned_panel,5.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT7B,0.0677741943559337,source_agnostic_planned_panel,4.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,10,up,WNT9A,0.0638279688438115,source_agnostic_planned_panel,10.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,AREG,0.034073519983885,source_agnostic_planned_panel,20.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,CXCL12,0.0406002859045963,source_agnostic_planned_panel,16.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,FGF10,0.0382369592660816,source_agnostic_planned_panel,18.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,FGF7,0.0638351088619316,source_agnostic_planned_panel,6.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,HBEGF,0.0250060076993593,source_agnostic_planned_panel,21.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,IL1B,0.0638442982913392,source_agnostic_planned_panel,5.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,TGFB1,0.0769654860911745,source_agnostic_planned_panel,1.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,VEGFA,0.0368922019196857,source_agnostic_planned_panel,19.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT10A,0.0606026986170343,source_agnostic_planned_panel,10.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT10B,0.0566738046792159,source_agnostic_planned_panel,13.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT11,0.0566976057947565,source_agnostic_planned_panel,12.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT2,0.0647566409199385,source_agnostic_planned_panel,2.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT2B,0.0551350683730045,source_agnostic_planned_panel,15.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT3,0.0627155557996509,source_agnostic_planned_panel,8.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT3A,0.0397072942901942,source_agnostic_planned_panel,17.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT4,0.0638516397782975,source_agnostic_planned_panel,4.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT5A,0.0607396569250863,source_agnostic_planned_panel,9.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT5B,0.0561138712970365,source_agnostic_planned_panel,14.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT7A,0.0634023026915579,source_agnostic_planned_panel,7.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT7B,0.0641938873463174,source_agnostic_planned_panel,3.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,11,up,WNT9A,0.0596629359466999,source_agnostic_planned_panel,11.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,AREG,0.0344934638038,source_agnostic_planned_panel,20.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,CXCL12,0.0440910806840825,source_agnostic_planned_panel,16.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,FGF10,0.0352679759842649,source_agnostic_planned_panel,19.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,FGF7,0.0685135650272666,source_agnostic_planned_panel,2.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,HBEGF,0.0216078620097439,source_agnostic_planned_panel,21.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,IL1B,0.0669812916690753,source_agnostic_planned_panel,3.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,TGFB1,0.0758000817607296,source_agnostic_planned_panel,1.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,VEGFA,0.03686699776911,source_agnostic_planned_panel,18.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT10A,0.0546364996187581,source_agnostic_planned_panel,9.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT10B,0.053765746215926,source_agnostic_planned_panel,10.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT11,0.0507965994645467,source_agnostic_planned_panel,12.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT2,0.0602179420909863,source_agnostic_planned_panel,4.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT2B,0.0505779308757612,source_agnostic_planned_panel,14.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT3,0.0571193246002318,source_agnostic_planned_panel,7.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT3A,0.0428746504139238,source_agnostic_planned_panel,17.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT4,0.0574633557586908,source_agnostic_planned_panel,6.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT5A,0.0506395535848554,source_agnostic_planned_panel,13.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT5B,0.0503681193780707,source_agnostic_planned_panel,15.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT7A,0.0567137736229302,source_agnostic_planned_panel,8.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT7B,0.0576466136476144,source_agnostic_planned_panel,5.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,12,up,WNT9A,0.053725560614318,source_agnostic_planned_panel,11.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,AREG,0.0343726867293706,source_agnostic_planned_panel,20.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,CXCL12,0.0411729710636132,source_agnostic_planned_panel,18.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,FGF10,0.0420665621291653,source_agnostic_planned_panel,17.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,FGF7,0.0637980377301914,source_agnostic_planned_panel,3.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,HBEGF,0.0223009373506299,source_agnostic_planned_panel,21.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,IL1B,0.0653133645945364,source_agnostic_planned_panel,2.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,TGFB1,0.0761066194466087,source_agnostic_planned_panel,1.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,VEGFA,0.0404813119472693,source_agnostic_planned_panel,19.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT10A,0.0565525836934294,source_agnostic_planned_panel,10.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT10B,0.0544761105081787,source_agnostic_planned_panel,12.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT11,0.0527664009345457,source_agnostic_planned_panel,13.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT2,0.0618105643895276,source_agnostic_planned_panel,4.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT2B,0.0516024833071599,source_agnostic_planned_panel,15.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT3,0.0588103781334766,source_agnostic_planned_panel,8.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT3A,0.0421754534056382,source_agnostic_planned_panel,16.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT4,0.0596636024741012,source_agnostic_planned_panel,6.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT5A,0.0580558825362894,source_agnostic_planned_panel,9.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT5B,0.0523062530956426,source_agnostic_planned_panel,14.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT7A,0.0590004133652678,source_agnostic_planned_panel,7.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT7B,0.060118823777916,source_agnostic_planned_panel,5.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,13,up,WNT9A,0.0556966838504401,source_agnostic_planned_panel,11.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,AREG,0.0309729804171503,source_agnostic_planned_panel,20.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,CXCL12,0.0462448779593894,source_agnostic_planned_panel,13.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,FGF10,0.0406955388348505,source_agnostic_planned_panel,17.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,FGF7,0.0633128784772744,source_agnostic_planned_panel,2.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,HBEGF,0.0228278517985856,source_agnostic_planned_panel,21.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,IL1B,0.060934591845197,source_agnostic_planned_panel,3.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,TGFB1,0.0759925926607795,source_agnostic_planned_panel,1.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,VEGFA,0.0388638492395535,source_agnostic_planned_panel,18.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT10A,0.0489057426385528,source_agnostic_planned_panel,10.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT10B,0.0472361534820102,source_agnostic_planned_panel,12.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT11,0.0446919302382199,source_agnostic_planned_panel,16.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT2,0.0543091434414672,source_agnostic_planned_panel,4.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT2B,0.0452771511007534,source_agnostic_planned_panel,14.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT3,0.0515732821047648,source_agnostic_planned_panel,6.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT3A,0.03720791225886,source_agnostic_planned_panel,19.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT4,0.0510548649435713,source_agnostic_planned_panel,8.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT5A,0.0514969459537336,source_agnostic_planned_panel,7.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT5B,0.0447139212311171,source_agnostic_planned_panel,15.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT7A,0.0509956386602773,source_agnostic_planned_panel,9.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT7B,0.0517803236382531,source_agnostic_planned_panel,5.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,14,up,WNT9A,0.0481399539164146,source_agnostic_planned_panel,11.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,AREG,0.0358039945224579,source_agnostic_planned_panel,20.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,CXCL12,0.0405505575025217,source_agnostic_planned_panel,17.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,FGF10,0.036495974068657,source_agnostic_planned_panel,19.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,FGF7,0.0659191138858549,source_agnostic_planned_panel,2.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,HBEGF,0.0298254113357016,source_agnostic_planned_panel,21.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,IL1B,0.0642151080038831,source_agnostic_planned_panel,4.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,TGFB1,0.0817919657624975,source_agnostic_planned_panel,1.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,VEGFA,0.0390318426478943,source_agnostic_planned_panel,18.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT10A,0.060492471188551,source_agnostic_planned_panel,9.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT10B,0.0565555650834615,source_agnostic_planned_panel,13.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT11,0.0565820614947376,source_agnostic_planned_panel,12.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT2,0.0646517434434556,source_agnostic_planned_panel,3.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT2B,0.0553241988565847,source_agnostic_planned_panel,15.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT3,0.0627314300138994,source_agnostic_planned_panel,8.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT3A,0.0412144137909334,source_agnostic_planned_panel,16.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT4,0.0629315235122275,source_agnostic_planned_panel,6.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT5A,0.0596057081024109,source_agnostic_planned_panel,10.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT5B,0.0559530319323007,source_agnostic_planned_panel,14.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT7A,0.0628422987074803,source_agnostic_planned_panel,7.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT7B,0.0636121445820133,source_agnostic_planned_panel,5.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,15,up,WNT9A,0.0595861093192494,source_agnostic_planned_panel,11.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,16,up,AREG,0.0342781854308229,source_agnostic_planned_panel,20.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,16,up,CXCL12,0.0403879459308703,source_agnostic_planned_panel,18.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,16,up,FGF10,0.0367536120113756,source_agnostic_planned_panel,19.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,16,up,FGF7,0.0596827151596205,source_agnostic_planned_panel,3.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,16,up,HBEGF,0.0214021502467367,source_agnostic_planned_panel,21.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,16,up,IL1B,0.0595511027551941,source_agnostic_planned_panel,4.0,21,22
fibroblasts,Alveolar fibroblasts,LUAD,normal,16,up,TGFB1,0.0806129386229797,source_agnostic_planned_panel,1.0,21,22
