sample_id,day,cell_type,cells,genotype,sex,round,unit_id,heterozygous,library_umis,metadata_pre_gene_filter_umis,library_minus_metadata_umis,cells_ge_1000_umis,eligible_20,eligible_50,eligible_100,gene,feature_present,raw_count,cpm,positive_cells,positive_fraction,expected_detection_1000
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt5a,True,66,118.72767110276419,46,0.2787878787878788,0.1138897118217203
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt5b,True,4,7.195616430470557,4,0.024242424242424242,0.007908170300053908
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt6,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt7a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt7b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt8a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt8b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt9a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt9b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt10a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt10b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt11,True,1,1.7989041076176393,1,0.006060606060606061,0.0011075080183515175
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wnt16,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Porcn,True,3,5.396712322852918,3,0.01818181818181818,0.0034062583719542297
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Wls,True,75,134.91780807132295,52,0.3151515151515151,0.12171888581823073
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Axin2,True,70,125.92328753323476,54,0.32727272727272727,0.12869118375734737
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Lef1,True,62,111.53205467229364,52,0.3151515151515151,0.12089419989203695
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Mki67,True,1,1.7989041076176393,1,0.006060606060606061,0.002361052084812516
EEM-scRNA-158,0.0,AF2,165,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AF2,True,555894,555900,-6,156,True,True,True,Top2a,True,1,1.7989041076176393,1,0.006060606060606061,0.0008917997232740488
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt1,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt2,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt2b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt3,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt3a,True,66,56.75095616762513,46,0.3898305084745763,0.05522089105667331
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt4,True,3,2.5795889167102333,3,0.025423728813559324,0.0021057713789968545
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt5a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt5b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt6,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt7a,True,71,61.050271028808844,49,0.4152542372881356,0.05641461364020059
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt7b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt8a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt8b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt9a,True,17,14.617670528024654,16,0.13559322033898305,0.01599287022639526
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt9b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt10a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt10b,True,97,83.4067083069642,54,0.4576271186440678,0.08374487598427781
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt11,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wnt16,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Porcn,True,11,9.458492694604187,11,0.09322033898305085,0.008808453676013978
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Wls,True,438,376.61998183969405,108,0.9152542372881356,0.30836411924840806
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Axin2,True,3,2.5795889167102333,3,0.025423728813559324,0.00399809688372365
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Lef1,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Mki67,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1,118,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1,True,1162976,1162981,-5,118,True,True,True,Top2a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt1,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt2,True,1,2.110907056762291,1,0.047619047619047616,0.0024034243995744785
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt2b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt3,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt3a,True,9,18.998163510860618,7,0.3333333333333333,0.019501336155941046
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt4,True,5,10.554535283811454,4,0.19047619047619047,0.008528009029565707
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt5a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt5b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt6,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt7a,True,25,52.77267641905727,13,0.6190476190476191,0.051209482727631116
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt7b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt8a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt8b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt9a,True,1,2.110907056762291,1,0.047619047619047616,0.002325603027294101
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt9b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt10a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt10b,True,9,18.998163510860618,7,0.3333333333333333,0.01818948450750089
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt11,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wnt16,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Porcn,True,1,2.110907056762291,1,0.047619047619047616,0.0017798186363972416
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Wls,True,105,221.64524096004052,20,0.9523809523809523,0.22341333725883486
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Axin2,True,7,14.776349397336036,5,0.23809523809523808,0.013833476378174545
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Lef1,True,2,4.221814113524582,1,0.047619047619047616,0.002533242516353861
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Mki67,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT1_AT2,21,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT1_AT2,True,473730,473734,-4,21,True,False,False,Top2a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt1,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt2,True,1,0.30049747356749096,1,0.00425531914893617,0.0002408965206066635
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt2b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt3,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt3a,True,9,2.704477262107419,8,0.03404255319148936,0.002901164370300008
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt4,True,9,2.704477262107419,9,0.03829787234042553,0.0058840209271778295
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt5a,True,1,0.30049747356749096,1,0.00425531914893617,0.0005975257653008171
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt5b,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt6,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt7a,True,0,0.0,0,0.0,0.0
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt7b,True,15,4.507462103512365,15,0.06382978723404255,0.0038530602864829126
EEM-scRNA-158,0.0,AT2,235,Ki67Cre/+; ROSA26LSL-tdTm/+,F,uninfected,EEM-scRNA-158|AT2,True,3327815,3327821,-6,234,True,True,True,Wnt8a,True,0,0.0,0,0.0,0.0
