cluster,gene_symbol,mean_log_expression,fraction_detected
4,Ager,0.02807555975098359,0.03453947368421053
5,Ager,0.024130848113526688,0.02553191489361702
6,Ager,0.026830936733045076,0.05263157894736842
7,Ager,0.022883923036650516,0.015770609318996417
8,Ager,0.021094380762391243,0.014270032930845226
9,Ager,0.01867117565433466,0.013002364066193853
10,Ager,0.02764725756502437,0.011976047904191617
11,Ager,0.02486427166337376,0.016099635479951396
12,Ager,0.020519471682826248,0.013097072419106317
13,Ager,0.017144189223851244,0.010958904109589041
14,Ager,0.023891113445825295,0.011303692539562924
15,Ager,0.04130521173281177,0.020281233098972416
16,Ager,0.22930399683497896,0.0738255033557047
17,Ager,0.0,0.0
18,Ager,0.0185613132071221,0.022988505747126436
19,Ager,0.02802053718219306,0.016985138004246284
20,Ager,1.7230106750646954,0.6586620926243568
21,Ager,0.18353310311175733,0.10441767068273092
22,Ager,0.007507643341689727,0.006887052341597796
23,Ager,5.092729742895036,0.9942473633748802
24,Ager,0.012425618512289864,0.01680672268907563
25,Ager,0.02141487017697346,0.013531799729364006
26,Ager,0.02624435888396369,0.015262515262515262
27,Ager,0.03143539437105958,0.02112676056338028
28,Ager,0.07424011687899745,0.06976744186046512
29,Ager,0.007053030803140286,0.017699115044247787
30,Ager,0.026687127312156448,0.03322259136212625
31,Ager,0.051647249390097225,0.029411764705882353
32,Ager,0.15303995392539285,0.09090909090909091
0,Pdpn,0.0024596430545996044,0.0030991735537190084
1,Pdpn,0.0024852244071779943,0.002365930599369085
2,Pdpn,0.017066241531562405,0.022058823529411766
3,Pdpn,0.13295616886832498,0.06493506493506493
4,Pdpn,0.007693646328621789,0.009868421052631578
5,Pdpn,0.0,0.0
6,Pdpn,0.016777785200821727,0.05263157894736842
7,Pdpn,0.15808966245275244,0.13835125448028673
8,Pdpn,0.004715970953523655,0.003293084522502744
9,Pdpn,0.003917135703366417,0.0035460992907801418
10,Pdpn,0.0072679798046271955,0.0029940119760479044
11,Pdpn,0.0017517238837256033,0.0015188335358444715
12,Pdpn,0.003876516833694764,0.0023112480739599386
13,Pdpn,0.0,0.0
14,Pdpn,0.05395213809333175,0.03391107761868877
15,Pdpn,0.005821313775507678,0.0024337479718766902
16,Pdpn,0.04338424157776288,0.020134228187919462
17,Pdpn,0.0,0.0
18,Pdpn,0.0,0.0
19,Pdpn,0.008264524710574896,0.004953998584571833
20,Pdpn,0.22758755154307056,0.16123499142367068
21,Pdpn,0.015021943423642692,0.020080321285140562
22,Pdpn,0.004476297574923386,0.0027548209366391185
23,Pdpn,1.5614488083701348,0.7325023969319271
24,Pdpn,0.7512097276058518,0.5966386554621849
25,Pdpn,0.0,0.0
26,Pdpn,0.23667959539590447,0.24053724053724054
27,Pdpn,0.014737799134052975,0.007042253521126761
28,Pdpn,0.0,0.0
29,Pdpn,0.0016382509364491016,0.004424778761061947
30,Pdpn,0.0,0.0
31,Pdpn,0.0,0.0
32,Pdpn,0.0,0.0
0,Hopx,0.17145899738654619,0.125
1,Hopx,0.8434668627541148,0.6522082018927445
2,Hopx,0.2708654907852912,0.31512605042016806
3,Hopx,1.0018744658340106,0.4155844155844156
4,Hopx,0.39551986832367747,0.3618421052631579
5,Hopx,0.05562427437051814,0.07234042553191489
6,Hopx,0.2833919368292156,0.3684210526315789
7,Hopx,0.15182928043454352,0.11397849462365592
8,Hopx,0.2002447929698122,0.13574826198316867
9,Hopx,0.5783646384135206,0.34810874704491723
10,Hopx,0.18466835357471853,0.07784431137724551
11,Hopx,0.20887975426411137,0.1543134872417983
12,Hopx,0.745342674167204,0.43143297380585516
13,Hopx,1.262350430349781,0.6712328767123288
14,Hopx,0.10237599816103132,0.06179351921627732
15,Hopx,0.051976477845157396,0.025959978366684695
16,Hopx,0.2412715710249523,0.11409395973154363
17,Hopx,0.036912620067596436,0.02631578947368421
18,Hopx,0.6021119599369751,0.632183908045977
19,Hopx,0.5140420128838525,0.2795470629865534
20,Hopx,0.9290695846285255,0.4631217838765009
21,Hopx,1.4523499271716458,0.7630522088353414
22,Hopx,0.053263459734351835,0.0440771349862259
23,Hopx,3.8631511726635415,0.9808245445829339
24,Hopx,0.17582966274574025,0.16806722689075632
25,Hopx,2.152749824265827,0.803788903924222
26,Hopx,0.08357840119627952,0.07814407814407814
27,Hopx,0.06661799675981764,0.04929577464788732
28,Hopx,0.28200401331103125,0.2558139534883721
29,Hopx,0.21649661370083295,0.3185840707964602
30,Hopx,0.04682524200293709,0.06312292358803986
31,Hopx,0.599556400495417,0.3235294117647059
32,Hopx,0.4208210815082897,0.18181818181818182
0,Scgb1a1,0.08357765273121763,0.0506198347107438
1,Scgb1a1,0.0411447276029301,0.050473186119873815
2,Scgb1a1,0.0664796665029115,0.07142857142857142
3,Scgb1a1,1.7251637601233147,0.35064935064935066
4,Scgb1a1,0.04195674577433812,0.04276315789473684
5,Scgb1a1,0.06810545845234647,0.07659574468085106
6,Scgb1a1,0.07937604816336381,0.10526315789473684
7,Scgb1a1,0.09313727536081841,0.06594982078853047
8,Scgb1a1,0.0972398603045369,0.06000731796560556
9,Scgb1a1,0.1172643415717932,0.0797872340425532
10,Scgb1a1,0.14497860605845195,0.0688622754491018
11,Scgb1a1,0.08561907686917779,0.057715674362089915
12,Scgb1a1,0.09537367805126819,0.060092449922958396
13,Scgb1a1,0.0937280879445272,0.0547945205479452
14,Scgb1a1,0.12564354533078353,0.0640542577241899
15,Scgb1a1,0.14929819450370682,0.06517036235803136
16,Scgb1a1,0.17956167139462978,0.087248322147651
17,Scgb1a1,0.04803266023334704,0.02631578947368421
18,Scgb1a1,0.05303070976816375,0.04597701149425287
19,Scgb1a1,0.12374429070434921,0.06157112526539278
20,Scgb1a1,0.6827303271862082,0.2915951972555746
21,Scgb1a1,3.3131313200695924,0.6546184738955824
22,Scgb1a1,0.1452853380812758,0.09779614325068871
23,Scgb1a1,0.1716266724487279,0.11025886864813039
24,Scgb1a1,0.10827601206402819,0.10084033613445378
25,Scgb1a1,0.12647573422030603,0.05412719891745602
26,Scgb1a1,0.08802867490657229,0.0811965811965812
27,Scgb1a1,0.06305631197674173,0.04225352112676056
28,Scgb1a1,0.09503430821174799,0.06976744186046512
29,Scgb1a1,0.13871030219360792,0.09292035398230089
30,Scgb1a1,0.24606173458289465,0.21262458471760798
31,Scgb1a1,0.1842693896854625,0.11764705882352941
32,Scgb1a1,8.014018145474521,1.0
0,Foxj1,0.0,0.0
1,Foxj1,0.0008380994529754205,0.0015772870662460567
2,Foxj1,0.006513151723672362,0.009453781512605041
3,Foxj1,0.0,0.0
4,Foxj1,0.0,0.0
5,Foxj1,0.0023833059250040257,0.00425531914893617
6,Foxj1,0.0,0.0
7,Foxj1,0.0008685715309607939,0.0007168458781362007
8,Foxj1,0.0,0.0
9,Foxj1,0.0009868612455701715,0.001182033096926714
10,Foxj1,0.0,0.0
11,Foxj1,0.0014737097598512725,0.001215066828675577
12,Foxj1,0.0027999047689335004,0.0023112480739599386
13,Foxj1,0.0037561483579139185,0.0027397260273972603
14,Foxj1,0.0,0.0
15,Foxj1,0.0,0.0
16,Foxj1,0.014100063567193562,0.006711409395973154
17,Foxj1,0.0,0.0
18,Foxj1,0.003363896032859539,0.011494252873563218
19,Foxj1,0.0011992893232492716,0.0007077140835102619
20,Foxj1,0.021444950872588117,0.017152658662092625
21,Foxj1,1.4846832883884629,0.6305220883534136
22,Foxj1,0.0,0.0
23,Foxj1,0.0,0.0
24,Foxj1,0.02270869247051848,0.01680672268907563
25,Foxj1,0.00180885336879787,0.0013531799729364006
26,Foxj1,0.0010450577342903222,0.001221001221001221
27,Foxj1,0.0,0.0
28,Foxj1,0.0,0.0
29,Foxj1,0.0,0.0
30,Foxj1,0.006185260028934162,0.009966777408637873
31,Foxj1,0.0,0.0
32,Foxj1,0.0,0.0
0,Krt5,0.0,0.0
1,Krt5,0.001368676873411666,0.0015772870662460567
2,Krt5,0.0,0.0
3,Krt5,0.0,0.0
4,Krt5,0.0,0.0
5,Krt5,0.0,0.0
6,Krt5,0.0,0.0
7,Krt5,0.0,0.0
8,Krt5,0.0017698019404922525,0.0010976948408342481
9,Krt5,0.0,0.0
10,Krt5,0.0,0.0
11,Krt5,0.0,0.0
12,Krt5,0.0,0.0
13,Krt5,0.0,0.0
14,Krt5,0.0,0.0
15,Krt5,0.000498414555390246,0.00027041644131963225
16,Krt5,0.0,0.0
17,Krt5,0.0,0.0
18,Krt5,0.0,0.0
19,Krt5,0.0,0.0
20,Krt5,0.19778401344554503,0.07204116638078903
21,Krt5,0.0,0.0
22,Krt5,0.0018975990862885783,0.0013774104683195593
23,Krt5,0.0,0.0
24,Krt5,0.0,0.0
25,Krt5,0.0,0.0
26,Krt5,0.0,0.0
27,Krt5,0.0,0.0
28,Krt5,0.0,0.0
29,Krt5,0.0,0.0
30,Krt5,0.0,0.0
31,Krt5,0.0,0.0
32,Krt5,0.0,0.0
0,Trp63,0.0,0.0
1,Trp63,0.0,0.0
2,Trp63,0.00035732136178417365,0.0010504201680672268
3,Trp63,0.0,0.0
4,Trp63,0.0,0.0
5,Trp63,0.0,0.0
6,Trp63,0.0,0.0
7,Trp63,0.008438134919785257,0.007168458781362007
8,Trp63,0.0009857889413397434,0.00036589828027808267
9,Trp63,0.0,0.0
10,Trp63,0.0,0.0
11,Trp63,0.00033983704096491685,0.00030376670716889426
12,Trp63,0.000969991019032953,0.0007704160246533128
13,Trp63,0.0,0.0
14,Trp63,0.004029420685211158,0.002260738507912585
15,Trp63,0.0,0.0
16,Trp63,0.0,0.0
17,Trp63,0.0,0.0
18,Trp63,0.0,0.0
19,Trp63,0.0,0.0
20,Trp63,0.13319907302921877,0.07204116638078903
21,Trp63,0.0,0.0
22,Trp63,0.009386849304861274,0.009641873278236915
23,Trp63,0.0026608594654847655,0.0028763183125599234
24,Trp63,0.0,0.0
25,Trp63,0.004843576996510342,0.0027063599458728013
26,Trp63,0.004099231718224047,0.004884004884004884
27,Trp63,0.0,0.0
28,Trp63,0.0,0.0
29,Trp63,0.0,0.0
30,Trp63,0.0,0.0
31,Trp63,0.0,0.0
32,Trp63,0.0,0.0
0,Cd74,2.7623213623796614,0.8140495867768595
1,Cd74,4.078486331065746,0.9140378548895899
2,Cd74,5.5515784853521515,0.9978991596638656
3,Cd74,4.273939665261802,1.0
4,Cd74,3.5271715114481355,0.8898026315789473
5,Cd74,3.8460928331030177,0.9148936170212766
6,Cd74,0.4681270436236733,0.3684210526315789
7,Cd74,0.11557337603261394,0.07526881720430108
8,Cd74,0.1386842924489497,0.08854738382729602
9,Cd74,0.33480856273473014,0.1950354609929078
10,Cd74,0.24551781530151823,0.11077844311377245
11,Cd74,5.324195639693143,0.9990886998784934
12,Cd74,0.12438523741826438,0.08166409861325115
13,Cd74,0.17572922747429104,0.10136986301369863
14,Cd74,0.13674622962774868,0.0640542577241899
15,Cd74,0.28174756197364603,0.13061114115738237
16,Cd74,0.6269836233766287,0.2483221476510067
17,Cd74,0.24741234381993613,0.11403508771929824
18,Cd74,5.035351314763913,1.0
19,Cd74,0.6741286885923978,0.2668082094833687
20,Cd74,2.718132720189888,0.7667238421955404
21,Cd74,0.8047055055099319,0.40160642570281124
22,Cd74,0.12144594834527365,0.07575757575757576
23,Cd74,1.5292783276118116,0.6289549376797698
24,Cd74,0.6386940569436851,0.33613445378151263
25,Cd74,0.23039515624994839,0.09742895805142084
26,Cd74,0.12535121938684485,0.07875457875457875
27,Cd74,0.21737156283687536,0.09859154929577464
28,Cd74,0.926405772913334,0.32558139534883723
29,Cd74,3.0607848113353273,0.9734513274336283
30,Cd74,0.1831993708182807,0.12956810631229235
31,Cd74,0.14161787664189057,0.08823529411764706
32,Cd74,0.46379410136829724,0.18181818181818182
0,H2-Ab1,1.0216149377428796,0.3894628099173554
1,H2-Ab1,2.7206322808606016,0.7673501577287066
2,H2-Ab1,4.171431805406298,0.9758403361344538
3,H2-Ab1,2.310357504076772,0.8441558441558441
4,H2-Ab1,2.068586165379537,0.649671052631579
5,H2-Ab1,2.4789172464228693,0.8382978723404255
6,H2-Ab1,0.0,0.0
7,H2-Ab1,0.042560343118551384,0.025806451612903226
8,H2-Ab1,0.02689448711072138,0.0190267105744603
9,H2-Ab1,0.06571486604622352,0.04728132387706856
10,H2-Ab1,0.042317305139438835,0.017964071856287425
11,H2-Ab1,3.4381110539630435,0.9814702308626975
12,H2-Ab1,0.03388379902244533,0.023112480739599383
13,H2-Ab1,0.07044640118128632,0.04657534246575343
14,H2-Ab1,0.019939706796259473,0.00904295403165034
15,H2-Ab1,0.05487344225011303,0.024878312601406164
16,H2-Ab1,0.07884699546250722,0.03355704697986577
17,H2-Ab1,0.0828175335599665,0.02631578947368421
18,H2-Ab1,3.3818090078474463,1.0
19,H2-Ab1,0.5109656960383764,0.2519462137296532
20,H2-Ab1,1.157211563190506,0.5042881646655232
21,H2-Ab1,0.3431867183930424,0.20883534136546184
22,H2-Ab1,0.04922188005664132,0.03443526170798898
23,H2-Ab1,0.2469296029064365,0.12272291466922339
24,H2-Ab1,0.28071359926912964,0.19327731092436976
25,H2-Ab1,0.08578418419067527,0.03247631935047361
26,H2-Ab1,0.05270045164231125,0.03235653235653236
27,H2-Ab1,0.07802190495208955,0.04225352112676056
28,H2-Ab1,0.4611399686613748,0.16279069767441862
29,H2-Ab1,1.1339398830865337,0.8407079646017699
30,H2-Ab1,0.05358434733362293,0.023255813953488372
31,H2-Ab1,0.0,0.0
32,H2-Ab1,0.0,0.0
0,C1qa,0.012353793402348668,0.005165289256198347
1,C1qa,0.02907964159449568,0.01892744479495268
2,C1qa,0.9607376077783709,0.34243697478991597
3,C1qa,0.0,0.0
4,C1qa,0.22321923753540768,0.08881578947368421
5,C1qa,0.0041888713836669925,0.00425531914893617
6,C1qa,1.5444204775910628,0.6842105263157895
7,C1qa,0.007632891700259247,0.005017921146953405
8,C1qa,0.0016498959984833446,0.0010976948408342481
9,C1qa,0.0053709993407517745,0.004137115839243499
10,C1qa,0.006161793977200628,0.0029940119760479044
11,C1qa,0.0018501229050092824,0.0015188335358444715
12,C1qa,0.0029163409041697147,0.0023112480739599386
13,C1qa,0.002166509301695105,0.0013698630136986301
14,C1qa,0.0003894623635672229,0.0007535795026375283
15,C1qa,0.01030289253200822,0.005137912385073012
16,C1qa,0.012292585116904854,0.006711409395973154
17,C1qa,0.0,0.0
18,C1qa,0.015858101433721083,0.022988505747126436
19,C1qa,0.0016978413857894,0.0014154281670205238
20,C1qa,0.0011783108294112401,0.0017152658662092624
21,C1qa,0.009255681411329523,0.008032128514056224
22,C1qa,0.0023888175891450614,0.0027548209366391185
23,C1qa,0.0,0.0
24,C1qa,0.00444619294975986,0.008403361344537815
25,C1qa,0.00829801927238743,0.0040595399188092015
26,C1qa,0.003940327263577081,0.0030525030525030525
27,C1qa,0.0,0.0
28,C1qa,0.0,0.0
29,C1qa,0.0,0.0
30,C1qa,0.08310026564075305,0.11627906976744186
31,C1qa,0.0,0.0
32,C1qa,0.0,0.0
0,C1qb,0.02053934618953831,0.011363636363636364
1,C1qb,0.08379369109210907,0.0473186119873817
2,C1qb,1.0719983615607274,0.3550420168067227
3,C1qb,0.0,0.0
4,C1qb,0.2851993282766719,0.11348684210526316
5,C1qb,0.011768916819957977,0.00851063829787234
6,C1qb,3.133523514396266,0.9473684210526315
7,C1qb,0.003995421753134778,0.002150537634408602
8,C1qb,0.006392994077049504,0.00402488108305891
9,C1qb,0.013290228150415083,0.008865248226950355
10,C1qb,0.00951766646550801,0.005988023952095809
11,C1qb,0.002723197763919251,0.002430133657351154
12,C1qb,0.0018825416204925679,0.0015408320493066256
13,C1qb,0.0015700100219413027,0.0013698630136986301
14,C1qb,0.0013405866162976379,0.0007535795026375283
15,C1qb,0.010883749643488792,0.005408328826392645
16,C1qb,0.023732327774867116,0.006711409395973154
17,C1qb,0.0,0.0
18,C1qb,0.04495035368820716,0.022988505747126436
19,C1qb,0.006267369088768874,0.004246284501061571
20,C1qb,0.004384111325491354,0.005145797598627788
21,C1qb,0.0,0.0
22,C1qb,0.0014067632107695272,0.0013774104683195593
23,C1qb,0.0034442434832096555,0.0019175455417066154
24,C1qb,0.012133821719834785,0.008403361344537815
25,C1qb,0.004219529754576728,0.0013531799729364006
26,C1qb,0.002630700085480426,0.001221001221001221
27,C1qb,0.0,0.0
28,C1qb,0.0,0.0
29,C1qb,0.0,0.0
30,C1qb,0.0,0.0
31,C1qb,0.0,0.0
32,C1qb,0.0,0.0
0,Pparg,0.47882882019212425,0.32231404958677684
1,Pparg,0.043220934455139026,0.051261829652996846
2,Pparg,0.038294792660519855,0.05357142857142857
3,Pparg,0.0,0.0
4,Pparg,0.21983114164322615,0.20723684210526316
5,Pparg,0.0,0.0
6,Pparg,0.06782709924798262,0.05263157894736842
7,Pparg,0.024409740415525266,0.021505376344086023
8,Pparg,0.00909820252445387,0.005854372484449323
9,Pparg,0.07663886874350533,0.057919621749408984
10,Pparg,0.03888111628458171,0.017964071856287425
11,Pparg,0.0015002173775601067,0.0018226002430133657
12,Pparg,0.0,0.0
13,Pparg,0.0006412824947540074,0.0013698630136986301
14,Pparg,0.067383609639134,0.039939713639788994
15,Pparg,0.003077721276626257,0.0029745808545159546
16,Pparg,0.010403371497288646,0.006711409395973154
17,Pparg,0.0,0.0
18,Pparg,0.12550705534288253,0.14942528735632185
19,Pparg,0.0173647957369527,0.01627742392073602
20,Pparg,0.03288797505110451,0.03773584905660377
21,Pparg,0.03632603747298919,0.04417670682730924
22,Pparg,0.01609175941668266,0.02066115702479339
23,Pparg,0.001889392862155362,0.0028763183125599234
24,Pparg,0.0036773809364863803,0.008403361344537815
25,Pparg,0.0037482993851172585,0.0040595399188092015
26,Pparg,0.008569622651124612,0.010378510378510378
27,Pparg,0.0,0.0
28,Pparg,0.07321101842924606,0.046511627906976744
29,Pparg,0.0013821771187064922,0.004424778761061947
30,Pparg,0.09777916675786244,0.132890365448505
31,Pparg,0.0,0.0
32,Pparg,0.19433121247725052,0.09090909090909091
0,Fabp4,0.8143232526981141,0.43491735537190085
1,Fabp4,0.027039632342215215,0.026025236593059938
2,Fabp4,0.022325695140146408,0.023109243697478993
3,Fabp4,0.0,0.0
4,Fabp4,0.3674444854259491,0.25493421052631576
5,Fabp4,0.010254459178194087,0.00425531914893617
6,Fabp4,1.0305672382053577,0.6842105263157895
7,Fabp4,0.005130383660716395,0.004301075268817204
8,Fabp4,0.001620886878046063,0.0007317965605561653
9,Fabp4,0.0018866255210082863,0.001182033096926714
10,Fabp4,0.0,0.0
11,Fabp4,0.0018562016915869453,0.0009113001215066828
12,Fabp4,0.001778343287748622,0.0015408320493066256
13,Fabp4,0.002723787255483131,0.0013698630136986301
14,Fabp4,0.0,0.0
15,Fabp4,0.00467677829457722,0.0029745808545159546
16,Fabp4,0.004237451809364677,0.006711409395973154
17,Fabp4,0.0,0.0
18,Fabp4,0.17483978024844465,0.12643678160919541
19,Fabp4,0.06414423508586735,0.02335456475583864
20,Fabp4,0.00597643862457668,0.00686106346483705
21,Fabp4,0.0,0.0
22,Fabp4,0.29813586516157,0.2534435261707989
23,Fabp4,0.005468385045846151,0.003835091083413231
24,Fabp4,0.09804346781818807,0.07563025210084033
25,Fabp4,0.001360984067955585,0.0013531799729364006
26,Fabp4,0.02136275672577822,0.021367521367521368
27,Fabp4,0.013854827679378885,0.007042253521126761
28,Fabp4,0.03968919848286828,0.046511627906976744
29,Fabp4,0.0014016452880032295,0.004424778761061947
30,Fabp4,0.0033242082675034026,0.006644518272425249
31,Fabp4,0.0,0.0
32,Fabp4,0.0,0.0
0,Col13a1,0.0043959378703566625,0.0030991735537190084
1,Col13a1,0.007053966918954338,0.007097791798107256
2,Col13a1,0.008607331350320527,0.01050420168067227
3,Col13a1,0.4040591681932474,0.23376623376623376
4,Col13a1,0.002193484749448927,0.003289473684210526
5,Col13a1,0.0,0.0
6,Col13a1,0.016777785200821727,0.05263157894736842
7,Col13a1,1.3834573996750685,0.7304659498207885
8,Col13a1,0.007926237090271643,0.005122575923893158
9,Col13a1,0.008047648003197167,0.00591016548463357
10,Col13a1,0.015235965123433552,0.005988023952095809
11,Col13a1,0.0035329915737033904,0.002430133657351154
12,Col13a1,0.003891749264462887,0.0023112480739599386
13,Col13a1,0.009571905821970064,0.00684931506849315
14,Col13a1,1.8908685133613494,0.7430293896006028
15,Col13a1,0.009727746941322503,0.004056246619794483
16,Col13a1,0.0,0.0
17,Col13a1,0.012049809882515356,0.008771929824561403
18,Col13a1,0.0,0.0
19,Col13a1,0.01774407698596865,0.010615711252653927
20,Col13a1,0.006356023801538589,0.003430531732418525
21,Col13a1,0.0,0.0
22,Col13a1,0.037336328305488775,0.026170798898071626
23,Col13a1,0.010987397122588848,0.007670182166826462
24,Col13a1,0.0,0.0
25,Col13a1,0.013468091397550012,0.009472259810554804
26,Col13a1,0.010637858539128332,0.010378510378510378
27,Col13a1,0.049392606171084125,0.028169014084507043
28,Col13a1,1.5770121729651163,0.813953488372093
29,Col13a1,0.005544263572819465,0.01327433628318584
30,Col13a1,0.004010657733460993,0.006644518272425249
31,Col13a1,0.0,0.0
32,Col13a1,0.0,0.0
0,Col14a1,0.006722289052876559,0.005165289256198347
1,Col14a1,0.00261436482709289,0.0031545741324921135
2,Col14a1,0.09700119370172004,0.09033613445378151
3,Col14a1,0.18023213008781533,0.12987012987012986
4,Col14a1,0.01727354325550167,0.023026315789473683
5,Col14a1,0.006432016352389721,0.00851063829787234
6,Col14a1,0.0,0.0
7,Col14a1,0.4384315776568587,0.2931899641577061
8,Col14a1,0.004305972662156988,0.0021953896816684962
9,Col14a1,0.0,0.0
10,Col14a1,0.07527793810039224,0.029940119760479042
11,Col14a1,0.003748806304369633,0.003341433778857837
12,Col14a1,0.0016274958022386525,0.0015408320493066256
13,Col14a1,0.0018856835691896203,0.0013698630136986301
14,Col14a1,0.4767642878192479,0.2215523737754333
15,Col14a1,0.007024301555493253,0.003515413737155219
16,Col14a1,0.0,0.0
17,Col14a1,0.0,0.0
18,Col14a1,0.0,0.0
19,Col14a1,0.008727219664957703,0.00778485491861288
20,Col14a1,0.0032895349515649915,0.005145797598627788
21,Col14a1,0.0,0.0
22,Col14a1,0.40631947857289274,0.2630853994490358
23,Col14a1,0.0015941467404022656,0.0009587727708533077
24,Col14a1,0.8727266187427425,0.6050420168067226
25,Col14a1,0.007224488806821336,0.0040595399188092015
26,Col14a1,1.7446220994395942,0.8663003663003663
27,Col14a1,0.11913879698430987,0.07746478873239436
28,Col14a1,0.1448303973952005,0.09302325581395349
29,Col14a1,0.024840372589837133,0.017699115044247787
30,Col14a1,0.005030886675432275,0.006644518272425249
31,Col14a1,0.0,0.0
32,Col14a1,0.0,0.0
0,Pi16,0.21424834134657522,0.1559917355371901
1,Pi16,0.46438559941500895,0.4645110410094637
2,Pi16,0.11560973186953728,0.10294117647058823
3,Pi16,0.16463716928060954,0.07792207792207792
4,Pi16,0.5855822586699536,0.4967105263157895
5,Pi16,0.1537768006324768,0.1148936170212766
6,Pi16,0.7398326318514975,0.6842105263157895
7,Pi16,0.3584964216823646,0.16057347670250896
8,Pi16,0.008427294780167302,0.005854372484449323
9,Pi16,0.00259045150403999,0.002364066193853428
10,Pi16,0.08443220646795399,0.029940119760479042
11,Pi16,0.005604539740998139,0.00425273390036452
12,Pi16,0.008028302703322542,0.00539291217257319
13,Pi16,0.0,0.0
14,Pi16,0.06919505736301425,0.0293896006028636
15,Pi16,0.7994284408520594,0.35965386695511087
16,Pi16,0.09726247891483691,0.06711409395973154
17,Pi16,0.34301124957569856,0.24561403508771928
18,Pi16,0.3054521782644864,0.3563218390804598
19,Pi16,0.03952365438733975,0.024769992922859165
20,Pi16,0.010820974003184925,0.010291595197255575
21,Pi16,0.016867960552613897,0.024096385542168676
22,Pi16,0.008015991160363861,0.008264462809917356
23,Pi16,0.005147423263021306,0.005752636625119847
24,Pi16,0.01575245351350608,0.025210084033613446
25,Pi16,0.009696094770392804,0.006765899864682003
26,Pi16,2.8973268919302577,0.9169719169719169
27,Pi16,0.014279310132416201,0.007042253521126761
28,Pi16,0.8136964842330577,0.5348837209302325
29,Pi16,0.004268417448069142,0.01327433628318584
30,Pi16,0.021260139950090073,0.023255813953488372
31,Pi16,0.0,0.0
32,Pi16,0.0,0.0
0,Acta2,0.02904538964190759,0.01859504132231405
1,Acta2,0.06074752538738191,0.07176656151419558
2,Acta2,0.009380806112239341,0.012605042016806723
3,Acta2,0.08740261468020352,0.03896103896103896
4,Acta2,0.11931189002567216,0.12171052631578948
5,Acta2,0.0030635460894158544,0.00425531914893617
6,Acta2,0.12250472683655589,0.15789473684210525
7,Acta2,0.14670292724417958,0.1032258064516129
8,Acta2,0.01748316714583061,0.010976948408342482
9,Acta2,0.021678258975346882,0.015957446808510637
10,Acta2,0.0406534643230324,0.020958083832335328
11,Acta2,0.019727360108643226,0.012454434993924665
12,Acta2,0.02025278369524446,0.015408320493066256
13,Acta2,0.015509774831876363,0.012328767123287671
14,Acta2,0.06091705092650746,0.03240391861341371
15,Acta2,0.24426326877752338,0.12087614926987561
16,Acta2,0.200507342415368,0.09395973154362416
17,Acta2,0.0,0.0
18,Acta2,0.022071376614186955,0.04597701149425287
19,Acta2,0.032795859538994186,0.019815994338287332
20,Acta2,0.3173955086471695,0.08747855917667238
21,Acta2,0.007962327405630824,0.004016064257028112
22,Acta2,3.958585618612852,0.9035812672176309
23,Acta2,0.024572693775849967,0.015340364333652923
24,Acta2,0.08880620969443762,0.08403361344537816
25,Acta2,0.011644891537574696,0.008119079837618403
26,Acta2,0.13565828260921298,0.0989010989010989
27,Acta2,0.3060305815347483,0.14084507042253522
28,Acta2,0.14398028753524603,0.06976744186046512
29,Acta2,0.022296017909471968,0.030973451327433628
30,Acta2,0.01854036476128917,0.016611295681063124
31,Acta2,0.0,0.0
32,Acta2,0.0,0.0
0,Tagln,0.019418906820707085,0.012396694214876033
1,Tagln,0.012557087236962484,0.012618296529968454
2,Tagln,0.01659183670617953,0.014705882352941176
3,Tagln,0.044959982881298315,0.025974025974025976
4,Tagln,0.01857945808258496,0.01644736842105263
5,Tagln,0.017332606112703364,0.01702127659574468
6,Tagln,0.03904906072114643,0.05263157894736842
7,Tagln,0.5201152481699503,0.2867383512544803
8,Tagln,0.02195789663075441,0.014270032930845226
9,Tagln,0.015907071090477298,0.012411347517730497
10,Tagln,0.03600571648089472,0.014970059880239521
11,Tagln,0.01628289675002834,0.0106318347509113
12,Tagln,0.008624833427335154,0.0061633281972265025
13,Tagln,0.026840576243727175,0.01780821917808219
14,Tagln,0.2094271086442713,0.1092690278824416
15,Tagln,0.01707686895676856,0.007842076798269334
16,Tagln,0.06443997037490742,0.020134228187919462
17,Tagln,0.0,0.0
18,Tagln,0.008284435190003494,0.011494252873563218
19,Tagln,0.030016083077851207,0.01840056617126681
20,Tagln,0.2870136561769973,0.08404802744425385
21,Tagln,0.0,0.0
22,Tagln,3.7840731377936594,0.90633608815427
23,Tagln,0.015212038962290134,0.00862895493767977
24,Tagln,0.0518508333118022,0.05042016806722689
25,Tagln,0.007867114469711448,0.0040595399188092015
26,Tagln,0.14260455738566588,0.10561660561660562
27,Tagln,0.8594282168737599,0.4154929577464789
28,Tagln,0.20457976640656936,0.11627906976744186
29,Tagln,0.02535466032218089,0.017699115044247787
30,Tagln,0.0176324230491917,0.013289036544850499
31,Tagln,0.11715849006877226,0.08823529411764706
32,Tagln,0.0,0.0
0,Rgs5,0.0013551978040332636,0.0010330578512396695
1,Rgs5,0.0,0.0
2,Rgs5,0.0011836728628943948,0.0010504201680672268
3,Rgs5,0.0,0.0
4,Rgs5,0.0,0.0
5,Rgs5,0.0,0.0
6,Rgs5,0.0,0.0
