ligand,ligand_complex,ligand_props,ligand_trimean,mat_max,receptor,receptor_complex,receptor_props,receptor_trimean,source,target,lr_probs,donor,disease,resource
HBEGF,HBEGF,0.47,0.0319669308383862,7.337351,ERBB4,ERBB4,0.10160427807486631,0.0,Macrophage,Fibroblast,0.0,138I,IPF,cellchatdb
HBEGF,HBEGF,0.47,0.0319669308383862,7.337351,ERBB2,EGFR_ERBB2,0.11764705882352941,0.0,Macrophage,Fibroblast,0.0,138I,IPF,cellchatdb
AREG,AREG,0.686,0.15775201390249283,7.337351,ERBB2,EGFR_ERBB2,0.11764705882352941,0.0,Macrophage,Fibroblast,0.0,138I,IPF,cellchatdb
TGFB1,TGFB1,0.764,0.15684936266948007,7.337351,ACVR1B,ACVR1B_TGFBR2,0.19786096256684493,0.0,Macrophage,Fibroblast,0.0,138I,IPF,cellchatdb
HBEGF,HBEGF,0.47,0.0319669308383862,7.337351,ERBB2,ERBB2_ERBB4,0.11764705882352941,0.0,Macrophage,Fibroblast,0.0,138I,IPF,cellchatdb
VEGFA,VEGFA,0.6042780748663101,0.07921400972628945,7.337351,FLT1,FLT1,0.244,0.0,Fibroblast,Macrophage,0.0,138I,IPF,cellchatdb
IL1B,IL1B,0.222,0.0,7.337351,IL1RAP,IL1R1_IL1RAP,0.2887700534759358,0.014630198991259502,Macrophage,Fibroblast,0.0,138I,IPF,cellchatdb
CXCL2,CXCL2,0.576,0.1199053334543887,7.337351,ACKR1,ACKR1,0.10695187165775401,0.0,Macrophage,Fibroblast,0.0,138I,IPF,cellchatdb
CXCL1,CXCL1,0.124,0.0,7.337351,ACKR1,ACKR1,0.10695187165775401,0.0,Macrophage,Fibroblast,0.0,138I,IPF,cellchatdb
TGFB1,TGFB1,0.42780748663101603,0.023672765300686294,7.337351,ACVR1,ACVR1_TGFBR1_TGFBR2,0.222,0.0,Fibroblast,Macrophage,0.0,138I,IPF,cellchatdb
TGFB1,TGFB1,0.42780748663101603,0.023672765300686294,7.337351,ACVR1B,ACVR1B_TGFBR2,0.15,0.0,Fibroblast,Macrophage,0.0,138I,IPF,cellchatdb
FGF7,FGF7,0.47593582887700536,0.028863075703193575,7.337351,FGFR1,FGFR1,0.146,0.0,Fibroblast,Macrophage,0.0,138I,IPF,cellchatdb
VEGFA,VEGFA,0.2077922077922078,0.0,7.337351,FLT1,FLT1,0.244,0.0,Myofibroblast,Macrophage,0.0,138I,IPF,cellchatdb
FGF7,FGF7,0.4935064935064935,0.03666393779405919,7.337351,FGFR1,FGFR1,0.146,0.0,Myofibroblast,Macrophage,0.0,138I,IPF,cellchatdb
FGF10,FGF10,0.12987012987012986,0.0,7.337351,FGFR1,FGFR1,0.146,0.0,Myofibroblast,Macrophage,0.0,138I,IPF,cellchatdb
TGFB1,TGFB1,0.44155844155844154,0.04211216080657021,7.337351,ACVR1,ACVR1_TGFBR1_TGFBR2,0.222,0.0,Myofibroblast,Macrophage,0.0,138I,IPF,cellchatdb
TGFB1,TGFB1,0.44155844155844154,0.04211216080657021,7.337351,ACVR1B,ACVR1B_TGFBR2,0.15,0.0,Myofibroblast,Macrophage,0.0,138I,IPF,cellchatdb
HBEGF,HBEGF,0.47,0.0319669308383862,7.337351,ERBB4,ERBB4,0.1038961038961039,0.0,Macrophage,Myofibroblast,0.0,138I,IPF,cellchatdb
IL1B,IL1B,0.222,0.0,7.337351,IL1RAP,IL1R1_IL1RAP,0.24675324675324675,0.0,Macrophage,Myofibroblast,0.0,138I,IPF,cellchatdb
TGFB1,TGFB1,0.764,0.15684936266948007,7.337351,TGFBR1,TGFBR1_TGFBR2,0.23376623376623376,0.0,Macrophage,Myofibroblast,0.0,138I,IPF,cellchatdb
TGFB1,TGFB1,0.764,0.15684936266948007,7.337351,ACVR1B,ACVR1B_TGFBR2,0.19480519480519481,0.0,Macrophage,Myofibroblast,0.0,138I,IPF,cellchatdb
TGFB1,TGFB1,0.764,0.15684936266948007,7.337351,ACVR1,ACVR1_TGFBR1_TGFBR2,0.22077922077922077,0.0,Macrophage,Myofibroblast,0.0,138I,IPF,cellchatdb
AREG,AREG,0.686,0.15775201390249283,7.337351,ERBB2,EGFR_ERBB2,0.1038961038961039,0.0,Macrophage,Myofibroblast,0.0,138I,IPF,cellchatdb
HBEGF,HBEGF,0.47,0.0319669308383862,7.337351,ERBB2,EGFR_ERBB2,0.1038961038961039,0.0,Macrophage,Myofibroblast,0.0,138I,IPF,cellchatdb
HBEGF,HBEGF,0.47,0.0319669308383862,7.337351,ERBB2,ERBB2_ERBB4,0.1038961038961039,0.0,Macrophage,Myofibroblast,0.0,138I,IPF,cellchatdb
