"compartment","label","direction","gene"
"macrophages","Macrophage","down","FAM102B"
"macrophages","Macrophage","down","FAM107B"
"macrophages","Macrophage","down","FAM110A"
"macrophages","Macrophage","down","FAM110B"
"macrophages","Macrophage","down","FAM124A"
"macrophages","Macrophage","down","FAM133B"
"macrophages","Macrophage","down","FAM133DP"
"macrophages","Macrophage","down","FAM135A"
"macrophages","Macrophage","down","FAM13B"
"macrophages","Macrophage","down","FAM13C"
"macrophages","Macrophage","down","FAM149A"
"macrophages","Macrophage","down","FAM155A"
"macrophages","Macrophage","down","FAM168B"
"macrophages","Macrophage","down","FAM169A"
"macrophages","Macrophage","down","FAM177B"
"macrophages","Macrophage","down","FAM186A"
"macrophages","Macrophage","down","FAM189A1"
"macrophages","Macrophage","down","FAM189B"
"macrophages","Macrophage","down","FAM193A"
"macrophages","Macrophage","down","FAM193B"
"macrophages","Macrophage","down","FAM214B"
"macrophages","Macrophage","down","FAM219A"
"macrophages","Macrophage","down","FAM222B"
"macrophages","Macrophage","down","FAM71D"
"macrophages","Macrophage","down","FAM71F2"
"macrophages","Macrophage","down","FAM76B"
"macrophages","Macrophage","down","FAM83B"
"macrophages","Macrophage","down","FAM86B3P"
"macrophages","Macrophage","down","FANCL"
"macrophages","Macrophage","down","FARP2"
"macrophages","Macrophage","down","FAT3"
"macrophages","Macrophage","down","FBLN5"
"macrophages","Macrophage","down","FBN3"
"macrophages","Macrophage","down","FBRS"
"macrophages","Macrophage","down","FBRSL1"
"macrophages","Macrophage","down","FBXL12"
"macrophages","Macrophage","down","FBXL13"
"macrophages","Macrophage","down","FBXL18"
"macrophages","Macrophage","down","FBXL19"
"macrophages","Macrophage","down","FBXL20"
"macrophages","Macrophage","down","FBXO11"
"macrophages","Macrophage","down","FBXO27"
"macrophages","Macrophage","down","FBXO30"
"macrophages","Macrophage","down","FBXO34"
"macrophages","Macrophage","down","FBXO36"
"macrophages","Macrophage","down","FBXO38"
"macrophages","Macrophage","down","FBXO46"
"macrophages","Macrophage","down","FBXW11"
"macrophages","Macrophage","down","FBXW7"
"macrophages","Macrophage","down","FCGR3B"
"macrophages","Macrophage","down","FEM1A"
"macrophages","Macrophage","down","FER"
"macrophages","Macrophage","down","FES"
"macrophages","Macrophage","down","FFAR2"
"macrophages","Macrophage","down","FGD1"
"macrophages","Macrophage","down","FGD3"
"macrophages","Macrophage","down","FGF13"
"macrophages","Macrophage","down","FGF18"
"macrophages","Macrophage","down","FGL1"
"macrophages","Macrophage","down","FKBP6"
"macrophages","Macrophage","down","FLG-AS1"
"macrophages","Macrophage","down","FLNB"
"macrophages","Macrophage","down","FLT3"
"macrophages","Macrophage","down","FLYWCH1"
"macrophages","Macrophage","down","FMN2"
"macrophages","Macrophage","down","FMNL1"
"macrophages","Macrophage","down","FNBP1"
"macrophages","Macrophage","down","FNDC3A"
"macrophages","Macrophage","down","FOSL1"
"macrophages","Macrophage","down","FOSL2"
"macrophages","Macrophage","down","FOXJ3"
"macrophages","Macrophage","down","FOXK1"
"macrophages","Macrophage","down","FOXK2"
"macrophages","Macrophage","down","FOXN3"
"macrophages","Macrophage","down","FOXO4"
"macrophages","Macrophage","down","FOXP4"
"macrophages","Macrophage","down","FPGS"
"macrophages","Macrophage","down","FPR1"
"macrophages","Macrophage","down","FRMD6"
"macrophages","Macrophage","down","FRMD8"
"macrophages","Macrophage","down","FRMPD4"
"macrophages","Macrophage","down","FRS2"
"macrophages","Macrophage","down","FRY"
"macrophages","Macrophage","down","FRY-AS1"
"macrophages","Macrophage","down","FSIP1"
"macrophages","Macrophage","down","FSTL3"
"macrophages","Macrophage","down","FSTL5"
"macrophages","Macrophage","down","FUT9"
"macrophages","Macrophage","down","FXR1"
"macrophages","Macrophage","down","FZD2"
"macrophages","Macrophage","down","FZD3"
"macrophages","Macrophage","down","G2E3-AS1"
"macrophages","Macrophage","down","GAB2"
"macrophages","Macrophage","down","GAB3"
"macrophages","Macrophage","down","GABARAPL1"
"macrophages","Macrophage","down","GABRA6"
"macrophages","Macrophage","down","GABRB3"
"macrophages","Macrophage","down","GALNT11"
"macrophages","Macrophage","down","GALNT13"
"macrophages","Macrophage","down","GALNTL6"
"macrophages","Macrophage","down","GAN"
"macrophages","Macrophage","down","GAPVD1"
"macrophages","Macrophage","down","GATAD2B"
"macrophages","Macrophage","down","GBF1"
"macrophages","Macrophage","down","GCAT"
"macrophages","Macrophage","down","GCC2"
"macrophages","Macrophage","down","GCLM"
"macrophages","Macrophage","down","GCNT7"
"macrophages","Macrophage","down","GCSAML"
"macrophages","Macrophage","down","GDAP2"
"macrophages","Macrophage","down","GDPD1"
"macrophages","Macrophage","down","GFI1B"
"macrophages","Macrophage","down","GFM2"
"macrophages","Macrophage","down","GFOD2"
"macrophages","Macrophage","down","GGA2"
"macrophages","Macrophage","down","GGT7"
"macrophages","Macrophage","down","GHR"
"macrophages","Macrophage","down","GIGYF1"
"macrophages","Macrophage","down","GINS4"
"macrophages","Macrophage","down","GJC1"
"macrophages","Macrophage","down","GK5"
"macrophages","Macrophage","down","GKAP1"
"macrophages","Macrophage","down","GLI3"
"macrophages","Macrophage","down","GLIS3"
"macrophages","Macrophage","down","GLUD1P3"
"macrophages","Macrophage","down","GLYR1"
"macrophages","Macrophage","down","GMEB2"
"macrophages","Macrophage","down","GNA12"
"macrophages","Macrophage","down","GNA15"
"macrophages","Macrophage","down","GNAL"
"macrophages","Macrophage","down","GNB1"
"macrophages","Macrophage","down","GNG2"
"macrophages","Macrophage","down","GNG4"
"macrophages","Macrophage","down","GNL1"
"macrophages","Macrophage","down","GOLGB1"
"macrophages","Macrophage","down","GON4L"
"macrophages","Macrophage","down","GPAM"
"macrophages","Macrophage","down","GPAT4"
"macrophages","Macrophage","down","GPATCH8"
"macrophages","Macrophage","down","GPC5"
"macrophages","Macrophage","down","GPD2"
"macrophages","Macrophage","down","GPLD1"
"macrophages","Macrophage","down","GPM6A"
"macrophages","Macrophage","down","GPR107"
"macrophages","Macrophage","down","GPR158"
"macrophages","Macrophage","down","GPR160"
"macrophages","Macrophage","down","GPR161"
"macrophages","Macrophage","down","GPR176"
"macrophages","Macrophage","down","GPR22"
"macrophages","Macrophage","down","GPR35"
"macrophages","Macrophage","down","GPR75-ASB3"
"macrophages","Macrophage","down","GPRIN3"
"macrophages","Macrophage","down","GRAMD2B"
"macrophages","Macrophage","down","GRB2"
"macrophages","Macrophage","down","GREB1L"
"macrophages","Macrophage","down","GRIA4"
"macrophages","Macrophage","down","GRID2"
"macrophages","Macrophage","down","GRIK2"
"macrophages","Macrophage","down","GRIPAP1"
"macrophages","Macrophage","down","GRM8"
"macrophages","Macrophage","down","GSE1"
"macrophages","Macrophage","down","GSK3B"
"macrophages","Macrophage","down","GSR"
"macrophages","Macrophage","down","GTF2F1"
"macrophages","Macrophage","down","GTF2F2"
"macrophages","Macrophage","down","GTF2IRD1P1"
"macrophages","Macrophage","down","GTF2IRD2"
"macrophages","Macrophage","down","GTF2IRD2B"
"macrophages","Macrophage","down","GTPBP1"
"macrophages","Macrophage","down","GUSBP11"
"macrophages","Macrophage","down","GYG2"
"macrophages","Macrophage","down","GYPA"
"macrophages","Macrophage","down","GZF1"
"macrophages","Macrophage","down","GZMM"
"macrophages","Macrophage","down","HAUS8"
"macrophages","Macrophage","down","HCG17"
"macrophages","Macrophage","down","HCK"
"macrophages","Macrophage","down","HCN1"
"macrophages","Macrophage","down","HDAC5"
"macrophages","Macrophage","down","HDAC6"
"macrophages","Macrophage","down","HDX"
"macrophages","Macrophage","down","HEATR6"
"macrophages","Macrophage","down","HECA"
"macrophages","Macrophage","down","HECTD1"
"macrophages","Macrophage","down","HECTD4"
"macrophages","Macrophage","down","HECW1"
"macrophages","Macrophage","down","HES4"
"macrophages","Macrophage","down","HEY1"
"macrophages","Macrophage","down","HGS"
"macrophages","Macrophage","down","HGSNAT"
"macrophages","Macrophage","down","HIC1"
"macrophages","Macrophage","down","HIC2"
"macrophages","Macrophage","down","HIF1A"
"macrophages","Macrophage","down","HIF1A-AS1"
"macrophages","Macrophage","down","HIF1AN"
"macrophages","Macrophage","down","HIF3A"
"macrophages","Macrophage","down","HIGD1B"
"macrophages","Macrophage","down","HIP1"
"macrophages","Macrophage","down","HIPK2"
"macrophages","Macrophage","down","HIVEP1"
"macrophages","Macrophage","down","HLX"
"macrophages","Macrophage","down","HMCN1"
"macrophages","Macrophage","down","HMG20A"
"macrophages","Macrophage","down","HMGXB3"
"macrophages","Macrophage","down","HMOX1"
"macrophages","Macrophage","down","HOTAIRM1"
"macrophages","Macrophage","down","HOXA3"
"macrophages","Macrophage","down","HOXB-AS1"
"macrophages","Macrophage","down","HPSE2"
"macrophages","Macrophage","down","HS3ST1"
"macrophages","Macrophage","down","HS3ST3B1"
"macrophages","Macrophage","down","HS6ST1"
"macrophages","Macrophage","down","HS6ST2"
"macrophages","Macrophage","down","HS6ST3"
"macrophages","Macrophage","down","HSD17B3"
"macrophages","Macrophage","down","HSDL1"
"macrophages","Macrophage","down","HSDL2"
"macrophages","Macrophage","down","HSF2"
"macrophages","Macrophage","down","HSPA12A"
"macrophages","Macrophage","down","HSPA4L"
"macrophages","Macrophage","down","HSPBAP1"
"macrophages","Macrophage","down","HTR2C"
"macrophages","Macrophage","down","HTR5BP"
"macrophages","Macrophage","down","HTR7"
"macrophages","Macrophage","down","HUNK"
"macrophages","Macrophage","down","HUWE1"
"macrophages","Macrophage","down","HYKK"
"macrophages","Macrophage","down","IBA57"
"macrophages","Macrophage","down","ICOSLG"
"macrophages","Macrophage","down","IDE"
"macrophages","Macrophage","down","IDO1"
"macrophages","Macrophage","down","IFITM10"
"macrophages","Macrophage","down","IFITM2"
"macrophages","Macrophage","down","IFITM3"
"macrophages","Macrophage","down","IFNAR2"
"macrophages","Macrophage","down","IFNGR2"
"macrophages","Macrophage","down","IFT74"
"macrophages","Macrophage","down","IFT88"
"macrophages","Macrophage","down","IGF2BP2"
"macrophages","Macrophage","down","IGF2R"
"macrophages","Macrophage","down","IGLON5"
"macrophages","Macrophage","down","IGSF1"
"macrophages","Macrophage","down","IKZF1"
"macrophages","Macrophage","down","IL18R1"
"macrophages","Macrophage","down","IL19"
"macrophages","Macrophage","down","IL1A"
"macrophages","Macrophage","down","IL1RAPL1"
"macrophages","Macrophage","down","IL1RAPL2"
"macrophages","Macrophage","down","IL1RL1"
"macrophages","Macrophage","down","IL1RL2"
"macrophages","Macrophage","down","IL6"
"macrophages","Macrophage","down","IL6R"
"macrophages","Macrophage","down","IMPA2"
"macrophages","Macrophage","down","ING3"
"macrophages","Macrophage","down","ING5"
"macrophages","Macrophage","down","INO80"
"macrophages","Macrophage","down","INO80D"
"macrophages","Macrophage","down","INPP5A"
"macrophages","Macrophage","down","INPP5B"
"macrophages","Macrophage","down","INPP5D"
"macrophages","Macrophage","down","INPP5K"
"macrophages","Macrophage","down","INTS8"
"macrophages","Macrophage","down","INVS"
"macrophages","Macrophage","down","IP6K1"
"macrophages","Macrophage","down","IP6K2"
"macrophages","Macrophage","down","IPCEF1"
"macrophages","Macrophage","down","IPMK"
"macrophages","Macrophage","down","IPO9"
"macrophages","Macrophage","down","IPP"
"macrophages","Macrophage","down","IQCJ-SCHIP1"
"macrophages","Macrophage","down","IRAK1BP1"
"macrophages","Macrophage","down","IRF4"
"macrophages","Macrophage","down","IRF7"
"macrophages","Macrophage","down","ISY1-RAB43"
"macrophages","Macrophage","down","ITCH"
"macrophages","Macrophage","down","ITGB1"
"macrophages","Macrophage","down","ITM2C"
"macrophages","Macrophage","down","ITPK1-AS1"
"macrophages","Macrophage","down","ITPR1"
"macrophages","Macrophage","down","ITPR2"
"macrophages","Macrophage","down","ITPRID1"
"macrophages","Macrophage","down","IVNS1ABP"
"macrophages","Macrophage","down","JADE3"
"macrophages","Macrophage","down","JAKMIP1"
"macrophages","Macrophage","down","JAM3"
"macrophages","Macrophage","down","JARID2"
"macrophages","Macrophage","down","JDP2"
"macrophages","Macrophage","down","JMJD6"
"macrophages","Macrophage","down","JMJD7-PLA2G4B"
"macrophages","Macrophage","down","JMY"
"macrophages","Macrophage","down","JOSD1"
"macrophages","Macrophage","down","JPH2"
"macrophages","Macrophage","down","JPH3"
"macrophages","Macrophage","down","JPX"
"macrophages","Macrophage","down","KANSL1"
"macrophages","Macrophage","down","KANSL1L"
"macrophages","Macrophage","down","KANSL2"
"macrophages","Macrophage","down","KANSL3"
"macrophages","Macrophage","down","KANTR"
"macrophages","Macrophage","down","KAT7"
"macrophages","Macrophage","down","KATNA1"
"macrophages","Macrophage","down","KBTBD11"
"macrophages","Macrophage","down","KBTBD12"
"macrophages","Macrophage","down","KBTBD2"
"macrophages","Macrophage","down","KBTBD8"
"macrophages","Macrophage","down","KCMF1"
"macrophages","Macrophage","down","KCNC3"
"macrophages","Macrophage","down","KCND2"
"macrophages","Macrophage","down","KCNE4"
"macrophages","Macrophage","down","KCNH1"
"macrophages","Macrophage","down","KCNIP2"
"macrophages","Macrophage","down","KCNIP2-AS1"
"macrophages","Macrophage","down","KCNJ6"
"macrophages","Macrophage","down","KCNK10"
"macrophages","Macrophage","down","KCNK13"
"macrophages","Macrophage","down","KCNMB3"
"macrophages","Macrophage","down","KCNN1"
"macrophages","Macrophage","down","KCNQ1"
"macrophages","Macrophage","down","KCNQ1OT1"
"macrophages","Macrophage","down","KCNS3"
"macrophages","Macrophage","down","KCTD16"
"macrophages","Macrophage","down","KCTD2"
"macrophages","Macrophage","down","KCTD20"
"macrophages","Macrophage","down","KDM2A"
"macrophages","Macrophage","down","KDM2B"
"macrophages","Macrophage","down","KDM3B"
"macrophages","Macrophage","down","KDM4A"
"macrophages","Macrophage","down","KDM4C"
"macrophages","Macrophage","down","KDM5A"
"macrophages","Macrophage","down","KDM5C"
"macrophages","Macrophage","down","KDM6A"
"macrophages","Macrophage","down","KDM6B"
"macrophages","Macrophage","down","KDM7A"
"macrophages","Macrophage","down","KHDC4"
"macrophages","Macrophage","down","KHDRBS2"
"macrophages","Macrophage","down","KIAA0100"
"macrophages","Macrophage","down","KIAA0232"
"macrophages","Macrophage","down","KIAA0895"
"macrophages","Macrophage","down","KIAA1958"
"macrophages","Macrophage","down","KIAA2026"
"macrophages","Macrophage","down","KIF18A"
"macrophages","Macrophage","down","KIF20B"
"macrophages","Macrophage","down","KIF26B"
"macrophages","Macrophage","down","KIF27"
"macrophages","Macrophage","down","KIF28P"
"macrophages","Macrophage","down","KIF3B"
"macrophages","Macrophage","down","KIF9-AS1"
"macrophages","Macrophage","down","KIFC3"
"macrophages","Macrophage","down","KIN"
"macrophages","Macrophage","down","KIZ"
"macrophages","Macrophage","down","KL"
"macrophages","Macrophage","down","KLF10"
"macrophages","Macrophage","down","KLF13"
"macrophages","Macrophage","down","KLHL1"
"macrophages","Macrophage","down","KLHL12"
"macrophages","Macrophage","down","KLHL13"
"macrophages","Macrophage","down","KLHL15"
"macrophages","Macrophage","down","KLHL20"
"macrophages","Macrophage","down","KLHL22"
"macrophages","Macrophage","down","KLHL36"
"macrophages","Macrophage","down","KLHL4"
"macrophages","Macrophage","down","KLRG2"
"macrophages","Macrophage","down","KMT2C"
"macrophages","Macrophage","down","KPNA4"
"macrophages","Macrophage","down","KPNA6"
"macrophages","Macrophage","down","KRAS"
"macrophages","Macrophage","down","KRBOX4"
"macrophages","Macrophage","down","KREMEN1"
"macrophages","Macrophage","down","KSR1"
"macrophages","Macrophage","down","KSR2"
"macrophages","Macrophage","down","KYNU"
"macrophages","Macrophage","down","L3MBTL3"
"macrophages","Macrophage","down","LACC1"
"macrophages","Macrophage","down","LAIR2"
"macrophages","Macrophage","down","LAMB4"
"macrophages","Macrophage","down","LAMC1"
"macrophages","Macrophage","down","LAMP3"
"macrophages","Macrophage","down","LANCL2"
"macrophages","Macrophage","down","LARGE1"
"macrophages","Macrophage","down","LAT2"
"macrophages","Macrophage","down","LATS1"
"macrophages","Macrophage","down","LATS2"
"macrophages","Macrophage","down","LCOR"
"macrophages","Macrophage","down","LCORL"
"macrophages","Macrophage","down","LCP2"
"macrophages","Macrophage","down","LEMD2"
"macrophages","Macrophage","down","LFNG"
"macrophages","Macrophage","down","LGALS4"
"macrophages","Macrophage","down","LGI1"
"macrophages","Macrophage","down","LHFPL4"
"macrophages","Macrophage","down","LHFPL6"
"macrophages","Macrophage","down","LIN28B"
"macrophages","Macrophage","down","LIN54"
"macrophages","Macrophage","down","LIN7A"
"macrophages","Macrophage","down","LIN9"
"macrophages","Macrophage","down","LINC00159"
"macrophages","Macrophage","down","LINC00298"
"macrophages","Macrophage","down","LINC00393"
"macrophages","Macrophage","down","LINC00466"
"macrophages","Macrophage","down","LINC00536"
"macrophages","Macrophage","down","LINC00571"
"macrophages","Macrophage","down","LINC00630"
"macrophages","Macrophage","down","LINC00707"
"macrophages","Macrophage","down","LINC00824"
"macrophages","Macrophage","down","LINC00882"
"macrophages","Macrophage","down","LINC00907"
"macrophages","Macrophage","down","LINC00989"
"macrophages","Macrophage","down","LINC01060"
"macrophages","Macrophage","down","LINC01081"
"macrophages","Macrophage","down","LINC01122"
"macrophages","Macrophage","down","LINC01128"
"macrophages","Macrophage","down","LINC01205"
"macrophages","Macrophage","down","LINC01250"
"macrophages","Macrophage","down","LINC01252"
"macrophages","Macrophage","down","LINC01258"
"macrophages","Macrophage","down","LINC01278"
"macrophages","Macrophage","down","LINC01285"
"macrophages","Macrophage","down","LINC01301"
"macrophages","Macrophage","down","LINC01322"
"macrophages","Macrophage","down","LINC01389"
"macrophages","Macrophage","down","LINC01411"
"macrophages","Macrophage","down","LINC01470"
"macrophages","Macrophage","down","LINC01476"
"macrophages","Macrophage","down","LINC01478"
"macrophages","Macrophage","down","LINC01483"
"macrophages","Macrophage","down","LINC01505"
"macrophages","Macrophage","down","LINC01562"
"macrophages","Macrophage","down","LINC01592"
"macrophages","Macrophage","down","LINC01643"
"macrophages","Macrophage","down","LINC01676"
"macrophages","Macrophage","down","LINC01692"
"macrophages","Macrophage","down","LINC01725"
"macrophages","Macrophage","down","LINC01766"
"macrophages","Macrophage","down","LINC01924"
"macrophages","Macrophage","down","LINC01933"
"macrophages","Macrophage","down","LINC01951"
"macrophages","Macrophage","down","LINC02006"
"macrophages","Macrophage","down","LINC02017"
"macrophages","Macrophage","down","LINC02027"
"macrophages","Macrophage","down","LINC02035"
"macrophages","Macrophage","down","LINC02067"
"macrophages","Macrophage","down","LINC02141"
"macrophages","Macrophage","down","LINC02147"
"macrophages","Macrophage","down","LINC02210-CRHR1"
"macrophages","Macrophage","down","LINC02223"
"macrophages","Macrophage","down","LINC02226"
"macrophages","Macrophage","down","LINC02227"
"macrophages","Macrophage","down","LINC02275"
"macrophages","Macrophage","down","LINC02328"
"macrophages","Macrophage","down","LINC02341"
"macrophages","Macrophage","down","LINC02346"
"macrophages","Macrophage","down","LINC02439"
"macrophages","Macrophage","down","LINC02511"
"macrophages","Macrophage","down","LINC02548"
"macrophages","Macrophage","down","LINC02572"
"macrophages","Macrophage","down","LINGO1"
"macrophages","Macrophage","down","LINGO2"
"macrophages","Macrophage","down","LLGL2"
"macrophages","Macrophage","down","LMBR1L"
"macrophages","Macrophage","down","LMTK2"
"macrophages","Macrophage","down","LMX1B"
"macrophages","Macrophage","down","LOXHD1"
"macrophages","Macrophage","down","LOXL2"
"macrophages","Macrophage","down","LPAR2"
"macrophages","Macrophage","down","LPAR6"
"macrophages","Macrophage","down","LPCAT1"
"macrophages","Macrophage","down","LPIN2"
"macrophages","Macrophage","down","LRFN5"
"macrophages","Macrophage","down","LRP1B"
"macrophages","Macrophage","down","LRP2BP"
"macrophages","Macrophage","down","LRP4"
"macrophages","Macrophage","down","LRP5"
"macrophages","Macrophage","down","LRP5L"
"macrophages","Macrophage","down","LRRC37A16P"
"macrophages","Macrophage","down","LRRC37B"
"macrophages","Macrophage","down","LRRC40"
"macrophages","Macrophage","down","LRRC49"
"macrophages","Macrophage","down","LRRC4B"
"macrophages","Macrophage","down","LRRC56"
"macrophages","Macrophage","down","LRRC7"
"macrophages","Macrophage","down","LRRC8C"
"macrophages","Macrophage","down","LRRC9"
"macrophages","Macrophage","down","LRRFIP2"
"macrophages","Macrophage","down","LRRTM2"
"macrophages","Macrophage","down","LRRTM4"
"macrophages","Macrophage","down","LTB4R"
"macrophages","Macrophage","down","LTN1"
"macrophages","Macrophage","down","LUC7L"
"macrophages","Macrophage","down","LUC7L2"
"macrophages","Macrophage","down","LUC7L3"
"macrophages","Macrophage","down","LUCAT1"
"macrophages","Macrophage","down","LYN"
"macrophages","Macrophage","down","LYPD3"
"macrophages","Macrophage","down","LYPD6B"
"macrophages","Macrophage","down","LYSMD3"
"macrophages","Macrophage","down","MACO1"
"macrophages","Macrophage","down","MADD"
"macrophages","Macrophage","down","MAEA"
"macrophages","Macrophage","down","MAGI2"
"macrophages","Macrophage","down","MALAT1"
"macrophages","Macrophage","down","MALRD1"
"macrophages","Macrophage","down","MALT1"
"macrophages","Macrophage","down","MAML1"
"macrophages","Macrophage","down","MAML3"
"macrophages","Macrophage","down","MAN1A2"
"macrophages","Macrophage","down","MAN2A1"
"macrophages","Macrophage","down","MAN2B1"
"macrophages","Macrophage","down","MANBA"
"macrophages","Macrophage","down","MAP2K4"
"macrophages","Macrophage","down","MAP2K7"
"macrophages","Macrophage","down","MAP3K10"
"macrophages","Macrophage","down","MAP3K15"
"macrophages","Macrophage","down","MAP3K2"
"macrophages","Macrophage","down","MAP3K20"
"macrophages","Macrophage","down","MAP3K21"
"macrophages","Macrophage","down","MAP3K8"
"macrophages","Macrophage","down","MAP3K9"
"macrophages","Macrophage","down","MAP4K2"
"macrophages","Macrophage","down","MAP4K4"
"macrophages","Macrophage","down","MAPK14"
"macrophages","Macrophage","down","MAPK1IP1L"
"macrophages","Macrophage","down","MAPK8"
"macrophages","Macrophage","down","MAPK8IP3"
"macrophages","Macrophage","down","MAPKAPK2"
"macrophages","Macrophage","down","MARK2"
"macrophages","Macrophage","down","MARK3"
"macrophages","Macrophage","down","MARK4"
"macrophages","Macrophage","down","MAST3"
"macrophages","Macrophage","down","MAU2"
"macrophages","Macrophage","down","MAVS"
"macrophages","Macrophage","down","MB21D2"
"macrophages","Macrophage","down","MBD3"
"macrophages","Macrophage","down","MBP"
"macrophages","Macrophage","down","MCF2"
"macrophages","Macrophage","down","MCPH1"
"macrophages","Macrophage","down","MCTP2"
"macrophages","Macrophage","down","MDGA2"
"macrophages","Macrophage","down","MDM4"
"macrophages","Macrophage","down","MECP2"
"macrophages","Macrophage","down","MED1"
"macrophages","Macrophage","down","MED12"
"macrophages","Macrophage","down","MED13"
"macrophages","Macrophage","down","MED13L"
"macrophages","Macrophage","down","MED14"
"macrophages","Macrophage","down","MED23"
"macrophages","Macrophage","down","MED25"
"macrophages","Macrophage","down","MED7"
"macrophages","Macrophage","down","MED9"
"macrophages","Macrophage","down","MEF2C"
"macrophages","Macrophage","down","MEF2C-AS1"
"macrophages","Macrophage","down","MEF2D"
"macrophages","Macrophage","down","MEFV"
"macrophages","Macrophage","down","MEI4"
"macrophages","Macrophage","down","MEIOC"
"macrophages","Macrophage","down","MEIS1"
"macrophages","Macrophage","down","MEIS3"
"macrophages","Macrophage","down","METTL16"
"macrophages","Macrophage","down","MFAP3"
"macrophages","Macrophage","down","MFSD13A"
"macrophages","Macrophage","down","MFSD13B"
"macrophages","Macrophage","down","MFSD14C"
"macrophages","Macrophage","down","MFSD9"
"macrophages","Macrophage","down","MGAT4C"
"macrophages","Macrophage","down","MGRN1"
"macrophages","Macrophage","down","MIA2"
"macrophages","Macrophage","down","MIB1"
"macrophages","Macrophage","down","MIB2"
"macrophages","Macrophage","down","MICU1"
"macrophages","Macrophage","down","MICU2"
"macrophages","Macrophage","down","MIDN"
"macrophages","Macrophage","down","MIER1"
"macrophages","Macrophage","down","MIGA1"
"macrophages","Macrophage","down","MIGA2"
"macrophages","Macrophage","down","MINK1"
"macrophages","Macrophage","down","MIOS"
"macrophages","Macrophage","down","MIR100HG"
"macrophages","Macrophage","down","MIR181A1HG"
"macrophages","Macrophage","down","MIR193BHG"
"macrophages","Macrophage","down","MIR2052HG"
"macrophages","Macrophage","down","MIR22HG"
"macrophages","Macrophage","down","MIR3936HG"
"macrophages","Macrophage","down","MIR4713HG"
"macrophages","Macrophage","down","MKRN3"
"macrophages","Macrophage","down","MLLT6"
"macrophages","Macrophage","down","MMAA"
"macrophages","Macrophage","down","MMD2"
"macrophages","Macrophage","down","MMP17"
"macrophages","Macrophage","down","MMP25"
"macrophages","Macrophage","down","MMP26"
"macrophages","Macrophage","down","MN1"
"macrophages","Macrophage","down","MOB3A"
"macrophages","Macrophage","down","MON2"
"macrophages","Macrophage","down","MORN3"
"macrophages","Macrophage","down","MOSMO"
"macrophages","Macrophage","down","MOV10"
"macrophages","Macrophage","down","MOV10L1"
"macrophages","Macrophage","down","MPEG1"
"macrophages","Macrophage","down","MPP3"
"macrophages","Macrophage","down","MRAP2"
"macrophages","Macrophage","down","MROH1"
"macrophages","Macrophage","down","MRTFA"
"macrophages","Macrophage","down","MS4A13"
"macrophages","Macrophage","down","MSANTD1"
"macrophages","Macrophage","down","MSH6"
"macrophages","Macrophage","down","MSL2"
"macrophages","Macrophage","down","MSRB3"
"macrophages","Macrophage","down","MTA1"
"macrophages","Macrophage","down","MTA2"
"macrophages","Macrophage","down","MTA3"
"macrophages","Macrophage","down","MTCL1"
"macrophages","Macrophage","down","MTF1"
"macrophages","Macrophage","down","MTHFD2L"
"macrophages","Macrophage","down","MTMR7"
"macrophages","Macrophage","down","MTTP"
"macrophages","Macrophage","down","MVB12B"
"macrophages","Macrophage","down","MVD"
"macrophages","Macrophage","down","MXD1"
"macrophages","Macrophage","down","MYEF2"
"macrophages","Macrophage","down","MYH10"
"macrophages","Macrophage","down","MYH11"
"macrophages","Macrophage","down","MYH16"
"macrophages","Macrophage","down","MYH3"
"macrophages","Macrophage","down","MYHAS"
"macrophages","Macrophage","down","MYLK4"
"macrophages","Macrophage","down","MYO15B"
"macrophages","Macrophage","down","MYO16"
"macrophages","Macrophage","down","MYO18A"
"macrophages","Macrophage","down","MYO1F"
"macrophages","Macrophage","down","MYO1H"
"macrophages","Macrophage","down","MYO7B"
"macrophages","Macrophage","down","MYO9B"
"macrophages","Macrophage","down","MYOCD"
"macrophages","Macrophage","down","MYOM1"
"macrophages","Macrophage","down","MYPN"
"macrophages","Macrophage","down","MYPOP"
"macrophages","Macrophage","down","MYRFL"
"macrophages","Macrophage","down","MYSM1"
"macrophages","Macrophage","down","MYT1L"
"macrophages","Macrophage","down","N4BP1"
"macrophages","Macrophage","down","NAA40"
"macrophages","Macrophage","down","NAB1"
"macrophages","Macrophage","down","NACA4P"
"macrophages","Macrophage","down","NACC2"
"macrophages","Macrophage","down","NADSYN1"
"macrophages","Macrophage","down","NAIP"
"macrophages","Macrophage","down","NALCN-AS1"
"macrophages","Macrophage","down","NAMPT"
"macrophages","Macrophage","down","NBEA"
"macrophages","Macrophage","down","NBPF10"
"macrophages","Macrophage","down","NBPF12"
"macrophages","Macrophage","down","NBPF14"
"macrophages","Macrophage","down","NBPF17P"
"macrophages","Macrophage","down","NBPF19"
"macrophages","Macrophage","down","NBPF20"
"macrophages","Macrophage","down","NBPF25P"
"macrophages","Macrophage","down","NBPF26"
"macrophages","Macrophage","down","NCAN"
"macrophages","Macrophage","down","NCBP3"
"macrophages","Macrophage","down","NCKAP5"
"macrophages","Macrophage","down","NCOA1"
"macrophages","Macrophage","down","NCOA2"
"macrophages","Macrophage","down","NCOA5"
"macrophages","Macrophage","down","NCOA6"
"macrophages","Macrophage","down","NCOR1"
"macrophages","Macrophage","down","NCOR2"
"macrophages","Macrophage","down","NDE1"
