resource,family,view,ligand,receptor,human_ligand,human_receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_antiIL1B,difference_antiIL1B_minus_IgG,ligand_component_difference,receptor_component_difference,loo_min,loo_max,inference
consensus,exploratory,broad,Cxcl12,Ackr3,CXCL12,ACKR3,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.6979043079551701,0.22616236645473364,1.169646249455609,0.30353477668975515,1.3214691622045684,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Avpr1a,CXCL12,AVPR1A,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.11308118322736593,0.22616236645473364,0.0,-0.0037819435203521046,0.2277015241541278,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Mtnr1a,CXCL12,MTNR1A,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.11308118322736593,0.22616236645473364,0.0,-0.0037819435203521046,0.2277015241541278,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Cxcr3,CXCL12,CXCR3,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.0904742449488074,0.22616236645473364,-0.04521387655711839,-0.08631823036252495,0.2530576317261728,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Ccr4,CXCL12,CCR4,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,-0.3891965174386538,0.22616236645473364,-1.0045554013320395,-0.6840176072429562,-0.07179943966969304,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Cxcr4,CXCL12,CXCR4,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.30415436337386303,0.22616236645473364,0.3821463602929924,0.058692038974593075,0.5616438514081992,descriptive_no_p_value
consensus,exploratory,broad,Cxcl12,Grm7,CXCL12,GRM7,fibroblast,__broad__,myeloid,__broad__,50,1.0,4,3,0.11308118322736593,0.22616236645473364,0.0,-0.0037819435203521046,0.2277015241541278,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd9_Lrp5,WNT3,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7057605437869799,0.009668574574293265,-1.4211896621482534,-1.0165722609705492,-0.3027675425542512,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd9_Lrp6,WNT3,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7057605437869799,0.009668574574293265,-1.4211896621482534,-1.0165722609705492,-0.3027675425542512,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd6_Lrp5,WNT3,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.1968966003825814,0.009668574574293265,-0.4034617753394554,-0.3463878385445185,-0.02077527407367108,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd6_Lrp6,WNT3,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.1968966003825814,0.009668574574293265,-0.4034617753394554,-0.3463878385445185,-0.02077527407367108,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd7_Lrp5,WNT3,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.09214803893837886,0.009668574574293265,-0.19396465245105077,-0.41673998888205954,0.1789400858822039,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd7_Lrp6,WNT3,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.06631696587783265,0.009668574574293265,-0.14230250632995745,-0.3753069087953409,0.22037316596892298,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd5_Lrp5,WNT3,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.12882531073176717,0.009668574574293265,-0.2673191960378274,-0.43819063204891884,0.11180955683575733,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd2_Lrp5,WNT3,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.12882531073176717,0.009668574574293265,-0.2673191960378274,-0.43819063204891884,0.11180955683575733,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd8_Lrp5,WNT3,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.15023629513310222,0.009668574574293265,0.29080401569191094,-0.055547892936667065,0.3788375015711043,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd3_Lrp5,WNT3,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.2473509669235402,0.009668574574293265,-0.5043705084213732,-0.6750928790560534,0.03579206291734782,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd4_Lrp5,WNT3,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.12906842215258102,0.009668574574293265,-0.2678054188794554,-0.5175081111149145,0.3890569002146291,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd10_Lrp5,WNT3,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08068158405059922,0.009668574574293265,-0.17103174267549187,-0.451227824045597,0.1045915359468999,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd1_Lrp5,WNT3,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.07830963252458334,0.009668574574293265,-0.16628783962345928,-0.387674953841735,0.16232523504294116,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd5_Lrp6,WNT3,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.18360997077358698,0.009668574574293265,0.3575513669728805,-0.10831776006359561,0.40115516908587945,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd2_Lrp6,WNT3,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.026613500254641487,0.009668574574293265,-0.06289557508357646,-0.28665512577780294,0.1811363598020992,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd8_Lrp6,WNT3,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.15023629513310222,0.009668574574293265,0.29080401569191094,-0.055547892936667065,0.3788375015711043,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd3_Lrp6,WNT3,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.2473509669235402,0.009668574574293265,-0.5043705084213732,-0.6750928790560534,0.03579206291734782,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd4_Lrp6,WNT3,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.12906842215258102,0.009668574574293265,-0.2678054188794554,-0.5175081111149145,0.3890569002146291,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd10_Lrp6,WNT3,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08068158405059922,0.009668574574293265,-0.17103174267549187,-0.451227824045597,0.1045915359468999,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Fzd1_Lrp6,WNT3,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.045354766030091476,0.009668574574293265,0.08104095748588946,-0.29891618350123617,0.30221140116837275,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Ryk,WNT3,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.1464986032004676,0.009668574574293265,0.2833286318266417,-0.09934394379035583,0.38355549420051904,descriptive_no_p_value
consensus,exploratory,broad,Wnt3,Ror2,WNT3,ROR2,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.07402348794762287,0.009668574574293265,0.13837840132095247,-0.11121591240000506,0.3366491439442331,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd9_Lrp5,WNT3A,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6935810509733,0.03402756020165332,-1.4211896621482534,-1.0107809964144034,-0.35076689458345917,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd9_Lrp6,WNT3A,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6935810509733,0.03402756020165332,-1.4211896621482534,-1.0107809964144034,-0.35076689458345917,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd6_Lrp5,WNT3A,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.18471710756890114,0.03402756020165332,-0.4034617753394554,-0.6163519117776698,0.05512428153781568,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd6_Lrp6,WNT3A,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.18471710756890114,0.03402756020165332,-0.4034617753394554,-0.6163519117776698,0.05512428153781568,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd7_Lrp5,WNT3A,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.07996854612469884,0.03402756020165332,-0.19396465245105077,-0.39782081023347504,0.20679166748902555,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd7_Lrp6,WNT3A,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.05413747306415262,0.03402756020165332,-0.14230250632995745,-0.4031937512252739,0.24822474757574398,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd5_Lrp5,WNT3A,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.11664581791808648,0.03402756020165332,-0.2673191960378274,-0.41927145340033367,0.13966113844257944,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd2_Lrp5,WNT3A,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.11664581791808648,0.03402756020165332,-0.2673191960378274,-0.41927145340033367,0.13966113844257944,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd8_Lrp5,WNT3A,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.16241578794678224,0.03402756020165332,0.29080401569191094,-0.028122701636687397,0.3123156003157457,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd3_Lrp5,WNT3A,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.23517147410985983,0.03402756020165332,-0.5043705084213732,-0.46192868105010854,0.06364364452416926,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd4_Lrp5,WNT3A,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.11688892933890098,0.03402756020165332,-0.2678054188794554,-0.5117168465587687,0.187662921715799,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd10_Lrp5,WNT3A,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.06850209123691925,0.03402756020165332,-0.17103174267549187,-0.2545850604712941,0.13244311755372085,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd1_Lrp5,WNT3A,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.06613013971090287,0.03402756020165332,-0.16628783962345928,-0.36875577519315006,0.19017681664976305,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd5_Lrp6,WNT3A,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.1957894635872668,0.03402756020165332,0.3575513669728805,-0.08334291291221385,0.41116557048519686,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd2_Lrp6,WNT3A,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.014434007440961683,0.03402756020165332,-0.06289557508357646,-0.27066399576168854,0.14615360596419436,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd8_Lrp6,WNT3A,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.16241578794678224,0.03402756020165332,0.29080401569191094,-0.028122701636687397,0.3123156003157457,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd3_Lrp6,WNT3A,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.23517147410985983,0.03402756020165332,-0.5043705084213732,-0.46192868105010854,0.06364364452416926,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd4_Lrp6,WNT3A,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.11688892933890098,0.03402756020165332,-0.2678054188794554,-0.5117168465587687,0.187662921715799,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd10_Lrp6,WNT3A,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.06850209123691925,0.03402756020165332,-0.17103174267549187,-0.2545850604712941,0.13244311755372085,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Fzd1_Lrp6,WNT3A,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.05753425884377217,0.03402756020165332,0.08104095748588946,-0.1810817479130984,0.2847372146932372,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Lgr5,WNT3A,LGR5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.35555799304981067,0.03402756020165332,-0.7451435463012747,-0.6135767783998205,0.005388723313254906,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Atp6ap2,WNT3A,ATP6AP2,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.1404462475727266,0.03402756020165332,0.2468649349438019,-0.22575215633163914,0.37864301899653396,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Ryk,WNT3A,RYK,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.1586780960141474,0.03402756020165332,0.2833286318266417,-0.08750262550254861,0.2950173640829341,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Ror1,WNT3A,ROR1,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.023408295275003654,0.03402756020165332,0.012789030348354213,-0.09952853518699478,0.14997400905246916,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Lrp1,WNT3A,LRP1,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.32408254915083945,0.03402756020165332,0.6141375381000258,0.06561081736632524,0.6298981276490444,descriptive_no_p_value
consensus,exploratory,broad,Wnt3a,Apcdd1,WNT3A,APCDD1,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.37292210327265907,0.03402756020165332,-0.7798717667469715,-0.8550290536598827,-0.13186862807904695,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd9_Lrp5,WNT4,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6775159558040991,0.06615775054005368,-1.4211896621482534,-1.0165353090173541,-0.4812965198160635,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd9_Lrp6,WNT4,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.6775159558040991,0.06615775054005368,-1.4211896621482534,-1.0165353090173541,-0.4812965198160635,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd6_Lrp5,WNT4,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.16865201239970062,0.06615775054005368,-0.4034617753394554,-0.48949826821634757,0.07188655707980196,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd6_Lrp6,WNT4,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.16865201239970062,0.06615775054005368,-0.4034617753394554,-0.48949826821634757,0.07188655707980196,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd7_Lrp5,WNT4,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.06390345095549765,0.06615775054005368,-0.19396465245105077,-0.27096716667215226,0.1932586186020897,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd7_Lrp6,WNT4,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.038072377894952325,0.06615775054005368,-0.14230250632995745,-0.2763401076639509,0.2346916986888088,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd5_Lrp5,WNT4,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.10058072274888641,0.06615775054005368,-0.2673191960378274,-0.2924178098390122,0.12612808955564336,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd2_Lrp5,WNT4,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.10058072274888641,0.06615775054005368,-0.2673191960378274,-0.2924178098390122,0.12612808955564336,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd8_Lrp5,WNT4,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.17848088311598342,0.06615775054005368,0.29080401569191094,0.09049504878375902,0.3106569849591003,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd3_Lrp5,WNT4,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.21910637894065887,0.06615775054005368,-0.5043705084213732,-0.3723546949704257,0.05011059563723386,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd4_Lrp5,WNT4,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.10082383416970098,0.06615775054005368,-0.2678054188794554,-0.5174711591617189,0.15673394735775714,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd10_Lrp5,WNT4,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.05243699606771823,0.06615775054005368,-0.17103174267549187,-0.23105390677926874,0.2736205629378463,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd1_Lrp5,WNT4,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.0500650445417028,0.06615775054005368,-0.16628783962345928,-0.2419021316318286,0.17664376776282698,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd5_Lrp6,WNT4,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.21185455875646753,0.06615775054005368,0.3575513669728805,0.04351073064910871,0.39763252159826123,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd2_Lrp6,WNT4,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.0016310877282386116,0.06615775054005368,-0.06289557508357646,-0.14381035220036686,0.2090961116063852,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd8_Lrp6,WNT4,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.17848088311598342,0.06615775054005368,0.29080401569191094,0.09049504878375902,0.3106569849591003,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd3_Lrp6,WNT4,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.21910637894065887,0.06615775054005368,-0.5043705084213732,-0.3723546949704257,0.05011059563723386,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd4_Lrp6,WNT4,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.10082383416970098,0.06615775054005368,-0.2678054188794554,-0.5174711591617189,0.15673394735775714,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd10_Lrp6,WNT4,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.05243699606771823,0.06615775054005368,-0.17103174267549187,-0.23105390677926874,0.2736205629378463,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Fzd1_Lrp6,WNT4,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.07359935401297246,0.06615775054005368,0.08104095748588946,-0.11266366838385089,0.2844987334324971,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Notch1,WNT4,NOTCH1,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.2271452397427005,0.06615775054005368,-0.5204482300254547,-0.37070582977313293,-0.02931368955236735,descriptive_no_p_value
consensus,exploratory,broad,Wnt4,Smo,WNT4,SMO,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.14894211370139576,0.06615775054005368,0.23172647686273562,0.008222976197062692,0.3940931521176716,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd9_Lrp5,WNT7B,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7105948310741266,2.220446049250313e-16,-1.4211896621482534,-0.9474597747655022,-0.41801762444752366,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd9_Lrp6,WNT7B,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.7105948310741266,2.220446049250313e-16,-1.4211896621482534,-0.9474597747655022,-0.41801762444752366,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd6_Lrp5,WNT7B,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.20173088766972813,2.220446049250313e-16,-0.4034617753394554,-0.37534690652848635,-0.09089889123801642,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd6_Lrp6,WNT7B,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.20173088766972813,2.220446049250313e-16,-0.4034617753394554,-0.37534690652848635,-0.09089889123801642,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd7_Lrp5,WNT7B,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.09698232622552538,2.220446049250313e-16,-0.19396465245105077,-0.19489966840547868,0.06076849471319368,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd7_Lrp6,WNT7B,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.07115125316497917,2.220446049250313e-16,-0.14230250632995745,-0.16218874597609,0.10220157479991254,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd5_Lrp5,WNT7B,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13365959801891347,2.220446049250313e-16,-0.2673191960378274,-0.21635031157233775,-0.006362034333252664,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd2_Lrp5,WNT7B,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13365959801891347,2.220446049250313e-16,-0.2673191960378274,-0.21635031157233775,-0.006362034333252664,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd8_Lrp5,WNT7B,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.14540200784595547,2.220446049250313e-16,0.29080401569191094,0.057031292385456345,0.21288230361249627,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd3_Lrp5,WNT7B,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.2521852542106867,2.220446049250313e-16,-0.5043705084213732,-0.45325255857947255,-0.08237952825166261,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd4_Lrp5,WNT7B,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13390270943972765,2.220446049250313e-16,-0.2678054188794554,-0.4960653479939296,0.2708853090456187,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd10_Lrp5,WNT7B,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08551587133774585,2.220446049250313e-16,-0.17103174267549187,-0.22938750356901627,0.04065367307283285,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd1_Lrp5,WNT7B,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08314391981172986,2.220446049250313e-16,-0.16628783962345928,-0.16583463336515414,0.04415364387393095,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd5_Lrp6,WNT7B,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.17877568348644002,2.220446049250313e-16,0.3575513669728805,0.11221604458428347,0.265142397709365,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd2_Lrp6,WNT7B,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.03144778754178823,2.220446049250313e-16,-0.06289557508357646,-0.0648148053012223,0.00013043318836247764,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd8_Lrp6,WNT7B,FZD8_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.14540200784595547,2.220446049250313e-16,0.29080401569191094,0.057031292385456345,0.21288230361249627,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd3_Lrp6,WNT7B,FZD3_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.2521852542106867,2.220446049250313e-16,-0.5043705084213732,-0.45325255857947255,-0.08237952825166261,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd4_Lrp6,WNT7B,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.13390270943972765,2.220446049250313e-16,-0.2678054188794554,-0.4960653479939296,0.2708853090456187,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd10_Lrp6,WNT7B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.08551587133774585,2.220446049250313e-16,-0.17103174267549187,-0.22938750356901627,0.04065367307283285,descriptive_no_p_value
consensus,exploratory,broad,Wnt7b,Fzd1_Lrp6,WNT7B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.040520478742945176,2.220446049250313e-16,0.08104095748588946,-0.07707586302465486,0.1387140419174051,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd9_Lrp5,WNT2B,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.0625564584157583,1.2960767453167361,-1.4211896621482534,-0.864106770443607,0.39084180751332787,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd9_Lrp6,WNT2B,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,-0.0625564584157583,1.2960767453167361,-1.4211896621482534,-0.864106770443607,0.39084180751332787,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd6_Lrp5,WNT2B,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.44630748498864037,1.2960767453167361,-0.4034617753394554,-0.07772732846331643,0.6674958906165216,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd6_Lrp6,WNT2B,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.44630748498864037,1.2960767453167361,-0.4034617753394554,-0.07772732846331643,0.6674958906165216,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd7_Lrp5,WNT2B,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.5510560464328433,1.2960767453167361,-0.19396465245105077,-0.052697177317856614,0.8135062767516281,descriptive_no_p_value
consensus,exploratory,broad,Wnt2b,Fzd7_Lrp6,WNT2B,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,4,3,0.5768871194933891,1.2960767453167361,-0.14230250632995745,-0.028657084587910386,0.8447102908039725,descriptive_no_p_value
