comp,label,case,reference,direction,scope,ligand,primary_pearson,primary_rank,planned_omissions,eligible_omissions,complete_omission_coverage,min_rank,max_rank,minimum_pearson,maximum_pearson
AT2,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT3A,0.0422080855008485,15.0,23,23,True,5.0,16.0,0.0369494020813963,0.04847286356827
AT2,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT4,0.0480626877890306,6.0,23,23,True,5.0,13.0,0.0409055153334238,0.0536188735739759
AT2,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT5A,0.0326901917832739,19.0,23,23,True,17.0,20.0,0.0273843339301469,0.0394106411323203
AT2,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT5B,0.042700117455467,13.0,23,23,True,12.0,15.0,0.0353042928086946,0.0478135012380319
AT2,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT7A,0.047778969708914,8.0,23,23,True,7.0,10.0,0.0401240651337887,0.0533633389840867
AT2,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT7B,0.0486285530134802,5.0,23,23,True,5.0,8.0,0.0408644733412399,0.0540494213295621
AT2,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT9A,0.0469033136854463,12.0,23,23,True,11.0,13.0,0.0391937486750513,0.0522458355049817
AT2,__broad__,MIA,normal,down,focused_triad,CXCL12,0.015968587595468,5.0,4,4,True,2.0,4.0,-0.0041320100817129,0.0499759838757388
AT2,__broad__,MIA,normal,down,focused_triad,CXCL2,0.0186156729991654,3.0,4,1,False,3.0,3.0,0.0210955306112917,0.0210955306112917
AT2,__broad__,MIA,normal,down,focused_triad,FGF7,0.0161733036878943,4.0,4,4,True,1.0,4.0,-0.0076751320423589,0.058959437932707
AT2,__broad__,MIA,normal,down,focused_triad,HBEGF,0.0123469842318655,6.0,4,1,False,6.0,6.0,-0.0025023725724487,-0.0025023725724487
AT2,__broad__,MIA,normal,down,focused_triad,VEGFA,0.0423055498974138,1.0,4,4,True,1.0,2.0,0.0076069276826784,0.0757780811094482
AT2,__broad__,MIA,normal,down,focused_triad,WNT2,0.0274193688136597,2.0,4,4,True,3.0,5.0,-0.0043819761301286,0.0227060626790965
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,AREG,0.0064775712100656,12.0,4,1,False,4.0,4.0,0.0077827033997185,0.0077827033997185
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,CXCL12,0.015968587595468,9.0,4,4,True,2.0,12.0,-0.0041320100817129,0.0499759838757388
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,CXCL2,0.0186156729991654,7.0,4,4,True,3.0,3.0,0.0028444678017162,0.0561583095827079
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,FGF7,0.0161733036878943,8.0,4,4,True,2.0,10.0,-0.0076751320423589,0.058959437932707
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,HBEGF,0.0123469842318655,11.0,4,4,True,4.0,11.0,-0.0043315724626802,0.0218769906667807
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,VEGFA,0.0423055498974138,1.0,4,4,True,1.0,5.0,0.0076069276826784,0.0757780811094482
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,WNT2,0.0274193688136597,2.0,4,4,True,5.0,7.0,-0.0043819761301286,0.0227060626790965
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,WNT3A,0.0156797913094133,10.0,4,4,True,1.0,11.0,-0.008438380728679,0.0307057648932924
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,WNT5B,0.0248547287730492,6.0,4,4,True,7.0,10.0,-0.0044367233991508,0.0115998084311664
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,WNT7A,0.0264822733721201,3.0,4,4,True,6.0,9.0,-0.0053403089953613,0.0143716691028742
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,WNT7B,0.0257087545752314,5.0,4,4,True,6.0,8.0,-0.0051768328750393,0.0142241537174439
AT2,__broad__,MIA,normal,down,source_agnostic_planned_panel,WNT9A,0.0257861995253507,4.0,4,4,True,5.0,10.0,-0.004368242473543,0.0122136763496443
AT2,__broad__,MIA,normal,up,focused_triad,CXCL12,0.0361155192689932,3.0,4,4,True,2.0,4.0,0.0109974812378161,0.0726958141388395
AT2,__broad__,MIA,normal,up,focused_triad,CXCL2,0.0326582663965906,4.0,4,1,False,5.0,5.0,0.0395715064659579,0.0395715064659579
AT2,__broad__,MIA,normal,up,focused_triad,FGF7,0.0930936019616674,1.0,4,4,True,1.0,1.0,0.0404439454240723,0.0891444182823807
AT2,__broad__,MIA,normal,up,focused_triad,HBEGF,0.016237317550191,6.0,4,1,False,6.0,6.0,0.0357175140357384,0.0357175140357384
AT2,__broad__,MIA,normal,up,focused_triad,VEGFA,0.028408042999015,5.0,4,4,True,2.0,4.0,0.0306716420339419,0.0494961531539822
AT2,__broad__,MIA,normal,up,focused_triad,WNT2,0.0426679992170495,2.0,4,4,True,3.0,3.0,0.0225673911827431,0.0504237181604969
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,AREG,0.0415692483735862,4.0,4,1,False,3.0,3.0,0.0396471088061821,0.0396471088061821
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,CXCL12,0.0361155192689932,9.0,4,4,True,3.0,11.0,0.0109974812378161,0.0726958141388395
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,CXCL2,0.0326582663965906,10.0,4,4,True,9.0,10.0,0.011564432281353,0.0395715064659579
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,FGF7,0.0930936019616674,1.0,4,4,True,2.0,2.0,0.0404439454240723,0.0891444182823807
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,HBEGF,0.016237317550191,12.0,4,4,True,11.0,12.0,0.0011740322176755,0.0357175140357384
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,VEGFA,0.028408042999015,11.0,4,4,True,3.0,5.0,0.0306716420339419,0.0494961531539822
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,WNT2,0.0426679992170495,3.0,4,4,True,4.0,7.0,0.0225673911827431,0.0504237181604969
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,WNT3A,0.0498595784243701,2.0,4,4,True,1.0,1.0,0.048835378773233,0.0925435107260368
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,WNT5B,0.0393250245165239,8.0,4,4,True,8.0,9.0,0.0224530406831475,0.0467013777692404
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,WNT7A,0.0410091776391404,6.0,4,4,True,4.0,7.0,0.0234026245599982,0.0487146254770035
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,WNT7B,0.0410101577638663,5.0,4,4,True,5.0,6.0,0.0230523070440205,0.0489165441870549
AT2,__broad__,MIA,normal,up,source_agnostic_planned_panel,WNT9A,0.0407756966228381,7.0,4,4,True,5.0,8.0,0.0231162115320781,0.0487012342497307
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,focused_triad,AREG,0.011292541610338,4.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,focused_triad,HBEGF,0.0566149925455667,1.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,focused_triad,TGFB1,0.018844428254439,3.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,focused_triad,VEGFA,0.0265182978812036,2.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,focused_triad,WNT7B,0.0101152053577532,5.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,AREG,0.011292541610338,6.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,CXCL12,-0.0094401728502589,15.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,FGF7,0.0226651782862186,3.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,HBEGF,0.0566149925455667,1.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,TGFB1,0.018844428254439,4.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,VEGFA,0.0265182978812036,2.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT10A,0.0106663838905023,7.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT2,0.0067495108752441,12.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT2B,0.0056667728264083,13.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT3A,0.0096580552848667,10.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT5A,-3.84055761913833e-05,14.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT5B,0.0096551406610717,11.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT7A,0.0121445641770226,5.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT7B,0.0101152053577532,9.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT9A,0.0104287051639733,8.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,focused_triad,AREG,0.0285934373956948,3.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,focused_triad,HBEGF,0.0120617300309372,5.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,focused_triad,TGFB1,0.103856620423259,1.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,focused_triad,VEGFA,0.0172002998180069,4.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,focused_triad,WNT7B,0.0546852462661597,2.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,AREG,0.0285934373956948,13.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,CXCL12,0.0468877608122131,10.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,FGF7,0.0436229021216218,11.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,HBEGF,0.0120617300309372,15.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,TGFB1,0.103856620423259,1.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,VEGFA,0.0172002998180069,14.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT10A,0.0547865445522449,4.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT2,0.0546137002047037,6.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT2B,0.048509184154087,9.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT3A,0.0375884347574716,12.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT5A,0.060755457291141,3.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT5B,0.0515301808761011,8.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT7A,0.0635778587830898,2.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT7B,0.0546852462661597,5.0,3,0,False,,,,
fibroblasts,Adventitial fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,WNT9A,0.0539600059445805,7.0,3,0,False,,,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,focused_triad,AREG,-0.0113806895891038,7.0,8,3,False,6.0,6.0,-0.0086202728405105,-0.0009738301190896
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,focused_triad,CXCL12,-0.0035619612637021,4.0,8,3,False,3.0,4.0,-0.0063662980588026,0.0067645859027554
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,focused_triad,HBEGF,-0.0068110131146351,5.0,8,3,False,1.0,5.0,-0.0071336033061766,0.012014893210553
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,focused_triad,TGFB1,-0.0022591015997369,3.0,8,3,False,1.0,2.0,0.0074067748456667,0.0252116837424582
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,focused_triad,VEGFA,0.0033323929378446,2.0,8,3,False,1.0,3.0,0.0058637940360805,0.0362851363303867
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,focused_triad,WNT5A,0.0064738824748117,1.0,8,1,False,5.0,5.0,0.0030736706138823,0.0030736706138823
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,focused_triad,WNT7B,-0.0070960778367858,6.0,8,3,False,3.0,7.0,-0.0060491947345268,-0.0007053309390796
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,AREG,-0.0113806895891038,17.0,8,3,False,8.0,17.0,-0.0086202728405105,-0.0009738301190896
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,CXCL12,-0.0035619612637021,6.0,8,3,False,3.0,13.0,-0.0063662980588026,0.0067645859027554
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,FGF7,-0.0012502265827997,4.0,8,3,False,3.0,7.0,0.0006837843495568,0.0199854534158831
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,HBEGF,-0.0068110131146351,9.0,8,3,False,3.0,14.0,-0.0071336033061766,0.012014893210553
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,TGFB1,-0.0022591015997369,5.0,8,3,False,1.0,5.0,0.0074067748456667,0.0252116837424582
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,VEGFA,0.0033323929378446,3.0,8,3,False,1.0,6.0,0.0058637940360805,0.0362851363303867
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT10A,-0.007754045838981,13.0,8,3,False,7.0,15.0,-0.0075236608313617,0.0002536381958291
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT11,-0.0065617739491644,8.0,8,1,False,14.0,14.0,-0.0021974944031456,-0.0021974944031456
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT2,-0.0079831120867503,15.0,8,3,False,10.0,15.0,-0.0047670918667364,-0.0012842412581225
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT2B,-0.0087135556455086,16.0,8,2,False,16.0,16.0,-0.0088520460227575,-0.0029544451617583
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT3A,0.0093605552907878,1.0,8,3,False,4.0,5.0,0.0049204399614345,0.0103617703985727
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT4,-0.0078850658509993,14.0,8,3,False,1.0,14.0,-0.0071340242931664,0.0318302631592216
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT5A,0.0064738824748117,2.0,8,3,False,2.0,6.0,0.0030736706138823,0.0179152433005508
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT5B,-0.007384558043811,11.0,8,3,False,8.0,13.0,-0.0069280839499935,-0.0003270300538972
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT7A,-0.006301266869061,7.0,8,3,False,6.0,10.0,-0.0040194875092069,0.0006970374198172
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT7B,-0.0070960778367858,10.0,8,3,False,9.0,11.0,-0.0060491947345268,-0.0007053309390796
fibroblasts,Alveolar fibroblasts,LUAD,AAH,down,source_agnostic_planned_panel,WNT9A,-0.0075165926505351,12.0,8,3,False,9.0,12.0,-0.0064259478267054,-0.000517520661889
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,focused_triad,AREG,0.0269866658000929,6.0,8,8,True,5.0,6.0,0.0054509278818044,0.0373899036996647
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,focused_triad,CXCL12,0.0463553880125107,3.0,8,8,True,1.0,4.0,0.020606525253315,0.0612892135575918
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,focused_triad,HBEGF,0.0216493397320743,7.0,8,8,True,3.0,7.0,0.0121832049893635,0.0276729834854093
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,focused_triad,TGFB1,0.0653010053622385,1.0,8,8,True,1.0,3.0,0.0283996944304681,0.0876724896800443
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,focused_triad,VEGFA,0.0518512311986393,2.0,8,8,True,3.0,5.0,0.0094372972348359,0.061057266501161
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,focused_triad,WNT5A,0.0440286656297159,4.0,8,5,False,1.0,4.0,0.0375036505627698,0.0448214449741767
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,focused_triad,WNT7B,0.043784979711725,5.0,8,8,True,2.0,7.0,0.0012374142805752,0.054701054644934
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,AREG,0.0269866658000929,16.0,8,8,True,6.0,16.0,0.0054509278818044,0.0373899036996647
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,CXCL12,0.0463553880125107,4.0,8,8,True,1.0,6.0,0.020606525253315,0.0612892135575918
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,FGF7,0.035625218467809,15.0,8,8,True,3.0,15.0,0.0200775839037775,0.0524645792959812
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,HBEGF,0.0216493397320743,17.0,8,8,True,4.0,17.0,0.0121832049893635,0.0276729834854093
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,TGFB1,0.0653010053622385,1.0,8,8,True,1.0,3.0,0.0283996944304681,0.0876724896800443
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,VEGFA,0.0518512311986393,2.0,8,8,True,4.0,13.0,0.0094372972348359,0.061057266501161
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT10A,0.0447659247160083,5.0,8,8,True,6.0,11.0,0.0021740267589435,0.051456919066028
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT11,0.0436952170783277,9.0,8,5,False,11.0,15.0,0.0006784931542321,0.0462885761606869
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT2,0.0481914733616668,3.0,8,8,True,4.0,8.0,0.0051529607683057,0.0532955237112628
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT2B,0.0410123236317652,12.0,8,6,False,12.0,17.0,-0.0028173523729618,0.0452603065024221
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT3A,0.0409328569645554,13.0,8,8,True,9.0,17.0,-0.0017528521298737,0.0442998512010137
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT4,0.0398691671524364,14.0,8,8,True,3.0,16.0,0.0011462410058786,0.0540242853842366
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT5A,0.0440286656297159,7.0,8,8,True,1.0,9.0,0.036574120434272,0.0715963972799353
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT5B,0.0430856927338861,11.0,8,8,True,8.0,14.0,0.0012340443971903,0.0494631058640718
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT7A,0.0436607555790548,10.0,8,8,True,3.0,12.0,0.0014774681259384,0.054042788525852
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT7B,0.043784979711725,8.0,8,8,True,2.0,13.0,0.0012374142805752,0.054701054644934
fibroblasts,Alveolar fibroblasts,LUAD,AAH,up,source_agnostic_planned_panel,WNT9A,0.0446383792722646,6.0,8,8,True,7.0,12.0,0.0016611825576194,0.0511361182250386
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,focused_triad,AREG,-0.0006448959273709,5.0,11,5,False,5.0,6.0,-0.005565496724854,0.0030485232321275
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,focused_triad,CXCL12,0.018564714253136,4.0,11,5,False,1.0,4.0,0.0131621035815117,0.0251992974838333
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,focused_triad,HBEGF,-0.0028390159860217,6.0,11,5,False,5.0,6.0,-0.0035685031537098,0.0050696492886551
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,focused_triad,TGFB1,0.034847641286661,1.0,11,5,False,1.0,3.0,0.0182490508574456,0.0566968538660661
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,focused_triad,VEGFA,0.0224447149497023,3.0,11,5,False,2.0,4.0,0.0122242542311138,0.0361524641621673
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,focused_triad,WNT7B,0.0326003387148111,2.0,11,5,False,1.0,3.0,0.0185089580322589,0.0363931648627074
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,AREG,-0.0006448959273709,17.0,11,5,False,16.0,18.0,-0.005565496724854,0.0030485232321275
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,CXCL12,0.018564714253136,14.0,11,5,False,2.0,16.0,0.0131621035815117,0.0251992974838333
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,FGF7,0.0082454088087672,16.0,11,5,False,15.0,17.0,-0.0045136292448466,0.0221883934549671
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,HBEGF,-0.0028390159860217,18.0,11,5,False,16.0,18.0,-0.0035685031537098,0.0050696492886551
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,TGFB1,0.034847641286661,1.0,11,5,False,1.0,13.0,0.0182490508574456,0.0566968538660661
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,VEGFA,0.0224447149497023,13.0,11,5,False,2.0,15.0,0.0122242542311138,0.0361524641621673
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT10A,0.0337829265597666,3.0,11,5,False,3.0,6.0,0.0188094058123803,0.0373042043477749
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT10B,0.0335079052228439,4.0,11,5,False,6.0,11.0,0.0174710060475024,0.0355477253831052
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT11,0.0344868441505373,2.0,11,5,False,2.0,7.0,0.0192095139077139,0.0381190584562435
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT2,0.0294498678813883,10.0,11,5,False,10.0,14.0,0.0168817582619291,0.033527459084369
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT2B,0.0323689797968848,8.0,11,4,False,2.0,13.0,0.0202430256744851,0.0322244799699965
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT3A,0.0270473816307652,12.0,11,5,False,1.0,7.0,0.0195694593721314,0.0365937888535893
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT4,0.0287921743569122,11.0,11,5,False,10.0,14.0,0.0160328950502915,0.0321293443974055
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT5A,0.0098952858760048,15.0,11,5,False,1.0,14.0,0.0208461846418968,0.0264780011249517
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT5B,0.0320689261434584,9.0,11,5,False,7.0,12.0,0.0170136774005333,0.0358906415761696
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT7A,0.0332938678332521,6.0,11,5,False,4.0,8.0,0.0183870402153421,0.0362890200520407
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT7B,0.0326003387148111,7.0,11,5,False,5.0,8.0,0.0185089580322589,0.0363931648627074
fibroblasts,Alveolar fibroblasts,LUAD,AIS,down,source_agnostic_planned_panel,WNT9A,0.0334385684904473,5.0,11,5,False,4.0,10.0,0.0180309137771696,0.0369581768394606
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,focused_triad,AREG,0.0556907976468139,4.0,11,11,True,3.0,5.0,0.0063385701493982,0.0959877032162411
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,focused_triad,CXCL12,0.102266321792512,1.0,11,11,True,1.0,2.0,0.0353984462357975,0.150318693080727
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,focused_triad,HBEGF,0.02677943055496,6.0,11,11,True,5.0,6.0,-0.0008726911418239,0.05447531010338
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,focused_triad,TGFB1,0.101249534355601,2.0,11,11,True,1.0,3.0,0.0345141166872136,0.168184352779279
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,focused_triad,VEGFA,0.0982005306721509,3.0,11,11,True,1.0,4.0,0.0062476117781971,0.138953205425771
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,focused_triad,WNT7B,0.0420450151437305,5.0,11,11,True,4.0,6.0,-0.0005505071403018,0.0761538212275306
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,AREG,0.0556907976468139,5.0,11,11,True,3.0,13.0,0.0063385701493982,0.0959877032162411
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,CXCL12,0.102266321792512,1.0,11,11,True,1.0,2.0,0.0353984462357975,0.150318693080727
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,FGF7,0.0467845529516784,8.0,11,11,True,4.0,17.0,0.0101234510330714,0.070535910226198
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,HBEGF,0.02677943055496,18.0,11,11,True,8.0,18.0,-0.0008726911418239,0.05447531010338
fibroblasts,Alveolar fibroblasts,LUAD,AIS,up,source_agnostic_planned_panel,TGFB1,0.101249534355601,2.0,11,11,True,1.0,3.0,0.0345141166872136,0.168184352779279
