"comp","label","case","reference","direction","gene"
"AT2","AT2","LUAD","AAH","down","SDR42E1"
"AT2","AT2","LUAD","AAH","down","CDH13"
"AT2","AT2","LUAD","AAH","down","VPS53"
"AT2","AT2","LUAD","AAH","down","RILP"
"AT2","AT2","LUAD","AAH","down","DPH1"
"AT2","AT2","LUAD","AAH","down","METTL16"
"AT2","AT2","LUAD","AAH","down","ASPA"
"AT2","AT2","LUAD","AAH","down","GGT6"
"AT2","AT2","LUAD","AAH","down","ZMYND15"
"AT2","AT2","LUAD","AAH","down","INCA1"
"AT2","AT2","LUAD","AAH","down","RABEP1"
"AT2","AT2","LUAD","AAH","down","SLC16A11"
"AT2","AT2","LUAD","AAH","down","RNF227"
"AT2","AT2","LUAD","AAH","down","KCNAB3"
"AT2","AT2","LUAD","AAH","down","CNTROB"
"AT2","AT2","LUAD","AAH","down","VAMP2"
"AT2","AT2","LUAD","AAH","down","MAP2K4"
"AT2","AT2","LUAD","AAH","down","CDRT4"
"AT2","AT2","LUAD","AAH","down","TVP23C"
"AT2","AT2","LUAD","AAH","down","ADORA2B"
"AT2","AT2","LUAD","AAH","down","NCOR1"
"AT2","AT2","LUAD","AAH","down","PIGL"
"AT2","AT2","LUAD","AAH","down","FLCN"
"AT2","AT2","LUAD","AAH","down","MYO15A"
"AT2","AT2","LUAD","AAH","down","MIEF2"
"AT2","AT2","LUAD","AAH","down","ULK2"
"AT2","AT2","LUAD","AAH","down","AKAP10"
"AT2","AT2","LUAD","AAH","down","WSB1"
"AT2","AT2","LUAD","AAH","down","SSH2"
"AT2","AT2","LUAD","AAH","down","RHOT1"
"AT2","AT2","LUAD","AAH","down","ACACA"
"AT2","AT2","LUAD","AAH","down","PLXDC1"
"AT2","AT2","LUAD","AAH","down","CACNB1"
"AT2","AT2","LUAD","AAH","down","RAPGEFL1"
"AT2","AT2","LUAD","AAH","down","EZH1"
"AT2","AT2","LUAD","AAH","down","NAGS"
"AT2","AT2","LUAD","AAH","down","ACSF2"
"AT2","AT2","LUAD","AAH","down","LUC7L3"
"AT2","AT2","LUAD","AAH","down","SPAG9"
"AT2","AT2","LUAD","AAH","down","AKAP1"
"AT2","AT2","LUAD","AAH","down","USP32"
"AT2","AT2","LUAD","AAH","down","TANC2"
"AT2","AT2","LUAD","AAH","down","AXIN2"
"AT2","AT2","LUAD","AAH","down","HELZ"
"AT2","AT2","LUAD","AAH","down","BPTF"
"AT2","AT2","LUAD","AAH","down","ABCA6"
"AT2","AT2","LUAD","AAH","down","MYO15B"
"AT2","AT2","LUAD","AAH","down","ST6GALNAC2"
"AT2","AT2","LUAD","AAH","down","ENGASE"
"AT2","AT2","LUAD","AAH","down","ARL16"
"AT2","AT2","LUAD","AAH","down","ENOSF1"
"AT2","AT2","LUAD","AAH","down","TMEM200C"
"AT2","AT2","LUAD","AAH","down","SMAD2"
"AT2","AT2","LUAD","AAH","down","DSEL"
"AT2","AT2","LUAD","AAH","down","ZNF407"
"AT2","AT2","LUAD","AAH","down","ATP9B"
"AT2","AT2","LUAD","AAH","down","TJP3"
"AT2","AT2","LUAD","AAH","down","ANKRD24"
"AT2","AT2","LUAD","AAH","down","TNFSF9"
"AT2","AT2","LUAD","AAH","down","RGL3"
"AT2","AT2","LUAD","AAH","down","ZNF69"
"AT2","AT2","LUAD","AAH","down","ZNF700"
"AT2","AT2","LUAD","AAH","down","ZNF44"
"AT2","AT2","LUAD","AAH","down","DHPS"
"AT2","AT2","LUAD","AAH","down","HOOK2"
"AT2","AT2","LUAD","AAH","down","AKAP8"
"AT2","AT2","LUAD","AAH","down","AKAP8L"
"AT2","AT2","LUAD","AAH","down","SIN3B"
"AT2","AT2","LUAD","AAH","down","F2RL3"
"AT2","AT2","LUAD","AAH","down","PDE4C"
"AT2","AT2","LUAD","AAH","down","SUGP2"
"AT2","AT2","LUAD","AAH","down","ZNF682"
"AT2","AT2","LUAD","AAH","down","DPY19L3"
"AT2","AT2","LUAD","AAH","down","FXYD1"
"AT2","AT2","LUAD","AAH","down","HSPB6"
"AT2","AT2","LUAD","AAH","down","LTBP4"
"AT2","AT2","LUAD","AAH","down","EGLN2"
"AT2","AT2","LUAD","AAH","down","CYP2B6"
"AT2","AT2","LUAD","AAH","down","ARHGEF1"
"AT2","AT2","LUAD","AAH","down","CLASRP"
"AT2","AT2","LUAD","AAH","down","GIPR"
"AT2","AT2","LUAD","AAH","down","SYMPK"
"AT2","AT2","LUAD","AAH","down","FOXA3"
"AT2","AT2","LUAD","AAH","down","ADM5"
"AT2","AT2","LUAD","AAH","down","TBC1D17"
"AT2","AT2","LUAD","AAH","down","LENG8"
"AT2","AT2","LUAD","AAH","down","RDH13"
"AT2","AT2","LUAD","AAH","down","TMEM86B"
"AT2","AT2","LUAD","AAH","down","PCED1A"
"AT2","AT2","LUAD","AAH","down","HSPA12B"
"AT2","AT2","LUAD","AAH","down","PLCB4"
"AT2","AT2","LUAD","AAH","down","ACSS1"
"AT2","AT2","LUAD","AAH","down","ENTPD6"
"AT2","AT2","LUAD","AAH","down","ZNF337"
"AT2","AT2","LUAD","AAH","down","PABPC1L"
"AT2","AT2","LUAD","AAH","down","KCNS1"
"AT2","AT2","LUAD","AAH","down","WFDC12"
"AT2","AT2","LUAD","AAH","down","PI3"
"AT2","AT2","LUAD","AAH","down","NPEPL1"
"AT2","AT2","LUAD","AAH","down","SLCO4A1"
"AT2","AT2","LUAD","AAH","down","DIDO1"
"AT2","AT2","LUAD","AAH","down","USP25"
"AT2","AT2","LUAD","AAH","down","CYYR1"
"AT2","AT2","LUAD","AAH","down","KCNJ15"
"AT2","AT2","LUAD","AAH","down","CECR2"
"AT2","AT2","LUAD","AAH","down","CRKL"
"AT2","AT2","LUAD","AAH","down","HIC2"
"AT2","AT2","LUAD","AAH","down","DDTL"
"AT2","AT2","LUAD","AAH","down","CABIN1"
"AT2","AT2","LUAD","AAH","down","TTC28"
"AT2","AT2","LUAD","AAH","down","SEC14L4"
"AT2","AT2","LUAD","AAH","down","INPP5J"
"AT2","AT2","LUAD","AAH","down","TMPRSS6"
"AT2","AT2","LUAD","AAH","down","MICALL1"
"AT2","AT2","LUAD","AAH","down","PLA2G6"
"AT2","AT2","LUAD","AAH","down","DDX17"
"AT2","AT2","LUAD","AAH","down","EP300"
"AT2","AT2","LUAD","AAH","down","ARHGAP8"
"AT2","AT2","LUAD","AAH","down","TBC1D22A"
"AT2","AT2","LUAD","AAH","down","TUBGCP6"
"AT2","AT2","LUAD","AAH","down","PLCXD1"
"AT2","AT2","LUAD","AAH","down","AKAP17A"
"AT2","AT2","LUAD","AAH","down","ARHGAP6"
"AT2","AT2","LUAD","AAH","down","OFD1"
"AT2","AT2","LUAD","AAH","down","SCML1"
"AT2","AT2","LUAD","AAH","down","CDKL5"
"AT2","AT2","LUAD","AAH","down","RS1"
"AT2","AT2","LUAD","AAH","down","PDHA1"
"AT2","AT2","LUAD","AAH","down","BCLAF3"
"AT2","AT2","LUAD","AAH","down","CHST7"
"AT2","AT2","LUAD","AAH","down","HDAC6"
"AT2","AT2","LUAD","AAH","down","CACNA1F"
"AT2","AT2","LUAD","AAH","down","KDM5C"
"AT2","AT2","LUAD","AAH","down","EDA2R"
"AT2","AT2","LUAD","AAH","down","OGT"
"AT2","AT2","LUAD","AAH","down","HDAC8"
"AT2","AT2","LUAD","AAH","down","NEXMIF"
"AT2","AT2","LUAD","AAH","down","DIAPH2"
"AT2","AT2","LUAD","AAH","down","ZMAT1"
"AT2","AT2","LUAD","AAH","down","PWWP3B"
"AT2","AT2","LUAD","AAH","down","ZNF449"
"AT2","AT2","LUAD","AAH","down","SMIM10L2A"
"AT2","AT2","LUAD","AAH","down","FHL1"
"AT2","AT2","LUAD","AAH","down","TBL1Y"
"AT2","AT2","LUAD","AAH","down","DDX3Y"
"AT2","AT2","LUAD","AAH","down","UTY"
"AT2","AT2","LUAD","AAH","down","KDM5D"
"AT2","AT2","LUAD","AIS","up","SFN"
"AT2","AT2","LUAD","AIS","up","SERINC2"
"AT2","AT2","LUAD","AIS","up","DMRTA2"
"AT2","AT2","LUAD","AIS","up","HORMAD1"
"AT2","AT2","LUAD","AIS","up","MEX3A"
"AT2","AT2","LUAD","AIS","up","IER5"
"AT2","AT2","LUAD","AIS","up","PTGS2"
"AT2","AT2","LUAD","AIS","up","ATF3"
"AT2","AT2","LUAD","AIS","up","KIF26B"
"AT2","AT2","LUAD","AIS","up","LYPD1"
"AT2","AT2","LUAD","AIS","up","ABCA12"
"AT2","AT2","LUAD","AIS","up","CLDN1"
"AT2","AT2","LUAD","AIS","up","MUC4"
"AT2","AT2","LUAD","AIS","up","SPON2"
"AT2","AT2","LUAD","AIS","up","FGB"
"AT2","AT2","LUAD","AIS","up","CXCL14"
"AT2","AT2","LUAD","AIS","up","ATP10B"
"AT2","AT2","LUAD","AIS","up","SOX4"
"AT2","AT2","LUAD","AIS","up","MUC21"
"AT2","AT2","LUAD","AIS","up","TNFRSF21"
"AT2","AT2","LUAD","AIS","up","ITGB8"
"AT2","AT2","LUAD","AIS","up","IGF2BP3"
"AT2","AT2","LUAD","AIS","up","TFPI2"
"AT2","AT2","LUAD","AIS","up","FAM83A"
"AT2","AT2","LUAD","AIS","up","MYC"
"AT2","AT2","LUAD","AIS","up","ANXA1"
"AT2","AT2","LUAD","AIS","up","DNAJC12"
"AT2","AT2","LUAD","AIS","up","SYT12"
"AT2","AT2","LUAD","AIS","up","P2RY6"
"AT2","AT2","LUAD","AIS","up","MMP1"
"AT2","AT2","LUAD","AIS","up","KRT80"
"AT2","AT2","LUAD","AIS","up","HMGA2"
"AT2","AT2","LUAD","AIS","up","MMP17"
"AT2","AT2","LUAD","AIS","up","FAM81A"
"AT2","AT2","LUAD","AIS","up","SEMA4B"
"AT2","AT2","LUAD","AIS","up","NETO2"
"AT2","AT2","LUAD","AIS","up","RRAD"
"AT2","AT2","LUAD","AIS","up","COMP"
"AT2","AT2","LUAD","AIS","up","VSTM2L"
"AT2","AT2","LUAD","AIS","up","CYP24A1"
"AT2","AT2","LUAD","AIS","up","MMP11"
"AT2","AT2","LUAD","AIS","down","CCDC14"
"AT2","AT2","LUAD","AIS","down","SLC25A36"
"AT2","AT2","LUAD","AIS","down","ZNF292"
"AT2","AT2","LUAD","MIA","up","MUC21"
"AT2","AT2","LUAD","MIA","up","BST2"
"AT2","__broad__","AAH","normal","up","CEACAM5"
"AT2","__broad__","AAH","normal","down","SLC30A8"
"AT2","__broad__","AAH","normal","down","IGHD"
"AT2","__broad__","AIS","normal","up","MFSD4A"
"AT2","__broad__","AIS","normal","up","SLC30A1"
"AT2","__broad__","AIS","normal","up","STEAP3"
"AT2","__broad__","AIS","normal","up","HOXD1"
"AT2","__broad__","AIS","normal","up","METTL21A"
"AT2","__broad__","AIS","normal","up","CHL1"
"AT2","__broad__","AIS","normal","up","PLEKHG4B"
"AT2","__broad__","AIS","normal","up","CD24"
"AT2","__broad__","AIS","normal","up","LY6E"
"AT2","__broad__","AIS","normal","up","GOLM1"
"AT2","__broad__","AIS","normal","up","HABP2"
"AT2","__broad__","AIS","normal","up","TALDO1"
"AT2","__broad__","AIS","normal","up","CTSD"
"AT2","__broad__","AIS","normal","up","METTL7B"
"AT2","__broad__","AIS","normal","up","SLC16A7"
"AT2","__broad__","AIS","normal","up","SPINT1"
"AT2","__broad__","AIS","normal","up","TMED3"
"AT2","__broad__","AIS","normal","up","CRYM"
"AT2","__broad__","AIS","normal","up","ADGRG1"
"AT2","__broad__","AIS","normal","up","NQO1"
"AT2","__broad__","AIS","normal","up","GGT6"
"AT2","__broad__","AIS","normal","up","ETV4"
"AT2","__broad__","AIS","normal","up","ABCC3"
"AT2","__broad__","AIS","normal","up","NME2"
"AT2","__broad__","AIS","normal","up","GDF15"
"AT2","__broad__","AIS","normal","up","CRLF1"
"AT2","__broad__","AIS","normal","up","CEACAM6"
"AT2","__broad__","AIS","normal","up","CBR1"
"AT2","__broad__","AIS","normal","up","KDELR3"
"AT2","__broad__","AIS","normal","up","ATP6AP2"
"AT2","__broad__","AIS","normal","down","A3GALT2"
"AT2","__broad__","AIS","normal","down","DNAH7"
"AT2","__broad__","AIS","normal","down","CCDC50"
"AT2","__broad__","AIS","normal","down","BNC2"
"AT2","__broad__","AIS","normal","down","SYNDIG1L"
"AT2","__broad__","AIS","normal","down","SYNE3"
"AT2","__broad__","MIA","normal","up","ISG15"
"AT2","__broad__","MIA","normal","up","FNDC10"
"AT2","__broad__","MIA","normal","up","ICMT"
"AT2","__broad__","MIA","normal","up","PDPN"
"AT2","__broad__","MIA","normal","up","IFI6"
"AT2","__broad__","MIA","normal","up","SMPDL3B"
"AT2","__broad__","MIA","normal","up","SESN2"
"AT2","__broad__","MIA","normal","up","SERINC2"
"AT2","__broad__","MIA","normal","up","GNG12"
"AT2","__broad__","MIA","normal","up","IFI44L"
"AT2","__broad__","MIA","normal","up","GPSM2"
"AT2","__broad__","MIA","normal","up","GSTM3"
"AT2","__broad__","MIA","normal","up","KCNA3"
"AT2","__broad__","MIA","normal","up","LAMTOR2"
"AT2","__broad__","MIA","normal","up","CRABP2"
"AT2","__broad__","MIA","normal","up","PHLDA3"
"AT2","__broad__","MIA","normal","up","NENF"
"AT2","__broad__","MIA","normal","up","IARS2"
"AT2","__broad__","MIA","normal","up","SDC1"
"AT2","__broad__","MIA","normal","up","TMSB10"
"AT2","__broad__","MIA","normal","up","VAMP8"
"AT2","__broad__","MIA","normal","up","DPP4"
"AT2","__broad__","MIA","normal","up","STK39"
"AT2","__broad__","MIA","normal","up","HOXD4"
"AT2","__broad__","MIA","normal","up","ABCB6"
"AT2","__broad__","MIA","normal","up","DOCK10"
"AT2","__broad__","MIA","normal","up","CCL20"
"AT2","__broad__","MIA","normal","up","ITM2C"
"AT2","__broad__","MIA","normal","up","KLHDC8B"
"AT2","__broad__","MIA","normal","up","WNT5A"
"AT2","__broad__","MIA","normal","up","PODXL2"
"AT2","__broad__","MIA","normal","up","APOD"
"AT2","__broad__","MIA","normal","up","BLOC1S4"
"AT2","__broad__","MIA","normal","up","PROM1"
"AT2","__broad__","MIA","normal","up","OCIAD2"
"AT2","__broad__","MIA","normal","up","HPGD"
"AT2","__broad__","MIA","normal","up","RHOBTB3"
"AT2","__broad__","MIA","normal","up","SPINK1"
"AT2","__broad__","MIA","normal","up","SOX4"
"AT2","__broad__","MIA","normal","up","ZSCAN31"
"AT2","__broad__","MIA","normal","up","AGPAT1"
"AT2","__broad__","MIA","normal","up","NT5E"
"AT2","__broad__","MIA","normal","up","CD24"
"AT2","__broad__","MIA","normal","up","ACHE"
"AT2","__broad__","MIA","normal","up","MUC3A"
"AT2","__broad__","MIA","normal","up","HILPDA"
"AT2","__broad__","MIA","normal","up","TRAM1"
"AT2","__broad__","MIA","normal","up","RRM2B"
"AT2","__broad__","MIA","normal","up","GCNT1"
"AT2","__broad__","MIA","normal","up","GNA14"
"AT2","__broad__","MIA","normal","up","GOLM1"
"AT2","__broad__","MIA","normal","up","NINJ1"
"AT2","__broad__","MIA","normal","up","CAMK1D"
"AT2","__broad__","MIA","normal","up","ADAM8"
"AT2","__broad__","MIA","normal","up","LGR4"
"AT2","__broad__","MIA","normal","up","MDK"
"AT2","__broad__","MIA","normal","up","RTN4RL2"
"AT2","__broad__","MIA","normal","up","MS4A15"
"AT2","__broad__","MIA","normal","up","TMEM132A"
"AT2","__broad__","MIA","normal","up","SPTBN2"
"AT2","__broad__","MIA","normal","up","TMPRSS4"
"AT2","__broad__","MIA","normal","up","TMEM45B"
"AT2","__broad__","MIA","normal","up","GLB1L3"
"AT2","__broad__","MIA","normal","up","KRT80"
"AT2","__broad__","MIA","normal","up","SLC16A7"
"AT2","__broad__","MIA","normal","up","PHLDA1"
"AT2","__broad__","MIA","normal","up","MMP17"
"AT2","__broad__","MIA","normal","up","SALL2"
"AT2","__broad__","MIA","normal","up","SIX1"
"AT2","__broad__","MIA","normal","up","ZFP36L1"
"AT2","__broad__","MIA","normal","up","IFI27"
"AT2","__broad__","MIA","normal","up","PDIA3"
"AT2","__broad__","MIA","normal","up","ANPEP"
"AT2","__broad__","MIA","normal","up","RGMA"
"AT2","__broad__","MIA","normal","up","CRYM"
"AT2","__broad__","MIA","normal","up","GPT2"
"AT2","__broad__","MIA","normal","up","CX3CL1"
"AT2","__broad__","MIA","normal","up","HSD11B2"
"AT2","__broad__","MIA","normal","up","NQO1"
"AT2","__broad__","MIA","normal","up","KRT17"
"AT2","__broad__","MIA","normal","up","GHDC"
"AT2","__broad__","MIA","normal","up","ETV4"
"AT2","__broad__","MIA","normal","up","GRN"
"AT2","__broad__","MIA","normal","up","COL1A1"
"AT2","__broad__","MIA","normal","up","ABCC3"
"AT2","__broad__","MIA","normal","up","NME1"
"AT2","__broad__","MIA","normal","up","SCPEP1"
"AT2","__broad__","MIA","normal","up","ITGB4"
"AT2","__broad__","MIA","normal","up","FOXJ1"
"AT2","__broad__","MIA","normal","up","LGALS3BP"
"AT2","__broad__","MIA","normal","up","PYCR1"
"AT2","__broad__","MIA","normal","up","TTC39C"
"AT2","__broad__","MIA","normal","up","SLC39A6"
"AT2","__broad__","MIA","normal","up","PLPP2"
"AT2","__broad__","MIA","normal","up","SLC7A10"
"AT2","__broad__","MIA","normal","up","CEACAM5"
"AT2","__broad__","MIA","normal","up","CEACAM6"
"AT2","__broad__","MIA","normal","up","CEACAM1"
"AT2","__broad__","MIA","normal","up","ZNF552"
"AT2","__broad__","MIA","normal","up","ARHGAP40"
"AT2","__broad__","MIA","normal","up","ZNF217"
"AT2","__broad__","MIA","normal","up","APP"
"AT2","__broad__","MIA","normal","up","SOD1"
"AT2","__broad__","MIA","normal","up","RCAN1"
"AT2","__broad__","MIA","normal","up","CLIC6"
"AT2","__broad__","MIA","normal","up","CBR1"
"AT2","__broad__","MIA","normal","up","MX2"
"AT2","__broad__","MIA","normal","up","MX1"
"AT2","__broad__","MIA","normal","up","ABCG1"
"AT2","__broad__","MIA","normal","up","COL18A1"
"AT2","__broad__","MIA","normal","up","GGT5"
"AT2","__broad__","MIA","normal","up","PNPLA4"
"AT2","__broad__","MIA","normal","up","TIMP1"
"AT2","__broad__","MIA","normal","up","PCSK1N"
"AT2","__broad__","MIA","normal","up","HS6ST2"
"AT2","__broad__","MIA","normal","up","LDOC1"
"AT2","__broad__","MIA","normal","up","PLXNA3"
"AT2","__broad__","MIA","normal","down","SLC5A9"
"AT2","__broad__","MIA","normal","down","SPATA1"
"AT2","__broad__","MIA","normal","down","SEMA4A"
"AT2","__broad__","MIA","normal","down","SEC16B"
"AT2","__broad__","MIA","normal","down","RGS16"
"AT2","__broad__","MIA","normal","down","SLC26A9"
"AT2","__broad__","MIA","normal","down","DYRK3"
"AT2","__broad__","MIA","normal","down","ODC1"
"AT2","__broad__","MIA","normal","down","GKN2"
"AT2","__broad__","MIA","normal","down","NCKAP5"
"AT2","__broad__","MIA","normal","down","ITGA6"
"AT2","__broad__","MIA","normal","down","MAP3K20"
"AT2","__broad__","MIA","normal","down","TTN"
"AT2","__broad__","MIA","normal","down","CCDC141"
"AT2","__broad__","MIA","normal","down","ACADL"
"AT2","__broad__","MIA","normal","down","PRLH"
"AT2","__broad__","MIA","normal","down","LMCD1"
"AT2","__broad__","MIA","normal","down","ZMYND10"
"AT2","__broad__","MIA","normal","down","STAB1"
"AT2","__broad__","MIA","normal","down","ADAMTS9"
"AT2","__broad__","MIA","normal","down","FRMD4B"
"AT2","__broad__","MIA","normal","down","ABI3BP"
"AT2","__broad__","MIA","normal","down","NFKBIZ"
"AT2","__broad__","MIA","normal","down","TIPARP"
"AT2","__broad__","MIA","normal","down","CCNL1"
"AT2","__broad__","MIA","normal","down","CD38"
"AT2","__broad__","MIA","normal","down","TBC1D1"
"AT2","__broad__","MIA","normal","down","RASGEF1B"
"AT2","__broad__","MIA","normal","down","SNX25"
"AT2","__broad__","MIA","normal","down","IRF1"
"AT2","__broad__","MIA","normal","down","MUCL3"
"AT2","__broad__","MIA","normal","down","DAAM2"
"AT2","__broad__","MIA","normal","down","TREM1"
"AT2","__broad__","MIA","normal","down","CNR1"
"AT2","__broad__","MIA","normal","down","SCIN"
"AT2","__broad__","MIA","normal","down","GLI3"
"AT2","__broad__","MIA","normal","down","NAMPT"
"AT2","__broad__","MIA","normal","down","FOXP2"
"AT2","__broad__","MIA","normal","down","STC1"
"AT2","__broad__","MIA","normal","down","FABP4"
"AT2","__broad__","MIA","normal","down","SLC25A25"
"AT2","__broad__","MIA","normal","down","PRKCQ"
"AT2","__broad__","MIA","normal","down","SPOCK2"
"AT2","__broad__","MIA","normal","down","CYP2C18"
"AT2","__broad__","MIA","normal","down","ENTPD1"
"AT2","__broad__","MIA","normal","down","BLNK"
"AT2","__broad__","MIA","normal","down","TACC2"
"AT2","__broad__","MIA","normal","down","C11orf91"
"AT2","__broad__","MIA","normal","down","KCNK7"
"AT2","__broad__","MIA","normal","down","NOP2"
"AT2","__broad__","MIA","normal","down","YBX3"
"AT2","__broad__","MIA","normal","down","SOX5"
"AT2","__broad__","MIA","normal","down","CAPRIN2"
"AT2","__broad__","MIA","normal","down","PTPRB"
"AT2","__broad__","MIA","normal","down","SOCS2"
"AT2","__broad__","MIA","normal","down","SYCP3"
"AT2","__broad__","MIA","normal","down","STX2"
"AT2","__broad__","MIA","normal","down","LATS2"
"AT2","__broad__","MIA","normal","down","LNX2"
"AT2","__broad__","MIA","normal","down","HSPH1"
"AT2","__broad__","MIA","normal","down","TBC1D4"
"AT2","__broad__","MIA","normal","down","SLAIN1"
"AT2","__broad__","MIA","normal","down","HDC"
"AT2","__broad__","MIA","normal","down","INSYN1"
"AT2","__broad__","MIA","normal","down","AGBL1"
"AT2","__broad__","MIA","normal","down","TMEM204"
"AT2","__broad__","MIA","normal","down","SNX29"
"AT2","__broad__","MIA","normal","down","TMC7"
"AT2","__broad__","MIA","normal","down","NR1D1"
"AT2","__broad__","MIA","normal","down","MAP3K14"
"AT2","__broad__","MIA","normal","down","SOCS3"
"AT2","__broad__","MIA","normal","down","DCC"
"AT2","__broad__","MIA","normal","down","LDLR"
"AT2","__broad__","MIA","normal","down","IQCN"
"AT2","__broad__","MIA","normal","down","CCDC9"
"AT2","__broad__","MIA","normal","down","ADAM33"
"AT2","__broad__","MIA","normal","down","CD93"
"AT2","__broad__","MIA","normal","down","CSF2RB"
"AT2","__broad__","MIA","normal","down","SCO2"
"AT2","__broad__","MIA","normal","down","DIAPH2"
"AT2","__broad__","MIA","normal","down","RPA4"
"AT2","__broad__","LUAD","normal","up","PLEKHN1"
"AT2","__broad__","LUAD","normal","up","HES4"
"AT2","__broad__","LUAD","normal","up","ISG15"
"AT2","__broad__","LUAD","normal","up","AGRN"
"AT2","__broad__","LUAD","normal","up","TNFRSF18"
"AT2","__broad__","LUAD","normal","up","SDF4"
"AT2","__broad__","LUAD","normal","up","B3GALT6"
"AT2","__broad__","LUAD","normal","up","CPTP"
"AT2","__broad__","LUAD","normal","up","MXRA8"
"AT2","__broad__","LUAD","normal","up","AURKAIP1"
"AT2","__broad__","LUAD","normal","up","VWA1"
"AT2","__broad__","LUAD","normal","up","GNB1"
"AT2","__broad__","LUAD","normal","up","TMEM52"
"AT2","__broad__","LUAD","normal","up","FAAP20"
"AT2","__broad__","LUAD","normal","up","RER1"
"AT2","__broad__","LUAD","normal","up","PEX10"
"AT2","__broad__","LUAD","normal","up","PRXL2B"
"AT2","__broad__","LUAD","normal","up","TPRG1L"
"AT2","__broad__","LUAD","normal","up","TP73"
"AT2","__broad__","LUAD","normal","up","LRRC47"
"AT2","__broad__","LUAD","normal","up","ICMT"
"AT2","__broad__","LUAD","normal","up","ACOT7"
"AT2","__broad__","LUAD","normal","up","TNFRSF25"
"AT2","__broad__","LUAD","normal","up","KLHL21"
"AT2","__broad__","LUAD","normal","up","VAMP3"
"AT2","__broad__","LUAD","normal","up","ENO1"
"AT2","__broad__","LUAD","normal","up","SPSB1"
"AT2","__broad__","LUAD","normal","up","CLSTN1"
"AT2","__broad__","LUAD","normal","up","LZIC"
"AT2","__broad__","LUAD","normal","up","PGD"
"AT2","__broad__","LUAD","normal","up","CENPS"
"AT2","__broad__","LUAD","normal","up","DFFA"
"AT2","__broad__","LUAD","normal","up","SRM"
"AT2","__broad__","LUAD","normal","up","UBIAD1"
"AT2","__broad__","LUAD","normal","up","FBXO6"
"AT2","__broad__","LUAD","normal","up","MAD2L2"
"AT2","__broad__","LUAD","normal","up","AGTRAP"
"AT2","__broad__","LUAD","normal","up","KIAA2013"
"AT2","__broad__","LUAD","normal","up","PLOD1"
"AT2","__broad__","LUAD","normal","up","MFN2"
"AT2","__broad__","LUAD","normal","up","TMEM51"
"AT2","__broad__","LUAD","normal","up","EFHD2"
"AT2","__broad__","LUAD","normal","up","FBLIM1"
"AT2","__broad__","LUAD","normal","up","MFAP2"
"AT2","__broad__","LUAD","normal","up","SDHB"
"AT2","__broad__","LUAD","normal","up","RCC2"
"AT2","__broad__","LUAD","normal","up","KLHDC7A"
"AT2","__broad__","LUAD","normal","up","ALDH4A1"
"AT2","__broad__","LUAD","normal","up","MRTO4"
"AT2","__broad__","LUAD","normal","up","AKR7A2"
"AT2","__broad__","LUAD","normal","up","CAPZB"
"AT2","__broad__","LUAD","normal","up","MICOS10"
"AT2","__broad__","LUAD","normal","up","PLA2G2D"
"AT2","__broad__","LUAD","normal","up","UBXN10"
"AT2","__broad__","LUAD","normal","up","MUL1"
"AT2","__broad__","LUAD","normal","up","CDA"
"AT2","__broad__","LUAD","normal","up","DDOST"
"AT2","__broad__","LUAD","normal","up","ECE1"
"AT2","__broad__","LUAD","normal","up","C1QC"
"AT2","__broad__","LUAD","normal","up","EPHB2"
"AT2","__broad__","LUAD","normal","up","KDM1A"
"AT2","__broad__","LUAD","normal","up","FUCA1"
"AT2","__broad__","LUAD","normal","up","SYF2"
"AT2","__broad__","LUAD","normal","up","TMEM50A"
"AT2","__broad__","LUAD","normal","up","MACO1"
"AT2","__broad__","LUAD","normal","up","SELENON"
"AT2","__broad__","LUAD","normal","up","PAQR7"
"AT2","__broad__","LUAD","normal","up","STMN1"
"AT2","__broad__","LUAD","normal","up","PDIK1L"
"AT2","__broad__","LUAD","normal","up","ZNF593"
"AT2","__broad__","LUAD","normal","up","SH3BGRL3"
"AT2","__broad__","LUAD","normal","up","SFN"
"AT2","__broad__","LUAD","normal","up","TRNP1"
"AT2","__broad__","LUAD","normal","up","AHDC1"
"AT2","__broad__","LUAD","normal","up","IFI6"
"AT2","__broad__","LUAD","normal","up","PPP1R8"
"AT2","__broad__","LUAD","normal","up","RPA2"
"AT2","__broad__","LUAD","normal","up","SMPDL3B"
"AT2","__broad__","LUAD","normal","up","XKR8"
"AT2","__broad__","LUAD","normal","up","MED18"
"AT2","__broad__","LUAD","normal","up","RCC1"
"AT2","__broad__","LUAD","normal","up","TRNAU1AP"
"AT2","__broad__","LUAD","normal","up","MECR"
"AT2","__broad__","LUAD","normal","up","LAPTM5"
"AT2","__broad__","LUAD","normal","up","SDC3"
"AT2","__broad__","LUAD","normal","up","FABP3"
"AT2","__broad__","LUAD","normal","up","SERINC2"
"AT2","__broad__","LUAD","normal","up","ADGRB2"
"AT2","__broad__","LUAD","normal","up","KHDRBS1"
