gene	gene_group	mark	window	replicate	contrast	eligible	log2_ratio_difference	raw_mark_log2_ratio	H3_log2_ratio
HOPX	AT1	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	0.6445679983613312	0.6129253240149174	-0.031642674346413664
HOPX	AT1	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	1.1589553668836696	1.3444889126317459	0.1855335457480762
HOPX	AT1	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	0.9050826086724709	0.8875721180953224	-0.017510490577148496
CAV1	AT1	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	0.4891095017652638	0.0542402421273426	-0.43486925963792117
CAV1	AT1	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	2.1561851665833554	1.9289315659635051	-0.22725360061985037
CAV1	AT1	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	0.020247917973228002	-0.003600687680876299	-0.023848605654104058
CAV1	AT1	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	1.8085739329521853	2.047177432948249	0.23860349999606376
AQP5	AT1	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-1.2108733659657216	-1.0029387434433676	0.20793462252235417
AQP5	AT1	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-2.6354723709288495	-1.3749758390670002	1.260496531861849
AQP5	AT1	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-1.3239092886055914	-1.039020204202437	0.2848890844031543
AQP5	AT1	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-2.1157403861467334	-1.3922774706090053	0.723462915537728
KRT8	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	0.9918712777032104	0.8170719798246803	-0.17479929787853
KRT8	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-1.3158342060676158	-0.009985794197834201	1.3058484118697815
KRT8	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-0.09076887102254716	-0.06857412450487203	0.022194746517675362
KRT8	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-1.7682738837014653	-0.4854162458177859	1.2828576378836793
CLDN4	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	0.8525540494289252	2.156621501622396	1.3040674521934705
CLDN4	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-1.6827114919767958	0.7594527067128853	2.442164198689681
CLDN4	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	0.552336061543594	0.9636222875638175	0.4112862260202235
CLDN4	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-0.7003186559707743	0.09634060962188327	0.7966592655926577
KRT19	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-2.226771966188032	-1.4629587914028228	0.7638131747852089
KRT19	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-2.0310206496084797	-0.4326093806744648	1.5984112689340149
KRT19	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-1.529592923747198	-0.9772586277599975	0.5523342959872003
KRT19	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-1.1927676415365027	-0.23117139473333426	0.9615962468031686
CDKN1A	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-1.3825032327936237	-1.3993929781288788	-0.016889745335254776
CDKN1A	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-1.780393318368465	-1.3083225814193558	0.4720707369491094
CDKN1A	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-2.328443169432404	-1.4290159669022258	0.8994272025301786
CDKN1A	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-2.283827525143032	-0.8803132047607574	1.4035143203822742
SFN	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-0.3399086742853601	0.6022585350109885	0.9421672092963485
SFN	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-1.2495519836826365	-0.33806270897120483	0.9114892747114317
SFN	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-0.23041358265475087	0.5600339409456258	0.7904475236003768
SFN	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-0.6871385081122475	0.35583082414888223	1.0429693322611298
ITGB6	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	False			0.22490915612858506
ITGB6	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	False			1.0003722668453252
ITGB6	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-1.0602527821712977	-1.0920411894707387	-0.03178840729944076
ITGB6	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-2.207414572854689	-1.0272661961280785	1.1801483767266108
KRT17	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-1.3175486470074542	-0.3839996969319698	0.9335489500754844
KRT17	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-1.6209037678858365	-0.16924266388590062	1.4516611039999359
KRT17	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-1.2355921346961745	-0.899149547774597	0.3364425869215774
KRT17	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-1.2613966989311396	-0.4198689865577906	0.8415277123733489
TP63	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-0.31344353505095146	0.5041443062169095	0.8175878412678612
TP63	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	0.5770188815499893	0.7116746913959235	0.1346558098459342
TP63	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-1.563661300728155	-0.9114689438289174	0.6521923568992375
TP63	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-1.0689143400479508	-0.4923443779065178	0.5765699621414332
COL1A1	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-2.154234429169681	-1.7819427643983998	0.37229166477128156
COL1A1	transition_stress	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-3.242307539514401	-2.0712523438850243	1.1710551956293769
COL1A1	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-1.7337167352662752	-1.5221504546427498	0.21156628062352548
COL1A1	transition_stress	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-2.7155702471906187	-1.6653724649746893	1.050197782215929
ATF3	regulators	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-0.8953315188514313	-0.7801517129083679	0.11517980594306337
ATF3	regulators	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-1.3167183625834675	-0.12150867998589701	1.1952096825975704
ATF3	regulators	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-0.6948977350561749	0.6167489801846066	1.3116467152407816
ATF3	regulators	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-0.46134380953012377	0.0642883794002009	0.5256321889303247
HNF1B	regulators	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-0.9633598599975611	-0.1754938471573722	0.7878660128401888
HNF1B	regulators	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-1.8341007978830959	0.21253695333647277	2.0466377512195684
HNF1B	regulators	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-1.4838734190699352	-0.12381981917713612	1.3600535998927992
HNF1B	regulators	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-1.0705608820259822	0.18884902103970447	1.2594099030656867
TP53	regulators	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-0.17712413535395444	0.2929135226828087	0.4700376580367633
TP53	regulators	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-0.8161770119040511	-0.043779669021503854	0.7723973428825474
TP53	regulators	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	0.03117954259681388	0.38249571856363496	0.3513161759668212
TP53	regulators	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-0.973062035319733	0.21283003154954674	1.1858920668692798
CEBPA	regulators	H3K27me3	promoter	CUT1	iATCs_minus_iAT2	True	-0.3195234484884848	-0.4386467373196672	-0.11912328883118237
CEBPA	regulators	H3K27me3	promoter	CUT1	iATCs_minus_iAT1	True	-1.0637451666144464	-0.35161988544626144	0.7121252811681851
CEBPA	regulators	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT2	True	-0.8174446979800863	-0.7060817585277828	0.11136293945230369
CEBPA	regulators	H3K27me3	broad_promoter	CUT1	iATCs_minus_iAT1	True	-1.02826479283932	-0.4069328609651743	0.6213319318741455
SFTPC	AT2	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-0.8514491392814842	-0.13186948666954465	0.71957965261194
SFTPC	AT2	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-1.376107820930216	-0.5676420064911857	0.8084658144390308
SFTPC	AT2	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-0.38512096983655875	-0.12670322742089732	0.25841774241566157
SFTPC	AT2	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-0.767492481358043	-0.5648072987537973	0.20268518260424565
ABCA3	AT2	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	1.3749096359599158	1.7229609434958635	0.3480513075359478
ABCA3	AT2	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	1.195419017756946	1.9244196574984724	0.7290006397415264
ABCA3	AT2	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	1.2853077970514137	1.741681055112035	0.45637325806062073
ABCA3	AT2	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	0.9400311471507005	1.7588955999323317	0.8188644527816309
NKX2-1	AT2	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	0.26892008982522	1.3018449008398594	1.0329248110146396
NKX2-1	AT2	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	1.2902757196344827	2.022121994706882	0.7318462750723994
NKX2-1	AT2	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	0.6920024484693688	1.67173855248676	0.9797361040173912
NKX2-1	AT2	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	1.1559776451921717	2.091484054388263	0.9355064091960913
ETV5	AT2	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	0.25256243663706035	0.4520107533218754	0.19944831668481502
ETV5	AT2	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-1.561390830693672	-0.48158312993211255	1.0798077007615592
ETV5	AT2	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-0.023081432992299922	0.3228311399842477	0.34591257297654765
ETV5	AT2	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-1.7335813729440002	-0.8544713534220849	0.8791100195219153
SFTPB	AT2	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	1.1745934042383852	0.7139574178593043	-0.460635986379081
SFTPB	AT2	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	1.3471153495892043	0.9153249322651985	-0.43179041732400586
SFTPB	AT2	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	1.22951211022637	1.5487066972320713	0.31919458700570136
SFTPB	AT2	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	1.9933147226221608	2.3719716787191625	0.37865695609700195
AGER	AT1	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	False			2.385592038788116
AGER	AT1	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	False			1.18781383125292
AGER	AT1	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-1.2320195452597609	-0.3038731389858518	0.9281464062739092
AGER	AT1	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-1.77379612353521	-0.7355068439710339	1.0382892795641763
PDPN	AT1	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-0.41153977887835524	0.14151889466873904	0.5530586735470944
PDPN	AT1	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-0.08930426573623085	1.4273077108274923	1.5166119765637232
PDPN	AT1	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-0.4480107375581788	0.06203503379223962	0.5100457713504184
PDPN	AT1	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	0.17085205439342555	1.3921588108135698	1.2213067564201445
HOPX	AT1	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	1.0989894905025637	0.7993309751599709	-0.2996585153425925
HOPX	AT1	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-0.37814692310016856	0.45225435597005775	0.8304012790702264
HOPX	AT1	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	0.45572090967790063	0.5067876159205309	0.05106670624263045
HOPX	AT1	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-0.7600537459445456	0.7900974430828365	1.5501511890273822
CAV1	AT1	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	0.4636412353575654	-0.01886479699058591	-0.48250603234815165
CAV1	AT1	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	2.8978804647387184	1.97262286226964	-0.9252576024690786
CAV1	AT1	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	0.39860603916583925	-0.1093170210147334	-0.5079230601805726
CAV1	AT1	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	1.8933877068155565	1.878660287630526	-0.014727419185029978
AQP5	AT1	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-0.6379308435673585	-1.033306820480154	-0.39537597691279563
AQP5	AT1	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-1.757034889238147	-1.3000799686708955	0.45695492056725207
AQP5	AT1	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-0.6307734174136645	-1.134075706943513	-0.5033022895298482
AQP5	AT1	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-1.4558380523838088	-1.3126749499413408	0.1431631024424681
KRT8	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	0.40778248876983103	0.15395346998892645	-0.25382901878090464
KRT8	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-0.913855419860921	0.5348533447516411	1.4487087646125623
KRT8	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-0.13306767332720737	-0.07742033629327283	0.05564733703393453
KRT8	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-0.7376632496159068	-0.07721545847529683	0.6604477911406099
CLDN4	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-1.2654456224657658	0.03661796421648676	1.3020635866822527
CLDN4	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-1.7492723538544845	0.3330063728969055	2.0822787267513903
CLDN4	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-0.39379684221474665	-0.0878833590476569	0.30591348316708983
CLDN4	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-1.0287552531412474	-0.28732194313580234	0.7414333100054448
KRT19	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-1.8998243403468569	-0.8781568493202853	1.0216674910265717
KRT19	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-1.6354368643813697	0.39030368891202566	2.0257405532933954
KRT19	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-1.1988848663318938	-0.5591720223514444	0.6397128439804495
KRT19	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-0.9610224294256121	0.29010758040088264	1.2511300098264944
CDKN1A	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-0.8881670994820342	-1.6693585799809425	-0.7811914804989081
CDKN1A	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-1.7365351119880075	-1.43563721260404	0.3008978993839677
CDKN1A	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-1.9178135636798368	-1.8333584413105197	0.08445512236931682
CDKN1A	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-1.8129822562642217	-0.9323939725478609	0.8805882837163608
SFN	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-0.3806498383178121	0.2209476359233272	0.6015974742411393
SFN	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-0.7409039757399134	-0.06121310890636754	0.679690866833546
SFN	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-0.4906957665973044	-0.10343260220025144	0.38726316439705316
SFN	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-0.17147548924677802	0.3445078022649429	0.515983291511721
ITGB6	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	False			0.8148319946382433
ITGB6	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	0.5423381370347715	0.359297518481421	-0.18304061855335071
ITGB6	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-1.0721390935482975	-0.8619083862923506	0.21023070725594706
ITGB6	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-0.8830848022122939	-0.4831612045320991	0.39992359768019486
KRT17	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-0.35205145944528105	0.2483507521546461	0.6004022115999271
KRT17	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-1.2028517340762446	0.43992307425971816	1.6427748083359623
KRT17	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-0.0390343931807311	0.1330272100787423	0.1720616032594736
KRT17	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-0.6528542822813326	0.19921738156731514	0.8520716638486479
TP63	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-0.9688470101892066	-2.052615982780641	-1.0837689725914348
TP63	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-0.9363591001568612	-1.441064810883428	-0.504705710726567
TP63	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-0.5913748754227366	-1.2759222444981262	-0.68454736907539
TP63	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-0.7193013151459571	-0.8303534977621264	-0.11105218261616942
COL1A1	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-2.0780570065639967	-1.6452446192544463	0.43281238730955035
COL1A1	transition_stress	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-2.206826962786591	-1.8157505427861513	0.39107642000043946
COL1A1	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-1.9050003563182636	-1.7332431228006562	0.17175723351760724
COL1A1	transition_stress	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-2.2363611804280032	-1.6195265694032097	0.6168346110247935
ATF3	regulators	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-1.260238356403771	-0.6556085663330508	0.6046297900707203
ATF3	regulators	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-1.1395541464187549	-0.6609996631527009	0.4785544832660541
ATF3	regulators	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	0.1695124178062557	0.2719723226400898	0.10245990483383415
ATF3	regulators	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	0.19669261112090963	0.11517263747327881	-0.08151997364763089
HNF1B	regulators	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-1.697320001934526	-1.6152958199010783	0.08202418203344775
HNF1B	regulators	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-0.8281779023701132	-0.842614404460311	-0.014436502090197733
HNF1B	regulators	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-2.3095237495252663	-1.6691335486263401	0.6403902008989258
HNF1B	regulators	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-1.5340913919610797	-0.8686540581303092	0.6654373338307705
TP53	regulators	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-0.10988649137434103	0.504685666107722	0.614572157482063
TP53	regulators	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-0.7430922609767464	0.15568828461579218	0.8987805455925387
TP53	regulators	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-0.11712984585135156	0.5922031969938004	0.7093330428451518
TP53	regulators	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-0.6518944513044564	0.30516285380374397	0.9570573051082002
CEBPA	regulators	H3K27me3	promoter	CUT2	iATCs_minus_iAT2	True	-0.7155265411983249	-0.6607259844310075	0.0548005567673176
CEBPA	regulators	H3K27me3	promoter	CUT2	iATCs_minus_iAT1	True	-0.5704365409747787	-0.1711259033360682	0.39931063763871044
CEBPA	regulators	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT2	True	-1.0587787736711423	-0.8807041695507245	0.1780746041204176
CEBPA	regulators	H3K27me3	broad_promoter	CUT2	iATCs_minus_iAT1	True	-0.9078315701475932	-0.36081015630073504	0.547021413846858
