compartment,label,omitted_donor,direction,ligand,pearson,cohort,scope,rank,ranked_ligands
macrophages,Macrophage,222C,down,FGF7,-0.0200614845677896,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,222C,down,HBEGF,0.0196236308849629,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,222C,down,IL1A,0.0075645843694521,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,222C,down,IL1B,0.0068150664302938,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,222C,down,TGFB1,-0.0127100347110176,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,222C,down,VEGFA,-0.018487839424091,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,222C,down,WNT5A,-0.0041988158602493,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,222C,down,WNT7B,0.0033590836231427,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,222I,down,CCL2,0.0038780420514056,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,222I,down,CXCL12,-0.0062690605969716,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,222I,down,FGF7,-0.021950147498513,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,222I,down,HBEGF,0.0213899535884344,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,222I,down,IL1A,0.0085574464759988,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,222I,down,IL1B,0.0065278259040324,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,222I,down,TGFB1,-0.0095997411597211,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,222I,down,VEGFA,-0.0166332202637785,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,222I,down,WNT5A,-0.0033249616445057,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,222I,down,WNT7B,0.0029552723078674,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,225I,down,CCL2,0.0045528144797018,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,225I,down,CXCL12,-0.0067398491836205,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,225I,down,FGF7,-0.016302703464318,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,225I,down,HBEGF,0.0225865132459289,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,225I,down,IL1A,0.0090606175917197,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,225I,down,IL1B,0.0121068579179951,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,225I,down,TGFB1,-0.0088867875661935,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,225I,down,VEGFA,-0.0159765399949369,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,225I,down,WNT5A,-0.0041373170295233,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,225I,down,WNT7B,0.0066940740317055,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,226C,down,CCL2,-0.0011340207949259,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,226C,down,CXCL12,-0.0119231688847918,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,226C,down,FGF7,-0.0231005102223306,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,226C,down,HBEGF,0.019245764285754,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,226C,down,IL1A,-0.0003010804692895,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,226C,down,IL1B,-0.0035030207366041,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,226C,down,TGFB1,-0.0200926732000045,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,226C,down,VEGFA,-0.0244890749411005,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,226C,down,WNT5A,-0.0101764247606921,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,226C,down,WNT7B,-0.0027468555617698,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,228I,down,CCL2,0.0027903398487168,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,228I,down,CXCL12,-0.0090720773422805,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,228I,down,FGF7,-0.0136173230740274,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,228I,down,HBEGF,0.0207039138324731,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,228I,down,IL1A,0.0055767684195341,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,228I,down,IL1B,0.0089216707198564,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,228I,down,TGFB1,-0.0003431624936975,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,228I,down,VEGFA,-0.0113449695520502,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,228I,down,WNT5A,0.0008386360740397,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,228I,down,WNT7B,0.005451142636444,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,253C,down,CCL2,0.00634170066754,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,253C,down,CXCL12,-0.0073547438853979,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,253C,down,FGF7,-0.019142482220774,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,253C,down,HBEGF,0.0216220471148939,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,253C,down,IL1A,0.0088591254283141,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,253C,down,IL1B,0.0091900178205706,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,253C,down,TGFB1,-0.0077395457704313,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,253C,down,VEGFA,-0.0097843220596918,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,253C,down,WNT5A,-0.0036661663364873,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,253C,down,WNT7B,0.005377244687367,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,296C,down,CCL2,0.0078691167931591,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,296C,down,CXCL12,-0.0049800585412904,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,296C,down,FGF7,-0.0153635449431919,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,296C,down,HBEGF,0.0291679238824875,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,296C,down,IL1A,0.0106768162688305,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,296C,down,IL1B,0.0123695708821886,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,296C,down,TGFB1,-0.0032412257849078,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,296C,down,VEGFA,-0.0104481320291658,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,296C,down,WNT5A,0.0007795248781382,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,296C,down,WNT7B,0.0078251849075429,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,29I,down,CCL2,0.0059757087955884,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,29I,down,CXCL12,-0.008392438652531,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,29I,down,FGF7,-0.0161098456553381,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,29I,down,HBEGF,0.0238615168514877,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,29I,down,IL1A,0.0080826604738237,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,29I,down,IL1B,0.0087673577270628,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,29I,down,TGFB1,-0.005066678519065,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,29I,down,VEGFA,-0.0087980509232922,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,29I,down,WNT5A,-0.0022900095122205,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,29I,down,WNT7B,0.0066672161612022,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,388C,down,CCL2,0.0054822880096907,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,388C,down,CXCL12,-0.0092844846194549,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,388C,down,FGF7,-0.0205055789001862,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,388C,down,HBEGF,0.0251342079131997,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,388C,down,IL1A,0.0052290101427877,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,388C,down,IL1B,0.0033807093308276,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,388C,down,TGFB1,-0.0077716385877456,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,388C,down,VEGFA,-0.0110451164486966,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,388C,down,WNT5A,-0.0013234242056097,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,388C,down,WNT7B,0.0081339426850789,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,396C,down,CCL2,0.0088420480457505,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,396C,down,CXCL12,-0.0072632489120019,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,396C,down,FGF7,-0.0155361570568521,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,396C,down,HBEGF,0.0249558554645684,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,396C,down,IL1A,0.0121396496714147,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,396C,down,IL1B,0.0156593145591633,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,396C,down,TGFB1,-0.0042499303286924,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,396C,down,VEGFA,-0.0063291864165379,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,396C,down,WNT5A,0.0023796988519796,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,396C,down,WNT7B,0.0062825251372872,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,439C,down,CCL2,0.0094236068866034,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,439C,down,CXCL12,-0.0125798277723734,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,439C,down,FGF7,-0.0147569448680438,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,439C,down,HBEGF,0.020316350343976,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,439C,down,IL1A,0.0065785951357822,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,439C,down,IL1B,0.00583503126979,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,439C,down,TGFB1,-0.005625195832727,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,439C,down,VEGFA,-0.0110969345956601,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,439C,down,WNT5A,-0.000195807468708,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,439C,down,WNT7B,0.0032115029882881,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,454C,down,CCL2,0.0098463791529996,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,454C,down,CXCL12,-0.0064471355981111,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,454C,down,FGF7,-0.015958868338175,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,454C,down,HBEGF,0.0278556760182417,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,454C,down,IL1A,0.0141702699200122,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,454C,down,IL1B,0.0100407003374034,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,454C,down,TGFB1,-0.0048048561719307,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,454C,down,VEGFA,-0.0095965568096474,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,454C,down,WNT5A,-0.0025409200733329,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,454C,down,WNT7B,0.0046012394503787,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,465C,down,CCL2,0.0065039415098644,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,465C,down,CXCL12,-0.0065910907428596,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,465C,down,FGF7,-0.0131500959079141,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,465C,down,HBEGF,0.0252683465344324,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,465C,down,IL1A,0.0096620676836636,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,465C,down,IL1B,0.0121754590543943,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,465C,down,TGFB1,-0.0017974409778345,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,465C,down,VEGFA,-0.0087610327971499,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,465C,down,WNT5A,0.0016948146972663,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,465C,down,WNT7B,0.0097356252582858,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,47I,down,CCL2,0.0063546657193561,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,47I,down,CXCL12,-0.009138028109232,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,47I,down,FGF7,-0.0159971109868942,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,47I,down,HBEGF,0.0229250912090739,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,47I,down,IL1A,0.0098765231996974,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,47I,down,IL1B,0.0118403081560465,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,47I,down,TGFB1,-0.0072200161573714,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,47I,down,VEGFA,-0.0079170367139718,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,47I,down,WNT5A,-0.0042537397567281,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,47I,down,WNT7B,0.0052925553852578,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,483C,down,CCL2,0.0127706322134224,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,483C,down,CXCL12,-0.0032300058855958,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,483C,down,FGF7,-0.0079063750663281,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,483C,down,HBEGF,0.022530898477595,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,483C,down,IL1A,0.0150338411657215,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,483C,down,IL1B,0.013431626449158,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,483C,down,TGFB1,0.0011107292148138,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,483C,down,VEGFA,-0.0067278983917059,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,483C,down,WNT5A,0.0011070512768705,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,483C,down,WNT7B,0.0105647082575884,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,484C,down,CCL2,0.0042316394191082,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,484C,down,CXCL12,-0.0101423316802861,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,484C,down,FGF7,-0.0225185815689531,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,484C,down,HBEGF,0.0220593857524647,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,484C,down,IL1A,0.0006367519222627,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,484C,down,IL1B,-0.000636226827145,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,484C,down,TGFB1,-0.0084022401983556,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,484C,down,VEGFA,-0.0115566536210601,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,484C,down,WNT5A,-0.0065698415008143,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,484C,down,WNT7B,0.0055055218674046,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,49I,down,CCL2,0.0023339872875004,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,49I,down,CXCL12,-0.0114581139552808,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,49I,down,FGF7,-0.0136161818267403,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,49I,down,HBEGF,0.0196362507416398,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,49I,down,IL1A,0.0051435622403433,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,49I,down,IL1B,0.0073690317194627,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,49I,down,TGFB1,-0.0108166691869111,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,49I,down,VEGFA,-0.0193685976695161,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,49I,down,WNT5A,-0.0026383102321367,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,49I,down,WNT7B,0.0028617974269451,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,59I,down,CCL2,0.0062652642229743,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,59I,down,CXCL12,-0.0091410424335712,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,59I,down,FGF7,-0.0166476832733181,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,59I,down,HBEGF,0.023496265994891,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,59I,down,IL1A,0.0104989285074304,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,59I,down,IL1B,0.0081431126300118,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,59I,down,TGFB1,-0.0050245521126242,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,59I,down,VEGFA,-0.0092261998338907,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,59I,down,WNT5A,-0.0026429128942955,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,59I,down,WNT7B,0.0039995753941038,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage,__none__,down,CCL2,0.0059566840656033,GSE136831,source_agnostic_planned_panel,4.0,10
macrophages,Macrophage,__none__,down,CXCL12,-0.0096805500907559,GSE136831,source_agnostic_planned_panel,8.0,10
macrophages,Macrophage,__none__,down,FGF7,-0.0185538818083449,GSE136831,source_agnostic_planned_panel,10.0,10
macrophages,Macrophage,__none__,down,HBEGF,0.0228634403677179,GSE136831,source_agnostic_planned_panel,1.0,10
macrophages,Macrophage,__none__,down,IL1A,0.0082037597410544,GSE136831,source_agnostic_planned_panel,3.0,10
macrophages,Macrophage,__none__,down,IL1B,0.0087073289458054,GSE136831,source_agnostic_planned_panel,2.0,10
macrophages,Macrophage,__none__,down,TGFB1,-0.0070456071235564,GSE136831,source_agnostic_planned_panel,7.0,10
macrophages,Macrophage,__none__,down,VEGFA,-0.0100561440907888,GSE136831,source_agnostic_planned_panel,9.0,10
macrophages,Macrophage,__none__,down,WNT5A,-0.0029013698464035,GSE136831,source_agnostic_planned_panel,6.0,10
macrophages,Macrophage,__none__,down,WNT7B,0.004148279932964,GSE136831,source_agnostic_planned_panel,5.0,10
macrophages,Macrophage_Alveolar,001C,up,CCL2,0.0050197890497717,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,001C,up,CXCL12,0.0479944549531177,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,001C,up,FGF7,0.0029289227699114,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,001C,up,TGFB1,0.0087752766848845,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,001C,up,VEGFA,0.0407162876263512,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,002C,up,CCL2,0.0068802587134245,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,002C,up,CXCL12,0.0482525185478188,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,002C,up,FGF7,0.00248130115066,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,002C,up,TGFB1,0.0102060178468547,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,002C,up,VEGFA,0.0405673084852349,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,003C,up,CCL2,0.0081547038487805,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,003C,up,CXCL12,0.0488981114953628,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,003C,up,FGF7,-0.0001529700441951,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,003C,up,TGFB1,0.0061071965918794,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,003C,up,VEGFA,0.0427635985122916,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,010I,up,CCL2,0.0054078729548004,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,010I,up,CXCL12,0.0467322612073992,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,010I,up,FGF7,0.0010133273046096,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,010I,up,TGFB1,0.0078289575639162,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,010I,up,VEGFA,0.0422676964752432,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,021I,up,CCL2,0.0071065051110393,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,021I,up,CXCL12,0.0494169369598563,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,021I,up,FGF7,0.0020514651596904,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,021I,up,TGFB1,0.0091354673916698,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,021I,up,VEGFA,0.0440748747152681,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,022I,up,CCL2,0.0046280864841014,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,022I,up,CXCL12,0.0479956092147768,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,022I,up,FGF7,0.0019330663635332,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,022I,up,TGFB1,0.0074862668710627,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,022I,up,VEGFA,0.0409633537529661,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,025I,up,CCL2,0.0056266851231372,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,025I,up,CXCL12,0.0485510736083601,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,025I,up,FGF7,-0.002294619583457,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,025I,up,TGFB1,0.0087562408104769,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,025I,up,VEGFA,0.0422904379244486,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,034C,up,CCL2,0.0095541313297313,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,034C,up,CXCL12,0.0501132089249014,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,034C,up,FGF7,0.0042066876385835,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,034C,up,TGFB1,0.0097814439280364,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,034C,up,VEGFA,0.0431437838151974,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,040I,up,CCL2,0.0056137468540203,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,040I,up,CXCL12,0.0505791312738706,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,040I,up,FGF7,0.0010618980143052,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,040I,up,TGFB1,0.0095238233004754,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,040I,up,VEGFA,0.0399281997008623,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,041I,up,CCL2,0.0093227299461583,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,041I,up,CXCL12,0.0507014364624978,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,041I,up,FGF7,0.0019820882238286,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,041I,up,TGFB1,0.0079826784129713,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,041I,up,VEGFA,0.0443473972439467,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,051I,up,CCL2,0.005597536761811,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,051I,up,CXCL12,0.0480767431768371,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,051I,up,FGF7,9.26447001247121e-06,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,051I,up,TGFB1,0.0048524967692325,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,051I,up,VEGFA,0.0419431486307049,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,053I,up,CCL2,0.0065102173901212,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,053I,up,CXCL12,0.0515867773531853,GSE136831,focused_triad,1.0,5
macrophages,Macrophage_Alveolar,053I,up,FGF7,-0.0006427681421797,GSE136831,focused_triad,5.0,5
macrophages,Macrophage_Alveolar,053I,up,TGFB1,0.0089906899320331,GSE136831,focused_triad,3.0,5
macrophages,Macrophage_Alveolar,053I,up,VEGFA,0.0442143703932883,GSE136831,focused_triad,2.0,5
macrophages,Macrophage_Alveolar,063I,up,CCL2,0.0087461332615443,GSE136831,focused_triad,4.0,5
macrophages,Macrophage_Alveolar,063I,up,CXCL12,0.0489622519853237,GSE136831,focused_triad,1.0,5
