config,cell_floor,prior_count,view,resource,family,ligand,receptor,source,source_label,target,target_label,case,reference,biological_role,patient,case_score,reference_score,paired_difference,ligand_difference,receptor_difference
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,9,4.315236100277205,4.67124695359606,-0.35601085331885507,0.6229022418095296,-1.33492394844724
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,11,4.37947534766979,4.8787571959972595,-0.49928184832746947,0.36891700235721014,-1.36748069901215
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,20,4.93131855548642,5.057390042059425,-0.1260714865730055,0.24914114466414983,-0.5012841178101599
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,22,5.63612210650073,5.23688547143747,0.3992366350632599,0.5668400026381297,0.23163326748838964
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,24,5.38599320637043,4.669787744445189,0.7162054619252407,1.1423620844828308,0.29004883936765014
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,25,4.65444038897948,4.975514965298445,-0.3210745763189653,-0.8288971540290104,0.18674800139107983
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,3,5.969974381838105,6.248651904920081,-0.278677523081976,0.376148434306419,-0.9335034804703701
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,5,5.60704916528787,5.759859954741465,-0.1528107894535955,0.053333191714269645,-0.3589547706214602
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,9,4.65147778430378,4.67124695359606,-0.019769169292279898,0.6473102642812094,-0.6868486028657701
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,12,5.39987248314676,5.386625247672015,0.013247235474745267,-0.14465835573104968,0.17115282668054022
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,14,4.992865034917225,4.3020545720257095,0.6908104628915153,0.07170117185156055,1.3099197539314698
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,16,4.847889545481889,4.088412444343793,0.7594771011380965,-0.36089131233978033,1.8798455146159747
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,17,5.026611101778765,5.117957329663575,-0.09134622788481028,0.015274222613090416,-0.19796667838270965
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,19,4.76709700753008,4.6695054288683,0.09759157866178025,0.0022346106772106467,0.19294854664634986
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,21,5.42690762536194,5.768848944531889,-0.3419413191699494,-1.3982129572806299,0.7143303189407302
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,22,4.954191342360125,5.23688547143747,-0.2826941290773455,0.4998079294092497,-1.0651961875639402
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,23,5.54754192360226,5.83248475664438,-0.28494283304211976,-0.19002613599372076,-0.3798595300905201
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,10,5.0025587256565895,5.34359256104779,-0.34103383539120014,-0.44895874008335923,-0.23310893069904015
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,13,5.3329974706810095,5.744007682845416,-0.41101021216440614,-0.8355084200944312,0.013487995765620209
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,15,5.30462921771485,4.8858164583498205,0.4188127593650295,-0.11934142570293993,0.9569669444329998
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,18,5.45789285752971,5.344270780528835,0.11362207700087446,0.8064281794506094,-0.57918402544886
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,3,6.12368105229387,6.248651904920081,-0.12497085262621077,0.3941175469910192,-0.6440592522434403
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,4,5.26955539831805,5.46141563934793,-0.19186024102987975,-0.030948463456980768,-0.35277201860278007
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,5,4.71957169651843,5.759859954741465,-1.0402882582230353,-0.12158670333027999,-1.9589898131157901
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,6,5.075472648383145,4.61836126247872,0.4571113859044251,0.053260161963070374,0.8609626098457801
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,7,5.9179906469500505,5.591041174172425,0.32694947277762587,0.21740521835601978,0.4364937271992302
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,9,5.530487787945406,4.67124695359606,0.8592408343493458,1.6200089225782204,0.09847274612046997
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,10,6.287220203655,5.34359256104779,0.9436276426072103,-1.213483170747339,3.1007384559617597
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,11,5.080144320834934,4.8787571959972595,0.20138712483767485,1.30268309585112,-0.8999088461757698
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,5.301941492631251,5.386625247672015,-0.0846837550407642,0.22715481388058034,-0.3965223239621096
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,13,5.447101888357185,5.744007682845416,-0.2969057944882305,-0.04736033982083043,-0.5464512491556301
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,14,4.6069489550396945,4.3020545720257095,0.30489438301398497,0.09317032527023006,0.5166184407577399
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,15,4.903251740827055,4.8858164583498205,0.01743528247723436,0.3221372069204893,-0.28726664196602014
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,16,5.569518303940625,4.088412444343793,1.4811058595968323,0.4806159624027,2.481595756790965
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,17,4.80221798464052,5.117957329663575,-0.31573934502305523,0.9644820764574895,-1.5959607665035997
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,18,5.944684418685076,5.344270780528835,0.6004136381562404,1.3687376765777408,-0.16791040026526005
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,19,4.92770360704207,4.6695054288683,0.2581981781737701,-0.05560252763929974,0.57199888398684
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,20,4.52447253735075,5.057390042059425,-0.5329175047086752,0.3122726754518901,-1.37810768486924
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,21,4.450974315486824,5.768848944531889,-1.3178746290450656,-1.3577104480779694,-1.2780388100121627
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,22,5.18244382593018,5.23688547143747,-0.054441645507290026,0.2711817324354202,-0.38006502345000026
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,23,5.604958918247605,5.83248475664438,-0.2275258383967751,0.11691130046318943,-0.5719629772567401
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,24,4.35676465281224,4.669787744445189,-0.3130230916329495,0.28831144778443996,-0.9143576310503398
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,25,4.568115780274216,4.975514965298445,-0.40739918502422956,-0.17374944610735987,-0.6410489239411001
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,4,5.26955539831805,5.400120573934824,-0.13056517561677428,-0.016809370778100075,-0.2443209804554498
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,6,5.075472648383145,4.9136289923095,0.16184365607364537,0.8216584045623501,-0.49797109241505977
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,9,5.530487787945406,4.315236100277205,1.215251687668201,0.9971066807686908,1.43339669456771
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,11,5.080144320834934,4.37947534766979,0.7006689731651443,0.9337660934939098,0.46757185283638014
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,20,4.52447253735075,4.93131855548642,-0.4068460181356697,0.06313153078774025,-0.87682356705908
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,22,5.18244382593018,5.63612210650073,-0.45367828057054993,-0.2956582702027095,-0.6116982909383899
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,24,4.35676465281224,5.38599320637043,-1.0292285535581902,-0.8540506366983909,-1.20440647041799
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,25,4.568115780274216,4.65444038897948,-0.08632460870526426,0.6551477079216506,-0.82779692533218
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,3,6.12368105229387,5.969974381838105,0.15370667045576525,0.01796911268460022,0.28944422822692983
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,5,4.71957169651843,5.60704916528787,-0.8874774687694398,-0.17491989504454963,-1.60003504249433
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,9,5.530487787945406,4.65147778430378,0.8790100036416257,0.972698658297011,0.7853213489862401
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,12,5.301941492631251,5.39987248314676,-0.09793099051550946,0.37181316961163,-0.5676751506426498
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,14,4.6069489550396945,4.992865034917225,-0.3859160798775303,0.021469153418669507,-0.7933013131737299
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,16,5.569518303940625,4.847889545481889,0.7216287584587358,0.8415072747424803,0.6017502421749903
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,17,4.80221798464052,5.026611101778765,-0.22439311713824495,0.9492078538443991,-1.39799408812089
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,19,4.92770360704207,4.76709700753008,0.16060659951198986,-0.057837138316510384,0.3790503373404901
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,21,4.450974315486824,5.42690762536194,-0.9759333098751162,0.04050250920266052,-1.9923691289528929
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,22,5.18244382593018,4.954191342360125,0.22825248357005545,-0.22862619697382947,0.6851311641139399
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,23,5.604958918247605,5.54754192360226,0.057416994645344666,0.3069374364569102,-0.19210344716621996
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,MIA,resource_RNA_compatibility_only,10,6.287220203655,5.0025587256565895,1.2846614779984105,-0.7645244306639798,3.3338473866608
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,MIA,resource_RNA_compatibility_only,13,5.447101888357185,5.3329974706810095,0.11410441767617563,0.7881480802736007,-0.5599392449212504
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,MIA,resource_RNA_compatibility_only,15,4.903251740827055,5.30462921771485,-0.4013774768877951,0.44147863262342923,-1.24423358639902
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,LUAD,MIA,resource_RNA_compatibility_only,18,5.944684418685076,5.45789285752971,0.4867915611553659,0.5623094971271314,0.4112736251836
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,4,7.1972087506287,7.11192044096786,0.08528830966084033,-0.014139092678880694,0.18471571200056047
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,6,6.91425654150171,7.320499200549319,-0.40624265904760914,-0.7683982425992797,-0.04408707549593949
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,9,7.51084403188721,6.89588173191194,0.6149622999752697,0.6229022418095296,0.6070223581410108
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,11,7.398389791132635,7.2315270773456355,0.16686271378699935,0.36891700235721014,-0.035191574783210555
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,20,7.31071683128166,7.256293497764785,0.05442333351687445,0.24914114466414983,-0.14029447763040004
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,22,7.628493582114935,7.385150434703361,0.24334314741157392,0.5668400026381297,-0.0801537078149801
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,24,7.50054886942989,6.921690873411221,0.5788579960186695,1.1423620844828308,0.015353907554509938
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,25,6.88355806470504,7.266480380699621,-0.3829223159945805,-0.8288971540290104,0.06305252203984946
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,3,8.21614859770887,8.46072967382841,-0.24458107611954105,0.376148434306419,-0.8653105865454993
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,5,7.590655345321235,7.175731854580695,0.4149234907405397,0.053333191714269645,0.7765137897668097
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,9,7.3390900951557345,6.89588173191194,0.4432083632437944,0.6473102642812094,0.23910646220638032
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,12,7.18715293047527,7.0923788204733995,0.09477411000187086,-0.14465835573104968,0.3342065757347905
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,14,7.08412675334829,7.080276528296984,0.0038502250513055003,0.07170117185156055,-0.06400072174895044
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,16,6.11366058388097,6.220899163362105,-0.10723857948113569,-0.36089131233978033,0.14641415337750985
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,17,7.1625819307122445,7.06262842050373,0.09995351020851473,0.015274222613090416,0.18463279780393993
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,19,7.22774878073324,7.22865398539449,-0.000905204661250103,0.0022346106772106467,-0.0040450199997099645
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,21,7.78010157524073,8.34032336915964,-0.5602217939189096,-1.3982129572806299,0.27776936944280983
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,22,7.58911212120817,7.385150434703361,0.20396168650480906,0.4998079294092497,-0.09188455639963067
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,23,6.601205932508959,6.849452700876045,-0.24824676836708548,-0.19002613599372076,-0.3064674007404502
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,10,7.783865901437855,6.777519235089985,1.00634666634787,-0.44895874008335923,2.4616520727791
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,13,7.699658866310455,8.108324416342656,-0.4086655500322012,-0.8355084200944312,0.018177320030029698
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,15,7.382725927669775,7.3124827771119,0.07024315055787511,-0.11934142570293993,0.25982772681869015
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,18,7.741098208819375,6.80344789693566,0.937650311883715,0.8064281794506094,1.0688724443168205
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,3,8.410453336440746,8.46072967382841,-0.05027633738766468,0.3941175469910192,-0.49467022176634945
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,4,7.1060919661755,7.11192044096786,-0.005828474792360261,-0.030948463456980768,0.019291513872260246
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,5,6.280664668195515,7.175731854580695,-0.8950671863851802,-0.12158670333027999,-1.6685476694400796
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,6,7.117197210866795,7.320499200549319,-0.2033019896825241,0.053260161963070374,-0.4598641413281195
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,7,7.849466371800765,7.684803090341715,0.16466328145904985,0.21740521835601978,0.11192134456207992
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,9,7.150568192882395,6.89588173191194,0.2546864609704551,1.6200089225782204,-1.1106360006373102
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,10,6.90284654063972,6.777519235089985,0.12532730554973526,-1.213483170747339,1.4641377818468104
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,11,7.383979712675705,7.2315270773456355,0.1524526353300697,1.30268309585112,-0.9977778251909806
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,7.5374057703534,7.0923788204733995,0.4450269498800008,0.22715481388058034,0.6628990858794204
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,13,7.405503495222885,8.108324416342656,-0.7028209211197707,-0.04736033982083043,-1.35828150241871
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,14,6.85468431382165,7.080276528296984,-0.22559221447533417,0.09317032527023006,-0.5443547542209002
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,15,7.413293825879495,7.3124827771119,0.10081104876759461,0.3221372069204893,-0.12051510938530008
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,16,6.864279823561445,6.220899163362105,0.6433806601993393,0.4806159624027,0.8061453579959803
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,17,7.371619763934655,7.06262842050373,0.30899134343092527,0.9644820764574895,-0.34649938959563986
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,18,7.039159981102211,6.80344789693566,0.23571208416655054,1.3687376765777408,-0.8973135082446397
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,19,6.96710715550774,7.22865398539449,-0.2615468298867496,-0.05560252763929974,-0.46749113213420035
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,20,7.388233999065835,7.256293497764785,0.13194050130104973,0.3122726754518901,-0.048391672849789735
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,21,7.196062216472326,8.34032336915964,-1.1442611526873137,-1.3577104480779694,-0.9308118572966597
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,22,7.285432585752505,7.385150434703361,-0.09971784895085545,0.2711817324354202,-0.4706174303371302
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,23,6.8596719587156,6.849452700876045,0.01021925783955524,0.11691130046318943,-0.09647278478407983
unc20_pooled,50,1.0,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,24,6.5158601451470695,6.921690873411221,-0.4058307282641511,0.28831144778443996,-1.0999729043127404
