"NGenes","Correlation","Direction","PValue","FDR","set","config","comp","label","cell_floor","case","reference","correlation_setting","n_patients","assayed_fraction","FDR_global"
182,0.01,"Up",3.08256555403223e-08,1.07889794391128e-07,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AAH","fixed001",7,0.94,5.02458185307253e-07
183,0.118825302259575,"Up",0.189965842121481,0.225739750727762,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","estimated",8,0.98,0.377882862519351
159,0.0876797843968889,"Up",0.104922310186624,0.225739750727762,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","estimated",8,0.99,0.306606925190104
73,0.0379276281564453,"Up",0.143629074671298,0.225739750727762,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","estimated",8,0.988505747126437,0.347631056047219
144,0.0228764065261686,"Up",0.0524074418030221,0.183426046310577,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","estimated",8,0.955,0.233458061734077
184,0.0567071789902441,"Down",0.406595977178072,0.406595977178072,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","estimated",8,0.93,0.589451688724779
153,0.0243004987524192,"Up",0.19349121490951,0.225739750727762,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","estimated",8,0.975,0.380315450512464
182,0.0587753913036781,"Up",0.0507477406469848,0.183426046310577,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","estimated",8,0.94,0.233458061734077
183,0.01,"Up",4.15654766830351e-05,9.69861122604153e-05,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","fixed001",8,0.98,0.000208466852287222
159,0.01,"Up",8.40289788118984e-06,2.94101425841645e-05,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","fixed001",8,0.99,5.07286057271831e-05
73,0.01,"Up",0.0154286639844414,0.0216001295782179,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","fixed001",8,0.988505747126437,0.0317295991578142
144,0.01,"Up",0.0020135035864116,0.0035236312762203,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","fixed001",8,0.955,0.00556273024720493
184,0.01,"Down",0.0773896888050131,0.0773896888050131,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","fixed001",8,0.93,0.123068480733826
153,0.01,"Up",0.0499645507794605,0.0582919759093706,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","fixed001",8,0.975,0.0852798091837912
182,0.01,"Up",1.76889934258165e-06,1.23822953980716e-05,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","AIS","fixed001",8,0.94,1.44165296420405e-05
172,0.0096822277481222,"Up",0.222304425612256,0.502141658147608,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","estimated",3,0.98,0.416501395112618
132,0.029058438655146,"Down",0.946418174581871,0.946418174581871,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","estimated",3,0.99,0.960530876940921
69,0.0128241603753508,"Up",0.199849000199523,0.502141658147608,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","estimated",3,0.988505747126437,0.387802226577645
125,-0.00635830391120742,"Up",0.160041237499428,0.502141658147608,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","estimated",3,0.955,0.35735235222475
179,0.0576108522451016,"Up",0.530926763667118,0.619414557611638,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","estimated",3,0.93,0.668270752723863
134,-0.0013348801855092,"Up",0.286938090370062,0.502141658147608,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","estimated",3,0.975,0.478521773519481
170,0.145530059943165,"Down",0.365815882751092,0.512142235851528,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","estimated",3,0.94,0.549566717865695
172,0.01,"Up",0.0833023293099964,0.194372101723325,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","fixed001",3,0.98,0.131191107995453
132,0.01,"Down",0.912977696844886,0.912977696844886,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","fixed001",3,0.99,0.92145736585583
69,0.01,"Up",0.0465033591048693,0.162761756867042,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","fixed001",3,0.988505747126437,0.0806388035541882
125,0.01,"Up",0.142102289122692,0.198943204771768,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","fixed001",3,0.955,0.20680958149106
179,0.01,"Up",0.131765954274829,0.198943204771768,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","fixed001",3,0.93,0.196144753852029
134,0.01,"Up",0.344059994219672,0.401403326589617,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","fixed001",3,0.975,0.42486196255914
170,0.01,"Down",0.00036302463770948,0.00254117246396636,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",30,"LUAD","MIA","fixed001",3,0.94,0.00142585580594326
178,0.0673877800038663,"Down",0.48233866363193,0.675274129084702,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","estimated",3,0.98,0.671437344260357
146,-0.00610725232590908,"Down",0.170190859702156,0.595668008957546,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","estimated",3,0.99,0.417456518247996
68,0.002329329980467,"Down",0.385740767490152,0.675046343107766,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","estimated",3,0.988505747126437,0.61612234726319
139,0.0113132298741664,"Up",0.599949916567069,0.699941569328248,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","estimated",3,0.955,0.73493864779466
184,0.384021176793344,"Up",0.384647136250613,0.675046343107766,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","estimated",3,0.93,0.61612234726319
144,-0.00209405796738452,"Up",0.853207627184844,0.853207627184844,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","estimated",3,0.975,0.888158676305112
176,0.0596606402646968,"Down",0.168074707131341,0.595668008957546,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","estimated",3,0.94,0.417456518247996
178,0.01,"Down",0.0652014966951008,0.152136825621902,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","fixed001",3,0.98,0.10509451769934
146,0.01,"Down",0.177373031496572,0.310402805119001,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","fixed001",3,0.99,0.247999211570645
68,0.01,"Down",0.359312936725347,0.503038111415485,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","fixed001",3,0.988505747126437,0.431527791655441
139,0.01,"Up",0.522022680306686,0.6090264603578,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","fixed001",3,0.955,0.573522675673265
184,0.01,"Up",3.38892275314758e-08,2.37224592720331e-07,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","fixed001",3,0.93,5.53524049680771e-07
144,0.01,"Up",0.892480899072849,0.892480899072849,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","fixed001",3,0.975,0.907293860053312
176,0.01,"Down",1.61259735062518e-05,5.64409072718814e-05,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"AIS","normal","fixed001",3,0.94,8.97923524779932e-05
187,0.0787179121008071,"Up",0.501071259423785,0.584583135994416,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","estimated",5,0.98,0.678978995899587
174,0.0317627533194133,"Up",0.161135630789432,0.375983138508676,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","estimated",5,0.99,0.415560310983273
72,0.0564268400447463,"Up",0.381051511428183,0.584583135994416,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","estimated",5,0.988505747126437,0.61612234726319
158,0.0591702067287,"Up",0.0715780176304912,0.332275672915003,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","estimated",5,0.955,0.35656852748956
186,0.217495654818505,"Up",0.439387192676169,0.584583135994416,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","estimated",5,0.93,0.651949367893192
163,0.0140608263174529,"Up",0.0949359065471437,0.332275672915003,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","estimated",5,0.975,0.35656852748956
183,0.069825060575133,"Up",0.652189808263409,0.652189808263409,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","estimated",5,0.94,0.752120683135408
187,0.01,"Up",0.0847958214746347,0.108298466025037,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","fixed001",5,0.98,0.131487191527124
174,0.01,"Up",0.00820351493773265,0.0191415348547095,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","fixed001",5,0.99,0.0203173281804725
72,0.01,"Up",0.0928272565928886,0.108298466025037,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","fixed001",5,0.988505747126437,0.142141736657861
158,0.01,"Up",1.17022291565105e-06,8.19156040955734e-06,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","fixed001",5,0.955,1.14681845733803e-05
186,0.01,"Up",0.00114010204620832,0.00399035716172912,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","fixed001",5,0.93,0.00416902987046326
163,0.01,"Up",0.0149038695928837,0.0260817717875466,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","fixed001",5,0.975,0.0326022147344332
183,0.01,"Up",0.284710341525591,0.284710341525591,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","normal","fixed001",5,0.94,0.355887926906989
186,0.0537484542063645,"Up",0.105432757109418,0.331905683501162,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","estimated",3,0.98,0.35656852748956
172,0.0654274734487611,"Up",0.620014896445576,0.723350712519839,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","estimated",3,0.99,0.7409934128252
73,0.0649718856283891,"Up",0.55204044791019,0.723350712519839,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","estimated",3,0.988505747126437,0.711841630199983
154,0.00101479646623515,"Up",0.0856600636536675,0.331905683501162,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","estimated",3,0.955,0.35656852748956
186,0.0735078294288629,"Down",0.387276903994005,0.677734581989509,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","estimated",3,0.93,0.61612234726319
161,0.0202057844975156,"Up",0.14224529292907,0.331905683501162,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","estimated",3,0.975,0.404179968902179
184,0.0463020965994794,"Up",0.982883624675565,0.982883624675565,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","estimated",3,0.94,0.990973201833388
186,0.01,"Up",3.17487911820306e-08,2.22241538274214e-07,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","fixed001",3,0.98,5.53524049680771e-07
172,0.01,"Up",0.218936135393437,0.255425491292343,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","fixed001",3,0.99,0.2996240830342
73,0.01,"Up",0.198538472889357,0.255425491292343,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","fixed001",3,0.988505747126437,0.27481314044007
154,0.01,"Up",0.03044864379677,0.0532851266443475,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","fixed001",3,0.955,0.0584901410443514
186,0.01,"Down",0.0133020102933081,0.0310380240177189,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","fixed001",3,0.93,0.0296272047441862
161,0.01,"Up",0.00263683071969707,0.00922890751893975,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","fixed001",3,0.975,0.00769075626578312
184,0.01,"Up",0.96473994593588,0.96473994593588,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Alveolar macrophages",100,"LUAD","AAH","fixed001",3,0.94,0.976699532042524
111,0.142391018071698,"Down",0.663709119250806,0.751586838810726,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","estimated",3,0.98,0.75184415690215
89,0.00260974190468177,"Up",0.138751092408614,0.464924615922169,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","estimated",3,0.99,0.347631056047219
50,-0.003509700716985,"Up",0.751586838810726,0.751586838810726,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","estimated",3,0.988505747126437,0.81014084607601
72,-0.0139702810088375,"Up",0.220698801430934,0.464924615922169,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","estimated",3,0.955,0.415883290557713
109,0.0613380257736189,"Up",0.332089011372978,0.464924615922169,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","estimated",3,0.93,0.523000085543917
86,0.00369930671303011,"Down",0.299042304314522,0.464924615922169,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","estimated",3,0.975,0.492362581851182
118,0.0126806790855777,"Up",0.219994212428379,0.464924615922169,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","estimated",3,0.94,0.415883290557713
111,0.01,"Down",0.156771390525751,0.248467447881271,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","fixed001",3,0.98,0.226139262439801
89,0.01,"Up",0.0520701008169,0.138915733295471,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","fixed001",3,0.99,0.0879526055249192
50,0.01,"Up",0.766034984870792,0.766034984870792,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","fixed001",3,0.988505747126437,0.80557227441251
72,0.01,"Up",0.177476748486622,0.248467447881271,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","fixed001",3,0.955,0.249263427574273
109,0.01,"Up",0.0155089461075266,0.108562622752686,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","fixed001",3,0.93,0.0317295991578142
86,0.01,"Down",0.240563490649722,0.280657405758009,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","fixed001",3,0.975,0.318795520129306
118,0.01,"Up",0.0595353142694877,0.138915733295471,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","normal","fixed001",3,0.94,0.0981231191014906
96,0.138677910188658,"Up",0.780696882874839,0.780696882874839,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","estimated",3,0.98,0.831152042085471
81,-0.0111082404917676,"Up",0.74717120885336,0.780696882874839,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","estimated",3,0.99,0.809228618226563
46,0.00560718722346009,"Up",0.390388335951975,0.780696882874839,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","estimated",3,0.988505747126437,0.574782432645405
47,0.00112036244154113,"Up",0.360175998715248,0.780696882874839,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","estimated",3,0.955,0.546127328284515
60,-0.0150850642161977,"Down",0.515065483969592,0.780696882874839,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","estimated",3,0.93,0.658475873623871
61,0.0140766484330971,"Up",0.589094479827212,0.780696882874839,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","estimated",3,0.975,0.703460807412715
103,0.00151529602507737,"Up",0.255083069660016,0.780696882874839,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","estimated",3,0.94,0.451940656028073
96,0.01,"Up",0.394151851679331,0.62166598924011,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","fixed001",3,0.98,0.47590186536097
81,0.01,"Up",0.781980411663903,0.781980411663903,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","fixed001",3,0.99,0.814458831317675
46,0.01,"Up",0.311893954480087,0.62166598924011,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","fixed001",3,0.988505747126437,0.39257694656567
47,0.01,"Up",0.316965696646869,0.62166598924011,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","fixed001",3,0.955,0.395903513819461
60,0.01,"Down",0.532856562205808,0.62166598924011,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","fixed001",3,0.93,0.596945839447057
61,0.01,"Up",0.494054658212138,0.62166598924011,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","fixed001",3,0.975,0.562143877401368
103,0.01,"Up",0.230285567918911,0.62166598924011,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AAH","fixed001",3,0.94,0.308679776728387
102,0.110662902563569,"Up",0.50235038313761,0.703290536392654,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","estimated",3,0.98,0.647297331631861
84,0.0298378091963695,"Up",0.424537602750024,0.703290536392654,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","estimated",3,0.99,0.607358794814122
45,0.0334800301311899,"Up",0.71014903765681,0.783654906095411,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","estimated",3,0.988505747126437,0.782123602284189
60,-0.00739463190616846,"Up",0.31306543943069,0.703290536392654,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","estimated",3,0.955,0.500290849286299
90,-0.000647227110856379,"Up",0.0611098852039626,0.340143963020151,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","estimated",3,0.93,0.245948426870269
71,0.023430938377884,"Up",0.783654906095411,0.783654906095411,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","estimated",3,0.975,0.831152042085471
109,0.00842662527360755,"Up",0.0971839894343287,0.340143963020151,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","estimated",3,0.94,0.296093276220478
102,0.01,"Up",0.0468968787832541,0.10942605049426,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","fixed001",3,0.98,0.080890912610269
84,0.01,"Up",0.17128800281163,0.299754004920352,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","fixed001",3,0.99,0.24278212572431
45,0.01,"Up",0.575173823830047,0.671036127801722,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","fixed001",3,0.988505747126437,0.639954493408175
60,0.01,"Up",0.287962771527667,0.403147880138734,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","fixed001",3,0.955,0.368140641247135
90,0.01,"Up",0.00483942803935251,0.0169379981377338,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","fixed001",3,0.93,0.011773533886783
71,0.01,"Up",0.696628586683004,0.696628586683004,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","fixed001",3,0.975,0.744593177897243
109,0.01,"Up",0.00443769779448119,0.0169379981377338,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","Interstitial Mph perivascular",30,"LUAD","AIS","fixed001",3,0.94,0.0108773645188035
179,0.20497684734202,"Down",0.289384454926256,0.301599670673382,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.98,0.498384339039663
150,0.0545910644686913,"Down",0.2437133269821,0.301599670673382,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.99,0.464432831003301
72,-0.00417717494573955,"Down",0.301599670673382,0.301599670673382,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.988505747126437,0.502954065857653
134,0.0118520078223064,"Up",0.256264991137138,0.301599670673382,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.955,0.473496241902394
183,0.0492287748284754,"Up",0.0953884841032148,0.301599670673382,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.93,0.329066552655959
142,0.030295778541787,"Down",0.125801101645855,0.301599670673382,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.975,0.358148034277486
180,0.0520151329956007,"Down",0.223636520519291,0.301599670673382,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","__broad__",50,"AAH","normal","estimated",5,0.94,0.442514817197746
179,0.01,"Down",7.99531030552148e-06,5.59671721386504e-05,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.98,4.76707913590718e-05
150,0.01,"Down",0.00905423579245375,0.0126759301094353,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.99,0.0200486649690047
72,0.01,"Down",0.364138336085971,0.364138336085971,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.988505747126437,0.445590332315728
134,0.01,"Up",0.1641783727212,0.191541434841401,"HALLMARK_GLYCOLYSIS","unc20_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.955,0.23017972858902
183,0.01,"Up",4.61560946090143e-05,0.00016154633113155,"HALLMARK_OXIDATIVE_PHOSPHORYLATION","unc20_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.93,0.000218263566032458
142,0.01,"Down",0.00437954190011941,0.0101571514907088,"HALLMARK_HYPOXIA","unc20_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.975,0.0103550185604518
180,0.01,"Down",0.00580408656611933,0.0101571514907088,"HALLMARK_INTERFERON_GAMMA_RESPONSE","unc20_pooled","macrophages","__broad__",50,"AAH","normal","fixed001",5,0.94,0.0134945012662274
180,0.0488182497543729,"Down",0.729252865989467,0.729252865989467,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","macrophages","__broad__",50,"AIS","normal","estimated",5,0.98,0.788610657407214
