"cohort","compartment","set","omissions","direction_reversals","min_p","max_p","max_FDR_candidate_family","below_floor_omissions","worst_donor"
"GSE136831","macrophages","GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",59,0,0.0116059907114516,0.0540872395439293,0.112493773438458,0,"483C"
"GSE136831","macrophages","GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",59,0,0.0867296398007158,0.153434960770606,0.164607409370407,0,"226C"
"GSE136831","macrophages","GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY",59,0,0.0404795908265186,0.0662813966654757,0.114918889820299,0,"228I"
"GSE136831","macrophages","GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II",59,0,0.274103509602177,0.51036622736401,0.515027106152722,0,"439C"
"GSE136831","macrophages","GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",59,0,0.0625208475807464,0.122210691374968,0.151205419467345,0,"084C"
"GSE136831","macrophages","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",59,0,0.110898500111044,0.297862176688041,0.303352723723765,0,"439C"
"GSE136831","macrophages","GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION",59,0,0.0293196695844653,0.0604321324173278,0.114918889820299,0,"483C"
"GSE136831","macrophages","GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME",59,0,0.0131008966470445,0.028594341811733,0.107112370508945,0,"483C"
"GSE136831","macrophages","GOBP_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER",59,0,0.0228952374717578,0.0436474156951855,0.110874469754437,0,"483C"
"GSE136831","macrophages","GOBP_PROTEIN_NEDDYLATION",59,0,0.0846952451451947,0.155042914688867,0.167143825103608,0,"084C"
"GSE136831","macrophages","GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",59,0,0.0340468500290806,0.0859009394589102,0.124895444871179,0,"483C"
"GSE136831","macrophages","GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS",59,0,0.0608500952299529,0.0966237055808397,0.134701896767959,0,"034C"
"GSE136831","macrophages","GOBP_PROTON_TRANSMEMBRANE_TRANSPORT",59,0,0.0127074508562989,0.0338905234428166,0.107112370508945,0,"137C"
"GSE136831","macrophages","GOBP_PSEUDOURIDINE_SYNTHESIS",59,0,0.0538129303975367,0.100001577464051,0.135536716677051,0,"218C"
"GSE136831","macrophages","GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",59,0,0.00673172777809097,0.0215268552424958,0.107112370508945,0,"483C"
"GSE136831","macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",59,0,0.00577037159201514,0.0178810151768067,0.107112370508945,0,"439C"
"GSE136831","macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",59,0,0.02728991467431,0.0642739773631751,0.114918889820299,0,"483C"
"GSE136831","macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",59,0,0.0299776539268671,0.0665299221472734,0.11577254168935,0,"483C"
"GSE136831","macrophages","GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",59,0,0.00406662793884941,0.0139643757094492,0.107112370508945,0,"483C"
"GSE136831","macrophages","GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS",59,0,0.0200016554623901,0.0566959511071996,0.112493773438458,0,"483C"
"GSE136831","macrophages","GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE",59,0,0.00145990239696246,0.00384819695026781,0.107112370508945,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT",59,0,0.0254518330424763,0.0570867757702264,0.112493773438458,0,"483C"
"GSE136831","macrophages","GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",59,0,0.0337947226922271,0.0858272180057229,0.125614670061356,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",59,0,0.0624343107590647,0.126383446099643,0.151205419467345,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION",59,0,0.0135490941405888,0.0337700926621737,0.107112370508945,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_CYCLASE_ACTIVITY",59,0,0.107278483251105,0.170565347271112,0.177806328994886,0,"226C"
"GSE136831","macrophages","GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",59,0,0.00234660939652552,0.0140432678348823,0.107112370508945,0,"483C"
"GSE136831","macrophages","GOBP_REGULATION_OF_CYTOKINESIS",59,0,0.0740267770433949,0.125379812663767,0.151205419467345,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_DNA_REPLICATION",59,0,0.0203951936045569,0.0538892604768091,0.112493773438458,0,"483C"
"GSE136831","macrophages","GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION",59,0,0.00489585839591076,0.0139013374300546,0.107112370508945,0,"483C"
"GSE136831","macrophages","GOBP_REGULATION_OF_EXIT_FROM_MITOSIS",59,0,0.0353109969398006,0.0738222931819981,0.121376676728358,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",59,0,0.00812626742162258,0.0585783398653579,0.112493773438458,0,"160C"
"GSE136831","macrophages","GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH",59,0,0.040402384096182,0.0648263984397403,0.114918889820299,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",59,0,0.0187218640868306,0.0567765186303779,0.107112370508945,0,"160C"
"GSE136831","macrophages","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE",59,0,0.0214555529701021,0.0741548912163535,0.121376676728358,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",59,0,0.0162567397893854,0.0506250213375048,0.112493773438458,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS",59,0,0.00515343401525945,0.0109124303440588,0.107112370508945,0,"160C"
"GSE136831","macrophages","GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION",59,0,0.00168704846829165,0.00841402605307286,0.107112370508945,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION",59,0,0.00236348683036707,0.00807854019905827,0.107112370508945,0,"483C"
"GSE136831","macrophages","GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS",59,0,0.00387503664511871,0.0213772159383132,0.107112370508945,0,"160C"
"GSE136831","macrophages","GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",59,0,0.0063159037958149,0.0358424216824516,0.107112370508945,0,"483C"
"GSE136831","macrophages","GOBP_REGULATION_OF_NUCLEAR_DIVISION",59,0,0.000630309777195994,0.005271226771391,0.107112370508945,0,"483C"
"GSE136831","macrophages","GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION",59,0,0.0116830418620217,0.0303646460046133,0.107112370508945,0,"084C"
"GSE136831","macrophages","GOBP_REGULATION_OF_SPINDLE_CHECKPOINT",59,0,0.00309961041060066,0.00880073177626656,0.107112370508945,0,"483C"
"GSE136831","macrophages","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL",59,0,0.0262052923092614,0.0633811728998448,0.110813031468443,0,"160C"
"GSE136831","macrophages","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",59,0,0.0205591334039119,0.047063811979569,0.112493773438458,0,"483C"
"GSE136831","macrophages","GOBP_RESPIRATORY_BURST",59,0,0.0335020040485183,0.0645439356703214,0.11371755884015,0,"084C"
"GSE136831","macrophages","GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY",59,0,0.0463757227795895,0.0996819838740839,0.134856974528713,0,"218C"
"GSE136831","macrophages","GOBP_RESPONSE_TO_CHEMOKINE",59,0,0.0632158736638828,0.195083270362129,0.204328922985927,0,"160C"
"GSE136831","macrophages","GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",59,0,0.0696055201396644,0.149347991144957,0.163395574470473,0,"084C"
"GSE136831","macrophages","GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",59,0,0.01157053271945,0.0355243335779093,0.107112370508945,0,"439C"
"GSE136831","macrophages","GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS",59,0,0.0215922161701822,0.0451255592571932,0.112493773438458,0,"084C"
"GSE136831","macrophages","GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",59,0,0.0204871907411458,0.063242271281782,0.114918889820299,0,"483C"
"GSE136831","macrophages","GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS",59,0,0.0544673420554913,0.115020740246754,0.14811308905094,0,"084C"
"GSE136831","macrophages","GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY",59,0,0.0695648413640629,0.126902230559145,0.151205419467345,0,"084C"
"GSE136831","macrophages","GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS",59,0,0.0452499645642389,0.105711276503895,0.14162477199886,0,"084C"
"GSE136831","macrophages","GOBP_RIBOSOME_ASSEMBLY",59,0,0.111990025306605,0.199695146161469,0.209159371098032,0,"084C"
"GSE136831","macrophages","GOBP_RIBOSOME_BIOGENESIS",59,0,0.0665848868449644,0.139141077178106,0.157693220801854,0,"084C"
"GSE136831","macrophages","GOBP_RRNA_METABOLIC_PROCESS",59,0,0.07049547718884,0.148260015199425,0.163372149277983,0,"084C"
"GSE136831","macrophages","GOBP_RRNA_PROCESSING",59,0,0.0683841712060528,0.138510675173456,0.157693220801854,0,"084C"
"GSE136831","macrophages","GOBP_SISTER_CHROMATID_SEGREGATION",59,0,0.0124826894708795,0.0329888644126528,0.107112370508945,0,"084C"
"GSE136831","macrophages","GOBP_SPINDLE_ASSEMBLY",59,0,0.0276463942479392,0.0713863372259905,0.120430385701862,0,"084C"
"GSE136831","macrophages","GOBP_SPINDLE_ORGANIZATION",59,0,0.0346305594599787,0.0821603684811333,0.124366037221441,0,"084C"
"GSE136831","macrophages","GOBP_STEROL_BIOSYNTHETIC_PROCESS",59,0,0.00970983303516492,0.0268292327406424,0.107112370508945,0,"483C"
"GSE136831","macrophages","GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT",59,0,0.00910777109365048,0.0229732388738796,0.107112370508945,0,"025I"
"GSE136831","macrophages","GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",59,0,0.0889428008880381,0.163551162785004,0.172118128454695,0,"226C"
"GSE136831","macrophages","GOBP_TRICARBOXYLIC_ACID_CYCLE",59,0,0.053770734047655,0.101945711371465,0.140812513831836,0,"084C"
"GSE136831","macrophages","GOBP_VACUOLAR_ACIDIFICATION",59,0,0.0312392431634571,0.0563353507985851,0.112493773438458,0,"084C"
"GSE136831","macrophages","HALLMARK_ADIPOGENESIS",59,0,0.0603412902167917,0.12382813820046,0.151205419467345,0,"084C"
"GSE136831","macrophages","HALLMARK_ALLOGRAFT_REJECTION",59,0,0.0411024148993615,0.115562358226482,0.14811308905094,0,"084C"
"GSE136831","macrophages","HALLMARK_ANGIOGENESIS",59,0,0.115731477877521,0.201534818895093,0.209104201764392,0,"001C"
"GSE136831","macrophages","HALLMARK_CHOLESTEROL_HOMEOSTASIS",59,0,0.00999906595809858,0.0299132840450665,0.107112370508945,0,"228I"
"GSE136831","macrophages","HALLMARK_COAGULATION",59,0,0.00250910109598276,0.011765931073143,0.107112370508945,0,"001C"
"GSE136831","macrophages","HALLMARK_COMPLEMENT",59,0,0.041260922204302,0.117352889906984,0.14811308905094,0,"483C"
"GSE136831","macrophages","HALLMARK_DNA_REPAIR",59,0,0.0786416342278339,0.147076965730277,0.163372149277983,0,"084C"
"GSE136831","macrophages","HALLMARK_E2F_TARGETS",59,0,0.00120191589702379,0.00460274882668298,0.107112370508945,0,"483C"
"GSE136831","macrophages","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",59,0,0.0571687978636993,0.109945499181932,0.1310465753404,0,"228I"
"GSE136831","macrophages","HALLMARK_ESTROGEN_RESPONSE_LATE",59,0,0.0105292263978174,0.0454276835531227,0.107112370508945,0,"160C"
"GSE136831","macrophages","HALLMARK_FATTY_ACID_METABOLISM",59,0,0.0690972519109565,0.127215119327016,0.151205419467345,0,"218C"
"GSE136831","macrophages","HALLMARK_G2M_CHECKPOINT",59,0,0.00518684456092233,0.0200349043779869,0.107112370508945,0,"483C"
"GSE136831","macrophages","HALLMARK_GLYCOLYSIS",59,0,0.0114665801908411,0.0380768811415829,0.107112370508945,0,"483C"
"GSE136831","macrophages","HALLMARK_MTORC1_SIGNALING",59,0,0.0233601930700793,0.0579332796060929,0.112493773438458,0,"483C"
"GSE136831","macrophages","HALLMARK_MYC_TARGETS_V1",59,0,0.0238818878592924,0.0450791171318028,0.112493773438458,0,"483C"
"GSE136831","macrophages","HALLMARK_MYC_TARGETS_V2",59,0,0.0186989571774164,0.0337999636824597,0.107112370508945,0,"218C"
"GSE136831","macrophages","HALLMARK_OXIDATIVE_PHOSPHORYLATION",59,0,0.0773009097231694,0.127647498141825,0.151205419467345,0,"084C"
"GSE136831","macrophages","HALLMARK_TGF_BETA_SIGNALING",59,0,0.567205055438264,0.781761777395841,0.781761777395841,0,"439C"
