"NGenes","Correlation","Direction","PValue","FDR","set","n_first","n_second","residual_df","genes_tested","method","FDR_family","cohort","compartment","label","FDR_exploratory_subtype_family"
16,0.0364002417391514,"Up",0.388170820977736,0.955829230116166,"GOBP_MIDBODY_ABSCISSION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
360,0.00209415622238099,"Up",0.849278564601896,0.955829230116166,"GOBP_ORGANELLE_FISSION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
42,0.0487674458673829,"Down",0.266988526750653,0.891683298385687,"GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION",12,9,19,14017,"voom_TMM",0.891683298385687,"GSE135893","macrophages","Macrophages",0.845362088079937
48,0.0638763131357777,"Up",0.596847826422446,0.955829230116166,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
32,0.0401138695648512,"Up",0.738854863323328,0.955829230116166,"GOBP_DNA_REPLICATION_INITIATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
18,0.091576265813601,"Up",0.347510985632807,0.953307830300056,"GOBP_COPII_COATED_VESICLE_CARGO_LOADING",12,9,19,14017,"voom_TMM",0.953307830300056,"GSE135893","macrophages","Macrophages",0.912291560626642
33,0.112597285163671,"Down",0.761810996494352,0.955829230116166,"GOBP_CELL_REDOX_HOMEOSTASIS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
115,0.0151108347072689,"Down",0.744266458357243,0.955829230116166,"GOBP_MITOTIC_SPINDLE_ORGANIZATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
39,0.00960530941044489,"Up",0.191950074208613,0.775182991996323,"GOBP_CELL_CYCLE_DNA_REPLICATION",12,9,19,14017,"voom_TMM",0.775182991996323,"GSE135893","macrophages","Macrophages",0.724777004339419
242,0.00468482039391105,"Up",0.482643748633094,0.955829230116166,"GOBP_DNA_REPLICATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
141,0.0138450256323714,"Down",0.74007162445273,0.955829230116166,"GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
58,0.0226304201582266,"Up",0.56316383246787,0.955829230116166,"GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
40,0.054833444079801,"Up",0.904541570656825,0.959362271908754,"GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",12,9,19,14017,"voom_TMM",0.959362271908754,"GSE135893","macrophages","Macrophages",0.95697876315867
36,0.0161013624194955,"Up",0.496668594938884,0.955829230116166,"GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
15,0.11928667437092,"Down",0.204188440938819,0.809048539568904,"GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",12,9,19,14017,"voom_TMM",0.809048539568904,"GSE135893","macrophages","Macrophages",0.745287809426688
15,0.14399001181483,"Up",0.0931462200173377,0.525980298805027,"GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY",12,9,19,14017,"voom_TMM",0.525980298805027,"GSE135893","macrophages","Macrophages",0.49749698029831
32,0.0129397135319959,"Up",0.872718652196155,0.955829230116166,"GOBP_RESPIRATORY_BURST",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
34,0.0205999972491527,"Up",0.733931218535655,0.955829230116166,"GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
59,0.0228288056606887,"Down",0.432117824871415,0.955829230116166,"GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
65,-0.000895418258259239,"Up",0.65027616487778,0.955829230116166,"GOBP_MITOTIC_SPINDLE_ASSEMBLY",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
38,0.10495066326918,"Up",0.729792904314789,0.955829230116166,"GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
35,-0.0110812309790852,"Up",0.838115516688204,0.955829230116166,"GOBP_DNA_STRAND_ELONGATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
66,0.0420424010798027,"Down",0.842983169787221,0.955829230116166,"GOBP_CELLULAR_OXIDANT_DETOXIFICATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
162,0.00808754560404297,"Down",0.377470165355576,0.955829230116166,"GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
239,0.0104910787076895,"Down",0.785677152229507,0.955829230116166,"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
29,0.17851865372778,"Down",0.873268126912371,0.955829230116166,"GOBP_TRICARBOXYLIC_ACID_CYCLE",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
358,0.00710065110073706,"Down",0.846165765622827,0.955829230116166,"GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
89,0.00268135789576441,"Up",0.722744742178775,0.955829230116166,"GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
48,0.023886906909119,"Down",0.864105057157581,0.955829230116166,"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
30,0.0626179764879964,"Up",0.598969070783295,0.955829230116166,"GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
108,0.00371949072008841,"Up",0.348960674248661,0.953307830300056,"GOBP_REGULATION_OF_DNA_REPLICATION",12,9,19,14017,"voom_TMM",0.953307830300056,"GSE135893","macrophages","Macrophages",0.912291560626642
19,0.0547491754314688,"Up",0.351046311355569,0.953307830300056,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB",12,9,19,14017,"voom_TMM",0.953307830300056,"GSE135893","macrophages","Macrophages",0.912291560626642
20,0.00875048059139763,"Down",0.387098581617328,0.955829230116166,"GOBP_REGULATION_OF_CYCLASE_ACTIVITY",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
20,0.0323962280782694,"Up",0.291647520186654,0.891683298385687,"GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL",12,9,19,14017,"voom_TMM",0.891683298385687,"GSE135893","macrophages","Macrophages",0.845362088079937
19,0.0156651086458923,"Down",0.44829331946918,0.955829230116166,"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
62,0.0360188944606388,"Up",0.258985711768324,0.891683298385687,"GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.891683298385687,"GSE135893","macrophages","Macrophages",0.845362088079937
15,0.0080086468100663,"Down",0.853400048195334,0.955829230116166,"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
21,0.0785169243910131,"Down",0.417731197113226,0.955829230116166,"GOBP_MICROTUBULE_ANCHORING",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
150,0.0246849854519407,"Up",0.0474749677650505,0.383451662717716,"GOBP_HUMORAL_IMMUNE_RESPONSE",12,9,19,14017,"voom_TMM",0.383451662717716,"GSE135893","macrophages","Macrophages",0.35851786001883
36,0.0174925975592349,"Up",0.596245405552925,0.955829230116166,"GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
22,0.140574914444824,"Up",0.00556248181484267,0.233624236223392,"GOBP_COLLAGEN_CATABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.233624236223392,"GSE135893","macrophages","Macrophages",0.230033239908759
26,0.0656900147911328,"Up",0.0596120555655937,0.431673505819816,"GOBP_MATERNAL_PLACENTA_DEVELOPMENT",12,9,19,14017,"voom_TMM",0.431673505819816,"GSE135893","macrophages","Macrophages",0.407970005277032
57,0.0287534158758981,"Down",0.820224679268546,0.955829230116166,"GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
62,0.0605189888062932,"Down",0.82378973387326,0.955829230116166,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
48,0.050422878341038,"Up",0.789795978428162,0.955829230116166,"GOBP_STEROL_BIOSYNTHETIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
82,0.0128985496187088,"Up",0.236711131502441,0.891683298385687,"GOBP_DNA_CONFORMATION_CHANGE",12,9,19,14017,"voom_TMM",0.891683298385687,"GSE135893","macrophages","Macrophages",0.837409248760198
22,0.0120595533382716,"Down",0.723389397102043,0.955829230116166,"GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
38,0.0136500303375713,"Down",0.691426742561728,0.955829230116166,"GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
38,0.0249335167503012,"Up",0.124931694182915,0.570340343008958,"GOBP_NUCLEOSIDE_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.570340343008958,"GSE135893","macrophages","Macrophages",0.547200820521166
46,0.0252063720897059,"Up",0.626851733965712,0.955829230116166,"GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
21,0.00315752415533266,"Up",0.0823692077522369,0.519665557644575,"GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS",12,9,19,14017,"voom_TMM",0.519665557644575,"GSE135893","macrophages","Macrophages",0.487536662101078
138,0.00619291014751871,"Up",0.928259709982503,0.964448089028991,"GOBP_CYTOKINESIS",12,9,19,14017,"voom_TMM",0.964448089028991,"GSE135893","macrophages","Macrophages",0.963083303997346
22,0.03337881896054,"Up",0.0124497335966082,0.27181682015308,"GOBP_DENDRITIC_CELL_CHEMOTAXIS",12,9,19,14017,"voom_TMM",0.27181682015308,"GSE135893","macrophages","Macrophages",0.230062840079445
436,0.0256061442297444,"Up",0.5702911790745,0.955829230116166,"GOBP_MITOCHONDRION_ORGANIZATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
57,0.0549543031556096,"Up",0.537527488361682,0.955829230116166,"GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
70,0.00152442879639562,"Down",0.893413144878822,0.959362271908754,"GOBP_REGULATION_OF_CYTOKINESIS",12,9,19,14017,"voom_TMM",0.959362271908754,"GSE135893","macrophages","Macrophages",0.95697876315867
21,0.0398633610303972,"Up",0.53176706711223,0.955829230116166,"GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
26,0.0318923844152514,"Up",0.78695732100933,0.955829230116166,"GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
26,0.14480489520155,"Down",0.645693610339825,0.955829230116166,"GOBP_PROTEIN_NEDDYLATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
18,-0.00283520276704734,"Up",0.825782235091532,0.955829230116166,"GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
19,0.179681875134587,"Down",0.85339088412959,0.955829230116166,"GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
357,0.0229657976645674,"Up",0.430722188106248,0.955829230116166,"GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
66,0.0823302600130832,"Up",0.0446935036098778,0.383451662717716,"GOBP_RESPONSE_TO_CHEMOKINE",12,9,19,14017,"voom_TMM",0.383451662717716,"GSE135893","macrophages","Macrophages",0.35851786001883
114,0.0191474734454375,"Up",0.963563284653885,0.982273251346194,"GOBP_SPINDLE_ASSEMBLY",12,9,19,14017,"voom_TMM",0.982273251346194,"GSE135893","macrophages","Macrophages",0.981490043438144
18,0.0358883617199092,"Down",0.123573869210415,0.570340343008958,"GOBP_KINETOCHORE_ORGANIZATION",12,9,19,14017,"voom_TMM",0.570340343008958,"GSE135893","macrophages","Macrophages",0.547200820521166
215,0.013609772824499,"Up",0.930331971147406,0.964448089028991,"GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",12,9,19,14017,"voom_TMM",0.964448089028991,"GSE135893","macrophages","Macrophages",0.963083303997346
18,0.0451705028548435,"Up",0.0217629935974521,0.296544755552236,"GOBP_AMP_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.296544755552236,"GSE135893","macrophages","Macrophages",0.264783088769
402,0.00837515013554666,"Up",0.681155534992885,0.955829230116166,"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
50,0.00514049368156282,"Up",0.0551014938694986,0.417505338005036,"GOBP_MEMBRANE_BIOGENESIS",12,9,19,14017,"voom_TMM",0.417505338005036,"GSE135893","macrophages","Macrophages",0.393263092572485
39,0.0704211036863597,"Down",0.839534325712455,0.955829230116166,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
171,0.02278243157354,"Down",0.653842631970965,0.955829230116166,"GOBP_SPINDLE_ORGANIZATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
24,0.164945130053185,"Up",0.257965530864534,0.891683298385687,"GOBP_MATURATION_OF_LSU_RRNA",12,9,19,14017,"voom_TMM",0.891683298385687,"GSE135893","macrophages","Macrophages",0.845362088079937
347,0.00573963371200307,"Down",0.703206130350845,0.955829230116166,"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
433,0.00881348653847168,"Down",0.804499474489917,0.955829230116166,"GOBP_CELL_CYCLE_PHASE_TRANSITION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
20,0.0895415103494272,"Up",0.543107454506363,0.955829230116166,"GOBP_AMINOGLYCAN_CATABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
53,0.0139909898512463,"Up",0.683677328677063,0.955829230116166,"GOBP_MEIOTIC_CHROMOSOME_SEGREGATION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
15,-0.0274931160184702,"Down",0.27167627728472,0.891683298385687,"GOBP_REGULATION_OF_EXIT_FROM_MITOSIS",12,9,19,14017,"voom_TMM",0.891683298385687,"GSE135893","macrophages","Macrophages",0.845362088079937
40,0.0805722156336634,"Up",0.637019126987975,0.955829230116166,"GOBP_GLUTATHIONE_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
34,0.0663734527160077,"Down",0.800605255985602,0.955829230116166,"GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
115,0.0330502735880604,"Up",0.016664128049533,0.27181682015308,"GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",12,9,19,14017,"voom_TMM",0.27181682015308,"GSE135893","macrophages","Macrophages",0.230316216361851
16,0.0606843118004037,"Up",0.614245611737916,0.955829230116166,"GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
81,0.0272735972036188,"Up",0.00899720893192903,0.269916267957871,"GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",12,9,19,14017,"voom_TMM",0.269916267957871,"GSE135893","macrophages","Macrophages",0.230062840079445
298,0.0145924686320577,"Down",0.723430774242013,0.955829230116166,"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
60,0.0233185576058105,"Up",0.0254181219044774,0.296544755552236,"GOBP_COLLAGEN_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.296544755552236,"GSE135893","macrophages","Macrophages",0.265074699860978
96,0.0430886989999389,"Up",0.0119106126000448,0.27181682015308,"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",12,9,19,14017,"voom_TMM",0.27181682015308,"GSE135893","macrophages","Macrophages",0.230062840079445
26,0.0567959334777513,"Up",0.319275012924714,0.918462365947807,"GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE",12,9,19,14017,"voom_TMM",0.918462365947807,"GSE135893","macrophages","Macrophages",0.874015347881405
19,0.0166315869018358,"Up",0.290195855900514,0.891683298385687,"GOBP_LUNG_CELL_DIFFERENTIATION",12,9,19,14017,"voom_TMM",0.891683298385687,"GSE135893","macrophages","Macrophages",0.845362088079937
20,0.0939832599647037,"Up",0.0556673784006714,0.417505338005036,"GOBP_DECIDUALIZATION",12,9,19,14017,"voom_TMM",0.417505338005036,"GSE135893","macrophages","Macrophages",0.393263092572485
21,0.0220678989480438,"Up",0.285640318582085,0.891683298385687,"GOBP_MEMBRANE_RAFT_ORGANIZATION",12,9,19,14017,"voom_TMM",0.891683298385687,"GSE135893","macrophages","Macrophages",0.845362088079937
24,0.00280200902247514,"Up",0.503547100651068,0.955829230116166,"GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
63,0.018481920050582,"Up",0.677344491420043,0.955829230116166,"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
21,-0.00943858759738256,"Up",0.0301017631831972,0.301017631831972,"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL",12,9,19,14017,"voom_TMM",0.301017631831972,"GSE135893","macrophages","Macrophages",0.274678589046674
36,0.0220296615073645,"Up",0.0976820554923622,0.525980298805027,"GOBP_ACTIN_NUCLEATION",12,9,19,14017,"voom_TMM",0.525980298805027,"GSE135893","macrophages","Macrophages",0.49749698029831
26,0.0776587352777265,"Up",0.793286696810354,0.955829230116166,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN",12,9,19,14017,"voom_TMM",0.955829230116166,"GSE135893","macrophages","Macrophages",0.952160802367319
99,0.0500266277811248,"Up",0.0142890443929958,0.27181682015308,"GOBP_GRANULOCYTE_CHEMOTAXIS",12,9,19,14017,"voom_TMM",0.27181682015308,"GSE135893","macrophages","Macrophages",0.230062840079445
206,0.0110459536102898,"Up",0.103261858482331,0.528902201982672,"GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.528902201982672,"GSE135893","macrophages","Macrophages",0.502541044614012
117,0.046717354079311,"Up",0.0168267555332859,0.27181682015308,"GOBP_GRANULOCYTE_MIGRATION",12,9,19,14017,"voom_TMM",0.27181682015308,"GSE135893","macrophages","Macrophages",0.230316216361851
18,0.0295374011618589,"Up",0.237074764489189,0.891683298385687,"GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",12,9,19,14017,"voom_TMM",0.891683298385687,"GSE135893","macrophages","Macrophages",0.837409248760198
54,0.0137372185688269,"Up",0.0890855241676414,0.519665557644575,"GOBP_PLATELET_AGGREGATION",12,9,19,14017,"voom_TMM",0.519665557644575,"GSE135893","macrophages","Macrophages",0.487743244817837
