"compartment","set","NGenes","Correlation","Direction","PValue","FDR","n_first","n_second","residual_df","genes_tested","method","FDR_family","cohort","frozen_candidate","FDR_global","eligible","not_tested_reason"
"macrophages","GOBP_GLUTATHIONE_METABOLIC_PROCESS",40,0.0818197885494437,"Up",0.642497678316576,0.889451277040021,12,9,19,14203,"voom_TMM",0.889451277040021,"GSE135893",TRUE,0.922781089308149,TRUE,""
"macrophages","GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",35,0.0564672645529051,"Down",0.670365710193735,0.899422107527221,12,9,19,14203,"voom_TMM",0.899422107527221,"GSE135893",TRUE,0.930452952946495,TRUE,""
"macrophages","GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",115,0.0350459274298166,"Up",0.0250815314703463,0.31278145127726,12,9,19,14203,"voom_TMM",0.31278145127726,"GSE135893",TRUE,0.303367094927046,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",16,0.0760890593942603,"Up",0.497350302089255,0.836811619388271,12,9,19,14203,"voom_TMM",0.836811619388271,"GSE135893",TRUE,0.865253265278568,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",81,0.028781125711647,"Up",0.0134634244244846,0.311898165086564,12,9,19,14203,"voom_TMM",0.311898165086564,"GSE135893",TRUE,0.298951448799952,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE",319,0.0120763543088183,"Up",0.41773482742546,0.757456402695191,12,9,19,14203,"voom_TMM",0.757456402695191,"GSE135893",TRUE,0.798343359884228,TRUE,""
"macrophages","GOBP_COLLAGEN_METABOLIC_PROCESS",62,0.0304797267295207,"Up",0.0412452295100019,0.39008627321378,12,9,19,14203,"voom_TMM",0.39008627321378,"GSE135893",TRUE,0.392100330577273,TRUE,""
"macrophages","GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",97,0.0464374257432464,"Up",0.0184259148272264,0.311898165086564,12,9,19,14203,"voom_TMM",0.311898165086564,"GSE135893",TRUE,0.298951448799952,TRUE,""
"macrophages","GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE",26,0.0588328528072265,"Up",0.323838398998656,0.700548373344032,12,9,19,14203,"voom_TMM",0.700548373344032,"GSE135893",TRUE,0.727919941112024,TRUE,""
"macrophages","GOBP_LUNG_CELL_DIFFERENTIATION",19,0.0201955962663004,"Up",0.359497444733868,0.725842459843619,12,9,19,14203,"voom_TMM",0.725842459843619,"GSE135893",TRUE,0.754647528614897,TRUE,""
"macrophages","GOBP_DECIDUALIZATION",20,0.0865483075059773,"Up",0.0581273594511565,0.424931041505006,12,9,19,14203,"voom_TMM",0.424931041505006,"GSE135893",TRUE,0.434245567664522,TRUE,""
"macrophages","GOBP_MEMBRANE_RAFT_ORGANIZATION",21,0.0202091370505611,"Up",0.297868616622413,0.693935678285182,12,9,19,14203,"voom_TMM",0.693935678285182,"GSE135893",TRUE,0.713760647378235,TRUE,""
"macrophages","GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS",25,0.00481562616240179,"Up",0.60447073181225,0.877724624275323,12,9,19,14203,"voom_TMM",0.877724624275323,"GSE135893",TRUE,0.909371669445764,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION",66,0.00564991836787961,"Up",0.387262069656079,0.743095906158836,12,9,19,14203,"voom_TMM",0.743095906158836,"GSE135893",TRUE,0.778147599845574,TRUE,""
"macrophages","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL",21,-0.0130957131968028,"Up",0.0437113868703753,0.39008627321378,12,9,19,14203,"voom_TMM",0.39008627321378,"GSE135893",TRUE,0.392100330577273,TRUE,""
"macrophages","GOBP_ACTIN_NUCLEATION",38,0.0200781145687567,"Up",0.0790305029200778,0.503690253160324,12,9,19,14203,"voom_TMM",0.503690253160324,"GSE135893",TRUE,0.501843693542494,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN",26,0.0714778141379728,"Up",0.757489109606094,0.90217804065445,12,9,19,14203,"voom_TMM",0.90217804065445,"GSE135893",TRUE,0.943148205097784,TRUE,""
"macrophages","GOBP_GRANULOCYTE_CHEMOTAXIS",100,0.0505653984587053,"Up",0.0196456656205756,0.311898165086564,12,9,19,14203,"voom_TMM",0.311898165086564,"GSE135893",TRUE,0.298951448799952,TRUE,""
"macrophages","GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",207,0.0100331047746077,"Up",0.116725412316407,0.513873749646529,12,9,19,14203,"voom_TMM",0.513873749646529,"GSE135893",TRUE,0.538719060655383,TRUE,""
"macrophages","GOBP_GRANULOCYTE_MIGRATION",118,0.0469651286622987,"Up",0.0217433492113487,0.311898165086564,12,9,19,14203,"voom_TMM",0.311898165086564,"GSE135893",TRUE,0.298951448799952,TRUE,""
"macrophages","GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",18,0.0194042092212277,"Up",0.130794528218605,0.543694901614593,12,9,19,14203,"voom_TMM",0.543694901614593,"GSE135893",TRUE,0.563081528263146,TRUE,""
"macrophages","GOBP_PLATELET_AGGREGATION",55,0.0139139835123592,"Up",0.10072168618962,0.51271617080643,12,9,19,14203,"voom_TMM",0.51271617080643,"GSE135893",TRUE,0.52653601368531,TRUE,""
"macrophages","GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE135893",NA,NA,FALSE,"set intersection outside 15 to 500 genes"
"macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE135893",NA,NA,FALSE,"set intersection outside 15 to 500 genes"
"macrophages","GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE135893",NA,NA,FALSE,"set intersection outside 15 to 500 genes"
"macrophages","GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE135893",NA,NA,FALSE,"set intersection outside 15 to 500 genes"
"macrophages","GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE135893",NA,NA,FALSE,"set intersection outside 15 to 500 genes"
"macrophages","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE135893",NA,NA,FALSE,"set intersection outside 15 to 500 genes"
"macrophages","GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE135893",NA,NA,FALSE,"set intersection outside 15 to 500 genes"
"macrophages","GOBP_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE135893",NA,NA,FALSE,"set intersection outside 15 to 500 genes"
"macrophages","GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE135893",NA,NA,FALSE,"set intersection outside 15 to 500 genes"
"fibroblasts","GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE135893",NA,NA,FALSE,"set intersection outside 15 to 500 genes"
