"compartment","set","NGenes","Direction","PValue","FDR","Correlation","correlation_setting","n_first","n_second","residual_df","genes_tested","method","FDR_family","cohort","frozen_candidate","FDR_global","eligible","not_tested_reason"
"macrophages","GOBP_REGULATION_OF_CYTOKINESIS",81,"Up",0.00165514021702203,0.0236552156564171,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0236552156564171,"GSE136831",TRUE,0.0514355451020014,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",23,"Up",0.000292802363353073,0.00594100546575458,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00594100546575458,"GSE136831",TRUE,0.0138519046627344,TRUE,""
"macrophages","GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION",35,"Up",0.00393388241421038,0.0462615121142578,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0462615121142578,"GSE136831",TRUE,0.0980878869256175,TRUE,""
"macrophages","GOBP_PROTEIN_NEDDYLATION",25,"Up",9.67402614901297e-05,0.00245996664932044,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00245996664932044,"GSE136831",TRUE,0.00585803743434802,TRUE,""
"macrophages","GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",28,"Up",0.0115635632046154,0.0936876964598729,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0936876964598729,"GSE136831",TRUE,0.185970157653882,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",15,"Up",0.00226613974119618,0.0302458216332645,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0302458216332645,"GSE136831",TRUE,0.0647139498204836,TRUE,""
"macrophages","GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",18,"Up",0.00757852062491629,0.0703257980264744,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0703257980264744,"GSE136831",TRUE,0.145032954114098,TRUE,""
"macrophages","GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX",19,"Up",0.00309925689527458,0.0383901222916911,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0383901222916911,"GSE136831",TRUE,0.0815150208324322,TRUE,""
"macrophages","GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",425,"Up",4.84632842896984e-05,0.00137523348752507,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00137523348752507,"GSE136831",TRUE,0.00335663675567277,TRUE,""
"macrophages","GOBP_RESPONSE_TO_CHEMOKINE",83,"Up",0.0117769032153183,0.0945048217032508,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0945048217032508,"GSE136831",TRUE,0.187106211953115,TRUE,""
"macrophages","GOBP_SPINDLE_ASSEMBLY",121,"Up",6.6015382825843e-06,0.000263792080761226,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000263792080761226,"GSE136831",TRUE,0.000692638625549958,TRUE,""
"macrophages","GOBP_KINETOCHORE_ORGANIZATION",21,"Up",9.33255225290437e-05,0.00243641830815823,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00243641830815823,"GSE136831",TRUE,0.00581747389553104,TRUE,""
"macrophages","GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",233,"Up",2.87578354163868e-06,0.000126534475832102,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000126534475832102,"GSE136831",TRUE,0.000334886573524671,TRUE,""
"macrophages","GOBP_AMP_METABOLIC_PROCESS",20,"Up",0.000730718511186087,0.0126614765035607,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0126614765035607,"GSE136831",TRUE,0.0288933733695484,TRUE,""
"macrophages","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE",461,"Up",0.000107358610524158,0.00267781094785096,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00267781094785096,"GSE136831",TRUE,0.0063914561557556,TRUE,""
"macrophages","GOBP_MEMBRANE_BIOGENESIS",60,"Up",0.0127765168623658,0.0986841026292394,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0986841026292394,"GSE136831",TRUE,0.193847983535237,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN",35,"Up",0.000179144163581147,0.00398595763968052,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00398595763968052,"GSE136831",TRUE,0.00935167833236165,TRUE,""
"macrophages","GOBP_SPINDLE_ORGANIZATION",186,"Up",9.37940267646431e-06,0.00034980705600985,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00034980705600985,"GSE136831",TRUE,0.000920310464467521,TRUE,""
"macrophages","GOBP_MATURATION_OF_LSU_RRNA",24,"Up",1.22046417015397e-05,0.000430570963092157,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000430570963092157,"GSE136831",TRUE,0.00108326782988435,TRUE,""
"macrophages","GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",395,"Up",2.22676761372674e-05,0.000703227578657574,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.000703227578657574,"GSE136831",TRUE,0.00176097435840763,TRUE,""
"macrophages","GOBP_CELL_CYCLE_PHASE_TRANSITION",492,"Up",9.56798390635546e-05,0.0024489035932868,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0024489035932868,"GSE136831",TRUE,0.00582712215262349,TRUE,""
"macrophages","GOBP_AMINOGLYCAN_CATABOLIC_PROCESS",28,"Up",0.00768367191741416,0.0709652340297024,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0709652340297024,"GSE136831",TRUE,0.146182892834538,TRUE,""
"macrophages","GOBP_MEIOTIC_CHROMOSOME_SEGREGATION",84,"Up",0.00154038320658263,0.0225956655641287,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0225956655641287,"GSE136831",TRUE,0.0491743430961949,TRUE,""
"macrophages","GOBP_REGULATION_OF_EXIT_FROM_MITOSIS",16,"Up",0.00539084523734937,0.0573656248626634,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0573656248626634,"GSE136831",TRUE,0.120338911922116,TRUE,""
"macrophages","GOBP_GLUTATHIONE_METABOLIC_PROCESS",49,"Up",0.00431831398266656,0.0494459577664393,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0494459577664393,"GSE136831",TRUE,0.10519809948119,TRUE,""
"macrophages","GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",42,"Up",0.00947217712664779,0.0815231772042917,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0815231772042917,"GSE136831",TRUE,0.166186524852792,TRUE,""
"macrophages","GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",125,"Up",0.000432605044695999,0.00842826544790812,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00842826544790812,"GSE136831",TRUE,0.0193431040449093,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",18,"Up",0.000728524113982589,0.0126614765035607,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0126614765035607,"GSE136831",TRUE,0.0288933733695484,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",86,"Up",0.000543776277000174,0.0101921664577389,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0101921664577389,"GSE136831",TRUE,0.0235281056076647,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE",345,"Up",0.000323605076608211,0.00649865374357823,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.00649865374357823,"GSE136831",TRUE,0.0149748602481101,TRUE,""
"macrophages","GOBP_COLLAGEN_METABOLIC_PROCESS",91,"Up",0.0536457071388376,0.233678074700431,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.233678074700431,"GSE136831",TRUE,0.392433649701329,TRUE,""
"macrophages","GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",106,"Up",0.000609215511660576,0.0110962229937805,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0110962229937805,"GSE136831",TRUE,0.0257205449285543,TRUE,""
"macrophages","GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE",29,"Up",0.0008570836508725,0.0144048908876254,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0144048908876254,"GSE136831",TRUE,0.0319806881982249,TRUE,""
"macrophages","GOBP_LUNG_CELL_DIFFERENTIATION",23,"Up",0.00469027056942223,0.0523279189454628,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0523279189454628,"GSE136831",TRUE,0.110943743803945,TRUE,""
"macrophages","GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION",20,"Up",0.106476500262478,0.34235610019752,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.34235610019752,"GSE136831",TRUE,0.521488544353904,TRUE,""
"macrophages","GOBP_DECIDUALIZATION",24,"Up",0.0352299198148535,0.186638398218203,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.186638398218203,"GSE136831",TRUE,0.327097656509448,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",17,"Up",0.0580158674417903,0.244816957868589,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.244816957868589,"GSE136831",TRUE,0.40553703646481,TRUE,""
"macrophages","GOBP_MEMBRANE_RAFT_ORGANIZATION",25,"Up",0.0662621726606578,0.265591267286731,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.265591267286731,"GSE136831",TRUE,0.432110919190764,TRUE,""
"macrophages","GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS",33,"Up",0.000724718784295111,0.0126614765035607,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0126614765035607,"GSE136831",TRUE,0.0288933733695484,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION",68,"Up",0.000868024482606761,0.0145205685923214,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0145205685923214,"GSE136831",TRUE,0.0322752822532766,TRUE,""
"macrophages","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL",32,"Up",0.0275286714099547,0.163251757123895,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.163251757123895,"GSE136831",TRUE,0.294663213360981,TRUE,""
"macrophages","GOBP_ACTIN_NUCLEATION",52,"Up",0.0002733421413164,0.0056337253968159,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0056337253968159,"GSE136831",TRUE,0.0132265144818716,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN",26,"Up",0.000952658679575218,0.0155442141217356,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0155442141217356,"GSE136831",TRUE,0.0344550308104389,TRUE,""
"macrophages","GOBP_GRANULOCYTE_CHEMOTAXIS",115,"Up",0.0123114285987871,0.0970051396234411,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0970051396234411,"GSE136831",TRUE,0.191296493931594,TRUE,""
"macrophages","GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",249,"Up",0.00111051247578795,0.0174649271292595,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0174649271292595,"GSE136831",TRUE,0.0383325755893319,TRUE,""
"macrophages","GOBP_GRANULOCYTE_MIGRATION",137,"Up",0.00890569120284294,0.078019433445935,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.078019433445935,"GSE136831",TRUE,0.159146053417414,TRUE,""
"macrophages","GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",23,"Up",0.0333524745849048,0.180897909244442,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.180897909244442,"GSE136831",TRUE,0.320431707322064,TRUE,""
"macrophages","GOBP_PLATELET_AGGREGATION",69,"Up",0.00473213617560472,0.0526450149536025,0.01,"fixed_0.01",32,27,57,24761,"voom_TMM",0.0526450149536025,"GSE136831",TRUE,0.111684737311544,TRUE,""
