"compartment","set","NGenes","Correlation","Direction","PValue","FDR","n_first","n_second","residual_df","genes_tested","method","FDR_family","cohort","frozen_candidate","FDR_global","eligible","not_tested_reason"
"macrophages","GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",138,0.0769674023816879,"Up",0.019854887115871,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",451,0.222125039193697,"Up",0.118121594056413,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION",17,0.163949453569743,"Up",0.0142604340302657,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",38,0.151558743912151,"Up",0.0225711685769906,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY",20,0.228262965642576,"Up",0.0788848521226825,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",20,0.295353900750918,"Up",0.103037386866443,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",419,0.0910806558014797,"Up",0.0667668233786012,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH",28,0.196935288446201,"Up",0.0550044159824939,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NUCLEAR_CHROMOSOME_SEGREGATION",301,0.0636634515005429,"Up",0.0163828548412009,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE",107,0.0845597622401061,"Up",0.242480819515422,0.779723423566115,32,27,57,24761,"voom_TMM",0.779723423566115,"GSE136831",TRUE,0.985010367951267,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",31,0.154321271969254,"Up",0.050401221082264,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY",56,0.0584564816839837,"Up",0.0427202071088008,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MATURATION_OF_SSU_RRNA",53,0.331932837639642,"Up",0.115927563592895,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CHROMOSOME_SEGREGATION",399,0.0647545948845262,"Up",0.029833437622857,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II",27,0.17560825075877,"Up",0.0605575310830949,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MITOTIC_CYTOKINESIS",84,0.0766536186187841,"Up",0.0152883883276912,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PSEUDOURIDINE_SYNTHESIS",18,0.272328612102375,"Up",0.0819174738949309,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",18,0.18688511498834,"Up",0.0394491705196681,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",217,0.0394742988944865,"Up",0.0136613479946808,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS",18,0.136302310753315,"Up",0.024026601824538,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_ACTIN_FILAMENT_SEVERING",16,0.140145868609005,"Up",0.019759674220575,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_VACUOLAR_ACIDIFICATION",35,0.156698087827883,"Up",0.0466446051045095,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MITOTIC_DNA_REPLICATION",17,0.101464325205453,"Up",0.00604072861033126,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT",39,0.076254816535128,"Up",0.0185902017918677,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CYTOKINETIC_PROCESS",43,0.113034798931332,"Up",0.0285215638878504,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",31,0.10723899309478,"Up",0.00959810957858237,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_DNA_TEMPLATED_DNA_REPLICATION",158,0.0892855125405686,"Up",0.0389102606203474,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_METALLO_SULFUR_CLUSTER_ASSEMBLY",28,0.241688940408951,"Up",0.0891285530688867,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",26,0.163780119756814,"Up",0.0153424199944133,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",312,0.0552238944187589,"Up",0.0219312050894892,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",28,0.0458618456365977,"Up",0.0122707938933041,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS",23,0.0807767654677222,"Up",0.0165864753159875,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MIDBODY_ABSCISSION",15,0.261066619926334,"Up",0.0432877727584739,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_ORGANELLE_FISSION",448,0.0333434066009181,"Up",0.016002329171756,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION",42,0.347066097673608,"Up",0.129604362513841,0.746700844201891,32,27,57,24761,"voom_TMM",0.746700844201891,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME",15,0.21684522624618,"Up",0.0206376322269748,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN",44,0.14026407376014,"Up",0.0494493870634459,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_DNA_REPLICATION_INITIATION",35,0.0988098073385728,"Up",0.0150257153033757,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_COPII_COATED_VESICLE_CARGO_LOADING",17,0.111449100222315,"Down",0.239709135871755,0.778359018303311,32,27,57,24761,"voom_TMM",0.778359018303311,"GSE136831",TRUE,0.985010367951267,TRUE,""
"macrophages","GOBP_CELL_REDOX_HOMEOSTASIS",38,0.134030474983417,"Up",0.0594446881971339,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MITOTIC_SPINDLE_ORGANIZATION",126,0.0793774715203893,"Up",0.0231212089545809,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CELL_CYCLE_DNA_REPLICATION",45,0.0512971307556527,"Up",0.00983443134026821,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_DNA_REPLICATION",269,0.0733904946997757,"Up",0.0479654629200457,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",158,0.0634768656352999,"Up",0.0231039592106422,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS",15,0.0765087779075537,"Up",0.00836403681646624,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS",74,0.0651423822732739,"Up",0.0515109884111692,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",93,0.0996377799727815,"Down",0.118667575414052,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",41,0.0903106816604079,"Up",0.0377040364149332,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",15,0.494160147203368,"Up",0.115576674689871,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY",15,0.288032792092648,"Up",0.053684617542792,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_RESPIRATORY_BURST",36,0.0987135221591356,"Up",0.0553410359660965,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",40,0.0216229973733527,"Up",0.00223611529052307,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",70,0.0319989939175903,"Up",0.00661409130638694,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MITOTIC_SPINDLE_ASSEMBLY",70,0.0768779881649142,"Up",0.0121716069227705,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",40,0.27552407234826,"Up",0.12766690984681,0.744593468992039,32,27,57,24761,"voom_TMM",0.744593468992039,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_DNA_STRAND_ELONGATION",35,0.133564896853018,"Up",0.039386500478983,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CELLULAR_OXIDANT_DETOXIFICATION",85,0.0517841687587335,"Up",0.0666675253856014,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING",184,0.0753605031083662,"Up",0.0446793526157694,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS",274,0.0487726728031256,"Up",0.0351519081500169,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_TRICARBOXYLIC_ACID_CYCLE",29,0.239715088122233,"Up",0.0824354841572789,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",404,0.0484494738443409,"Up",0.0285752398208818,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS",100,0.0666984806435915,"Up",0.0283516163756785,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II",46,0.123845372942655,"Down",0.377166855521808,0.822643084013703,32,27,57,24761,"voom_TMM",0.822643084013703,"GSE136831",TRUE,0.999547134545669,TRUE,""
"macrophages","GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",32,0.139916731510793,"Up",0.0270698527915356,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_DNA_REPLICATION",122,0.065583160029167,"Up",0.0297819078352145,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",32,0.129201516193277,"Down",0.118237491500935,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MEIOTIC_SPINDLE_ORGANIZATION",17,0.112665863132556,"Up",0.0167054475765076,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB",19,0.10885928239267,"Up",0.0428832107809671,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_CYCLASE_ACTIVITY",38,0.0900395172877931,"Down",0.131639088617224,0.749271324164313,32,27,57,24761,"voom_TMM",0.749271324164313,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL",44,0.12774690408225,"Down",0.210973500838486,0.774321653404649,32,27,57,24761,"voom_TMM",0.774321653404649,"GSE136831",TRUE,0.985010367951267,TRUE,""
"macrophages","GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION",23,0.137430428623169,"Up",0.0396426099727216,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",72,0.0520444319806084,"Up",0.0181695052793889,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT",19,0.121166984431533,"Up",0.0229669015266967,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MICROTUBULE_ANCHORING",23,0.0591236286210772,"Down",0.165146691982076,0.757112142840882,32,27,57,24761,"voom_TMM",0.757112142840882,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_HUMORAL_IMMUNE_RESPONSE",199,0.0496497244667862,"Up",0.148427388387085,0.752822972920566,32,27,57,24761,"voom_TMM",0.752822972920566,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",40,0.0766557187095402,"Up",0.0134897969122547,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_COLLAGEN_CATABOLIC_PROCESS",39,0.079965866773245,"Up",0.161964038798407,0.757112142840882,32,27,57,24761,"voom_TMM",0.757112142840882,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MATERNAL_PLACENTA_DEVELOPMENT",32,0.050225314202968,"Up",0.0845828193471305,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",55,0.142400727447902,"Down",0.594509745831628,0.89202720434201,32,27,57,24761,"voom_TMM",0.89202720434201,"GSE136831",TRUE,0.999547134545669,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN",59,0.127308930563998,"Up",0.0682528400620431,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_STEROL_BIOSYNTHETIC_PROCESS",60,0.0579717974599033,"Up",0.0207534711177737,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_DNA_CONFORMATION_CHANGE",87,0.102561201367938,"Up",0.0301199608625783,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",25,0.0385574277560294,"Down",0.179654851365409,0.757112142840882,32,27,57,24761,"voom_TMM",0.757112142840882,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT",44,0.097179160474327,"Up",0.0330052138887483,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NUCLEOSIDE_METABOLIC_PROCESS",51,0.0431654520833371,"Up",0.0259025791711223,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS",52,0.0953301279602429,"Up",0.0400741979258799,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS",24,0.115282624607687,"Up",0.0494096105270727,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_CYTOKINESIS",156,0.0620476043999753,"Up",0.0737247878458954,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_DENDRITIC_CELL_CHEMOTAXIS",21,0.075581247407515,"Up",0.0328844451478841,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MITOCHONDRION_ORGANIZATION",474,0.0975531207548596,"Up",0.103671238161643,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",68,0.0398307497994709,"Up",0.0071033475196486,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",15,0.108723742077892,"Up",0.0128415082342562,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_CYTOKINESIS",81,0.0612193485036793,"Up",0.0873739091538021,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",23,0.141246869131872,"Up",0.0531690470982025,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION",35,0.0159234050451997,"Up",0.00938443638319393,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PROTEIN_NEDDYLATION",25,0.293875655666577,"Up",0.13139789157483,0.748987108307184,32,27,57,24761,"voom_TMM",0.748987108307184,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",28,0.0316163562756834,"Up",0.0410318884771564,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",15,0.210747643959152,"Up",0.106411088902269,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",18,0.0880177499453235,"Up",0.0726985114082522,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX",19,0.30036897038554,"Up",0.209310091345972,0.774321653404649,32,27,57,24761,"voom_TMM",0.774321653404649,"GSE136831",TRUE,0.985010367951267,TRUE,""
"macrophages","GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS",425,0.0464283546394094,"Up",0.0451981162153991,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_RESPONSE_TO_CHEMOKINE",83,0.0563480612951696,"Up",0.156953628214643,0.755074211410987,32,27,57,24761,"voom_TMM",0.755074211410987,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_SPINDLE_ASSEMBLY",121,0.0726205655213974,"Up",0.0360840959332343,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_KINETOCHORE_ORGANIZATION",21,0.222359205873406,"Up",0.0717645110767452,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",233,0.0922167900342958,"Up",0.076455582762986,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_AMP_METABOLIC_PROCESS",20,0.0774580983948128,"Up",0.0225635609880474,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE",461,0.0346638563781211,"Up",0.0297343809486113,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MEMBRANE_BIOGENESIS",60,0.037574347929426,"Up",0.0852681715034182,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN",35,0.172235768231586,"Up",0.10293811499736,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_SPINDLE_ORGANIZATION",186,0.0661543478126138,"Up",0.0441253648239478,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_MATURATION_OF_LSU_RRNA",24,0.328274351203775,"Up",0.102439838880921,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
"macrophages","GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",395,0.0496440657874257,"Up",0.0418656802593569,0.743789097326064,32,27,57,24761,"voom_TMM",0.743789097326064,"GSE136831",TRUE,0.98466876614658,TRUE,""
