compartment,collection,set,discovery_nes,held_out_nes,discovery_fdr,held_out_fdr,replicates,discovery_eligible,discovery_Direction,discovery_Correlation,discovery_PValue,discovery_FDR_global,discovery_FDR_original_family,discovery_NGenes,discovery_n_first,discovery_n_second,discovery_residual_df,discovery_fixed001_eligible,discovery_fixed001_Direction,discovery_fixed001_PValue,discovery_fixed001_FDR_global,discovery_lodo_omissions,discovery_lodo_direction_reversals,discovery_lodo_min_p,discovery_lodo_max_p,discovery_lodo_max_FDR_candidate_family,discovery_lodo_below_floor_omissions,discovery_lodo_worst_donor,validation_eligible,validation_Direction,validation_Correlation,validation_PValue,validation_FDR_global,validation_FDR_original_family,validation_NGenes,validation_n_first,validation_n_second,validation_residual_df,validation_fixed001_eligible,validation_fixed001_Direction,validation_fixed001_PValue,validation_fixed001_FDR_global,validation_lodo_omissions,validation_lodo_direction_reversals,validation_lodo_min_p,validation_lodo_max_p,validation_lodo_max_FDR_candidate_family,validation_lodo_below_floor_omissions,validation_lodo_worst_donor,corrected_replicated,fixed001_replicated
macrophages,gobp,GOBP_PSEUDOURIDINE_SYNTHESIS,2.1939438128384867,0.7143832874675905,0.0021090103943916,0.9429730197604116,False,True,Up,0.272328612102375,0.0819174738949309,0.98466876614658,0.7570258086515206,18,32,27,57,True,Up,0.000103160087672,0.0062112923242063,59,0,0.0538129303975367,0.100001577464051,0.135536716677051,0,218C,True,Up,0.0540797415496942,0.82295036363687,0.969433140997359,0.9245330721601253,18.0,12.0,9.0,19.0,True,Up,0.771428916472802,0.867004180460583,21.0,1.0,0.624566541955705,0.979325722045809,0.998854917801185,0.0,THD0002,False,False
macrophages,gobp,GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY,2.193509295825021,-0.6893452785298635,0.0021063774226133,0.9971138558043188,False,True,Up,0.18688511498834,0.0394491705196681,0.98466876614658,0.7570258086515206,18,32,27,57,True,Up,6.85530035238299e-05,0.0044181515669223,59,0,0.0205591334039119,0.047063811979569,0.112493773438458,0,483C,True,Down,0.182724278609434,0.966652076132372,1.0,0.9818350930349748,17.0,12.0,9.0,19.0,True,Down,0.937923734977008,1.0,21.0,7.0,0.634052929398871,0.989878491902861,0.997314210268041,0.0,VUILD61,False,False
macrophages,gobp,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,2.169491928667997,1.1751779567057064,0.0028898470737073,0.2832964683464809,False,True,Up,0.0394742988944865,0.0136613479946808,0.98466876614658,0.7570258086515206,217,32,27,57,True,Up,1.01606302622696e-05,0.0009528513176041,59,0,0.0102808089621145,0.0379511119141882,0.109367670917285,0,084C,True,Up,0.0138264403444544,0.295644225837305,0.713760647378235,0.7391135224204619,197.0,12.0,9.0,19.0,True,Up,0.228831408257946,0.440327103769077,21.0,0.0,0.148958222713457,0.660923178432284,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,2.169063886750181,1.747380809391912,0.002877869876197,0.022139833967013,True,True,Up,0.136302310753315,0.024026601824538,0.98466876614658,0.7570258086515206,18,32,27,57,True,Up,9.5164747246884e-05,0.0058271221526234,59,0,0.009525110150524,0.0321416828473374,0.107112370508945,0,483C,True,Up,0.032656228729038,0.0830399522832846,0.502898287353469,0.5562877064018549,15.0,12.0,9.0,19.0,True,Up,0.0386230597987505,0.136253572067814,21.0,0.0,0.0322758579851894,0.153856791744546,0.655604161302511,0.0,THD0005,False,False
macrophages,gobp,GOBP_ACTIN_FILAMENT_SEVERING,2.1597249094490603,1.282562935155597,0.003091861145336,0.205073412835183,False,True,Up,0.140145868609005,0.019759674220575,0.98466876614658,0.7570258086515206,16,32,27,57,True,Up,8.2187301843326e-05,0.0051534842463534,59,0,0.0130372202491507,0.0249591735000598,0.107112370508945,0,084C,True,Up,-0.014287129890116,0.320412945393338,0.727919941112024,0.7391135224204619,15.0,12.0,9.0,19.0,True,Up,0.339270451549813,0.531942559837361,21.0,0.0,0.251357084094771,0.43105580397189,0.994247049154543,0.0,VUILD65,False,False
macrophages,gobp,GOBP_VACUOLAR_ACIDIFICATION,2.1588466367310915,1.0808574959676531,0.0030777891281009,0.4107444559283063,False,True,Up,0.156698087827883,0.0466446051045095,0.98466876614658,0.7570258086515206,35,32,27,57,True,Up,1.00250162076982e-05,0.0009485276495801,59,0,0.0312392431634571,0.0563353507985851,0.112493773438458,0,084C,True,Up,0.0994803447325842,0.875820011776344,0.980853098382615,0.9292803396276749,34.0,12.0,9.0,19.0,True,Up,0.776372804465678,0.868716706318424,21.0,3.0,0.703872254247877,0.963616906570583,0.996144076226255,0.0,VUILD60,False,False
macrophages,gobp,GOBP_MITOTIC_DNA_REPLICATION,2.158705376875784,1.9622773896443453,0.0030420008824253,0.004778568269713,True,True,Up,0.101464325205453,0.0060407286103312,0.98466876614658,0.7570258086515206,17,32,27,57,True,Up,1.80661908503317e-05,0.0014874345682535,59,0,0.0027404595793506,0.0079286420555868,0.107112370508945,0,483C,True,Up,0.141034622742885,0.047840769356407,0.392100330577273,0.44195758357823606,16.0,12.0,9.0,19.0,True,Up,0.0005018064647829,0.0055416887849942,21.0,0.0,0.0205454274001602,0.114683462106345,0.71508511666309,0.0,VUILD59,False,True
macrophages,gobp,GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT,2.1572558840848406,1.9608132504487532,0.0030506155775779,0.004479907752856,True,True,Up,0.076254816535128,0.0185902017918677,0.98466876614658,0.7570258086515206,39,32,27,57,True,Up,4.70250797578739e-05,0.003278452435488,59,0,0.0091077710936504,0.0229732388738796,0.107112370508945,0,025I,True,Up,0.0037757895474747,0.0051051385951446,0.291653744849021,0.2947590455762175,33.0,12.0,9.0,19.0,True,Up,0.0035466712093259,0.0237301080861853,21.0,0.0,0.0022040982775228,0.0254597103065271,0.403182774067,0.0,VUILD59,False,True
macrophages,gobp,GOBP_CYTOKINETIC_PROCESS,2.150728200259098,1.1690658079043297,0.0032744594478807,0.2908953434187836,False,True,Up,0.113034798931332,0.0285215638878504,0.98466876614658,0.7570258086515206,43,32,27,57,True,Up,6.24965834275186e-06,0.0006622762945814,59,0,0.0193506983676382,0.0432342098004611,0.112408945481199,0,084C,True,Up,0.0253514915395497,0.336642655685764,0.750063460913895,0.7580706986779391,45.0,12.0,9.0,19.0,True,Up,0.232355927412133,0.443747410245729,21.0,0.0,0.13628570590305,0.653491142725993,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,2.13107079788821,1.4512102822131128,0.0041535869400971,0.1059595572849421,False,True,Up,0.10723899309478,0.0095981095785823,0.98466876614658,0.7570258086515206,31,32,27,57,True,Up,1.40088987712284e-06,0.0001788581931068,59,0,0.0040666279388494,0.0139643757094492,0.107112370508945,0,483C,True,Up,0.032217053148408,0.389073799922787,0.778147599845574,0.7702073182144967,28.0,12.0,9.0,19.0,True,Up,0.284944924455074,0.485604966730592,21.0,0.0,0.271226388043552,0.621815926596365,0.994247049154543,0.0,THD0005,False,False
macrophages,gobp,GOBP_DNA_TEMPLATED_DNA_REPLICATION,2.131028802878612,1.728166875240623,0.004107435974096,0.0231425830453495,True,True,Up,0.0892855125405686,0.0389102606203474,0.98466876614658,0.7570258086515206,158,32,27,57,True,Up,3.33670023386144e-07,4.91097394142079e-05,59,0,0.0286282795630624,0.060669532127755,0.114918889820299,0,084C,True,Up,0.051524302015118,0.163705431702854,0.622896649014633,0.7083445986598179,150.0,12.0,9.0,19.0,True,Up,0.0069341245261198,0.0391392806585429,21.0,0.0,0.0982923205951524,0.400910322353873,0.994247049154543,0.0,VUILD59,False,True
macrophages,gobp,GOBP_METALLO_SULFUR_CLUSTER_ASSEMBLY,2.1309144469126067,1.2690936726619746,0.00406229931504,0.2078513173242704,False,True,Up,0.241688940408951,0.0891285530688867,0.98466876614658,0.7570258086515206,28,32,27,57,True,Up,2.5790899006274e-05,0.0019662313436653,59,0,0.055525571195514,0.104574315500542,0.14162477199886,0,084C,True,Up,0.107190645980487,0.580338391550314,0.898816777157194,0.8865011650453615,23.0,12.0,9.0,19.0,True,Up,0.350895377870704,0.534683053030211,21.0,0.0,0.42214563268376,0.918588777518937,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,2.1304266006437964,1.300238237741528,0.0040387497537934,0.1929453876166118,False,True,Up,0.163780119756814,0.0153424199944133,0.98466876614658,0.7570258086515206,26,32,27,57,True,Up,4.58338265974572e-07,6.56352784396289e-05,59,0,0.0099360183649235,0.0244029909327299,0.107112370508945,0,483C,True,Up,0.11113830990945,0.351245953495564,0.752511849463317,0.7580706986779391,26.0,12.0,9.0,19.0,True,Up,0.0967943914863852,0.252573878833171,21.0,0.0,0.14380242550195,0.58240160841395,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,2.1244083497438764,1.2753411297639954,0.004219549611106,0.2069056828313384,False,True,Up,0.0552238944187589,0.0219312050894892,0.98466876614658,0.7570258086515206,312,32,27,57,True,Up,7.52507973425444e-07,0.0001035626882388,59,0,0.0162567397893854,0.0506250213375048,0.112493773438458,0,084C,True,Up,0.0097917506253122,0.234626705989551,0.66216870357051,0.7171903010533295,292.0,12.0,9.0,19.0,True,Up,0.223243801730607,0.432854394195223,21.0,0.0,0.083098392518206,0.600270044669871,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,2.123063943530681,1.4864873997255992,0.004214995672272,0.0886426374067981,False,True,Up,0.0458618456365977,0.0122707938933041,0.98466876614658,0.7570258086515206,28,32,27,57,True,Up,0.0005974921416714,0.0253456286350142,59,0,0.0036271410357614,0.0163074730782011,0.107112370508945,0,003C,True,Up,0.0173007913443975,0.306925829282265,0.721844079978659,0.7391135224204619,17.0,12.0,9.0,19.0,True,Up,0.270712538948681,0.477506839534479,21.0,0.0,0.192494152492902,0.484880117062982,0.994247049154543,0.0,THD0005,False,False
macrophages,gobp,GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS,2.111161152854298,2.107617197191165,0.0048690577053251,0.000779114391801,True,True,Up,0.0807767654677222,0.0165864753159875,0.98466876614658,0.7570258086515206,23,32,27,57,True,Up,0.0001967672078556,0.0102212848119892,59,0,0.0038750366451187,0.0213772159383132,0.107112370508945,0,160C,True,Up,0.120604573707405,0.0160407970070051,0.298951448799952,0.34576829103988777,22.0,12.0,9.0,19.0,True,Up,6.4099412998446e-06,0.0001356770908467,21.0,0.0,0.0047093259404525,0.024536128857885,0.403182774067,0.0,TILD015,False,True
macrophages,gobp,GOBP_MIDBODY_ABSCISSION,2.1013631367826258,1.148470146663355,0.005272525985979,0.3178533348014346,False,True,Up,0.261066619926334,0.0432877727584739,0.98466876614658,0.7570258086515206,15,32,27,57,True,Up,2.97766365526349e-05,0.0022378937414771,59,0,0.0301201850805653,0.0515369446025243,0.112493773438458,0,483C,True,Up,0.0490418484259862,0.358674391908151,0.754647528614897,0.7580706986779391,17.0,12.0,9.0,19.0,True,Up,0.243399500918669,0.454584362009868,21.0,0.0,0.244383690336988,0.638938393363994,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_ORGANELLE_FISSION,2.100725101002699,1.2783262076024196,0.0052768011721138,0.2079023470388211,False,True,Up,0.0333434066009181,0.016002329171756,0.98466876614658,0.7570258086515206,448,32,27,57,True,Up,2.35626693112773e-05,0.0018495822717896,59,0,0.0101484458990552,0.0381054781024025,0.109367670917285,0,084C,True,Up,0.022720672713951,0.222824305443035,0.6460680377444,0.7083445986598179,381.0,12.0,9.0,19.0,True,Up,0.0746242059182113,0.212894925113963,21.0,0.0,0.0880383802891377,0.539488781909522,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,2.096315011412721,-1.90783662116434,0.0053196776744571,0.0104660129998898,False,True,Up,0.347066097673608,0.129604362513841,0.98466876614658,0.7593706915866518,42,32,27,57,True,Up,4.41229447814489e-07,6.40508008012348e-05,59,0,0.0773199938617922,0.154651715191853,0.167143825103608,0,084C,True,Down,0.0485937917465398,0.259916847628256,0.681331876194416,0.7186337133741352,42.0,12.0,9.0,19.0,True,Down,0.0909016950677758,0.244196225764662,21.0,0.0,0.0843343038016716,0.377590269438803,0.994247049154543,0.0,VUHD68,False,False
macrophages,gobp,GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME,2.0948155097156733,,0.0053233902135137,,False,True,Up,0.21684522624618,0.0206376322269748,0.98466876614658,0.7570258086515206,15,32,27,57,True,Up,7.53979776750755e-06,0.0007712353047192,59,0,0.0131008966470445,0.028594341811733,0.107112370508945,0,483C,False,,,,,,,,,,False,,,,,,,,,,,False,False
macrophages,gobp,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN,2.094723807447723,1.3031234104719391,0.0052701563113785,0.191680690725719,False,True,Up,0.14026407376014,0.0494493870634459,0.98466876614658,0.7570258086515206,44,32,27,57,True,Up,8.65545877686423e-06,0.0008581303699757,59,0,0.0307881436110074,0.0575194407174017,0.112493773438458,0,084C,True,Up,0.0576702406458856,0.560190859212175,0.893233609159232,0.878935321472517,48.0,12.0,9.0,19.0,True,Up,0.346496565918834,0.533394713596266,21.0,0.0,0.328918108577342,0.749495483886055,0.994247049154543,0.0,THD0001,False,False
macrophages,gobp,GOBP_DNA_REPLICATION_INITIATION,2.091582951223232,1.7092429968959544,0.0054619826433904,0.0269907485731076,True,True,Up,0.0988098073385728,0.0150257153033757,0.98466876614658,0.7570258086515206,35,32,27,57,True,Up,6.16993059469211e-06,0.000660431863757,59,0,0.010893329133863,0.0227800594036173,0.107112370508945,0,483C,True,Up,0.15068192088668,0.243115893488335,0.666388327616563,0.7171903010533295,35.0,12.0,9.0,19.0,True,Up,0.0100820598504937,0.0533509000421958,21.0,0.0,0.148267415468615,0.461492278419973,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_COPII_COATED_VESICLE_CARGO_LOADING,-2.084304520908038,1.2685099980580836,0.0290771147364025,0.2065464715764229,False,True,Down,0.111449100222315,0.239709135871755,0.985010367951267,0.7886940589618764,17,32,27,57,True,Down,0.0657718731777999,0.4302847175293,59,0,0.174481592807342,0.322876886250107,0.327320146152632,0,439C,True,Up,0.100071149344209,0.418030184506308,0.798343359884228,0.7873578232448909,18.0,12.0,9.0,19.0,True,Up,0.208594317324041,0.410720593800825,21.0,0.0,0.287493194855156,0.53053650055996,0.994247049154543,0.0,VUHD70,False,False
macrophages,gobp,GOBP_CELL_REDOX_HOMEOSTASIS,2.083886826797643,-0.8310173564557659,0.0057058047241967,1.0,False,True,Up,0.134030474983417,0.0594446881971339,0.98466876614658,0.7570258086515206,38,32,27,57,True,Up,6.10341778892143e-05,0.004042369894325,59,0,0.0408444208425498,0.0703275144362775,0.115857201358262,0,218C,True,Down,0.107873605583076,0.725898139160623,0.940704731361216,0.901551455604799,33.0,12.0,9.0,19.0,True,Down,0.513735858740843,0.655723156382784,21.0,0.0,0.450167167447275,0.971859107588461,0.994247049154543,0.0,TILD015,False,False
macrophages,gobp,GOBP_MITOTIC_SPINDLE_ORGANIZATION,2.076073055381328,1.0751141776532251,0.0061105395522026,0.4155544099445899,False,True,Up,0.0793774715203893,0.0231212089545809,0.98466876614658,0.7570258086515206,126,32,27,57,True,Up,2.78808360640276e-07,4.28193072131161e-05,59,0,0.0157541847319764,0.042486738182022,0.112189394751427,0,084C,True,Up,0.0484475005268063,0.38874837073402,0.778147599845574,0.7702073182144967,125.0,12.0,9.0,19.0,True,Up,0.119237061907736,0.277855171785,21.0,0.0,0.263390718312817,0.724765560816449,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_CELL_CYCLE_DNA_REPLICATION,2.0678495219897166,2.0680066614835546,0.0066533171473892,0.001558228783602,True,True,Up,0.0512971307556527,0.0098344313402682,0.98466876614658,0.7570258086515206,45,32,27,57,True,Up,5.93885762685969e-05,0.0039581178787315,59,0,0.0065711488229905,0.0180831336037134,0.107112370508945,0,483C,True,Up,0.0805207002873341,0.0526950394431674,0.405592121774682,0.4444712022597598,42.0,12.0,9.0,19.0,True,Up,0.0003112420299116,0.0037645464570265,21.0,0.0,0.0226240654683242,0.139595753030966,0.845551418358996,0.0,VUILD59,False,True
macrophages,gobp,GOBP_DNA_REPLICATION,2.0647977445938235,1.6877131910014482,0.006860772176512,0.0285837592492008,True,True,Up,0.0733904946997757,0.0479654629200457,0.98466876614658,0.7570258086515206,269,32,27,57,True,Up,1.72675910135249e-06,0.0002127728627561,59,0,0.0370349883240735,0.0803267616708076,0.123834360688597,0,084C,True,Up,0.0232600990374834,0.118772706286226,0.538719060655383,0.6063659215665222,252.0,12.0,9.0,19.0,True,Up,0.0227695221170717,0.0980247223345119,21.0,0.0,0.0589322204502459,0.344694256308009,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,2.062425777882989,1.09100715773224,0.0069927756133739,0.4031017999426023,False,True,Up,0.0634768656352999,0.0231039592106422,0.98466876614658,0.7570258086515206,158,32,27,57,True,Up,1.45797486457749e-06,0.0001839304719039,59,0,0.0164234401621121,0.0460191222285268,0.112493773438458,0,084C,True,Up,0.0392574633176934,0.344919001483538,0.752511849463317,0.7580706986779391,153.0,12.0,9.0,19.0,True,Up,0.107789802137757,0.265811745077576,21.0,0.0,0.204915717123719,0.670775704635443,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS,2.059640922230845,,0.0071577460828244,,False,True,Up,0.0765087779075537,0.0083640368164662,0.98466876614658,0.7570258086515206,15,32,27,57,True,Up,0.0002318280180403,0.0116430403183581,59,0,0.0051534340152594,0.0109124303440588,0.107112370508945,0,160C,False,,,,,,,,,,False,,,,,,,,,,,False,False
macrophages,gobp,GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,2.057889411164904,1.1224029035970216,0.0071792363820738,0.3588289242878895,False,True,Up,0.0651423822732739,0.0515109884111692,0.98466876614658,0.7570258086515206,74,32,27,57,True,Up,0.0002888504008005,0.0137880526904674,59,0,0.0283368198530828,0.0692754822884658,0.116846478762311,0,483C,True,Up,0.0258350494526811,0.570854899513078,0.893233609159232,0.878935321472517,59.0,12.0,9.0,19.0,True,Up,0.468492599279912,0.616565389725894,21.0,0.0,0.3944953972332,0.778659793731213,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,-2.051147310346176,1.131790570339294,0.0259336428730076,0.3446324547603818,False,True,Down,0.0996377799727815,0.118667575414052,0.98466876614658,0.7570258086515206,93,32,27,57,True,Down,0.0002703744459562,0.0132034931050599,59,0,0.0889428008880381,0.163551162785004,0.172118128454695,0,226C,True,Down,0.0599524333298639,0.955686889846106,1.0,0.9818350930349748,40.0,12.0,9.0,19.0,True,Down,0.930511054085206,0.99919346355911,21.0,6.0,0.702069542910447,0.996305899822043,0.998854917801185,0.0,TILD010,False,False
macrophages,gobp,GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,2.0488238252361928,1.2778880653776947,0.0076525271500448,0.2062341480187206,False,True,Up,0.0903106816604079,0.0377040364149332,0.98466876614658,0.7570258086515206,41,32,27,57,True,Up,0.0001135307461758,0.0066838073179186,59,0,0.0182130891332359,0.0534607863303522,0.112493773438458,0,483C,True,Up,0.0287325078191064,0.388582049770175,0.778147599845574,0.7702073182144967,36.0,12.0,9.0,19.0,True,Up,0.28229453644753,0.484746762089458,21.0,0.0,0.206542384309994,0.593649982694918,0.994247049154543,0.0,THD0005,False,False
macrophages,gobp,GOBP_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX,2.040646081483516,-1.7813789965203193,0.0080827446371372,0.0150400483109527,False,True,Up,0.494160147203368,0.115576674689871,0.98466876614658,0.7570258086515206,15,32,27,57,True,Up,2.55694548016358e-05,0.0019634747284995,59,0,0.0767689153003847,0.133933529286909,0.155785841960036,0,084C,True,Down,0.118171111867074,0.188129780148905,0.6460680377444,0.7083445986598179,15.0,12.0,9.0,19.0,True,Down,0.0372991455227024,0.133436379757273,21.0,0.0,0.0437603447269703,0.276069807951903,0.994247049154543,0.0,VUHD66,False,False
macrophages,gobp,GOBP_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY,2.0388321601080737,2.0123129787487137,0.0081294782688969,0.0029866051685706,True,True,Up,0.288032792092648,0.053684617542792,0.98466876614658,0.7570258086515206,15,32,27,57,True,Up,3.50627141937844e-05,0.0025235631444594,59,0,0.0404795908265186,0.0662813966654757,0.114918889820299,0,228I,True,Up,0.151491710405734,0.101575845159764,0.52653601368531,0.597142847302855,15.0,12.0,9.0,19.0,True,Up,0.0044341155804244,0.0281566339356953,21.0,0.0,0.0432503372653238,0.189584236536022,0.994247049154543,0.0,VUILD59,False,True
macrophages,gobp,GOBP_RESPIRATORY_BURST,2.038334608312854,-1.065703429059392,0.008056893641496,1.0,False,True,Up,0.0987135221591356,0.0553410359660965,0.98466876614658,0.7570258086515206,36,32,27,57,True,Up,0.00038248089774,0.0174704744541013,59,0,0.0335020040485183,0.0645439356703214,0.11371755884015,0,084C,True,Up,0.0077533254179858,0.931364160584438,1.0,0.9662280596437485,32.0,12.0,9.0,19.0,True,Up,0.932318310486257,0.99919346355911,21.0,7.0,0.641368000948768,0.993877782150572,0.998854917801185,0.0,VUHD071,False,False
macrophages,gobp,GOBP_PEPTIDYL_CYSTEINE_MODIFICATION,2.032235670250626,1.2336153074333078,0.0084888874182134,0.2335395389423633,False,True,Up,0.0216229973733527,0.002236115290523,0.98466876614658,0.7570258086515206,40,32,27,57,True,Up,0.0002279914441244,0.0115048825399377,59,0,0.0012993602073639,0.003212496866213,0.107112370508945,0,025I,True,Up,0.0198405093887642,0.724472425441803,0.940704731361216,0.901551455604799,34.0,12.0,9.0,19.0,True,Up,0.689918861942183,0.807554796927716,21.0,1.0,0.508439240143236,0.921749120983406,0.996144076226255,0.0,THD0005,False,False
macrophages,gobp,GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,2.0309465516192127,0.8754253267120293,0.0085807164479091,0.7607042072836726,False,True,Up,0.0319989939175903,0.0066140913063869,0.98466876614658,0.7570258086515206,70,32,27,57,True,Up,0.0001037659516968,0.0062124733905748,59,0,0.0023466093965255,0.0140432678348823,0.107112370508945,0,483C,True,Up,0.0201964384097786,0.991193869031703,1.0,0.993536782928803,64.0,12.0,9.0,19.0,True,Up,0.989469175325152,1.0,21.0,7.0,0.716045445041648,0.997768584569403,0.997768584569403,0.0,VUILD63,False,False
macrophages,gobp,GOBP_MITOTIC_SPINDLE_ASSEMBLY,2.0302847676068567,1.285120198108342,0.0086050096795108,0.2068503933542591,False,True,Up,0.0768779881649142,0.0121716069227705,0.98466876614658,0.7570258086515206,70,32,27,57,True,Up,5.8061621137067e-07,8.09577630512499e-05,59,0,0.0082906584344545,0.0248891757932177,0.107112370508945,0,084C,True,Up,0.0358578783325058,0.222100400473301,0.6460680377444,0.7083445986598179,71.0,12.0,9.0,19.0,True,Up,0.0699290778442048,0.20416075600492,21.0,0.0,0.116436291637175,0.493155022063902,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,2.0289612092418894,1.3110558756400623,0.0085961988953892,0.1847158192995297,False,True,Up,0.27552407234826,0.12766690984681,0.98466876614658,0.7574294539670279,40,32,27,57,True,Up,7.10765122680968e-06,0.0007384292161813,59,0,0.0747844595908395,0.152818253114066,0.164607409370407,0,226C,True,Up,0.10145247411796,0.767353685002877,0.947902187127932,0.9028046682165705,38.0,12.0,9.0,19.0,True,Up,0.576415819662412,0.721229646277106,21.0,1.0,0.546036701960004,0.998854917801185,0.998854917801185,0.0,TILD006,False,False
macrophages,gobp,GOBP_DNA_STRAND_ELONGATION,2.028039599392568,1.2647216222290532,0.0085875387229621,0.2092524550020704,False,True,Up,0.133564896853018,0.039386500478983,0.98466876614658,0.7570258086515206,35,32,27,57,True,Up,1.82474283760401e-05,0.0014874461423145,59,0,0.0283823184852374,0.0563664100232283,0.112493773438458,0,084C,True,Up,0.0271613943569341,0.252718305972306,0.675688944389112,0.7186337133741352,35.0,12.0,9.0,19.0,True,Up,0.157711710189029,0.339481138881469,21.0,0.0,0.146176942064575,0.461174759990039,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_CELLULAR_OXIDANT_DETOXIFICATION,2.0272671983819124,-0.9643976290325866,0.0085629597426069,1.0,False,True,Up,0.0517841687587335,0.0666675253856014,0.98466876614658,0.7570258086515206,85,32,27,57,True,Up,0.0014436776334787,0.0467848681405927,59,0,0.0268313936336109,0.075928803060091,0.120430385701862,0,228I,True,Down,0.0403893839586639,0.789818156179775,0.951561889202191,0.9066551615318128,67.0,12.0,9.0,19.0,True,Down,0.688125761561633,0.807554796927716,21.0,1.0,0.585481802359911,0.999166912913032,0.999166912913032,0.0,VUHD66,False,False
macrophages,gobp,GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,2.023498237057648,1.000796671386069,0.0086503079532028,0.5319102845071781,False,True,Up,0.0753605031083662,0.0446793526157694,0.98466876614658,0.7570258086515206,184,32,27,57,True,Up,2.76943839722294e-06,0.0003260859855041,59,0,0.036071711403648,0.0795043679940127,0.123834360688597,0,084C,True,Up,0.0268373366871813,0.518543712475163,0.879782491609893,0.8623484816055503,176.0,12.0,9.0,19.0,True,Up,0.344336236675251,0.533394713596266,21.0,0.0,0.326124643999526,0.981464385772868,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,2.021860239125969,1.1894293147276296,0.0086730090376104,0.2716331515206184,False,True,Up,0.0487726728031256,0.0351519081500169,0.98466876614658,0.7570258086515206,274,32,27,57,True,Up,2.41969593333823e-05,0.0018854057209989,59,0,0.0274280832501405,0.0768565452373625,0.122196377679548,0,084C,True,Up,0.0135802855651852,0.268240896139534,0.681331876194416,0.7227601923759667,257.0,12.0,9.0,19.0,True,Up,0.20117520457334,0.399207046575221,21.0,0.0,0.125175549889688,0.6788324480578,0.994247049154543,0.0,VUILD59,False,False
macrophages,gobp,GOBP_TRICARBOXYLIC_ACID_CYCLE,2.021239497370614,0.9607238748844104,0.0086640003573112,0.6149431221432595,False,True,Up,0.239715088122233,0.0824354841572789,0.98466876614658,0.7570258086515206,29,32,27,57,True,Up,1.44532086339471e-05,0.0012554151794585,59,0,0.053770734047655,0.101945711371465,0.140812513831836,0,084C,True,Down,0.180424137267527,0.864415724522038,0.980853098382615,0.9292803396276749,29.0,12.0,9.0,19.0,True,Down,0.706834646355941,0.816072728065495,21.0,3.0,0.48178018025486,0.99262846166952,0.998854917801185,0.0,VUHD65,False,False
