"NGenes","Correlation","Direction","PValue","FDR","set","n_first","n_second","residual_df","genes_tested","method","FDR_family","cohort","compartment","label","FDR_exploratory_subtype_family"
84,0.0324944755744016,"Up",0.0682177557531117,0.108354507676623,"GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",32,27,57,23065,"voom_TMM",0.108354507676623,"GSE136831","macrophages","Macrophage",0.11313973306349
341,0.0138141617611824,"Up",0.0375129688514409,0.0850739910834846,"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE",32,27,57,23065,"voom_TMM",0.0850739910834846,"GSE136831","macrophages","Macrophage",0.0833424921180598
89,0.0265511268478734,"Up",0.132416952642557,0.15252214440504,"GOBP_COLLAGEN_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.15252214440504,"GSE136831","macrophages","Macrophage",0.157495920946072
105,0.0240644539490445,"Up",0.04959534717577,0.0974194319524053,"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",32,27,57,23065,"voom_TMM",0.0974194319524053,"GSE136831","macrophages","Macrophage",0.0981487752932254
29,0.117242124528133,"Up",0.167208741416434,0.182108530255523,"GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE",32,27,57,23065,"voom_TMM",0.182108530255523,"GSE136831","macrophages","Macrophage",0.188409849777848
23,0.0392949315446833,"Up",0.129218001148,0.151212554534893,"GOBP_LUNG_CELL_DIFFERENTIATION",32,27,57,23065,"voom_TMM",0.151212554534893,"GSE136831","macrophages","Macrophage",0.155259384032418
20,0.0315796021334389,"Up",0.166680088002702,0.182108530255523,"GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION",32,27,57,23065,"voom_TMM",0.182108530255523,"GSE136831","macrophages","Macrophage",0.18826455983039
21,0.05994824546893,"Up",0.120792308195532,0.147547448863215,"GOBP_DECIDUALIZATION",32,27,57,23065,"voom_TMM",0.147547448863215,"GSE136831","macrophages","Macrophage",0.150113923905266
15,-0.0126904395105057,"Up",0.0552161941930391,0.10039308035098,"GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",32,27,57,23065,"voom_TMM",0.10039308035098,"GSE136831","macrophages","Macrophage",0.103201696289371
25,0.00439479670964836,"Up",0.0715118394278075,0.108500721890467,"GOBP_MEMBRANE_RAFT_ORGANIZATION",32,27,57,23065,"voom_TMM",0.108500721890467,"GSE136831","macrophages","Macrophage",0.113790798548978
33,0.0269645042664516,"Up",0.0125427703580253,0.0678163461072581,"GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.0678163461072581,"GSE136831","macrophages","Macrophage",0.0553394647678357
67,0.0200373879353643,"Up",0.0354071363621323,0.0840889997533259,"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION",32,27,57,23065,"voom_TMM",0.0840889997533259,"GSE136831","macrophages","Macrophage",0.080564063896446
31,0.00895114167571064,"Up",0.0714211405624928,0.108500721890467,"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL",32,27,57,23065,"voom_TMM",0.108500721890467,"GSE136831","macrophages","Macrophage",0.113790798548978
52,0.0320470353664505,"Up",0.0378965960280977,0.0850739910834846,"GOBP_ACTIN_NUCLEATION",32,27,57,23065,"voom_TMM",0.0850739910834846,"GSE136831","macrophages","Macrophage",0.0834079286412804
26,0.108246538230612,"Up",0.0991395509252186,0.130759803545063,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN",32,27,57,23065,"voom_TMM",0.130759803545063,"GSE136831","macrophages","Macrophage",0.134341351455643
113,0.0255054416702754,"Up",0.209346386671042,0.218275853401086,"GOBP_GRANULOCYTE_CHEMOTAXIS",32,27,57,23065,"voom_TMM",0.218275853401086,"GSE136831","macrophages","Macrophage",0.227193889682168
245,0.0177940497470349,"Up",0.0119345492935497,0.0678163461072581,"GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.0678163461072581,"GSE136831","macrophages","Macrophage",0.0551095364437441
134,0.0269740184293756,"Up",0.194184245999702,0.205387183268915,"GOBP_GRANULOCYTE_MIGRATION",32,27,57,23065,"voom_TMM",0.205387183268915,"GSE136831","macrophages","Macrophage",0.212699488060138
23,-0.00316876155372738,"Up",0.0864496189085153,0.120654718438594,"GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS",32,27,57,23065,"voom_TMM",0.120654718438594,"GSE136831","macrophages","Macrophage",0.124430194522773
67,0.00972114126135541,"Up",0.0332592474482951,0.0839735854546887,"GOBP_PLATELET_AGGREGATION",32,27,57,23065,"voom_TMM",0.0839735854546887,"GSE136831","macrophages","Macrophage",0.0779341059096717
196,0.183041436503885,"Up",0.000948992164221467,0.0286597981961116,"HALLMARK_E2F_TARGETS",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
190,0.255640240469353,"Up",0.0203672923363724,0.0556126644091179,"HALLMARK_MYC_TARGETS_V1",29,26,53,21658,"voom_TMM",0.0556126644091179,"GSE136831","macrophages","Macrophage_Alveolar",0.0696219205555732
192,0.309990432505691,"Up",0.0906437177963714,0.126439326098123,"HALLMARK_OXIDATIVE_PHOSPHORYLATION",29,26,53,21658,"voom_TMM",0.126439326098123,"GSE136831","macrophages","Macrophage_Alveolar",0.127823925395482
56,0.153377542640499,"Up",0.0313303678369545,0.0711533544951631,"HALLMARK_MYC_TARGETS_V2",29,26,53,21658,"voom_TMM",0.0711533544951631,"GSE136831","macrophages","Macrophage_Alveolar",0.0779341059096717
174,0.0827024418789453,"Up",0.222453352488571,0.236491670849501,"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",29,26,53,21658,"voom_TMM",0.236491670849501,"GSE136831","macrophages","Macrophage_Alveolar",0.23866863102988
192,0.109508014670505,"Up",0.00387492025461712,0.0286597981961116,"HALLMARK_G2M_CHECKPOINT",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
112,0.0463792828865149,"Up",0.0507973086235271,0.0975843034083548,"HALLMARK_COAGULATION",29,26,53,21658,"voom_TMM",0.0975843034083548,"GSE136831","macrophages","Macrophage_Alveolar",0.099689718173672
141,0.146289148516406,"Up",0.0750841619831306,0.117453081959326,"HALLMARK_DNA_REPAIR",29,26,53,21658,"voom_TMM",0.117453081959326,"GSE136831","macrophages","Macrophage_Alveolar",0.117101457927333
192,0.102696680280789,"Up",0.0206658598294203,0.0556126644091179,"HALLMARK_MTORC1_SIGNALING",29,26,53,21658,"voom_TMM",0.0556126644091179,"GSE136831","macrophages","Macrophage_Alveolar",0.0696219205555732
69,0.0823205188351688,"Up",0.00987598007920054,0.0394588611002382,"HALLMARK_CHOLESTEROL_HOMEOSTASIS",29,26,53,21658,"voom_TMM",0.0394588611002382,"GSE136831","macrophages","Macrophage_Alveolar",0.0524437841466149
176,0.0548340775645802,"Up",0.0558398249441943,0.102385538853375,"HALLMARK_GLYCOLYSIS",29,26,53,21658,"voom_TMM",0.102385538853375,"GSE136831","macrophages","Macrophage_Alveolar",0.103218297945077
162,0.0302249273630546,"Up",0.0857990105393305,0.123128269938596,"HALLMARK_ESTROGEN_RESPONSE_LATE",29,26,53,21658,"voom_TMM",0.123128269938596,"GSE136831","macrophages","Macrophage_Alveolar",0.124430194522773
187,0.0804968314852659,"Up",0.0536566541864042,0.100434250143782,"HALLMARK_ADIPOGENESIS",29,26,53,21658,"voom_TMM",0.100434250143782,"GSE136831","macrophages","Macrophage_Alveolar",0.101495116955006
141,0.0807155097654202,"Up",0.0471877688478124,0.0922689408720618,"HALLMARK_FATTY_ACID_METABOLISM",29,26,53,21658,"voom_TMM",0.0922689408720618,"GSE136831","macrophages","Macrophage_Alveolar",0.0941755895225409
28,0.0586523648849318,"Up",0.0335461312558727,0.071326240243069,"HALLMARK_ANGIOGENESIS",29,26,53,21658,"voom_TMM",0.071326240243069,"GSE136831","macrophages","Macrophage_Alveolar",0.0779341059096717
184,0.0504223324418827,"Up",0.177009493933206,0.195783228138243,"HALLMARK_COMPLEMENT",29,26,53,21658,"voom_TMM",0.195783228138243,"GSE136831","macrophages","Macrophage_Alveolar",0.196630829345614
172,0.0647819651682615,"Up",0.0714952255505028,0.115128341143824,"HALLMARK_ALLOGRAFT_REJECTION",29,26,53,21658,"voom_TMM",0.115128341143824,"GSE136831","macrophages","Macrophage_Alveolar",0.113790798548978
50,0.0282584676736901,"Up",0.876055208091192,0.88007380996317,"HALLMARK_TGF_BETA_SIGNALING",29,26,53,21658,"voom_TMM",0.88007380996317,"GSE136831","macrophages","Macrophage_Alveolar",0.87791915534245
90,0.364684557274584,"Up",0.0611862591775739,0.10822205237268,"GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT",29,26,53,21658,"voom_TMM",0.10822205237268,"GSE136831","macrophages","Macrophage_Alveolar",0.108472097525717
128,0.289351227061942,"Up",0.0652404286512252,0.109905029804756,"GOBP_OXIDATIVE_PHOSPHORYLATION",29,26,53,21658,"voom_TMM",0.109905029804756,"GSE136831","macrophages","Macrophage_Alveolar",0.110137067723036
63,0.4442635042202,"Up",0.0865833496371861,0.123128269938596,"GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS",29,26,53,21658,"voom_TMM",0.123128269938596,"GSE136831","macrophages","Macrophage_Alveolar",0.124430194522773
121,0.326406246976381,"Up",0.148440654656924,0.171403802424923,"GOBP_MITOCHONDRIAL_TRANSLATION",29,26,53,21658,"voom_TMM",0.171403802424923,"GSE136831","macrophages","Macrophage_Alveolar",0.171668527609974
106,0.255578703952764,"Up",0.0700306161873748,0.114453021977874,"GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.114453021977874,"GSE136831","macrophages","Macrophage_Alveolar",0.113790798548978
82,0.329186891339698,"Up",0.081073795977645,0.122917420475777,"GOBP_ATP_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.122917420475777,"GSE136831","macrophages","Macrophage_Alveolar",0.12297603377668
89,0.32055941146798,"Up",0.101866198881601,0.131227632676886,"GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",29,26,53,21658,"voom_TMM",0.131227632676886,"GSE136831","macrophages","Macrophage_Alveolar",0.135152055417561
173,0.219995966745788,"Up",0.0747888444628717,0.117453081959326,"GOBP_AEROBIC_RESPIRATION",29,26,53,21658,"voom_TMM",0.117453081959326,"GSE136831","macrophages","Macrophage_Alveolar",0.117028391169477
46,0.406598461471222,"Up",0.0852773265270633,0.123128269938596,"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE",29,26,53,21658,"voom_TMM",0.123128269938596,"GSE136831","macrophages","Macrophage_Alveolar",0.124430194522773
116,0.227163102589086,"Up",0.0644274951235969,0.109905029804756,"GOBP_ELECTRON_TRANSPORT_CHAIN",29,26,53,21658,"voom_TMM",0.109905029804756,"GSE136831","macrophages","Macrophage_Alveolar",0.110050572434094
54,0.157154664142982,"Up",0.00144192278747859,0.0286597981961116,"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
49,0.171978857918461,"Up",0.00122744530928722,0.0286597981961116,"GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
155,0.255812873599398,"Up",0.16313989431394,0.183829216438309,"GOBP_MITOCHONDRIAL_GENE_EXPRESSION",29,26,53,21658,"voom_TMM",0.183829216438309,"GSE136831","macrophages","Macrophage_Alveolar",0.185153952341845
62,0.14767910672765,"Up",0.00216712703993501,0.0286597981961116,"GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
104,0.210364332727803,"Up",0.0976220451254217,0.130071349248836,"GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS",29,26,53,21658,"voom_TMM",0.130071349248836,"GSE136831","macrophages","Macrophage_Alveolar",0.133275313779924
59,0.13201831701885,"Up",0.00151052865784468,0.0286597981961116,"GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
55,0.32352598065976,"Up",0.114384628404098,0.143144192117128,"GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY",29,26,53,21658,"voom_TMM",0.143144192117128,"GSE136831","macrophages","Macrophage_Alveolar",0.14600314357271
211,0.168545549515782,"Up",0.0805286637850896,0.122917420475777,"GOBP_CELLULAR_RESPIRATION",29,26,53,21658,"voom_TMM",0.122917420475777,"GSE136831","macrophages","Macrophage_Alveolar",0.12297603377668
79,0.137187032183033,"Up",0.00349463267952418,0.0286597981961116,"GOBP_CHROMOSOME_SEPARATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
182,0.0993896513042325,"Up",0.00246184773022862,0.0286597981961116,"GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
103,0.082654719992671,"Up",0.003925999752892,0.0286597981961116,"GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
154,0.379094421624627,"Up",0.122294779368505,0.148791981565014,"GOBP_CYTOPLASMIC_TRANSLATION",29,26,53,21658,"voom_TMM",0.148791981565014,"GSE136831","macrophages","Macrophage_Alveolar",0.150932319723085
24,0.3365939348178,"Up",0.0825062137440147,0.122917420475777,"GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY",29,26,53,21658,"voom_TMM",0.122917420475777,"GSE136831","macrophages","Macrophage_Alveolar",0.12297603377668
119,0.0664552908829742,"Up",0.00326724758972444,0.0286597981961116,"GOBP_REGULATION_OF_NUCLEAR_DIVISION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
58,0.117949337926129,"Up",0.00184369709536549,0.0286597981961116,"GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
200,0.09961395186726,"Up",0.0376938369960718,0.0793745221359590,"GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0793745221359590,"GSE136831","macrophages","Macrophage_Alveolar",0.0833511606814546
300,0.165072994430913,"Up",0.11712629257022,0.14433817416091,"GOBP_RIBOSOME_BIOGENESIS",29,26,53,21658,"voom_TMM",0.14433817416091,"GSE136831","macrophages","Macrophage_Alveolar",0.147742825254589
94,0.10517294007043,"Up",0.0021889548657411,0.0286597981961116,"GOBP_METAPHASE_CHROMOSOME_ALIGNMENT",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
63,0.25430513194032,"Up",0.127258019694175,0.151464708222958,"GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS",29,26,53,21658,"voom_TMM",0.151464708222958,"GSE136831","macrophages","Macrophage_Alveolar",0.153688531476811
51,0.129995909565969,"Up",0.00176675829062779,0.0286597981961116,"GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
255,0.0707379573249782,"Up",0.00364496414340481,0.0286597981961116,"GOBP_MITOTIC_NUCLEAR_DIVISION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
230,0.087695544396392,"Up",0.0612764132155812,0.10822205237268,"GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.10822205237268,"GSE136831","macrophages","Macrophage_Alveolar",0.108472097525717
23,0.245969058498355,"Up",0.112826498075346,0.142826607390178,"GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION",29,26,53,21658,"voom_TMM",0.142826607390178,"GSE136831","macrophages","Macrophage_Alveolar",0.145194755719913
25,0.15371327045263,"Up",0.00298346484653684,0.0286597981961116,"GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
21,0.252023848206855,"Up",0.0464255493176128,0.0915963540590738,"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN",29,26,53,21658,"voom_TMM",0.0915963540590738,"GSE136831","macrophages","Macrophage_Alveolar",0.0938473550583503
213,0.153387348513013,"Up",0.126370790333287,0.151464708222958,"GOBP_RRNA_PROCESSING",29,26,53,21658,"voom_TMM",0.151464708222958,"GSE136831","macrophages","Macrophage_Alveolar",0.15347245427231
221,0.0838026118460116,"Up",0.00368889638075244,0.0286597981961116,"GOBP_SISTER_CHROMATID_SEGREGATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
21,0.125031050319295,"Up",0.00588425974084933,0.0318907721340014,"GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION",29,26,53,21658,"voom_TMM",0.0318907721340014,"GSE136831","macrophages","Macrophage_Alveolar",0.0453559213934085
22,0.129826290565998,"Up",0.0741894752125021,0.117453081959326,"GOBP_EOSINOPHIL_MIGRATION",29,26,53,21658,"voom_TMM",0.117453081959326,"GSE136831","macrophages","Macrophage_Alveolar",0.116867032859828
125,0.102444028246904,"Up",0.00661104905250977,0.0336702265697591,"GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION",29,26,53,21658,"voom_TMM",0.0336702265697591,"GSE136831","macrophages","Macrophage_Alveolar",0.047178850056547
17,0.304451810109225,"Up",0.0455341714795691,0.0914860876516113,"GOBP_PROTEIN_MATURATION_BY_IRON_SULFUR_CLUSTER_TRANSFER",29,26,53,21658,"voom_TMM",0.0914860876516113,"GSE136831","macrophages","Macrophage_Alveolar",0.0932848676852969
39,0.0882197540858177,"Up",0.090421056727627,0.126439326098123,"GOBP_MONOCYTE_CHEMOTAXIS",29,26,53,21658,"voom_TMM",0.126439326098123,"GSE136831","macrophages","Macrophage_Alveolar",0.127823925395482
130,0.0723662694477618,"Up",0.0519758262216729,0.0989800516743163,"GOBP_PROTON_TRANSMEMBRANE_TRANSPORT",29,26,53,21658,"voom_TMM",0.0989800516743163,"GSE136831","macrophages","Macrophage_Alveolar",0.100704012794186
34,0.290062180791882,"Up",0.101589092285374,0.131227632676886,"GOBP_CYTOCHROME_COMPLEX_ASSEMBLY",29,26,53,21658,"voom_TMM",0.131227632676886,"GSE136831","macrophages","Macrophage_Alveolar",0.135152055417561
167,0.0596404284133968,"Up",0.00755831751278011,0.0359841638108444,"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",29,26,53,21658,"voom_TMM",0.0359841638108444,"GSE136831","macrophages","Macrophage_Alveolar",0.0501403880073159
102,0.0899058324117485,"Up",0.00512137095286962,0.0318888190098454,"GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION",29,26,53,21658,"voom_TMM",0.0318888190098454,"GSE136831","macrophages","Macrophage_Alveolar",0.0450956334752801
111,0.0830444051343834,"Up",0.00255596947887751,0.0286597981961116,"GOBP_CHROMOSOME_LOCALIZATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
28,0.169304243289277,"Up",0.00927277433881381,0.0394588611002382,"GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION",29,26,53,21658,"voom_TMM",0.0394588611002382,"GSE136831","macrophages","Macrophage_Alveolar",0.0519361422730881
185,0.0919016699743708,"Up",0.0820965323521249,0.122917420475777,"GOBP_ATP_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.122917420475777,"GSE136831","macrophages","Macrophage_Alveolar",0.12297603377668
19,0.308778729862465,"Up",0.0861037720925771,0.123128269938596,"GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY",29,26,53,21658,"voom_TMM",0.123128269938596,"GSE136831","macrophages","Macrophage_Alveolar",0.124430194522773
248,0.0751448038803191,"Up",0.0422718489930499,0.0878391737853282,"GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0878391737853282,"GSE136831","macrophages","Macrophage_Alveolar",0.0901651157429638
89,0.0941311317681325,"Up",0.0053876086911611,0.0318888190098454,"GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",29,26,53,21658,"voom_TMM",0.0318888190098454,"GSE136831","macrophages","Macrophage_Alveolar",0.0450956334752801
15,0.250370990686807,"Up",0.0125946353420756,0.0431971317049823,"GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION",29,26,53,21658,"voom_TMM",0.0431971317049823,"GSE136831","macrophages","Macrophage_Alveolar",0.0553394647678357
22,0.144810169231131,"Up",0.00373255955760139,0.0286597981961116,"GOBP_REGULATION_OF_SPINDLE_CHECKPOINT",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
56,0.118366305290263,"Up",0.0639853961943637,0.109905029804756,"GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",29,26,53,21658,"voom_TMM",0.109905029804756,"GSE136831","macrophages","Macrophage_Alveolar",0.109989494918049
15,0.0828977206313302,"Up",0.0307434072337092,0.0711533544951631,"GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS",29,26,53,21658,"voom_TMM",0.0711533544951631,"GSE136831","macrophages","Macrophage_Alveolar",0.077756543318804
58,0.298445615947165,"Up",0.160151501150885,0.181726314777429,"GOBP_RIBOSOME_ASSEMBLY",29,26,53,21658,"voom_TMM",0.181726314777429,"GSE136831","macrophages","Macrophage_Alveolar",0.182642510997741
296,0.101347132327181,"Up",0.0973344473022083,0.130071349248836,"GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS",29,26,53,21658,"voom_TMM",0.130071349248836,"GSE136831","macrophages","Macrophage_Alveolar",0.133268967091105
246,0.131340791905234,"Up",0.130449198932931,0.154423646304388,"GOBP_RRNA_METABOLIC_PROCESS",29,26,53,21658,"voom_TMM",0.154423646304388,"GSE136831","macrophages","Macrophage_Alveolar",0.155990712202497
28,0.115935058638016,"Up",0.0052408969101053,0.0318888190098454,"GOBP_MITOTIC_CYTOKINETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0318888190098454,"GSE136831","macrophages","Macrophage_Alveolar",0.0450956334752801
21,0.133538048373806,"Up",0.00151733262443545,0.0286597981961116,"GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
33,0.298878708399117,"Up",0.142885018673598,0.16817325679175,"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE",29,26,53,21658,"voom_TMM",0.16817325679175,"GSE136831","macrophages","Macrophage_Alveolar",0.166994649616042
47,0.0968939617562546,"Up",0.00257382724727344,0.0286597981961116,"GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
137,0.066268754917863,"Up",0.011452775177793,0.0418026293989446,"GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",29,26,53,21658,"voom_TMM",0.0418026293989446,"GSE136831","macrophages","Macrophage_Alveolar",0.0539425710874052
449,0.133245721293837,"Up",0.0923696198258778,0.12722608013753,"GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",29,26,53,21658,"voom_TMM",0.12722608013753,"GSE136831","macrophages","Macrophage_Alveolar",0.129098192694328
17,0.133249304754045,"Up",0.0128210664877801,0.0431971317049823,"GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION",29,26,53,21658,"voom_TMM",0.0431971317049823,"GSE136831","macrophages","Macrophage_Alveolar",0.0554011221627931
38,0.120167870220357,"Up",0.024207063089242,0.0602425774607272,"GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",29,26,53,21658,"voom_TMM",0.0602425774607272,"GSE136831","macrophages","Macrophage_Alveolar",0.0724104051448237
20,0.180023728685376,"Up",0.0919117409710085,0.12722608013753,"GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY",29,26,53,21658,"voom_TMM",0.12722608013753,"GSE136831","macrophages","Macrophage_Alveolar",0.128840565468289
20,0.238747523894263,"Up",0.23566243874702,0.246938153519605,"GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",29,26,53,21658,"voom_TMM",0.246938153519605,"GSE136831","macrophages","Macrophage_Alveolar",0.249993262724879
403,0.0715969274340506,"Up",0.0710464962586079,0.115128341143824,"GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",29,26,53,21658,"voom_TMM",0.115128341143824,"GSE136831","macrophages","Macrophage_Alveolar",0.113790798548978
28,0.16630108218031,"Up",0.0950183096997178,0.129248508225082,"GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH",29,26,53,21658,"voom_TMM",0.129248508225082,"GSE136831","macrophages","Macrophage_Alveolar",0.130858549323296
296,0.0584377871871531,"Up",0.00321297905140304,0.0286597981961116,"GOBP_NUCLEAR_CHROMOSOME_SEGREGATION",29,26,53,21658,"voom_TMM",0.0286597981961116,"GSE136831","macrophages","Macrophage_Alveolar",0.0401988235567854
88,0.0854032791584045,"Up",0.101400352084005,0.131227632676886,"GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE",29,26,53,21658,"voom_TMM",0.131227632676886,"GSE136831","macrophages","Macrophage_Alveolar",0.135152055417561
30,0.16225288518636,"Up",0.0593784294458092,0.106589147939608,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",29,26,53,21658,"voom_TMM",0.106589147939608,"GSE136831","macrophages","Macrophage_Alveolar",0.106339316612077
50,0.0506897697632605,"Up",0.281016726903804,0.291671389535227,"GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY",29,26,53,21658,"voom_TMM",0.291671389535227,"GSE136831","macrophages","Macrophage_Alveolar",0.290898633783937
