config,histology,comp,label,gene,patients,cells,detection_fraction,pseudobulk_CPM
unc30_pooled,AAH,other,pre-TB secretory,SFTPC,7,74,0.7027027027027027,594.1941826588929
unc30_pooled,AAH,other,pre-TB secretory,SFTPA1,7,74,0.6486486486486487,684.2236042738767
unc30_pooled,AAH,other,pre-TB secretory,ABCA3,7,74,0.13513513513513514,39.61294551059286
unc30_pooled,AAH,other,pre-TB secretory,AGER,7,74,0.21621621621621623,79.22589102118572
unc30_pooled,AAH,other,pre-TB secretory,HOPX,7,74,0.5405405405405406,374.5223939183325
unc30_pooled,AAH,other,pre-TB secretory,SCGB1A1,7,74,0.918918918918919,145465.9382686262
unc30_pooled,AAH,other,pre-TB secretory,FOXJ1,7,74,0.05405405405405406,14.404707458397404
unc30_pooled,AAH,other,pre-TB secretory,PTPRC,7,74,0.0,0.0
unc30_pooled,AAH,other,pre-TB secretory,LST1,7,74,0.02702702702702703,7.202353729198702
unc30_pooled,AAH,other,pre-TB secretory,TYROBP,7,74,0.013513513513513514,3.601176864599351
unc30_pooled,AAH,other,pre-TB secretory,C1QA,7,74,0.0945945945945946,28.809414916794807
unc30_pooled,AAH,other,pre-TB secretory,C1QB,7,74,0.06756756756756757,21.607061187596106
unc30_pooled,AAH,other,pre-TB secretory,CD68,7,74,0.0945945945945946,28.809414916794807
unc30_pooled,AAH,other,pre-TB secretory,CSF1R,7,74,0.0,0.0
unc30_pooled,AAH,other,pre-TB secretory,PPARG,7,74,0.02702702702702703,7.202353729198702
unc30_pooled,AAH,other,pre-TB secretory,FABP4,7,74,0.013513513513513514,3.601176864599351
unc30_pooled,AAH,other,pre-TB secretory,COL1A1,7,74,0.06756756756756757,18.005884322996756
unc30_pooled,AAH,other,pre-TB secretory,COL1A2,7,74,0.16216216216216217,50.41647610439092
unc30_pooled,AAH,other,pre-TB secretory,COL3A1,7,74,0.06756756756756757,18.005884322996756
unc30_pooled,AAH,other,pre-TB secretory,DCN,7,74,0.13513513513513514,43.21412237519221
unc30_pooled,AAH,other,pre-TB secretory,LUM,7,74,0.10810810810810811,43.21412237519221
unc30_pooled,AAH,other,pre-TB secretory,PDGFRA,7,74,0.013513513513513514,3.601176864599351
unc30_pooled,AAH,other,pre-TB secretory,PI16,7,74,0.02702702702702703,7.202353729198702
unc30_pooled,AAH,other,pre-TB secretory,ACTA2,7,74,0.013513513513513514,3.601176864599351
unc30_pooled,AAH,other,pre-TB secretory,TAGLN,7,74,0.21621621621621623,97.23177534418248
unc30_pooled,AAH,other,pre-TB secretory,MYH11,7,74,0.05405405405405406,21.607061187596106
unc30_pooled,AAH,other,pre-TB secretory,PECAM1,7,74,0.10810810810810811,32.41059178139416
unc30_pooled,AAH,other,pre-TB secretory,VWF,7,74,0.06756756756756757,21.607061187596106
unc30_pooled,AAH,other,pre-TB secretory,MKI67,7,74,0.013513513513513514,3.601176864599351
unc30_pooled,AAH,other,pre-TB secretory,CLDN4,7,74,0.527027027027027,421.33769315812407
unc30_pooled,AAH,other,pre-TB secretory,KRT17,7,74,0.02702702702702703,7.202353729198702
unc30_pooled,AIS,AT2,AT2,EPCAM,12,17764,0.5191398333708624,314.4156027792026
unc30_pooled,AIS,AT2,AT2,KRT8,12,17764,0.4954965097950912,348.84442823473773
unc30_pooled,AIS,AT2,AT2,SFTPC,12,17764,0.9837311416347669,63091.278264636116
unc30_pooled,AIS,AT2,AT2,SFTPA1,12,17764,0.972022067102004,20162.9174133564
unc30_pooled,AIS,AT2,AT2,ABCA3,12,17764,0.9015987390227427,1777.7661444943863
unc30_pooled,AIS,AT2,AT2,AGER,12,17764,0.5404751182166179,476.826686573668
unc30_pooled,AIS,AT2,AT2,HOPX,12,17764,0.6442805674397658,584.0354341947016
unc30_pooled,AIS,AT2,AT2,SCGB1A1,12,17764,0.30837649178113036,164.77501158753822
unc30_pooled,AIS,AT2,AT2,FOXJ1,12,17764,0.03799819860391804,10.591453017007748
unc30_pooled,AIS,AT2,AT2,PTPRC,12,17764,0.032706597613150194,9.482123773331125
unc30_pooled,AIS,AT2,AT2,LST1,12,17764,0.027358702994820985,7.897367710935952
unc30_pooled,AIS,AT2,AT2,TYROBP,12,17764,0.07627786534564288,23.83737243852741
unc30_pooled,AIS,AT2,AT2,C1QA,12,17764,0.1707948660211664,65.59569468264026
unc30_pooled,AIS,AT2,AT2,C1QB,12,17764,0.13898896644899797,52.49504456684014
unc30_pooled,AIS,AT2,AT2,CD68,12,17764,0.22331682053591534,83.29213737938636
unc30_pooled,AIS,AT2,AT2,CSF1R,12,17764,0.04492231479396532,17.32666628218724
unc30_pooled,AIS,AT2,AT2,PPARG,12,17764,0.0369286196802522,11.449862550805134
unc30_pooled,AIS,AT2,AT2,FABP4,12,17764,0.027640171132627785,8.518063835374061
unc30_pooled,AIS,AT2,AT2,COL1A1,12,17764,0.3321324026120243,169.43683567108403
unc30_pooled,AIS,AT2,AT2,COL1A2,12,17764,0.17974555280342266,80.61125837383453
unc30_pooled,AIS,AT2,AT2,COL3A1,12,17764,0.1258162575996397,54.66087785211354
unc30_pooled,AIS,AT2,AT2,DCN,12,17764,0.2516888088268408,130.3329798314831
unc30_pooled,AIS,AT2,AT2,LUM,12,17764,0.1491218194100428,66.86349953255639
unc30_pooled,AIS,AT2,AT2,PDGFRA,12,17764,0.034451700067552354,10.076407296729316
unc30_pooled,AIS,AT2,AT2,PI16,12,17764,0.005798243638820085,1.9149135753941688
unc30_pooled,AIS,AT2,AT2,ACTA2,12,17764,0.09688133303310065,35.45891689609202
unc30_pooled,AIS,AT2,AT2,TAGLN,12,17764,0.2655370412069354,107.86906264703151
unc30_pooled,AIS,AT2,AT2,MYH11,12,17764,0.06310515649628462,22.318647878732037
unc30_pooled,AIS,AT2,AT2,PECAM1,12,17764,0.23547624408916912,105.06932693680004
unc30_pooled,AIS,AT2,AT2,VWF,12,17764,0.1030173384372889,48.74445521917157
unc30_pooled,AIS,AT2,AT2,MKI67,12,17764,0.003321324026120243,0.9904725389969838
unc30_pooled,AIS,AT2,AT2,CLDN4,12,17764,0.5289349245665391,360.7829239047814
unc30_pooled,AIS,AT2,AT2,KRT17,12,17764,0.012666066201306012,6.0748982391815005
unc30_pooled,AIS,AT2,AT2 proliferating,EPCAM,8,25,0.92,592.7516090402631
unc30_pooled,AIS,AT2,AT2 proliferating,KRT8,8,25,0.92,776.9852172554799
unc30_pooled,AIS,AT2,AT2 proliferating,SFTPC,8,25,1.0,28456.082312372087
unc30_pooled,AIS,AT2,AT2 proliferating,SFTPA1,8,25,0.92,5358.794951999135
unc30_pooled,AIS,AT2,AT2 proliferating,ABCA3,8,25,0.6,208.26407885198432
unc30_pooled,AIS,AT2,AT2 proliferating,AGER,8,25,0.76,388.49260862773997
unc30_pooled,AIS,AT2,AT2 proliferating,HOPX,8,25,0.88,885.1223351209333
unc30_pooled,AIS,AT2,AT2 proliferating,SCGB1A1,8,25,0.28,40.05078439461237
unc30_pooled,AIS,AT2,AT2 proliferating,FOXJ1,8,25,0.28,88.1117256681472
unc30_pooled,AIS,AT2,AT2 proliferating,PTPRC,8,25,0.0,0.0
unc30_pooled,AIS,AT2,AT2 proliferating,LST1,8,25,0.04,4.005078439461236
unc30_pooled,AIS,AT2,AT2 proliferating,TYROBP,8,25,0.12,12.015235318383711
unc30_pooled,AIS,AT2,AT2 proliferating,C1QA,8,25,0.08,20.025392197306186
unc30_pooled,AIS,AT2,AT2 proliferating,C1QB,8,25,0.24,32.04062751568989
unc30_pooled,AIS,AT2,AT2 proliferating,CD68,8,25,0.2,32.04062751568989
unc30_pooled,AIS,AT2,AT2 proliferating,CSF1R,8,25,0.0,0.0
unc30_pooled,AIS,AT2,AT2 proliferating,PPARG,8,25,0.04,4.005078439461236
unc30_pooled,AIS,AT2,AT2 proliferating,FABP4,8,25,0.0,0.0
unc30_pooled,AIS,AT2,AT2 proliferating,COL1A1,8,25,0.56,256.32502012551913
unc30_pooled,AIS,AT2,AT2 proliferating,COL1A2,8,25,0.2,44.0558628340736
unc30_pooled,AIS,AT2,AT2 proliferating,COL3A1,8,25,0.24,32.04062751568989
unc30_pooled,AIS,AT2,AT2 proliferating,DCN,8,25,0.44,84.10664722868597
unc30_pooled,AIS,AT2,AT2 proliferating,LUM,8,25,0.28,64.08125503137978
unc30_pooled,AIS,AT2,AT2 proliferating,PDGFRA,8,25,0.0,0.0
unc30_pooled,AIS,AT2,AT2 proliferating,PI16,8,25,0.04,12.015235318383711
unc30_pooled,AIS,AT2,AT2 proliferating,ACTA2,8,25,0.36,64.08125503137978
unc30_pooled,AIS,AT2,AT2 proliferating,TAGLN,8,25,0.2,64.08125503137978
unc30_pooled,AIS,AT2,AT2 proliferating,MYH11,8,25,0.12,52.06601971299608
unc30_pooled,AIS,AT2,AT2 proliferating,PECAM1,8,25,0.28,28.03554907622866
unc30_pooled,AIS,AT2,AT2 proliferating,VWF,8,25,0.12,12.015235318383711
unc30_pooled,AIS,AT2,AT2 proliferating,MKI67,8,25,0.92,945.1985117128519
unc30_pooled,AIS,AT2,AT2 proliferating,CLDN4,8,25,0.76,644.8176287532591
unc30_pooled,AIS,AT2,AT2 proliferating,KRT17,8,25,0.0,0.0
unc30_pooled,AIS,AT2,__broad__,EPCAM,12,17789,0.5197031873629772,315.3303684521365
unc30_pooled,AIS,AT2,__broad__,KRT8,12,17789,0.4960930912361572,350.2515350702496
unc30_pooled,AIS,AT2,__broad__,SFTPC,12,17789,0.9837540052841643,62977.44790270028
unc30_pooled,AIS,AT2,__broad__,SFTPA1,12,17789,0.9719489572207544,20114.262899599897
unc30_pooled,AIS,AT2,__broad__,ABCA3,12,17789,0.9011748833548823,1772.6078948215004
unc30_pooled,AIS,AT2,__broad__,AGER,12,17789,0.5407836303333521,476.5363720601393
unc30_pooled,AIS,AT2,__broad__,HOPX,12,17789,0.6446118387767722,585.0249718590418
unc30_pooled,AIS,AT2,__broad__,SCGB1A1,12,17789,0.3083366125133509,164.36509896734964
unc30_pooled,AIS,AT2,__broad__,FOXJ1,12,17789,0.038338298948788575,10.84622740042413
unc30_pooled,AIS,AT2,__broad__,PTPRC,12,17789,0.032660632975434256,9.450960283379278
unc30_pooled,AIS,AT2,__broad__,LST1,12,17789,0.027376468604193602,7.884575501036473
unc30_pooled,AIS,AT2,__broad__,TYROBP,12,17789,0.07633931081005116,23.79851837374615
unc30_pooled,AIS,AT2,__broad__,C1QA,12,17789,0.1706672662881556,65.4459255278019
unc30_pooled,AIS,AT2,__broad__,C1QB,12,17789,0.13913092360447468,52.42782006782683
unc30_pooled,AIS,AT2,__broad__,CD68,12,17789,0.2232840519422115,83.12369664281357
unc30_pooled,AIS,AT2,__broad__,CSF1R,12,17789,0.044859182640957895,17.269721297762693
unc30_pooled,AIS,AT2,__broad__,PPARG,12,17789,0.036932936084096916,11.425394882971048
unc30_pooled,AIS,AT2,__broad__,FABP4,12,17789,0.02760132666254427,8.490068778244616
unc30_pooled,AIS,AT2,__broad__,COL1A1,12,17789,0.3324526392714599,169.72239818090864
unc30_pooled,AIS,AT2,__broad__,COL1A2,12,17789,0.1797740176513576,80.4911171766912
unc30_pooled,AIS,AT2,__broad__,COL3A1,12,17789,0.1259767271909607,54.58653523004717
unc30_pooled,AIS,AT2,__broad__,DCN,12,17789,0.2519534543819214,130.18105459975075
unc30_pooled,AIS,AT2,__broad__,LUM,12,17789,0.1493057507448423,66.85435554217737
unc30_pooled,AIS,AT2,__broad__,PDGFRA,12,17789,0.03440328292765192,10.04329066325681
unc30_pooled,AIS,AT2,__broad__,PI16,12,17789,0.0058463095171173195,1.9481088049305477
unc30_pooled,AIS,AT2,__broad__,ACTA2,12,17789,0.09725111023666311,35.55298568998249
unc30_pooled,AIS,AT2,__broad__,TAGLN,12,17789,0.26544493788296136,107.72515175372703
unc30_pooled,AIS,AT2,__broad__,MYH11,12,17789,0.06318511439653719,22.41641415403191
unc30_pooled,AIS,AT2,__broad__,PECAM1,12,17789,0.23553881612232277,104.81615144366184
unc30_pooled,AIS,AT2,__broad__,VWF,12,17789,0.10304120523919276,48.62374273928002
unc30_pooled,AIS,AT2,__broad__,MKI67,12,17789,0.004609590196188656,4.093661069820272
unc30_pooled,AIS,AT2,__broad__,CLDN4,12,17789,0.5292596548428804,361.71641864521246
unc30_pooled,AIS,AT2,__broad__,KRT17,12,17789,0.012648265782224971,6.054932772081432
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,EPCAM,12,918,0.07407407407407407,34.45435675341147
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,KRT8,12,918,0.11982570806100218,55.90706944893182
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,SFTPC,12,918,0.7886710239651417,2349.072040159478
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,SFTPA1,12,918,0.6830065359477124,1059.9590318195735
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,ABCA3,12,918,0.16884531590413943,101.08778255010346
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,AGER,12,918,0.3366013071895425,303.58838875175763
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,HOPX,12,918,0.12962962962962962,72.15912452129571
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,SCGB1A1,12,918,0.27342047930283225,203.47572950599604
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,FOXJ1,12,918,0.014161220043572984,6.175780927498282
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,PTPRC,12,918,0.0392156862745098,14.301808463680233
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,LST1,12,918,0.029411764705882353,12.351561854996564
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,TYROBP,12,918,0.08387799564270153,44.53063089827708
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,C1QA,12,918,0.1655773420479303,150.16898886864243
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,C1QB,12,918,0.15250544662309368,124.81578295575474
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,CD68,12,918,0.28540305010893247,172.27178376705734
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,CSF1R,12,918,0.05555555555555555,31.528986840385965
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,PPARG,12,918,0.03376906318082789,16.252055072363902
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,FABP4,12,918,0.03159041394335512,29.253699130255022
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,COL1A1,12,918,0.906318082788671,2837.28377453329
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,COL1A2,12,918,0.9509803921568627,4142.648837945558
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,COL3A1,12,918,0.8660130718954249,2182.650996218472
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,DCN,12,918,0.9738562091503268,15572.719170339089
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,LUM,12,918,0.8104575163398693,1907.3411832926272
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,PDGFRA,12,918,0.5762527233115469,388.7491573309445
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,PI16,12,918,0.7189542483660131,1661.9351516999325
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,ACTA2,12,918,0.19281045751633988,104.33819356457623
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,TAGLN,12,918,0.5871459694989106,825.6043976760861
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,MYH11,12,918,0.08932461873638345,39.65501437656791
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,PECAM1,12,918,0.1579520697167756,86.46093298497594
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,VWF,12,918,0.10239651416122005,59.80756266629915
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,MKI67,12,918,0.002178649237472767,0.650082202894556
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,CLDN4,12,918,0.07407407407407407,34.45435675341147
unc30_pooled,AIS,fibroblasts,Adventitial fibroblasts,KRT17,12,918,0.011982570806100218,4.550575420261892
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,EPCAM,12,13409,0.08613617719442165,58.49219612442201
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,KRT8,12,13409,0.12916697740323663,80.38625240676234
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,SFTPC,12,13409,0.7843985382951749,5398.932837138779
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,SFTPA1,12,13409,0.6814080095458275,2033.465728037337
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,ABCA3,12,13409,0.11902453575956447,139.34992215233837
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,AGER,12,13409,0.4219554030874786,899.5422020605696
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,HOPX,12,13409,0.174136773808636,171.23332578287975
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,SCGB1A1,12,13409,0.25102543068088595,220.41391788950963
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,FOXJ1,12,13409,0.0126780520545902,5.863953163103264
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,PTPRC,12,13409,0.03616973674397792,18.4758725289736
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,LST1,12,13409,0.02841375195764039,14.14420863462094
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,TYROBP,12,13409,0.08054291893504363,48.67965138415373
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,C1QA,12,13409,0.14967559102095607,129.0953708922382
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,C1QB,12,13409,0.13602804086807369,116.12984631050233
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,CD68,12,13409,0.20881497501677979,153.08159136844952
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,CSF1R,12,13409,0.05615631292415542,43.52290865278151
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,PPARG,12,13409,0.036020583190394515,18.800010643517
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,FABP4,12,13409,0.02185099559997017,20.361767013589727
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,COL1A1,12,13409,0.8030427324931017,1304.1255032133727
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,COL1A2,12,13409,0.8752330524274741,1762.574665583024
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,COL3A1,12,13409,0.717428592736222,1090.430084425308
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,DCN,12,13409,0.8997688119919457,2660.1131047536887
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,LUM,12,13409,0.8099037959579387,1608.3438572630114
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,PDGFRA,12,13409,0.5673055410545156,455.59085354140484
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,PI16,12,13409,0.021925572376761876,21.216312951931407
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,ACTA2,12,13409,0.2332761578044597,207.53679461174016
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,TAGLN,12,13409,0.4988440599597285,599.4492421960286
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,MYH11,12,13409,0.0918785890073831,66.18310956949713
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,PECAM1,12,13409,0.17376388992467745,246.13869734372645
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,VWF,12,13409,0.11126855097322694,150.9599600732564
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,MKI67,12,13409,0.0028339175180848684,1.4733550661063477
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,CLDN4,12,13409,0.06600044746066075,41.31287605362199
unc30_pooled,AIS,fibroblasts,Alveolar fibroblasts,KRT17,12,13409,0.0050712208218360805,5.716617656492629
unc30_pooled,AIS,fibroblasts,Myofibroblasts,EPCAM,9,141,0.03546099290780142,22.18406562933976
unc30_pooled,AIS,fibroblasts,Myofibroblasts,KRT8,9,141,0.11347517730496454,79.86263626562312
unc30_pooled,AIS,fibroblasts,Myofibroblasts,SFTPC,9,141,0.5815602836879432,754.2582313975518
unc30_pooled,AIS,fibroblasts,Myofibroblasts,SFTPA1,9,141,0.46099290780141844,417.06043383158743
unc30_pooled,AIS,fibroblasts,Myofibroblasts,ABCA3,9,141,0.07801418439716312,48.80494438454747
unc30_pooled,AIS,fibroblasts,Myofibroblasts,AGER,9,141,0.3049645390070922,270.6456006779451
unc30_pooled,AIS,fibroblasts,Myofibroblasts,HOPX,9,141,0.04964539007092199,31.057691881075662
unc30_pooled,AIS,fibroblasts,Myofibroblasts,SCGB1A1,9,141,0.14184397163120568,93.17307564322698
unc30_pooled,AIS,fibroblasts,Myofibroblasts,FOXJ1,9,141,0.0070921985815602835,4.4368131258679515
unc30_pooled,AIS,fibroblasts,Myofibroblasts,PTPRC,9,141,0.0070921985815602835,4.4368131258679515
unc30_pooled,AIS,fibroblasts,Myofibroblasts,LST1,9,141,0.0070921985815602835,8.873626251735903
unc30_pooled,AIS,fibroblasts,Myofibroblasts,TYROBP,9,141,0.02127659574468085,17.747252503471806
unc30_pooled,AIS,fibroblasts,Myofibroblasts,C1QA,9,141,0.0851063829787234,62.115383762151325
unc30_pooled,AIS,fibroblasts,Myofibroblasts,C1QB,9,141,0.04964539007092199,31.057691881075662
unc30_pooled,AIS,fibroblasts,Myofibroblasts,CD68,9,141,0.10638297872340426,66.55219688801927
unc30_pooled,AIS,fibroblasts,Myofibroblasts,CSF1R,9,141,0.014184397163120567,8.873626251735903
unc30_pooled,AIS,fibroblasts,Myofibroblasts,PPARG,9,141,0.02127659574468085,13.310439377603855
unc30_pooled,AIS,fibroblasts,Myofibroblasts,FABP4,9,141,0.028368794326241134,17.747252503471806
unc30_pooled,AIS,fibroblasts,Myofibroblasts,COL1A1,9,141,0.9361702127659575,4290.39829271431
unc30_pooled,AIS,fibroblasts,Myofibroblasts,COL1A2,9,141,0.8936170212765957,3655.9340157151923
unc30_pooled,AIS,fibroblasts,Myofibroblasts,COL3A1,9,141,0.851063829787234,3860.027419505118
unc30_pooled,AIS,fibroblasts,Myofibroblasts,DCN,9,141,0.723404255319149,1832.403820983464
unc30_pooled,AIS,fibroblasts,Myofibroblasts,LUM,9,141,0.28368794326241137,421.4972469574554
unc30_pooled,AIS,fibroblasts,Myofibroblasts,PDGFRA,9,141,0.5319148936170213,913.9835039287981
unc30_pooled,AIS,fibroblasts,Myofibroblasts,PI16,9,141,0.0070921985815602835,4.4368131258679515
unc30_pooled,AIS,fibroblasts,Myofibroblasts,ACTA2,9,141,0.7943262411347518,1819.09338160586
unc30_pooled,AIS,fibroblasts,Myofibroblasts,TAGLN,9,141,0.8439716312056738,2741.950511786394
unc30_pooled,AIS,fibroblasts,Myofibroblasts,MYH11,9,141,0.5035460992907801,723.200539516476
unc30_pooled,AIS,fibroblasts,Myofibroblasts,PECAM1,9,141,0.06382978723404255,39.93131813281156
unc30_pooled,AIS,fibroblasts,Myofibroblasts,VWF,9,141,0.0425531914893617,31.057691881075662
unc30_pooled,AIS,fibroblasts,Myofibroblasts,MKI67,9,141,0.0,0.0
unc30_pooled,AIS,fibroblasts,Myofibroblasts,CLDN4,9,141,0.0070921985815602835,4.4368131258679515
unc30_pooled,AIS,fibroblasts,Myofibroblasts,KRT17,9,141,0.0,0.0
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,EPCAM,6,69,0.07246376811594203,23.428092156743308
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,KRT8,6,69,0.057971014492753624,18.742473725394646
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,SFTPC,6,69,0.7681159420289855,759.0701858784832
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,SFTPA1,6,69,0.6666666666666666,431.0768956840768
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,ABCA3,6,69,0.057971014492753624,18.742473725394646
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,AGER,6,69,0.2608695652173913,89.02675019562457
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,HOPX,6,69,0.18840579710144928,70.28427647022993
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,SCGB1A1,6,69,0.2608695652173913,548.2173564677934
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,FOXJ1,6,69,0.028985507246376812,9.371236862697323
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,PTPRC,6,69,0.028985507246376812,9.371236862697323
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,LST1,6,69,0.0,0.0
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,TYROBP,6,69,0.13043478260869565,42.17056588213795
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,C1QA,6,69,0.15942028985507245,74.96989490157858
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,C1QB,6,69,0.14492753623188406,46.856184313486615
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,CD68,6,69,0.34782608695652173,192.11035568529513
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,CSF1R,6,69,0.057971014492753624,18.742473725394646
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,PPARG,6,69,0.028985507246376812,9.371236862697323
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,FABP4,6,69,0.014492753623188406,4.6856184313486615
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,COL1A1,6,69,1.0,61067.6650157671
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,COL1A2,6,69,1.0,32921.1550986557
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,COL3A1,6,69,1.0,31496.7270955257
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,DCN,6,69,0.9855072463768116,5931.992934087405
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,LUM,6,69,0.9855072463768116,6634.835698789704
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,PDGFRA,6,69,0.6376811594202898,473.24746156621484
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,PI16,6,69,0.028985507246376812,32.79932901944063
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,ACTA2,6,69,0.4782608695652174,763.7558043098318
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,TAGLN,6,69,0.7391304347826086,1625.9095956779854
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,MYH11,6,69,0.13043478260869565,70.28427647022993
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,PECAM1,6,69,0.11594202898550725,46.856184313486615
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,VWF,6,69,0.07246376811594203,23.428092156743308
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,MKI67,6,69,0.028985507246376812,28.11371058809197
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,CLDN4,6,69,0.028985507246376812,9.371236862697323
unc30_pooled,AIS,fibroblasts,Peribronchial fibroblasts,KRT17,6,69,0.028985507246376812,18.742473725394646
unc30_pooled,AIS,fibroblasts,__broad__,EPCAM,12,14537,0.08481805049184839,56.09923514126581
unc30_pooled,AIS,fibroblasts,__broad__,KRT8,12,14537,0.12808695054000138,78.02092578904268
unc30_pooled,AIS,fibroblasts,__broad__,SFTPC,12,14537,0.7826236499965605,5094.002799514711
unc30_pooled,AIS,fibroblasts,__broad__,SFTPA1,12,14537,0.6793010937607484,1934.635926777922
