patient,histology,uncertainty,broad,count_sum,cells,detected_cells,sum_normalized_10000,fraction_of_observed_IL1B_counts,detection_fraction
17,LUAD,0.2,Other assigned,19,1569,11,56.57801330827332,0.0200845665961945,0.007010834926704908
17,LUAD,0.2,Other epithelial,21,389,10,17.407193592908534,0.022198731501057084,0.02570694087403599
17,LUAD,0.2,Other myeloid,27,199,5,137.24898083850277,0.02854122621564482,0.02512562814070352
17,LUAD,0.2,Unassigned,769,5053,262,2271.3357886814547,0.8128964059196617,0.05185038590936077
17,LUAD,0.3,AT2-like,5,506,4,18.94822617842291,0.005285412262156448,0.007905138339920948
17,LUAD,0.3,Fibroblasts,8,1081,6,27.74119581071132,0.008456659619450317,0.005550416281221091
17,LUAD,0.3,Macrophages,236,486,56,589.7893800700414,0.24947145877378435,0.11522633744855967
17,LUAD,0.3,Other assigned,20,1837,12,62.697964348664996,0.021141649048625793,0.0065323897659227
17,LUAD,0.3,Other epithelial,25,466,14,23.081864299676976,0.026427061310782242,0.030042918454935622
17,LUAD,0.3,Other myeloid,29,232,7,148.3750503319328,0.0306553911205074,0.03017241379310345
17,LUAD,0.3,Unassigned,623,4075,221,1885.6621409015024,0.6585623678646935,0.054233128834355826
17,normal,0.2,AT2-like,3,1156,3,4.992104767496423,0.017241379310344827,0.0025951557093425604
17,normal,0.2,Fibroblasts,13,1221,4,45.58538009365841,0.07471264367816093,0.003276003276003276
17,normal,0.2,Macrophages,20,172,13,25.497103968405483,0.11494252873563218,0.0755813953488372
17,normal,0.2,Other assigned,1,974,1,2.6301946344029457,0.005747126436781609,0.001026694045174538
17,normal,0.2,Other epithelial,5,1562,5,25.129787794391977,0.028735632183908046,0.003201024327784891
17,normal,0.2,Other myeloid,27,174,5,115.66360215949712,0.15517241379310345,0.028735632183908046
17,normal,0.2,Unassigned,105,2880,44,449.6272110739726,0.603448275862069,0.015277777777777777
17,normal,0.3,AT2-like,3,1235,3,4.992104767496423,0.017241379310344827,0.0024291497975708503
17,normal,0.3,Fibroblasts,13,1369,4,45.58538009365841,0.07471264367816093,0.0029218407596785976
17,normal,0.3,Macrophages,34,228,19,71.39034084120692,0.19540229885057472,0.08333333333333333
17,normal,0.3,Other assigned,1,1180,1,2.6301946344029457,0.005747126436781609,0.000847457627118644
17,normal,0.3,Other epithelial,5,1683,5,25.129787794391977,0.028735632183908046,0.0029708853238265003
17,normal,0.3,Other myeloid,42,196,11,219.35004471577793,0.2413793103448276,0.05612244897959184
17,normal,0.3,Unassigned,76,2248,32,300.0475316448904,0.4367816091954023,0.014234875444839857
18,LUAD,0.2,AT2-like,28,1187,14,99.91242309618916,0.018957345971563982,0.011794439764111205
18,LUAD,0.2,Fibroblasts,14,1265,6,46.572788818110226,0.009478672985781991,0.0047430830039525695
18,LUAD,0.2,Macrophages,167,206,52,264.8564617358631,0.11306702775897089,0.2524271844660194
18,LUAD,0.2,Other assigned,28,1236,12,146.9392037049259,0.018957345971563982,0.009708737864077669
18,LUAD,0.2,Other epithelial,15,1094,10,60.575667130787934,0.010155721056194989,0.009140767824497258
18,LUAD,0.2,Other myeloid,138,222,27,760.2676451522262,0.09343263371699391,0.12162162162162163
18,LUAD,0.2,Unassigned,1087,5816,301,4412.584136981031,0.7359512525389302,0.05175378266850069
18,LUAD,0.3,AT2-like,30,1375,16,102.75456004609796,0.020311442112389978,0.011636363636363636
18,LUAD,0.3,Fibroblasts,19,1763,9,71.90328602401468,0.012863913337846988,0.005104934770277935
18,LUAD,0.3,Macrophages,219,339,76,369.54071687473044,0.14827352742044686,0.22418879056047197
18,LUAD,0.3,Other assigned,38,1596,17,198.49736522404112,0.025727826675693975,0.010651629072681704
18,LUAD,0.3,Other epithelial,17,1209,11,63.56163309077599,0.011509817197020988,0.009098428453267164
18,LUAD,0.3,Other myeloid,173,245,35,966.0918786526014,0.11712931618144888,0.14285714285714285
18,LUAD,0.3,Unassigned,981,4499,258,4019.358886706874,0.6641841570751523,0.05734607690597911
18,MIA,0.2,AT2-like,12,1232,12,41.48418824483278,0.0093603744149766,0.00974025974025974
18,MIA,0.2,Fibroblasts,8,1362,8,45.83586979673463,0.0062402496099844,0.005873715124816446
18,MIA,0.2,Macrophages,137,218,49,163.5976713260776,0.10686427457098284,0.22477064220183487
18,MIA,0.2,Other assigned,13,1495,11,91.3584306745685,0.01014040561622465,0.007357859531772575
18,MIA,0.2,Other epithelial,9,941,6,26.20335510768302,0.0070202808112324495,0.006376195536663124
18,MIA,0.2,Other myeloid,118,271,32,598.6660933508984,0.09204368174726989,0.11808118081180811
18,MIA,0.2,Unassigned,985,4752,225,3943.1549007571844,0.7683307332293292,0.04734848484848485
18,MIA,0.3,AT2-like,14,1385,14,46.17256759962464,0.0109204368174727,0.010108303249097473
18,MIA,0.3,Fibroblasts,22,1702,14,84.94066393874616,0.0171606864274571,0.008225616921269096
18,MIA,0.3,Macrophages,157,299,59,194.25788288197975,0.12246489859594384,0.19732441471571907
18,MIA,0.3,Other assigned,17,1946,15,120.69409997955911,0.01326053042121685,0.007708119218910586
18,MIA,0.3,Other epithelial,9,1012,6,26.20335510768302,0.0070202808112324495,0.005928853754940711
18,MIA,0.3,Other myeloid,171,306,47,950.8611133255923,0.13338533541341654,0.15359477124183007
18,MIA,0.3,Unassigned,892,3621,188,3487.170826424794,0.6957878315132605,0.05191935929301298
18,normal,0.2,AT2-like,15,1344,6,52.71973902173082,0.03826530612244898,0.004464285714285714
18,normal,0.2,Fibroblasts,1,1245,1,5.800464037122969,0.002551020408163265,0.0008032128514056225
18,normal,0.2,Macrophages,78,266,43,133.7490279839827,0.1989795918367347,0.16165413533834586
18,normal,0.2,Other assigned,5,383,5,33.74633157146168,0.012755102040816327,0.013054830287206266
18,normal,0.2,Other epithelial,5,858,5,25.196674385255363,0.012755102040816327,0.005827505827505828
18,normal,0.2,Other myeloid,39,80,8,250.2425831933587,0.09948979591836735,0.1
18,normal,0.2,Unassigned,249,2598,96,1344.812927674539,0.6352040816326531,0.03695150115473441
18,normal,0.3,AT2-like,15,1400,6,52.71973902173082,0.03826530612244898,0.004285714285714286
18,normal,0.3,Fibroblasts,6,1480,5,21.54590063887834,0.015306122448979591,0.0033783783783783786
18,normal,0.3,Macrophages,131,322,53,318.2966998575439,0.33418367346938777,0.16459627329192547
18,normal,0.3,Other assigned,5,517,5,33.74633157146168,0.012755102040816327,0.009671179883945842
18,normal,0.3,Other epithelial,9,902,7,54.55362514143089,0.02295918367346939,0.007760532150776054
18,normal,0.3,Other myeloid,42,93,9,271.22160417237967,0.10714285714285714,0.0967741935483871
18,normal,0.3,Unassigned,184,2060,79,1094.1838474640256,0.46938775510204084,0.0383495145631068
19,AIS,0.2,AT2-like,33,1595,11,167.13724905849875,0.043882978723404256,0.006896551724137931
19,AIS,0.2,Fibroblasts,25,1295,10,74.04010973256001,0.03324468085106383,0.007722007722007722
19,AIS,0.2,Macrophages,145,259,57,137.59779056815057,0.19281914893617022,0.22007722007722008
19,AIS,0.2,Other assigned,11,1894,11,54.34380428265818,0.014627659574468085,0.005807814149947202
19,AIS,0.2,Other epithelial,20,1546,7,45.75670129465439,0.026595744680851064,0.004527813712807244
19,AIS,0.2,Other myeloid,74,276,20,287.4250085651296,0.09840425531914894,0.07246376811594203
19,AIS,0.2,Unassigned,444,4234,141,1491.5029169594354,0.5904255319148937,0.033301842229570146
19,AIS,0.3,AT2-like,36,1750,14,173.30339953471145,0.047872340425531915,0.008
19,AIS,0.3,Fibroblasts,30,1422,12,78.2077359949973,0.0398936170212766,0.008438818565400843
19,AIS,0.3,Macrophages,187,357,66,190.23123912699583,0.24867021276595744,0.18487394957983194
19,AIS,0.3,Other assigned,13,2415,13,64.74506298570414,0.017287234042553192,0.005383022774327122
19,AIS,0.3,Other epithelial,25,1659,10,75.49393527198629,0.03324468085106383,0.006027727546714889
19,AIS,0.3,Other myeloid,92,293,24,331.2932354887306,0.12234042553191489,0.08191126279863481
19,AIS,0.3,Unassigned,369,3203,118,1344.5289720579613,0.49069148936170215,0.036840462066812366
19,LUAD,0.2,AT2-like,37,2247,12,89.52451178149822,0.028615622583139984,0.0053404539385847796
19,LUAD,0.2,Fibroblasts,21,1720,14,82.00059368470285,0.016241299303944315,0.00813953488372093
19,LUAD,0.2,Macrophages,250,372,72,185.8125409806572,0.19334880123743234,0.1935483870967742
19,LUAD,0.2,Other assigned,7,2431,7,46.166704492475084,0.005413766434648105,0.002879473467708762
19,LUAD,0.2,Other epithelial,17,1848,16,44.63976381076471,0.013147718484145398,0.008658008658008658
19,LUAD,0.2,Other myeloid,47,309,29,166.82025016159855,0.03634957463263728,0.09385113268608414
19,LUAD,0.2,Unassigned,914,8070,275,2636.39406397632,0.7068832173240526,0.03407682775712516
19,LUAD,0.3,AT2-like,44,2566,15,101.16032464516483,0.03402938901778809,0.005845674201091193
19,LUAD,0.3,Fibroblasts,29,1974,19,106.01933302646138,0.02242846094354215,0.009625126646403243
19,LUAD,0.3,Macrophages,307,528,98,308.6406189291339,0.2374323279195669,0.1856060606060606
19,LUAD,0.3,Other assigned,14,3021,13,90.5173796985428,0.01082753286929621,0.004303210857332009
19,LUAD,0.3,Other epithelial,23,2059,21,71.43873469482178,0.017788089713843776,0.010199125789218067
19,LUAD,0.3,Other myeloid,77,333,34,277.3505243679607,0.05955143078112916,0.1021021021021021
19,LUAD,0.3,Unassigned,799,6516,225,2296.2315135259323,0.6179427687548337,0.034530386740331494
19,normal,0.2,AT2-like,11,604,6,39.268862525329226,0.02208835341365462,0.009933774834437087
19,normal,0.2,Fibroblasts,3,519,3,8.385218146174322,0.006024096385542169,0.005780346820809248
19,normal,0.2,Macrophages,186,161,51,105.49895009694977,0.37349397590361444,0.3167701863354037
19,normal,0.2,Other assigned,83,967,4,72.79225303433805,0.16666666666666666,0.004136504653567736
19,normal,0.2,Other epithelial,1,374,1,6.131207847946046,0.002008032128514056,0.00267379679144385
19,normal,0.2,Other myeloid,37,125,10,137.16504594342092,0.07429718875502007,0.08
19,normal,0.2,Unassigned,177,1261,49,570.3102951001442,0.35542168674698793,0.03885804916732752
19,normal,0.3,AT2-like,11,611,6,39.268862525329226,0.02208835341365462,0.009819967266775777
19,normal,0.3,Fibroblasts,7,570,5,16.74079270877592,0.014056224899598393,0.008771929824561403
19,normal,0.3,Macrophages,198,199,55,112.17252751202011,0.39759036144578314,0.27638190954773867
19,normal,0.3,Other assigned,83,1170,4,72.79225303433805,0.16666666666666666,0.003418803418803419
19,normal,0.3,Other epithelial,1,388,1,6.131207847946046,0.002008032128514056,0.002577319587628866
19,normal,0.3,Other myeloid,52,134,12,182.99567038935334,0.10441767068273092,0.08955223880597014
19,normal,0.3,Unassigned,146,939,41,509.4505186765398,0.2931726907630522,0.043663471778487756
20,AAH,0.2,AT2-like,2,1254,2,6.74456439732436,0.0033500837520938024,0.001594896331738437
20,AAH,0.2,Fibroblasts,2,1096,2,4.4356397473402644,0.0033500837520938024,0.0018248175182481751
20,AAH,0.2,Macrophages,406,240,60,165.34726264314853,0.6800670016750419,0.25
20,AAH,0.2,Other assigned,3,2040,3,17.296405795422093,0.005025125628140704,0.0014705882352941176
20,AAH,0.2,Other epithelial,2,964,2,1.8599497560757154,0.0033500837520938024,0.002074688796680498
20,AAH,0.2,Other myeloid,39,290,9,91.39426944100734,0.06532663316582915,0.03103448275862069
20,AAH,0.2,Unassigned,143,2894,58,452.8871269956981,0.23953098827470687,0.020041465100207326
20,AAH,0.3,AT2-like,2,1280,2,6.74456439732436,0.0033500837520938024,0.0015625
20,AAH,0.3,Fibroblasts,3,1240,3,11.224506006674956,0.005025125628140704,0.0024193548387096775
20,AAH,0.3,Macrophages,429,331,69,183.49070576331874,0.7185929648241206,0.2084592145015106
20,AAH,0.3,Other assigned,7,2471,7,31.571592620813163,0.011725293132328308,0.0028328611898017
20,AAH,0.3,Other epithelial,3,1017,3,2.43255626088561,0.005025125628140704,0.0029498525073746312
20,AAH,0.3,Other myeloid,69,302,12,210.90133108638508,0.11557788944723618,0.039735099337748346
20,AAH,0.3,Unassigned,84,2137,40,293.59996264061465,0.1407035175879397,0.018717828731867104
20,LUAD,0.2,AT2-like,8,1034,7,29.799578050956857,0.012326656394453005,0.006769825918762089
20,LUAD,0.2,Fibroblasts,25,1223,6,84.05149976924001,0.03852080123266564,0.004905968928863451
20,LUAD,0.2,Macrophages,158,172,47,182.57595504154244,0.24345146379044685,0.27325581395348836
20,LUAD,0.2,Other assigned,15,2142,10,61.64648481575619,0.023112480739599383,0.004668534080298786
20,LUAD,0.2,Other epithelial,7,722,7,9.328240102852856,0.01078582434514638,0.009695290858725761
20,LUAD,0.2,Other myeloid,18,207,5,110.10827209627605,0.02773497688751926,0.024154589371980676
20,LUAD,0.2,Unassigned,418,4343,137,1637.3567202564655,0.6440677966101694,0.03154501496661294
20,LUAD,0.3,AT2-like,10,1094,8,32.847429315815134,0.015408320493066256,0.007312614259597806
20,LUAD,0.3,Fibroblasts,28,1518,9,98.61357431789332,0.04314329738058552,0.005928853754940711
20,LUAD,0.3,Macrophages,172,259,55,219.16338754839123,0.2650231124807396,0.21235521235521235
20,LUAD,0.3,Other assigned,20,2576,13,99.14745985495634,0.030816640986132512,0.005046583850931677
20,LUAD,0.3,Other epithelial,11,813,11,12.108205972956782,0.01694915254237288,0.013530135301353014
20,LUAD,0.3,Other myeloid,40,223,12,207.00342367473775,0.061633281972265024,0.053811659192825115
20,LUAD,0.3,Unassigned,368,3360,111,1445.9832694483393,0.5670261941448382,0.033035714285714286
20,normal,0.2,AT2-like,0,192,0,0.0,0.0,0.0
20,normal,0.2,Fibroblasts,0,168,0,0.0,0.0,0.0
20,normal,0.2,Macrophages,10,32,6,10.254681863468912,0.18867924528301888,0.1875
20,normal,0.2,Other assigned,1,412,1,4.084967320261438,0.018867924528301886,0.0024271844660194173
20,normal,0.2,Other epithelial,0,113,0,0.0,0.0,0.0
20,normal,0.2,Other myeloid,26,45,4,155.89277454622544,0.49056603773584906,0.08888888888888889
20,normal,0.2,Unassigned,16,454,8,41.31584295666645,0.3018867924528302,0.01762114537444934
20,normal,0.3,AT2-like,0,195,0,0.0,0.0,0.0
20,normal,0.3,Fibroblasts,0,184,0,0.0,0.0,0.0
20,normal,0.3,Macrophages,16,48,7,12.249827010278343,0.3018867924528302,0.14583333333333334
20,normal,0.3,Other assigned,1,484,1,4.084967320261438,0.018867924528301886,0.002066115702479339
20,normal,0.3,Other epithelial,0,121,0,0.0,0.0,0.0
20,normal,0.3,Other myeloid,26,48,4,155.89277454622544,0.49056603773584906,0.08333333333333333
20,normal,0.3,Unassigned,10,336,7,39.32069780985702,0.18867924528301888,0.020833333333333332
21,AIS,0.2,AT2-like,14,2825,14,50.24078212385395,0.0078125,0.00495575221238938
21,AIS,0.2,Fibroblasts,9,1787,8,31.839839684208698,0.005022321428571429,0.004476776720761052
21,AIS,0.2,Macrophages,851,893,309,484.1318309210928,0.47488839285714285,0.3460246360582307
21,AIS,0.2,Other assigned,10,4081,10,33.19610970529435,0.005580357142857143,0.002450379808870375
21,AIS,0.2,Other epithelial,10,1262,10,14.830611268301285,0.005580357142857143,0.00792393026941363
21,AIS,0.2,Other myeloid,147,667,29,326.6871133198217,0.08203125,0.043478260869565216
21,AIS,0.2,Unassigned,751,4746,246,1166.5838643331954,0.41908482142857145,0.051833122629582805
21,AIS,0.3,AT2-like,15,2951,15,51.223679705925896,0.008370535714285714,0.005083022704168078
21,AIS,0.3,Fibroblasts,9,1952,8,31.839839684208698,0.005022321428571429,0.004098360655737705
21,AIS,0.3,Macrophages,1113,1207,380,679.8330340177301,0.62109375,0.3148301574150787
21,AIS,0.3,Other assigned,14,4660,12,48.885593457651915,0.0078125,0.002575107296137339
21,AIS,0.3,Other epithelial,10,1340,10,14.830611268301285,0.005580357142857143,0.007462686567164179
21,AIS,0.3,Other myeloid,173,722,37,395.53538014330013,0.09654017857142858,0.05124653739612189
21,AIS,0.3,Unassigned,458,3429,164,885.3620130786493,0.25558035714285715,0.04782735491396909
21,LUAD,0.2,AT2-like,2,195,2,7.89788926243375,0.011494252873563218,0.010256410256410256
21,LUAD,0.2,Fibroblasts,0,163,0,0.0,0.0,0.0
21,LUAD,0.2,Macrophages,17,57,9,55.69965337987497,0.09770114942528736,0.15789473684210525
21,LUAD,0.2,Other assigned,1,619,1,1.8878610534264677,0.005747126436781609,0.0016155088852988692
21,LUAD,0.2,Other epithelial,5,251,5,3.437442832744584,0.028735632183908046,0.0199203187250996
21,LUAD,0.2,Other myeloid,0,58,0,0.0,0.0,0.0
21,LUAD,0.2,Unassigned,149,1319,33,514.1466162701564,0.8563218390804598,0.025018953752843062
21,LUAD,0.3,AT2-like,2,216,2,7.89788926243375,0.011494252873563218,0.009259259259259259
21,LUAD,0.3,Fibroblasts,1,232,1,4.782400765184122,0.005747126436781609,0.004310344827586207
21,LUAD,0.3,Macrophages,50,98,12,134.63797769022966,0.28735632183908044,0.12244897959183673
21,LUAD,0.3,Other assigned,1,708,1,1.8878610534264677,0.005747126436781609,0.0014124293785310734
21,LUAD,0.3,Other epithelial,7,327,7,3.9527033562731395,0.040229885057471264,0.021406727828746176
21,LUAD,0.3,Other myeloid,6,64,2,38.2593193930774,0.034482758620689655,0.03125
21,LUAD,0.3,Unassigned,107,1017,25,391.65131127801163,0.6149425287356322,0.024582104228121928
21,normal,0.2,AT2-like,12,337,5,19.183042568148988,0.02591792656587473,0.01483679525222552
21,normal,0.2,Fibroblasts,0,322,0,0.0,0.0,0.0
21,normal,0.2,Macrophages,70,111,25,76.295846998904,0.1511879049676026,0.22522522522522523
21,normal,0.2,Other assigned,9,879,6,56.94360807565016,0.019438444924406047,0.006825938566552901
21,normal,0.2,Other epithelial,1,178,1,1.098056440101021,0.0021598272138228943,0.0056179775280898875
21,normal,0.2,Other myeloid,25,178,10,152.0436153659877,0.05399568034557235,0.056179775280898875
21,normal,0.2,Unassigned,346,1669,75,1206.9628720158514,0.7473002159827213,0.04493708807669263
21,normal,0.3,AT2-like,15,391,6,21.717254428260492,0.032397408207343416,0.015345268542199489
21,normal,0.3,Fibroblasts,5,423,2,13.837877214485944,0.01079913606911447,0.004728132387706856
21,normal,0.3,Macrophages,85,165,31,101.40378246293359,0.183585313174946,0.18787878787878787
21,normal,0.3,Other assigned,9,1024,6,56.94360807565016,0.019438444924406047,0.005859375
21,normal,0.3,Other epithelial,1,195,1,1.098056440101021,0.0021598272138228943,0.005128205128205128
21,normal,0.3,Other myeloid,38,194,12,253.45358261088177,0.08207343412526998,0.061855670103092786
21,normal,0.3,Unassigned,310,1282,64,1064.0728802323301,0.6695464362850972,0.0499219968798752
22,AAH,0.2,AT2-like,4,550,4,9.049950331604677,0.009615384615384616,0.007272727272727273
22,AAH,0.2,Fibroblasts,1,594,1,6.285355122564425,0.002403846153846154,0.0016835016835016834
22,AAH,0.2,Macrophages,225,384,117,166.7326870687996,0.5408653846153846,0.3046875
22,AAH,0.2,Other assigned,10,540,3,31.310209938286963,0.02403846153846154,0.005555555555555556
22,AAH,0.2,Other epithelial,1,330,1,0.8389965601141035,0.002403846153846154,0.0030303030303030303
22,AAH,0.2,Other myeloid,3,104,2,7.621233037269346,0.007211538461538462,0.019230769230769232
22,AAH,0.2,Unassigned,172,876,51,312.12756398307505,0.41346153846153844,0.05821917808219178
22,AAH,0.3,AT2-like,4,563,4,9.049950331604677,0.009615384615384616,0.007104795737122558
22,AAH,0.3,Fibroblasts,1,638,1,6.285355122564425,0.002403846153846154,0.001567398119122257
22,AAH,0.3,Macrophages,277,437,129,206.377402199162,0.6658653846153846,0.2951945080091533
22,AAH,0.3,Other assigned,11,653,4,36.083479628024435,0.026442307692307692,0.006125574272588055
22,AAH,0.3,Other epithelial,1,347,1,0.8389965601141035,0.002403846153846154,0.002881844380403458
22,AAH,0.3,Other myeloid,12,112,4,27.313137988076956,0.028846153846153848,0.03571428571428571
22,AAH,0.3,Unassigned,110,628,36,248.01767421216732,0.2644230769230769,0.05732484076433121
22,AIS,0.2,AT2-like,11,795,9,28.084727986497423,0.009450171821305841,0.011320754716981131
22,AIS,0.2,Fibroblasts,9,648,5,17.84770676048957,0.007731958762886598,0.007716049382716049
22,AIS,0.2,Macrophages,377,413,124,321.06469816804287,0.3238831615120275,0.30024213075060535
22,AIS,0.2,Other assigned,8,865,7,41.92406751342985,0.006872852233676976,0.008092485549132947
22,AIS,0.2,Other epithelial,5,337,3,15.184528358128569,0.00429553264604811,0.008902077151335312
22,AIS,0.2,Other myeloid,16,147,6,53.52060569381923,0.013745704467353952,0.04081632653061224
22,AIS,0.2,Unassigned,738,1256,106,2178.1858633492216,0.634020618556701,0.08439490445859872
22,AIS,0.3,AT2-like,18,815,10,29.70968736251302,0.015463917525773196,0.012269938650306749
22,AIS,0.3,Fibroblasts,10,711,6,18.824460032613032,0.00859106529209622,0.008438818565400843
22,AIS,0.3,Macrophages,543,507,152,423.7642397425244,0.46649484536082475,0.29980276134122286
22,AIS,0.3,Other assigned,10,997,9,54.43667841589141,0.00859106529209622,0.009027081243731194
22,AIS,0.3,Other epithelial,5,368,3,15.184528358128569,0.00429553264604811,0.008152173913043478
22,AIS,0.3,Other myeloid,49,161,10,222.93284814688678,0.04209621993127148,0.062111801242236024
22,AIS,0.3,Unassigned,529,902,70,1890.9597557710722,0.45446735395189003,0.07760532150776053
22,LUAD,0.2,AT2-like,19,1113,10,27.23516302361609,0.02664796633941094,0.008984725965858042
22,LUAD,0.2,Fibroblasts,11,822,4,32.864964709011794,0.015427769985974754,0.004866180048661801
22,LUAD,0.2,Macrophages,222,382,102,200.08646080805738,0.31136044880785413,0.2670157068062827
22,LUAD,0.2,Other assigned,7,1114,6,43.73593657460793,0.009817671809256662,0.005385996409335727
22,LUAD,0.2,Other epithelial,21,545,4,79.75115493140693,0.029453015427769985,0.007339449541284404
22,LUAD,0.2,Other myeloid,24,181,13,98.32675625800677,0.033660589060308554,0.0718232044198895
22,LUAD,0.2,Unassigned,409,2039,100,1008.8589007548858,0.573632538569425,0.04904364884747425
22,LUAD,0.3,AT2-like,19,1194,10,27.23516302361609,0.02664796633941094,0.008375209380234505
22,LUAD,0.3,Fibroblasts,12,914,5,35.77194145319784,0.016830294530154277,0.005470459518599562
22,LUAD,0.3,Macrophages,273,477,125,283.0967665152119,0.38288920056100983,0.2620545073375262
22,LUAD,0.3,Other assigned,7,1341,6,43.73593657460793,0.009817671809256662,0.0044742729306487695
22,LUAD,0.3,Other epithelial,22,596,5,80.86959805857391,0.030855539971949508,0.008389261744966443
22,LUAD,0.3,Other myeloid,28,188,14,111.47600017648146,0.03927068723702665,0.07446808510638298
22,LUAD,0.3,Unassigned,352,1486,74,908.6739312579034,0.49368863955119213,0.04979811574697174
22,normal,0.2,AT2-like,2,428,2,2.993477321467711,0.012987012987012988,0.004672897196261682
22,normal,0.2,Fibroblasts,1,434,1,4.786979415988511,0.006493506493506494,0.002304147465437788
22,normal,0.2,Macrophages,89,224,50,67.21227715014727,0.577922077922078,0.22321428571428573
22,normal,0.2,Other assigned,0,394,0,0.0,0.0,0.0
22,normal,0.2,Other epithelial,0,254,0,0.0,0.0,0.0
22,normal,0.2,Other myeloid,14,73,3,31.459885154280283,0.09090909090909091,0.0410958904109589
22,normal,0.2,Unassigned,48,602,26,109.95636678281151,0.3116883116883117,0.04318936877076412
22,normal,0.3,AT2-like,2,441,2,2.993477321467711,0.012987012987012988,0.0045351473922902496
22,normal,0.3,Fibroblasts,1,452,1,4.786979415988511,0.006493506493506494,0.0022123893805309734
22,normal,0.3,Macrophages,105,256,56,81.56965354571156,0.6818181818181818,0.21875
22,normal,0.3,Other assigned,0,484,0,0.0,0.0,0.0
22,normal,0.3,Other epithelial,0,273,0,0.0,0.0,0.0
22,normal,0.3,Other myeloid,14,76,3,31.459885154280283,0.09090909090909091,0.039473684210526314
22,normal,0.3,Unassigned,32,427,20,95.59899038724724,0.2077922077922078,0.0468384074941452
23,AIS,0.2,AT2-like,83,6561,60,197.68850814376304,0.019663586827765932,0.009144947416552356
23,AIS,0.2,Fibroblasts,115,6270,64,296.14637180148975,0.02724472873726605,0.010207336523125997
23,AIS,0.2,Macrophages,402,635,101,517.0253877008556,0.09523809523809523,0.15905511811023623
23,AIS,0.2,Other assigned,48,6483,37,207.1916709056589,0.011371712864250177,0.005707234305105661
23,AIS,0.2,Other epithelial,89,5772,67,179.4993181200301,0.021085050935797205,0.011607761607761608
23,AIS,0.2,Other myeloid,134,798,49,472.26429401481874,0.031746031746031744,0.06140350877192982
23,AIS,0.2,Unassigned,3350,19558,983,7575.558473887641,0.7936507936507936,0.050260762859188055
23,AIS,0.3,AT2-like,93,6907,67,234.5150760429611,0.02203269367448472,0.00970030403938034
23,AIS,0.3,Fibroblasts,142,6966,80,342.0013269675023,0.033641317223406776,0.011484352569623888
23,AIS,0.3,Macrophages,906,1318,202,1317.1951671266806,0.2146410803127221,0.15326251896813353
23,AIS,0.3,Other assigned,62,8505,50,277.02694163345166,0.01468846244965648,0.005878894767783657
23,AIS,0.3,Other epithelial,116,6204,79,260.08432280900996,0.027481639421937928,0.012733720180528691
23,AIS,0.3,Other myeloid,260,875,72,803.3684569125633,0.061596778014688464,0.08228571428571428
23,AIS,0.3,Unassigned,2642,15302,811,6211.18273308209,0.6259180289031036,0.05299960789439289
23,LUAD,0.2,AT2-like,21,3225,20,58.83066702382463,0.01837270341207349,0.006201550387596899
23,LUAD,0.2,Fibroblasts,42,3736,23,105.30946031199692,0.03674540682414698,0.006156316916488222
23,LUAD,0.2,Macrophages,94,270,38,128.66885545959173,0.08223972003499562,0.14074074074074075
23,LUAD,0.2,Other assigned,9,3351,9,50.909008144296735,0.007874015748031496,0.0026857654431512983
23,LUAD,0.2,Other epithelial,35,2069,19,62.51757387841324,0.03062117235345582,0.00918318028032866
23,LUAD,0.2,Other myeloid,35,429,17,117.01429119595754,0.03062117235345582,0.039627039627039624
23,LUAD,0.2,Unassigned,907,12783,371,2701.8581406156068,0.7935258092738408,0.029022921067042167
23,LUAD,0.3,AT2-like,36,3443,25,79.41352160990259,0.031496062992125984,0.007261109497531223
23,LUAD,0.3,Fibroblasts,48,4211,27,113.86960288453521,0.04199475065616798,0.006411778674899074
23,LUAD,0.3,Macrophages,185,590,71,292.8316542295379,0.16185476815398075,0.12033898305084746
23,LUAD,0.3,Other assigned,16,4371,16,84.65055149350441,0.01399825021872266,0.0036604895904827272
23,LUAD,0.3,Other epithelial,36,2405,20,62.59860787217362,0.031496062992125984,0.008316008316008316
23,LUAD,0.3,Other myeloid,70,471,28,259.20530262927934,0.06124234470691164,0.059447983014861996
23,LUAD,0.3,Unassigned,752,10372,310,2332.5387559107544,0.657917760279965,0.029888160431932126
23,normal,0.2,AT2-like,9,1005,7,27.27457410414604,0.012129380053908356,0.006965174129353234
23,normal,0.2,Fibroblasts,12,831,6,16.745372021609086,0.016172506738544475,0.007220216606498195
23,normal,0.2,Macrophages,34,49,10,79.41245543706849,0.04582210242587601,0.20408163265306123
23,normal,0.2,Other assigned,5,994,5,26.973791032660433,0.006738544474393531,0.005030181086519115
23,normal,0.2,Other epithelial,16,840,11,21.095455633508998,0.0215633423180593,0.013095238095238096
23,normal,0.2,Other myeloid,36,94,11,103.62040280717144,0.04851752021563342,0.11702127659574468
23,normal,0.2,Unassigned,630,2530,151,1147.5821565220242,0.8490566037735849,0.059683794466403164
23,normal,0.3,AT2-like,56,1037,10,84.71608507037578,0.07547169811320754,0.009643201542912247
23,normal,0.3,Fibroblasts,14,900,8,22.623666628085584,0.018867924528301886,0.008888888888888889
23,normal,0.3,Macrophages,93,119,24,121.41870146157757,0.12533692722371967,0.20168067226890757
23,normal,0.3,Other assigned,9,1298,6,50.08182107309949,0.012129380053908356,0.004622496147919877
