config,label,cell_floor,module,case,reference,n_patients,eligible,source_coverage,reason,mean_difference,positive_patients,loo_min,loo_max
unc20_pooled,AT2,50,HPCS_excluding_operational_markers,MIA,normal,4,True,0.785714285714286,eligible_descriptive_contrast,0.19898960053670245,3.0,0.1039105979318166,0.34738986284203993
unc20_pooled,AT2,50,HPCS_excluding_operational_markers,LUAD,normal,23,True,0.785714285714286,eligible_descriptive_contrast,0.3322285820544635,19.0,0.28891346799088635,0.3677277061454923
unc20_pooled,AT2,50,HPCS_excluding_operational_markers,LUAD,AAH,8,True,0.785714285714286,eligible_descriptive_contrast,0.3312764713643798,7.0,0.24330094249921125,0.41641640919974693
unc20_pooled,AT2,50,HPCS_excluding_operational_markers,LUAD,AIS,12,True,0.785714285714286,eligible_descriptive_contrast,0.24684017238750589,10.0,0.20175360078903906,0.29364161385702275
unc20_pooled,AT2,50,HPCS_excluding_operational_markers,LUAD,MIA,4,True,0.785714285714286,eligible_descriptive_contrast,0.1454095914330824,3.0,0.08454253649262326,0.22099114605999315
unc20_pooled,AT2,50,HPCS_without_ADI_or_operational_markers,AAH,normal,8,True,0.791208791208791,eligible_descriptive_contrast,0.012466758820879886,3.0,-0.08082077820506019,0.0793420247357999
unc20_pooled,AT2,50,HPCS_without_ADI_or_operational_markers,AIS,normal,12,True,0.791208791208791,eligible_descriptive_contrast,0.0980699291800959,9.0,0.04742262488473365,0.15143589915660186
unc20_pooled,AT2,50,HPCS_without_ADI_or_operational_markers,MIA,normal,4,True,0.791208791208791,eligible_descriptive_contrast,0.18154351419725212,3.0,0.07739427268942951,0.3515175506540397
unc20_pooled,AT2,50,HPCS_without_ADI_or_operational_markers,LUAD,normal,23,True,0.791208791208791,eligible_descriptive_contrast,0.323211397566616,19.0,0.278995298649884,0.3580828617758263
unc20_pooled,AT2,50,HPCS_without_ADI_or_operational_markers,LUAD,AAH,8,True,0.791208791208791,eligible_descriptive_contrast,0.3386673315099623,7.0,0.24568240262187832,0.4216358692700526
unc20_pooled,AT2,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,12,True,0.791208791208791,eligible_descriptive_contrast,0.25743742527660746,10.0,0.21198769422119088,0.30441119441015
unc20_pooled,AT2,50,HPCS_without_ADI_or_operational_markers,LUAD,MIA,4,True,0.791208791208791,eligible_descriptive_contrast,0.17365493166105006,3.0,0.1191727378171367,0.24760045707046677
unc20_pooled,AT2,50,Han_ISR_source_symbols,AAH,normal,8,True,0.821705426356589,eligible_descriptive_contrast,0.08414038634487497,7.0,0.02914948989267569,0.1359732389170128
unc20_pooled,AT2,50,Han_ISR_source_symbols,AIS,normal,12,True,0.821705426356589,eligible_descriptive_contrast,0.14241724082009746,9.0,0.10111299111353635,0.1797928342198354
unc20_pooled,AT2,50,Han_ISR_source_symbols,MIA,normal,4,True,0.821705426356589,eligible_descriptive_contrast,0.40863738747019984,4.0,0.35598799389304975,0.4462577006396297
unc20_pooled,AT2,50,Han_ISR_source_symbols,LUAD,normal,23,True,0.821705426356589,eligible_descriptive_contrast,0.3830586633056635,23.0,0.3669102480496937,0.40003549203927363
unc20_pooled,AT2,50,Han_ISR_source_symbols,LUAD,AAH,8,True,0.821705426356589,eligible_descriptive_contrast,0.26052870472061396,8.0,0.21681534438039168,0.2850215715668046
unc20_pooled,AT2,50,Han_ISR_source_symbols,LUAD,AIS,12,True,0.821705426356589,eligible_descriptive_contrast,0.2249604232416016,9.0,0.17154722933454902,0.24930741115299718
unc20_pooled,AT2,50,Han_ISR_source_symbols,LUAD,MIA,4,True,0.821705426356589,eligible_descriptive_contrast,0.03636322144753512,3.0,-0.00876178164840328,0.09472256018777347
unc20_pooled,AT2,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,8,True,0.847619047619048,eligible_descriptive_contrast,0.11000599792585508,7.0,0.049711032246512916,0.15694411807876435
unc20_pooled,AT2,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,12,True,0.847619047619048,eligible_descriptive_contrast,0.1779850938144868,9.0,0.13135220787867927,0.2067320871296465
unc20_pooled,AT2,50,Han_ISR_without_HPCS_ADI_or_operational_markers,MIA,normal,4,True,0.847619047619048,eligible_descriptive_contrast,0.47310657051366234,4.0,0.4049232586575866,0.5371227146075265
unc20_pooled,AT2,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,23,True,0.847619047619048,eligible_descriptive_contrast,0.439386120095993,23.0,0.4180033244669932,0.4521403010415973
unc20_pooled,AT2,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,8,True,0.847619047619048,eligible_descriptive_contrast,0.2814502380125411,8.0,0.2535405127202841,0.29993257204151125
unc20_pooled,AT2,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,12,True,0.847619047619048,eligible_descriptive_contrast,0.233162083837081,11.0,0.17841768277197198,0.2551669284823311
unc20_pooled,AT2,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,MIA,4,True,0.847619047619048,eligible_descriptive_contrast,0.08346932412470265,3.0,0.03390872621557003,0.14693349820312354
unc20_pooled,AT2,100,ADI_published_holdout,AAH,normal,8,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,ADI_published_holdout,AIS,normal,11,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,ADI_published_holdout,MIA,normal,3,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,ADI_published_holdout,LUAD,normal,22,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,ADI_published_holdout,LUAD,AAH,8,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,ADI_published_holdout,LUAD,AIS,11,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,ADI_published_holdout,LUAD,MIA,4,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,AT1_published_holdout,AAH,normal,8,True,0.842105263157895,eligible_descriptive_contrast,0.07270295575301733,5.0,0.029483269090012674,0.10417159672981834
unc20_pooled,AT2,100,AT1_published_holdout,AIS,normal,11,True,0.842105263157895,eligible_descriptive_contrast,0.0903801483092256,8.0,0.06993433443379518,0.11038047783058813
unc20_pooled,AT2,100,AT1_published_holdout,MIA,normal,3,True,0.842105263157895,eligible_descriptive_contrast,0.17117907454773018,3.0,0.1552517006177352,0.19998014134093545
unc20_pooled,AT2,100,AT1_published_holdout,LUAD,normal,22,True,0.842105263157895,eligible_descriptive_contrast,0.15566494140796283,18.0,0.13997099804219726,0.17077814493251917
unc20_pooled,AT2,100,AT1_published_holdout,LUAD,AAH,8,True,0.842105263157895,eligible_descriptive_contrast,0.10897451890432519,5.0,0.063546247921803,0.14672997521589867
unc20_pooled,AT2,100,AT1_published_holdout,LUAD,AIS,11,True,0.842105263157895,eligible_descriptive_contrast,0.058550359146523755,8.0,0.033814818244653114,0.07176466679385704
unc20_pooled,AT2,100,AT1_published_holdout,LUAD,MIA,4,True,0.842105263157895,eligible_descriptive_contrast,0.005341531683562106,2.0,-0.0480235390418103,0.05342601760227961
unc20_pooled,AT2,100,AT2_published_holdout,AAH,normal,8,True,0.864321608040201,eligible_descriptive_contrast,0.025968540402144025,5.0,0.0017994171508730616,0.04777894387520311
unc20_pooled,AT2,100,AT2_published_holdout,AIS,normal,11,True,0.864321608040201,eligible_descriptive_contrast,0.06027406636292174,10.0,0.04002483298612995,0.0801640585389789
unc20_pooled,AT2,100,AT2_published_holdout,MIA,normal,3,True,0.864321608040201,eligible_descriptive_contrast,0.08330370540207681,2.0,0.034584350179379886,0.1465614999504501
unc20_pooled,AT2,100,AT2_published_holdout,LUAD,normal,22,True,0.864321608040201,eligible_descriptive_contrast,0.0019909287504644916,14.0,-0.008301714616489113,0.0241056278171947
unc20_pooled,AT2,100,AT2_published_holdout,LUAD,AAH,8,True,0.864321608040201,eligible_descriptive_contrast,-0.020214176837420217,5.0,-0.06512138199373448,0.01642657221091553
unc20_pooled,AT2,100,AT2_published_holdout,LUAD,AIS,11,True,0.864321608040201,eligible_descriptive_contrast,-0.05433769719942278,6.0,-0.07035916119753702,-0.027392277294043053
unc20_pooled,AT2,100,AT2_published_holdout,LUAD,MIA,4,True,0.864321608040201,eligible_descriptive_contrast,-0.06479960683781516,0.0,-0.08468317323027345,-0.04333504959641695
unc20_pooled,AT2,100,DATP_PATS_holdout_panel,AAH,normal,8,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,DATP_PATS_holdout_panel,AIS,normal,11,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,DATP_PATS_holdout_panel,MIA,normal,3,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,DATP_PATS_holdout_panel,LUAD,normal,22,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,DATP_PATS_holdout_panel,LUAD,AAH,8,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,DATP_PATS_holdout_panel,LUAD,AIS,11,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,DATP_PATS_holdout_panel,LUAD,MIA,4,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2,100,HALLMARK_HYPOXIA,AAH,normal,8,True,0.92964824120603,eligible_descriptive_contrast,-0.0010829706636798497,4.0,-0.06426718814972558,0.05601808791710442
unc20_pooled,AT2,100,HALLMARK_HYPOXIA,AIS,normal,11,True,0.92964824120603,eligible_descriptive_contrast,0.0867120464696117,8.0,0.014112321331180854,0.15273810483944789
unc20_pooled,AT2,100,HALLMARK_HYPOXIA,MIA,normal,3,True,0.92964824120603,eligible_descriptive_contrast,0.10053028545819664,1.0,-0.04048105475411523,0.17230633437117016
unc20_pooled,AT2,100,HALLMARK_HYPOXIA,LUAD,normal,22,True,0.92964824120603,eligible_descriptive_contrast,0.24341487413823737,20.0,0.21865996573074348,0.26510972421398915
unc20_pooled,AT2,100,HALLMARK_HYPOXIA,LUAD,AAH,8,True,0.92964824120603,eligible_descriptive_contrast,0.27890502063244493,8.0,0.2237263487705913,0.3131083992457771
unc20_pooled,AT2,100,HALLMARK_HYPOXIA,LUAD,AIS,11,True,0.92964824120603,eligible_descriptive_contrast,0.17035575081796195,9.0,0.11510310379777007,0.19823920327497718
unc20_pooled,AT2,100,HALLMARK_HYPOXIA,LUAD,MIA,4,True,0.92964824120603,eligible_descriptive_contrast,0.13395522849829766,3.0,0.0939266925106234,0.23303479298491356
unc20_pooled,AT2,100,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,8,True,0.954314720812183,eligible_descriptive_contrast,-0.06985747965839012,1.0,-0.1465067026830073,-0.01368259858167439
unc20_pooled,AT2,100,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,11,True,0.954314720812183,eligible_descriptive_contrast,0.12285460008329183,8.0,0.04655756374102902,0.204588980917719
unc20_pooled,AT2,100,HALLMARK_INFLAMMATORY_RESPONSE,MIA,normal,3,True,0.954314720812183,eligible_descriptive_contrast,0.18487048076408005,2.0,0.035723054733689974,0.307076281127425
unc20_pooled,AT2,100,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,22,True,0.954314720812183,eligible_descriptive_contrast,0.3806661347824965,19.0,0.3339320471534863,0.4157916461652244
unc20_pooled,AT2,100,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,8,True,0.954314720812183,eligible_descriptive_contrast,0.5090166187271513,7.0,0.40544314732984293,0.5923165360852573
unc20_pooled,AT2,100,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,11,True,0.954314720812183,eligible_descriptive_contrast,0.20139856838488637,8.0,0.145516541613588,0.232237448790378
unc20_pooled,AT2,100,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,MIA,4,True,0.954314720812183,eligible_descriptive_contrast,0.42494637375265754,4.0,0.3871508722819466,0.48622459641421684
unc20_pooled,AT2,100,HALLMARK_P53_PATHWAY,AAH,normal,8,True,0.93,eligible_descriptive_contrast,0.08533642293269006,6.0,0.029032981837457124,0.1298845738128416
unc20_pooled,AT2,100,HALLMARK_P53_PATHWAY,AIS,normal,11,True,0.93,eligible_descriptive_contrast,0.13889478650685652,9.0,0.1197041477359992,0.17408477537213313
unc20_pooled,AT2,100,HALLMARK_P53_PATHWAY,MIA,normal,3,True,0.93,eligible_descriptive_contrast,0.3042068389720732,3.0,0.2896682901030898,0.3178419472014147
unc20_pooled,AT2,100,HALLMARK_P53_PATHWAY,LUAD,normal,22,True,0.93,eligible_descriptive_contrast,0.24045902520617554,20.0,0.2186759676562715,0.2615825022365658
unc20_pooled,AT2,100,HALLMARK_P53_PATHWAY,LUAD,AAH,8,True,0.93,eligible_descriptive_contrast,0.14031606874925873,6.0,0.10081699791542142,0.1759384398880314
unc20_pooled,AT2,100,HALLMARK_P53_PATHWAY,LUAD,AIS,11,True,0.93,eligible_descriptive_contrast,0.13998606198884175,10.0,0.11700180071780393,0.16111908396612593
unc20_pooled,AT2,100,HALLMARK_P53_PATHWAY,LUAD,MIA,4,True,0.93,eligible_descriptive_contrast,-0.046712529857310114,2.0,-0.10688440979185672,0.016818206269143172
unc20_pooled,AT2,100,HPCS_author_top100,AAH,normal,8,True,0.78,eligible_descriptive_contrast,0.02398776131571745,3.0,-0.06700184532827429,0.09822341140961426
unc20_pooled,AT2,100,HPCS_author_top100,AIS,normal,11,True,0.78,eligible_descriptive_contrast,0.11543856598036988,9.0,0.06684197511692487,0.1709490932039639
unc20_pooled,AT2,100,HPCS_author_top100,MIA,normal,3,True,0.78,eligible_descriptive_contrast,0.13112996142716357,2.0,0.044255013889645145,0.2989978159860751
unc20_pooled,AT2,100,HPCS_author_top100,LUAD,normal,22,True,0.78,eligible_descriptive_contrast,0.3272112116087937,17.0,0.28143242484094727,0.3637692341748967
unc20_pooled,AT2,100,HPCS_author_top100,LUAD,AAH,8,True,0.78,eligible_descriptive_contrast,0.35342888364314395,7.0,0.26563947482058875,0.43615755123431593
unc20_pooled,AT2,100,HPCS_author_top100,LUAD,AIS,11,True,0.78,eligible_descriptive_contrast,0.24957380123668635,9.0,0.19936172550656597,0.29638746022237206
unc20_pooled,AT2,100,HPCS_author_top100,LUAD,MIA,4,True,0.78,eligible_descriptive_contrast,0.17624632033677767,3.0,0.11143851499146014,0.25139842961219677
unc20_pooled,AT2,100,HPCS_excluding_operational_markers,AAH,normal,8,True,0.785714285714286,eligible_descriptive_contrast,0.031135033260002665,3.0,-0.06243026350692408,0.10183526155085014
unc20_pooled,AT2,100,HPCS_excluding_operational_markers,AIS,normal,11,True,0.785714285714286,eligible_descriptive_contrast,0.12012974596397262,9.0,0.0655661269141929,0.17794668148940293
unc20_pooled,AT2,100,HPCS_excluding_operational_markers,MIA,normal,3,True,0.785714285714286,eligible_descriptive_contrast,0.1048992767775232,2.0,0.009566842492575223,0.2801708576687245
unc20_pooled,AT2,100,HPCS_excluding_operational_markers,LUAD,normal,22,True,0.785714285714286,eligible_descriptive_contrast,0.3119250501232913,18.0,0.2653211692958809,0.34818047484795944
unc20_pooled,AT2,100,HPCS_excluding_operational_markers,LUAD,AAH,8,True,0.785714285714286,eligible_descriptive_contrast,0.33256398920933117,7.0,0.24427680034571703,0.4178399842849957
unc20_pooled,AT2,100,HPCS_excluding_operational_markers,LUAD,AIS,11,True,0.785714285714286,eligible_descriptive_contrast,0.24940235006096453,9.0,0.19984453956799192,0.30132670805785694
unc20_pooled,AT2,100,HPCS_excluding_operational_markers,LUAD,MIA,4,True,0.785714285714286,eligible_descriptive_contrast,0.14550790586624007,3.0,0.08485669898113013,0.2214530956445433
unc20_pooled,AT2,100,HPCS_without_ADI_or_operational_markers,AAH,normal,8,True,0.791208791208791,eligible_descriptive_contrast,0.01344021593579009,3.0,-0.08039937910825991,0.08057834028709866
unc20_pooled,AT2,100,HPCS_without_ADI_or_operational_markers,AIS,normal,11,True,0.791208791208791,eligible_descriptive_contrast,0.09922152036446369,8.0,0.04323253891686907,0.1582072790719861
unc20_pooled,AT2,100,HPCS_without_ADI_or_operational_markers,MIA,normal,3,True,0.791208791208791,eligible_descriptive_contrast,0.07845042488039027,2.0,-0.027731059108144773,0.28156299436272025
unc20_pooled,AT2,100,HPCS_without_ADI_or_operational_markers,LUAD,normal,22,True,0.791208791208791,eligible_descriptive_contrast,0.3017438479497682,18.0,0.2541228562922286,0.33728856619630143
unc20_pooled,AT2,100,HPCS_without_ADI_or_operational_markers,LUAD,AAH,8,True,0.791208791208791,eligible_descriptive_contrast,0.3400432187356949,7.0,0.24672499270230133,0.4231568267913242
unc20_pooled,AT2,100,HPCS_without_ADI_or_operational_markers,LUAD,AIS,11,True,0.791208791208791,eligible_descriptive_contrast,0.25728151668403537,9.0,0.2070373450821789,0.3091365630050239
unc20_pooled,AT2,100,HPCS_without_ADI_or_operational_markers,LUAD,MIA,4,True,0.791208791208791,eligible_descriptive_contrast,0.1737602740897075,3.0,0.11950925625651336,0.24809407180572998
unc20_pooled,AT2,100,Han_ISR_source_symbols,AAH,normal,8,True,0.821705426356589,eligible_descriptive_contrast,0.08501335813915767,7.0,0.02966197553789878,0.13701251343835302
unc20_pooled,AT2,100,Han_ISR_source_symbols,AIS,normal,11,True,0.821705426356589,eligible_descriptive_contrast,0.1808178467563901,9.0,0.13894930025820013,0.21406785421414803
unc20_pooled,AT2,100,Han_ISR_source_symbols,MIA,normal,3,True,0.821705426356589,eligible_descriptive_contrast,0.3572778105117929,3.0,0.3337423954409946,0.3882050859561348
unc20_pooled,AT2,100,Han_ISR_source_symbols,LUAD,normal,22,True,0.821705426356589,eligible_descriptive_contrast,0.3683080151112273,22.0,0.35082117144192426,0.3853794910334157
unc20_pooled,AT2,100,Han_ISR_source_symbols,LUAD,AAH,8,True,0.821705426356589,eligible_descriptive_contrast,0.2611474427630025,8.0,0.21729412206347995,0.28560152701532715
unc20_pooled,AT2,100,Han_ISR_source_symbols,LUAD,AIS,11,True,0.821705426356589,eligible_descriptive_contrast,0.21030083095322363,8.0,0.149950373984725,0.23559759886179998
unc20_pooled,AT2,100,Han_ISR_source_symbols,LUAD,MIA,4,True,0.821705426356589,eligible_descriptive_contrast,0.03654080261486237,3.0,-0.008425473568729913,0.09503120126778312
unc20_pooled,AT2,100,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,8,True,0.847619047619048,eligible_descriptive_contrast,0.11098920126951878,7.0,0.050300290697191406,0.15811546011628147
unc20_pooled,AT2,100,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,11,True,0.847619047619048,eligible_descriptive_contrast,0.2079373508581682,9.0,0.159302449556359,0.24066821759087903
unc20_pooled,AT2,100,Han_ISR_without_HPCS_ADI_or_operational_markers,MIA,normal,3,True,0.847619047619048,eligible_descriptive_contrast,0.40633174780397985,3.0,0.3622772986197098,0.4691843402042799
unc20_pooled,AT2,100,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,22,True,0.847619047619048,eligible_descriptive_contrast,0.41970691233067325,22.0,0.40096946737473715,0.4321011994051115
unc20_pooled,AT2,100,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,8,True,0.847619047619048,eligible_descriptive_contrast,0.28218301035588894,8.0,0.2541774950686588,0.3006349234989273
unc20_pooled,AT2,100,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,11,True,0.847619047619048,eligible_descriptive_contrast,0.21603144895604995,10.0,0.15394463567227099,0.2384992531492199
unc20_pooled,AT2,100,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,MIA,4,True,0.847619047619048,eligible_descriptive_contrast,0.08379165904209263,3.0,0.03431978037927023,0.14745820858067335
unc20_pooled,AT2 proliferating,30,ADI_published_holdout,AAH,normal,0,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,ADI_published_holdout,AIS,normal,0,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,ADI_published_holdout,MIA,normal,0,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,ADI_published_holdout,LUAD,normal,0,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,ADI_published_holdout,LUAD,AAH,0,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,ADI_published_holdout,LUAD,AIS,0,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,ADI_published_holdout,LUAD,MIA,0,False,0.64070351758794,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,AT1_published_holdout,AAH,normal,0,False,0.842105263157895,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT1_published_holdout,AIS,normal,0,False,0.842105263157895,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT1_published_holdout,MIA,normal,0,False,0.842105263157895,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT1_published_holdout,LUAD,normal,0,False,0.842105263157895,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT1_published_holdout,LUAD,AAH,0,False,0.842105263157895,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT1_published_holdout,LUAD,AIS,0,False,0.842105263157895,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT1_published_holdout,LUAD,MIA,0,False,0.842105263157895,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT2_published_holdout,AAH,normal,0,False,0.864321608040201,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT2_published_holdout,AIS,normal,0,False,0.864321608040201,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT2_published_holdout,MIA,normal,0,False,0.864321608040201,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT2_published_holdout,LUAD,normal,0,False,0.864321608040201,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT2_published_holdout,LUAD,AAH,0,False,0.864321608040201,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT2_published_holdout,LUAD,AIS,0,False,0.864321608040201,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,AT2_published_holdout,LUAD,MIA,0,False,0.864321608040201,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,DATP_PATS_holdout_panel,AAH,normal,0,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,DATP_PATS_holdout_panel,AIS,normal,0,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,DATP_PATS_holdout_panel,MIA,normal,0,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,DATP_PATS_holdout_panel,LUAD,normal,0,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,DATP_PATS_holdout_panel,LUAD,AAH,0,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,DATP_PATS_holdout_panel,LUAD,AIS,0,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,DATP_PATS_holdout_panel,LUAD,MIA,0,False,0.666666666666667,assayed_source_gene_fraction_below_0.7,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_HYPOXIA,AAH,normal,0,False,0.92964824120603,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_HYPOXIA,AIS,normal,0,False,0.92964824120603,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_HYPOXIA,MIA,normal,0,False,0.92964824120603,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_HYPOXIA,LUAD,normal,0,False,0.92964824120603,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_HYPOXIA,LUAD,AAH,0,False,0.92964824120603,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_HYPOXIA,LUAD,AIS,0,False,0.92964824120603,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_HYPOXIA,LUAD,MIA,0,False,0.92964824120603,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_INFLAMMATORY_RESPONSE,AAH,normal,0,False,0.954314720812183,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_INFLAMMATORY_RESPONSE,AIS,normal,0,False,0.954314720812183,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_INFLAMMATORY_RESPONSE,MIA,normal,0,False,0.954314720812183,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,normal,0,False,0.954314720812183,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AAH,0,False,0.954314720812183,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,AIS,0,False,0.954314720812183,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_INFLAMMATORY_RESPONSE,LUAD,MIA,0,False,0.954314720812183,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_P53_PATHWAY,AAH,normal,0,False,0.93,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_P53_PATHWAY,AIS,normal,0,False,0.93,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_P53_PATHWAY,MIA,normal,0,False,0.93,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_P53_PATHWAY,LUAD,normal,0,False,0.93,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_P53_PATHWAY,LUAD,AAH,0,False,0.93,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_P53_PATHWAY,LUAD,AIS,0,False,0.93,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HALLMARK_P53_PATHWAY,LUAD,MIA,0,False,0.93,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_author_top100,AAH,normal,0,False,0.78,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_author_top100,AIS,normal,0,False,0.78,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_author_top100,MIA,normal,0,False,0.78,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_author_top100,LUAD,normal,0,False,0.78,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_author_top100,LUAD,AAH,0,False,0.78,fewer_than_3_complete_patients,,,,
unc20_pooled,AT2 proliferating,30,HPCS_author_top100,LUAD,AIS,0,False,0.78,fewer_than_3_complete_patients,,,,
