config,label,cell_floor,module,case,reference,patient,difference
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,3,-0.2534890597755304
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,5,0.7506093818847797
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,8,0.2529666172207303
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,9,0.5921166079644795
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,12,0.2983524800889601
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,14,0.3866590823140399
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,16,0.09262980260426978
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,17,0.27293722785647034
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,19,0.1501736805178897
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,21,0.5528624565147995
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,22,0.13257986232258023
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,AIS,23,-0.0756167382372297
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,MIA,10,0.06864555441003972
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,MIA,13,0.3387457746696505
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,MIA,15,-0.047939920056639274
unc20_largest_library,__broad__,50,HPCS_without_ADI_or_operational_markers,LUAD,MIA,18,0.31990788330580955
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AAH,normal,4,-0.015752847365289924
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AAH,normal,6,-0.004788115039230156
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AAH,normal,9,0.03728636691140963
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AAH,normal,11,0.47393225525520943
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AAH,normal,20,0.25702424633762
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AAH,normal,22,0.11728462146818952
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AAH,normal,24,0.05581884877823029
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AAH,normal,25,-0.27785207388931
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,3,0.58881811758926
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,5,-0.0921551297191403
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,8,-0.2676535591909506
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,9,0.05499545842420961
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,12,0.2711513915918804
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,14,0.26873711876184014
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,16,0.35754772153762016
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,17,0.11487631495736927
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,19,0.15396266439733974
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,21,-0.1916455001585602
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,22,0.17477302970375952
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,AIS,normal,23,0.29123097100622
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,MIA,normal,10,0.39652480810940993
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,MIA,normal,13,0.55687404877601
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,MIA,normal,15,0.3652658041574899
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,MIA,normal,18,0.2958521212281502
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,3,0.5845090944671005
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,4,0.19306569577924027
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,5,0.7340762824332794
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,6,0.5940224162663101
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,7,0.39833332359435936
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,8,0.1197083946952695
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,9,0.35835663584915967
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,10,0.4586499037948695
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,11,0.7411065414030595
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,12,0.4355142971427899
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,13,0.7294701015941603
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,14,0.5562581658147803
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,15,0.2221971532780893
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,16,0.3482483011576294
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,17,0.3014599919022398
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,18,0.3979895710799397
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,19,0.28861656082035925
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,20,0.4663409069667601
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,21,0.2717782671110198
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,22,0.2582128136443993
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,23,0.17605012762730965
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,24,0.17207897290403995
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,normal,25,0.009944561084470394
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AAH,4,0.2088185431445302
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AAH,6,0.5988105313055403
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AAH,9,0.32107026893775004
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AAH,11,0.2671742861478501
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AAH,20,0.20931666062914012
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AAH,22,0.14092819217620978
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AAH,24,0.11626012412580966
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AAH,25,0.2877966349737804
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,3,-0.004309023122159417
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,5,0.8262314121524197
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,8,0.3873619538862201
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,9,0.30336117742495006
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,12,0.1643629055509095
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,14,0.2875210470529401
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,16,-0.009299420379990764
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,17,0.18658367694487055
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,19,0.1346538964230195
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,21,0.46342376726958
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,22,0.08343978394063978
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,AIS,23,-0.11518084337891032
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,MIA,10,0.06212509568545954
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,MIA,13,0.17259605281815027
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,MIA,15,-0.14306865087940057
unc20_largest_library,__broad__,50,Han_ISR_source_symbols,LUAD,MIA,18,0.10213744985178952
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,4,-0.012463196732710458
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,6,0.13792110888445963
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,9,0.025152732847329773
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,11,0.5375236541915895
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,20,0.2398137724534899
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,22,0.09640767501195047
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,24,0.04494068184637978
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AAH,normal,25,-0.21760253000567076
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,3,0.6812495343721197
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,5,-0.021485927927780146
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,8,-0.13950507027068992
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,9,0.08323685412804949
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,12,0.28211149340322006
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,14,0.35011462614357036
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,16,0.3329920042151002
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,17,0.09023479077817065
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,19,0.16006913591341032
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,21,-0.15774702059824008
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,22,0.1762196393154598
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,AIS,normal,23,0.3013226270383704
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,MIA,normal,10,0.4355292204005794
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,MIA,normal,13,0.6660584796823303
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,MIA,normal,15,0.4862000678585403
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,MIA,normal,18,0.2808400218209197
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,3,0.7007192741140096
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,4,0.23721057035773008
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,5,0.8277412623221094
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,6,0.6430630482578095
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,7,0.4174879660495199
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,8,0.28555519900269033
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,9,0.38833631425837023
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,10,0.6513082664473799
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,11,0.7809666846038197
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,12,0.4126892643484501
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,13,0.8980368305587496
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,14,0.5977691228270201
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,15,0.37588575969201976
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,16,0.34352009854231014
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,17,0.32907746430019014
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,18,0.3385935955771604
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,19,0.31550595242292
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,20,0.4409155666490103
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,21,0.2876465133247992
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,22,0.2437998023012602
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,23,0.2231485365558905
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,24,0.27645602407061975
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,normal,25,0.15889645975858002
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,4,0.24967376709044053
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,6,0.5051419393733498
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,9,0.36318358141104046
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,11,0.24344303041223014
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,20,0.20110179419552043
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,22,0.14739212728930973
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,24,0.23151534222423997
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AAH,25,0.3764989897642508
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,3,0.019469739741889924
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,5,0.8492271902498896
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,8,0.42506026927338025
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,9,0.30509946013032074
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,12,0.13057777094523004
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,14,0.24765449668344974
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,16,0.010528094327209914
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,17,0.2388426735220195
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,19,0.1554368165095097
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,21,0.44539353392303926
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,22,0.06758016298580038
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,AIS,23,-0.07817409048247992
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,MIA,10,0.21577904604680054
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,MIA,13,0.23197835087641927
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,MIA,15,-0.11031430816652055
unc20_largest_library,__broad__,50,Han_ISR_without_HPCS_ADI_or_operational_markers,LUAD,MIA,18,0.057753573756240684
unc20_pooled,AT2,30,AT1_published_holdout,AAH,normal,4,0.06177193004745973
unc20_pooled,AT2,30,AT1_published_holdout,AAH,normal,6,-0.1476427871476993
unc20_pooled,AT2,30,AT1_published_holdout,AAH,normal,9,-0.0315256137794
unc20_pooled,AT2,30,AT1_published_holdout,AAH,normal,11,0.37409542366587
unc20_pooled,AT2,30,AT1_published_holdout,AAH,normal,20,0.3407926562830301
unc20_pooled,AT2,30,AT1_published_holdout,AAH,normal,22,0.053207108252320445
unc20_pooled,AT2,30,AT1_published_holdout,AAH,normal,24,0.05506019479804003
unc20_pooled,AT2,30,AT1_published_holdout,AAH,normal,25,-0.1262678081831199
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,3,0.29427022894742016
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,5,-0.10928134678187007
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,8,-0.41135544931087065
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,9,0.08922541411063012
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,12,0.24927641817499957
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,14,0.0876017669799607
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,16,-0.01777147898258935
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,17,0.09902308173815921
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,19,0.027544522287779927
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,21,-0.02085290668373041
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,22,0.10032775015140061
unc20_pooled,AT2,30,AT1_published_holdout,AIS,normal,23,0.19290649618926015
unc20_pooled,AT2,30,AT1_published_holdout,MIA,normal,10,0.11317233053769993
unc20_pooled,AT2,30,AT1_published_holdout,MIA,normal,13,0.22773391685761002
unc20_pooled,AT2,30,AT1_published_holdout,MIA,normal,15,0.20249315725838013
unc20_pooled,AT2,30,AT1_published_holdout,MIA,normal,18,0.19692657364609012
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,3,0.2208701603947496
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,4,0.0033988002284894847
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,5,0.04438756396389998
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,6,0.2083378923282302
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,7,0.42804420834900014
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,8,0.0750951385010099
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,9,0.39497902868161994
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,10,-0.026010218763239834
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,11,0.48421166389818016
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,12,0.3058906707670701
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,13,0.3930240155828395
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,14,0.20219042288235034
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,15,0.07089334820144977
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,16,0.08677727425427051
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,17,0.04518530705173962
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,18,0.32353970249036035
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,19,0.053014404215950606
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,20,0.4756245489064703
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,21,-0.011226308543390573
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,22,0.14512697252577045
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,23,0.14922779380458007
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,24,-0.10040348295049029
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,normal,25,-0.1615408011584707
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AAH,4,-0.05837312981897025
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AAH,6,0.3559806794759295
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AAH,9,0.42650464246101993
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AAH,11,0.11011624023231015
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AAH,20,0.1348318926234402
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AAH,22,0.09191986427345
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AAH,24,-0.15546367774853032
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AAH,25,-0.0352729929753508
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,3,-0.07340006855267056
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,5,0.15366891074577005
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,8,0.48645058781188055
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,9,0.3057536145709898
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,12,0.056614252592070535
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,14,0.11458865590238965
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,16,0.10454875323685986
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,17,-0.05383777468641959
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,19,0.02546988192817068
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,21,0.009626598140339837
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,22,0.04479922237436984
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,AIS,23,-0.04367870238468008
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,MIA,10,-0.13918254930093976
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,MIA,13,0.16529009872522948
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,MIA,15,-0.13159980905693036
unc20_pooled,AT2,30,AT1_published_holdout,LUAD,MIA,18,0.12661312884427023
unc20_pooled,AT2,30,AT2_published_holdout,AAH,normal,4,0.017197126364570714
unc20_pooled,AT2,30,AT2_published_holdout,AAH,normal,6,-0.01687076620088046
unc20_pooled,AT2,30,AT2_published_holdout,AAH,normal,9,-0.08594785956087048
unc20_pooled,AT2,30,AT2_published_holdout,AAH,normal,11,0.1677773919642096
unc20_pooled,AT2,30,AT2_published_holdout,AAH,normal,20,0.19382573181079987
unc20_pooled,AT2,30,AT2_published_holdout,AAH,normal,22,0.05317355790003031
unc20_pooled,AT2,30,AT2_published_holdout,AAH,normal,24,0.0018214388899799872
unc20_pooled,AT2,30,AT2_published_holdout,AAH,normal,25,-0.12624252922817014
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,3,0.26016863655900035
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,5,-0.1382604541666801
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,8,-0.42077298987863987
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,9,0.10138925071072968
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,12,0.012061663824949775
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,14,0.13345900334840977
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,16,0.12856845085010082
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,17,0.01309083510676956
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,19,0.00012480171654960515
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,21,0.015509927472799667
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,22,0.06028707170140013
unc20_pooled,AT2,30,AT2_published_holdout,AIS,normal,23,0.06974284276401033
unc20_pooled,AT2,30,AT2_published_holdout,MIA,normal,10,0.17915033938164004
unc20_pooled,AT2,30,AT2_published_holdout,MIA,normal,13,0.11147955504991991
unc20_pooled,AT2,30,AT2_published_holdout,MIA,normal,15,0.11116729133612058
unc20_pooled,AT2,30,AT2_published_holdout,MIA,normal,18,-0.04315415725662941
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,3,0.17788023590556978
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,4,-0.06979237703479946
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,5,-0.46226163402774034
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,6,0.06785564473981953
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,7,0.11408171292498004
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,8,0.09569972125998039
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,9,0.20740566869517973
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,10,0.07483465335777062
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,11,0.1699337355073398
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,12,0.017477356809210143
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,13,0.09024364975599042
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,14,0.19417120177983005
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,15,-0.017699398202819516
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,16,0.1348304151795805
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,17,-0.25008488764212
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,18,-0.048672702287389846
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,19,0.007097646515250133
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,20,0.2167782609015605
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,21,-0.0806780098233002
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,22,0.0815042753190296
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,23,0.03125862051325967
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,24,-0.27496272918122955
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,normal,25,-0.35735764344304943
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,AAH,4,-0.08698950339937017
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,AAH,6,0.08472641094069999
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,AAH,9,0.2933535282560502
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,AAH,11,0.0021563435431302125
unc20_pooled,AT2,30,AT2_published_holdout,LUAD,AAH,20,0.02295252909076062
