library name	plate	unit	well_key	crispr_target	gene_name	gene_id	organoids_area_mean_day07	organoids_area_mean_day14	organoids_area_prop_day07	organoids_area_prop_day14	organoids_count_day07	organoids_count_day14
3-1_F10_MAPK1	plate3	plate3-rep1	F10	MAPK1	Mapk1	ENSMUSG00000063358	6.35643065834317	8.60026687566435	0.020872049449562	0.166652061640983	89.0	135.0
3-1_F11_BMP2	plate3	plate3-rep1	F11	BMP2	Bmp2	ENSMUSG00000027358	7.03240140772244	8.74051212322023	0.0589156524000168	0.225205331112037	111.0	166.0
3-1_G02_ERBB3	plate3	plate3-rep1	G02	ERBB3	Erbb3	ENSMUSG00000018166	6.17562124409519	8.13487110778783	0.0082921795357125	0.0824703040399833	50.0	81.0
3-1_G03_SOCS2	plate3	plate3-rep1	G03	SOCS2	Socs2	ENSMUSG00000020027	6.71135023374107	8.75994198958102	0.0270699738833507	0.191386422324032	82.0	120.0
3-1_G04_SOAT1	plate3	plate3-rep1	G04	SOAT1	Soat1	ENSMUSG00000026600	6.57506028262935	8.71399088298922	0.0219178625644791	0.185494710537276	80.0	134.0
3-1_G05_VANGL2	plate3	plate3-rep1	G05	VANGL2	Vangl2	ENSMUSG00000026556	6.7227510342848	8.72484099134242	0.042360688898321	0.198024156601416	92.0	130.0
3-1_G06_IRF4	plate3	plate3-rep1	G06	IRF4	Irf4	ENSMUSG00000021356	6.50817427752568	8.98664978300492	0.0208715714728184	0.23999850062474	78.0	130.0
3-1_G07_ATP6V0E	plate3	plate3-rep1	G07	ATP6V0E	Atp6v0e	ENSMUSG00000015575	6.73576026486939	8.81148596099701	0.029425443275632	0.198579591836735	72.0	115.0
3-1_G08_MAP2K1	plate3	plate3-rep1	G08	MAP2K1	Map2k1	ENSMUSG00000004936	6.91816976464172	9.03641838803069	0.0326651696435058	0.239427238650562	74.0	129.0
3-1_G09_MAP3K2	plate3	plate3-rep1	G09	MAP3K2	Map3k2	ENSMUSG00000024383	6.64153287364094	8.8468151515321	0.0233697169230534	0.233428571428571	74.0	149.0
3-1_G10_TDTOMATO	plate3	plate3-rep1	G10	TDTOMATO	nan	nan	6.105217251924	9.1152279758578	0.0013027256145825	0.0118084131611828	9.0	5.0
3-1_G11_TIGIT	plate3	plate3-rep1	G11	TIGIT	Tigit	ENSMUSG00000071552	6.80476373287957	8.77172668275929	0.0396120836344587	0.208832653061224	95.0	133.0
3-2_B02_KIDINS220	plate3	plate3-rep2	B02	KIDINS220	Kidins220	ENSMUSG00000036333	6.16460862172891	8.54937072737332	0.0053891877836792	0.0352521449396085	19.0	13.0
3-2_B03_CD81	plate3	plate3-rep2	B03	CD81	Cd81	ENSMUSG00000037706	6.81440574120434	8.76685486138545	0.0386568471124469	0.236276884631404	98.0	163.0
3-2_B04_TIGIT	plate3	plate3-rep2	B04	TIGIT	Tigit	ENSMUSG00000071552	7.02302256155487	8.61541426475167	0.0633962063941817	0.233491378592253	173.0	176.0
3-2_B05_TDTOMATO	plate3	plate3-rep2	B05	TDTOMATO	nan	nan	6.37543586818099	nan	0.0028442006125749	nan	6.0	nan
3-2_B06_TGIF1	plate3	plate3-rep2	B06	TGIF1	Tgif1	ENSMUSG00000047407	6.30246697139697	8.50105211334794	0.0176531150700332	0.139461890878801	76.0	107.0
3-2_B07_CELSR1	plate3	plate3-rep2	B07	CELSR1	Celsr1	ENSMUSG00000016028	6.9556318381873	8.70706227335984	0.0420428343638512	0.226832986255727	97.0	170.0
3-2_B08_PI4K2B	plate3	plate3-rep2	B08	PI4K2B	Pi4k2b	ENSMUSG00000029186	6.80634339943158	8.74354979365501	0.0555504571369575	0.255576009995835	122.0	177.0
3-2_B09_MAP2K2	plate3	plate3-rep2	B09	MAP2K2	Map2k2	ENSMUSG00000035027	6.65971181587873	8.58780939841305	0.0368782956496469	0.183595835068721	120.0	146.0
3-2_B10_MAP3K5	plate3	plate3-rep2	B10	MAP3K5	Map3k5	ENSMUSG00000071369	6.86677655139888	8.70362607060038	0.0474922472172194	0.211227155351937	125.0	150.0
3-2_B11_MAPK3	plate3	plate3-rep2	B11	MAPK3	Mapk3	ENSMUSG00000063065	7.25939387073483	8.72561174895488	0.0791634642224848	0.235168179925031	169.0	182.0
3-2_C02_ITGB6	plate3	plate3-rep2	C02	ITGB6	Itgb6	ENSMUSG00000026971	6.87230513835334	8.72490381445811	0.0500162034116068	0.229419241982507	130.0	136.0
3-2_C03_EGFR	plate3	plate3-rep2	C03	EGFR	Egfr	ENSMUSG00000020122	6.74528628115533	8.71543551731109	0.0356926743372374	0.208423157017909	98.0	154.0
3-2_C04_DRAM1	plate3	plate3-rep2	C04	DRAM1	Dram1	ENSMUSG00000020057	6.82508840958672	8.50781416525028	0.0312235917849181	0.136996584756352	83.0	120.0
3-2_C05_CSNK1A1	plate3	plate3-rep2	C05	CSNK1A1	Csnk1a1	ENSMUSG00000024576	5.82109832577434	6.91580944438796	0.0022369311598774	0.0163310287380258	20.0	30.0
3-2_C06_ADK	plate3	plate3-rep2	C06	ADK	Adk	ENSMUSG00000039197	6.69012601743429	8.75140826808709	0.0415251855505719	0.199375093710954	108.0	138.0
3-2_C07_GNAI2	plate3	plate3-rep2	C07	GNAI2	Gnai2	ENSMUSG00000032562	6.88606420817306	8.63762495456229	0.045645106091718	0.196593086214077	112.0	162.0
3-2_C08_OCIAD2	plate3	plate3-rep2	C08	OCIAD2	Ociad2	ENSMUSG00000029153	6.7060383428383	8.7060531232652	0.0319348211793407	0.23065022907122	95.0	165.0
3-2_C09_TIGIT	plate3	plate3-rep2	C09	TIGIT	Tigit	ENSMUSG00000071552	6.76496562951496	8.78231479579449	0.0420301679801468	0.242616243231987	111.0	160.0
3-2_C10_MAP3K7	plate3	plate3-rep2	C10	MAP3K7	Map3k7	ENSMUSG00000028284	6.64268057150046	8.75945314411441	0.0337169574677175	0.232024323198667	109.0	151.0
3-2_C11_CISH	plate3	plate3-rep2	C11	CISH	Cish	ENSMUSG00000032578	6.79947951535763	8.85433658419689	0.0461486545910622	0.235451228654727	105.0	155.0
3-2_D02_SLC22A3	plate3	plate3-rep2	D02	SLC22A3	Slc22a3	ENSMUSG00000023828	6.90344378862467	8.739951561533	0.0415306822831228	0.204775010412328	103.0	134.0
3-2_D03_ERBB2	plate3	plate3-rep2	D03	ERBB2	Erbb2	ENSMUSG00000062312	6.51554607812875	8.24773363089357	0.0250027244674383	0.143412578092461	95.0	137.0
3-2_D04_EGFL6	plate3	plate3-rep2	D04	EGFL6	Egfl6	ENSMUSG00000000402	6.80690500416003	8.66353843849048	0.0476588221123513	0.227941357767597	120.0	164.0
3-2_D05_CSNK2A1	plate3	plate3-rep2	D05	CSNK2A1	Csnk2a1	ENSMUSG00000074698	6.62724585850109	9.01155785118266	0.0288184128113063	0.283825572678051	93.0	125.0
3-2_D06_ANK3	plate3	plate3-rep2	D06	ANK3	Ank3	ENSMUSG00000069601	6.88374929260969	8.70040456482946	0.0380481437295187	0.218461807580175	100.0	148.0
3-2_D07_TIGIT	plate3	plate3-rep2	D07	TIGIT	Tigit	ENSMUSG00000071552	6.933720165301	8.6809541738552	0.049959085190751	0.174232403165348	117.0	134.0
3-2_D08_ELOVL1	plate3	plate3-rep2	D08	ELOVL1	Elovl1	ENSMUSG00000006390	6.61728765487845	8.77633345733713	0.0305546633323009	0.236693377759267	95.0	155.0
3-2_D09_MAP2K3	plate3	plate3-rep2	D09	MAP2K3	Map2k3	ENSMUSG00000018932	7.17451896600189	8.70199485512318	0.0747154126468823	0.256380341524365	177.0	181.0
3-2_D10_MAP4K3	plate3	plate3-rep2	D10	MAP4K3	Map4k3	ENSMUSG00000024242	6.94492032704831	8.74207783080522	0.0547249913008233	0.225048229904207	107.0	161.0
3-2_D11_ELF5	plate3	plate3-rep2	D11	ELF5	Elf5	ENSMUSG00000027186	7.08913748601973	8.73978946432608	0.056484184705509	0.209547521865889	112.0	146.0
3-2_E02_TLR2	plate3	plate3-rep2	E02	TLR2	Tlr2	ENSMUSG00000027995	6.4363991178743	8.67641015901524	0.0175948019073184	0.154484131611828	75.0	120.0
3-2_E03_TIGIT	plate3	plate3-rep2	E03	TIGIT	Tigit	ENSMUSG00000071552	6.68085229938243	8.63839154039868	0.0298326794611481	0.1666908788005	80.0	122.0
3-2_E04_CTSH	plate3	plate3-rep2	E04	CTSH	Ctsh	ENSMUSG00000032359	6.78615697077398	8.74149322523597	0.0339755428859853	0.206579591836735	92.0	152.0
3-2_E05_CSNK2A1	plate3	plate3-rep2	E05	CSNK2A1	Csnk2a1	ENSMUSG00000074698	6.36236776585775	8.43759719688909	0.0161436645138594	0.178749354435652	67.0	109.0
3-2_E06_MYO5C	plate3	plate3-rep2	E06	MYO5C	Myo5c	ENSMUSG00000033590	6.74268503703015	8.66927147732656	0.0364289975106971	0.211735443565181	112.0	154.0
3-2_E07_GNAI1	plate3	plate3-rep2	E07	GNAI1	Gnai1	ENSMUSG00000057614	6.79281974934364	8.68351710141374	0.0348872835243328	0.203656309870887	100.0	152.0
3-2_E08_ANTXR1	plate3	plate3-rep2	E08	ANTXR1	Antxr1	ENSMUSG00000033420	6.70139798824849	8.75535162556326	0.0335857528516093	0.20486397334444	98.0	134.0
3-2_E09_MAP2K4	plate3	plate3-rep2	E09	MAP2K4	Map2k4	ENSMUSG00000033352	7.01152779685973	8.79623481199427	0.047442298647517	0.238721032902957	103.0	161.0
3-2_E10_MAP4K4	plate3	plate3-rep2	E10	MAP4K4	Map4k4	ENSMUSG00000026074	6.72597465048182	8.8878387505844	0.0354207055701498	0.233160849645981	109.0	152.0
3-2_E11_CCN2	plate3	plate3-rep2	E11	CCN2	Ccn2	ENSMUSG00000019997	6.70438978788175	8.69099722302027	0.0376538129160788	0.221308621407747	114.0	157.0
3-2_F02_TIGIT	plate3	plate3-rep2	F02	TIGIT	Tigit	ENSMUSG00000071552	6.72415391402286	8.70282861690484	0.0376358887881951	0.226437984173261	113.0	158.0
3-2_F03_ERBB4	plate3	plate3-rep2	F03	ERBB4	Erbb4	ENSMUSG00000062209	6.86997267728943	8.69323263275816	0.053487748500109	0.212809162848813	141.0	151.0
3-2_F04_SLC39A8	plate3	plate3-rep2	F04	SLC39A8	Slc39a8	ENSMUSG00000053897	6.92424822153467	8.80112321012784	0.0444355859421304	0.216107788421491	115.0	152.0
3-2_F05_VANGL1	plate3	plate3-rep2	F05	VANGL1	Vangl1	ENSMUSG00000027860	6.76876813552298	8.76712714982262	0.0390753157514368	0.200810329029571	108.0	133.0
3-2_F06_TINAG	plate3	plate3-rep2	F06	TINAG	Tinag	ENSMUSG00000032357	6.81194099267219	8.59623601096053	0.0527526202685082	0.233339941690962	156.0	182.0
3-2_F07_AREG	plate3	plate3-rep2	F07	AREG	Areg	ENSMUSG00000029378	6.66162206779325	8.70582412632039	0.0366734826150299	0.20290762182424	122.0	148.0
3-2_F08_TSPAN11	plate3	plate3-rep2	F08	TSPAN11	Tspan11	ENSMUSG00000030351	6.85264531520449	8.69062178667666	0.0491219089243994	0.243184839650146	127.0	180.0
3-2_F09_MAP3K1	plate3	plate3-rep2	F09	MAP3K1	Map3k1	ENSMUSG00000021754	6.76579275964224	8.79219316967394	0.0413220454345573	0.250568096626406	116.0	167.0
3-2_F10_MAPK1	plate3	plate3-rep2	F10	MAPK1	Mapk1	ENSMUSG00000063358	6.51073727832325	8.65213888708553	0.0196252471139764	0.206794335693461	76.0	163.0
3-2_F11_BMP2	plate3	plate3-rep2	F11	BMP2	Bmp2	ENSMUSG00000027358	6.63053671394166	8.61166370627048	0.0385825217288228	0.199529029571012	113.0	148.0
3-2_G02_ERBB3	plate3	plate3-rep2	G02	ERBB3	Erbb3	ENSMUSG00000018166	6.30568084350638	8.02075018195067	0.0099940157311705	0.0773016243231987	52.0	89.0
3-2_G03_SOCS2	plate3	plate3-rep2	G03	SOCS2	Socs2	ENSMUSG00000020027	6.67386465644138	8.9041851210383	0.0282957452422195	0.201716451478551	81.0	118.0
3-2_G04_SOAT1	plate3	plate3-rep2	G04	SOAT1	Soat1	ENSMUSG00000026600	6.96611960109698	8.75410832997602	0.0300974785770824	0.182228071636818	54.0	118.0
3-2_G05_VANGL2	plate3	plate3-rep2	G05	VANGL2	Vangl2	ENSMUSG00000026556	6.67234214456751	8.78014595841667	0.0266868755233845	0.18488296543107	78.0	128.0
3-2_G06_IRF4	plate3	plate3-rep2	G06	IRF4	Irf4	ENSMUSG00000021356	6.73047949125225	8.7207196711033	0.0290232258459232	0.179622990420658	86.0	115.0
3-2_G07_ATP6V0E	plate3	plate3-rep2	G07	ATP6V0E	Atp6v0e	ENSMUSG00000015575	6.8358561282352	8.68453710339163	0.0302528210187405	0.168248063306955	68.0	111.0
3-2_G08_MAP2K1	plate3	plate3-rep2	G08	MAP2K1	Map2k1	ENSMUSG00000004936	6.6878370261615	8.88658376896765	0.0336684428282457	0.242291711786756	96.0	141.0
3-2_G09_MAP3K2	plate3	plate3-rep2	G09	MAP3K2	Map3k2	ENSMUSG00000024383	6.81463016446472	8.75031321090959	0.0394175470998283	0.197308621407747	94.0	132.0
3-2_G10_TDTOMATO	plate3	plate3-rep2	G10	TDTOMATO	nan	nan	5.90419940957711	8.2984281507099	0.0004010224878498	0.0082970428987921	4.0	4.0
3-2_G11_TIGIT	plate3	plate3-rep2	G11	TIGIT	Tigit	ENSMUSG00000071552	6.68411529434749	8.74737648930468	0.0262808342797273	0.212060141607663	76.0	132.0
3-3_B02_KIDINS220	plate3	plate3-rep3	B02	KIDINS220	Kidins220	ENSMUSG00000036333	6.2336343741327	8.23305239072706	0.0081910874544488	0.0485362765514369	35.0	23.0
3-3_B03_CD81	plate3	plate3-rep3	B03	CD81	Cd81	ENSMUSG00000037706	7.00160385539846	8.72026573650162	0.051566759967727	0.237219158683882	147.0	165.0
3-3_B04_TIGIT	plate3	plate3-rep3	B04	TIGIT	Tigit	ENSMUSG00000071552	6.97569508626116	8.7720884411986	0.0511607187240698	0.270068138275718	144.0	175.0
3-3_B05_TDTOMATO	plate3	plate3-rep3	B05	TDTOMATO	nan	nan	6.17968325848922	7.81404000908827	0.0006044015922361	0.0049752603082049	4.0	5.0
3-3_B06_TGIF1	plate3	plate3-rep3	B06	TGIF1	Tgif1	ENSMUSG00000047407	6.20461485231288	8.57222781843928	0.0164342743739461	0.20582107455227	83.0	156.0
3-3_B07_CELSR1	plate3	plate3-rep3	B07	CELSR1	Celsr1	ENSMUSG00000016028	7.32262459387542	8.86783041455062	0.089265263709329	0.266703206997085	166.0	174.0
3-3_B08_PI4K2B	plate3	plate3-rep3	B08	PI4K2B	Pi4k2b	ENSMUSG00000029186	6.89429092585811	8.72260602434156	0.0568969176235761	0.275063390254061	114.0	179.0
3-3_B09_MAP2K2	plate3	plate3-rep3	B09	MAP2K2	Map2k2	ENSMUSG00000035027	7.15545938096815	8.69761602299812	0.0454068346850516	0.25779925031237	138.0	185.0
3-3_B10_MAP3K5	plate3	plate3-rep3	B10	MAP3K5	Map3k5	ENSMUSG00000071369	7.19280206678162	8.68479777419475	0.0706461576405538	0.233650645564348	156.0	171.0
3-3_B11_MAPK3	plate3	plate3-rep3	B11	MAPK3	Mapk3	ENSMUSG00000063065	7.06547567780623	8.90906245947611	0.0635771205916205	0.26041316118284	154.0	167.0
3-3_C02_ITGB6	plate3	plate3-rep3	C02	ITGB6	Itgb6	ENSMUSG00000026971	6.83981163129353	8.92444529356806	0.0476516524611978	0.275934693877551	117.0	161.0
3-3_C03_EGFR	plate3	plate3-rep3	C03	EGFR	Egfr	ENSMUSG00000020122	6.98271816421149	8.76505505946457	0.0561245072059774	0.242380341524365	136.0	172.0
3-3_C04_DRAM1	plate3	plate3-rep3	C04	DRAM1	Dram1	ENSMUSG00000020057	6.7242520762377	8.42538435491252	0.031448240854393	0.137497209496043	99.0	118.0
3-3_C05_CSNK1A1	plate3	plate3-rep3	C05	CSNK1A1	Csnk1a1	ENSMUSG00000024576	5.605552842925	6.97099322049504	0.0022053846948022	0.0485837567680133	28.0	49.0
3-3_C06_ADK	plate3	plate3-rep3	C06	ADK	Adk	ENSMUSG00000039197	6.87047860922937	8.81336829493708	0.049730134330584	0.244193252811329	117.0	157.0
3-3_C07_GNAI2	plate3	plate3-rep3	C07	GNAI2	Gnai2	ENSMUSG00000032562	6.78318091674935	8.91000667243399	0.0426522547118947	0.265263306955435	112.0	168.0
3-3_C08_OCIAD2	plate3	plate3-rep3	C08	OCIAD2	Ociad2	ENSMUSG00000029153	6.92164647967396	8.8142122569328	0.0455076877779435	0.209951520199917	102.0	135.0
3-3_C09_TIGIT	plate3	plate3-rep3	C09	TIGIT	Tigit	ENSMUSG00000071552	6.82741317202377	8.87862424257923	0.043629956140854	0.23367413577676	120.0	163.0
3-3_C10_MAP3K7	plate3	plate3-rep3	C10	MAP3K7	Map3k7	ENSMUSG00000028284	6.86509361054826	8.86172149175532	0.0476860667867344	0.26456443148688	120.0	164.0
3-3_C11_CISH	plate3	plate3-rep3	C11	CISH	Cish	ENSMUSG00000032578	6.79289106892838	8.83059642119706	0.0360504399297948	0.238907122032486	100.0	152.0
3-3_D02_SLC22A3	plate3	plate3-rep3	D02	SLC22A3	Slc22a3	ENSMUSG00000023828	6.94863159238375	8.90067511555359	0.0522294747226779	0.255987505206164	110.0	158.0
3-3_D03_ERBB2	plate3	plate3-rep3	D03	ERBB2	Erbb2	ENSMUSG00000062312	6.44459284727319	8.32140638265746	0.0336318776073631	0.141698792169929	121.0	136.0
3-3_D04_EGFL6	plate3	plate3-rep3	D04	EGFL6	Egfl6	ENSMUSG00000000402	6.87163488613194	8.82657340700772	0.0455397122197622	0.23292211578509	122.0	146.0
3-3_D05_CSNK2A1	plate3	plate3-rep3	D05	CSNK2A1	Csnk2a1	ENSMUSG00000074698	6.75978197608443	9.1835938542601	0.0339081481651429	0.280180924614744	89.0	120.0
3-3_D06_ANK3	plate3	plate3-rep3	D06	ANK3	Ank3	ENSMUSG00000069601	6.81547046357626	8.78862171969168	0.0387906806006447	0.212212744689713	100.0	134.0
3-3_D07_TIGIT	plate3	plate3-rep3	D07	TIGIT	Tigit	ENSMUSG00000071552	6.84691729579131	8.82196396278218	0.0401722723779152	0.24636951270304	105.0	163.0
3-3_D08_ELOVL1	plate3	plate3-rep3	D08	ELOVL1	Elovl1	ENSMUSG00000006390	6.79373380106007	8.7642948315556	0.0427681640722089	0.259420241566014	101.0	139.0
3-3_D09_MAP2K3	plate3	plate3-rep3	D09	MAP2K3	Map2k3	ENSMUSG00000018932	7.28846150625985	8.73529614523364	0.0823814426485265	0.253343606830487	168.0	176.0
3-3_D10_MAP4K3	plate3	plate3-rep3	D10	MAP4K3	Map4k3	ENSMUSG00000024242	6.87286812364522	8.83870207297015	0.048237412960435	0.25166830487297	122.0	163.0
3-3_D11_ELF5	plate3	plate3-rep3	D11	ELF5	Elf5	ENSMUSG00000027186	6.89112189878426	8.90223558932164	0.0483853467625679	0.268376176593086	147.0	162.0
3-3_E02_TLR2	plate3	plate3-rep3	E02	TLR2	Tlr2	ENSMUSG00000027995	6.73078096166834	8.91807305900568	0.0278784715450885	0.233124531445231	69.0	141.0
3-3_E03_TIGIT	plate3	plate3-rep3	E03	TIGIT	Tigit	ENSMUSG00000071552	6.60222602787196	8.89658900319623	0.0260272676172668	0.222337192836318	79.0	127.0
3-3_E04_CTSH	plate3	plate3-rep3	E04	CTSH	Ctsh	ENSMUSG00000032359	6.62308053183258	8.85856094888778	0.0311203488083084	0.226153769262807	100.0	150.0
3-3_E05_CSNK2A1	plate3	plate3-rep3	E05	CSNK2A1	Csnk2a1	ENSMUSG00000074698	6.42684453636018	8.98116580066665	0.0172152883729289	0.272678050812162	71.0	131.0
3-3_E06_MYO5C	plate3	plate3-rep3	E06	MYO5C	Myo5c	ENSMUSG00000033590	6.7557289958044	8.88472246282602	0.0299034200191955	0.251119200333195	91.0	161.0
3-3_E07_GNAI1	plate3	plate3-rep3	E07	GNAI1	Gnai1	ENSMUSG00000057614	6.79040750367285	8.98004866425025	0.0332380247706668	0.259016243231987	86.0	147.0
3-3_E08_ANTXR1	plate3	plate3-rep3	E08	ANTXR1	Antxr1	ENSMUSG00000033420	6.79809922175839	8.88827917307763	0.0338682371070553	0.24907205331112	102.0	157.0
3-3_E09_MAP2K4	plate3	plate3-rep3	E09	MAP2K4	Map2k4	ENSMUSG00000033352	7.05312613937824	8.89129313831995	0.0567826811818644	0.283971511870054	115.0	169.0
3-3_E10_MAP4K4	plate3	plate3-rep3	E10	MAP4K4	Map4k4	ENSMUSG00000026074	6.72604150007546	8.86096843618754	0.0373617691257614	0.232250562265723	96.0	138.0
3-3_E11_CCN2	plate3	plate3-rep3	E11	CCN2	Ccn2	ENSMUSG00000019997	6.96084559593914	8.847386983422	0.0441891889308234	0.250483631820075	97.0	157.0
3-3_F02_TIGIT	plate3	plate3-rep3	F02	TIGIT	Tigit	ENSMUSG00000071552	6.90478687275026	8.87083491845702	0.0487268611458441	0.260854310703873	125.0	168.0
3-3_F03_ERBB4	plate3	plate3-rep3	F03	ERBB4	Erbb4	ENSMUSG00000062209	6.77554671424417	8.86826052496161	0.0410154233535613	0.250108121615993	113.0	170.0
3-3_F04_SLC39A8	plate3	plate3-rep3	F04	SLC39A8	Slc39a8	ENSMUSG00000053897	6.82405700690675	8.86879459228994	0.041266600132304	0.259572178259059	114.0	156.0
3-3_F05_VANGL1	plate3	plate3-rep3	F05	VANGL1	Vangl1	ENSMUSG00000027860	6.89322023496435	8.82987214259851	0.0437936631755245	0.249267305289463	100.0	161.0
3-3_F06_TINAG	plate3	plate3-rep3	F06	TINAG	Tinag	ENSMUSG00000032357	6.94287965981973	8.93358977132894	0.0457605374752886	0.249732111620158	114.0	156.0
3-3_F07_AREG	plate3	plate3-rep3	F07	AREG	Areg	ENSMUSG00000029378	6.88910278492822	8.85376983034959	0.0548734030796998	0.241136693044565	121.0	152.0
3-3_F08_TSPAN11	plate3	plate3-rep3	F08	TSPAN11	Tspan11	ENSMUSG00000030351	6.92354490834394	8.81462167069871	0.0445569920349955	0.266213244481466	114.0	175.0
3-3_F09_MAP3K1	plate3	plate3-rep3	F09	MAP3K1	Map3k1	ENSMUSG00000021754	6.90334383133786	8.84415101393274	0.0553948757069276	0.276133444398167	156.0	185.0
3-3_F10_MAPK1	plate3	plate3-rep3	F10	MAPK1	Mapk1	ENSMUSG00000063358	6.58163255787494	8.86406095748807	0.0274506823595991	0.232994585589338	100.0	156.0
3-3_F11_BMP2	plate3	plate3-rep3	F11	BMP2	Bmp2	ENSMUSG00000027358	7.0318022479786	8.91344242933129	0.0549766460563095	0.259477217825906	122.0	173.0
3-3_G02_ERBB3	plate3	plate3-rep3	G02	ERBB3	Erbb3	ENSMUSG00000018166	6.18313684628132	8.30972609115075	0.0085720349190689	0.108810662224073	55.0	97.0
3-3_G03_SOCS2	plate3	plate3-rep3	G03	SOCS2	Socs2	ENSMUSG00000020027	6.78294192970471	8.91095691482255	0.0407159709237187	0.260837317784257	100.0	162.0
3-3_G04_SOAT1	plate3	plate3-rep3	G04	SOAT1	Soat1	ENSMUSG00000026600	6.83819392563962	8.97329481894368	0.030141691425862	0.231931361932528	70.0	133.0
3-3_G05_VANGL2	plate3	plate3-rep3	G05	VANGL2	Vangl2	ENSMUSG00000026556	6.70669366393335	8.84987792539909	0.0301187485421709	0.212555768429821	83.0	144.0
3-3_G06_IRF4	plate3	plate3-rep3	G06	IRF4	Irf4	ENSMUSG00000021356	6.79647631749041	8.80672400700312	0.029707927531078	0.223906372344856	86.0	149.0
3-3_G07_ATP6V0E	plate3	plate3-rep3	G07	ATP6V0E	Atp6v0e	ENSMUSG00000015575	6.82487945717881	8.8001790016302	0.029595125019597	0.215219325281133	66.0	121.0
3-3_G08_MAP2K1	plate3	plate3-rep3	G08	MAP2K1	Map2k1	ENSMUSG00000004936	6.90088710977664	8.88136665417425	0.0495028563890195	0.23961449396085	101.0	147.0
3-3_G09_MAP3K2	plate3	plate3-rep3	G09	MAP3K2	Map3k2	ENSMUSG00000024383	6.63176551167182	8.92289683062566	0.0323109888765252	0.237709454394003	96.0	146.0
3-3_G10_TDTOMATO	plate3	plate3-rep3	G10	TDTOMATO	nan	nan	5.9063303936382	8.36861127006793	0.0003283700228281	0.0032386505622657	3.0	2.0
3-3_G11_TIGIT	plate3	plate3-rep3	G11	TIGIT	Tigit	ENSMUSG00000071552	6.99705167383996	8.78985698163872	0.0543165601734482	0.256468971261974	114.0	159.0
3-4_B02_KIDINS220	plate3	plate3-rep4	B02	KIDINS220	Kidins220	ENSMUSG00000036333	6.43939217025196	9.12232968640574	0.0069304237932999	0.0804534777176177	23.0	24.0
3-4_B03_CD81	plate3	plate3-rep4	B03	CD81	Cd81	ENSMUSG00000037706	6.67569236715157	8.87150369322501	0.0346485341409228	0.286085464389838	111.0	168.0
3-4_B04_TIGIT	plate3	plate3-rep4	B04	TIGIT	Tigit	ENSMUSG00000071552	7.03077396212731	8.804993819094	0.0532564077562242	0.271142690545606	146.0	189.0
3-4_B05_TDTOMATO	plate3	plate3-rep4	B05	TDTOMATO	nan	nan	6.0261998941541	8.15881101925388	0.0012102371147029	0.0044368179925031	5.0	3.0
3-4_B06_TGIF1	plate3	plate3-rep4	B06	TGIF1	Tgif1	ENSMUSG00000047407	6.27990754301674	8.4065386863037	0.016749739024698	0.185875718450646	90.0	156.0
3-4_B07_CELSR1	plate3	plate3-rep4	B07	CELSR1	Celsr1	ENSMUSG00000016028	6.75543639978686	8.86276765586799	0.0439219999311714	0.274997917534361	128.0	170.0
3-4_B08_PI4K2B	plate3	plate3-rep4	B08	PI4K2B	Pi4k2b	ENSMUSG00000029186	7.10602486097184	8.69303120865199	0.0563560869382339	0.252529279466889	146.0	184.0
3-4_B09_MAP2K2	plate3	plate3-rep4	B09	MAP2K2	Map2k2	ENSMUSG00000035027	6.94460743325587	8.76107490381553	0.049260283191661	0.260471470220741	138.0	185.0
3-4_B10_MAP3K5	plate3	plate3-rep4	B10	MAP3K5	Map3k5	ENSMUSG00000071369	7.14216609173538	8.75321119820233	0.0734576168461947	0.293187005414411	156.0	204.0
3-4_B11_MAPK3	plate3	plate3-rep4	B11	MAPK3	Mapk3	ENSMUSG00000063065	6.9330858393298	8.84327385234542	0.0485449909949182	0.271030237401083	120.0	170.0
3-4_C02_ITGB6	plate3	plate3-rep4	C02	ITGB6	Itgb6	ENSMUSG00000026971	6.9098563932939	8.90384559555505	0.0480646243676368	0.259435235318617	117.0	146.0
3-4_C03_EGFR	plate3	plate3-rep4	C03	EGFR	Egfr	ENSMUSG00000020122	6.92166613526209	8.8573635195291	0.0558491926016848	0.271528029987505	119.0	168.0
3-4_C04_DRAM1	plate3	plate3-rep4	C04	DRAM1	Dram1	ENSMUSG00000020057	6.8237998751189	8.24227351401386	0.0547971657891014	0.132564264889629	124.0	126.0
3-4_C05_CSNK1A1	plate3	plate3-rep4	C05	CSNK1A1	Csnk1a1	ENSMUSG00000024576	5.78880433688339	7.36948058201747	0.0042277042968197	0.060069970845481	31.0	39.0
3-4_C06_ADK	plate3	plate3-rep4	C06	ADK	Adk	ENSMUSG00000039197	6.83701000718968	8.77067278600973	0.0473275842290617	0.238442648896293	124.0	157.0
3-4_C07_GNAI2	plate3	plate3-rep4	C07	GNAI2	Gnai2	ENSMUSG00000032562	6.90573926533756	8.66909472580298	0.0445816078372891	0.225967513536027	134.0	174.0
3-4_C08_OCIAD2	plate3	plate3-rep4	C08	OCIAD2	Ociad2	ENSMUSG00000029153	7.00877496579129	8.75905472209304	0.0594397538993343	0.229374760516451	123.0	154.0
3-4_C09_TIGIT	plate3	plate3-rep4	C09	TIGIT	Tigit	ENSMUSG00000071552	7.07002489759543	8.8013391972395	0.0543806090570857	0.261980508121616	140.0	172.0
