"config","comp","label","cell_floor","case","reference","set","assayed_fraction","tested_genes","eligible"
"unc20_pooled","AT2","__broad__",30,"AAH","normal","HALLMARK_E2F_TARGETS",0.955,158,TRUE
"unc20_pooled","AT2","__broad__",30,"AAH","normal","HALLMARK_G2M_CHECKPOINT",0.945,153,TRUE
"unc20_pooled","AT2","__broad__",30,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,184,TRUE
"unc20_pooled","AT2","__broad__",30,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,160,TRUE
"unc20_pooled","AT2","__broad__",30,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,69,TRUE
"unc20_pooled","AT2","__broad__",30,"AIS","normal","HALLMARK_HYPOXIA",0.975,170,TRUE
"unc20_pooled","AT2","__broad__",30,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,170,TRUE
"unc20_pooled","AT2","__broad__",30,"AIS","normal","HALLMARK_P53_PATHWAY",0.95,180,TRUE
"unc20_pooled","AT2","__broad__",30,"AIS","normal","HALLMARK_E2F_TARGETS",0.955,167,TRUE
"unc20_pooled","AT2","__broad__",30,"AIS","normal","HALLMARK_G2M_CHECKPOINT",0.945,161,TRUE
"unc20_pooled","AT2","__broad__",30,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,176,TRUE
"unc20_pooled","AT2","__broad__",30,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,132,TRUE
"unc20_pooled","AT2","__broad__",30,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,62,TRUE
"unc20_pooled","AT2","__broad__",30,"MIA","normal","HALLMARK_HYPOXIA",0.975,159,TRUE
"unc20_pooled","AT2","__broad__",30,"MIA","normal","HALLMARK_GLYCOLYSIS",0.955,158,TRUE
"unc20_pooled","AT2","__broad__",30,"MIA","normal","HALLMARK_P53_PATHWAY",0.95,176,TRUE
"unc20_pooled","AT2","__broad__",30,"MIA","normal","HALLMARK_E2F_TARGETS",0.955,140,TRUE
"unc20_pooled","AT2","__broad__",30,"MIA","normal","HALLMARK_G2M_CHECKPOINT",0.945,140,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,189,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,172,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","normal","HALLMARK_HYPOXIA",0.975,176,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,178,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","normal","HALLMARK_P53_PATHWAY",0.95,186,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","normal","HALLMARK_E2F_TARGETS",0.955,188,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","normal","HALLMARK_G2M_CHECKPOINT",0.945,185,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,187,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,168,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,78,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,170,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,172,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AAH","HALLMARK_P53_PATHWAY",0.95,183,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AAH","HALLMARK_E2F_TARGETS",0.955,184,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AAH","HALLMARK_G2M_CHECKPOINT",0.945,181,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,184,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,166,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,69,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,169,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,179,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AIS","HALLMARK_P53_PATHWAY",0.95,182,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AIS","HALLMARK_E2F_TARGETS",0.955,180,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","AIS","HALLMARK_G2M_CHECKPOINT",0.945,179,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,182,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,151,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","MIA","HALLMARK_HYPOXIA",0.975,164,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","MIA","HALLMARK_GLYCOLYSIS",0.955,166,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","MIA","HALLMARK_P53_PATHWAY",0.95,179,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","MIA","HALLMARK_E2F_TARGETS",0.955,161,TRUE
"unc20_pooled","AT2","__broad__",30,"LUAD","MIA","HALLMARK_G2M_CHECKPOINT",0.945,159,TRUE
"unc20_pooled","AT2","__broad__",100,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc20_pooled","AT2","__broad__",100,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,160,TRUE
"unc20_pooled","AT2","__broad__",100,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","AT2","__broad__",100,"AAH","normal","HALLMARK_HYPOXIA",0.975,166,TRUE
"unc20_pooled","AT2","__broad__",100,"AAH","normal","HALLMARK_GLYCOLYSIS",0.955,162,TRUE
"unc20_pooled","AT2","__broad__",100,"AAH","normal","HALLMARK_P53_PATHWAY",0.95,177,TRUE
"unc20_pooled","AT2","__broad__",100,"AAH","normal","HALLMARK_E2F_TARGETS",0.955,158,TRUE
"unc20_pooled","AT2","__broad__",100,"AAH","normal","HALLMARK_G2M_CHECKPOINT",0.945,153,TRUE
"unc20_pooled","AT2","__broad__",100,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,185,TRUE
"unc20_pooled","AT2","__broad__",100,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,160,TRUE
"unc20_pooled","AT2","__broad__",100,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,69,TRUE
"unc20_pooled","AT2","__broad__",100,"AIS","normal","HALLMARK_HYPOXIA",0.975,169,TRUE
"unc20_pooled","AT2","__broad__",100,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,166,TRUE
"unc20_pooled","AT2","__broad__",100,"AIS","normal","HALLMARK_P53_PATHWAY",0.95,181,TRUE
"unc20_pooled","AT2","__broad__",100,"AIS","normal","HALLMARK_E2F_TARGETS",0.955,162,TRUE
"unc20_pooled","AT2","__broad__",100,"AIS","normal","HALLMARK_G2M_CHECKPOINT",0.945,158,TRUE
"unc20_pooled","AT2","__broad__",100,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,176,TRUE
"unc20_pooled","AT2","__broad__",100,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,135,TRUE
"unc20_pooled","AT2","__broad__",100,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,62,TRUE
"unc20_pooled","AT2","__broad__",100,"MIA","normal","HALLMARK_HYPOXIA",0.975,162,TRUE
"unc20_pooled","AT2","__broad__",100,"MIA","normal","HALLMARK_GLYCOLYSIS",0.955,158,TRUE
"unc20_pooled","AT2","__broad__",100,"MIA","normal","HALLMARK_P53_PATHWAY",0.95,177,TRUE
"unc20_pooled","AT2","__broad__",100,"MIA","normal","HALLMARK_E2F_TARGETS",0.955,146,TRUE
"unc20_pooled","AT2","__broad__",100,"MIA","normal","HALLMARK_G2M_CHECKPOINT",0.945,144,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,189,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,174,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,77,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","normal","HALLMARK_HYPOXIA",0.975,177,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,179,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","normal","HALLMARK_P53_PATHWAY",0.95,186,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","normal","HALLMARK_E2F_TARGETS",0.955,188,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","normal","HALLMARK_G2M_CHECKPOINT",0.945,185,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,187,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,168,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,78,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,170,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,172,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AAH","HALLMARK_P53_PATHWAY",0.95,183,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AAH","HALLMARK_E2F_TARGETS",0.955,184,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AAH","HALLMARK_G2M_CHECKPOINT",0.945,181,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,185,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,168,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,174,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,177,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AIS","HALLMARK_P53_PATHWAY",0.95,183,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AIS","HALLMARK_E2F_TARGETS",0.955,182,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","AIS","HALLMARK_G2M_CHECKPOINT",0.945,181,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,182,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,151,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","MIA","HALLMARK_HYPOXIA",0.975,164,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","MIA","HALLMARK_GLYCOLYSIS",0.955,166,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","MIA","HALLMARK_P53_PATHWAY",0.95,179,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","MIA","HALLMARK_E2F_TARGETS",0.955,161,TRUE
"unc20_pooled","AT2","__broad__",100,"LUAD","MIA","HALLMARK_G2M_CHECKPOINT",0.945,159,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,151,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,109,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,51,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,51,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,28,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,185,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,132,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,77,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,44,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"AIS","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,43,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"AIS","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,25,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"AIS","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,154,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,150,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,112,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,54,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,50,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,29,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,186,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,155,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,111,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,53,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,51,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,28,TRUE
"unc20_pooled","fibroblasts","Adventitial fibroblasts",30,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,188,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,183,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,156,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,221,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,181,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,150,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,70,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,34,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,220,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,157,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,108,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,54,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,50,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,30,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,188,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,164,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,73,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,235,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,188,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,165,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,75,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,37,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,230,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,179,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,148,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,34,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,223,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,172,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,132,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,67,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,52,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,32,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,211,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,183,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,156,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AAH","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AAH","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AAH","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,221,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,181,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,150,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,70,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AIS","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AIS","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,34,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"AIS","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,220,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,157,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,108,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,54,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"MIA","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,50,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"MIA","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,30,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"MIA","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,188,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,164,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,73,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,235,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,188,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,165,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,75,TRUE
"unc20_pooled","fibroblasts","Alveolar fibroblasts",30,"LUAD","AAH","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
