config,cell_floor,prior_count,view,resource,family,ligand,receptor,source,source_label,target,target_label,case,reference,biological_role,n_patients,difference_case_minus_reference,ligand_component_difference,receptor_component_difference,loo_min,loo_max
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,-0.22779266488360253,0.5632686821060799,-1.0188540118732854,-0.6119751934205013,0.03830405372319268
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.1355993831034228,0.018500176312504023,-0.2896989425193498,-0.2650970126141947,0.07682783449368036
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.021305399431278536,0.1271572656135401,-0.08454646675098232,-0.10017193346964914,0.16805812143350063
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.6714798186792127,0.2865370292520874,1.0564226081063386,0.5224371577174579,0.7340377155270698
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.6298245678467271,0.31394337184558385,0.9457057638478712,0.4748851180749532,0.7074436673259225
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.5299225197239447,0.05797732266532713,1.0018677167825616,0.35953323617282057,0.6641713663450702
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.3044694219723117,0.2743263083147802,0.3346125356298432,0.06168781010006974,0.6392596773746453
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.5586279114512338,-0.4217580502856702,-0.6954977726167972,-0.7826685235684803,-0.231389196850471
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,5,-0.022879329311002294,-0.044376125064444064,-0.0013825335575603503,-0.3950171227381406,0.3840632260411164
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.044536309961073606,0.18923541353684947,-0.10016279361470203,-0.16563211975480494,0.23443294133212608
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.5653623059243321,0.38234570523444145,0.7483789066142229,0.28159132721694863,0.8877122142821524
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.9071417804629512,1.3053371794471675,0.5089463814787347,0.5337242829162246,1.1974438622140606
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.11742520769879687,0.5632686821060799,-0.3284182667084868,-0.393258401310296,0.7155108235620442
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,__broad__,macrophages,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.18226411085718386,-0.4217580502856702,0.0572298285713023,-0.5488865646310626,0.2800597915132097
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,__broad__,macrophages,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.7656343670312957,-0.044376125064444064,1.5756448591270358,0.490182341642148,1.0010525838472817
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.6771800342735316,0.18923541353684947,1.1651246550102135,0.5574616369837126,0.8249318069250411
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.29528294149891615,0.38234570523444145,0.20822017776339086,0.013514919361979174,0.6035839118687178
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.21820021649965357,1.3053371794471675,-0.8689367464478603,-0.08811638349580446,0.32243052909208453
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,__broad__,macrophages,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,1.5196897871578459,0.5632686821060799,2.4761108922096113,1.1304534414209835,2.168658287830595
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,canonical_signaling_complex_RNA_compatibility_only,5,-0.3613394142457487,-0.7560160955470459,0.03333726705554838,-0.5551743304557621,-0.17001389633334352
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,canonical_signaling_complex_RNA_compatibility_only,5,0.34211325587862795,0.5764278036597561,0.10779870809749995,0.23366008198929866,0.42158126738899115
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,canonical_signaling_complex_RNA_compatibility_only,12,-0.32498528854498415,-0.5584592230062991,-0.0915113540836691,-0.4436242773460713,-0.11623113921475187
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,canonical_signaling_complex_RNA_compatibility_only,8,-0.08042778384473248,-0.011111175711776222,-0.14974439197768885,-0.2117402039082114,0.12160245350347283
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,canonical_signaling_complex_RNA_compatibility_only,7,-0.10214675358857393,-0.16746596785200576,-0.0368275393251416,-0.30314175281554023,0.0014613361576779245
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,canonical_signaling_complex_RNA_compatibility_only,3,0.16011946272414454,-0.10558855719992326,0.4258274826482132,-0.319611032686963,0.41135723364402477
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,AAH,normal,canonical_signaling_complex_RNA_compatibility_only,5,-0.43672116507802894,-0.7560160955470459,-0.11742623460901198,-0.6355882000025439,-0.1991342948730388
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,AIS,normal,canonical_signaling_complex_RNA_compatibility_only,5,0.2785601676981891,0.5764278036597561,-0.019307468263377814,0.1373122158626363,0.3874395776911288
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,LUAD,normal,canonical_signaling_complex_RNA_compatibility_only,12,-0.11262634620464322,-0.5584592230062991,0.3332065305970125,-0.23070470807592758,0.0759974386708687
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,LUAD,AAH,canonical_signaling_complex_RNA_compatibility_only,8,0.15783810700533768,-0.011111175711776222,0.3267873897224513,0.07819360512317657,0.294732027139998
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,LUAD,AIS,canonical_signaling_complex_RNA_compatibility_only,7,0.12289581354729659,-0.16746596785200576,0.4132575949465986,0.009697006395513519,0.21393436803576846
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,LUAD,MIA,canonical_signaling_complex_RNA_compatibility_only,3,-0.061377673060939664,-0.10558855719992326,-0.017166788921956517,-0.357538831759872,0.09372863926631281
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,AAH,normal,canonical_signaling_complex_RNA_compatibility_only,8,0.19680453297782874,0.5503199583850796,-0.15671089242942227,-0.023868794044639405,0.40073657116895545
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,AIS,normal,canonical_signaling_complex_RNA_compatibility_only,11,0.3769536013701647,0.8214069027195848,-0.06749969997925541,0.3202911473679156,0.4716339406756137
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,MIA,normal,canonical_signaling_complex_RNA_compatibility_only,4,0.6295791267082913,1.2323289567689375,0.026829296647644885,0.31207333524002506,0.9551985136812834
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,LUAD,normal,canonical_signaling_complex_RNA_compatibility_only,22,0.3054497329321619,0.6799475972518313,-0.06904813138750775,0.22443890599289362,0.391362986747571
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,LUAD,AAH,canonical_signaling_complex_RNA_compatibility_only,8,-0.25253753897215925,-0.3553306859666297,-0.14974439197768885,-0.41531454455617933,-0.08163262040356331
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,LUAD,AIS,canonical_signaling_complex_RNA_compatibility_only,11,0.0070163585149429575,-0.11079019768179389,0.12482291471167989,-0.19272968476470131,0.15694286148764988
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,LUAD,MIA,canonical_signaling_complex_RNA_compatibility_only,4,0.026664952664907426,-0.09827009403629719,0.15159999936611235,-0.3333843949191769,0.5109343536882184
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,canonical_signaling_complex_RNA_compatibility_only,5,-0.09226198355802051,-0.21786123417158976,0.03333726705554838,-0.188746006244491,0.16602359148147183
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,canonical_signaling_complex_RNA_compatibility_only,5,0.16634727356362014,0.22489583902973997,0.10779870809749995,0.045204391679753764,0.27916923541514893
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,canonical_signaling_complex_RNA_compatibility_only,12,0.08015288713846669,0.2518171283606026,-0.0915113540836691,-0.0392580067193781,0.23635160361385957
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,canonical_signaling_complex_RNA_compatibility_only,8,0.2246890945039558,0.5991225809856011,-0.14974439197768885,0.08516294352387595,0.3300202094866445
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,canonical_signaling_complex_RNA_compatibility_only,7,-0.03174678783743407,-0.02666603634972566,-0.0368275393251416,-0.2008759551188463,0.04670837331833777
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,canonical_signaling_complex_RNA_compatibility_only,3,-0.11831108406777642,-0.6624496507837666,0.4258274826482132,-0.6697996414317577,0.2030048099657331
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,AAH,normal,canonical_signaling_complex_RNA_compatibility_only,5,-0.16764373439030092,-0.21786123417158976,-0.11742623460901198,-0.27609989134743507,0.13690319294177633
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,AIS,normal,canonical_signaling_complex_RNA_compatibility_only,5,0.10279418538318072,0.22489583902973997,-0.019307468263377814,-0.05114347444690903,0.16664882778076584
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,LUAD,normal,canonical_signaling_complex_RNA_compatibility_only,12,0.2925118294788076,0.2518171283606026,0.3332065305970125,0.16009729616669333,0.42858018149948
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,LUAD,AAH,canonical_signaling_complex_RNA_compatibility_only,8,0.46295498535402635,0.5991225809856011,0.3267873897224513,0.33731124205241375,0.5166489452934172
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,LUAD,AIS,canonical_signaling_complex_RNA_compatibility_only,7,0.1932957792984367,-0.02666603634972566,0.4132575949465986,-0.06441874555037064,0.29693928963865446
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,LUAD,MIA,canonical_signaling_complex_RNA_compatibility_only,3,-0.3398082198528618,-0.6624496507837666,-0.017166788921956517,-0.7077274405046676,-0.10593020393889985
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,AAH,normal,canonical_signaling_complex_RNA_compatibility_only,8,0.40337187315187084,0.9634546387331638,-0.15671089242942227,0.2646620676862555,0.5259945420171371
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,AIS,normal,canonical_signaling_complex_RNA_compatibility_only,11,0.3470102437865111,0.7615201875522775,-0.06749969997925541,0.19682458317386614,0.5256399051872498
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,MIA,normal,canonical_signaling_complex_RNA_compatibility_only,4,0.5088564243589099,0.9908835520701748,0.026829296647644885,0.1447305081007427,0.8804245405475931
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,LUAD,normal,canonical_signaling_complex_RNA_compatibility_only,22,0.6804589468167489,1.4299660250210051,-0.06904813138750775,0.5345436771630977,0.7799554691637176
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,LUAD,AAH,canonical_signaling_complex_RNA_compatibility_only,8,0.5006330457712334,1.151010483520156,-0.14974439197768885,0.18565962341553696,0.7413635516075073
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,LUAD,AIS,canonical_signaling_complex_RNA_compatibility_only,11,0.2430012875150484,0.36117966031841686,0.12482291471167989,0.12685671715080976,0.32638717634821385
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,LUAD,MIA,canonical_signaling_complex_RNA_compatibility_only,4,0.5465296348130502,0.9414592702599881,0.15159999936611235,-0.10866050783285308,1.2454460706255557
unc20_pooled,50,1.0,broad,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.057527485934082634,0.06276185403104399,-0.17781682589921033,-0.11978707630111218,0.015587758853995437
unc20_pooled,50,1.0,broad,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,0.025922044214867056,-0.08586546326001603,0.1377095516897498,-0.04249306630142757,0.09927740511424643
unc20_pooled,50,1.0,broad,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,0.051959374084307175,-0.17755237707665908,0.2814711252452733,0.02339436060207557,0.07801295964769363
unc20_pooled,50,1.0,broad,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.2480975628795845,0.08354782418446527,0.4126473015747041,0.15379859976405516,0.292841481649281
unc20_pooled,50,1.0,broad,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,resource_RNA_compatibility_only,7,0.09903702285049285,-0.09044707613126006,0.2885211218322459,-0.021063617436565856,0.1343180983992358
unc20_pooled,50,1.0,broad,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,resource_RNA_compatibility_only,3,0.17096343523629307,0.030510801629513473,0.3114160688430732,0.09495373656442707,0.31341981720108736
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,inhibitory_or_decoy_context_not_activation,5,-0.8961825639068224,-0.7560160955470459,-1.0363490322665987,-1.1103151823328075,-0.7077985645058766
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,inhibitory_or_decoy_context_not_activation,5,0.15530390567260072,0.5764278036597561,-0.265819992314555,-0.11823431156760422,0.30019724971468187
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,inhibitory_or_decoy_context_not_activation,12,-0.48866231821425393,-0.5584592230062991,-0.41886541342220873,-0.6196736678375434,-0.30396717783660976
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,inhibitory_or_decoy_context_not_activation,8,0.46351657413328445,-0.011111175711776222,0.9381443239783449,0.25456835231744507,0.6625185282379472
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AIS,inhibitory_or_decoy_context_not_activation,7,-0.319361597726167,-0.16746596785200576,-0.4712572276003281,-0.5172454379653968,-0.22209670157688347
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,fibroblasts,__broad__,LUAD,MIA,inhibitory_or_decoy_context_not_activation,3,-0.009250031505121973,-0.10558855719992326,0.08708849418967912,-0.4451409106458981,0.578196784808032
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,AT2,__broad__,AAH,normal,inhibitory_or_decoy_context_not_activation,5,0.130296839005009,-0.7560160955470459,1.0166097735570636,-0.2872026574136999,0.5013869479993387
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,AT2,__broad__,AIS,normal,inhibitory_or_decoy_context_not_activation,5,0.3577608310467102,0.5764278036597561,0.13909385843366423,-0.11391613293629893,0.7723213203221553
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,AT2,__broad__,LUAD,normal,inhibitory_or_decoy_context_not_activation,12,-0.5189060477196251,-0.5584592230062991,-0.4793528724329512,-0.6389624361678913,-0.3592088192065233
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,AT2,__broad__,LUAD,AAH,inhibitory_or_decoy_context_not_activation,8,0.11701623861410176,-0.011111175711776222,0.24514365293997997,-0.12619048268885402,0.34620049262294905
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,AT2,__broad__,LUAD,AIS,inhibitory_or_decoy_context_not_activation,7,-0.058780664289491406,-0.16746596785200576,0.04990463927302301,-0.41278920096213195,0.2533304586200486
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,AT2,__broad__,LUAD,MIA,inhibitory_or_decoy_context_not_activation,3,0.7775077740847111,-0.10558855719992326,1.6606041053693452,0.49919214879126783,1.1483844361651316
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,AT2,__broad__,fibroblasts,__broad__,AAH,normal,inhibitory_or_decoy_context_not_activation,8,-0.30898286963741095,0.5503199583850796,-1.1682856976599016,-0.6038638819394205,-0.09842752845375988
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,AT2,__broad__,fibroblasts,__broad__,AIS,normal,inhibitory_or_decoy_context_not_activation,11,0.35376315722074864,0.8214069027195848,-0.11388058827808756,0.2060297562093975,0.5748249053204996
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,AT2,__broad__,fibroblasts,__broad__,MIA,normal,inhibitory_or_decoy_context_not_activation,4,0.18891585465807426,1.2323289567689375,-0.854497247452789,-0.1524746356308783,0.4774580962747623
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,AT2,__broad__,fibroblasts,__broad__,LUAD,normal,inhibitory_or_decoy_context_not_activation,22,0.39728675595660834,0.6799475972518313,0.11462591466138529,0.24884124620410064,0.5065198864425083
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,AT2,__broad__,fibroblasts,__broad__,LUAD,AAH,inhibitory_or_decoy_context_not_activation,8,0.29140681900585763,-0.3553306859666297,0.9381443239783449,0.013208501166626403,0.5711958248433742
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,AT2,__broad__,fibroblasts,__broad__,LUAD,AIS,inhibitory_or_decoy_context_not_activation,11,0.06931579106665044,-0.11079019768179389,0.2494217798150949,-0.1888566871747005,0.2986385422861291
unc20_pooled,50,1.0,broad,cellchatdb,core,IL1A,IL1R2,AT2,__broad__,fibroblasts,__broad__,LUAD,MIA,inhibitory_or_decoy_context_not_activation,4,0.5886458217253573,-0.09827009403629719,1.2755617374870116,-0.3866863912859486,1.1914938003189097
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,8,-0.23290789980184345,-0.2433110893119526,-0.2225047102917337,-0.28574628836703325,-0.1430836703570661
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,11,-0.19671747043985957,-0.12518145436274075,-0.26825348651697817,-0.248539035358964,-0.15486132753768303
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,4,-0.47924317694762286,-0.1937588028741677,-0.7647275510210778,-0.7118988055989556,-0.3248515055039786
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,22,-0.6546280624748335,-0.7639286248771328,-0.545327500072534,-0.7431873532859782,-0.5743891567486287
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,-0.4305664229588679,-0.5832772780821249,-0.2778555678356115,-0.517968526300217,-0.3204488393849812
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,11,-0.2638077346473866,-0.4171362117000083,-0.11047925759476533,-0.4043590014748972,-0.08335916462163126
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,MIA,resource_RNA_compatibility_only,4,-0.40128754698622715,-0.6863381490513024,-0.11623694492115244,-0.49691203958266633,-0.23067368225132304
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF7,FGFR1,fibroblasts,__broad__,AT2,__broad__,AAH,normal,resource_RNA_compatibility_only,8,-0.027581855980574388,0.1673409983305849,-0.2225047102917337,-0.11090115835401144,0.06645211836275003
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF7,FGFR1,fibroblasts,__broad__,AT2,__broad__,AIS,normal,resource_RNA_compatibility_only,11,-0.15358033128086052,-0.03890717604474285,-0.26825348651697817,-0.19455450441491848,-0.07898463785454304
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF7,FGFR1,fibroblasts,__broad__,AT2,__broad__,MIA,normal,resource_RNA_compatibility_only,4,-0.457036326314304,-0.14934510160753023,-0.7647275510210778,-0.6736020332713952,-0.2238980665180422
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF7,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,normal,resource_RNA_compatibility_only,22,-0.1582999076680043,0.22872768473652547,-0.545327500072534,-0.1944889013845779,-0.10174620080587335
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF7,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,0.005090474823140512,0.28803651748189263,-0.2778555678356115,-0.07639283110930453,0.10383000550925063
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF7,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,AIS,resource_RNA_compatibility_only,11,0.08388409565368429,0.27824744890213376,-0.11047925759476533,0.04493295332505065,0.13090278569144517
unc20_pooled,50,1.0,broad,cellchatdb,exploratory,FGF7,FGFR1,fibroblasts,__broad__,AT2,__broad__,LUAD,MIA,resource_RNA_compatibility_only,4,0.07030799995944625,0.2568529448400454,-0.11623694492115244,-0.042592055328428614,0.15690288196915012
unc20_pooled,50,1.0,broad,cellchatdb,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AAH,normal,resource_RNA_compatibility_only,5,-0.036306230769541335,0.06276185403104399,-0.13537431557012614,-0.1096585302187103,0.045015053868332267
unc20_pooled,50,1.0,broad,cellchatdb,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,AIS,normal,resource_RNA_compatibility_only,5,-0.0031638135191350615,-0.08586546326001603,0.07953783622174608,-0.0885871825154938,0.04484001700946871
unc20_pooled,50,1.0,broad,cellchatdb,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,normal,resource_RNA_compatibility_only,12,-0.22850654055375186,-0.17755237707665908,-0.27946070403084416,-0.27824278184487616,-0.13879862619239283
unc20_pooled,50,1.0,broad,cellchatdb,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,LUAD,AAH,resource_RNA_compatibility_only,8,-0.17764379377260997,0.08354782418446527,-0.4388354117296851,-0.31174748810414143,-0.03600703246168927
