dataset,unit,time,endpoint,n_start,n_intermediate,n_end,all_states_at_least_30,intermediate_mean,endpoint_mean,difference,endpoint_pooled_cell_sd,standardized_difference,module
intestine,Control-Mouse1,homeostasis,Stem,200,32,36,True,0.48611697635135137,0.5102177177177176,-0.024100741366366252,0.050941140874450994,-0.4731095721975424,Immediate_early_AP1_panel
intestine,Control-Mouse1,homeostasis,Enterocyte.Mature.Proximal,200,32,36,True,0.48611697635135137,0.5201590479368257,-0.03404207158547429,0.050941140874450994,-0.6682628421961342,Immediate_early_AP1_panel
intestine,Control-Mouse2,homeostasis,Stem,36,10,26,False,0.5168731231231231,0.5220463519074631,-0.0051732287843400115,0.05114447411650157,-0.10114932011141531,Immediate_early_AP1_panel
intestine,Control-Mouse2,homeostasis,Enterocyte.Mature.Proximal,36,10,26,False,0.5168731231231231,0.5238916801416802,-0.007018557018557137,0.05114447411650157,-0.137230016337046,Immediate_early_AP1_panel
intestine,Control-Mouse3,homeostasis,Stem,227,65,94,True,0.49180334180334184,0.4953508023441944,-0.0035474605408525317,0.0484943189034027,-0.07315208504977305,Immediate_early_AP1_panel
intestine,Control-Mouse3,homeostasis,Enterocyte.Mature.Proximal,227,65,94,True,0.49180334180334184,0.51295577492386,-0.021152433120518177,0.0484943189034027,-0.43618373448346287,Immediate_early_AP1_panel
intestine,Control-Mouse4,homeostasis,Stem,135,28,161,False,0.5103339947089947,0.49168474029585146,0.01864925441314319,0.04940433615698456,0.3774821374764418,Immediate_early_AP1_panel
intestine,Control-Mouse4,homeostasis,Enterocyte.Mature.Proximal,135,28,161,False,0.5103339947089947,0.5212669968104751,-0.010933002101480405,0.04940433615698456,-0.22129640739914583,Immediate_early_AP1_panel
intestine,Control-Mouse1,homeostasis,Stem,200,32,36,True,0.7298371837148012,0.7055799005543512,0.02425728316045006,0.02816121234455009,0.8613721193414622,ADI_published_holdout
intestine,Control-Mouse1,homeostasis,Enterocyte.Mature.Proximal,200,32,36,True,0.7298371837148012,0.67215536254964,0.057681821165161185,0.02816121234455009,2.0482719443832496,ADI_published_holdout
intestine,Control-Mouse2,homeostasis,Stem,36,10,26,False,0.7396894595401613,0.7184425230402615,0.021246936499899838,0.03174880949546122,0.6692199435993744,ADI_published_holdout
intestine,Control-Mouse2,homeostasis,Enterocyte.Mature.Proximal,36,10,26,False,0.7396894595401613,0.6704504214805798,0.06923903805958154,0.03174880949546122,2.180838877422471,ADI_published_holdout
intestine,Control-Mouse3,homeostasis,Stem,227,65,94,True,0.7153745489843222,0.7112334086868906,0.0041411402974316225,0.029020215131877268,0.14269846996698468,ADI_published_holdout
intestine,Control-Mouse3,homeostasis,Enterocyte.Mature.Proximal,227,65,94,True,0.7153745489843222,0.6841784132615559,0.03119613572276625,0.029020215131877268,1.0749794783050675,ADI_published_holdout
intestine,Control-Mouse4,homeostasis,Stem,135,28,161,False,0.728005068723583,0.7084158945708792,0.01958917415270378,0.03465638799472711,0.565239925051746,ADI_published_holdout
intestine,Control-Mouse4,homeostasis,Enterocyte.Mature.Proximal,135,28,161,False,0.728005068723583,0.6793481708075744,0.04865689791600858,0.03465638799472711,1.403980643436114,ADI_published_holdout
