gene,excluded,adi_detection_consistency,median_log2cpm_difference_vs_AT2,positive_fraction_vs_AT2,median_log2cpm_difference_vs_AT1,positive_fraction_vs_AT1,minimum_median_effect,minimum_positive_fraction,eligible,selected
Gm12279,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm12292,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12305,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12315,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12349,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm12357,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12364,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12404,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12493,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12498,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12500,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm12511,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12523,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12536,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12592,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm12603,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Gm12606,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12676,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12708,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12747,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12764,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12786,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12829,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12840,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm12841,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12867,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12905,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12908,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12927,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12932,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm12951,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm12953,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12962,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12974,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12977,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm12984,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13003,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm13008,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm13054,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm13055,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13067,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm13074,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm13093,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13112,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13179,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13203,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm13225,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13256,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13262,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13270,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13285,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13362,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13376,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13402,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13411,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13415,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm13449,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13470,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13479,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13481,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13490,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm13524,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13554,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13562,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13565,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13568,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13589,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm136,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13609,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13620,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13643,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13706,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13707,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13718,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13778,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm13814,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13856,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13919,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm13942,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm13994,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14023,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14024,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14040,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14074,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14102,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14124,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm14139,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm14168,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm14198,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14199,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14206,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm14207,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm14214,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14223,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14225,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm14230,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14252,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14286,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14288,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14302,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14318,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14319,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm14321,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14341,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14377,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14393,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14409,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14420,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm14461,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14487,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14488,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14508,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm14540,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14546,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14634,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14762,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm14963,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm15104,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15135,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm15199,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15208,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15241,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm15245,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15294,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm15319,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15326,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15348,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15354,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15356,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm15409,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15444,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15461,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15473,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15475,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15489,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15509,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15510,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15523,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15527,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm1553,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15533,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15537,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15543,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm15551,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm15564,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15569,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15577,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15591,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15597,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15627,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15629,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15638,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm1564,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15640,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm15649,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15651,False,0.0,-2.6478415,0.0,0.0,0.0,-2.6478415,0.0,False,False
Gm15656,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15687,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15700,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15704,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15705,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15721,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15731,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15734,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15736,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15743,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15758,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15767,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15817,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm15819,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15841,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15850,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15852,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15863,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15866,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15867,False,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,False,False
Gm15872,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15890,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15902,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15903,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15907,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15915,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15917,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15943,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm15963,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm15969,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15978,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15983,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15990,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15991,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm15996,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16000,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16010,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16014,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16048,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16052,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16054,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16055,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16058,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16078,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16090,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16091,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16096,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16098,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm16105,False,0.0,1.213587,0.5555555555555556,3.137036,0.5555555555555556,1.213587,0.5555555555555556,False,False
Gm16116,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16118,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16120,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16121,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16131,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16135,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16137,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16146,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16152,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16153,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm16155,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16156,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16159,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16178,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm16181,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16194,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16196,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16208,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16211,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16214,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16239,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16251,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16256,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm16267,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm16268,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16277,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16291,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16302,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm1631,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16312,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16314,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16334,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16337,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16347,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16352,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16365,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm16401,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm1647,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16494,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16505,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm16538,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16549,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16552,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm16556,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16578,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16583,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16599,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16617,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16618,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16702,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16725,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm16741,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm16793,False,0.0,3.1100087,0.5555555555555556,3.1100087,0.5555555555555556,3.1100087,0.5555555555555556,False,False
Gm16796,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16838,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16892,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16982,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16984,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm16998,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17024,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17034,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17035,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17036,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17039,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17041,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17055,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm17056,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17057,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17058,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17077,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17090,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17096,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17099,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17102,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Gm17105,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17112,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17115,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17133,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17140,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17163,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17197,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17201,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17202,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17224,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17227,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm17276,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17281,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17296,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17322,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17324,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17334,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17430,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17435,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17495,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17501,False,0.0,3.1100087,0.7777777777777778,3.2228112,0.6666666666666666,3.1100087,0.6666666666666666,False,False
Gm17535,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17552,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17608,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm17613,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17673,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm17678,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm19345,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm19684,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20036,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm20091,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm20109,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20390,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm20402,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20404,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20412,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm20422,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20465,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20478,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm20512,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20544,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20546,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20594,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm2061,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
