gene,input_variance,PC1_loading,PC2_loading
TNFRSF21,1.256395494604534,0.013366540587161482,0.051862868859950645
TRIP13,1.2554652709689487,0.023611565145351843,0.01833527546742029
PSMB9,1.255459126126317,0.033443935148634696,-0.017059663585574696
SERPINF2,1.2553959763803415,0.010020603141537422,-0.019254340832568245
GABRP,1.2551868329222005,0.02673607195768448,-0.0008349662052949519
FYB2,1.252669788163795,0.01740103218641804,0.02072167481149353
DTNA,1.252013916980652,0.01608613008637384,0.004893900885913056
MFAP4,1.2518415889267573,0.0032552106275973553,-0.051537524240292204
COL14A1,1.2511579589444113,0.02002463094986522,-0.007025065849713009
SHISAL1,1.251071500755578,0.0073665165375257705,0.03073734856863731
LAMC3,1.2510352994583056,0.007272032232577357,-0.022816267502352622
BTBD19,1.2507920953085065,-0.02079879301124874,0.042126581707635335
KIF20A,1.2503006759929125,0.027875238084254995,-0.0001197084516554887
SFN,1.2501387447694299,0.022096539131449214,0.02173941964186597
MARCKS,1.2490402927962672,0.02819954411603469,-0.018934436768260978
MATN2,1.2482567342517799,0.021643254006927987,-0.01800532854153143
GPT2,1.2476487898133588,0.028103868039504,0.015682992775744538
STEAP2,1.2474879393936391,0.028294228958778683,0.002233071292720358
NPR1,1.2472419187667245,-0.0011956078658405373,-0.014260239801461294
A3GALT2,1.245133599344135,-0.02418706054292657,0.010239526420811483
HOXC10,1.2443004851571149,0.015516064652055607,0.012741118722918342
CHRM3,1.2442017155013299,-0.011658928520438904,-0.02708940225846151
PHLDA2,1.2437996861792426,0.01876611019976125,0.03644754145222744
NDC80,1.2427684464686521,0.0286536759439794,-0.004087215701149727
SEC14L3,1.241713070427716,-0.007378627159665368,0.0017907355690357284
PLD5,1.2396224503989037,0.02635483029271484,0.021235991505776635
CCL22,1.239589816420685,0.030434167390155205,0.01351996958762743
CHST2,1.2390556942932207,0.01934398910713524,-0.009257427947437108
BTBD11,1.2385008719145119,-0.006566406005906532,0.010991427482785412
SERPINF1,1.2378076110251204,0.026382668466798938,-0.015808401281449218
HYDIN,1.2376014900514967,0.010044136853891453,0.006121776300724665
PTPRR,1.2374583963623316,0.012523361567188612,0.0034658741247277623
SLC10A4,1.237046599718711,-0.006476351685318434,-0.03097040368968219
ASPG,1.2366999737077795,-0.007079161324860429,0.03289381075734342
BCL11B,1.2366039079053677,0.029979774766070492,-0.019681577084097526
LY6E,1.235563075995093,0.03142272237457258,0.005451152849976468
INPP4B,1.2353832162101999,0.03077391412539432,0.006914651953283991
NUSAP1,1.2352086456834632,0.025126424845911894,0.004537520244343362
LINGO4,1.2325205951691813,0.0014808314673204013,-0.01884903458393574
MS4A2,1.2325197960909733,0.009126616527282765,-0.014680286244763016
GNA14,1.2318083074615844,0.019679148602417658,0.03833099826263871
C1QTNF12,1.231734192275396,-0.004198581985942792,0.02137516814464287
DOK2,1.2311529388597309,0.026184536538786843,-0.0298946381551718
HDAC9,1.23003045024903,0.0337624456407195,0.005874519725104058
DPYSL3,1.2280611813508038,0.02917521286600572,0.0010233839400982721
PLEK,1.2276486211756563,0.029680340348246778,-0.009417854673723912
ABCA13,1.227384742329916,0.01693440513391867,0.01684594348019784
FAM111B,1.2269149375116915,0.02726017593352159,0.0047347373145831565
THEMIS2,1.2250444654895458,0.02921872230046308,-0.008758959019563086
LCP1,1.224639897175396,0.035557640159979684,-0.02120468019265452
IER3,1.2242579808801966,0.003047333591506128,0.0420109262617746
IPCEF1,1.223818206280511,0.00921389597941534,0.028399443168362556
TRIL,1.2237302264753451,0.01556652589866922,-0.02162806376418637
ZNF682,1.2229346773754803,-0.014981517012888395,0.006700091101116211
GPAT2,1.2207356815250126,0.0073459796453503754,-0.022501578479414596
CCR5,1.2206903847536243,0.03180192099616455,-0.005759172990344028
CAPN12,1.2199338840463183,-0.010088683055943765,0.0074519652996344376
HSD11B2,1.219534096129238,0.017048017603763326,0.007581953084123142
TLR3,1.2194285083924754,0.027399222355415913,-0.024853354213714724
MX1,1.2192735794118374,0.030381335618655973,0.007068695583502125
HEY1,1.2191043018008,0.02183264841240729,-0.0021856942771831165
WDR49,1.218617516379287,0.018502870042137194,-0.002572713126874402
FERMT1,1.2184120781201497,0.028286167752779458,0.01999328953479625
ALDH1L1,1.2170588961327775,0.013984107809989205,0.004454081918199683
PLEKHS1,1.2169060617192153,0.01892783009754691,0.017690665136804173
MOXD1,1.215949927024611,0.029585789025785406,-0.01635399221358252
AMOT,1.215928088110503,0.02738361233865584,-0.004815204910335566
HENMT1,1.2158452753243278,0.026860521599233602,-0.004980596721036355
FAM3B,1.2148121414801687,0.014695312863919964,0.0009814105264585701
PGM5,1.214367182608825,0.011084515920013232,-0.013990916848725382
GRHL1,1.2138520972346734,0.02127281023840775,-0.0004627915010593249
SLC5A9,1.2138500094834745,-0.00029714993504175515,0.006844984868668724
PDGFD,1.2109451787636036,0.021758217901518277,0.014952572139457465
IL1RL1,1.2107735005257374,0.0009602017963779174,-0.021196610711998267
CHRNA10,1.2106528449973648,-0.027877935334143743,0.02691930004331076
CST6,1.21056495485739,0.028559934835328895,-0.008020806559152594
THEMIS,1.2102333971771504,0.025505182424609935,-0.026310539426649567
ZSCAN31,1.2101100903914754,0.027220043581831953,-0.004217844901523312
TMED6,1.2100331807699203,0.0027689083895702,-0.019135205236111254
STK32A,1.2097501291528234,0.007495936104040643,0.033578936831201306
EFHC2,1.2093333171266047,0.007774227054781913,0.034517473516630995
KIF2C,1.2069866530834463,0.03322982608376341,-0.0021308631129657854
WDR62,1.2067382270401321,0.014630083799445732,-0.0006094252449253362
TTLL6,1.2066710758925328,-0.015992076703978637,-0.021162972848802832
FABP12,1.2060462303499606,-0.014200120544549406,-0.02670584671739435
HSPA1B,1.205995679091121,0.010760253319468602,-0.02295812342860918
CBR3,1.205289397312426,0.029304638491932912,0.001268088657814326
CYP21A2,1.2049708586615553,-0.013019415391102731,0.009075836522006176
RASAL3,1.2042331599832707,0.02512649233720358,-0.011265786165679205
PRR29,1.2036311162544233,0.011675694469681272,0.02253066192442028
DUSP2,1.2032238191575337,0.010173377798210296,0.01993057695161359
CERKL,1.2026106788600728,0.024252773635497493,0.01509573492540854
KYNU,1.2024589188912143,0.0012724074656882919,0.01640136087748613
IL34,1.2015285238319304,-0.01826137184021229,-0.013717954677334934
KIF11,1.2014787252258616,0.03142059307186158,0.0012401546187896352
SLC51B,1.19999888573072,0.004774422889456751,-0.021180467916598316
DCC,1.1997057372199331,-0.015321725904107393,-0.008075908870436804
DSC2,1.1996885572816713,0.02945922618982297,-0.01109605922752629
ITGAX,1.199230100543391,0.016820442851099168,0.0066958027683973
SYNDIG1L,1.1990649286576125,-0.028447519240919573,0.024486172840263998
CDKN1A,1.1988959578091862,0.016558639931497587,0.039863447699465246
KCNMB4,1.1984551890839654,0.011511592271672881,0.008324821738551775
WIF1,1.1983826270532139,-0.028993275318064407,0.006143349681583828
SGK2,1.1971754469494382,0.004979314207823319,0.007966246330725343
PRSS23,1.195796983437249,0.03317569351261404,-0.007299657741852711
MEGF11,1.1950849998806925,-0.017444813982838207,0.001012826731028261
GPR132,1.1946484108928634,0.03119921848986731,0.00905782932522912
KRT7,1.1939263362447174,0.027147413597503812,0.028465349120261454
RAMACL,1.193532609948209,0.01491319873907972,-0.014038457239207137
SMIM10L2A,1.1930574332436172,0.013615472454405773,-0.01662206662819879
MESP1,1.1929110274436854,0.015673044631361592,-0.013910531293819446
JAK3,1.1918134686735389,0.032378176648885676,0.012682312536670487
CHST6,1.1901921579753925,0.012675060062782156,0.015577601233669962
CD3G,1.1892815722550614,0.029102279750216304,-0.012984719459406827
ZNF454,1.1890691342626845,-0.007839757761233,-0.005429995110215385
ZAR1,1.1885444635841045,-0.017154415221312468,-0.019815375089600615
MUC6,1.1881668377800028,0.008477619365012488,0.0015764797590076835
CRYM,1.1874790241559032,0.007706697685648892,-0.016583736736646034
RHOBTB3,1.1869461119692832,0.02160129852536667,-0.003330647611813921
NCKAP1L,1.1863112176511792,0.029655201611079138,-0.025960746663718923
PLAAT2,1.1852135819001075,0.005706923572175662,-0.008629774755389712
MCM2,1.1838088490812964,0.03153484976130614,-0.009592797424781523
CLIC4,1.1816847094289857,0.01330343350101759,-0.0415032567369645
PHLDB3,1.181026956841979,-0.008102117528442365,0.026614981520534892
AURKA,1.1782075559976966,0.00933052774611922,-0.01645817768087235
LAMB3,1.1771974530388112,0.004623193002343324,0.031655115686011544
TRIM17,1.1763639721450843,0.01104351411867063,0.01687867820557056
RAB37,1.1763333417492996,0.018398530682647317,-0.020481706746056937
ANKRD28,1.176275512091991,-0.01813696671926735,0.04350742237105774
MARK1,1.1761471682535787,-0.001699178087158797,0.02467252426621622
BATF2,1.1757328703925698,0.02175902875833817,-0.035048252602311
PRSS45P,1.1756598263881157,-0.005903429658520008,-0.0078014775293456075
C3orf67,1.1755959389746506,0.021870862612427048,0.013810920240113217
MUC16,1.1750970724479213,0.023495996433473297,-0.0025134534664207598
COMP,1.1745256589549502,0.02866609684165502,0.009288308595058525
MT1E,1.174342496544071,0.015452933378949547,-0.008606909982437018
C3AR1,1.174181749910985,0.022344613650629057,-0.01981607672904876
IGSF9,1.172820280389294,0.02323629713109507,0.017821627348595232
C11orf80,1.1727316782932362,0.02725438482115725,0.027879551428641933
EVI2B,1.1725668461389438,0.023092747311433327,-0.02892142004919989
CMTM3,1.171796490496846,0.03668815394364468,-0.007952939253785794
RXRG,1.1715957708506255,-0.0075225458424432725,-0.02452560809447357
SLA,1.1713564477471279,0.02856297532182031,-0.003731322600150138
CCL4L2,1.171247735254254,0.022388676066181303,0.0008138947352558041
FGB,1.1711213537548657,0.010875902168458018,0.01042226346268927
MGP,1.170768907344079,0.0196322391640388,-0.03827722923746776
ITK,1.1700950231318012,0.01677379655402801,-0.008602759798346524
FOXF2,1.169750990149025,0.01672669228510624,-0.017102445958924094
TMEM132D,1.1692859900510275,0.014743270612728877,0.015867400317410397
NR5A2,1.1689853895919635,0.008697144393679985,0.012275881976892864
SCGB2A1,1.1684764858761274,0.016503551869012936,-0.00255351713541217
SGMS2,1.168189260606934,-0.01337344414705886,0.024211095968149295
REEP6,1.1679122045033,0.022983246713068874,-0.019061392943203193
RUNX1T1,1.1678514903771595,-0.011656937321607648,-0.029126865459355486
PRF1,1.1676147809041495,0.013395413771918234,-0.027297802851295575
PPARG,1.1674221902683788,0.014836413823197179,0.014324923672664238
ACMSD,1.1671587445197544,-0.0024542596322772205,0.04484239253464557
SLCO4A1,1.1665354349669703,0.007416820680239104,0.0283804828718589
FOXQ1,1.1662880069125592,0.020969238965051155,0.018562988339807792
GABRB3,1.164673724076394,0.013116994143098224,-0.0013641639571462404
GPD1,1.1643945163955194,0.007245844487985974,-0.0003128394338410937
CCL17,1.164083570430306,0.015505410142196847,0.008481700863462083
CREB5,1.1638204065771773,0.02030141799004025,0.020062711168383283
CLEC10A,1.1635336630036477,0.023689993762012855,-0.0137409999262139
RHOV,1.1634588892359305,0.020840122595898233,0.017026314865547083
EYA2,1.163340066174912,0.016613572534132315,0.005722130881895058
DBNDD1,1.162409152342575,0.026792289100933345,0.010549268152815571
SPOCD1,1.1623192420293504,0.019102509408490793,0.021239782738414266
SKAP1,1.1622619455631857,0.02603757561959987,-0.011141652861076419
PRUNE2,1.1617588917334631,0.004431591983007784,-0.004727593700231658
FZD2,1.161370449694463,0.024949581682275814,-0.0036976756981160716
TGFB2,1.16014308325353,0.01359251788959151,-0.002259289185878782
PLAAT5,1.1599198546438476,0.0018863861217367453,-0.02552043599748422
REM2,1.1598087840143851,-0.022376718062769436,0.007831231338770747
SYNJ2,1.1596319109922306,0.020058580028187195,0.039296113545114884
WFDC3,1.1594050694748645,0.012973240623867587,0.03551275996404412
HOXC9,1.1593322702626239,0.017141275267081948,0.019023245482712232
DUSP6,1.1586748512670542,-0.002586415515841512,0.04484099587233946
CPNE7,1.1574732099723777,0.021544504148951316,0.017847113876745185
IQCA1,1.157179683081697,-0.01287857699912501,0.0077525776075181435
PLTP,1.1562126256834762,0.031200801323711627,-0.015385275570623918
PCDHB13,1.1558739230952988,0.01217768621276777,9.454773596510214e-05
NTF4,1.1539018427250787,0.017225459446496113,0.0020987036273273905
FRMD6,1.1537712687384987,0.02511448824932678,0.0032190452151783385
BTBD16,1.153601613023709,-0.014857900445097856,0.010767227329664163
FBXO32,1.1532461647220154,0.028946393781628072,-0.008175827345498998
SIM2,1.1525973320145553,0.010203339880834456,0.002825587427760665
TBX15,1.151879387752824,0.011954297958869002,0.037022406313746106
SLC7A10,1.1517529805590558,0.006481949879422252,0.01854533249443021
S100A2,1.1517251934093322,0.01374665778538781,0.026595953376908184
SYT2,1.1505450460366702,0.022585999366905307,0.013272230307696777
PCP2,1.1502781787830532,-0.020589455130855493,-0.01759578207614101
EGR2,1.1490564851237108,-0.00522560019882737,-0.006404288592798256
SYCE1,1.1488705184476962,-0.009775200336851404,-0.0004206522929295077
CA10,1.1488206422703793,0.014971657727851096,0.010346726611370899
NHS,1.1482404070925365,0.017136855298551124,0.0001231707325924336
PTCHD4,1.1477763492038755,0.011983860690060117,0.00980773862237304
SECTM1,1.1475362789797559,0.031280548723966094,0.0021944078583334857
KIF1A,1.1472857127393168,0.010742722756414908,0.0016822456094214067
CCL3,1.1471140036771021,0.016562478638553486,-0.001302917999497443
SCD,1.1469386531831858,0.011629984124292963,-0.044751357476986164
UPP1,1.146845192118534,0.006490660795710273,0.05022511052940373
DUSP8,1.1463146298018936,0.0028681965579165896,-0.00662657372882437
HOXB7,1.1455799425619397,0.026484389945460804,0.009453331990814325
MAB21L4,1.1454536330630203,0.014528204499860996,0.01084428388357756
PROX1,1.145025919312024,0.0170829239789425,0.003722771692694984
TRIM55,1.1449165727446726,0.012570549695747975,0.015730667313321296
RMI2,1.144757168374313,0.028692155862403625,-0.005113616967028148
IL4I1,1.1429361511894207,0.02164505558931533,-0.004966668561727794
HK3,1.1425222920161455,0.010700001342750893,-0.012891001773815268
PTPN20,1.1418709323256897,0.012742348511298665,-0.028332228280954472
BCAT1,1.1414383188131827,0.020533494555642566,0.006144113282309396
PLCH2,1.1413366978692705,0.014711867822104057,-0.007613202177973453
CBX2,1.1411587963344514,0.025018675900970826,0.0174361391063316
LCP2,1.141057222475443,0.025564338484526498,-0.014884848354904497
ITPKC,1.1410417120657252,-0.009715035786929296,0.028196758454831005
IL10RA,1.1410415506711362,0.026684642254560006,-0.017897665351438892
GPR137B,1.1408585232836073,0.03104763838835941,-0.004023956822516018
TINCR,1.1406171941706966,-0.007774878937069114,-0.015112654615761717
RIMKLA,1.140173799135989,0.02806528353259616,-0.015741495656772936
APOC1,1.1396918273545242,0.024237274758275005,-0.03392917576099712
NPTX1,1.1396482660173006,0.016413973128163895,0.0022020337742279573
SPATA17,1.1394059402815573,0.01234404689449748,0.028768679908986634
SALL4,1.1390164777231222,0.01536630151957316,0.005381258104118552
TSPAN5,1.138968105629705,0.03322971206372643,-0.0031654801291329483
HS3ST2,1.1389571279323425,0.013519210202395241,0.00852152397031957
CLEC14A,1.1387965589910947,0.005569861736518317,-0.048427594362900075
ORM1,1.1387645642699618,0.014666599658815256,-0.021995519724544194
GLDN,1.1385414730245103,0.007547000555212065,-6.29254283227564e-05
IFI44,1.1384776139721637,0.024126743972205694,0.0064536048463120325
SOWAHB,1.1372419281470756,0.01396060166191662,-0.034484723329536504
MKRN2OS,1.1360642424077108,0.03540600739386292,0.0008166955545584089
BIRC3,1.1357074838599521,0.016867939426926905,0.015413630476682075
HAS2,1.1356070822140296,0.007324566077739979,0.020552107596636702
ADA2,1.13516611074012,0.026633930711634994,-0.01223379592365964
TREM2,1.1350015787391783,0.027181711668182767,-0.018523580785583693
COL15A1,1.134957763859703,0.028213033039767063,-0.004335066281358592
FKBP10,1.1344971269066018,0.025962961931545438,0.016811912622032674
DEC1,1.1338511601458436,-0.006816409438854513,5.81098002211389e-05
PYCR1,1.1336843224463553,0.025272341968314183,0.017514201179903138
CLMN,1.1336101989369882,0.017657768352648182,0.0193178726788141
SP140,1.1333884155574991,0.029378830502999203,0.0022745207666098437
CDH24,1.1329197807908387,0.017337873387769837,0.025606639526543473
KCNK15,1.1328776431935925,0.002538795414063778,0.010183448940565606
KIF18B,1.132825508264408,0.028322542613557794,0.004000383962120243
LCN2,1.1321708699440618,0.008481304987958304,0.019651534580025838
TEKT2,1.1316964722153997,-0.006292783486182525,0.01062572986242843
ENPEP,1.131493050682137,0.011460039807095214,0.016503647233557815
NCALD,1.1304025899013446,0.02134312161553736,-0.006708681009108813
SPC24,1.1300984882963774,0.019581595459674726,-0.0021026176669932724
NEURL1B,1.1300402119330335,0.02249959666658534,-0.0023198955913697034
TNS4,1.1288741428401685,0.004478081683549299,-0.009832084931033004
USP27X,1.1283810477520233,0.0031585755010035683,0.021416573041446754
SYBU,1.128124111585531,0.00629395002661385,-0.03072348465197193
MDGA1,1.1278391131568202,0.023205828730351832,-0.0006101212392662139
GPR87,1.1277816166504686,0.021031592638162955,0.012556372181269173
PLPPR1,1.1274305928198591,0.009339081741772483,-0.03220354032682392
PLAG1,1.127206611489458,0.000789112695306147,-0.04161470673370747
RASAL1,1.1259336030097462,0.020332219103222263,0.03732005627451543
TRERF1,1.124903043183426,0.01921074351280537,0.011290251576313345
MYZAP,1.124357010895252,-0.003173631171157578,-0.04171699917124412
TMPRSS6,1.1240036744046256,0.01923786319536813,0.018349674211659617
CPS1,1.1232947679183802,0.010350155846034359,0.017263939489530183
IL1RL2,1.1219806770617615,-0.00212006261410556,0.043523132930027984
GLB1L2,1.1216051259644777,0.026898510674683428,0.004573947312143538
RAMP2,1.1215504368335725,-0.0005460965642791771,-0.04269234900665584
SPN,1.121512361359733,0.02283734144209301,-0.033393114090014664
STC1,1.121451802114909,-0.01602749176005546,0.006658411918777133
HAVCR2,1.1208946262687538,0.024538840531548794,0.0069853479297111425
GOLGA7B,1.1206990666216319,0.012453106283226788,0.012516710788679207
STAC2,1.1205820030291087,0.014101415380798479,0.01018631711672367
TIGIT,1.1205632138057813,0.0323634896579648,0.0012071347828186262
MCM4,1.1203168608809138,0.027407191027041134,-0.007042142730814443
AOAH,1.1187134402525054,0.022701224970536126,-0.008662844969836927
VNN3,1.1185230544100973,-0.008315278157110174,0.02429196176719564
CPSF4L,1.1179434336229204,-0.01816577962089513,0.016737441567310954
IRX3,1.1177340721859754,-0.0004938254751270714,-0.04101701199283692
PLA2R1,1.1172719779038711,0.017980293731679902,0.00991576763438005
KCNJ2,1.1171954369234112,0.001392369341560458,-0.015933519175469125
AMH,1.116993447773333,-0.00372894947969528,0.00970962150611955
NR4A1,1.1169014232411603,-0.021948745749770997,0.010475017783473251
POF1B,1.116795825784741,0.014908674799209203,0.006083169535046288
MDFI,1.1165397447929215,0.028136677457877294,0.017913459014370837
EIF1,1.1163052550412795,0.01113030707501736,-0.03671468484981939
PRKY,1.115689305365044,0.0015536629777081982,-0.0028606276650808677
PRR7,1.1154413429255294,0.02839234794128494,0.005011654902306961
GJB6,1.114787775526277,0.021081362324771508,0.010537199036151274
PCP4L1,1.1145237355190325,-0.0014037887052064423,0.008125446772886367
RYR1,1.1138883668550372,0.014864245587460481,-0.007374294121360766
B4GAT1,1.1137962594641073,0.01145439826604207,-0.04471674982600331
SUCNR1,1.1136740942458925,0.02048568688298998,0.005617891919393132
TXNIP,1.1131347149851296,0.005796917933307726,-0.045556357803266286
CNGA3,1.1130913386307455,0.0062939490785325425,0.03780724628472909
CDH16,1.1120743341006922,-0.0036284026588918627,-0.004697114113086324
TINAG,1.1120518710345417,0.018452637375096066,0.009405236474221618
SFRP4,1.111771017036834,0.02449675985723512,-0.0021355822234438737
SPINK5,1.1116080739662924,-0.01161411641212579,0.011730429285266523
HEATR4,1.1113182750167676,-0.00447915010422156,0.00569608826289496
TFF1,1.1111932406016696,0.004418890452122089,0.01254382674124771
PRKCB,1.1106638685892338,0.02899450269466276,-0.003106288632791999
NLRP2,1.1097512686963102,-0.011002480643784764,-0.01021512061657206
CENPU,1.109584678290615,0.02536023396066221,0.014216644597070914
HIST1H1E,1.1095331785456364,0.01713647938081602,-0.032238014813810736
ESPL1,1.1092873518916646,0.007766930161996978,0.028343729840510926
RAPSN,1.1084198548323365,-0.013817451278926668,-0.014776100310300964
CCR1,1.1081485256056278,0.01845965782298577,-0.010546212532054273
HOMER3,1.1078024446586463,0.027664761840438878,0.016192504614520813
PTGER4,1.1077921453456798,0.023746537158237803,-0.021074407000506997
PELI1,1.1075257865113106,-0.003019484164534937,0.039559666687849965
ALDH3B2,1.10706483310766,0.024367763404194977,-0.010858009531695786
C4orf47,1.1068210416589643,-0.007767289970027298,0.026785297296457816
OASL,1.1065368913731726,0.02100200992697591,-0.012040687660735985
ARNT2,1.1055975035416576,0.0066111769737101115,0.013598137463159472
LY6G6C,1.1054746442196093,-0.017297413281375556,0.022538700892581795
CALHM6,1.105294979365632,0.022306870558030285,-0.002554454817902172
ADCYAP1,1.1051929276194727,0.019075712611905646,0.0022509574733176685
SOX14,1.10505755220833,0.0076390048648342125,0.0112342669307994
PTX3,1.1047665271028528,0.004331198683651968,0.009122399687545987
ACAP1,1.1042389374642974,0.02819373472551889,-0.010524775407139735
SLC11A1,1.1041581875137763,0.0076502153166207575,-0.007432437057175846
IKZF1,1.1041534864544522,0.024305876594989183,-0.010404680816991096
RASGRP1,1.103670976644349,0.008042898207435093,0.03678308732881607
TRIM6,1.1019706744550177,0.025783431729696445,-0.007639376583731153
BTK,1.1019370512620403,0.022678393528057304,-0.010310489613565173
SERPINB9,1.1018780665488364,0.020122243357968493,-0.005295783954196343
CSMD2,1.101471487951891,0.010677539595142772,-0.0035569044423516888
SAMD3,1.1007499889096877,0.024748811547707437,-0.021643568453694244
PTGES,1.100649678989056,0.02144720093078672,0.007972414025719445
GRK1,1.0996633821293713,-0.0156407195835512,0.01663225993239585
CES1,1.099513645144249,0.0036357438260249467,-0.03033354725259956
FADS2,1.099064853403179,0.015108274888133892,-0.0318717439327655
NTN1,1.0990606280571587,0.016574978799918184,0.00321309532873207
CD300LF,1.0990295966410466,0.005458846193698582,-0.021778241214254458
MT1F,1.0987670060530657,0.02438781705843539,-0.011757952800813053
HAPLN3,1.0986133596835577,0.007310373311582911,0.027742823559669495
LTBP2,1.0985856033843238,0.01073211092361012,-0.029432977094008723
CENPH,1.0979084381801463,0.027507405158670596,-0.0003719146850934224
RAB6B,1.0968932336063228,0.029557560403232964,0.0049011651529349476
CD207,1.0967425471073802,0.018291616321338768,-0.002344667245940284
RIMS3,1.096514708599831,0.02473045595299387,0.020510891518754102
PDE1A,1.0964659671018855,0.00899153605402023,0.004478563684141454
TGFBR3L,1.0963868818862006,-0.014395599436168036,0.006487076805530611
ATF3,1.0963779832313159,-0.004272399742992921,0.026277159910994063
FGF10,1.0958269831857557,-0.008456962814794378,-0.01833127665523692
UBB,1.0955582510882014,0.01413853791567884,-0.03918807823725481
H1FNT,1.0954602042391162,-0.016035927064696438,-0.008929127975227187
BBS10,1.094447754040927,0.024724379955726045,-0.029366276512501163
PTGER2,1.0942662756684869,0.022515954981686712,-0.0021452911776857295
CLIP4,1.0941464901277593,0.019129748199954645,0.03670135920359663
FBXO6,1.0935159030860337,0.024007638739671044,-0.01788105613990145
SLC25A44,1.093312643380798,-0.012933400354829212,0.03646388157295705
IL20RA,1.091986934144131,-0.013024642614662114,-0.006912675464031721
ITM2A,1.0918379444249369,0.021849075624412514,-0.03641658576692215
GALNT6,1.0914435588679372,0.032000564703930603,-0.0020045276554769512
CXCL5,1.0913044540338475,0.004437697852380552,0.015753094066294698
HOXB4,1.091217126962676,0.02124856535567476,-0.006336233796108791
CXCL12,1.0911944217651073,0.015997948517831085,-0.03771039917344598
UCK2,1.0911669455947206,0.02528361104274402,0.003456236853686109
EPN3,1.0904253841269687,0.02632361004916882,0.015599445218819234
STMN3,1.0903285849551563,0.029089519123261947,-0.014146302807241691
FOS,1.0899610802651278,-0.017042197933155312,-0.0019343508643068644
CKAP2,1.0898349646697034,0.02667251493643197,-0.023844964795305113
EPHX3,1.0883712084454757,0.020785072931857027,-0.0046264915055138365
CARD14,1.0883382848496523,0.024293218833298894,0.022717174755990055
ZBED2,1.0883095433504835,0.008647970874633492,0.004966274795680684
ZC3H12D,1.0880858956585848,0.009377671507039997,0.01588051859819064
GRB14,1.0877048471028408,0.0017739419835742743,-0.008071408828449471
KCNE3,1.0876727283395908,-0.00013119174557695785,-0.034400856050661816
KRT23,1.0873354708572427,0.01198677001437669,0.0015332106696582426
PTGIS,1.0868972684974854,0.014555352995144405,-0.01824301473094113
SATB2,1.0867089767449019,0.02793349443587839,-0.0007424772349524435
COL2A1,1.085920386412205,0.002304425497806924,-0.00013410665756155967
CAPN6,1.0857967686148728,0.014712255144364922,0.006865315745163187
NLN,1.0853641620937193,0.024945404451607346,0.019810678795973553
ANKRD13B,1.0852346496397416,0.02143391166972602,0.0027611921311485707
IL16,1.085194514531177,0.023174524590485485,-0.022967022815625196
EDA2R,1.084886018681737,0.019704387803196017,0.008191815988699223
CDC20,1.0847819582177303,0.026458955881054617,-0.004866387523149008
LGALS2,1.0839899642341306,0.02309855346399927,-0.014327851627945549
HILPDA,1.0836498080683656,0.019667790971546348,0.011273640629835014
FSCN1,1.0834513257969112,0.026996049009932667,-0.012176803665613646
SCG5,1.0829303221914082,0.01983430752212472,0.004564016448241042
ARHGAP15,1.0824371406326256,0.02407032139059695,-0.010944058814474744
CHAC1,1.0821693088532902,-0.0077159401941426274,-0.011234104988815451
FBXL16,1.0816984856457679,0.013897580007143518,-0.006235530829457781
QPRT,1.0816006724851772,0.0073543750244132195,-0.015842216753571205
ENPP2,1.0814363564521912,0.02367850086126093,-0.025744673785049892
CDKN2C,1.081400605948481,0.024160343960654026,-0.022347135578585232
PIGA,1.0812663667303062,-0.01747295033922052,0.021761727485339503
CCDC194,1.0812301923855225,0.019200783864362594,-2.559555336524525e-05
ARL11,1.0811264829549498,0.018339362675990307,-0.0021262163432279875
GPC6,1.0808976334399456,0.010506553199770714,-0.018941873952106076
PTPRB,1.0804083636898323,0.0008902958350649043,-0.027871641749753356
INHBA,1.0803960536326762,0.021890459470937873,-0.00484053947295755
TPM4,1.0803732228398735,0.017587445777441656,-0.037596257040931835
TAC1,1.0802522553013196,-0.008330944950545361,0.026307744972850062
ATP6V0E2,1.0799480620904658,0.02189737016719341,-0.008321626008849276
SVIP,1.079288313093161,0.011955348320480303,-0.039476888962535706
CAPN5,1.0787480354712382,0.025334424083971102,0.008732442038802538
SIGLEC1,1.0784904503787167,0.020556065707792566,-0.019904069046339366
IGSF6,1.0780569041578154,0.02159310472280188,-0.027397636898360493
MOCOS,1.0777412135246631,0.013760843665437766,0.00012909952000345615
GVQW3,1.0776979818589905,0.003220036957985725,-0.02265649787218262
GPRC5B,1.077476115965354,0.01564066270513753,-0.00013636183242312223
DTL,1.0773502127488033,0.02685584898307073,0.00796228608241458
KY,1.0773235382501172,0.0011897631412589537,0.005330830950899943
KIFC1,1.0772652188790186,0.023045736797375024,-0.008234380813514639
IGFBP5,1.076038299120799,0.024332523854888006,-0.009870407522731953
PTCHD1,1.0758865611579642,0.007191661608678571,-0.02330890908340034
BAIAP3,1.0757619879669436,0.01665731813573653,0.02331076647696672
ESR1,1.0757110203778708,0.0001882246958832417,0.006473381043195397
SLC18A2,1.0755284530225846,0.011343386235541505,-0.021715953554381138
GCNA,1.0749476793591086,-0.017831372851756875,0.02794786348740985
MYC,1.0745196006773978,-0.004388157758357058,0.03405401152331828
MARCH3,1.074195312787438,-0.01961461463288495,0.01263119823721142
LRRN4,1.073887507002427,0.017012776011451732,0.001631341656795531
MPV17L,1.073716094079239,0.012006926777201589,0.019538174503678996
